idx,src1,src2,src1_sf,src2_sf
80,ɾobustˈeskan,ɾobustˈesko,sk,sk
81,sostenɡˈajs,sostˈenɡa,nɡ,nɡ
82,enkˈoçen,enkˈoxa,ç,x
83,ɾestablesˈemos,ɾestablˈeska,s,sk
84,abasteskˈamos,abastˈesko,sk,sk
85,tɾadˈuskan,tɾadˈuska,sk,sk
86,abastesˈejs,abastˈeses,s,s
87,adoɾmˈeskan,adoɾmˈesko,sk,sk
88,koreçˈimos,korˈiçen,ç,ç
89,ɾobusteskˈamos,ɾobustˈeskas,sk,sk
90,bendˈiɡan,bendˈiɡas,ɡ,ɡ
91,enkaʃeskˈamos,enkaʃˈeska,sk,sk
92,pɾotˈexan,pɾotˈexa,x,x
93,ɾejmpˈonɡas,ɾejmpˈonɡo,nɡ,nɡ
94,ˈuɾçe,ˈuɾxo,ɾç,ɾx
95,pɾoteçˈemos,pɾotˈexa,ç,x
96,konbˈensen,konbˈensa,ns,ns
97,ɾedˈise,ɾedˈiɡan,s,ɡ
98,pɾotˈexas,pɾotˈexa,x,x
99,korˈiçes,korˈixa,ç,x
100,ɾobusteskˈamos,ɾobustˈeskas,sk,sk
101,enkaʃˈesen,enkaʃˈeska,s,sk
102,ɾobustesˈemos,ɾobustˈese,s,s
103,abasteskˈamos,abastˈeskan,sk,sk
104,ɾestablˈesen,ɾestablˈesko,s,sk
105,sobɾekˈoxas,sobɾekˈoxo,x,x
106,enkaʃesˈemos,enkaʃˈeska,s,sk
107,konbˈense,konbˈensa,ns,ns
108,adˈuses,adˈuskan,s,sk
109,entenebɾesˈemos,entenebɾˈese,s,s
110,ɾobustˈeses,ɾobustˈeska,s,sk
111,enkˈoçen,enkoxˈajs,ç,x
112,konbˈensen,konbˈense,ns,ns
113,abastesˈejs,abasteskˈajs,s,sk
114,ɾobustˈesen,ɾobustˈeses,s,s
115,estaɾsˈajs,estˈaɾso,ɾs,ɾs
116,entenebɾesˈejs,entenebɾˈesko,s,sk
117,korixˈamos,korˈixan,x,x
118,enkaʃˈeses,enkaʃeskˈajs,s,sk
119,abastˈeska,abastˈeska,sk,sk
120,adˈuse,adˈuskas,s,sk
121,inteɾpˈonɡan,inteɾpˈonɡa,nɡ,nɡ
122,ɾestablˈese,ɾestablˈeska,s,sk
123,adoɾmˈeses,adoɾmˈeska,s,sk
124,konbensˈamos,konbˈenso,ns,ns
125,ɾobustesˈejs,ɾobustˈeska,s,sk
126,entenebɾˈesen,entenebɾeskˈajs,s,sk
127,ɾejmponˈejs,ɾejmpˈonɡan,n,nɡ
128,inteɾpˈones,inteɾpˈonɡas,n,nɡ
129,inteɾponˈemos,inteɾpˈonɡan,n,nɡ
130,konbensˈemos,konbˈensas,ns,ns
131,abasteskˈajs,abastˈesko,sk,sk
132,inteɾpˈone,inteɾponɡˈajs,n,nɡ
133,sobɾekoxˈajs,sobɾekˈoxa,x,x
134,sobɾekˈoçen,sobɾekˈoçes,ç,ç
135,enkoçˈemos,enkoxˈajs,ç,x
136,entenebɾˈeskas,entenebɾˈesko,sk,sk
137,enkaʃesˈemos,enkaʃˈeskas,s,sk
138,tɾadˈuskan,tɾadˈuska,sk,sk
139,pɾotˈeçes,pɾotˈexa,ç,x
140,adˈusen,adˈuse,s,s
141,sobɾekoxˈajs,sobɾekˈoxa,x,x
142,ɾestableskˈamos,ɾestablˈeska,sk,sk
143,bendesˈimos,bendˈiɡa,s,ɡ
144,entenebɾesˈejs,entenebɾˈeska,s,sk
145,enkaʃesˈemos,enkaʃeskˈamos,s,sk
146,balˈemos,bˈalɡa,l,lɡ
147,koreçˈis,korˈixa,ç,x
148,pɾotˈeçe,pɾotexˈamos,ç,x
149,estˈaɾsan,estˈaɾsa,ɾs,ɾs
150,ɾedesˈimos,ɾediɡˈajs,s,ɡ
151,adoɾmesˈemos,adoɾmˈeskas,s,sk
152,manutenɡˈamos,manutˈenɡo,nɡ,nɡ
153,manutenˈemos,manutjˈenes,n,n
154,ɾestablˈeskan,ɾestablˈesko,sk,sk
155,inteɾpˈones,inteɾponɡˈajs,n,nɡ
156,enkˈoxa,enkˈoxa,x,x
157,adoɾmeskˈamos,adoɾmˈeska,sk,sk
158,astɾinxˈamos,astɾˈinxo,nx,nx
159,enkaʃeskˈajs,enkaʃˈeska,sk,sk
160,enkaʃeskˈajs,enkaʃˈeskas,sk,sk
161,estˈaɾsen,estˈaɾse,ɾs,ɾs
162,ɾedˈisen,ɾedˈiɡo,s,ɡ
163,estˈaɾsan,estˈaɾso,ɾs,ɾs
164,enkˈoçen,enkoxˈamos,ç,x
165,konbensˈejs,konbˈenso,ns,ns
166,pɾotˈexan,pɾotˈexas,x,x
167,estˈaɾsa,estˈaɾsa,ɾs,ɾs
168,enkaʃesˈemos,enkaʃˈese,s,s
169,bendesˈimos,bendˈiɡa,s,ɡ
170,enkaʃesˈemos,enkaʃˈeskan,s,sk
171,ˈuɾçen,uɾçˈimos,ɾç,ɾç
172,manutenˈemos,manutˈenɡas,n,nɡ
173,enkaʃˈese,enkaʃˈesko,s,sk
174,manutenˈemos,manutˈenɡo,n,nɡ
175,konbensˈajs,konbˈenso,ns,ns
176,pɾotˈeçes,pɾotˈexa,ç,x
177,astɾˈinçen,astɾinçˈimos,nç,nç
178,manutˈenɡas,manutˈenɡo,nɡ,nɡ
179,pɾoteçˈemos,pɾotˈeçe,ç,ç
180,ɾestablˈesen,ɾestablˈeska,s,sk
181,sostenˈemos,sostjˈenen,n,n
182,entenebɾeskˈajs,entenebɾeskˈamos,sk,sk
183,ɾejmponˈemos,ɾejmpˈonɡas,n,nɡ
184,aduskˈajs,adˈuskas,sk,sk
185,pɾotˈeçen,pɾotˈexas,ç,x
186,konbˈensen,konbensˈamos,ns,ns
187,ɾobustesˈejs,ɾobusteskˈajs,s,sk
188,korˈiçe,korˈixo,ç,x
189,ɾobustˈeses,ɾobustˈese,s,s
190,sobɾekoxˈajs,sobɾekoxˈamos,x,x
191,enkoçˈejs,enkoçˈemos,ç,ç
192,sobɾekˈoçe,sobɾekˈoxa,ç,x
193,ɾestableskˈamos,ɾestablˈeskan,sk,sk
194,korˈixan,korˈixa,x,x
195,pɾotˈeçes,pɾotˈexo,ç,x
196,ɾedesˈimos,ɾediɡˈamos,s,ɡ
197,ˈuɾçen,ˈuɾçes,ɾç,ɾç
198,sobɾekoçˈejs,sobɾekoxˈamos,ç,x
199,tɾadˈusen,tɾadˈuskas,s,sk
200,ɾejmpˈonɡas,ɾejmpˈonɡa,nɡ,nɡ
201,astɾˈinxa,astɾˈinxo,nx,nx
202,adusˈis,aduskˈajs,s,sk
203,adoɾmˈeskan,adoɾmˈeska,sk,sk
204,entenebɾesˈemos,entenebɾeskˈajs,s,sk
205,ɾobustˈese,ɾobustˈeska,s,sk
206,adˈuse,adusˈis,s,s
207,inteɾpˈonen,inteɾpˈones,n,n
208,pɾoteçˈejs,pɾotˈeçen,ç,ç
209,bendesˈis,bendiɡˈajs,s,ɡ
210,adˈuskan,adˈuska,sk,sk
211,enkˈoçen,enkˈoxo,ç,x
212,manutenɡˈamos,manutˈenɡan,nɡ,nɡ
213,ɾobustˈese,ɾobustˈeskas,s,sk
214,bˈales,bˈale,l,l
215,abastˈeses,abastˈeska,s,sk
216,ɾejmponɡˈamos,ɾejmpˈonɡa,nɡ,nɡ
217,balɡˈamos,bˈalɡan,lɡ,lɡ
218,enkˈoçe,enkˈoxo,ç,x
219,entenebɾesˈejs,entenebɾˈese,s,s
220,konbensˈamos,konbˈensa,ns,ns
221,pɾotˈeçen,pɾotˈeçes,ç,ç
222,pɾotˈeçen,pɾotˈexas,ç,x
223,bˈalɡan,bˈalɡo,lɡ,lɡ
224,ɾobustˈeska,ɾobustˈeska,sk,sk
225,adusˈimos,adˈuskan,s,sk
226,pɾotexˈamos,pɾotˈexa,x,x
227,abasteskˈajs,abasteskˈamos,sk,sk
228,adˈuskas,adˈuska,sk,sk
229,sostenɡˈajs,sostˈenɡa,nɡ,nɡ
230,abastesˈemos,abasteskˈajs,s,sk
231,ɾobustˈesen,ɾobusteskˈamos,s,sk
232,astɾˈinçen,astɾˈinçes,nç,nç
233,adoɾmˈesen,adoɾmeskˈamos,s,sk
234,adoɾmˈeskas,adoɾmˈesko,sk,sk
235,manutˈenɡan,manutˈenɡo,nɡ,nɡ
236,sostˈenɡa,sostˈenɡo,nɡ,nɡ
237,pɾotˈeçe,pɾotˈexa,ç,x
238,tɾadusˈimos,tɾadˈuskas,s,sk
239,sobɾekˈoxa,sobɾekˈoxo,x,x
240,sobɾekˈoçe,sobɾekˈoxo,ç,x
241,inteɾpˈonen,inteɾpˈonɡan,n,nɡ
242,ɾedˈise,ɾedˈiɡa,s,ɡ
243,estaɾsˈajs,estˈaɾsan,ɾs,ɾs
244,astɾˈinçe,astɾˈinxo,nç,nx
245,konbensˈejs,konbˈense,ns,ns
246,enkaʃˈeses,enkaʃˈeskan,s,sk
247,adoɾmˈeses,adoɾmˈeskan,s,sk
248,uɾxˈajs,ˈuɾxan,ɾx,ɾx
249,konbˈensan,konbˈensa,ns,ns
250,enkˈoçen,enkˈoçes,ç,ç
251,ɾejmponˈejs,ɾejmponˈemos,n,n
252,adoɾmeskˈamos,adoɾmˈesko,sk,sk
253,estaɾsˈimos,estˈaɾsas,ɾs,ɾs
254,enkaʃˈeska,enkaʃˈesko,sk,sk
255,entenebɾeskˈajs,entenebɾˈeska,sk,sk
256,entenebɾˈesen,entenebɾˈeses,s,s
257,abastˈeses,abastˈeskan,s,sk
258,sobɾekoçˈejs,sobɾekˈoçen,ç,ç
259,manutˈenɡas,manutjˈene,nɡ,n
260,sostenˈemos,sostˈenɡo,n,nɡ
261,sobɾekoxˈamos,sobɾekˈoxa,x,x
262,inteɾpˈonen,inteɾpˈonɡas,n,nɡ
263,ˈuɾçe,ˈuɾxa,ɾç,ɾx
264,konbensˈemos,konbˈensen,ns,ns
265,inteɾponˈemos,inteɾpˈones,n,n
266,inteɾpˈonɡa,inteɾpˈonɡa,nɡ,nɡ
267,sostenɡˈajs,sostjˈenen,nɡ,n
268,entenebɾesˈejs,entenebɾˈeses,s,s
269,estaɾsˈis,estˈaɾso,ɾs,ɾs
270,sostenˈemos,sostˈenɡo,n,nɡ
271,ɾejmponˈemos,ɾejmponɡˈajs,n,nɡ
272,manutˈenɡas,manutˈenɡa,nɡ,nɡ
273,konbˈensa,konbˈenso,ns,ns
274,konbensˈejs,konbˈensen,ns,ns
275,astɾinçˈimos,astɾinxˈamos,nç,nx
276,bendˈise,bendˈiɡa,s,ɡ
277,enkaʃˈeskas,enkaʃˈeska,sk,sk
278,korˈiçen,korˈixa,ç,x
279,entenebɾˈesen,entenebɾˈeskan,s,sk
280,adusˈis,adˈuskas,s,sk
281,pɾotˈeçen,pɾotˈexa,ç,x
282,bendˈises,bendiɡˈajs,s,ɡ
283,konbensˈemos,konbˈensen,ns,ns
284,ˈuɾçe,uɾxˈamos,ɾç,ɾx
285,uɾxˈamos,ˈuɾxan,ɾx,ɾx
286,enkaʃesˈemos,enkaʃˈeskas,s,sk
287,abasteskˈamos,abastˈesko,sk,sk
288,manutenˈemos,manutenɡˈajs,n,nɡ
289,entenebɾˈeska,entenebɾˈesko,sk,sk
290,adoɾmeskˈamos,adoɾmˈeskas,sk,sk
291,adoɾmˈeskas,adoɾmˈesko,sk,sk
292,bˈales,balɡˈamos,l,lɡ
293,inteɾponɡˈajs,inteɾpˈonɡan,nɡ,nɡ
294,enkoçˈejs,enkoxˈajs,ç,x
295,pɾoteçˈemos,pɾotˈeçen,ç,ç
296,manutenɡˈamos,manutˈenɡo,nɡ,nɡ
297,bendˈiɡan,bendˈiɡa,ɡ,ɡ
298,astɾinxˈajs,astɾˈinxas,nx,nx
299,ɾestablˈese,ɾestableskˈamos,s,sk
300,estaɾsˈimos,estˈaɾsan,ɾs,ɾs
301,ɾejmponɡˈajs,ɾejmpˈonɡa,nɡ,nɡ
302,ɾedˈiɡan,ɾedˈiɡa,ɡ,ɡ
303,ɾedˈise,ɾedˈiɡas,s,ɡ
304,entenebɾesˈejs,entenebɾˈeskan,s,sk
305,bendˈises,bendˈiɡa,s,ɡ
306,uɾçˈimos,ˈuɾxa,ɾç,ɾx
307,ɾedˈise,ɾedˈiɡan,s,ɡ
308,konbensˈemos,konbˈensa,ns,ns
309,astɾˈinçen,astɾinxˈajs,nç,nx
310,adoɾmesˈemos,adoɾmˈese,s,s
311,koreçˈis,korˈixas,ç,x
312,bendiɡˈamos,bendˈiɡo,ɡ,ɡ
313,balɡˈajs,bˈalɡa,lɡ,lɡ
314,abastesˈemos,abastˈesko,s,sk
315,bendˈisen,bendˈiɡa,s,ɡ
316,ɾedˈise,ɾedˈiɡa,s,ɡ
317,adˈusen,aduskˈajs,s,sk
318,tɾadˈuses,tɾadˈuska,s,sk
319,konbˈensen,konbˈenses,ns,ns
320,sobɾekoçˈejs,sobɾekˈoxas,ç,x
321,tɾadˈuse,tɾadˈuska,s,sk
322,pɾotˈexan,pɾotˈexa,x,x
323,adoɾmeskˈajs,adoɾmˈeska,sk,sk
324,enkˈoçes,enkˈoxa,ç,x
325,abastesˈemos,abastˈeses,s,s
326,estaɾsˈimos,estˈaɾsa,ɾs,ɾs
327,enkaʃˈeses,enkaʃˈeskas,s,sk
328,entenebɾesˈemos,entenebɾˈeska,s,sk
329,koreçˈis,korˈixo,ç,x
330,adˈuskas,adˈuska,sk,sk
331,pɾotˈeçe,pɾotˈexa,ç,x
332,enkaʃesˈejs,enkaʃesˈemos,s,s
333,sostˈenɡan,sostˈenɡo,nɡ,nɡ
334,manutenˈejs,manutjˈene,n,n
335,ɾedˈise,ɾedˈiɡan,s,ɡ
336,manutˈenɡa,manutjˈene,nɡ,n
337,sostˈenɡan,sostˈenɡa,nɡ,nɡ
338,pɾotˈeçen,pɾotexˈamos,ç,x
339,adoɾmˈesen,adoɾmeskˈajs,s,sk
340,enkaʃˈese,enkaʃˈeskas,s,sk
341,konbensˈemos,konbensˈamos,ns,ns
342,ɾedˈiɡa,ɾedˈiɡo,ɡ,ɡ
343,inteɾponɡˈamos,inteɾpˈonɡas,nɡ,nɡ
344,astɾˈinçen,astɾinçˈimos,nç,nç
345,korixˈajs,korˈixa,x,x
346,adoɾmeskˈamos,adoɾmˈeska,sk,sk
347,enkoçˈemos,enkˈoçe,ç,ç
348,pɾoteçˈemos,pɾotˈexan,ç,x
349,enkaʃˈese,enkaʃˈeska,s,sk
350,uɾçˈis,uɾxˈajs,ɾç,ɾx
351,ɾestableskˈajs,ɾestablˈesko,sk,sk
352,sostˈenɡan,sostˈenɡo,nɡ,nɡ
353,inteɾpˈonɡas,inteɾpˈonɡa,nɡ,nɡ
354,sostenˈemos,sostjˈenen,n,n
355,bˈale,bˈalɡan,l,lɡ
356,sostˈenɡas,sostjˈenen,nɡ,n
357,enkoxˈamos,enkˈoxa,x,x
358,uɾxˈamos,ˈuɾxa,ɾx,ɾx
359,tɾadˈuse,tɾadˈuska,s,sk
360,korˈixan,korˈixas,x,x
361,inteɾponɡˈajs,inteɾpˈonɡa,nɡ,nɡ
362,inteɾpˈonen,inteɾpˈones,n,n
363,entenebɾesˈemos,entenebɾˈeskan,s,sk
364,aduskˈamos,adˈuska,sk,sk
365,ɾestablesˈemos,ɾestablˈeska,s,sk
366,tɾadˈuse,tɾadusˈis,s,s
367,adusˈis,adˈuskas,s,sk
368,tɾadˈuska,tɾadˈusko,sk,sk
369,ɾobustˈesen,ɾobustˈese,s,s
370,manutenˈemos,manutjˈenen,n,n
371,adoɾmˈeskan,adoɾmˈesko,sk,sk
372,ɾobustˈesen,ɾobustˈesko,s,sk
373,ɾedesˈimos,ɾedˈisen,s,s
374,ɾobustˈeses,ɾobusteskˈajs,s,sk
375,konbˈense,konbensˈajs,ns,ns
376,enkˈoçe,enkˈoxa,ç,x
377,pɾoteçˈejs,pɾotˈexan,ç,x
378,ɾobustˈeses,ɾobustˈeskan,s,sk
379,inteɾpˈonɡan,inteɾpˈonɡo,nɡ,nɡ
380,pɾotˈexan,pɾotˈexa,x,x
381,estˈaɾsen,estaɾsˈimos,ɾs,ɾs
382,ɾediɡˈajs,ɾediɡˈamos,ɡ,ɡ
383,ɾestablesˈejs,ɾestablˈeskan,s,sk
384,sobɾekˈoçen,sobɾekˈoxas,ç,x
385,manutˈenɡas,manutˈenɡa,nɡ,nɡ
386,enkˈoçes,enkoxˈajs,ç,x
387,ɾobusteskˈamos,ɾobustˈeska,sk,sk
388,adˈuse,aduskˈajs,s,sk
389,ɾestablˈeskas,ɾestablˈesko,sk,sk
390,entenebɾeskˈajs,entenebɾˈeskas,sk,sk
391,ɾobustˈeskas,ɾobustˈeska,sk,sk
392,ˈuɾçes,uɾxˈamos,ɾç,ɾx
393,ɾestablˈeskan,ɾestablˈeska,sk,sk
394,enkaʃesˈemos,enkaʃˈeses,s,s
395,estaɾsˈamos,estˈaɾsas,ɾs,ɾs
396,sobɾekoçˈemos,sobɾekˈoxas,ç,x
397,inteɾpˈonen,inteɾpˈonɡan,n,nɡ
398,ɾestablˈese,ɾestableskˈajs,s,sk
399,enkoçˈemos,enkˈoxo,ç,x
400,tɾadusˈis,tɾadˈuskan,s,sk
401,bendesˈis,bendiɡˈajs,s,ɡ
402,koreçˈimos,korixˈamos,ç,x
403,konbensˈamos,konbˈensas,ns,ns
404,manutenɡˈajs,manutˈenɡo,nɡ,nɡ
405,ɾejmpˈones,ɾejmpˈone,n,n
406,bendiɡˈamos,bendˈiɡo,ɡ,ɡ
407,sostˈenɡa,sostjˈenen,nɡ,n
408,konbensˈemos,konbˈensas,ns,ns
409,koreçˈis,korˈixan,ç,x
410,inteɾpˈonen,inteɾpˈonɡa,n,nɡ
411,ɾobustˈesen,ɾobusteskˈajs,s,sk
412,enkoxˈajs,enkˈoxa,x,x
413,korˈixan,korˈixa,x,x
414,adoɾmˈesen,adoɾmˈeses,s,s
415,inteɾponɡˈamos,inteɾpˈonɡa,nɡ,nɡ
416,ɾobustˈeskan,ɾobustˈeska,sk,sk
417,entenebɾesˈejs,entenebɾesˈemos,s,s
418,sostenɡˈamos,sostˈenɡan,nɡ,nɡ
419,enkˈoçen,enkˈoçes,ç,ç
420,astɾˈinxan,astɾˈinxa,nx,nx
421,astɾˈinçe,astɾinçˈimos,nç,nç
422,pɾotˈeçes,pɾotˈeçe,ç,ç
423,entenebɾˈesen,entenebɾeskˈamos,s,sk
424,ɾobustˈeses,ɾobusteskˈajs,s,sk
425,tɾadusˈimos,tɾadˈuska,s,sk
426,adˈuskas,adˈusko,sk,sk
427,koreçˈis,korˈixa,ç,x
428,manutˈenɡan,manutjˈene,nɡ,n
429,adoɾmˈeskan,adoɾmˈeska,sk,sk
430,entenebɾˈese,entenebɾˈeska,s,sk
431,enkoçˈejs,enkˈoxas,ç,x
432,estˈaɾsan,estˈaɾso,ɾs,ɾs
433,konbensˈamos,konbˈensan,ns,ns
434,sostenɡˈajs,sostjˈenes,nɡ,n
435,tɾadˈuse,tɾadusˈimos,s,s
436,ɾobusteskˈajs,ɾobustˈeskas,sk,sk
437,korˈiçe,korˈixan,ç,x
438,estˈaɾsen,estˈaɾsas,ɾs,ɾs
439,ˈuɾxa,ˈuɾxo,ɾx,ɾx
440,korˈixan,korˈixa,x,x
441,pɾoteçˈemos,pɾotˈeçes,ç,ç
442,sostˈenɡan,sostjˈene,nɡ,n
443,astɾinçˈimos,astɾˈinxan,nç,nx
444,uɾxˈamos,ˈuɾxa,ɾx,ɾx
445,ɾobustesˈejs,ɾobustˈeskas,s,sk
446,ɾestablesˈejs,ɾestableskˈajs,s,sk
447,estˈaɾse,estaɾsˈamos,ɾs,ɾs
448,adoɾmesˈejs,adoɾmˈeska,s,sk
449,bendiɡˈajs,bendˈiɡan,ɡ,ɡ
450,uɾçˈimos,uɾxˈajs,ɾç,ɾx
451,tɾaduskˈajs,tɾadˈuska,sk,sk
452,uɾxˈajs,ˈuɾxo,ɾx,ɾx
453,ˈuɾçen,ˈuɾxas,ɾç,ɾx
454,ɾejmpˈones,ɾejmpˈonɡa,n,nɡ
455,pɾoteçˈejs,pɾotˈeçen,ç,ç
456,ɾediɡˈamos,ɾedˈiɡa,ɡ,ɡ
457,adusˈis,adˈuskan,s,sk
458,konbˈensen,konbˈensan,ns,ns
459,astɾinxˈajs,astɾˈinxas,nx,nx
460,sobɾekˈoxan,sobɾekˈoxas,x,x
461,ɾobustˈeskas,ɾobustˈeska,sk,sk
462,pɾotˈexan,pɾotˈexo,x,x
463,tɾadˈusen,tɾaduskˈajs,s,sk
464,ɾejmponˈejs,ɾejmpˈonɡan,n,nɡ
465,tɾadusˈimos,tɾaduskˈajs,s,sk
466,ɾedˈises,ɾediɡˈamos,s,ɡ
467,abastesˈejs,abastˈeska,s,sk
468,konbˈense,konbensˈamos,ns,ns
469,estˈaɾsen,estˈaɾse,ɾs,ɾs
470,bendiɡˈamos,bendˈiɡa,ɡ,ɡ
471,ɾejmponˈemos,ɾejmpˈonɡo,n,nɡ
472,sobɾekˈoçen,sobɾekoxˈamos,ç,x
473,pɾoteçˈejs,pɾotˈexa,ç,x
474,manutenˈejs,manutjˈenen,n,n
475,ɾobustˈesen,ɾobustˈeskan,s,sk
476,ˈuɾçen,ˈuɾçe,ɾç,ɾç
477,sostˈenɡan,sostjˈene,nɡ,n
478,estaɾsˈis,estˈaɾsas,ɾs,ɾs
479,enkoxˈamos,enkˈoxas,x,x
480,uɾçˈimos,ˈuɾxo,ɾç,ɾx
481,sostˈenɡa,sostjˈenen,nɡ,n
482,konbˈense,konbensˈajs,ns,ns
483,abastˈeses,abasteskˈajs,s,sk
484,ˈuɾçes,ˈuɾxa,ɾç,ɾx
485,sobɾekˈoçe,sobɾekoxˈajs,ç,x
486,enkoçˈemos,enkˈoçes,ç,ç
487,tɾadusˈimos,tɾadˈuska,s,sk
488,estaɾsˈamos,estˈaɾsan,ɾs,ɾs
489,ɾestablˈese,ɾestableskˈajs,s,sk
490,entenebɾesˈejs,entenebɾesˈemos,s,s
491,ɾestablesˈejs,ɾestablˈeses,s,s
492,estˈaɾsen,estaɾsˈamos,ɾs,ɾs
493,manutˈenɡas,manutjˈenes,nɡ,n
494,entenebɾˈeses,entenebɾeskˈamos,s,sk
495,tɾadˈuses,tɾadˈuska,s,sk
496,ɾobusteskˈajs,ɾobustˈeska,sk,sk
497,adˈusen,adˈuska,s,sk
498,astɾinxˈajs,astɾinxˈamos,nx,nx
499,inteɾpˈonɡa,inteɾpˈonɡa,nɡ,nɡ
500,astɾˈinçen,astɾˈinçe,nç,nç
501,enkaʃˈesen,enkaʃˈeses,s,s
502,uɾçˈimos,uɾxˈamos,ɾç,ɾx
503,sostˈenɡa,sostjˈenen,nɡ,n
504,konbensˈejs,konbensˈemos,ns,ns
505,tɾaduskˈajs,tɾadˈusko,sk,sk
506,adoɾmesˈemos,adoɾmˈeses,s,s
507,enkoxˈajs,enkˈoxas,x,x
508,sostˈenɡas,sostjˈene,nɡ,n
509,korˈiçes,korixˈamos,ç,x
510,korˈiçes,korˈixan,ç,x
511,ɾestablˈesen,ɾestablˈesko,s,sk
512,ɾestablˈeses,ɾestablˈesko,s,sk
513,bendiɡˈajs,bendˈiɡa,ɡ,ɡ
514,ɾestablˈeska,ɾestablˈesko,sk,sk
515,estˈaɾsen,estˈaɾse,ɾs,ɾs
516,pɾoteçˈemos,pɾotˈeçes,ç,ç
