idx,src1,src2,src1_sf,src2_sf
224,tɾajɡˈamos,tɾˈajɡa,jɡ,jɡ
225,anoʧeskˈamos,anoʧˈeska,sk,sk
226,abstˈeɾxa,abstˈeɾxo,ɾx,ɾx
227,pɾebalˈeses,pɾebalˈeskas,s,sk
228,ˈuɾçen,uɾxˈajs,ɾç,ɾx
229,ɾelˈuskan,ɾelˈuskas,sk,sk
230,enkaɾˈeses,enkaɾeskˈamos,s,sk
231,koçˈejs,kˈoxa,ç,x
232,faʃˈeskan,faʃˈesko,sk,sk
233,deskonˈoskas,deskonˈoska,sk,sk
234,padesˈemos,padˈesko,s,sk
235,meɾˈesen,meɾˈesko,s,sk
236,ˈuɾçe,uɾçˈis,ɾç,ɾç
237,entoɾpeskˈamos,entoɾpˈeskan,sk,sk
238,desɡwaɾneskˈamos,desɡwaɾnˈeska,sk,sk
239,balbusˈis,balbˈuskas,s,sk
240,estˈaɾse,estaɾsˈis,ɾs,ɾs
241,tɾasponˈejs,tɾaspˈonɡa,n,nɡ
242,adbˈenɡas,adbˈenɡa,nɡ,nɡ
243,manutenɡˈajs,manutˈenɡa,nɡ,nɡ
244,konfliçˈis,konflˈixan,ç,x
245,ennoblˈeses,ennoblˈese,s,s
246,ɾeeleçˈis,ɾeelˈiçen,ç,ç
247,enaɾdˈesen,enaɾdˈesko,s,sk
248,enɾikˈesen,enɾikˈese,s,s
249,deskonˈoska,deskonˈosko,sk,sk
250,abastesˈemos,abasteskˈamos,s,sk
251,desɡwaɾnesˈejs,desɡwaɾnesˈemos,s,s
252,desasɡˈajs,desˈasɡo,sɡ,sɡ
253,deskonoskˈajs,deskonˈoskan,sk,sk
254,enkoçˈejs,enkˈoxa,ç,x
255,anoʧesˈejs,anoʧˈeska,s,sk
256,desɡwaɾnˈeska,desɡwaɾnˈesko,sk,sk
257,ennobleskˈamos,ennoblˈeska,sk,sk
258,desɡwaɾnˈeskas,desɡwaɾnˈeska,sk,sk
259,eksˈixas,eksˈixa,x,x
260,ɡwaɾnˈeses,ɡwaɾnˈesko,s,sk
261,meɾˈeses,meɾˈeskan,s,sk
262,desˈases,desˈase,s,s
263,obedˈesen,obedeskˈamos,s,sk
264,eskaɾnˈese,eskaɾnˈeska,s,sk
265,enlokˈeskas,enlokˈeska,sk,sk
266,pɾobenɡˈajs,pɾobˈenɡo,nɡ,nɡ
267,tɾadˈuses,tɾadˈuse,s,s
268,sˈalɡan,salˈimos,lɡ,l
269,eskaɾnesˈejs,eskaɾnˈeska,s,sk
270,ekstɾaˈejs,ekstɾˈajɡa,,jɡ
271,kompˈonen,kompˈonɡo,n,nɡ
272,balbˈuska,balbˈusko,sk,sk
273,inbenɡˈajs,inbjˈene,nɡ,n
274,abastˈeses,abasteskˈamos,s,sk
275,intɾodusˈis,intɾodˈuskas,s,sk
276,kaˈemos,kajɡˈajs,,jɡ
277,adbenɡˈajs,adbenˈis,nɡ,n
278,entɾetˈenɡas,entɾetjˈene,nɡ,n
279,antepˈonɡas,antepˈonɡa,nɡ,nɡ
280,faboɾˈeskan,faboɾˈesko,sk,sk
281,adbˈenɡa,adbˈenɡo,nɡ,nɡ
282,ɾebenˈis,ɾebjˈenes,n,n
283,apetˈesen,apetˈeskan,s,sk
284,konbeɾxˈajs,konbeɾxˈamos,ɾx,ɾx
285,ɾeluskˈajs,ɾelˈuskas,sk,sk
286,pɾeestablesˈemos,pɾeestablˈeses,s,s
287,enɾikˈeses,enɾikˈeska,s,sk
288,foɾtalˈeses,foɾtaleskˈamos,s,sk
289,obedesˈemos,obedˈese,s,s
290,inbenɡˈajs,inbenˈimos,nɡ,n
291,enflakˈeses,enflakˈeskan,s,sk
292,enduɾesˈemos,enduɾˈeskan,s,sk
293,enneɡɾesˈemos,enneɡɾˈesko,s,sk
294,desɡwaɾnesˈemos,desɡwaɾneskˈajs,s,sk
295,ɾekonduskˈajs,ɾekondˈuskan,sk,sk
296,inbenˈis,inbjˈenes,n,n
297,ɾelˈuse,ɾeluskˈamos,s,sk
298,balbusˈimos,balbˈusko,s,sk
299,neɡɾˈesen,neɡɾeskˈajs,s,sk
300,enlˈuse,enlˈuskan,s,sk
301,ˈaɡa,ˈaɡo,ɡ,ɡ
302,entɾetˈenɡa,entɾetˈenɡo,nɡ,nɡ
303,eksiçˈimos,eksiçˈis,ç,ç
304,desaɡɾadesˈemos,desaɡɾadˈeskan,s,sk
305,enflakesˈemos,enflakˈeska,s,sk
306,abastˈeskan,abastˈeska,sk,sk
307,suponˈejs,supˈones,n,n
308,manutenɡˈajs,manutˈenɡan,nɡ,nɡ
309,desˈasen,desˈases,s,s
310,desˈase,desˈasɡo,s,sɡ
311,komponɡˈamos,kompˈonɡan,nɡ,nɡ
312,desasɡˈajs,desˈasɡan,sɡ,sɡ
313,ennoblˈeses,ennoblˈeskas,s,sk
314,komplˈases,komplˈase,s,s
315,enmudesˈejs,enmudeskˈajs,s,sk
316,kontɾabˈenɡa,kontɾabjˈenes,nɡ,n
317,empobɾˈeskan,empobɾˈeska,sk,sk
318,estableskˈajs,estableskˈamos,sk,sk
319,komponˈemos,kompˈonen,n,n
320,konbˈeɾçes,konbˈeɾxa,ɾç,ɾx
321,anteponˈejs,antepˈonɡas,n,nɡ
322,eksiçˈis,eksˈixas,ç,x
323,emˈulçe,emˈulxan,lç,lx
324,deskˈosa,deskˈosen,s,s
325,fɾˈançen,fɾˈançe,nç,nç
326,enɾoxˈeskan,enɾoxˈesko,sk,sk
327,suponˈemos,supˈonɡas,n,nɡ
328,abstˈeɾçes,abstˈeɾxa,ɾç,ɾx
329,enkoçˈemos,enkˈoçe,ç,ç
330,ɾekonbˈenɡa,ɾekonbenˈimos,nɡ,n
331,pɾekonˈose,pɾekonˈoskas,s,sk
332,establˈese,establˈeskan,s,sk
333,ɾetˈenɡas,ɾetjˈenes,nɡ,n
334,eksˈiçe,eksˈixa,ç,x
335,mˈulçes,mˈulxa,lç,lx
336,despɾoteçˈejs,despɾotexˈajs,ç,x
337,enmoesˈemos,enmoˈeska,s,sk
338,eskaɾnesˈejs,eskaɾnˈeskan,s,sk
339,desˈasɡas,desˈasɡa,sɡ,sɡ
340,ɾekwˈese,ɾekwˈesa,s,s
341,empekeɲesˈejs,empekeɲˈeskan,s,sk
342,konfliçˈis,konflixˈamos,ç,x
343,neɡɾˈeskas,neɡɾˈeska,sk,sk
344,faʃesˈejs,faʃesˈemos,s,s
345,konflˈiçen,konflˈixa,ç,x
346,ɾebeɾdeskˈamos,ɾebeɾdˈeskas,sk,sk
347,ɾediɾiçˈis,ɾediɾixˈajs,ç,x
348,foɾtalesˈemos,foɾtaleskˈamos,s,sk
349,tɾaduskˈamos,tɾadˈuska,sk,sk
350,enlokesˈejs,enlokˈeska,s,sk
351,ɾeestablˈeses,ɾeestablˈeskan,s,sk
352,ɾobustesˈemos,ɾobustˈesen,s,s
353,enmoesˈejs,enmoeskˈajs,s,sk
354,pɾeestablesˈemos,pɾeestableskˈamos,s,sk
355,kontɾabjˈenes,kontɾabjˈene,n,n
356,desaɡɾadeskˈajs,desaɡɾadˈeskan,sk,sk
357,arˈesen,arˈeskas,s,sk
358,ɾeelixˈamos,ɾeelˈixa,x,x
359,enkaɾeskˈajs,enkaɾˈeskas,sk,sk
360,meɾesˈemos,meɾˈesen,s,s
361,adbˈenɡo,adbenˈis,nɡ,n
362,apˈone,aponɡˈamos,n,nɡ
363,enlokˈeses,enlokeskˈajs,s,sk
364,enlokeskˈamos,enlokˈesko,sk,sk
365,entoɾpeskˈajs,entoɾpˈeska,sk,sk
366,anteponˈemos,antepˈonen,n,n
367,supˈonɡas,supˈonɡa,nɡ,nɡ
368,ensombɾˈese,ensombɾeskˈamos,s,sk
369,obedˈeskan,obedˈeskas,sk,sk
370,eksˈiçen,eksˈixo,ç,x
371,kontjˈenes,kontjˈene,n,n
372,adolˈeses,adolˈesko,s,sk
373,enlˈuses,enlˈuska,s,sk
374,ɾekompˈonen,ɾekompˈonɡa,n,nɡ
375,kontjˈenes,kontjˈene,n,n
376,tɾajɡˈamos,tɾˈajɡa,jɡ,jɡ
377,asˈejs,ˈaɡan,s,ɡ
378,enduɾˈeses,enduɾˈeska,s,sk
379,ennoblˈeses,ennoblˈeska,s,sk
380,suponɡˈajs,supˈonɡa,nɡ,nɡ
381,ɾestablesˈejs,ɾestablˈese,s,s
382,ɾekonbˈenɡa,ɾekonbˈenɡo,nɡ,nɡ
383,pɾeestablˈeses,pɾeestableskˈajs,s,sk
384,neɡlˈixan,neɡlˈixo,x,x
385,faʃˈeskan,faʃˈeska,sk,sk
386,manutˈenɡas,manutˈenɡa,nɡ,nɡ
387,empobɾˈeses,empobɾˈeska,s,sk
388,meɾˈesen,meɾeskˈamos,s,sk
389,enlenteskˈajs,enlentˈesko,sk,sk
390,inbenˈimos,inbjˈenen,n,n
391,embɾutesˈemos,embɾuteskˈajs,s,sk
392,tɾadˈuskan,tɾadˈuska,sk,sk
393,adolesˈejs,adoleskˈamos,s,sk
394,eskaɾnesˈejs,eskaɾnesˈemos,s,s
395,obedˈeses,obedeskˈajs,s,sk
396,enkaʃesˈejs,enkaʃˈeskan,s,sk
397,enlentˈese,enlentˈeska,s,sk
398,enlokˈeskan,enlokˈeska,sk,sk
399,komplˈase,komplaskˈamos,s,sk
400,emulçˈejs,emˈulçe,lç,lç
401,ɾekompˈonɡa,ɾekompˈonɡo,nɡ,nɡ
402,ɾestablesˈemos,ɾestablˈesko,s,sk
403,fɾanxˈamos,fɾˈanxa,nx,nx
404,establˈese,estableskˈajs,s,sk
405,sˈales,salɡˈamos,l,lɡ
406,aponˈejs,apˈonen,n,n
407,ɾebˈenɡas,ɾebˈenɡa,nɡ,nɡ
408,kontˈenɡa,kontjˈene,nɡ,n
409,enlusˈimos,enlˈuskas,s,sk
410,inteɾponˈemos,inteɾpˈone,n,n
411,enɾikˈesen,enɾikeskˈajs,s,sk
412,konflˈiçes,konflˈixas,ç,x
413,konbˈeɾçes,konbeɾxˈajs,ɾç,ɾx
414,neɡliçˈimos,neɡlˈixa,ç,x
415,eliçˈimos,eliçˈis,ç,ç
416,ataɾdesˈemos,ataɾdˈeses,s,s
417,enlentˈesen,enlenteskˈajs,s,sk
418,tɾadusˈimos,tɾaduskˈajs,s,sk
419,ekstɾˈae,ekstɾˈajɡan,,jɡ
420,enaɾdesˈejs,enaɾdˈeskan,s,sk
421,neɡlixˈajs,neɡlˈixo,x,x
422,aɡɾadˈeses,aɡɾadeskˈajs,s,sk
423,intɾodˈuskan,intɾodˈuska,sk,sk
424,foɾtalˈesen,foɾtalˈeskas,s,sk
425,sostenɡˈajs,sostjˈenes,nɡ,n
426,atɾajɡˈamos,atɾˈajɡa,jɡ,jɡ
427,ɾekompˈonɡa,ɾekompˈonɡa,nɡ,nɡ
428,detɾaˈemos,detɾˈajɡan,,jɡ
429,konbeɾçˈejs,konbeɾçˈemos,ɾç,ɾç
430,tɾasponˈemos,tɾaspˈonen,n,n
431,desdˈiɡan,desdˈiɡo,ɡ,ɡ
432,enɾikesˈejs,enɾikˈeses,s,s
433,tɾadˈuskan,tɾadˈuska,sk,sk
434,konflˈixa,konflˈixo,x,x
435,antepˈonen,antepˈone,n,n
436,akɾˈeses,akɾˈeska,s,sk
437,ɾetenɡˈamos,ɾetˈenɡa,nɡ,nɡ
438,fɾˈançe,fɾanxˈajs,nç,nx
439,ˈaɡan,ˈaɡas,ɡ,ɡ
440,faʃesˈemos,faʃˈesko,s,sk
441,ɾebeɾdesˈejs,ɾebeɾdeskˈamos,s,sk
442,eksixˈamos,eksˈixan,x,x
443,elˈiçen,elˈiçe,ç,ç
444,inteɾpˈones,inteɾpˈone,n,n
445,kontɾabenˈis,kontɾabjˈene,n,n
446,supˈonɡas,supˈonɡa,nɡ,nɡ
447,apetesˈemos,apetˈesen,s,s
448,enduɾˈese,enduɾˈesko,s,sk
449,aɡɾadeskˈajs,aɡɾadˈeskan,sk,sk
450,desdesˈimos,desdesˈis,s,s
451,atɾaˈejs,atɾˈaen,,
452,embɾutˈeskan,embɾutˈeskas,sk,sk
453,estˈaɾse,estˈaɾsan,ɾs,ɾs
454,kontɾˈaen,kontɾˈaes,,
455,apetˈeskas,apetˈeska,sk,sk
456,konbjˈenen,konbjˈene,n,n
457,supˈonɡan,supˈonɡa,nɡ,nɡ
458,kontɾabˈenɡa,kontɾabenˈimos,nɡ,n
459,ɾelusˈis,ɾelˈuska,s,sk
460,ɾepˈones,ɾepˈonɡan,n,nɡ
461,tɾadˈuses,tɾadusˈimos,s,s
462,sostˈenɡa,sostjˈene,nɡ,n
463,enlokesˈejs,enlokˈeskas,s,sk
464,ataɾdesˈejs,ataɾdˈesko,s,sk
465,enneɡɾˈeskan,enneɡɾˈeska,sk,sk
466,tɾadˈuses,tɾadusˈimos,s,s
467,komplaskˈamos,komplˈasko,sk,sk
468,tɾaspˈone,tɾaspˈonɡo,n,nɡ
469,empekeɲˈeses,empekeɲˈese,s,s
470,enlentˈeska,enlentˈeska,sk,sk
471,areskˈajs,arˈesko,sk,sk
472,inbenˈimos,inbenˈis,n,n
473,enmudˈesen,enmudˈeskan,s,sk
474,abastˈeskan,abastˈeskas,sk,sk
475,deskonosˈemos,deskonˈosen,s,s
476,ʃˈaskan,ʃˈaska,sk,sk
477,desaɡɾadesˈemos,desaɡɾadˈese,s,s
478,inteɾpˈonen,inteɾpˈone,n,n
479,enflakˈeses,enflakeskˈamos,s,sk
480,detɾaˈejs,detɾˈaes,,
481,pɾeestablˈeses,pɾeestablˈeskas,s,sk
482,arˈese,arˈeska,s,sk
483,ɾekonbˈenɡa,ɾekonbenˈimos,nɡ,n
484,obskuɾeskˈajs,obskuɾˈesko,sk,sk
485,sostjˈenes,sostjˈene,n,n
486,detɾaˈemos,detɾajɡˈajs,,jɡ
487,meɾesˈemos,meɾˈeskas,s,sk
488,ɾebeɾdˈeses,ɾebeɾdˈeska,s,sk
489,koxˈamos,kˈoxa,x,x
490,ɾebenɡˈajs,ɾebenˈis,nɡ,n
491,abstˈeɾçen,absteɾxˈamos,ɾç,ɾx
492,manutˈenɡan,manutˈenɡa,nɡ,nɡ
493,konbeɾçˈemos,konbˈeɾxas,ɾç,ɾx
494,kontenˈejs,kontˈenɡo,n,nɡ
495,ɾekosˈajs,ɾekwˈesen,s,s
496,apetˈeses,apetˈeska,s,sk
497,ɾebeɾdˈeses,ɾebeɾdeskˈajs,s,sk
498,enneɡɾeskˈamos,enneɡɾˈeskan,sk,sk
499,koçˈemos,kˈoxas,ç,x
500,ɾetɾaduskˈajs,ɾetɾadˈuskas,sk,sk
501,adolˈeskan,adolˈesko,sk,sk
502,arˈesen,arˈesko,s,sk
503,asˈejs,aɡˈajs,s,ɡ
504,estˈaɾse,estˈaɾsan,ɾs,ɾs
505,apetˈesen,apetˈeska,s,sk
506,tɾaˈejs,tɾaˈemos,,
507,inbˈenɡan,inbˈenɡa,nɡ,nɡ
508,ɾeponˈemos,ɾepˈonen,n,n
509,apˈonɡan,apˈonɡa,nɡ,nɡ
510,adolesˈejs,adolˈese,s,s
511,kosˈajs,kˈoso,s,s
512,ensombɾeskˈajs,ensombɾˈeska,sk,sk
513,ɾekomponˈemos,ɾekomponɡˈajs,n,nɡ
514,enkaɾesˈejs,enkaɾˈese,s,s
515,despɾoteçˈejs,despɾotexˈamos,ç,x
516,tɾadˈuse,tɾadˈuska,s,sk
517,enɾoxˈeskan,enɾoxˈeska,sk,sk
518,apetesˈemos,apetˈese,s,s
519,antepˈones,antepˈonɡa,n,nɡ
520,estˈaɾses,estˈaɾsa,ɾs,ɾs
521,kontˈenɡa,kontˈenɡo,nɡ,nɡ
522,ɾeestablˈeskas,ɾeestablˈesko,sk,sk
523,tɾaspˈonen,tɾaspˈonɡas,n,nɡ
524,anteponˈejs,anteponˈemos,n,n
525,inteɾponˈejs,inteɾponˈemos,n,n
