idx,src1,src2,src1_sf,src2_sf
45,ɾekonbˈenɡan,ɾekonbenˈis,nɡ,n
46,pɾebalˈeskan,pɾebalˈeskas,sk,sk
47,debˈenɡa,debjˈene,nɡ,n
48,dekɾesˈejs,dekɾeskˈamos,s,sk
49,elˈixan,elˈixa,x,x
50,enɾoxˈeska,enɾoxˈeska,sk,sk
51,desfaʃˈese,desfaʃˈeska,s,sk
52,enlusˈimos,enlusˈis,s,s
53,entɾistˈesen,entɾistˈeska,s,sk
54,pɾedisponɡˈajs,pɾedispˈonɡan,nɡ,nɡ
55,faboɾeskˈajs,faboɾˈeska,sk,sk
56,ekspˈonɡan,ekspˈonɡas,nɡ,nɡ
57,desfaʃˈeses,desfaʃˈeskas,s,sk
58,edˈuses,edˈusko,s,sk
59,obskuɾˈeskan,obskuɾˈeskas,sk,sk
60,unsˈimos,ˈunsa,ns,ns
61,embeʃeskˈajs,embeʃˈesko,sk,sk
62,ɾekompˈonen,ɾekompˈone,n,n
63,eskosˈejs,eskwˈeses,s,s
64,entumˈesen,entumˈeses,s,s
65,empalidˈese,empalideskˈajs,s,sk
66,pɾekonosˈemos,pɾekonˈosko,s,sk
67,komplasˈemos,komplaskˈamos,s,sk
68,enbexˈeska,enbexˈesko,sk,sk
69,aborˈese,aboreskˈajs,s,sk
70,atɾˈaes,atɾˈajɡas,,jɡ
71,indˈuskas,indˈuska,sk,sk
72,faboɾˈeses,faboɾeskˈajs,s,sk
73,establesˈejs,establˈese,s,s
74,empodɾˈeskas,empodɾˈeska,sk,sk
75,antedesˈimos,antedesˈis,s,s
76,ɾetenˈejs,ɾetenɡˈamos,n,nɡ
77,ɾetoɾsˈemos,ɾetoɾsˈajs,ɾs,ɾs
78,enɾikˈeskan,enɾikˈeska,sk,sk
79,desfaboɾˈesen,desfaboɾˈeska,s,sk
80,ɾexubeneskˈamos,ɾexubenˈesko,sk,sk
81,inflˈiçen,inflˈixa,ç,x
82,indˈuses,indˈuska,s,sk
83,lanɡidesˈemos,lanɡidˈeses,s,s
84,konflˈiçen,konflˈixan,ç,x
85,supeɾpˈonɡas,supeɾpˈonɡa,nɡ,nɡ
86,peɾesˈejs,peɾˈeskas,s,sk
87,sobɾesalɡˈajs,sobɾesˈalɡa,lɡ,lɡ
88,kontɾapˈonen,kontɾaponɡˈamos,n,nɡ
89,peɾtenˈeses,peɾteneskˈamos,s,sk
90,estɾemeskˈajs,estɾemˈeska,sk,sk
91,suɾsˈimos,sˈuɾsa,ɾs,ɾs
92,kompaɾˈesen,kompaɾˈese,s,s
93,entɾetˈenɡa,entɾetˈenɡa,nɡ,nɡ
94,atenˈemos,atenɡˈajs,n,nɡ
95,astɾˈinçe,astɾˈinxa,nç,nx
96,ɾekɾudˈesen,ɾekɾudˈeskan,s,sk
97,fˈunxa,fˈunxa,nx,nx
98,apˈonɡa,apˈonɡo,nɡ,nɡ
99,desnˈasen,desnˈaskas,s,sk
100,ɾetoɾsˈajs,ɾetwˈeɾsas,ɾs,ɾs
101,mˈuçen,mˈuxo,ç,x
102,ɾuxˈajs,ɾˈuxas,x,x
103,inteɾponɡˈajs,inteɾpˈonɡa,nɡ,nɡ
104,desaɡɾadˈeskas,desaɡɾadˈesko,sk,sk
105,estableskˈajs,establˈeska,sk,sk
106,antedesˈis,antedˈiɡa,s,ɡ
107,ɾediɾˈixa,ɾediɾˈixo,x,x
108,deskonbˈenɡa,deskonbjˈenes,nɡ,n
109,kontɾabˈenɡas,kontɾabˈenɡo,nɡ,nɡ
110,inflˈiçe,inflixˈajs,ç,x
111,tɾajɡˈamos,tɾˈajɡa,jɡ,jɡ
112,empobɾesˈemos,empobɾˈeskan,s,sk
113,ɾekonbˈenɡa,ɾekonbenˈis,nɡ,n
114,desaɡɾadˈesen,desaɡɾadˈeskas,s,sk
115,deskonosˈejs,deskonˈoskan,s,sk
116,kolˈiçen,kolˈixo,ç,x
117,enflakesˈemos,enflakˈeskas,s,sk
118,adˈuse,aduskˈajs,s,sk
119,infɾinxˈamos,infɾˈinxo,nx,nx
120,pɾebalesˈejs,pɾebalesˈemos,s,s
121,detenɡˈamos,detˈenɡas,nɡ,nɡ
122,neɡliçˈimos,neɡlixˈajs,ç,x
123,akˈoçes,akˈoxas,ç,x
124,despɾotˈexan,despɾotˈexa,x,x
125,mulsˈamos,mˈulsas,ls,ls
126,desapaɾeskˈamos,desapaɾˈeskan,sk,sk
127,xakˈamos,xˈakan,k,k
128,enoɾɡuʃˈeskas,enoɾɡuʃˈesko,sk,sk
129,peɾˈeses,peɾeskˈajs,s,sk
130,derelˈinka,derelˈinken,nk,nk
131,ɾelˈuses,ɾelˈuska,s,sk
132,entenebɾeskˈajs,entenebɾˈeskas,sk,sk
133,paɾˈese,paɾˈeskas,s,sk
134,empekeɲeskˈamos,empekeɲˈesko,sk,sk
135,eskosˈejs,eskwˈesa,s,s
136,emunçˈemos,emˈunxan,nç,nx
137,deskonbenˈis,deskonbjˈenen,n,n
138,tɾansponɡˈajs,tɾanspˈonɡas,nɡ,nɡ
139,ɾestɾˈinçe,ɾestɾˈinxa,nç,nx
140,amanˈese,amaneskˈamos,s,sk
141,inflixˈamos,inflˈixa,x,x
142,fɾˈançe,fɾˈanxo,nç,nx
143,inteɾbˈenɡan,inteɾbenˈimos,nɡ,n
144,empekeɲesˈemos,empekeɲˈeska,s,sk
145,faʃesˈemos,faʃˈesko,s,sk
146,kompaɾeskˈamos,kompaɾˈeskas,sk,sk
147,fɾunsˈimos,fɾˈunsas,ns,ns
148,ɾetɾaˈemos,ɾetɾˈajɡas,,jɡ
149,enbexˈesen,enbexˈesko,s,sk
150,tɾaspˈone,tɾaspˈonɡa,n,nɡ
151,konbˈensen,konbˈensas,ns,ns
152,desaɡɾadˈeses,desaɡɾadˈeska,s,sk
153,kˈosen,kˈoso,s,s
154,distɾaˈejs,distɾajɡˈajs,,jɡ
155,enaltˈeskan,enaltˈeska,sk,sk
156,ɾeponɡˈajs,ɾepˈonɡa,nɡ,nɡ
157,ekibˈalen,ekibalɡˈamos,l,lɡ
158,ɾeelixˈajs,ɾeelˈixa,x,x
159,deɾelinkˈajs,deɾelˈinko,nk,nk
160,kompaɾeskˈajs,kompaɾˈeska,sk,sk
161,konbeɾçˈejs,konbˈeɾçes,ɾç,ɾç
162,satisfˈasen,satisfˈaɡas,s,ɡ
163,enneɡɾˈesen,enneɡɾeskˈajs,s,sk
164,pɾotˈexa,pɾotˈexa,x,x
165,aɡɾadesˈemos,aɡɾadˈeskas,s,sk
166,konflˈiçen,konflˈixan,ç,x
167,derelinkˈajs,derelinkˈamos,nk,nk
168,deskˈosa,deskosˈejs,s,s
169,faboɾesˈejs,faboɾˈesko,s,sk
170,adˈuses,aduskˈamos,s,sk
171,muxˈajs,mˈuxas,x,x
172,desfaboɾˈesen,desfaboɾˈeska,s,sk
173,konosˈemos,konˈoses,s,s
174,adʃasˈemos,adʃaskˈamos,s,sk
175,sˈuɾse,suɾsˈamos,ɾs,ɾs
176,desˈasen,desaɡˈamos,s,ɡ
177,enflakˈeses,enflakˈese,s,s
178,xˈaka,xˈako,k,k
179,derelinkˈamos,derelˈinkas,nk,nk
180,ʃukstapˈonen,ʃukstapˈonɡan,n,nɡ
181,ɾestɾˈinçen,ɾestɾˈinxas,nç,nx
182,lanɡidesˈejs,lanɡidˈeskas,s,sk
183,pɾopˈonen,pɾopˈonɡo,n,nɡ
184,desabastˈese,desabasteskˈajs,s,sk
185,pɾedisponɡˈamos,pɾedispˈonɡa,nɡ,nɡ
186,subbˈenɡan,subbjˈenen,nɡ,n
187,enkaɾˈese,enkaɾˈeskas,s,sk
188,fenˈeses,fenˈeskas,s,sk
189,kajɡˈajs,kˈajɡa,jɡ,jɡ
190,empekeɲesˈemos,empekeɲˈeska,s,sk
191,entenebɾesˈejs,entenebɾˈeskan,s,sk
192,konbensˈemos,konbˈense,ns,ns
193,akˈoçe,akˈoxan,ç,x
194,adoɾmˈesen,adoɾmˈese,s,s
195,ɾestɾinxˈamos,ɾestɾˈinxa,nx,nx
196,deskˈosan,deskˈosa,s,s
197,korˈiçes,korˈixas,ç,x
198,pɾedispˈones,pɾedispˈonɡan,n,nɡ
199,establesˈemos,establˈesen,s,s
200,tɾaduskˈajs,tɾadˈusko,sk,sk
201,entenebɾeskˈajs,entenebɾeskˈamos,sk,sk
202,manutenˈemos,manutˈenɡan,n,nɡ
203,ɾetɾˈae,ɾetɾajɡˈajs,,jɡ
204,abastesˈemos,abastˈesen,s,s
205,pɾebaleskˈamos,pɾebalˈeskan,sk,sk
206,impˈonen,impˈones,n,n
207,ekibˈales,ekibˈalɡa,l,lɡ
208,pɾedispˈonɡan,pɾedispˈonɡa,nɡ,nɡ
209,inflixˈajs,inflˈixo,x,x
210,aflˈixas,aflˈixa,x,x
211,tɾaspˈones,tɾaspˈone,n,n
212,ɾeblandˈeskas,ɾeblandˈeska,sk,sk
213,fɾˈunsan,fɾˈunso,ns,ns
214,ɾemˈeskan,ɾemˈeska,sk,sk
215,impˈonɡa,impˈonɡa,nɡ,nɡ
216,ɾˈuçen,ɾuxˈamos,ç,x
217,enflakesˈejs,enflakˈeska,s,sk
218,infɾˈinçes,infɾinçˈis,nç,nç
219,atˈenɡa,atjˈenen,nɡ,n
220,emˈunxa,emˈunxo,nx,nx
221,paɾesˈejs,paɾˈeska,s,sk
222,entɾistˈesen,entɾistˈeska,s,sk
223,neɡɾesˈemos,neɡɾˈeskas,s,sk
224,dekɾˈese,dekɾˈeskan,s,sk
225,enlˈuskan,enlˈusko,sk,sk
226,adoɾmˈeskan,adoɾmˈesko,sk,sk
227,desˈasen,desasɡˈajs,s,sɡ
228,ɾemˈeses,ɾemˈeskan,s,sk
229,indˈusen,induskˈajs,s,sk
230,sobɾeponˈemos,sobɾepˈonɡas,n,nɡ
231,kolˈiçes,kolˈixo,ç,x
232,detenˈejs,detˈenɡa,n,nɡ
233,satisfasˈejs,satisfˈaɡo,s,ɡ
234,ɾekonbˈenɡas,ɾekonbˈenɡa,nɡ,nɡ
235,satisfˈases,satisfaɡˈajs,s,ɡ
236,enɾaɾesˈejs,enɾaɾˈeskas,s,sk
237,enduɾesˈejs,enduɾesˈemos,s,s
238,kˈaben,kˈepas,b,p
239,empodɾesˈejs,empodɾˈeskas,s,sk
240,lanɡidˈeskan,lanɡidˈesko,sk,sk
241,ɾekɾudesˈejs,ɾekɾudeskˈajs,s,sk
242,ɾekɾudeskˈajs,ɾekɾudˈesko,sk,sk
243,eskaɾneskˈajs,eskaɾnˈeskas,sk,sk
244,sostˈenɡo,sostjˈenen,nɡ,n
245,aflˈixas,aflˈixa,x,x
246,enlˈuskan,enlˈusko,sk,sk
247,ofɾˈesen,ofɾˈeskan,s,sk
248,ɾeapaɾˈeska,ɾeapaɾˈeska,sk,sk
249,komplˈasen,komplˈaska,s,sk
250,aɡɾadˈeses,aɡɾadˈeska,s,sk
251,kˈabe,kˈepas,b,p
252,ɾetɾˈaen,ɾetɾajɡˈamos,,jɡ
253,aɡɾadesˈemos,aɡɾadˈeska,s,sk
254,ɾestɾinxˈajs,ɾestɾˈinxa,nx,nx
255,kondˈise,kondˈiɡas,s,ɡ
256,tɾadˈuses,tɾadusˈis,s,s
257,satisfasˈemos,satisfaɡˈajs,s,ɡ
258,enlentˈesen,enlentˈeses,s,s
259,abasteskˈajs,abastˈeska,sk,sk
260,mˈuçes,mˈuxan,ç,x
261,ɾesaɾsˈis,ɾesˈaɾsa,ɾs,ɾs
262,desasˈejs,desˈases,s,s
263,antediɡˈamos,antedˈiɡas,ɡ,ɡ
264,subbenˈimos,subbenˈis,n,n
265,atɾajɡˈamos,atɾˈajɡan,jɡ,jɡ
266,ɾekɾudesˈemos,ɾekɾudˈeska,s,sk
267,enduɾesˈejs,enduɾˈesen,s,s
268,akɾesˈejs,akɾˈeska,s,sk
269,ɾekonˈose,ɾekonˈoska,s,sk
270,xˈake,xakˈimos,k,k
271,pˈunçes,pˈunxa,nç,nx
272,pɾodˈuses,pɾoduskˈamos,s,sk
273,desentumeskˈamos,desentumˈeskas,sk,sk
274,astɾˈinxan,astɾˈinxa,nx,nx
275,impˈones,impˈone,n,n
276,ɾejmponˈemos,ɾejmpˈonɡa,n,nɡ
277,ɾetenˈemos,ɾetˈenɡan,n,nɡ
278,konosˈemos,konˈoskas,s,sk
279,abstˈeɾçes,abstˈeɾçe,ɾç,ɾç
280,ɾeblandˈeska,ɾeblandˈesko,sk,sk
281,ɾeabastˈesen,ɾeabastˈeses,s,s
282,despɾoteçˈemos,despɾotexˈamos,ç,x
283,fenesˈemos,fenˈeses,s,s
284,kosˈemos,kˈose,s,s
285,indˈuses,indˈuska,s,sk
286,eleçˈis,elixˈajs,ç,x
287,mˈaɾsen,mˈaɾso,ɾs,ɾs
288,ɾepɾodˈuskan,ɾepɾodˈusko,sk,sk
289,deskˈosan,deskˈoso,s,s
290,ɾekonˈose,ɾekonˈoskan,s,sk
291,konbˈenɡa,konbenˈis,nɡ,n
292,impˈones,impˈonɡa,n,nɡ
293,kajɡˈajs,kajɡˈamos,jɡ,jɡ
294,eskwˈesan,eskwˈesas,s,s
295,abdusˈis,abdˈuskas,s,sk
296,mˈulçes,mˈulxas,lç,lx
297,aɡɾadesˈejs,aɡɾadˈeskan,s,sk
298,pɾedispˈones,pɾedisponɡˈajs,n,nɡ
299,dekɾesˈemos,dekɾˈeska,s,sk
300,ɾestɾˈinçes,ɾestɾinxˈajs,nç,nx
301,ɾepˈonɡas,ɾepˈonɡa,nɡ,nɡ
302,ɾeabastˈeskas,ɾeabastˈesko,sk,sk
303,umedeskˈajs,umedˈeska,sk,sk
304,eskaeskˈamos,eskaˈeskas,sk,sk
305,ɾeelixˈajs,ɾeelˈixas,x,x
306,amaɾiʃˈeska,amaɾiʃˈesko,sk,sk
307,indˈuska,indˈusko,sk,sk
308,enkanˈeses,enkaneskˈamos,s,sk
309,ɾestɾˈinçen,ɾestɾˈinçe,nç,nç
310,entɾebenɡˈajs,entɾebenɡˈamos,nɡ,nɡ
311,peɾmaneskˈajs,peɾmanˈeska,sk,sk
312,pɾedesˈis,pɾedˈiɡo,s,ɡ
313,desabastˈese,desabastˈeskan,s,sk
314,establˈesen,establˈeskan,s,sk
315,desfaboɾesˈemos,desfaboɾˈeskan,s,sk
316,kontɾabˈenɡas,kontɾabenˈimos,nɡ,n
317,kˈoçes,kˈoxas,ç,x
318,emˈeɾçe,emˈeɾxas,ɾç,ɾx
319,balbusˈimos,balbusˈis,s,s
320,embɾuteskˈamos,embɾutˈeska,sk,sk
321,koçˈejs,koxˈajs,ç,x
322,enɾikesˈemos,enɾikˈesen,s,s
323,tɾasponˈemos,tɾaspˈonɡo,n,nɡ
324,desapaɾesˈemos,desapaɾˈeses,s,s
325,enlˈuses,enlˈuskas,s,sk
326,kompadesˈemos,kompadˈeska,s,sk
327,atenˈejs,atenˈemos,n,n
328,desabastesˈemos,desabastˈeskan,s,sk
329,kompadeskˈamos,kompadˈesko,sk,sk
330,ensoɾdesˈemos,ensoɾdˈeses,s,s
331,adbˈenɡa,adbˈenɡo,nɡ,nɡ
332,faboɾˈese,faboɾˈeskan,s,sk
333,elˈixan,elˈixa,x,x
334,fɾˈunsen,fɾˈunsa,ns,ns
335,obskuɾeskˈamos,obskuɾˈeskan,sk,sk
336,mulxˈajs,mˈulxas,lx,lx
337,kosˈajs,kˈosan,s,s
338,umedesˈejs,umedesˈemos,s,s
339,antedesˈis,antediɡˈajs,s,ɡ
340,entɾetenˈejs,entɾetjˈenen,n,n
341,ɾeblandesˈejs,ɾeblandesˈemos,s,s
342,sobɾesˈales,sobɾesˈalɡa,l,lɡ
343,amaneskˈamos,amanˈeska,sk,sk
344,kompadesˈemos,kompadˈeskas,s,sk
345,satisfˈasen,satisfˈaɡa,s,ɡ
346,kolˈixan,kolˈixas,x,x
347,pospˈonen,pospˈonɡa,n,nɡ
348,paɾeskˈamos,paɾˈeska,sk,sk
349,ɾetˈenɡa,ɾetjˈenen,nɡ,n
350,deskonosˈejs,deskonoskˈajs,s,sk
351,impˈonɡa,impˈonɡo,nɡ,nɡ
352,supeɾbˈenɡan,supeɾbˈenɡas,nɡ,nɡ
353,pɾoponˈejs,pɾopˈonen,n,n
354,tɾadusˈis,tɾadˈusko,s,sk
355,ɾexubenˈese,ɾexubeneskˈajs,s,sk
356,ɾejmpˈone,ɾejmponɡˈajs,n,nɡ
357,mantˈenɡas,mantjˈenen,nɡ,n
358,enaltˈeska,enaltˈesko,sk,sk
359,deskonosˈemos,deskonˈoskas,s,sk
360,enflakˈesen,enflakˈese,s,s
361,entumeskˈamos,entumˈeskas,sk,sk
362,adoɾmˈeska,adoɾmˈesko,sk,sk
363,kompadˈeskas,kompadˈeska,sk,sk
364,antediɡˈamos,antedˈiɡan,ɡ,ɡ
365,elixˈajs,elˈixan,x,x
366,induskˈajs,indˈuska,sk,sk
367,atɾajɡˈajs,atɾˈajɡa,jɡ,jɡ
368,estˈaɾsan,estˈaɾso,ɾs,ɾs
369,ɾekomponˈemos,ɾekompˈonɡa,n,nɡ
370,faʃeskˈamos,faʃˈeska,sk,sk
371,arˈesen,arˈese,s,s
372,pɾedˈiɡan,pɾedˈiɡas,ɡ,ɡ
373,kondˈiɡan,kondˈiɡo,ɡ,ɡ
374,inteɾponɡˈamos,inteɾpˈonɡas,nɡ,nɡ
375,umedesˈemos,umedeskˈamos,s,sk
376,apˈonen,apˈonɡan,n,nɡ
377,debenɡˈajs,debenˈis,nɡ,n
378,aponˈemos,apˈones,n,n
379,entɾebˈenɡa,entɾebˈenɡo,nɡ,nɡ
380,enɾaɾesˈejs,enɾaɾesˈemos,s,s
381,ɾepɾodˈuskas,ɾepɾodˈuska,sk,sk
382,detˈeɾçen,detˈeɾxa,ɾç,ɾx
383,ɾekomponˈejs,ɾekompˈonen,n,n
384,deskonbˈenɡa,deskonbenˈimos,nɡ,n
385,sumeɾçˈimos,sumˈeɾxo,ɾç,ɾx
386,ɾeblandeskˈamos,ɾeblandˈeskas,sk,sk
387,koxˈamos,kˈoxan,x,x
388,konbenˈimos,konbjˈene,n,n
389,ɾekomponˈejs,ɾekompˈonɡas,n,nɡ
390,komplasˈejs,komplˈaskas,s,sk
391,enneɡɾeskˈamos,enneɡɾˈeska,sk,sk
392,enduɾesˈejs,enduɾˈeska,s,sk
393,ɾeabastˈeska,ɾeabastˈeska,sk,sk
394,impˈone,impˈonɡan,n,nɡ
395,pɾekonosˈejs,pɾekonˈosko,s,sk
396,peɾˈeska,peɾˈesko,sk,sk
397,fɾunsˈimos,fɾunsˈamos,ns,ns
398,desapaɾeskˈamos,desapaɾˈeska,sk,sk
399,pɾedisponˈemos,pɾedispˈones,n,n
400,aborˈeses,aborˈese,s,s
401,ɾexubenesˈejs,ɾexubenesˈemos,s,s
402,desfaʃesˈejs,desfaʃˈeska,s,sk
403,desasɡˈamos,desˈasɡo,sɡ,sɡ
404,abenˈimos,abjˈenen,n,n
405,adˈuses,adˈuska,s,sk
406,mˈaɾsen,mˈaɾsa,ɾs,ɾs
407,ɾekˈoçen,ɾekˈoxa,ç,x
408,ɾemˈeskas,ɾemˈeska,sk,sk
409,ɾekonˈosen,ɾekonˈose,s,s
410,enoɾɡuʃesˈemos,enoɾɡuʃˈeskan,s,sk
411,estɾemˈese,estɾemˈeskas,s,sk
412,emˈunçes,emunxˈamos,nç,nx
413,ˈasen,asɡˈamos,s,sɡ
414,tɾˈaes,tɾˈajɡo,,jɡ
415,adoɾmeskˈamos,adoɾmˈesko,sk,sk
416,pɾedisponˈejs,pɾedisponɡˈajs,n,nɡ
417,enɾaɾˈeskan,enɾaɾˈeska,sk,sk
418,umedˈese,umedˈeskas,s,sk
419,detenɡˈamos,detˈenɡo,nɡ,nɡ
420,funçˈimos,fˈunxa,nç,nx
421,apetˈese,apetˈesko,s,sk
422,ɾeapaɾesˈejs,ɾeapaɾˈeska,s,sk
423,apeteskˈamos,apetˈesko,sk,sk
424,unsˈimos,ˈunsan,ns,ns
425,deskonosˈejs,deskonˈoses,s,s
426,ɾetˈenɡan,ɾetˈenɡa,nɡ,nɡ
427,sobɾesalɡˈamos,sobɾesalˈimos,lɡ,l
428,aɡˈamos,ˈaɡan,ɡ,ɡ
429,pɾedisponˈejs,pɾedispˈonɡo,n,nɡ
430,fenesˈemos,fenˈeskas,s,sk
431,subbˈenɡas,subbˈenɡa,nɡ,nɡ
432,fˈunçen,funçˈis,nç,nç
433,adˈuses,adˈuse,s,s
434,estɾemesˈejs,estɾemˈeska,s,sk
435,neɡliçˈis,neɡlˈixo,ç,x
436,ɾekonbˈenɡan,ɾekonbjˈene,nɡ,n
437,fɾançˈis,fɾˈanxo,nç,nx
438,depˈonen,depˈonɡas,n,nɡ
439,ɾekˈoxa,ɾekˈoxa,x,x
440,maldesˈimos,maldˈiɡa,s,ɡ
441,ɾuxˈajs,ɾˈuxas,x,x
442,enkaɾˈeses,enkaɾeskˈamos,s,sk
443,kompaɾeskˈajs,kompaɾˈeskas,sk,sk
444,enɾikˈese,enɾikˈeska,s,sk
445,mantenˈemos,mantjˈenes,n,n
446,ɾeelˈiçe,ɾeelˈixo,ç,x
447,adbˈenɡan,adbenˈis,nɡ,n
448,pɾoponˈejs,pɾoponɡˈajs,n,nɡ
449,embeʃˈeska,embeʃˈeska,sk,sk
450,supeɾbˈenɡas,supeɾbˈenɡa,nɡ,nɡ
451,ɾesaɾsˈimos,ɾesˈaɾsa,ɾs,ɾs
452,entumeskˈajs,entumˈeska,sk,sk
453,pɾedesˈimos,pɾedˈiɡa,s,ɡ
454,enɾikˈesen,enɾikˈese,s,s
455,mˈaɾses,mˈaɾsa,ɾs,ɾs
456,tɾˈaen,tɾˈajɡan,,jɡ
457,lanɡidesˈemos,lanɡidˈeska,s,sk
458,satisfasˈemos,satisfˈaɡa,s,ɡ
459,distɾˈajɡan,distɾˈajɡo,jɡ,jɡ
460,inflˈixan,inflˈixas,x,x
461,pɾotexˈamos,pɾotˈexas,x,x
462,pɾedˈiɡas,pɾedˈiɡa,ɡ,ɡ
463,obtˈenɡas,obtˈenɡa,nɡ,nɡ
464,subbˈenɡa,subbenˈis,nɡ,n
465,ɾekompˈonen,ɾekomponɡˈamos,n,nɡ
466,deɾelˈinka,deɾelˈinke,nk,nk
467,ɾexubenˈesen,ɾexubeneskˈajs,s,sk
468,pɾebenɡˈamos,pɾebˈenɡas,nɡ,nɡ
469,ɾepɾodusˈimos,ɾepɾodˈuska,s,sk
470,detˈeɾçes,detˈeɾxa,ɾç,ɾx
471,elixˈamos,elˈixa,x,x
472,enkaɾˈeses,enkaɾeskˈamos,s,sk
473,ɾenaskˈajs,ɾenˈaska,sk,sk
474,ɾekoçˈemos,ɾekˈoxo,ç,x
475,mˈulxas,mˈulxa,lx,lx
476,sumˈeɾxa,sumˈeɾxo,ɾx,ɾx
477,detenɡˈajs,detˈenɡa,nɡ,nɡ
478,abasteskˈamos,abastˈeskas,sk,sk
479,abastˈesen,abastˈeska,s,sk
480,koreçˈis,korˈixo,ç,x
481,fˈulçe,fulçˈis,lç,lç
482,desabastˈeses,desabastˈeskan,s,sk
483,distɾaˈemos,distɾajɡˈajs,,jɡ
484,ɾobustesˈejs,ɾobustˈeskas,s,sk
485,embɾutesˈejs,embɾuteskˈajs,s,sk
486,ɾekonosˈemos,ɾekonoskˈajs,s,sk
487,pɾedesˈimos,pɾedˈiɡa,s,ɡ
488,enbilesˈemos,enbileskˈajs,s,sk
489,sumeɾçˈis,sumˈeɾxa,ɾç,ɾx
490,desdiɡˈajs,desdˈiɡa,ɡ,ɡ
491,desdˈises,desdˈiɡa,s,ɡ
492,akɾeskˈajs,akɾˈeskan,sk,sk
493,faʃˈeska,faʃˈeska,sk,sk
494,emˈunçe,emˈunxas,nç,nx
495,ɾˈuçe,ɾˈuxan,ç,x
496,peɾmanˈese,peɾmanˈeskan,s,sk
497,entoɾpesˈejs,entoɾpeskˈamos,s,sk
498,sobɾesalˈimos,sobɾesalˈis,l,l
499,ɾelˈusen,ɾelˈuskas,s,sk
500,abastesˈejs,abastˈeskan,s,sk
501,pɾotˈeçen,pɾotˈeçes,ç,ç
502,pɾoponɡˈajs,pɾopˈonɡas,nɡ,nɡ
503,kondesˈimos,kondˈiɡo,s,ɡ
504,ɾekompˈonen,ɾekompˈonɡan,n,nɡ
505,supeɾbenˈimos,supeɾbjˈenes,n,n
506,entɾebenɡˈajs,entɾebenɡˈamos,nɡ,nɡ
507,ensoɾdesˈejs,ensoɾdeskˈajs,s,sk
508,mantenˈemos,mantjˈene,n,n
509,emeɾçˈejs,emeɾxˈamos,ɾç,ɾx
510,emˈeɾçen,emeɾxˈamos,ɾç,ɾx
511,ɾeblandˈesen,ɾeblandˈeskas,s,sk
512,enneɡɾesˈejs,enneɡɾˈeskan,s,sk
513,abastesˈejs,abastˈeskas,s,sk
514,disponˈemos,disponɡˈamos,n,nɡ
515,manutˈenɡan,manutjˈenes,nɡ,n
516,inteɾponˈemos,inteɾpˈonɡa,n,nɡ
517,embɾutˈeskan,embɾutˈeska,sk,sk
518,amanˈeses,amaneskˈajs,s,sk
519,tɾasponˈejs,tɾaspˈonɡas,n,nɡ
520,ɾobustˈeskas,ɾobustˈesko,sk,sk
521,pɾediɡˈajs,pɾediɡˈamos,ɡ,ɡ
