idx,src1,src2,src1_sf,src2_sf
70,pɾoponɡˈajs,pɾoponɡˈamos,nɡ,nɡ
71,supeɾpˈone,supeɾpˈonɡo,n,nɡ
72,deskˈosa,deskˈoses,s,s
73,nasˈemos,nˈaskas,s,sk
74,desaɡɾadesˈejs,desaɡɾadˈeska,s,sk
75,punxˈamos,pˈunxo,nx,nx
76,ɾestablˈeskas,ɾestablˈesko,sk,sk
77,enkˈoçen,enkˈoçes,ç,ç
78,pɾeestablesˈejs,pɾeestablˈeskan,s,sk
79,enɡɾandˈeska,enɡɾandˈesko,sk,sk
80,mantˈenɡo,mantjˈene,nɡ,n
81,ensoɾdˈeskan,ensoɾdˈesko,sk,sk
82,sedˈuses,sedˈuska,s,sk
83,ɾelˈuskan,ɾelˈuska,sk,sk
84,asˈemos,aɡˈamos,s,ɡ
85,kaɾˈesen,kaɾeskˈamos,s,sk
86,fosfoɾeskˈajs,fosfoɾˈeska,sk,sk
87,konbˈensen,konbˈenso,ns,ns
88,detˈenɡa,detjˈene,nɡ,n
89,komplasˈemos,komplˈasko,s,sk
90,areskˈajs,arˈeska,sk,sk
91,enɾaɾˈeskas,enɾaɾˈeska,sk,sk
92,apaɾˈeskan,apaɾˈesko,sk,sk
93,paɾeskˈamos,paɾˈeska,sk,sk
94,sobɾepˈone,sobɾepˈonɡan,n,nɡ
95,enkanesˈejs,enkaneskˈajs,s,sk
96,entenebɾˈeses,entenebɾˈeska,s,sk
97,kondˈise,kondˈiɡa,s,ɡ
98,fˈulçen,fˈulxa,lç,lx
99,abstˈeɾçe,abstˈeɾxan,ɾç,ɾx
100,estɾemˈeses,estɾemˈeskas,s,sk
101,floɾesˈejs,floɾˈeska,s,sk
102,tɾansponˈejs,tɾanspˈones,n,n
103,derelˈinka,derelˈinkes,nk,nk
104,kˈoçes,koxˈamos,ç,x
105,kɾˈeses,kɾˈeska,s,sk
106,enɡɾandˈesen,enɡɾandˈese,s,s
107,floɾˈeskas,floɾˈeska,sk,sk
108,delˈinka,delinkˈis,nk,nk
109,obskuɾesˈejs,obskuɾˈeska,s,sk
110,emˈulçes,emˈulxo,lç,lx
111,ɾeeleçˈis,ɾeelˈiçes,ç,ç
112,ɾekonosˈemos,ɾekonˈoska,s,sk
113,sobɾebˈenɡan,sobɾebˈenɡa,nɡ,nɡ
114,dekɾeskˈajs,dekɾˈeskan,sk,sk
115,desnasˈejs,desnˈasen,s,s
116,fɾˈunses,fɾˈunse,ns,ns
117,entɾistˈese,entɾisteskˈajs,s,sk
118,intɾodusˈimos,intɾoduskˈajs,s,sk
119,siɾkunbenɡˈamos,siɾkunbˈenɡan,nɡ,nɡ
120,peɾtenˈese,peɾtenˈeskan,s,sk
121,ɾefˈulçe,ɾefulxˈajs,lç,lx
122,ɾejmponˈejs,ɾejmpˈones,n,n
123,ˈunçen,unçˈimos,nç,nç
124,subbenɡˈamos,subbˈenɡas,nɡ,nɡ
125,emulçˈejs,emˈulxo,lç,lx
126,konbˈeɾçes,konbˈeɾxo,ɾç,ɾx
127,oskuɾeskˈamos,oskuɾˈeska,sk,sk
128,kompadˈese,kompadˈeskan,s,sk
129,maldesˈis,maldˈiɡan,s,ɡ
130,entɾebˈenɡas,entɾebˈenɡo,nɡ,nɡ
131,obskuɾˈesen,obskuɾˈeses,s,s
132,ɾenaskˈamos,ɾenˈasko,sk,sk
133,ɾepɾodˈusen,ɾepɾodˈuse,s,s
134,abenɡˈamos,abˈenɡa,nɡ,nɡ
135,obedesˈemos,obedeskˈamos,s,sk
136,korˈixa,korˈixo,x,x
137,maldˈiɡas,maldˈiɡo,ɡ,ɡ
138,ˈunçes,ˈunçe,nç,nç
139,eksˈiçe,eksiçˈis,ç,ç
140,depˈones,depˈonɡo,n,nɡ
141,ɾekonosˈejs,ɾekonˈosko,s,sk
142,pˈunçen,pˈunxas,nç,nx
143,adbˈenɡa,adbjˈene,nɡ,n
144,empalidesˈejs,empalidˈese,s,s
145,palidˈeskan,palidˈeska,sk,sk
146,kodiɾˈiçen,kodiɾixˈamos,ç,x
147,ɾetwˈeɾsas,ɾetwˈeɾsa,ɾs,ɾs
148,fosfoɾeskˈajs,fosfoɾˈeskan,sk,sk
149,fɾˈunse,fɾunsˈajs,ns,ns
150,ɾekwˈesan,ɾekwˈesa,s,s
151,konbˈenɡo,konbjˈenen,nɡ,n
152,finxˈajs,fˈinxan,nx,nx
153,deskonbenɡˈajs,deskonbˈenɡa,nɡ,nɡ
154,delˈinko,delinkˈis,nk,nk
155,supeɾpˈonen,supeɾpˈonɡa,n,nɡ
156,enfuɾesˈemos,enfuɾˈesko,s,sk
157,astɾˈinçe,astɾˈinxan,nç,nx
158,kompunçˈis,kompˈunxas,nç,nx
159,ɾeabasteskˈajs,ɾeabastˈeskas,sk,sk
160,ɾuçˈimos,ɾuxˈamos,ç,x
161,konbˈense,konbensˈajs,ns,ns
162,espˈaɾses,espˈaɾsa,ɾs,ɾs
163,enbexˈeses,enbexˈeska,s,sk
164,ɾesˈuɾxa,ɾesˈuɾxo,ɾx,ɾx
165,ensombɾˈese,ensombɾˈesko,s,sk
166,deskonoskˈamos,deskonˈoskas,sk,sk
167,ennoblesˈejs,ennoblˈesen,s,s
168,ɾekwˈesan,ɾekwˈesa,s,s
169,bendesˈimos,bendiɡˈamos,s,ɡ
170,atɾaˈemos,atɾˈaen,,
171,komplˈaskas,komplˈaska,sk,sk
172,fˈinxas,fˈinxo,nx,nx
173,ɾetɾadusˈimos,ɾetɾadusˈis,s,s
174,finçˈis,fˈinxa,nç,nx
175,konflˈiçes,konflixˈamos,ç,x
176,konbˈeɾçes,konbˈeɾxo,ɾç,ɾx
177,enɾaɾˈesen,enɾaɾeskˈajs,s,sk
178,ˈunçes,unxˈamos,nç,nx
179,enbexeskˈamos,enbexˈeska,sk,sk
180,ɾetwˈeɾsen,ɾetwˈeɾsa,ɾs,ɾs
181,desˈaɡas,desˈaɡa,ɡ,ɡ
182,kondˈuskas,kondˈuska,sk,sk
183,neɡɾˈesen,neɡɾˈeska,s,sk
184,enaltesˈemos,enaltˈeska,s,sk
185,balbˈuskan,balbˈuska,sk,sk
186,deteɾçˈejs,detˈeɾxa,ɾç,ɾx
187,aduskˈajs,adˈuskan,sk,sk
188,deponɡˈamos,depˈonɡan,nɡ,nɡ
189,finçˈimos,fˈinxan,nç,nx
190,ɾeabasteskˈamos,ɾeabastˈeskas,sk,sk
191,kˈabe,kepˈajs,b,p
192,ɾetɾaˈemos,ɾetɾajɡˈamos,,jɡ
193,adˈuskas,adˈuska,sk,sk
194,embɾutesˈemos,embɾutˈeskan,s,sk
195,pɾoponˈejs,pɾoponˈemos,n,n
196,balbˈuse,balbˈuska,s,sk
197,adbˈenɡa,adbjˈenes,nɡ,n
198,embɾutˈesen,embɾutˈesko,s,sk
199,enɾikesˈemos,enɾikˈeska,s,sk
200,bˈalen,bˈalɡo,l,lɡ
201,eksponˈemos,ekspˈonɡo,n,nɡ
202,entɾebˈenɡa,entɾebjˈenen,nɡ,n
203,ɾenˈases,ɾenˈase,s,s
204,balbuskˈajs,balbˈuskan,sk,sk
205,eksponɡˈamos,ekspˈonɡa,nɡ,nɡ
206,ɾepɾodˈusen,ɾepɾodˈuses,s,s
207,ɾetoɾsˈamos,ɾetwˈeɾses,ɾs,ɾs
208,mˈulsen,mˈulsa,ls,ls
209,dekɾesˈejs,dekɾˈeska,s,sk
210,esklaɾesˈemos,esklaɾˈesen,s,s
211,obedesˈejs,obedesˈemos,s,s
212,eleçˈis,elˈiçes,ç,ç
213,subʃˈasen,subʃˈaska,s,sk
214,desfaʃˈesen,desfaʃˈesko,s,sk
215,ˈases,ˈaɡa,s,ɡ
216,empalideskˈajs,empalidˈeska,sk,sk
217,desaɡɾadˈeskan,desaɡɾadˈeskas,sk,sk
218,enbanesˈejs,enbanˈesen,s,s
219,asˈejs,ˈaɡo,s,ɡ
220,aɡɾadeskˈajs,aɡɾadeskˈamos,sk,sk
221,lˈuse,lˈuska,s,sk
222,ɾˈuçe,ɾˈuxas,ç,x
223,pɾobenɡˈajs,pɾobˈenɡa,nɡ,nɡ
224,adoleskˈajs,adolˈeska,sk,sk
225,enɾaɾˈese,enɾaɾˈeskas,s,sk
226,siɾkunbˈenɡa,siɾkunbˈenɡo,nɡ,nɡ
227,kabˈejs,kepˈamos,b,p
228,eskaeskˈajs,eskaˈeska,sk,sk
229,bendˈise,bendiɡˈajs,s,ɡ
230,konbeɾxˈamos,konbˈeɾxa,ɾx,ɾx
231,asɡˈajs,ˈasɡo,sɡ,sɡ
232,enɾoxˈeskan,enɾoxˈeska,sk,sk
233,neɡɾˈese,neɡɾˈeska,s,sk
234,enaɾdeskˈajs,enaɾdˈeskas,sk,sk
235,indˈuskas,indˈusko,sk,sk
236,subʃˈasen,subʃaskˈajs,s,sk
237,umedˈeses,umedeskˈamos,s,sk
238,abˈenɡan,abenˈis,nɡ,n
239,atɾaˈejs,atɾˈajɡo,,jɡ
240,desɡwaɾnˈeses,desɡwaɾneskˈamos,s,sk
241,kompaɾeskˈajs,kompaɾˈesko,sk,sk
242,ɾenaskˈamos,ɾenˈaskan,sk,sk
243,nasˈemos,nˈaskan,s,sk
244,ɾenˈaska,ɾenˈasko,sk,sk
245,sumˈeɾçes,sumeɾçˈis,ɾç,ɾç
246,ɾˈuxa,ɾˈuxo,x,x
247,faboɾˈeses,faboɾˈesko,s,sk
248,entumesˈemos,entumˈeska,s,sk
249,ɾejntɾodˈuses,ɾejntɾodˈusko,s,sk
250,sobɾeponˈejs,sobɾeponɡˈajs,n,nɡ
251,ɾetɾˈae,ɾetɾˈajɡas,,jɡ
252,establˈesen,establˈeska,s,sk
253,ˈunses,unsˈamos,ns,ns
254,enɾoxˈeskan,enɾoxˈesko,sk,sk
255,ɾesˈaɾse,ɾesaɾsˈamos,ɾs,ɾs
256,ɾeabastˈesen,ɾeabasteskˈajs,s,sk
257,aɡɾadesˈemos,aɡɾadeskˈajs,s,sk
258,astɾinçˈis,astɾinxˈamos,nç,nx
259,empekeɲˈeskan,empekeɲˈeska,sk,sk
260,obskuɾˈese,obskuɾˈeska,s,sk
261,enɾoxˈeskan,enɾoxˈesko,sk,sk
262,ɾeeleçˈis,ɾeelˈiçes,ç,ç
263,konbeɾxˈajs,konbˈeɾxas,ɾx,ɾx
264,enmoeskˈamos,enmoˈeska,sk,sk
265,ennoblˈeskas,ennoblˈeska,sk,sk
266,korˈixa,korˈixo,x,x
267,akˈoçes,akoxˈamos,ç,x
268,subʃˈaskan,subʃˈasko,sk,sk
269,enneɡɾˈeskan,enneɡɾˈeskas,sk,sk
270,peɾˈesen,peɾˈesko,s,sk
271,manutenˈemos,manutˈenɡo,n,nɡ
272,desfaboɾˈeskan,desfaboɾˈeskas,sk,sk
273,estɾemesˈejs,estɾemˈeskan,s,sk
274,umedeskˈajs,umedˈeskas,sk,sk
275,fˈulçen,fulxˈamos,lç,lx
276,anoʧesˈejs,anoʧˈesko,s,sk
277,desɡwaɾnesˈejs,desɡwaɾnˈeskas,s,sk
278,mantenˈemos,mantˈenɡa,n,nɡ
279,tɾansponˈejs,tɾanspˈone,n,n
280,sustɾˈaen,sustɾˈajɡas,,jɡ
281,supeɾpˈones,supeɾpˈonɡan,n,nɡ
282,ennobleskˈamos,ennoblˈeskan,sk,sk
283,enɾikˈeses,enɾikˈesko,s,sk
284,ennobleskˈamos,ennoblˈesko,sk,sk
285,pɾesuponˈejs,pɾesupˈonɡan,n,nɡ
286,dibeɾxˈajs,dibˈeɾxo,ɾx,ɾx
287,enteɾnˈesen,enteɾnˈeska,s,sk
288,peɾˈeskas,peɾˈeska,sk,sk
289,tɾansˈiçes,tɾansˈixas,ç,x
290,desˈasen,desˈaɡo,s,ɡ
291,umedˈeska,umedˈeska,sk,sk
292,enduɾˈesen,enduɾeskˈajs,s,sk
293,deskˈose,deskˈoso,s,s
294,enɾoxesˈemos,enɾoxˈeska,s,sk
295,tɾanspˈones,tɾanspˈonɡa,n,nɡ
296,komplasˈemos,komplˈase,s,s
297,sustɾajɡˈajs,sustɾˈajɡo,jɡ,jɡ
298,ɾexubeneskˈajs,ɾexubenˈesko,sk,sk
299,ɾekosˈemos,ɾekosˈajs,s,s
300,ɾekˈaes,ɾekˈajɡo,,jɡ
301,ensombɾesˈemos,ensombɾeskˈamos,s,sk
302,balbˈuskan,balbˈuska,sk,sk
303,enlenteskˈamos,enlentˈeska,sk,sk
304,konbalˈese,konbaleskˈamos,s,sk
305,enkaɾˈese,enkaɾˈeska,s,sk
306,balbˈusen,balbˈuska,s,sk
307,bendˈises,bendˈiɡan,s,ɡ
308,akontesˈemos,akontˈeses,s,s
309,meɾˈeskan,meɾˈesko,sk,sk
310,kontɾaasˈejs,kontɾaˈaɡa,s,ɡ
311,elˈiçen,elˈixa,ç,x
312,oskuɾˈeses,oskuɾˈeska,s,sk
313,apaɾesˈejs,apaɾeskˈajs,s,sk
314,enmoˈeska,enmoˈesko,sk,sk
315,enoɾɡuʃˈeskas,enoɾɡuʃˈeska,sk,sk
316,ɾekajɡˈamos,ɾekˈajɡa,jɡ,jɡ
317,ɾejntɾodˈuses,ɾejntɾodˈuska,s,sk
318,sumˈeɾxan,sumˈeɾxa,ɾx,ɾx
319,ɾexubenˈesen,ɾexubenˈeska,s,sk
320,empekeɲeskˈajs,empekeɲˈeskan,sk,sk
321,mˈuçen,mˈuxa,ç,x
322,inteɾdˈises,inteɾdˈiɡa,s,ɡ
323,ɾestɾˈinxas,ɾestɾˈinxa,nx,nx
324,detɾajɡˈajs,detɾˈajɡo,jɡ,jɡ
325,kɾesˈejs,kɾˈeskas,s,sk
326,eskaesˈemos,eskaˈesen,s,s
327,enɾikˈeskan,enɾikˈesko,sk,sk
328,tɾanspˈone,tɾanspˈonɡas,n,nɡ
329,salɡˈamos,salˈimos,lɡ,l
330,kˈabes,kˈepan,b,p
331,ɾestɾinçˈis,ɾestɾinxˈajs,nç,nx
332,neɡɾˈese,neɡɾˈeska,s,sk
333,inteɾdˈises,inteɾdˈiɡa,s,ɡ
334,ɾˈuçe,ɾuxˈajs,ç,x
335,enteɾnesˈejs,enteɾnˈesko,s,sk
336,enɾaɾˈeses,enɾaɾˈeska,s,sk
337,entɾistˈeska,entɾistˈeska,sk,sk
338,asˈemos,ˈaɡo,s,ɡ
339,empalidˈese,empalidˈeska,s,sk
340,komplasˈejs,komplˈaska,s,sk
341,suponˈemos,supˈonen,n,n
342,deskˈosa,deskˈosen,s,s
343,ɾelusˈimos,ɾelusˈis,s,s
344,ɡwaɾneskˈajs,ɡwaɾnˈeska,sk,sk
345,pɾotexˈamos,pɾotˈexas,x,x
346,desmeɾeskˈamos,desmeɾˈeska,sk,sk
347,sumˈeɾçe,sumˈeɾxan,ɾç,ɾx
348,komplaskˈajs,komplaskˈamos,sk,sk
349,entenebɾˈeska,entenebɾˈesko,sk,sk
350,fˈulxan,fˈulxas,lx,lx
351,mulsˈajs,mˈulso,ls,ls
352,ɾebeɾdˈesen,ɾebeɾdˈesko,s,sk
353,sˈalen,salˈimos,l,l
354,arˈese,arˈesko,s,sk
355,aɡɾadesˈejs,aɡɾadˈese,s,s
356,konbˈeɾçe,konbeɾxˈajs,ɾç,ɾx
357,enɾaɾˈeskan,enɾaɾˈesko,sk,sk
358,lˈuska,lˈuska,sk,sk
359,ɾesplandˈeskas,ɾesplandˈesko,sk,sk
360,pɾedisponˈejs,pɾedispˈonɡas,n,nɡ
361,ɾeelixˈajs,ɾeelˈixan,x,x
362,salɡˈamos,sˈalɡan,lɡ,lɡ
363,ɡwaɾnˈeskas,ɡwaɾnˈesko,sk,sk
364,enɡɾandˈeses,enɡɾandˈesko,s,sk
365,sobɾeponˈejs,sobɾepˈonɡan,n,nɡ
366,ɾemesˈejs,ɾemˈesko,s,sk
367,ɾeabastˈeses,ɾeabastˈesko,s,sk
368,pɾoteçˈemos,pɾotˈexa,ç,x
369,kontɾaasˈejs,kontɾaˈaɡo,s,ɡ
370,derelinkˈajs,derelinkˈamos,nk,nk
371,kondˈisen,kondˈiɡo,s,ɡ
372,eksˈixan,eksˈixas,x,x
373,sˈalen,sˈalɡa,l,lɡ
374,ɾeelixˈamos,ɾeelˈixas,x,x
375,supeɾbˈenɡa,supeɾbjˈenen,nɡ,n
376,enɾikˈeska,enɾikˈeska,sk,sk
377,luskˈamos,lˈusko,sk,sk
378,enteɾnˈesen,enteɾnˈeskas,s,sk
379,pɾotˈeçe,pɾotˈexas,ç,x
380,enlenteskˈamos,enlentˈeskas,sk,sk
381,nˈaska,nˈasko,sk,sk
382,ɾesˈaɾsen,ɾesˈaɾsan,ɾs,ɾs
383,enkˈoçes,enkˈoxas,ç,x
384,kondˈiɡas,kondˈiɡa,ɡ,ɡ
385,ɾelˈuses,ɾelˈuska,s,sk
386,kontɾadˈiɡa,kontɾadˈiɡa,ɡ,ɡ
387,abenɡˈamos,abjˈene,nɡ,n
388,enmoˈesen,enmoeskˈamos,s,sk
389,astɾinçˈimos,astɾinçˈis,nç,nç
390,ɾeabasteskˈamos,ɾeabastˈeska,sk,sk
391,akoxˈajs,akˈoxas,x,x
392,imponɡˈajs,impˈonɡas,nɡ,nɡ
393,enneɡɾˈeses,enneɡɾˈeska,s,sk
394,ɾesˈuɾçen,ɾesˈuɾxa,ɾç,ɾx
395,peɾmanˈeskan,peɾmanˈeska,sk,sk
396,enneɡɾˈesen,enneɡɾˈeses,s,s
397,fˈinçes,fˈinxo,nç,nx
398,obskuɾˈeskan,obskuɾˈeskas,sk,sk
399,deskomponɡˈajs,deskompˈonɡa,nɡ,nɡ
400,entɾebenɡˈamos,entɾebˈenɡo,nɡ,nɡ
401,komponˈejs,komponɡˈajs,n,nɡ
402,balbusˈimos,balbˈuskas,s,sk
403,fɾˈunsen,fɾˈunso,ns,ns
404,sobɾebˈenɡas,sobɾebenˈimos,nɡ,n
405,areskˈajs,arˈeskas,sk,sk
406,desdˈise,desdiɡˈamos,s,ɡ
407,enbexˈese,enbexˈeska,s,sk
408,faboɾeskˈajs,faboɾˈeska,sk,sk
409,enaltesˈejs,enaltˈeskas,s,sk
410,deskonbˈenɡan,deskonbjˈene,nɡ,n
411,enkanesˈejs,enkanˈesen,s,s
412,ɾekonˈose,ɾekonˈoska,s,sk
413,aɡˈamos,ˈaɡan,ɡ,ɡ
414,fɾunsˈimos,fɾunsˈis,ns,ns
415,kontɾaasˈejs,kontɾaaɡˈamos,s,ɡ
416,ɾelˈuses,ɾelˈuse,s,s
417,konbˈeɾçe,konbeɾxˈajs,ɾç,ɾx
418,fˈinçe,fˈinxan,nç,nx
419,anoʧˈesen,anoʧˈeses,s,s
420,dekɾeskˈajs,dekɾˈeskan,sk,sk
421,ɾemˈesen,ɾemˈese,s,s
422,ɾepɾodˈusen,ɾepɾoduskˈajs,s,sk
423,peɾmanˈeses,peɾmanˈeska,s,sk
424,eskaɾnˈese,eskaɾnˈeska,s,sk
425,komplasˈejs,komplaskˈamos,s,sk
426,eleçˈimos,elixˈamos,ç,x
427,tɾansponˈemos,tɾanspˈonɡas,n,nɡ
428,aflˈixan,aflˈixa,x,x
429,pɾesupˈonɡas,pɾesupˈonɡa,nɡ,nɡ
430,entumˈeskan,entumˈeskas,sk,sk
431,enmudesˈemos,enmudeskˈajs,s,sk
432,detˈeɾçen,detˈeɾxas,ɾç,ɾx
433,infɾˈinçes,infɾˈinxas,nç,nx
434,enmudˈesen,enmudˈeska,s,sk
435,inteɾponˈemos,inteɾpˈonɡa,n,nɡ
436,abˈenɡo,abjˈene,nɡ,n
437,eskaˈesen,eskaˈeses,s,s
438,entumˈesen,entumˈese,s,s
439,ɾekwˈeses,ɾekwˈeso,s,s
440,tɾansˈiçen,tɾansiçˈimos,ç,ç
441,indisponɡˈamos,indispˈonɡa,nɡ,nɡ
442,dispˈonen,dispˈonɡa,n,nɡ
443,konbˈeɾçes,konbˈeɾxa,ɾç,ɾx
444,asˈemos,ˈases,s,s
445,nasˈemos,nˈasko,s,sk
446,desfaboɾˈesen,desfaboɾˈeskas,s,sk
447,ɾestɾinxˈajs,ɾestɾˈinxo,nx,nx
448,aɡɾadˈesen,aɡɾadˈese,s,s
449,peɾeskˈajs,peɾˈeskan,sk,sk
450,fɾˈunsen,fɾunsˈis,ns,ns
451,entɾebˈenɡo,entɾebenˈimos,nɡ,n
452,ɾekˈaen,ɾekˈajɡo,,jɡ
453,oskuɾˈese,oskuɾˈeskas,s,sk
454,deskˈosas,deskˈoso,s,s
455,dekˈaen,dekˈaes,,
456,arˈeses,arˈesko,s,sk
457,ɾetwˈeɾsa,ɾetwˈeɾsa,ɾs,ɾs
458,fɾˈunses,fɾˈunsa,ns,ns
459,desɡwaɾnesˈemos,desɡwaɾnˈeskas,s,sk
460,delinkˈajs,delˈinken,nk,nk
461,detɾaˈejs,detɾajɡˈamos,,jɡ
462,akonteskˈajs,akontˈeskan,sk,sk
463,enkaɾesˈemos,enkaɾˈesko,s,sk
464,faboɾesˈejs,faboɾˈesen,s,s
465,desmeɾˈeses,desmeɾeskˈajs,s,sk
466,meɾˈesen,meɾˈeskas,s,sk
467,inflˈiçe,inflˈixas,ç,x
468,sumˈeɾxan,sumˈeɾxa,ɾx,ɾx
469,umedeskˈajs,umedˈeskan,sk,sk
470,balbusˈimos,balbuskˈajs,s,sk
471,meɾˈesen,meɾˈese,s,s
472,umedesˈemos,umedeskˈajs,s,sk
473,disponˈejs,dispˈonɡa,n,nɡ
474,eskaɾnˈesen,eskaɾneskˈamos,s,sk
475,neɡɾˈese,neɡɾeskˈajs,s,sk
476,ɾepɾodusˈis,ɾepɾodˈuska,s,sk
477,adolesˈejs,adolˈesen,s,s
478,detˈenɡan,detjˈenes,nɡ,n
479,unçˈimos,ˈunxan,nç,nx
480,sedˈuses,seduskˈajs,s,sk
481,ɾelˈusen,ɾelˈuska,s,sk
482,kontɾˈaen,kontɾˈajɡa,,jɡ
483,feneskˈamos,fenˈeskas,sk,sk
484,establˈesen,establˈeses,s,s
485,umedˈeses,umedeskˈamos,s,sk
486,pɾesupˈonɡa,pɾesupˈonɡo,nɡ,nɡ
487,ɾesˈuɾçes,ɾesuɾçˈis,ɾç,ɾç
488,enfuɾˈesen,enfuɾˈeska,s,sk
489,ɾexubeneskˈamos,ɾexubenˈeskas,sk,sk
490,entɾistesˈejs,entɾistˈeskas,s,sk
491,enmoˈeses,enmoˈeskas,s,sk
492,subbenɡˈamos,subbenˈis,nɡ,n
493,supˈones,supˈonɡa,n,nɡ
494,kaɾˈese,kaɾˈeskas,s,sk
495,adolˈese,adolˈeska,s,sk
496,empalidˈesen,empalidˈeska,s,sk
497,satisfˈasen,satisfˈaɡas,s,ɡ
498,enbexˈesen,enbexˈeska,s,sk
499,kontɾˈajɡan,kontɾˈajɡa,jɡ,jɡ
500,kontɾadˈisen,kontɾadˈiɡa,s,ɡ
501,amaɾiʃeskˈamos,amaɾiʃˈeska,sk,sk
502,disponˈemos,dispˈonɡas,n,nɡ
503,kondˈuse,kondˈusko,s,sk
504,obskuɾesˈemos,obskuɾˈese,s,s
505,entenebɾeskˈamos,entenebɾˈeska,sk,sk
506,ɾekaˈejs,ɾekˈajɡa,,jɡ
507,detˈenɡas,detˈenɡa,nɡ,nɡ
508,enduɾˈeses,enduɾˈesko,s,sk
509,finxˈajs,finxˈamos,nx,nx
510,desaɡɾadesˈejs,desaɡɾadesˈemos,s,s
511,xˈaka,xˈako,k,k
512,infɾˈinxas,infɾˈinxo,nx,nx
513,ˈase,ˈasɡa,s,sɡ
514,ɾetɾˈae,ɾetɾajɡˈajs,,jɡ
515,enbexesˈemos,enbexˈesko,s,sk
516,kontɾadˈiɡas,kontɾadˈiɡo,ɡ,ɡ
517,ɡwaɾnesˈemos,ɡwaɾnˈese,s,s
