idx,src1,src2,src1_sf,src2_sf
60,ɾetɾotɾajɡˈajs,ɾetɾotɾajɡˈamos,jɡ,jɡ
61,pɾeestablesˈemos,pɾeestablˈeskas,s,sk
62,enduɾesˈejs,enduɾˈeska,s,sk
63,enlokˈeskan,enlokˈeska,sk,sk
64,distɾaˈemos,distɾajɡˈamos,,jɡ
65,distɾaˈemos,distɾˈae,,
66,ɾeapaɾˈesen,ɾeapaɾˈeskan,s,sk
67,enaltesˈejs,enaltˈeskas,s,sk
68,ɾeabastesˈejs,ɾeabastˈese,s,s
69,aflixˈamos,aflˈixas,x,x
70,astɾˈinçen,astɾinçˈis,nç,nç
71,pɾeestablˈeses,pɾeestablˈesko,s,sk
72,tɾaduskˈajs,tɾadˈuskas,sk,sk
73,kodiɾˈiçe,kodiɾiçˈimos,ç,ç
74,kodiɾixˈamos,kodiɾˈixa,x,x
75,pɾekonˈosen,pɾekonoskˈamos,s,sk
76,ɾestablˈeska,ɾestablˈeska,sk,sk
77,ˈase,asˈimos,s,s
78,enduɾesˈejs,enduɾˈese,s,s
79,pɾekonˈosen,pɾekonˈoska,s,sk
80,neɡɾˈesen,neɡɾeskˈajs,s,sk
81,kaˈejs,kajɡˈajs,,jɡ
82,emˈeɾxas,emˈeɾxa,ɾx,ɾx
83,astɾˈinçe,astɾinçˈis,nç,nç
84,ɾelˈuse,ɾeluskˈajs,s,sk
85,enfebɾˈesen,enfebɾeskˈamos,s,sk
86,enlokesˈejs,enlokeskˈajs,s,sk
87,ɾelˈuses,ɾelˈuska,s,sk
88,ɾeapaɾesˈejs,ɾeapaɾˈeskas,s,sk
89,enlokeskˈajs,enlokˈesko,sk,sk
90,emˈeɾçe,emˈeɾxas,ɾç,ɾx
91,enaltˈesen,enalteskˈajs,s,sk
92,entɾetˈenɡa,entɾetjˈene,nɡ,n
93,enfebɾˈese,enfebɾˈeskan,s,sk
94,pɾeestableskˈamos,pɾeestablˈeska,sk,sk
95,astɾˈinçen,astɾˈinçe,nç,nç
96,ɾeapaɾesˈejs,ɾeapaɾeskˈamos,s,sk
97,enlokeskˈamos,enlokˈeska,sk,sk
98,enduɾeskˈamos,enduɾˈeska,sk,sk
99,pɾobˈenɡas,pɾobˈenɡo,nɡ,nɡ
100,ɾeabastˈeses,ɾeabastˈeskas,s,sk
101,pɾekonosˈemos,pɾekonˈoska,s,sk
102,astɾinxˈamos,astɾˈinxas,nx,nx
103,enlokeskˈajs,enlokˈeska,sk,sk
104,ɾetɾotɾaˈejs,ɾetɾotɾaˈemos,,
105,ɾeapaɾˈeskas,ɾeapaɾˈeska,sk,sk
106,emˈeɾxa,emˈeɾxo,ɾx,ɾx
107,neɡɾˈeses,neɡɾˈeska,s,sk
108,enlokesˈejs,enlokeskˈajs,s,sk
109,distɾajɡˈamos,distɾˈajɡas,jɡ,jɡ
110,ɾetɾadusˈimos,ɾetɾadˈuskas,s,sk
111,ɾeabastˈeskas,ɾeabastˈeska,sk,sk
112,ɾeabastˈeses,ɾeabastˈeskas,s,sk
113,afliçˈis,aflˈixo,ç,x
114,ˈases,ˈase,s,s
115,enalteskˈamos,enaltˈeska,sk,sk
116,enaltˈesen,enaltˈeska,s,sk
117,entɾetenɡˈamos,entɾetˈenɡo,nɡ,nɡ
118,ɾeabastˈesen,ɾeabastˈeska,s,sk
119,neɡɾˈeskan,neɡɾˈeska,sk,sk
120,enlokˈesen,enlokeskˈajs,s,sk
121,enlokˈeses,enlokˈeska,s,sk
122,astɾˈinçes,astɾˈinxo,nç,nx
123,ɾetɾotɾajɡˈamos,ɾetɾotɾˈajɡas,jɡ,jɡ
124,ɾelˈuses,ɾelusˈis,s,s
125,ɾetɾadˈusen,ɾetɾadˈusko,s,sk
126,enlokesˈemos,enlokˈeskan,s,sk
127,pɾobˈenɡa,pɾobjˈene,nɡ,n
128,ɾestablˈeses,ɾestablˈeska,s,sk
129,ɾeapaɾˈesen,ɾeapaɾˈeses,s,s
130,kaˈejs,kˈajɡa,,jɡ
131,enfebɾˈeses,enfebɾˈesko,s,sk
132,ɾetɾotɾaˈemos,ɾetɾotɾˈajɡan,,jɡ
133,ɾetɾotɾaˈejs,ɾetɾotɾajɡˈajs,,jɡ
134,emˈeɾçen,emeɾxˈajs,ɾç,ɾx
135,entɾetenˈemos,entɾetˈenɡa,n,nɡ
136,pɾekonˈosen,pɾekonˈoska,s,sk
137,ɾelusˈimos,ɾeluskˈamos,s,sk
138,pɾeestableskˈajs,pɾeestablˈeskas,sk,sk
139,ɾeabastˈeska,ɾeabastˈesko,sk,sk
140,neɡɾˈeskas,neɡɾˈeska,sk,sk
141,pɾekonˈoses,pɾekonoskˈamos,s,sk
142,ɾeapaɾˈeses,ɾeapaɾˈeska,s,sk
143,kajɡˈamos,kˈajɡa,jɡ,jɡ
144,astɾˈinçes,astɾˈinxo,nç,nx
145,ɾestableskˈajs,ɾestableskˈamos,sk,sk
146,enfebɾesˈemos,enfebɾeskˈajs,s,sk
147,ɾetɾadˈuses,ɾetɾadˈuska,s,sk
148,ɾelˈuses,ɾelˈuskas,s,sk
149,ɾeapaɾˈesen,ɾeapaɾˈese,s,s
150,ɾetɾadˈuse,ɾetɾadˈuska,s,sk
151,aflixˈajs,aflixˈamos,x,x
152,ɾetɾaduskˈamos,ɾetɾadˈuska,sk,sk
153,aflˈiçe,afliçˈis,ç,ç
154,pɾeestablesˈemos,pɾeestablˈesko,s,sk
155,enlokˈese,enlokeskˈamos,s,sk
156,enaltˈeska,enaltˈesko,sk,sk
157,astɾinçˈis,astɾˈinxo,nç,nx
158,ɾeapaɾesˈejs,ɾeapaɾˈese,s,s
159,pɾekonˈosen,pɾekonˈoska,s,sk
160,astɾinçˈimos,astɾinxˈajs,nç,nx
161,ɾetɾotɾaˈemos,ɾetɾotɾˈae,,
162,distɾˈaen,distɾajɡˈamos,,jɡ
163,ɾetɾadˈuskan,ɾetɾadˈusko,sk,sk
164,asɡˈamos,ˈasɡo,sɡ,sɡ
165,ɾeapaɾˈeskas,ɾeapaɾˈesko,sk,sk
166,pɾekonosˈejs,pɾekonˈosko,s,sk
167,kodiɾiçˈimos,kodiɾˈixa,ç,x
168,enfebɾesˈejs,enfebɾˈesko,s,sk
169,neɡɾeskˈamos,neɡɾˈeskan,sk,sk
170,enaltesˈejs,enaltesˈemos,s,s
171,pɾobˈenɡa,pɾobjˈenes,nɡ,n
172,ɾeapaɾˈeses,ɾeapaɾˈese,s,s
173,aflˈiçen,afliçˈis,ç,ç
174,enduɾesˈemos,enduɾˈeses,s,s
175,pɾeestablesˈejs,pɾeestablˈeskan,s,sk
176,enfebɾesˈemos,enfebɾˈeska,s,sk
177,pɾekonoskˈajs,pɾekonˈoskan,sk,sk
178,entɾetˈenɡas,entɾetˈenɡo,nɡ,nɡ
179,enduɾesˈemos,enduɾeskˈajs,s,sk
180,enaltesˈejs,enaltˈesen,s,s
181,ɾeabastesˈejs,ɾeabasteskˈajs,s,sk
182,kˈajɡan,kˈajɡa,jɡ,jɡ
183,ɾetɾadˈuses,ɾetɾadusˈimos,s,s
184,aflˈixas,aflˈixa,x,x
185,aflˈixa,aflˈixo,x,x
186,ɾetɾadusˈimos,ɾetɾadusˈis,s,s
187,pɾeestablesˈejs,pɾeestableskˈajs,s,sk
188,distɾˈaes,distɾˈajɡa,,jɡ
189,astɾinxˈamos,astɾˈinxa,nx,nx
190,enlokˈeskas,enlokˈesko,sk,sk
191,ɾetɾotɾˈae,ɾetɾotɾˈajɡa,,jɡ
192,ɾetɾadˈuska,ɾetɾadˈusko,sk,sk
193,pɾekonˈoskan,pɾekonˈoska,sk,sk
194,ɾeabastˈeses,ɾeabastˈeska,s,sk
195,astɾinçˈimos,astɾˈinxan,nç,nx
196,pɾeestablˈese,pɾeestablˈeska,s,sk
197,emeɾxˈajs,emeɾxˈamos,ɾx,ɾx
198,enduɾesˈemos,enduɾˈese,s,s
199,aflˈiçe,aflˈixa,ç,x
200,entɾetenɡˈajs,entɾetˈenɡas,nɡ,nɡ
201,pɾobenˈimos,pɾobjˈenes,n,n
202,tɾaduskˈamos,tɾadˈuskas,sk,sk
203,tɾadˈusen,tɾadˈuskas,s,sk
204,enaltesˈemos,enaltˈesen,s,s
205,ɾelusˈis,ɾeluskˈajs,s,sk
206,neɡɾˈeska,neɡɾˈeska,sk,sk
207,distɾˈaen,distɾajɡˈamos,,jɡ
208,tɾadˈuses,tɾadusˈimos,s,s
209,aflˈiçe,aflˈixan,ç,x
210,aflˈiçes,afliçˈimos,ç,ç
211,pɾekonoskˈajs,pɾekonoskˈamos,sk,sk
212,ɾetɾadˈuse,ɾetɾadˈuska,s,sk
213,afliçˈis,aflˈixas,ç,x
214,enfebɾeskˈamos,enfebɾˈeska,sk,sk
215,emeɾçˈejs,emˈeɾxa,ɾç,ɾx
216,ɾelˈuse,ɾelˈuska,s,sk
217,entɾetenˈejs,entɾetˈenɡa,n,nɡ
218,entɾetˈenɡa,entɾetˈenɡa,nɡ,nɡ
219,distɾaˈemos,distɾajɡˈajs,,jɡ
220,ɾeabastesˈejs,ɾeabasteskˈajs,s,sk
221,distɾaˈemos,distɾˈajɡa,,jɡ
222,ɾeapaɾesˈemos,ɾeapaɾˈese,s,s
223,ɾetɾotɾˈaes,ɾetɾotɾˈajɡa,,jɡ
224,kˈae,kˈajɡo,,jɡ
225,enaltˈeska,enaltˈeska,sk,sk
226,ɾelˈuses,ɾeluskˈamos,s,sk
227,ɾelˈuses,ɾeluskˈajs,s,sk
228,ɾetɾaduskˈajs,ɾetɾadˈuskas,sk,sk
229,distɾˈajɡa,distɾˈajɡo,jɡ,jɡ
230,enlokˈeska,enlokˈeska,sk,sk
231,enlokˈese,enlokˈeskan,s,sk
232,pɾekonˈoses,pɾekonoskˈamos,s,sk
233,enfebɾˈeska,enfebɾˈesko,sk,sk
234,enfebɾˈesen,enfebɾˈeska,s,sk
235,ɾetɾaduskˈamos,ɾetɾadˈuska,sk,sk
236,ɾeapaɾˈesen,ɾeapaɾˈeska,s,sk
237,entɾetenˈejs,entɾetˈenɡa,n,nɡ
238,distɾajɡˈamos,distɾˈajɡa,jɡ,jɡ
239,entɾetenɡˈajs,entɾetjˈenes,nɡ,n
240,ɾeapaɾeskˈajs,ɾeapaɾeskˈamos,sk,sk
241,neɡɾeskˈajs,neɡɾˈesko,sk,sk
242,kˈajɡan,kˈajɡa,jɡ,jɡ
243,entɾetˈenɡa,entɾetˈenɡo,nɡ,nɡ
244,neɡɾeskˈajs,neɡɾˈeska,sk,sk
245,kodiɾiçˈimos,kodiɾixˈajs,ç,x
246,afliçˈis,aflˈixa,ç,x
247,distɾaˈejs,distɾˈajɡas,,jɡ
248,tɾadˈuses,tɾaduskˈamos,s,sk
249,ɾetɾadˈuse,ɾetɾaduskˈamos,s,sk
250,astɾˈinxan,astɾˈinxo,nx,nx
251,asɡˈamos,asˈimos,sɡ,s
252,enlokeskˈamos,enlokˈeskan,sk,sk
253,astɾˈinxan,astɾˈinxa,nx,nx
254,tɾadˈuskan,tɾadˈuska,sk,sk
255,ɾeabasteskˈamos,ɾeabastˈeskas,sk,sk
256,emˈeɾxas,emˈeɾxo,ɾx,ɾx
257,enaltˈesen,enaltˈeska,s,sk
258,kodiɾˈiçe,kodiɾˈixa,ç,x
259,enfebɾˈesen,enfebɾˈeses,s,s
260,ɾetɾotɾˈajɡan,ɾetɾotɾˈajɡa,jɡ,jɡ
261,asɡˈajs,ˈasɡo,sɡ,sɡ
262,pɾobenɡˈamos,pɾobˈenɡa,nɡ,nɡ
263,kodiɾiçˈimos,kodiɾˈixan,ç,x
264,pɾobˈenɡa,pɾobˈenɡo,nɡ,nɡ
265,tɾadˈusen,tɾadusˈis,s,s
266,pɾeestablˈeses,pɾeestablˈesko,s,sk
267,neɡɾˈeses,neɡɾˈeskan,s,sk
268,kajɡˈajs,kˈajɡas,jɡ,jɡ
269,ɾeabastˈeskas,ɾeabastˈeska,sk,sk
270,ɾetɾotɾaˈemos,ɾetɾotɾˈae,,
271,ɾeapaɾesˈejs,ɾeapaɾˈeskas,s,sk
272,ɾeluskˈajs,ɾelˈusko,sk,sk
273,enfebɾˈeskas,enfebɾˈeska,sk,sk
274,aflˈiçe,afliçˈimos,ç,ç
275,astɾˈinxan,astɾˈinxo,nx,nx
276,enduɾˈeska,enduɾˈesko,sk,sk
277,enduɾˈese,enduɾˈeska,s,sk
278,pɾekonosˈejs,pɾekonoskˈamos,s,sk
279,astɾinçˈimos,astɾinxˈamos,nç,nx
280,ɾeapaɾeskˈamos,ɾeapaɾˈeskas,sk,sk
281,distɾˈajɡa,distɾˈajɡa,jɡ,jɡ
282,aflˈixan,aflˈixas,x,x
283,kodiɾiçˈimos,kodiɾˈixan,ç,x
284,enduɾeskˈajs,enduɾeskˈamos,sk,sk
285,ɾetɾadˈuses,ɾetɾaduskˈajs,s,sk
286,ɾetɾadusˈimos,ɾetɾadˈusko,s,sk
287,ɾeapaɾesˈemos,ɾeapaɾˈeska,s,sk
288,ɾeapaɾˈeses,ɾeapaɾˈeskas,s,sk
289,ɾeabastesˈejs,ɾeabastˈeskan,s,sk
290,ɾeluskˈamos,ɾelˈuska,sk,sk
291,ɾetɾadˈuse,ɾetɾaduskˈajs,s,sk
292,astɾˈinxa,astɾˈinxa,nx,nx
293,kodiɾiçˈis,kodiɾˈixas,ç,x
294,enduɾeskˈamos,enduɾˈeska,sk,sk
295,kodiɾˈiçes,kodiɾˈixo,ç,x
296,kˈaes,kajɡˈamos,,jɡ
297,enlokˈeskas,enlokˈeska,sk,sk
298,tɾadˈuse,tɾaduskˈajs,s,sk
299,ɾestablˈesen,ɾestableskˈajs,s,sk
300,pɾeestablˈesen,pɾeestablˈeska,s,sk
301,aflˈiçen,aflˈiçes,ç,ç
302,ɾestablesˈemos,ɾestablˈeska,s,sk
303,ɾeapaɾˈeska,ɾeapaɾˈeska,sk,sk
304,pɾobˈenɡan,pɾobjˈenen,nɡ,n
305,neɡɾˈesen,neɡɾˈeskan,s,sk
306,ɾelusˈimos,ɾelˈuska,s,sk
307,ɾelˈusen,ɾelˈuska,s,sk
308,distɾajɡˈamos,distɾˈajɡas,jɡ,jɡ
309,enlokˈeskan,enlokˈeska,sk,sk
310,enlokesˈemos,enlokˈeskas,s,sk
311,astɾˈinçen,astɾinxˈamos,nç,nx
312,aflˈiçen,aflˈixa,ç,x
313,pɾobˈenɡas,pɾobˈenɡa,nɡ,nɡ
314,tɾadˈusen,tɾadˈuska,s,sk
315,entɾetenˈejs,entɾetenɡˈamos,n,nɡ
316,tɾadˈuskan,tɾadˈuska,sk,sk
317,pɾobenˈimos,pɾobjˈenen,n,n
318,ɾeabastˈeses,ɾeabasteskˈajs,s,sk
319,kodiɾˈiçe,kodiɾˈixa,ç,x
320,distɾajɡˈamos,distɾˈajɡa,jɡ,jɡ
321,neɡɾesˈejs,neɡɾˈese,s,s
322,enduɾesˈemos,enduɾˈeskan,s,sk
323,pɾekonˈoses,pɾekonoskˈajs,s,sk
324,ɾeapaɾˈeskan,ɾeapaɾˈeska,sk,sk
325,kodiɾˈixas,kodiɾˈixa,x,x
326,enlokesˈejs,enlokˈese,s,s
327,enfebɾeskˈajs,enfebɾˈeska,sk,sk
328,ɾeabastesˈemos,ɾeabastˈesko,s,sk
329,enfebɾˈesen,enfebɾˈeses,s,s
330,enduɾˈeses,enduɾˈeska,s,sk
331,ˈasen,ˈases,s,s
332,ɾestablesˈemos,ɾestablˈeses,s,s
333,ɾetɾotɾaˈejs,ɾetɾotɾaˈemos,,
334,neɡɾˈeses,neɡɾeskˈajs,s,sk
335,ɾeabastˈeskas,ɾeabastˈeska,sk,sk
336,entɾetˈenɡo,entɾetjˈenen,nɡ,n
337,ɾeapaɾesˈemos,ɾeapaɾˈesen,s,s
338,pɾekonoskˈamos,pɾekonˈoska,sk,sk
339,enaltˈeses,enaltˈeska,s,sk
340,enaltesˈejs,enaltesˈemos,s,s
341,pɾeestablˈeskan,pɾeestablˈeska,sk,sk
342,aflˈiçes,aflˈixan,ç,x
343,neɡɾˈesen,neɡɾˈeskan,s,sk
344,neɡɾeskˈamos,neɡɾˈeska,sk,sk
345,kˈajɡan,kˈajɡas,jɡ,jɡ
346,kˈajɡas,kˈajɡo,jɡ,jɡ
347,enfebɾesˈejs,enfebɾˈeska,s,sk
348,emˈeɾçes,emeɾxˈamos,ɾç,ɾx
349,ɾeabastesˈemos,ɾeabastˈesko,s,sk
350,enlokeskˈamos,enlokˈeskas,sk,sk
351,emˈeɾçes,emˈeɾxo,ɾç,ɾx
352,enlokesˈemos,enlokeskˈajs,s,sk
353,neɡɾeskˈajs,neɡɾˈesko,sk,sk
354,ɾestableskˈajs,ɾestablˈesko,sk,sk
355,enduɾˈesen,enduɾˈese,s,s
356,ɾetɾadˈuses,ɾetɾadˈuska,s,sk
357,ɾelusˈimos,ɾeluskˈamos,s,sk
358,ɾestablesˈemos,ɾestablˈeskas,s,sk
359,kaˈejs,kˈajɡa,,jɡ
360,aflˈixan,aflˈixo,x,x
361,neɡɾˈeskas,neɡɾˈeska,sk,sk
362,enfebɾesˈemos,enfebɾeskˈamos,s,sk
363,ɾeapaɾˈeskan,ɾeapaɾˈeska,sk,sk
364,neɡɾesˈejs,neɡɾˈesen,s,s
365,pɾobˈenɡan,pɾobenˈis,nɡ,n
366,enlokesˈejs,enlokˈeskas,s,sk
367,pɾeestablesˈejs,pɾeestablesˈemos,s,s
368,enaltesˈejs,enaltˈesen,s,s
369,entɾetenɡˈajs,entɾetjˈenen,nɡ,n
370,ˈasen,ˈasɡa,s,sɡ
371,pɾeestableskˈajs,pɾeestablˈeska,sk,sk
372,kˈaen,kˈajɡa,,jɡ
373,kodiɾˈiçen,kodiɾixˈajs,ç,x
374,kaˈemos,kˈajɡas,,jɡ
375,enduɾesˈemos,enduɾˈeska,s,sk
376,ɾeabastesˈemos,ɾeabasteskˈamos,s,sk
377,distɾaˈemos,distɾajɡˈamos,,jɡ
378,pɾekonoskˈajs,pɾekonˈoskan,sk,sk
379,enduɾesˈemos,enduɾeskˈajs,s,sk
380,ɾelˈuse,ɾelˈuska,s,sk
381,ɾeluskˈamos,ɾelˈuskas,sk,sk
382,kˈae,kajɡˈamos,,jɡ
383,emˈeɾçe,emeɾxˈamos,ɾç,ɾx
384,emˈeɾçen,emˈeɾçes,ɾç,ɾç
385,ɾelˈuses,ɾelˈuska,s,sk
386,enfebɾˈeses,enfebɾeskˈamos,s,sk
387,enfebɾˈeses,enfebɾˈeska,s,sk
388,emeɾçˈemos,emˈeɾçen,ɾç,ɾç
389,entɾetˈenɡa,entɾetˈenɡa,nɡ,nɡ
390,enduɾesˈejs,enduɾˈeska,s,sk
391,enaltesˈejs,enaltˈeskan,s,sk
392,enduɾeskˈamos,enduɾˈeskan,sk,sk
393,emeɾçˈemos,emˈeɾxo,ɾç,ɾx
394,enduɾˈeses,enduɾˈeskan,s,sk
395,tɾadˈusen,tɾadˈuskan,s,sk
396,tɾadˈuse,tɾadˈuska,s,sk
397,kodiɾˈixan,kodiɾˈixa,x,x
398,emeɾçˈejs,emˈeɾçe,ɾç,ɾç
399,distɾajɡˈajs,distɾˈajɡo,jɡ,jɡ
400,kaˈejs,kˈaen,,
401,ɾetɾaduskˈajs,ɾetɾadˈusko,sk,sk
402,pɾobˈenɡa,pɾobjˈene,nɡ,n
403,distɾˈaes,distɾˈajɡan,,jɡ
404,ɾetɾotɾaˈemos,ɾetɾotɾajɡˈamos,,jɡ
405,enduɾeskˈamos,enduɾˈeska,sk,sk
406,kaˈejs,kˈajɡan,,jɡ
407,neɡɾesˈejs,neɡɾˈese,s,s
408,enfebɾˈeskas,enfebɾˈeska,sk,sk
409,ɾeapaɾˈeskas,ɾeapaɾˈesko,sk,sk
410,neɡɾˈeses,neɡɾˈeska,s,sk
411,astɾˈinçes,astɾˈinxa,nç,nx
412,enduɾesˈejs,enduɾˈeska,s,sk
413,kˈaen,kˈajɡas,,jɡ
414,pɾekonˈoses,pɾekonˈosko,s,sk
415,pɾekonosˈejs,pɾekonˈosen,s,s
416,pɾobˈenɡan,pɾobjˈenes,nɡ,n
417,ɾetɾadˈuska,ɾetɾadˈusko,sk,sk
418,tɾadˈuskan,tɾadˈuskas,sk,sk
419,ɾeapaɾˈeska,ɾeapaɾˈesko,sk,sk
420,pɾekonosˈejs,pɾekonˈoskas,s,sk
421,pɾobenɡˈajs,pɾobenɡˈamos,nɡ,nɡ
422,ɾetɾaduskˈamos,ɾetɾadˈuska,sk,sk
423,enlokˈese,enlokˈesko,s,sk
424,astɾˈinxa,astɾˈinxa,nx,nx
425,enaltˈeses,enaltˈeskas,s,sk
426,pɾekonosˈejs,pɾekonˈosko,s,sk
427,enduɾˈeska,enduɾˈesko,sk,sk
428,ɾetɾotɾˈaen,ɾetɾotɾˈajɡas,,jɡ
429,ɾetɾadˈuse,ɾetɾadˈusko,s,sk
430,ɾeapaɾeskˈamos,ɾeapaɾˈeska,sk,sk
431,pɾeestablesˈemos,pɾeestableskˈajs,s,sk
432,enaltˈeses,enaltˈesko,s,sk
433,pɾeestablesˈemos,pɾeestablˈeska,s,sk
434,entɾetenɡˈajs,entɾetˈenɡa,nɡ,nɡ
435,enduɾesˈemos,enduɾeskˈamos,s,sk
436,enlokesˈemos,enlokeskˈamos,s,sk
437,ɾestablesˈejs,ɾestablˈese,s,s
438,ɾestablˈesen,ɾestablˈese,s,s
439,ˈase,ˈasɡas,s,sɡ
440,aflixˈamos,aflˈixo,x,x
441,ɾeluskˈajs,ɾelˈusko,sk,sk
442,ɾelˈuses,ɾelˈuska,s,sk
443,ɾetɾotɾˈaes,ɾetɾotɾˈae,,
444,enlokˈese,enlokˈeska,s,sk
445,ɾetɾadusˈimos,ɾetɾadˈuskan,s,sk
446,aflˈiçes,aflˈixa,ç,x
447,ɾelˈusen,ɾelˈuska,s,sk
448,ɾeapaɾeskˈajs,ɾeapaɾˈeska,sk,sk
449,ɾeabastesˈejs,ɾeabastˈesen,s,s
450,enduɾˈesen,enduɾˈeskas,s,sk
451,pɾeestableskˈajs,pɾeestablˈeskas,sk,sk
452,enfebɾeskˈamos,enfebɾˈeskas,sk,sk
453,ɾeapaɾesˈejs,ɾeapaɾeskˈamos,s,sk
454,enfebɾˈeskas,enfebɾˈesko,sk,sk
455,kˈaen,kˈajɡo,,jɡ
456,kodiɾixˈajs,kodiɾixˈamos,x,x
457,ɾetɾadˈuskas,ɾetɾadˈuska,sk,sk
458,astɾinxˈajs,astɾˈinxas,nx,nx
459,ɾestablˈeska,ɾestablˈesko,sk,sk
460,ɾestablˈese,ɾestablˈeska,s,sk
461,enfebɾˈeskas,enfebɾˈeska,sk,sk
462,pɾeestablesˈejs,pɾeestablˈese,s,s
463,ɾeabastˈeses,ɾeabastˈesko,s,sk
464,ɾelˈuse,ɾelˈuskan,s,sk
465,ɾeapaɾesˈemos,ɾeapaɾˈesko,s,sk
466,astɾˈinxa,astɾˈinxo,nx,nx
467,emeɾçˈemos,emeɾxˈamos,ɾç,ɾx
468,pɾeestablesˈemos,pɾeestablˈeskan,s,sk
469,enalteskˈajs,enalteskˈamos,sk,sk
470,enaltesˈemos,enalteskˈajs,s,sk
471,neɡɾesˈemos,neɡɾˈeskan,s,sk
472,pɾeestablesˈemos,pɾeestablˈeses,s,s
473,ɾeabastesˈemos,ɾeabastˈesen,s,s
474,ɾeabastˈesen,ɾeabastˈeska,s,sk
475,asˈimos,asˈis,s,s
476,ɾetɾotɾaˈemos,ɾetɾotɾajɡˈajs,,jɡ
477,enduɾesˈemos,enduɾˈeses,s,s
478,neɡɾeskˈamos,neɡɾˈeskas,sk,sk
479,tɾadˈuses,tɾadˈuskas,s,sk
480,enaltˈeskan,enaltˈeska,sk,sk
481,astɾinxˈajs,astɾˈinxan,nx,nx
482,enlokˈeska,enlokˈesko,sk,sk
483,neɡɾesˈemos,neɡɾˈeskas,s,sk
484,ɾelˈuskas,ɾelˈusko,sk,sk
485,ɾetɾotɾˈaes,ɾetɾotɾˈajɡas,,jɡ
486,ˈasen,ˈasɡo,s,sɡ
487,ɾetɾotɾˈaes,ɾetɾotɾˈajɡas,,jɡ
488,enlokeskˈajs,enlokˈeska,sk,sk
489,pɾekonˈose,pɾekonoskˈajs,s,sk
490,aflˈixa,aflˈixo,x,x
491,enfebɾˈesen,enfebɾˈeskan,s,sk
