idx,tgt,lemma,lemma_sf,tgt_sf
133,ɾepɾodˈuska,ɾepɾodusˈiɾ,s,sk
134,abjˈenes,abenˈiɾ,n,n
135,obedˈeskan,obedesˈeɾ,s,sk
136,koreçˈimos,koreçˈiɾ,ç,ç
137,maldˈiɡa,maldesˈiɾ,s,ɡ
138,ˈunxa,unçˈiɾ,nç,nx
139,eksˈiçes,eksiçˈiɾ,ç,ç
140,depˈonen,deponˈeɾ,n,n
141,ɾekonoskˈajs,ɾekonosˈeɾ,s,sk
142,punçˈimos,punçˈiɾ,nç,nç
143,adbjˈenen,adbenˈiɾ,n,n
144,empalideskˈajs,empalidesˈeɾ,s,sk
145,palidˈesen,palidesˈeɾ,s,s
146,kodiɾˈixo,kodiɾiçˈiɾ,ç,x
147,ɾetwˈeɾsa,ɾetoɾsˈeɾ,ɾs,ɾs
148,fosfoɾˈeses,fosfoɾesˈeɾ,s,s
149,fɾˈunsa,fɾunsˈiɾ,ns,ns
150,ɾekwˈesas,ɾekosˈeɾ,s,s
151,konbˈenɡa,konbenˈiɾ,n,nɡ
152,fˈinçes,finçˈiɾ,nç,nç
153,deskonbenɡˈamos,deskonbenˈiɾ,n,nɡ
154,delinkˈajs,delinkˈiɾ,nk,nk
155,supeɾpˈonɡo,supeɾponˈeɾ,n,nɡ
156,enfuɾeskˈajs,enfuɾesˈeɾ,s,sk
157,astɾˈinçes,astɾinçˈiɾ,nç,nç
158,kompunçˈimos,kompunçˈiɾ,nç,nç
159,ɾeabastˈeskan,ɾeabastesˈeɾ,s,sk
160,ɾuçˈis,ɾuçˈiɾ,ç,ç
161,konbensˈemos,konbensˈeɾ,ns,ns
162,espˈaɾsas,espaɾsˈiɾ,ɾs,ɾs
163,enbexˈeska,enbexesˈeɾ,s,sk
164,ɾesˈuɾçen,ɾesuɾçˈiɾ,ɾç,ɾç
165,ensombɾˈesen,ensombɾesˈeɾ,s,s
166,deskonˈoskan,deskonosˈeɾ,s,sk
167,ennoblˈeska,ennoblesˈeɾ,s,sk
168,ɾekwˈeses,ɾekosˈeɾ,s,s
169,bendˈiɡan,bendesˈiɾ,s,ɡ
170,atɾˈajɡo,atɾaˈeɾ,,jɡ
171,komplˈaskan,komplasˈeɾ,s,sk
172,fˈinçes,finçˈiɾ,nç,nç
173,ɾetɾaduskˈamos,ɾetɾadusˈiɾ,s,sk
174,finçˈimos,finçˈiɾ,nç,nç
175,konflˈixas,konfliçˈiɾ,ç,x
176,konbeɾçˈejs,konbeɾçˈeɾ,ɾç,ɾç
177,enɾaɾˈeses,enɾaɾesˈeɾ,s,s
178,ˈunxa,unçˈiɾ,nç,nx
179,enbexeskˈajs,enbexesˈeɾ,s,sk
180,ɾetwˈeɾsas,ɾetoɾsˈeɾ,ɾs,ɾs
181,desaɡˈajs,desasˈeɾ,s,ɡ
182,kondˈuskan,kondusˈiɾ,s,sk
183,neɡɾesˈejs,neɡɾesˈeɾ,s,s
184,enaltˈeskan,enaltesˈeɾ,s,sk
185,balbuskˈamos,balbusˈiɾ,s,sk
186,detˈeɾxas,deteɾçˈeɾ,ɾç,ɾx
187,adˈuses,adusˈiɾ,s,s
188,depˈone,deponˈeɾ,n,n
189,fˈinxas,finçˈiɾ,nç,nx
190,ɾeabasteskˈajs,ɾeabastesˈeɾ,s,sk
191,kˈabes,kabˈeɾ,b,b
192,ɾetɾˈaen,ɾetɾaˈeɾ,,
193,adusˈis,adusˈiɾ,s,s
194,embɾutˈesko,embɾutesˈeɾ,s,sk
195,pɾopˈonɡo,pɾoponˈeɾ,n,nɡ
196,balbˈusko,balbusˈiɾ,s,sk
197,adbenˈis,adbenˈiɾ,n,n
198,embɾuteskˈamos,embɾutesˈeɾ,s,sk
199,enɾikˈeska,enɾikesˈeɾ,s,sk
200,bˈales,balˈeɾ,l,l
201,ekspˈones,eksponˈeɾ,n,n
202,entɾebenɡˈajs,entɾebenˈiɾ,n,nɡ
203,ɾenasˈemos,ɾenasˈeɾ,s,s
204,balbˈuskas,balbusˈiɾ,s,sk
205,ekspˈonɡas,eksponˈeɾ,n,nɡ
206,ɾepɾodusˈis,ɾepɾodusˈiɾ,s,s
207,ɾetwˈeɾsen,ɾetoɾsˈeɾ,ɾs,ɾs
208,mulsˈejs,mulsˈeɾ,ls,ls
209,dekɾˈese,dekɾesˈeɾ,s,s
210,esklaɾeskˈajs,esklaɾesˈeɾ,s,sk
211,obedˈese,obedesˈeɾ,s,s
212,elˈiçe,eleçˈiɾ,ç,ç
213,subʃˈasko,subʃasˈeɾ,s,sk
214,desfaʃˈeskan,desfaʃesˈeɾ,s,sk
215,ˈasen,asˈeɾ,s,s
216,empalidesˈejs,empalidesˈeɾ,s,s
217,desaɡɾadˈese,desaɡɾadesˈeɾ,s,s
218,enbanˈese,enbanesˈeɾ,s,s
219,ˈaɡa,asˈeɾ,s,ɡ
220,aɡɾadˈesko,aɡɾadesˈeɾ,s,sk
221,lˈuskas,lusˈiɾ,s,sk
222,ɾˈuxo,ɾuçˈiɾ,ç,x
223,pɾobˈenɡan,pɾobenˈiɾ,n,nɡ
224,adolˈeskas,adolesˈeɾ,s,sk
225,enɾaɾˈeses,enɾaɾesˈeɾ,s,s
226,siɾkunbjˈenen,siɾkunbenˈiɾ,n,n
227,kepˈajs,kabˈeɾ,b,p
228,eskaˈeses,eskaesˈeɾ,s,s
229,bendiɡˈamos,bendesˈiɾ,s,ɡ
230,konbˈeɾxa,konbeɾçˈeɾ,ɾç,ɾx
231,ˈasɡas,asˈiɾ,s,sɡ
232,enɾoxˈesen,enɾoxesˈeɾ,s,s
233,neɡɾesˈejs,neɡɾesˈeɾ,s,s
234,enaɾdˈeses,enaɾdesˈeɾ,s,s
235,indˈuskan,indusˈiɾ,s,sk
236,subʃˈaska,subʃasˈeɾ,s,sk
237,umedˈese,umedesˈeɾ,s,s
238,abenɡˈamos,abenˈiɾ,n,nɡ
239,atɾajɡˈajs,atɾaˈeɾ,,jɡ
240,desɡwaɾnˈese,desɡwaɾnesˈeɾ,s,s
241,kompaɾˈesen,kompaɾesˈeɾ,s,s
242,ɾenˈasko,ɾenasˈeɾ,s,sk
243,nˈaskas,nasˈeɾ,s,sk
244,ɾenˈaska,ɾenasˈeɾ,s,sk
245,sumeɾxˈamos,sumeɾçˈiɾ,ɾç,ɾx
246,ɾˈuxa,ɾuçˈiɾ,ç,x
247,faboɾesˈejs,faboɾesˈeɾ,s,s
248,entumˈesko,entumesˈeɾ,s,sk
249,ɾejntɾoduskˈamos,ɾejntɾodusˈiɾ,s,sk
250,sobɾepˈonɡo,sobɾeponˈeɾ,n,nɡ
251,ɾetɾˈaes,ɾetɾaˈeɾ,,
252,establˈese,establesˈeɾ,s,s
253,ˈunso,unsˈiɾ,ns,ns
254,enɾoxˈese,enɾoxesˈeɾ,s,s
255,ɾesaɾsˈajs,ɾesaɾsˈiɾ,ɾs,ɾs
256,ɾeabastˈese,ɾeabastesˈeɾ,s,s
257,aɡɾadˈeskan,aɡɾadesˈeɾ,s,sk
258,astɾˈinçes,astɾinçˈiɾ,nç,nç
259,empekeɲˈeses,empekeɲesˈeɾ,s,s
260,obskuɾeskˈamos,obskuɾesˈeɾ,s,sk
261,enɾoxˈeses,enɾoxesˈeɾ,s,s
262,ɾeeleçˈimos,ɾeeleçˈiɾ,ç,ç
263,konbeɾxˈamos,konbeɾçˈeɾ,ɾç,ɾx
264,enmoesˈejs,enmoesˈeɾ,s,s
265,ennobleskˈamos,ennoblesˈeɾ,s,sk
266,korˈixas,koreçˈiɾ,ç,x
267,akˈoçen,akoçˈeɾ,ç,ç
268,subʃˈaska,subʃasˈeɾ,s,sk
269,enneɡɾesˈemos,enneɡɾesˈeɾ,s,s
270,peɾesˈejs,peɾesˈeɾ,s,s
271,manutˈenɡa,manutenˈeɾ,n,nɡ
272,desfaboɾˈesko,desfaboɾesˈeɾ,s,sk
273,estɾemˈeska,estɾemesˈeɾ,s,sk
274,umedˈeses,umedesˈeɾ,s,s
275,fulçˈimos,fulçˈiɾ,lç,lç
276,anoʧˈeskan,anoʧesˈeɾ,s,sk
277,desɡwaɾnˈeskan,desɡwaɾnesˈeɾ,s,sk
278,mantˈenɡas,mantenˈeɾ,n,nɡ
279,tɾanspˈonɡo,tɾansponˈeɾ,n,nɡ
280,sustɾajɡˈajs,sustɾaˈeɾ,,jɡ
281,supeɾpˈonen,supeɾponˈeɾ,n,n
282,ennoblˈeska,ennoblesˈeɾ,s,sk
283,enɾikˈeskas,enɾikesˈeɾ,s,sk
284,ennoblˈesen,ennoblesˈeɾ,s,s
285,pɾesupˈonɡas,pɾesuponˈeɾ,n,nɡ
286,dibˈeɾxan,dibeɾçˈiɾ,ɾç,ɾx
287,enteɾnˈeskas,enteɾnesˈeɾ,s,sk
288,peɾˈeskan,peɾesˈeɾ,s,sk
289,tɾansˈixa,tɾansiçˈiɾ,ç,x
290,desaɡˈajs,desasˈeɾ,s,ɡ
291,umedˈesen,umedesˈeɾ,s,s
292,enduɾˈeskas,enduɾesˈeɾ,s,sk
293,deskosˈajs,deskosˈeɾ,s,s
294,enɾoxˈeskan,enɾoxesˈeɾ,s,sk
295,tɾanspˈonɡan,tɾansponˈeɾ,n,nɡ
296,komplˈasko,komplasˈeɾ,s,sk
297,sustɾˈaen,sustɾaˈeɾ,,
298,ɾexubenˈesen,ɾexubenesˈeɾ,s,s
299,ɾekosˈamos,ɾekosˈeɾ,s,s
300,ɾekˈajɡas,ɾekaˈeɾ,,jɡ
301,ensombɾˈesen,ensombɾesˈeɾ,s,s
302,balbˈusen,balbusˈiɾ,s,s
303,enlentˈeskas,enlentesˈeɾ,s,sk
304,konbaleskˈajs,konbalesˈeɾ,s,sk
305,enkaɾˈeska,enkaɾesˈeɾ,s,sk
306,balbˈuse,balbusˈiɾ,s,s
307,bendiɡˈamos,bendesˈiɾ,s,ɡ
308,akontˈeskas,akontesˈeɾ,s,sk
309,meɾˈese,meɾesˈeɾ,s,s
310,kontɾaˈaɡa,kontɾaasˈeɾ,s,ɡ
311,elixˈajs,eleçˈiɾ,ç,x
312,oskuɾˈese,oskuɾesˈeɾ,s,s
313,apaɾˈeska,apaɾesˈeɾ,s,sk
314,enmoˈeskan,enmoesˈeɾ,s,sk
315,enoɾɡuʃˈeses,enoɾɡuʃesˈeɾ,s,s
316,ɾekaˈejs,ɾekaˈeɾ,,
317,ɾejntɾodˈuska,ɾejntɾodusˈiɾ,s,sk
318,sumeɾçˈimos,sumeɾçˈiɾ,ɾç,ɾç
319,ɾexubenˈeskan,ɾexubenesˈeɾ,s,sk
320,empekeɲˈesko,empekeɲesˈeɾ,s,sk
321,mˈuxo,muçˈiɾ,ç,x
322,inteɾdesˈis,inteɾdesˈiɾ,s,s
323,ɾestɾinxˈajs,ɾestɾinçˈiɾ,nç,nx
324,detɾˈaes,detɾaˈeɾ,,
325,kɾeskˈajs,kɾesˈeɾ,s,sk
326,eskaeskˈajs,eskaesˈeɾ,s,sk
327,enɾikˈeses,enɾikesˈeɾ,s,s
328,tɾanspˈones,tɾansponˈeɾ,n,n
329,sˈalen,salˈiɾ,l,l
330,kepˈajs,kabˈeɾ,b,p
331,ɾestɾˈinxas,ɾestɾinçˈiɾ,nç,nx
332,neɡɾesˈemos,neɡɾesˈeɾ,s,s
333,inteɾdiɡˈajs,inteɾdesˈiɾ,s,ɡ
334,ɾuçˈimos,ɾuçˈiɾ,ç,ç
335,enteɾnˈeskas,enteɾnesˈeɾ,s,sk
336,enɾaɾˈeskas,enɾaɾesˈeɾ,s,sk
337,entɾisteskˈamos,entɾistesˈeɾ,s,sk
338,aɡˈajs,asˈeɾ,s,ɡ
339,empalidˈesen,empalidesˈeɾ,s,s
340,komplˈases,komplasˈeɾ,s,s
341,supˈonɡas,suponˈeɾ,n,nɡ
342,deskˈoso,deskosˈeɾ,s,s
343,ɾeluskˈajs,ɾelusˈiɾ,s,sk
344,ɡwaɾnˈeses,ɡwaɾnesˈeɾ,s,s
345,pɾotˈeçen,pɾoteçˈeɾ,ç,ç
346,desmeɾˈesen,desmeɾesˈeɾ,s,s
347,sumˈeɾxas,sumeɾçˈiɾ,ɾç,ɾx
348,komplˈaska,komplasˈeɾ,s,sk
349,entenebɾeskˈamos,entenebɾesˈeɾ,s,sk
350,fulxˈajs,fulçˈiɾ,lç,lx
351,mulsˈemos,mulsˈeɾ,ls,ls
352,ɾebeɾdeskˈajs,ɾebeɾdesˈeɾ,s,sk
353,sˈalɡa,salˈiɾ,l,lɡ
354,areskˈamos,aresˈiɾ,s,sk
355,aɡɾadˈesko,aɡɾadesˈeɾ,s,sk
356,konbˈeɾçen,konbeɾçˈeɾ,ɾç,ɾç
357,enɾaɾesˈejs,enɾaɾesˈeɾ,s,s
358,lˈuses,lusˈiɾ,s,s
359,ɾesplandˈese,ɾesplandesˈeɾ,s,s
360,pɾedispˈonɡo,pɾedisponˈeɾ,n,nɡ
361,ɾeelˈiçes,ɾeeleçˈiɾ,ç,ç
362,salɡˈajs,salˈiɾ,l,lɡ
363,ɡwaɾnˈese,ɡwaɾnesˈeɾ,s,s
364,enɡɾandesˈejs,enɡɾandesˈeɾ,s,s
365,sobɾepˈonɡo,sobɾeponˈeɾ,n,nɡ
366,ɾemeskˈamos,ɾemesˈeɾ,s,sk
367,ɾeabastˈeskan,ɾeabastesˈeɾ,s,sk
368,pɾoteçˈejs,pɾoteçˈeɾ,ç,ç
369,kontɾaˈaɡan,kontɾaasˈeɾ,s,ɡ
370,derelˈinko,derelinkˈiɾ,nk,nk
371,kondiɡˈamos,kondesˈiɾ,s,ɡ
372,eksiçˈimos,eksiçˈiɾ,ç,ç
373,salɡˈamos,salˈiɾ,l,lɡ
374,ɾeelˈixa,ɾeeleçˈiɾ,ç,x
375,supeɾbenˈis,supeɾbenˈiɾ,n,n
376,enɾikˈeskan,enɾikesˈeɾ,s,sk
377,lˈuska,lusˈiɾ,s,sk
378,enteɾnˈeska,enteɾnesˈeɾ,s,sk
379,pɾotˈexa,pɾoteçˈeɾ,ç,x
380,enlentesˈejs,enlentesˈeɾ,s,s
381,nˈase,nasˈeɾ,s,s
382,ɾesaɾsˈamos,ɾesaɾsˈiɾ,ɾs,ɾs
383,enkˈoçe,enkoçˈeɾ,ç,ç
384,kondˈise,kondesˈiɾ,s,s
385,ɾeluskˈamos,ɾelusˈiɾ,s,sk
386,kontɾadˈiɡas,kontɾadesˈiɾ,s,ɡ
387,abˈenɡo,abenˈiɾ,n,nɡ
388,enmoˈeskan,enmoesˈeɾ,s,sk
389,astɾˈinçen,astɾinçˈiɾ,nç,nç
390,ɾeabastesˈemos,ɾeabastesˈeɾ,s,s
391,akˈoçen,akoçˈeɾ,ç,ç
392,imponˈemos,imponˈeɾ,n,n
393,enneɡɾˈese,enneɡɾesˈeɾ,s,s
394,ɾesuɾçˈimos,ɾesuɾçˈiɾ,ɾç,ɾç
395,peɾmanesˈemos,peɾmanesˈeɾ,s,s
396,enneɡɾˈesko,enneɡɾesˈeɾ,s,sk
397,fˈinxan,finçˈiɾ,nç,nx
398,obskuɾˈeska,obskuɾesˈeɾ,s,sk
399,deskomponˈejs,deskomponˈeɾ,n,n
400,entɾebenɡˈajs,entɾebenˈiɾ,n,nɡ
401,kompˈonɡan,komponˈeɾ,n,nɡ
402,balbˈuska,balbusˈiɾ,s,sk
403,fɾˈunsas,fɾunsˈiɾ,ns,ns
404,sobɾebˈenɡa,sobɾebenˈiɾ,n,nɡ
405,arˈeska,aresˈiɾ,s,sk
406,desdˈisen,desdesˈiɾ,s,s
407,enbexˈeskan,enbexesˈeɾ,s,sk
408,faboɾˈese,faboɾesˈeɾ,s,s
409,enaltesˈemos,enaltesˈeɾ,s,s
410,deskonbenɡˈamos,deskonbenˈiɾ,n,nɡ
411,enkanˈeska,enkanesˈeɾ,s,sk
412,ɾekonoskˈajs,ɾekonosˈeɾ,s,sk
413,ˈases,asˈeɾ,s,s
414,fɾˈunsan,fɾunsˈiɾ,ns,ns
415,kontɾaˈaɡas,kontɾaasˈeɾ,s,ɡ
416,ɾelˈuskas,ɾelusˈiɾ,s,sk
417,konbeɾxˈamos,konbeɾçˈeɾ,ɾç,ɾx
418,finxˈamos,finçˈiɾ,nç,nx
419,anoʧesˈemos,anoʧesˈeɾ,s,s
420,dekɾesˈejs,dekɾesˈeɾ,s,s
421,ɾemˈeskas,ɾemesˈeɾ,s,sk
422,ɾepɾodˈuska,ɾepɾodusˈiɾ,s,sk
423,peɾmanˈeskas,peɾmanesˈeɾ,s,sk
424,eskaɾnˈeskan,eskaɾnesˈeɾ,s,sk
425,komplˈasen,komplasˈeɾ,s,s
426,elixˈajs,eleçˈiɾ,ç,x
427,tɾanspˈonɡo,tɾansponˈeɾ,n,nɡ
428,aflˈixas,afliçˈiɾ,ç,x
429,pɾesuponɡˈajs,pɾesuponˈeɾ,n,nɡ
430,entumˈesen,entumesˈeɾ,s,s
431,enmudˈeska,enmudesˈeɾ,s,sk
432,deteɾxˈamos,deteɾçˈeɾ,ɾç,ɾx
433,infɾinçˈis,infɾinçˈiɾ,nç,nç
434,enmudesˈejs,enmudesˈeɾ,s,s
435,inteɾpˈones,inteɾponˈeɾ,n,n
436,abˈenɡas,abenˈiɾ,n,nɡ
437,eskaˈeska,eskaesˈeɾ,s,sk
438,entumˈeskas,entumesˈeɾ,s,sk
439,ɾekosˈemos,ɾekosˈeɾ,s,s
440,tɾansˈixan,tɾansiçˈiɾ,ç,x
441,indispˈonɡa,indisponˈeɾ,n,nɡ
442,dispˈones,disponˈeɾ,n,n
443,konbeɾçˈis,konbeɾçˈiɾ,ɾç,ɾç
444,ˈasen,asˈeɾ,s,s
445,naskˈamos,nasˈeɾ,s,sk
446,desfaboɾˈeses,desfaboɾesˈeɾ,s,s
447,ɾestɾinçˈis,ɾestɾinçˈiɾ,nç,nç
448,aɡɾadˈeses,aɡɾadesˈeɾ,s,s
449,peɾesˈejs,peɾesˈeɾ,s,s
450,fɾˈunse,fɾunsˈiɾ,ns,ns
451,entɾebjˈenes,entɾebenˈiɾ,n,n
452,ɾekˈajɡas,ɾekaˈeɾ,,jɡ
453,oskuɾˈeses,oskuɾesˈeɾ,s,s
454,deskˈose,deskosˈeɾ,s,s
455,dekˈae,dekaˈeɾ,,
456,areskˈajs,aresˈiɾ,s,sk
457,ɾetwˈeɾsas,ɾetoɾsˈeɾ,ɾs,ɾs
458,fɾˈunsas,fɾunsˈiɾ,ns,ns
459,desɡwaɾneskˈajs,desɡwaɾnesˈeɾ,s,sk
460,delˈinka,delinkˈiɾ,nk,nk
461,detɾˈajɡa,detɾaˈeɾ,,jɡ
462,akontˈese,akontesˈeɾ,s,s
463,enkaɾˈeses,enkaɾesˈeɾ,s,s
464,faboɾˈeska,faboɾesˈeɾ,s,sk
465,desmeɾˈese,desmeɾesˈeɾ,s,s
466,meɾˈese,meɾesˈeɾ,s,s
467,inflˈixa,infliçˈiɾ,ç,x
468,sumˈeɾçe,sumeɾçˈiɾ,ɾç,ɾç
469,umedˈesen,umedesˈeɾ,s,s
470,balbˈuska,balbusˈiɾ,s,sk
471,meɾˈeses,meɾesˈeɾ,s,s
472,umedeskˈamos,umedesˈeɾ,s,sk
473,disponɡˈamos,disponˈeɾ,n,nɡ
474,eskaɾnˈeskan,eskaɾnesˈeɾ,s,sk
475,neɡɾeskˈamos,neɡɾesˈeɾ,s,sk
476,ɾepɾodˈuska,ɾepɾodusˈiɾ,s,sk
477,adoleskˈamos,adolesˈeɾ,s,sk
478,detenɡˈajs,detenˈeɾ,n,nɡ
479,ˈunxo,unçˈiɾ,nç,nx
480,sedˈuskan,sedusˈiɾ,s,sk
481,ɾelusˈis,ɾelusˈiɾ,s,s
482,kontɾˈajɡan,kontɾaˈeɾ,,jɡ
483,feneskˈajs,fenesˈeɾ,s,sk
484,establesˈejs,establesˈeɾ,s,s
485,umedˈeska,umedesˈeɾ,s,sk
486,pɾesuponˈemos,pɾesuponˈeɾ,n,n
