idx,tgt,lemma,lemma_sf,tgt_sf
524,antepˈonɡa,anteponˈeɾ,n,nɡ
531,ɾekompˈonɡa,ɾekomponˈeɾ,n,nɡ
532,desabjˈene,desabenˈiɾ,n,n
534,pɾekonˈose,pɾekonosˈeɾ,s,s
537,tɾadˈuska,tɾadusˈiɾ,s,sk
541,pɾedˈiɡa,pɾedesˈiɾ,s,ɡ
547,pɾedˈiɡan,pɾedesˈiɾ,s,ɡ
549,fɾˈunso,fɾunsˈiɾ,ns,ns
551,enɾoxˈesen,enɾoxesˈeɾ,s,s
553,elˈiçes,eleçˈiɾ,ç,ç
554,elˈixan,eleçˈiɾ,ç,x
555,eskaɾneskˈajs,eskaɾnesˈeɾ,s,sk
557,enlokˈese,enlokesˈeɾ,s,s
569,konbˈeɾxa,konbeɾçˈeɾ,ɾç,ɾx
571,sˈalɡas,salˈiɾ,l,lɡ
572,obedˈeska,obedesˈeɾ,s,sk
576,koxˈamos,koçˈeɾ,ç,x
577,desabenˈimos,desabenˈiɾ,n,n
582,kˈoçen,koçˈeɾ,ç,ç
584,pɾedesˈimos,pɾedesˈiɾ,s,s
586,enɾoxˈesen,enɾoxesˈeɾ,s,s
587,kontɾaˈemos,kontɾaˈeɾ,,
591,tɾajɡˈamos,tɾaˈeɾ,,jɡ
594,enluskˈajs,enlusˈiɾ,s,sk
596,elˈiçe,eleçˈiɾ,ç,ç
600,anteponɡˈamos,anteponˈeɾ,n,nɡ
602,eksˈiçe,eksiçˈiɾ,ç,ç
606,pɾekonˈoses,pɾekonosˈeɾ,s,s
609,salɡˈajs,salˈiɾ,l,lɡ
610,ɾebenɡˈamos,ɾebenˈiɾ,n,nɡ
612,eksixˈajs,eksiçˈiɾ,ç,x
619,konbjˈenes,konbenˈiɾ,n,n
624,eskaɾnˈeska,eskaɾnesˈeɾ,s,sk
626,detɾˈajɡas,detɾaˈeɾ,,jɡ
627,enkaʃˈeskan,enkaʃesˈeɾ,s,sk
628,salˈimos,salˈiɾ,l,l
629,pɾedesˈimos,pɾedesˈiɾ,s,s
630,emˈulxa,emulçˈeɾ,lç,lx
631,detɾˈaen,detɾaˈeɾ,,
635,akɾesˈejs,akɾesˈeɾ,s,s
636,ɾekosˈejs,ɾekosˈeɾ,s,s
639,konbjˈenes,konbenˈiɾ,n,n
641,elˈixa,eleçˈiɾ,ç,x
642,neɡlˈixo,neɡliçˈiɾ,ç,x
643,ɾekondˈuse,ɾekondusˈiɾ,s,s
646,enlˈusko,enlusˈiɾ,s,sk
647,entɾetjˈenes,entɾetenˈeɾ,n,n
649,konbˈeɾxa,konbeɾçˈeɾ,ɾç,ɾx
650,ɾediɾˈiçes,ɾediɾiçˈiɾ,ç,ç
651,sˈalɡa,salˈiɾ,l,lɡ
652,abastˈeskan,abastesˈeɾ,s,sk
655,antepˈonɡas,anteponˈeɾ,n,nɡ
657,emulçˈejs,emulçˈeɾ,lç,lç
666,enlˈuses,enlusˈiɾ,s,s
670,entɾetenɡˈamos,entɾetenˈeɾ,n,nɡ
671,ɾekompˈonɡa,ɾekomponˈeɾ,n,nɡ
673,antepˈonɡa,anteponˈeɾ,n,nɡ
674,ɾebjˈene,ɾebenˈiɾ,n,n
675,desɡwaɾnˈesko,desɡwaɾnesˈeɾ,s,sk
676,desabjˈene,desabenˈiɾ,n,n
677,ɾekondˈuska,ɾekondusˈiɾ,s,sk
678,desdˈiɡa,desdesˈiɾ,s,ɡ
679,pɾedesˈimos,pɾedesˈiɾ,s,s
680,pɾekonˈosko,pɾekonosˈeɾ,s,sk
681,entoɾpeskˈamos,entoɾpesˈeɾ,s,sk
682,establesˈemos,establesˈeɾ,s,s
687,tɾadˈuse,tɾadusˈiɾ,s,s
692,ɾebjˈenes,ɾebenˈiɾ,n,n
693,abastˈesko,abastesˈeɾ,s,sk
696,enlokˈeskan,enlokesˈeɾ,s,sk
698,desabjˈenen,desabenˈiɾ,n,n
699,kˈoçen,koçˈeɾ,ç,ç
704,obedˈeska,obedesˈeɾ,s,sk
705,eksˈixa,eksiçˈiɾ,ç,x
707,desdˈisen,desdesˈiɾ,s,s
709,neɡlˈixa,neɡliçˈiɾ,ç,x
710,ˈunçe,unçˈiɾ,nç,nç
712,entoɾpˈeska,entoɾpesˈeɾ,s,sk
713,establˈeskan,establesˈeɾ,s,sk
715,ˈaɡa,asˈeɾ,s,ɡ
719,konbˈeɾxa,konbeɾçˈeɾ,ɾç,ɾx
722,konbjˈenen,konbenˈiɾ,n,n
724,unçˈimos,unçˈiɾ,nç,nç
726,ˈaɡas,asˈeɾ,s,ɡ
728,eskaɾnˈeska,eskaɾnesˈeɾ,s,sk
729,enɾoxˈeska,enɾoxesˈeɾ,s,sk
731,akɾˈeskas,akɾesˈeɾ,s,sk
735,elˈiçe,eleçˈiɾ,ç,ç
737,suponɡˈamos,suponˈeɾ,n,nɡ
746,elˈiçen,eleçˈiɾ,ç,ç
748,ɾekondˈuskas,ɾekondusˈiɾ,s,sk
757,emˈulxa,emulçˈeɾ,lç,lx
762,sˈalɡo,salˈiɾ,l,lɡ
763,kontɾaˈemos,kontɾaˈeɾ,,
772,enlˈusen,enlusˈiɾ,s,s
773,antepˈonɡa,anteponˈeɾ,n,nɡ
777,tɾajɡˈajs,tɾaˈeɾ,,jɡ
779,fɾunsˈimos,fɾunsˈiɾ,ns,ns
782,entɾetˈenɡan,entɾetenˈeɾ,n,nɡ
785,neɡlˈiçen,neɡliçˈiɾ,ç,ç
786,akɾˈeska,akɾesˈeɾ,s,sk
788,supˈonen,suponˈeɾ,n,n
790,obedˈeskas,obedesˈeɾ,s,sk
794,uɾxˈajs,uɾçˈiɾ,ɾç,ɾx
796,konbeɾxˈajs,konbeɾçˈeɾ,ɾç,ɾx
798,tɾaduskˈajs,tɾadusˈiɾ,s,sk
799,ɾebjˈene,ɾebenˈiɾ,n,n
802,elˈiçe,eleçˈiɾ,ç,ç
803,eksˈixan,eksiçˈiɾ,ç,x
806,empobɾesˈejs,empobɾesˈeɾ,s,s
812,emˈulxan,emulçˈeɾ,lç,lx
813,eksˈixa,eksiçˈiɾ,ç,x
816,desɡwaɾnˈeskas,desɡwaɾnesˈeɾ,s,sk
817,konbˈeɾxa,konbeɾçˈeɾ,ɾç,ɾx
819,enkaʃesˈemos,enkaʃesˈeɾ,s,s
821,obedˈeskan,obedesˈeɾ,s,sk
823,ɾekwˈeses,ɾekosˈeɾ,s,s
826,kˈoxa,koçˈeɾ,ç,x
827,entɾetenɡˈamos,entɾetenˈeɾ,n,nɡ
829,sˈalɡa,salˈiɾ,l,lɡ
830,desɡwaɾnˈeska,desɡwaɾnesˈeɾ,s,sk
832,suponɡˈamos,suponˈeɾ,n,nɡ
833,ɾekosˈejs,ɾekosˈeɾ,s,s
842,obedesˈejs,obedesˈeɾ,s,s
849,pɾekonˈose,pɾekonosˈeɾ,s,s
852,fɾˈunsa,fɾunsˈiɾ,ns,ns
854,enɾoxˈeskas,enɾoxesˈeɾ,s,sk
858,entoɾpˈeska,entoɾpesˈeɾ,s,sk
862,antepˈonɡa,anteponˈeɾ,n,nɡ
868,eksiçˈimos,eksiçˈiɾ,ç,ç
870,tɾaˈemos,tɾaˈeɾ,,
871,antepˈonen,anteponˈeɾ,n,n
875,antepˈones,anteponˈeɾ,n,n
879,elˈiçes,eleçˈiɾ,ç,ç
880,konbeɾçˈemos,konbeɾçˈeɾ,ɾç,ɾç
881,pɾedesˈimos,pɾedesˈiɾ,s,s
885,empobɾˈeska,empobɾesˈeɾ,s,sk
887,antepˈonɡo,anteponˈeɾ,n,nɡ
890,enkaʃeskˈajs,enkaʃesˈeɾ,s,sk
893,eskaɾneskˈajs,eskaɾnesˈeɾ,s,sk
896,pɾedˈiɡas,pɾedesˈiɾ,s,ɡ
898,enɾoxeskˈamos,enɾoxesˈeɾ,s,sk
905,ˈaɡas,asˈeɾ,s,ɡ
906,suponɡˈajs,suponˈeɾ,n,nɡ
907,konbˈeɾxa,konbeɾçˈeɾ,ɾç,ɾx
909,fɾˈunsa,fɾunsˈiɾ,ns,ns
913,enlusˈis,enlusˈiɾ,s,s
918,empobɾˈeska,empobɾesˈeɾ,s,sk
925,ɾekompˈonen,ɾekomponˈeɾ,n,n
927,neɡlixˈajs,neɡliçˈiɾ,ç,x
929,ɾediɾˈiçen,ɾediɾiçˈiɾ,ç,ç
932,koxˈajs,koçˈeɾ,ç,x
933,ɾekwˈesen,ɾekosˈeɾ,s,s
935,sˈalɡo,salˈiɾ,l,lɡ
936,abastˈesko,abastesˈeɾ,s,sk
940,pɾekonˈoses,pɾekonosˈeɾ,s,s
944,akɾˈeskan,akɾesˈeɾ,s,sk
946,despɾotˈeçe,despɾoteçˈeɾ,ç,ç
947,enkaʃesˈejs,enkaʃesˈeɾ,s,s
951,enɾoxˈeska,enɾoxesˈeɾ,s,sk
952,konbˈenɡa,konbenˈiɾ,n,nɡ
954,konbenˈimos,konbenˈiɾ,n,n
955,emˈulxas,emulçˈeɾ,lç,lx
960,ɾebenˈis,ɾebenˈiɾ,n,n
964,pɾekonosˈemos,pɾekonosˈeɾ,s,s
965,kontɾˈaen,kontɾaˈeɾ,,
967,enlokˈeska,enlokesˈeɾ,s,sk
969,ˈunxa,unçˈiɾ,nç,nx
975,enlusˈis,enlusˈiɾ,s,s
976,desɡwaɾnˈesko,desɡwaɾnesˈeɾ,s,sk
978,despɾotˈexa,despɾoteçˈeɾ,ç,x
979,sˈalɡa,salˈiɾ,l,lɡ
985,detɾˈaen,detɾaˈeɾ,,
988,emulxˈamos,emulçˈeɾ,lç,lx
990,suponɡˈajs,suponˈeɾ,n,nɡ
994,ɾekompˈonɡa,ɾekomponˈeɾ,n,nɡ
999,desɡwaɾneskˈamos,desɡwaɾnesˈeɾ,s,sk
1002,konbˈenɡa,konbenˈiɾ,n,nɡ
1009,detɾˈajɡas,detɾaˈeɾ,,jɡ
1011,akɾesˈemos,akɾesˈeɾ,s,s
1012,fɾˈunse,fɾunsˈiɾ,ns,ns
1013,emˈulxo,emulçˈeɾ,lç,lx
1014,abastˈesen,abastesˈeɾ,s,s
1016,antepˈonɡas,anteponˈeɾ,n,nɡ
1020,enkaʃeskˈamos,enkaʃesˈeɾ,s,sk
1021,desɡwaɾnˈeska,desɡwaɾnesˈeɾ,s,sk
1023,entɾetˈenɡa,entɾetenˈeɾ,n,nɡ
1025,konbenˈis,konbenˈiɾ,n,n
1028,ɾekondˈuses,ɾekondusˈiɾ,s,s
1029,ˈuɾçes,uɾçˈiɾ,ɾç,ɾç
1032,empobɾˈeses,empobɾesˈeɾ,s,s
1034,ɾebˈenɡan,ɾebenˈiɾ,n,nɡ
1037,pɾediɡˈajs,pɾedesˈiɾ,s,ɡ
1038,abastˈeska,abastesˈeɾ,s,sk
1040,eksˈixo,eksiçˈiɾ,ç,x
1041,abastˈesen,abastesˈeɾ,s,s
1045,ɾebˈenɡan,ɾebenˈiɾ,n,nɡ
1046,ɾekwˈesas,ɾekosˈeɾ,s,s
1048,entɾetenɡˈamos,entɾetenˈeɾ,n,nɡ
1055,ɾekwˈesen,ɾekosˈeɾ,s,s
1057,ɾebˈenɡa,ɾebenˈiɾ,n,nɡ
1060,enlokesˈejs,enlokesˈeɾ,s,s
1061,konbˈenɡa,konbenˈiɾ,n,nɡ
1062,sˈalɡas,salˈiɾ,l,lɡ
1064,ˈuɾçe,uɾçˈiɾ,ɾç,ɾç
1066,despɾotˈexa,despɾoteçˈeɾ,ç,x
1069,pɾekonˈose,pɾekonosˈeɾ,s,s
1070,despɾotˈexan,despɾoteçˈeɾ,ç,x
1072,obedˈeska,obedesˈeɾ,s,sk
1075,konbˈeɾxa,konbeɾçˈeɾ,ɾç,ɾx
1077,desdesˈimos,desdesˈiɾ,s,s
1078,eksiçˈis,eksiçˈiɾ,ç,ç
1079,desdˈiɡa,desdesˈiɾ,s,ɡ
1085,obedˈesen,obedesˈeɾ,s,s
1088,ɾebenɡˈajs,ɾebenˈiɾ,n,nɡ
1090,eksˈixa,eksiçˈiɾ,ç,x
1097,pɾekonoskˈamos,pɾekonosˈeɾ,s,sk
1098,ɾebˈenɡa,ɾebenˈiɾ,n,nɡ
1099,ɾekomponɡˈajs,ɾekomponˈeɾ,n,nɡ
1100,establesˈejs,establesˈeɾ,s,s
1101,tɾadˈuskan,tɾadusˈiɾ,s,sk
1102,suponɡˈajs,suponˈeɾ,n,nɡ
1103,neɡlˈixas,neɡliçˈiɾ,ç,x
1113,enɾoxˈeskan,enɾoxesˈeɾ,s,sk
1116,pɾekonˈoses,pɾekonosˈeɾ,s,s
1120,eksˈiçes,eksiçˈiɾ,ç,ç
1121,despɾotˈexa,despɾoteçˈeɾ,ç,x
1124,kˈoxas,koçˈeɾ,ç,x
1128,desdˈiɡo,desdesˈiɾ,s,ɡ
1130,tɾaˈemos,tɾaˈeɾ,,
1135,kˈoxo,koçˈeɾ,ç,x
1137,suponɡˈamos,suponˈeɾ,n,nɡ
1147,empobɾesˈemos,empobɾesˈeɾ,s,s
1149,antepˈonɡa,anteponˈeɾ,n,nɡ
1154,supˈonɡo,suponˈeɾ,n,nɡ
1163,elˈiçe,eleçˈiɾ,ç,ç
1169,eskaɾnˈese,eskaɾnesˈeɾ,s,s
1170,entɾetˈenɡa,entɾetenˈeɾ,n,nɡ
1184,ɾebˈenɡa,ɾebenˈiɾ,n,nɡ
1189,desdiɡˈajs,desdesˈiɾ,s,ɡ
1190,detɾajɡˈamos,detɾaˈeɾ,,jɡ
1191,tɾˈajɡan,tɾaˈeɾ,,jɡ
1196,suponˈemos,suponˈeɾ,n,n
1197,pɾedesˈimos,pɾedesˈiɾ,s,s
1201,enkaʃesˈemos,enkaʃesˈeɾ,s,s
1202,estableskˈamos,establesˈeɾ,s,sk
1203,detɾaˈejs,detɾaˈeɾ,,
1204,tɾadˈuska,tɾadusˈiɾ,s,sk
1212,eksiçˈimos,eksiçˈiɾ,ç,ç
1215,establˈesen,establesˈeɾ,s,s
1216,eksˈixa,eksiçˈiɾ,ç,x
1221,desdiɡˈamos,desdesˈiɾ,s,ɡ
1223,tɾaˈejs,tɾaˈeɾ,,
1230,enlokˈeska,enlokesˈeɾ,s,sk
1231,ɾediɾixˈamos,ɾediɾiçˈiɾ,ç,x
1232,uɾçˈimos,uɾçˈiɾ,ɾç,ɾç
1234,ɾebˈenɡas,ɾebenˈiɾ,n,nɡ
1235,enkaʃˈeses,enkaʃesˈeɾ,s,s
1236,obedesˈejs,obedesˈeɾ,s,s
1238,ɾekondˈuska,ɾekondusˈiɾ,s,sk
1241,eksiçˈis,eksiçˈiɾ,ç,ç
1242,fɾˈunsan,fɾunsˈiɾ,ns,ns
1247,abasteskˈajs,abastesˈeɾ,s,sk
1253,unxˈamos,unçˈiɾ,nç,nx
1258,ˈunxo,unçˈiɾ,nç,nx
1259,eskaɾnˈeska,eskaɾnesˈeɾ,s,sk
1264,konbˈenɡan,konbenˈiɾ,n,nɡ
1266,entoɾpˈeska,entoɾpesˈeɾ,s,sk
1269,detɾˈae,detɾaˈeɾ,,
1273,elˈixo,eleçˈiɾ,ç,x
1277,enlokˈeses,enlokesˈeɾ,s,s
1278,konbenɡˈajs,konbenˈiɾ,n,nɡ
1280,establˈeskan,establesˈeɾ,s,sk
1281,ɾebjˈenen,ɾebenˈiɾ,n,n
1286,koxˈamos,koçˈeɾ,ç,x
1287,sˈalɡa,salˈiɾ,l,lɡ
1290,ˈasen,asˈeɾ,s,s
1294,ɾekwˈeses,ɾekosˈeɾ,s,s
1295,despɾotexˈamos,despɾoteçˈeɾ,ç,x
1296,akɾˈeska,akɾesˈeɾ,s,sk
1300,konbˈeɾçes,konbeɾçˈeɾ,ɾç,ɾç
1303,ˈaɡa,asˈeɾ,s,ɡ
1311,eksˈiçe,eksiçˈiɾ,ç,ç
1312,eskaɾnˈeskas,eskaɾnesˈeɾ,s,sk
1313,empobɾˈesen,empobɾesˈeɾ,s,s
1317,tɾˈajɡa,tɾaˈeɾ,,jɡ
1318,sˈalɡo,salˈiɾ,l,lɡ
1320,koxˈamos,koçˈeɾ,ç,x
1327,antepˈonɡa,anteponˈeɾ,n,nɡ
1330,ɾekomponˈemos,ɾekomponˈeɾ,n,n
1331,despɾotˈexan,despɾoteçˈeɾ,ç,x
1334,supˈones,suponˈeɾ,n,n
1345,pɾedˈise,pɾedesˈiɾ,s,s
1349,unxˈamos,unçˈiɾ,nç,nx
1353,desdesˈis,desdesˈiɾ,s,s
1355,eskaɾnˈeskan,eskaɾnesˈeɾ,s,sk
1360,koçˈejs,koçˈeɾ,ç,ç
1362,ˈases,asˈeɾ,s,s
1365,detɾˈajɡo,detɾaˈeɾ,,jɡ
1366,desdˈisen,desdesˈiɾ,s,s
1367,tɾˈajɡa,tɾaˈeɾ,,jɡ
1374,empobɾesˈemos,empobɾesˈeɾ,s,s
1375,entɾetˈenɡo,entɾetenˈeɾ,n,nɡ
1384,konbˈeɾxan,konbeɾçˈeɾ,ɾç,ɾx
1386,empobɾˈeskan,empobɾesˈeɾ,s,sk
1388,ɾekosˈamos,ɾekosˈeɾ,s,s
1393,enɾoxˈesen,enɾoxesˈeɾ,s,s
1396,neɡlˈixan,neɡliçˈiɾ,ç,x
1401,neɡlˈiçes,neɡliçˈiɾ,ç,ç
1403,desdˈiɡo,desdesˈiɾ,s,ɡ
1404,eksiçˈimos,eksiçˈiɾ,ç,ç
1405,antepˈone,anteponˈeɾ,n,n
1406,tɾˈajɡas,tɾaˈeɾ,,jɡ
1408,tɾˈajɡo,tɾaˈeɾ,,jɡ
1409,neɡlˈixo,neɡliçˈiɾ,ç,x
1411,detɾˈae,detɾaˈeɾ,,
