idx,tgt,lemma,lemma_sf,tgt_sf
211,ɾeestablˈeska,ɾeestablesˈeɾ,s,sk
212,bˈalen,balˈeɾ,l,l
214,detjˈenes,detenˈeɾ,n,n
215,desmeɾeskˈajs,desmeɾesˈeɾ,s,sk
216,desɡwaɾnesˈejs,desɡwaɾnesˈeɾ,s,s
217,enkaɾˈeskas,enkaɾesˈeɾ,s,sk
218,abenˈis,abenˈiɾ,n,n
220,bˈalɡo,balˈeɾ,l,lɡ
221,bˈalɡa,balˈeɾ,l,lɡ
223,ɾeapaɾˈeskan,ɾeapaɾesˈeɾ,s,sk
225,ɾeestablesˈejs,ɾeestablesˈeɾ,s,s
227,empekeɲˈesko,empekeɲesˈeɾ,s,sk
230,depˈonɡa,deponˈeɾ,n,nɡ
234,supeɾbenɡˈamos,supeɾbenˈiɾ,n,nɡ
236,ʃukstapˈonɡas,ʃukstaponˈeɾ,n,nɡ
237,pɾebaleskˈajs,pɾebalesˈeɾ,s,sk
239,anoʧˈeska,anoʧesˈeɾ,s,sk
241,adoɾmˈesen,adoɾmesˈeɾ,s,s
242,imponˈemos,imponˈeɾ,n,n
244,anoʧˈeskan,anoʧesˈeɾ,s,sk
246,bˈalɡas,balˈeɾ,l,lɡ
249,konbˈeɾxa,konbeɾçˈiɾ,ɾç,ɾx
252,ɾepˈonen,ɾeponˈeɾ,n,n
254,ɾepɾodˈuska,ɾepɾodusˈiɾ,s,sk
255,indispˈones,indisponˈeɾ,n,n
256,deponˈejs,deponˈeɾ,n,n
258,inbˈenɡo,inbenˈiɾ,n,nɡ
259,estɾemˈeskas,estɾemesˈeɾ,s,sk
262,floɾˈeskan,floɾesˈeɾ,s,sk
264,konbˈeɾçe,konbeɾçˈiɾ,ɾç,ɾç
267,kontɾajɡˈajs,kontɾaˈeɾ,,jɡ
269,antepˈonɡan,anteponˈeɾ,n,nɡ
270,balˈemos,balˈeɾ,l,l
271,apˈonen,aponˈeɾ,n,n
275,enɡɾandesˈemos,enɡɾandesˈeɾ,s,s
276,bˈalɡa,balˈeɾ,l,lɡ
277,emˈunçes,emunçˈeɾ,nç,nç
278,abjˈenes,abenˈiɾ,n,n
279,abenɡˈajs,abenˈiɾ,n,nɡ
283,empalidˈeses,empalidesˈeɾ,s,s
286,floɾˈeskan,floɾesˈeɾ,s,sk
287,deponˈejs,deponˈeɾ,n,n
289,estɾemˈeska,estɾemesˈeɾ,s,sk
292,pɾebalˈese,pɾebalesˈeɾ,s,s
294,floɾˈeska,floɾesˈeɾ,s,sk
295,ɾepˈonen,ɾeponˈeɾ,n,n
298,enkaɾˈeska,enkaɾesˈeɾ,s,sk
301,xˈakes,xakˈiɾ,k,k
302,estɾemˈesko,estɾemesˈeɾ,s,sk
304,konbˈeɾxo,konbeɾçˈiɾ,ɾç,ɾx
308,empekeɲesˈemos,empekeɲesˈeɾ,s,s
309,depˈone,deponˈeɾ,n,n
311,desfaboɾeskˈajs,desfaboɾesˈeɾ,s,sk
312,abenˈis,abenˈiɾ,n,n
313,abastesˈemos,abastesˈeɾ,s,s
315,enbexˈeskan,enbexesˈeɾ,s,sk
320,empobɾeskˈajs,empobɾesˈeɾ,s,sk
321,desmeɾˈeska,desmeɾesˈeɾ,s,sk
324,substɾˈajɡo,substɾaˈeɾ,,jɡ
327,konbeɾçˈimos,konbeɾçˈiɾ,ɾç,ɾç
331,indispˈonɡa,indisponˈeɾ,n,nɡ
332,enkaɾˈeses,enkaɾesˈeɾ,s,s
334,konbeɾçˈimos,konbeɾçˈiɾ,ɾç,ɾç
335,konbˈeɾxo,konbeɾçˈiɾ,ɾç,ɾx
336,desmeɾˈeska,desmeɾesˈeɾ,s,sk
337,neɡɾeskˈajs,neɡɾesˈeɾ,s,sk
338,impˈonɡa,imponˈeɾ,n,nɡ
339,anoʧˈeskan,anoʧesˈeɾ,s,sk
340,bˈalɡa,balˈeɾ,l,lɡ
343,abasteskˈajs,abastesˈeɾ,s,sk
348,balˈejs,balˈeɾ,l,l
350,ʃukstapˈones,ʃukstaponˈeɾ,n,n
351,konflˈiçes,konfliçˈiɾ,ç,ç
352,indispˈonɡo,indisponˈeɾ,n,nɡ
353,empalidesˈejs,empalidesˈeɾ,s,s
354,inbenˈimos,inbenˈiɾ,n,n
355,anoʧˈese,anoʧesˈeɾ,s,s
358,konbeɾçˈis,konbeɾçˈiɾ,ɾç,ɾç
362,xakˈajs,xakˈiɾ,k,k
363,detjˈenen,detenˈeɾ,n,n
364,kontɾaˈemos,kontɾaˈeɾ,,
368,xˈako,xakˈiɾ,k,k
370,ɾeapaɾˈeska,ɾeapaɾesˈeɾ,s,sk
375,pɾebalˈeses,pɾebalesˈeɾ,s,s
379,konbeɾçˈimos,konbeɾçˈiɾ,ɾç,ɾç
380,empalidˈeska,empalidesˈeɾ,s,sk
382,mˈulxa,mulçˈeɾ,lç,lx
383,xakˈajs,xakˈiɾ,k,k
384,konfliçˈis,konfliçˈiɾ,ç,ç
386,kontɾˈajɡa,kontɾaˈeɾ,,jɡ
392,ʃukstaponɡˈamos,ʃukstaponˈeɾ,n,nɡ
393,floɾˈese,floɾesˈeɾ,s,s
394,impˈonɡa,imponˈeɾ,n,nɡ
396,empekeɲeskˈamos,empekeɲesˈeɾ,s,sk
399,enbexeskˈajs,enbexesˈeɾ,s,sk
402,floɾˈese,floɾesˈeɾ,s,s
406,diɾiçˈis,diɾiçˈiɾ,ç,ç
407,detenɡˈajs,detenˈeɾ,n,nɡ
409,diɾˈixan,diɾiçˈiɾ,ç,x
410,ɾepɾodˈuskan,ɾepɾodusˈiɾ,s,sk
411,desɡwaɾnˈeskas,desɡwaɾnesˈeɾ,s,sk
412,floɾˈeska,floɾesˈeɾ,s,sk
415,empekeɲesˈemos,empekeɲesˈeɾ,s,s
417,indisponˈejs,indisponˈeɾ,n,n
421,dekˈae,dekaˈeɾ,,
422,ɾetɾˈaes,ɾetɾaˈeɾ,,
423,kˈoso,kosˈeɾ,s,s
425,apˈones,aponˈeɾ,n,n
426,konbˈeɾxan,konbeɾçˈiɾ,ɾç,ɾx
427,aɡɾadeskˈamos,aɡɾadesˈeɾ,s,sk
428,desmeɾesˈejs,desmeɾesˈeɾ,s,s
429,infliçˈimos,infliçˈiɾ,ç,ç
430,enɡɾandˈeskas,enɡɾandesˈeɾ,s,sk
433,abjˈene,abenˈiɾ,n,n
438,emˈunxas,emunçˈeɾ,nç,nx
439,imponɡˈajs,imponˈeɾ,n,nɡ
440,inflˈixa,infliçˈiɾ,ç,x
442,antepˈonen,anteponˈeɾ,n,n
447,desmeɾˈeses,desmeɾesˈeɾ,s,s
448,impˈones,imponˈeɾ,n,n
450,anoʧesˈemos,anoʧesˈeɾ,s,s
451,ɾetɾajɡˈamos,ɾetɾaˈeɾ,,jɡ
452,adoɾmesˈemos,adoɾmesˈeɾ,s,s
453,anoʧˈeskan,anoʧesˈeɾ,s,sk
455,empalidˈeses,empalidesˈeɾ,s,s
456,aɡɾadeskˈamos,aɡɾadesˈeɾ,s,sk
459,enɡɾandˈeskan,enɡɾandesˈeɾ,s,sk
461,tɾadˈuse,tɾadusˈiɾ,s,s
462,abastˈesen,abastesˈeɾ,s,s
463,neɡɾˈesen,neɡɾesˈeɾ,s,s
464,konflˈixa,konfliçˈiɾ,ç,x
469,ɾetɾaˈejs,ɾetɾaˈeɾ,,
473,ɾepˈones,ɾeponˈeɾ,n,n
479,antepˈone,anteponˈeɾ,n,n
482,konbˈeɾçen,konbeɾçˈiɾ,ɾç,ɾç
486,xakˈajs,xakˈiɾ,k,k
489,diɾˈixan,diɾiçˈiɾ,ç,x
490,neɡɾeskˈajs,neɡɾesˈeɾ,s,sk
491,diɾˈixa,diɾiçˈiɾ,ç,x
492,mˈulxo,mulçˈeɾ,lç,lx
493,empobɾesˈemos,empobɾesˈeɾ,s,s
500,ɾetɾajɡˈajs,ɾetɾaˈeɾ,,jɡ
501,desfaboɾˈeskan,desfaboɾesˈeɾ,s,sk
505,konfliçˈis,konfliçˈiɾ,ç,ç
506,abenɡˈajs,abenˈiɾ,n,nɡ
507,desfaboɾeskˈamos,desfaboɾesˈeɾ,s,sk
512,estɾemˈesko,estɾemesˈeɾ,s,sk
514,neɡɾˈeses,neɡɾesˈeɾ,s,s
516,desfaboɾˈesko,desfaboɾesˈeɾ,s,sk
518,ɾeapaɾˈeses,ɾeapaɾesˈeɾ,s,s
520,diɾˈixas,diɾiçˈiɾ,ç,x
521,anoʧˈeses,anoʧesˈeɾ,s,s
522,konbˈeɾxas,konbeɾçˈiɾ,ɾç,ɾx
523,aɡɾadˈeska,aɡɾadesˈeɾ,s,sk
528,ʃukstapˈones,ʃukstaponˈeɾ,n,n
529,kontɾˈaes,kontɾaˈeɾ,,
532,desabenˈis,desabenˈiɾ,n,n
539,xakˈajs,xakˈiɾ,k,k
540,ɾepɾoduskˈajs,ɾepɾodusˈiɾ,s,sk
541,detjˈene,detenˈeɾ,n,n
543,adoɾmesˈejs,adoɾmesˈeɾ,s,s
548,imponɡˈamos,imponˈeɾ,n,nɡ
561,dekˈajɡa,dekaˈeɾ,,jɡ
562,empalidˈeska,empalidesˈeɾ,s,sk
566,detenˈemos,detenˈeɾ,n,n
568,inbˈenɡa,inbenˈiɾ,n,nɡ
569,adoɾmˈeskan,adoɾmesˈeɾ,s,sk
572,anoʧeskˈajs,anoʧesˈeɾ,s,sk
573,sobɾekˈoxa,sobɾekoçˈeɾ,ç,x
576,sobɾekˈoçen,sobɾekoçˈeɾ,ç,ç
577,detˈenɡan,detenˈeɾ,n,nɡ
582,kosˈajs,kosˈeɾ,s,s
584,apˈonɡan,aponˈeɾ,n,nɡ
585,desfaboɾˈeskan,desfaboɾesˈeɾ,s,sk
586,floɾeskˈajs,floɾesˈeɾ,s,sk
587,adoɾmˈeskas,adoɾmesˈeɾ,s,sk
590,anoʧeskˈamos,anoʧesˈeɾ,s,sk
592,pɾebalˈeskas,pɾebalesˈeɾ,s,sk
595,substɾˈaes,substɾaˈeɾ,,
598,ɾeapaɾesˈemos,ɾeapaɾesˈeɾ,s,s
599,desabenɡˈamos,desabenˈiɾ,n,nɡ
600,mˈulxa,mulçˈeɾ,lç,lx
601,estɾemˈesko,estɾemesˈeɾ,s,sk
603,desɡwaɾneskˈajs,desɡwaɾnesˈeɾ,s,sk
604,empalidˈeses,empalidesˈeɾ,s,s
605,desabenˈimos,desabenˈiɾ,n,n
606,estɾemˈeska,estɾemesˈeɾ,s,sk
607,ɾepɾodˈusen,ɾepɾodusˈiɾ,s,s
609,supeɾbenɡˈamos,supeɾbenˈiɾ,n,nɡ
616,ʃukstapˈonɡa,ʃukstaponˈeɾ,n,nɡ
619,ɾetɾˈajɡa,ɾetɾaˈeɾ,,jɡ
621,ɾepɾodˈusko,ɾepɾodusˈiɾ,s,sk
622,bˈalɡas,balˈeɾ,l,lɡ
623,inbˈenɡa,inbenˈiɾ,n,nɡ
626,ʃukstapˈonen,ʃukstaponˈeɾ,n,n
629,ɾepˈonɡan,ɾeponˈeɾ,n,nɡ
630,desfaboɾˈese,desfaboɾesˈeɾ,s,s
635,sobɾekˈoxan,sobɾekoçˈeɾ,ç,x
636,imponɡˈamos,imponˈeɾ,n,nɡ
637,depˈone,deponˈeɾ,n,n
639,enkaneskˈamos,enkanesˈeɾ,s,sk
640,enkanˈese,enkanesˈeɾ,s,s
648,konbˈeɾxas,konbeɾçˈiɾ,ɾç,ɾx
651,pɾebalesˈemos,pɾebalesˈeɾ,s,s
653,neɡɾesˈemos,neɡɾesˈeɾ,s,s
659,ɾeestablˈesko,ɾeestablesˈeɾ,s,sk
661,inbjˈenes,inbenˈiɾ,n,n
663,desmeɾˈese,desmeɾesˈeɾ,s,s
664,sobɾekˈoxa,sobɾekoçˈeɾ,ç,x
666,ɾetɾaˈejs,ɾetɾaˈeɾ,,
668,ʃukstapˈonɡa,ʃukstaponˈeɾ,n,nɡ
670,deponˈemos,deponˈeɾ,n,n
671,konbˈeɾxas,konbeɾçˈiɾ,ɾç,ɾx
673,floɾˈesko,floɾesˈeɾ,s,sk
674,xˈake,xakˈiɾ,k,k
680,enbexˈesko,enbexesˈeɾ,s,sk
684,konflˈixa,konfliçˈiɾ,ç,x
685,balɡˈajs,balˈeɾ,l,lɡ
688,desfaboɾˈeses,desfaboɾesˈeɾ,s,s
693,inbjˈene,inbenˈiɾ,n,n
695,ɾeponɡˈajs,ɾeponˈeɾ,n,nɡ
697,ʃukstaponˈemos,ʃukstaponˈeɾ,n,n
699,adoɾmˈese,adoɾmesˈeɾ,s,s
700,konflˈixo,konfliçˈiɾ,ç,x
707,xˈakas,xakˈiɾ,k,k
708,balɡˈamos,balˈeɾ,l,lɡ
709,empobɾˈese,empobɾesˈeɾ,s,s
712,emˈunxas,emunçˈeɾ,nç,nx
714,empalidˈeska,empalidesˈeɾ,s,sk
715,detˈenɡan,detenˈeɾ,n,nɡ
717,estɾemˈeska,estɾemesˈeɾ,s,sk
718,depˈone,deponˈeɾ,n,n
719,estɾemˈeskas,estɾemesˈeɾ,s,sk
720,enkanˈeses,enkanesˈeɾ,s,s
721,kontɾˈaes,kontɾaˈeɾ,,
725,konbeɾxˈamos,konbeɾçˈiɾ,ɾç,ɾx
726,kˈosa,kosˈeɾ,s,s
730,floɾˈesko,floɾesˈeɾ,s,sk
735,estɾemˈeska,estɾemesˈeɾ,s,sk
736,desentumˈeses,desentumesˈeɾ,s,s
737,empobɾeskˈajs,empobɾesˈeɾ,s,sk
741,inbenɡˈamos,inbenˈiɾ,n,nɡ
742,empobɾesˈejs,empobɾesˈeɾ,s,s
744,desentumˈeska,desentumesˈeɾ,s,sk
746,ɾepɾodˈusko,ɾepɾodusˈiɾ,s,sk
747,apˈonɡa,aponˈeɾ,n,nɡ
748,abˈenɡas,abenˈiɾ,n,nɡ
754,kˈoses,kosˈeɾ,s,s
755,mulçˈejs,mulçˈeɾ,lç,lç
758,empalidˈeska,empalidesˈeɾ,s,sk
759,enkanˈese,enkanesˈeɾ,s,s
760,desabˈenɡan,desabenˈiɾ,n,nɡ
761,desmeɾeskˈajs,desmeɾesˈeɾ,s,sk
762,substɾˈaen,substɾaˈeɾ,,
763,empekeɲˈeska,empekeɲesˈeɾ,s,sk
764,emˈunxo,emunçˈeɾ,nç,nx
766,supeɾbjˈenen,supeɾbenˈiɾ,n,n
767,indisponˈejs,indisponˈeɾ,n,n
768,detˈeɾxo,deteɾçˈeɾ,ɾç,ɾx
770,mˈulxan,mulçˈeɾ,lç,lx
771,detˈeɾxo,deteɾçˈeɾ,ɾç,ɾx
772,desɡwaɾnesˈemos,desɡwaɾnesˈeɾ,s,s
773,indispˈone,indisponˈeɾ,n,n
775,desfaboɾˈeska,desfaboɾesˈeɾ,s,sk
776,adoɾmeskˈamos,adoɾmesˈeɾ,s,sk
781,antepˈones,anteponˈeɾ,n,n
785,adoɾmˈesko,adoɾmesˈeɾ,s,sk
789,abastesˈejs,abastesˈeɾ,s,s
791,depˈonɡo,deponˈeɾ,n,nɡ
792,enkanˈesko,enkanesˈeɾ,s,sk
794,pɾebalˈeska,pɾebalesˈeɾ,s,sk
798,empalidˈeses,empalidesˈeɾ,s,s
799,kˈoso,kosˈeɾ,s,s
801,enkanˈeska,enkanesˈeɾ,s,sk
803,ɾeestablˈeses,ɾeestablesˈeɾ,s,s
805,estɾemˈesko,estɾemesˈeɾ,s,sk
806,empobɾˈeskas,empobɾesˈeɾ,s,sk
810,deteɾxˈamos,deteɾçˈeɾ,ɾç,ɾx
812,bˈalɡas,balˈeɾ,l,lɡ
814,ɾepɾodusˈis,ɾepɾodusˈiɾ,s,s
816,abastˈese,abastesˈeɾ,s,s
820,estɾemˈesen,estɾemesˈeɾ,s,s
822,detjˈene,detenˈeɾ,n,n
830,ɾepɾodˈuska,ɾepɾodusˈiɾ,s,sk
833,estɾemˈeska,estɾemesˈeɾ,s,sk
834,empalidesˈemos,empalidesˈeɾ,s,s
838,konflˈixas,konfliçˈiɾ,ç,x
839,desentumˈesen,desentumesˈeɾ,s,s
842,indispˈones,indisponˈeɾ,n,n
843,sobɾekˈoxa,sobɾekoçˈeɾ,ç,x
847,empalidˈese,empalidesˈeɾ,s,s
850,neɡɾˈesko,neɡɾesˈeɾ,s,sk
852,ɾeestableskˈamos,ɾeestablesˈeɾ,s,sk
853,tɾadˈusen,tɾadusˈiɾ,s,s
854,desabenɡˈamos,desabenˈiɾ,n,nɡ
857,ɾetɾajɡˈamos,ɾetɾaˈeɾ,,jɡ
859,pɾebaleskˈajs,pɾebalesˈeɾ,s,sk
861,desabjˈene,desabenˈiɾ,n,n
865,pɾebalˈeskan,pɾebalesˈeɾ,s,sk
866,impˈonɡo,imponˈeɾ,n,nɡ
875,abastesˈemos,abastesˈeɾ,s,s
876,inflˈiçes,infliçˈiɾ,ç,ç
877,empekeɲeskˈajs,empekeɲesˈeɾ,s,sk
878,abastˈeskas,abastesˈeɾ,s,sk
879,konflˈiçen,konfliçˈiɾ,ç,ç
882,empalideskˈajs,empalidesˈeɾ,s,sk
885,konbˈeɾxa,konbeɾçˈiɾ,ɾç,ɾx
888,dekˈajɡa,dekaˈeɾ,,jɡ
889,abastˈeses,abastesˈeɾ,s,s
890,emunçˈejs,emunçˈeɾ,nç,nç
892,konbeɾçˈis,konbeɾçˈiɾ,ɾç,ɾç
898,ɾetɾˈaen,ɾetɾaˈeɾ,,
901,ɾetɾˈaen,ɾetɾaˈeɾ,,
902,enɡɾandˈesen,enɡɾandesˈeɾ,s,s
906,xˈaka,xakˈiɾ,k,k
911,sobɾekˈoçe,sobɾekoçˈeɾ,ç,ç
912,aɡɾadeskˈajs,aɡɾadesˈeɾ,s,sk
913,inbˈenɡas,inbenˈiɾ,n,nɡ
914,pɾebalˈeses,pɾebalesˈeɾ,s,s
916,ɾeapaɾˈeskas,ɾeapaɾesˈeɾ,s,sk
917,depˈonen,deponˈeɾ,n,n
919,kˈosan,kosˈeɾ,s,s
920,enkanˈeses,enkanesˈeɾ,s,s
922,konbˈeɾxo,konbeɾçˈiɾ,ɾç,ɾx
928,impˈonen,imponˈeɾ,n,n
931,diɾiçˈimos,diɾiçˈiɾ,ç,ç
932,desɡwaɾnˈesen,desɡwaɾnesˈeɾ,s,s
933,empalidˈeska,empalidesˈeɾ,s,sk
934,adoɾmˈeskan,adoɾmesˈeɾ,s,sk
936,supeɾbenɡˈamos,supeɾbenˈiɾ,n,nɡ
940,estɾemeskˈamos,estɾemesˈeɾ,s,sk
942,empalidˈeska,empalidesˈeɾ,s,sk
946,apˈonɡa,aponˈeɾ,n,nɡ
948,adoɾmˈeska,adoɾmesˈeɾ,s,sk
949,empobɾeskˈamos,empobɾesˈeɾ,s,sk
950,konflixˈamos,konfliçˈiɾ,ç,x
954,dekˈae,dekaˈeɾ,,
955,substɾaˈemos,substɾaˈeɾ,,
957,empalideskˈamos,empalidesˈeɾ,s,sk
959,diɾiçˈis,diɾiçˈiɾ,ç,ç
960,diɾˈixan,diɾiçˈiɾ,ç,x
963,desabenɡˈajs,desabenˈiɾ,n,nɡ
965,substɾˈajɡo,substɾaˈeɾ,,jɡ
966,desentumˈeskan,desentumesˈeɾ,s,sk
968,apˈonɡo,aponˈeɾ,n,nɡ
970,konbˈeɾçes,konbeɾçˈiɾ,ɾç,ɾç
971,kontɾˈaes,kontɾaˈeɾ,,
972,dekˈaen,dekaˈeɾ,,
973,ʃukstapˈonɡa,ʃukstaponˈeɾ,n,nɡ
976,empobɾˈeska,empobɾesˈeɾ,s,sk
977,enkaɾesˈejs,enkaɾesˈeɾ,s,s
978,enbexˈeses,enbexesˈeɾ,s,s
984,indispˈonɡo,indisponˈeɾ,n,nɡ
985,desɡwaɾnˈeses,desɡwaɾnesˈeɾ,s,s
986,enkaɾˈeskas,enkaɾesˈeɾ,s,sk
989,deteɾçˈemos,deteɾçˈeɾ,ɾç,ɾç
993,detˈeɾxa,deteɾçˈeɾ,ɾç,ɾx
997,ʃukstaponɡˈajs,ʃukstaponˈeɾ,n,nɡ
998,detjˈene,detenˈeɾ,n,n
999,detˈenɡa,detenˈeɾ,n,nɡ
1000,antepˈonɡa,anteponˈeɾ,n,nɡ
1001,ɾetɾˈae,ɾetɾaˈeɾ,,
1002,enkaɾˈesen,enkaɾesˈeɾ,s,s
1003,enbexesˈejs,enbexesˈeɾ,s,s
1006,anoʧeskˈajs,anoʧesˈeɾ,s,sk
1010,konbˈeɾçe,konbeɾçˈiɾ,ɾç,ɾç
1012,substɾˈajɡa,substɾaˈeɾ,,jɡ
1014,neɡɾˈese,neɡɾesˈeɾ,s,s
1017,pɾebaleskˈamos,pɾebalesˈeɾ,s,sk
1019,aɡɾadˈeskas,aɡɾadesˈeɾ,s,sk
1020,enkaɾˈeska,enkaɾesˈeɾ,s,sk
1021,ɾetɾˈajɡa,ɾetɾaˈeɾ,,jɡ
1023,sobɾekˈoxa,sobɾekoçˈeɾ,ç,x
1025,abenˈimos,abenˈiɾ,n,n
1026,dekˈaen,dekaˈeɾ,,
1030,desmeɾˈeskas,desmeɾesˈeɾ,s,sk
1035,desmeɾeskˈamos,desmeɾesˈeɾ,s,sk
1039,pɾebalesˈejs,pɾebalesˈeɾ,s,s
1040,dekaˈemos,dekaˈeɾ,,
1043,ɾetɾˈajɡan,ɾetɾaˈeɾ,,jɡ
1045,mulçˈemos,mulçˈeɾ,lç,lç
1050,ɾeestablˈeska,ɾeestablesˈeɾ,s,sk
1052,desɡwaɾnesˈejs,desɡwaɾnesˈeɾ,s,s
1057,aɡɾadˈesko,aɡɾadesˈeɾ,s,sk
1059,enbexeskˈamos,enbexesˈeɾ,s,sk
1060,neɡɾˈeska,neɡɾesˈeɾ,s,sk
1061,desmeɾeskˈajs,desmeɾesˈeɾ,s,sk
1062,empobɾˈeskas,empobɾesˈeɾ,s,sk
1068,empekeɲˈeska,empekeɲesˈeɾ,s,sk
1069,desɡwaɾnˈeskas,desɡwaɾnesˈeɾ,s,sk
1070,enɡɾandˈese,enɡɾandesˈeɾ,s,s
1071,abastesˈejs,abastesˈeɾ,s,s
1072,konbˈeɾçe,konbeɾçˈiɾ,ɾç,ɾç
1075,inbjˈenes,inbenˈiɾ,n,n
1077,deponɡˈajs,deponˈeɾ,n,nɡ
1078,empalidˈeskas,empalidesˈeɾ,s,sk
1079,ɾeapaɾeskˈajs,ɾeapaɾesˈeɾ,s,sk
1082,konbeɾçˈimos,konbeɾçˈiɾ,ɾç,ɾç
1086,estɾemˈesko,estɾemesˈeɾ,s,sk
1089,abastˈeska,abastesˈeɾ,s,sk
1090,detˈenɡa,detenˈeɾ,n,nɡ
1091,empekeɲˈeskas,empekeɲesˈeɾ,s,sk
1092,pɾebalˈeskas,pɾebalesˈeɾ,s,sk
1096,detˈenɡas,detenˈeɾ,n,nɡ
1097,abastˈeses,abastesˈeɾ,s,s
1099,empobɾˈeska,empobɾesˈeɾ,s,sk
