idx,tgt,tgt_sf
518,anteponˈemos,n
519,kɾˈesen,s
520,umedeskˈamos,sk
521,konbensˈamos,ns
522,konbensˈamos,ns
523,ɾefˈulxan,lx
524,dekˈajɡan,jɡ
525,ɾesˈuɾxa,ɾx
526,satisfˈaɡa,ɡ
527,tɾansˈixan,x
528,infɾˈinxan,nx
529,ɾekwˈeso,s
530,enkˈoçen,ç
531,ɾestɾˈinxa,nx
532,konbeɾxˈajs,ɾx
533,detɾˈaen,
534,ɡwaɾnesˈemos,s
535,enɾikeskˈajs,sk
536,ɾekonduskˈajs,sk
537,enlenteskˈajs,sk
538,seduskˈajs,sk
539,obedˈese,s
540,delˈinka,nk
541,ɾuçˈimos,ç
542,palideskˈajs,sk
543,adolˈeses,s
544,fˈinçe,nç
545,pɾotˈeçe,ç
546,ɾesˈaɾses,ɾs
547,mantˈenɡo,nɡ
548,entenebɾˈeskan,sk
549,ɾekonˈoska,sk
550,kontɾaaɡˈamos,ɡ
551,enkanesˈemos,s
552,kompˈonɡa,nɡ
553,ɾebeɾdˈeskan,sk
554,ɾekaˈejs,
555,pɾeestablˈesko,sk
556,floɾeskˈamos,sk
557,enaltˈeses,s
558,koxˈajs,x
559,inteɾdesˈimos,s
560,unxˈajs,nx
561,ɾˈuxan,x
562,ekspˈonɡas,nɡ
563,sedˈusen,s
564,tˈenɡa,nɡ
565,ɾebjˈenen,n
566,kepˈamos,p
567,konbeɾxˈamos,ɾx
568,peɾtenˈeskas,sk
569,paɾesˈejs,s
570,enkaɾˈese,s
571,enkˈoxo,x
572,kontɾadˈiɡa,ɡ
573,suɾxˈamos,ɾx
574,enoɾɡuʃˈeses,s
575,fosfoɾˈeskan,sk
576,kompaɾesˈemos,s
577,lusˈimos,s
578,amaɾiʃˈesko,sk
579,enbexˈeskan,sk
580,estɾemˈeses,s
581,deteɾxˈajs,ɾx
582,intɾodˈuse,s
583,adˈuska,sk
584,neɡɾeskˈamos,sk
585,pɾobenɡˈamos,nɡ
586,esklaɾˈese,s
587,fˈulçen,lç
588,desaɡɾadesˈemos,s
589,kontɾabˈenɡan,nɡ
590,akɾˈese,s
591,pospˈonɡo,nɡ
592,enɾaɾeskˈamos,sk
593,adolˈeses,s
594,subbenˈis,n
595,deskonoskˈamos,sk
596,ensombɾˈeskas,sk
597,kompˈonɡo,nɡ
598,muçˈimos,ç
599,sumeɾxˈamos,ɾx
600,ɡwaɾnˈesen,s
601,pɾesuponˈejs,n
602,esklaɾˈeska,sk
603,estɾemesˈejs,s
604,ɾeabastˈesko,sk
605,siɾkunbˈenɡan,nɡ
606,ɾepɾodusˈis,s
607,ɾesˈaɾses,ɾs
608,obedˈeska,sk
609,amaɾiʃˈeskan,sk
610,enlenteskˈamos,sk
611,impˈonɡan,nɡ
612,entɾetenɡˈamos,nɡ
613,enneɡɾeskˈajs,sk
614,padˈeska,sk
615,desnˈaskas,sk
616,dekɾˈeska,sk
617,bendesˈis,s
618,deskonoskˈajs,sk
619,entɾebjˈenes,n
620,fɾˈunsan,ns
621,dispˈonɡa,nɡ
622,detenˈemos,n
623,pˈunçes,nç
624,kˈepa,p
625,fˈulxa,lx
626,balˈemos,l
627,balbuskˈamos,sk
628,desmeɾˈesko,sk
629,entɾebenˈis,n
630,desmeɾˈeska,sk
631,ɾestableskˈajs,sk
632,deponˈejs,n
633,entɾetjˈenes,n
634,deskonbenˈis,n
635,enoɾɡuʃˈese,s
636,desabastˈeska,sk
637,deskomponˈejs,n
638,manutjˈene,n
639,supeɾbˈenɡa,nɡ
640,umedeskˈamos,sk
641,detˈeɾçen,ɾç
642,kontɾaˈaɡa,ɡ
643,supˈonen,n
644,asˈemos,s
645,kompunxˈajs,nx
646,depˈonɡan,nɡ
647,ɾefulxˈamos,lx
648,sumˈeɾçes,ɾç
649,entumesˈemos,s
650,konbˈensa,ns
651,ɾexubenˈeskan,sk
652,ɾemˈesen,s
653,mantenˈemos,n
654,desabastesˈemos,s
655,ɾesˈaɾsen,ɾs
656,depˈonɡa,nɡ
657,subʃˈaskan,sk
658,mulsˈajs,ls
659,foɾtalesˈemos,s
660,ɡwaɾesˈejs,s
661,sˈales,l
662,xˈakes,k
663,ˈunxo,nx
664,enɾoxesˈemos,s
665,kɾˈesko,sk
666,enalteskˈajs,sk
667,enkaɾˈesko,sk
668,neɡɾeskˈamos,sk
669,enbanˈeska,sk
670,akɾeskˈamos,sk
671,ɾebˈenɡan,nɡ
672,ɾekˈaes,
673,peɾtenˈeskan,sk
674,faboɾesˈejs,s
675,sustɾˈajɡo,jɡ
676,depˈonɡa,nɡ
677,deskonbjˈenes,n
678,sustɾˈajɡan,jɡ
679,ɾesaɾsˈimos,ɾs
680,desnˈase,s
681,ɾesˈuɾxo,ɾx
682,enneɡɾˈesko,sk
683,ɾeduskˈamos,sk
684,ɾejmpˈonɡo,nɡ
685,ˈunçen,nç
686,amaɾiʃesˈejs,s
687,ennoblˈesen,s
688,kaɾˈese,s
689,akˈoxas,x
690,kompunxˈamos,nx
691,lˈusen,s
692,eskaˈese,s
693,supeɾponˈejs,n
694,kondˈise,s
695,dekɾˈeska,sk
696,desfaʃˈeska,sk
697,ennoblˈeses,s
698,ennoblesˈemos,s
699,espˈaɾsa,ɾs
700,konbˈensen,ns
701,suponˈemos,n
702,asˈimos,s
703,kontɾaasˈejs,s
704,ɾexubeneskˈajs,sk
705,faboɾeskˈajs,sk
706,meɾˈesen,s
707,peɾmanˈeska,sk
708,ɾekˈajɡo,jɡ
709,kaɾˈeskan,sk
710,tɾansiçˈimos,ç
711,abstˈeɾxa,ɾx
712,mˈulses,ls
713,desaɡɾadˈeska,sk
714,ekspˈonɡa,nɡ
715,adbˈenɡo,nɡ
716,desasˈemos,s
717,enɾoxˈeskan,sk
718,ɾekaˈejs,
719,atɾˈaes,
720,sustɾaˈejs,
721,desfaʃˈeskas,sk
722,despɾotˈexo,x
723,xakˈimos,k
724,feneskˈajs,sk
725,enkanˈeska,sk
726,balbˈuse,s
727,deskonˈosen,s
728,maldˈises,s
729,abdˈuska,sk
730,ˈunse,ns
731,fˈulxan,lx
732,manutjˈenen,n
733,enduɾˈeskas,sk
734,enlentˈeskas,sk
735,pɾotˈexa,x
736,akontˈeska,sk
737,kepˈamos,p
738,palidˈeska,sk
739,pɾedisponɡˈamos,nɡ
740,akontˈeskan,sk
741,obedˈesen,s
742,empalidˈesen,s
743,inflˈiçen,ç
744,aflˈixa,x
745,deteɾçˈemos,ɾç
746,impˈone,n
747,esklaɾˈese,s
748,ɾekwˈesa,s
749,floɾesˈejs,s
750,pˈunxan,nx
751,entumeskˈajs,sk
752,mˈulsen,ls
753,empekeɲesˈemos,s
754,deskonbˈenɡa,nɡ
755,ɾeabastˈese,s
756,siɾkunbenˈis,n
757,siɾkunbenɡˈamos,nɡ
758,entumˈeskas,sk
759,konbalˈesko,sk
760,eskaɾnˈeska,sk
761,entɾebenˈimos,n
762,foɾtalˈesko,sk
763,enteɾnˈeses,s
764,kˈoçe,ç
765,desfaʃˈesko,sk
766,depˈonen,n
767,ɾestɾˈinxas,nx
768,peɾtenˈeskas,sk
769,depˈonɡa,nɡ
770,ɾesplandeskˈamos,sk
771,balbˈuses,s
772,enaltesˈejs,s
773,paɾˈeses,s
774,ɾekwˈesas,s
775,ɾebˈenɡas,nɡ
776,enɡɾandˈeses,s
777,kˈajɡan,jɡ
778,abstˈeɾçes,ɾç
779,peɾesˈejs,s
780,pospˈonɡa,nɡ
781,akɾesˈejs,s
782,entɾistesˈejs,s
783,bˈales,l
784,desfaboɾeskˈajs,sk
785,enmoˈesko,sk
786,deskˈosa,s
787,palidˈeskan,sk
788,maldˈiɡas,ɡ
789,ekspˈone,n
790,suɾxˈamos,ɾx
791,pˈunxa,nx
792,sˈuɾçe,ɾç
793,obedˈeskas,sk
794,nˈases,s
795,floɾˈese,s
796,infɾinxˈamos,nx
797,anoʧˈeskan,sk
798,pɾotˈexa,x
799,pɾopˈone,n
800,eleçˈimos,ç
801,impˈones,n
802,ɾelˈuska,sk
803,komplˈases,s
804,pɾesuponɡˈamos,nɡ
805,ɾestɾinxˈamos,nx
806,akɾesˈemos,s
807,adolˈeskas,sk
808,ekspˈones,n
809,tɾanspˈones,n
810,konbeɾxˈajs,ɾx
811,paɾesˈejs,s
812,salɡˈamos,lɡ
813,sumˈeɾçes,ɾç
814,mulsˈemos,ls
815,eksponɡˈajs,nɡ
816,desnˈaska,sk
817,ɾeelˈiçes,ç
818,foɾtalˈeskan,sk
819,abˈenɡas,nɡ
820,kompˈonen,n
821,enɾikˈeses,s
822,bˈalɡan,lɡ
823,entumeskˈamos,sk
824,kˈoçen,ç
825,enɡɾandeskˈamos,sk
826,fˈulçe,lç
827,pɾotexˈamos,x
828,ɾestablˈesko,sk
829,subʃasˈejs,s
830,paɾˈesen,s
831,aresˈimos,s
832,atɾˈajɡan,jɡ
833,fenˈese,s
834,kompunxˈamos,nx
835,desɡwaɾnˈeska,sk
836,foɾtaleskˈajs,sk
837,xakˈamos,k
838,adoleskˈajs,sk
839,sˈuɾxo,ɾx
840,kontɾaˈaɡa,ɡ
841,konbjˈenen,n
842,pɾobˈenɡa,nɡ
843,inflˈixa,x
844,pɾedispˈonɡo,nɡ
845,korixˈamos,x
846,deskosˈemos,s
847,subʃˈasen,s
848,empalidesˈemos,s
849,delˈinko,nk
850,ensombɾˈeses,s
851,ɾuxˈamos,x
852,peɾmanesˈejs,s
853,nasˈemos,s
854,enaltˈeska,sk
855,korˈixan,x
856,abjˈenes,n
857,balɡˈajs,lɡ
858,anoʧˈese,s
859,supeɾbˈenɡa,nɡ
860,elˈiçe,ç
861,tɾanspˈonɡas,nɡ
862,konbˈenɡa,nɡ
863,enaltesˈejs,s
864,mˈulso,ls
865,floɾesˈemos,s
866,detɾˈae,
867,bˈalɡan,lɡ
868,kompadˈeskan,sk
869,sobɾeponɡˈajs,nɡ
870,neɡɾeskˈajs,sk
871,entɾistˈesen,s
872,despɾoteçˈejs,ç
873,enmudˈesko,sk
874,desfaboɾesˈejs,s
875,indispˈonɡas,nɡ
876,intɾodˈuskas,sk
877,ensoɾdˈeska,sk
878,bendˈiɡo,ɡ
879,kaɾˈeses,s
880,akontˈesen,s
881,foɾtalˈeses,s
882,ɾestɾinxˈajs,nx
883,desnaskˈajs,sk
884,balbˈuska,sk
885,enkanˈeska,sk
886,bˈalɡo,lɡ
887,kondˈuska,sk
888,asˈimos,s
889,derelinkˈajs,nk
890,nˈases,s
891,enneɡɾˈeskan,sk
892,enaɾdesˈejs,s
893,astɾˈinxan,nx
894,pɾeestableskˈamos,sk
895,kolˈiçen,ç
896,ɾelˈuses,s
897,konbˈenɡa,nɡ
898,enkaɾˈeskas,sk
899,enneɡɾˈese,s
900,unsˈamos,ns
901,desabastˈeskas,sk
902,ɾesplandesˈemos,s
903,tɾanspˈones,n
904,atɾˈae,
905,aɡɾadˈeska,sk
906,espaɾsˈis,ɾs
907,inflixˈajs,x
908,ɡwaɾˈeska,sk
909,peɾmanesˈemos,s
910,enɡɾandeskˈajs,sk
911,pˈunxa,nx
912,anoʧˈeska,sk
913,empodɾesˈejs,s
914,kompˈones,n
915,ensoɾdesˈejs,s
916,neɡɾˈeskan,sk
917,deskompˈonɡa,nɡ
918,apaɾeskˈamos,sk
919,konbalˈeses,s
920,oskuɾˈese,s
921,entumˈeskas,sk
922,ɾesˈaɾses,ɾs
923,enɾaɾˈeska,sk
924,ɾesplandˈese,s
925,pɾedisponɡˈajs,nɡ
926,ɾejntɾodˈusko,sk
927,floɾˈeska,sk
928,ɾestablˈesen,s
929,ʃaskˈajs,sk
930,meɾˈesen,s
931,enɾikˈeses,s
932,obskuɾeskˈamos,sk
933,peɾˈeska,sk
934,empekeɲˈeska,sk
935,adbenɡˈajs,nɡ
936,ɡwaɾnˈeskas,sk
937,elˈiçes,ç
938,enɾaɾˈeskan,sk
939,akɾˈesen,s
940,despɾotˈexan,x
941,enkˈoxas,x
942,embɾutˈeska,sk
943,ɾestableskˈamos,sk
944,enɾoxeskˈamos,sk
945,sedusˈimos,s
946,kɾesˈemos,s
947,desɡwaɾnˈesen,s
948,ɾesplandesˈemos,s
949,entenebɾˈesko,sk
950,enkanˈesen,s
951,finçˈimos,nç
952,establˈeska,sk
953,atɾaˈemos,
954,establˈese,s
955,aɡɾadˈeska,sk
956,aɡˈajs,ɡ
957,deskompˈones,n
958,padˈeska,sk
959,ɾuxˈajs,x
960,padˈeskas,sk
961,estableskˈamos,sk
962,kontɾadesˈimos,s
963,konbˈeɾxa,ɾx
964,palidˈesko,sk
965,bendˈisen,s
966,ɾelˈuska,sk
967,enɾaɾˈeses,s
968,fosfoɾesˈejs,s
969,ɾekɾudesˈejs,s
970,enkanˈeskan,sk
971,siɾkunbenˈimos,n
972,enɡɾandesˈemos,s
