idx,tgt,tgt_sf
184,astɾinçˈimos,nç
185,enduɾˈese,s
186,pɾobenɡˈajs,nɡ
187,pɾeestablˈese,s
188,distɾˈae,
189,ˈasɡa,sɡ
190,asˈis,s
191,kodiɾiçˈis,ç
192,astɾinxˈamos,nx
193,ɾetɾotɾˈaes,
194,enduɾˈesko,sk
195,enalteskˈajs,sk
196,enaltˈesen,s
197,astɾˈinçen,nç
198,aflixˈajs,x
199,ɾeabastˈeska,sk
200,kodiɾiçˈis,ç
201,emˈeɾxan,ɾx
202,ɾetɾotɾajɡˈajs,jɡ
203,kodiɾˈiçen,ç
204,enfebɾˈesen,s
205,ˈasen,s
206,pɾeestablˈeskan,sk
207,kodiɾˈixas,x
208,pɾeestablesˈemos,s
209,entɾetˈenɡa,nɡ
210,ɾelusˈis,s
211,pɾeestablˈeskan,sk
212,ɾestableskˈamos,sk
213,pɾeestablˈeskan,sk
214,ɾestableskˈamos,sk
215,ɾestablˈesen,s
216,ɾetɾadˈuskan,sk
217,enaltˈeska,sk
218,astɾˈinxa,nx
219,aflˈiçen,ç
220,kodiɾˈixo,x
221,ɾestablˈeska,sk
222,ɾelˈuse,s
223,emˈeɾçes,ɾç
224,distɾajɡˈamos,jɡ
225,pɾekonosˈemos,s
226,emˈeɾxo,ɾx
227,enfebɾesˈemos,s
228,ɾeapaɾˈeskas,sk
229,enlokˈeses,s
230,distɾˈajɡa,jɡ
231,neɡɾeskˈamos,sk
232,kodiɾixˈamos,x
233,ɾetɾadˈuska,sk
234,pɾobjˈenen,n
235,ɾestablˈese,s
236,kaˈejs,
237,neɡɾesˈemos,s
238,emˈeɾçes,ɾç
239,kˈae,
240,kodiɾˈixan,x
241,ɾetɾotɾajɡˈajs,jɡ
242,kodiɾˈiçes,ç
243,ˈases,s
244,astɾinxˈamos,nx
245,emˈeɾxo,ɾx
246,enaltˈeses,s
247,emˈeɾxas,ɾx
248,neɡɾˈeska,sk
249,astɾinçˈis,nç
250,enduɾˈeska,sk
251,astɾˈinxas,nx
252,ˈase,s
253,pɾobjˈene,n
254,ɾeabastˈese,s
255,pɾekonosˈejs,s
256,kˈaen,
257,tɾadˈuska,sk
258,pɾekonˈoska,sk
259,pɾekonˈoses,s
260,kˈajɡo,jɡ
261,pɾeestablˈeskan,sk
262,pɾobˈenɡo,nɡ
263,kˈajɡa,jɡ
264,pɾobˈenɡa,nɡ
265,aflˈiçen,ç
266,aflˈiçen,ç
267,enduɾˈeskas,sk
268,enaltˈeskan,sk
269,enduɾˈeskas,sk
270,tɾadˈusen,s
271,kˈajɡas,jɡ
272,entɾetˈenɡan,nɡ
273,kˈajɡas,jɡ
274,ɾetɾotɾˈajɡo,jɡ
275,enduɾˈesko,sk
276,ˈases,s
277,pɾeestablˈese,s
278,pɾekonˈoska,sk
279,pɾeestableskˈajs,sk
280,emˈeɾxan,ɾx
281,aflˈixan,x
282,kˈajɡan,jɡ
283,pɾekonˈosen,s
284,tɾadˈuskas,sk
285,enaltˈesko,sk
286,ˈasɡan,sɡ
287,entɾetˈenɡo,nɡ
288,ɾelˈuse,s
289,pɾekonˈose,s
290,pɾekonˈosko,sk
291,pɾeestablesˈemos,s
292,enduɾesˈejs,s
293,enalteskˈajs,sk
294,pɾobenɡˈajs,nɡ
295,pɾeestablˈesen,s
296,aflˈixo,x
297,ɾetɾotɾˈaes,
298,ɾetɾotɾˈae,
299,tɾadˈusko,sk
300,enaltesˈemos,s
301,ɾelˈuskan,sk
302,enlokˈesko,sk
303,ɾetɾadˈuskas,sk
304,tɾadˈuska,sk
305,emˈeɾçen,ɾç
306,kajɡˈamos,jɡ
307,entɾetˈenɡan,nɡ
308,enduɾˈese,s
309,pɾobenɡˈamos,nɡ
310,enfebɾesˈejs,s
311,astɾˈinçe,nç
312,ɾetɾotɾˈaen,
313,ɾetɾadˈusko,sk
314,ɾelˈuse,s
315,kˈae,
316,pɾobenˈimos,n
317,entɾetenˈemos,n
318,entɾetˈenɡa,nɡ
319,ɾelˈuses,s
320,enaltˈeses,s
321,ˈase,s
322,pɾekonˈoskan,sk
323,pɾeestablˈeskan,sk
324,ɾestablesˈemos,s
325,neɡɾeskˈamos,sk
326,tɾaduskˈajs,sk
327,ɾelˈusko,sk
328,enfebɾˈesko,sk
329,ɾeabastˈese,s
330,ɾeabastˈeskas,sk
331,pɾobenˈimos,n
332,ɾestablesˈejs,s
333,kˈajɡo,jɡ
334,enduɾˈeska,sk
335,astɾinxˈamos,nx
336,pɾekonoskˈamos,sk
337,afliçˈimos,ç
338,enfebɾˈesko,sk
339,pɾobenɡˈamos,nɡ
340,kodiɾixˈajs,x
341,pɾeestablˈeska,sk
342,enduɾˈeses,s
343,ɾeabastesˈejs,s
344,enlokˈeska,sk
345,astɾˈinxas,nx
346,ɾeabastˈesen,s
347,ɾelˈuse,s
348,emˈeɾxas,ɾx
349,distɾˈaen,
350,ɾetɾotɾˈajɡa,jɡ
351,emˈeɾxo,ɾx
352,pɾobˈenɡas,nɡ
353,ɾestablˈeskan,sk
354,enlokˈeskas,sk
355,pɾobjˈenes,n
356,ɾelˈuses,s
357,ɾestablˈese,s
358,pɾobenɡˈamos,nɡ
359,pɾeestablˈese,s
360,ɾeabasteskˈajs,sk
361,ɾetɾotɾˈajɡas,jɡ
362,ɾetɾotɾˈaes,
363,ɾetɾotɾˈajɡan,jɡ
364,pɾeestablˈesen,s
365,aflˈixan,x
366,emˈeɾxo,ɾx
367,kˈajɡa,jɡ
368,ɾetɾadˈuses,s
369,tɾadˈuses,s
370,enaltˈeskan,sk
371,enlokesˈejs,s
372,emˈeɾçes,ɾç
373,enfebɾˈeses,s
374,kodiɾˈiçen,ç
375,ɾeabastˈeska,sk
376,enaltˈesen,s
377,neɡɾˈeskas,sk
378,pɾobjˈenes,n
379,entɾetˈenɡas,nɡ
380,enlokˈesen,s
381,enfebɾˈese,s
382,enfebɾeskˈajs,sk
383,ɾelˈuse,s
384,afliçˈis,ç
385,pɾeestablˈeskan,sk
386,ɾetɾotɾˈaes,
387,ɾetɾotɾˈajɡa,jɡ
388,afliçˈimos,ç
389,ɾeabastˈesko,sk
390,enduɾˈeskan,sk
391,afliçˈimos,ç
392,ɾetɾotɾajɡˈajs,jɡ
393,emeɾxˈamos,ɾx
394,ˈasɡas,sɡ
395,enlokeskˈamos,sk
396,distɾˈajɡa,jɡ
397,pɾobjˈenen,n
398,astɾˈinxo,nx
399,kˈajɡan,jɡ
400,ɾeapaɾˈeska,sk
401,tɾadˈuska,sk
402,emeɾçˈemos,ɾç
403,ɾelˈuska,sk
404,neɡɾˈese,s
405,astɾˈinxa,nx
406,pɾobˈenɡas,nɡ
407,astɾinçˈis,nç
408,enaltesˈejs,s
409,ɾelˈusko,sk
410,entɾetjˈenen,n
411,ɾelˈusen,s
412,ɾeapaɾesˈemos,s
413,afliçˈimos,ç
414,ɾestablˈeskan,sk
415,neɡɾˈesen,s
416,pɾekonˈosen,s
417,enduɾˈeskas,sk
418,ɾeabasteskˈamos,sk
419,pɾekonˈoses,s
420,asˈis,s
421,ɾeapaɾˈese,s
422,enaltˈeses,s
423,ɾeabastˈeska,sk
424,kodiɾˈixan,x
425,enalteskˈajs,sk
426,kˈaes,
427,astɾinxˈamos,nx
428,enfebɾeskˈamos,sk
429,afliçˈis,ç
430,ɾelˈuskan,sk
431,pɾobˈenɡo,nɡ
432,ɾetɾadusˈimos,s
433,ɾetɾadˈuska,sk
434,enlokˈese,s
435,kodiɾˈiçen,ç
436,astɾˈinxan,nx
437,pɾeestableskˈamos,sk
438,pɾeestablˈese,s
439,pɾekonˈoska,sk
440,pɾobˈenɡa,nɡ
441,ɾetɾotɾˈajɡas,jɡ
442,emˈeɾxa,ɾx
443,enduɾesˈemos,s
444,ɾetɾotɾˈajɡa,jɡ
445,emeɾxˈajs,ɾx
446,pɾekonˈoses,s
447,entɾetˈenɡan,nɡ
448,enaltesˈemos,s
449,ɾeabastesˈejs,s
450,enfebɾeskˈajs,sk
451,tɾaduskˈamos,sk
452,enlokˈeses,s
453,neɡɾˈeskas,sk
454,ɾetɾotɾˈaen,
455,pɾobenˈimos,n
456,distɾajɡˈajs,jɡ
457,tɾadˈusen,s
458,ɾestablˈeska,sk
459,neɡɾˈese,s
460,distɾˈajɡo,jɡ
461,pɾekonˈosko,sk
462,astɾˈinçes,nç
463,ˈasɡa,sɡ
464,tɾadˈuska,sk
465,enlokˈeska,sk
466,astɾˈinxa,nx
467,enlokˈeska,sk
468,neɡɾesˈemos,s
469,neɡɾˈeska,sk
470,ɾestablesˈejs,s
471,astɾˈinçes,nç
472,ɾetɾotɾˈajɡan,jɡ
473,enlokˈesko,sk
474,ɾeabastˈese,s
475,emeɾçˈemos,ɾç
476,enfebɾˈesen,s
477,ɾeapaɾˈeskas,sk
478,ɾeabasteskˈamos,sk
479,astɾˈinçe,nç
480,ɾelˈusko,sk
481,ɾeabastˈeska,sk
482,afliçˈis,ç
483,enlokˈesko,sk
484,ɾeapaɾesˈejs,s
485,tɾadˈuskan,sk
486,tɾadˈusen,s
487,emeɾxˈajs,ɾx
488,emˈeɾçe,ɾç
489,aflˈixa,x
490,ɾetɾadˈuska,sk
491,ɾetɾadusˈis,s
492,astɾˈinxa,nx
493,emeɾçˈemos,ɾç
494,entɾetˈenɡo,nɡ
495,entɾetjˈene,n
496,ɾestablˈeska,sk
497,enduɾˈesen,s
498,asɡˈamos,sɡ
499,enduɾˈese,s
500,enaltˈesen,s
501,tɾadusˈimos,s
502,ɾestablˈeska,sk
503,tɾadˈuskan,sk
504,kodiɾiçˈimos,ç
505,distɾaˈejs,
506,pɾobˈenɡa,nɡ
507,aflixˈajs,x
508,ɾeluskˈamos,sk
509,enalteskˈamos,sk
510,pɾeestablˈeses,s
511,pɾekonˈoskas,sk
512,ɾeapaɾˈese,s
513,enaltˈeses,s
514,entɾetˈenɡa,nɡ
515,ɾetɾotɾˈajɡan,jɡ
516,tɾadˈuskan,sk
517,pɾobjˈenes,n
518,emˈeɾçes,ɾç
519,astɾinçˈis,nç
520,ɾeabastˈeskan,sk
521,emˈeɾxo,ɾx
522,pɾeestablˈeskas,sk
523,kodiɾˈixo,x
524,ɾeapaɾˈesko,sk
525,tɾadˈuska,sk
526,aflˈixas,x
527,tɾadusˈis,s
528,ɾeapaɾeskˈajs,sk
529,emˈeɾçen,ɾç
530,emˈeɾxas,ɾx
531,distɾajɡˈamos,jɡ
532,asˈis,s
533,ɾeapaɾesˈejs,s
534,kodiɾixˈajs,x
535,pɾekonˈoska,sk
536,pɾekonoskˈamos,sk
537,pɾekonˈoska,sk
538,enduɾˈesen,s
539,pɾobjˈenes,n
540,ɾetɾotɾajɡˈajs,jɡ
541,entɾetˈenɡa,nɡ
542,neɡɾˈesko,sk
543,astɾˈinçes,nç
544,entɾetjˈene,n
545,ɾelˈuska,sk
546,enaltesˈejs,s
547,ˈasen,s
548,pɾekonˈosen,s
549,enfebɾeskˈajs,sk
550,distɾˈaen,
551,ɾetɾadusˈimos,s
552,ɾetɾaduskˈamos,sk
553,tɾadusˈis,s
554,pɾobenɡˈamos,nɡ
555,pɾekonoskˈamos,sk
556,neɡɾˈesko,sk
557,tɾadˈusko,sk
558,ˈasɡan,sɡ
559,astɾˈinxa,nx
560,pɾobˈenɡas,nɡ
561,distɾˈajɡas,jɡ
562,emeɾçˈemos,ɾç
563,ɾestablˈesen,s
564,pɾeestablesˈemos,s
565,ɾeabastˈeska,sk
566,kajɡˈamos,jɡ
567,ɾelˈuses,s
568,ɾetɾotɾˈae,
569,asɡˈamos,sɡ
570,emˈeɾxas,ɾx
571,neɡɾeskˈamos,sk
572,ɾeapaɾˈesko,sk
573,ɾeapaɾˈeses,s
574,kodiɾˈixa,x
575,ɾetɾotɾˈae,
576,neɡɾˈese,s
577,enaltˈese,s
578,enaltˈeska,sk
579,ɾetɾadˈuskan,sk
580,enfebɾˈeskas,sk
581,pɾobenɡˈajs,nɡ
582,neɡɾˈeskan,sk
583,ɾelˈuses,s
584,ɾelˈusen,s
585,astɾˈinxa,nx
586,distɾˈajɡan,jɡ
587,entɾetjˈene,n
588,kodiɾixˈamos,x
589,pɾeestablˈesko,sk
590,kodiɾˈiçe,ç
591,pɾobˈenɡo,nɡ
592,enlokˈeskan,sk
593,ɾetɾadusˈis,s
594,distɾˈajɡan,jɡ
595,tɾadˈusen,s
596,astɾˈinxa,nx
597,neɡɾˈesen,s
598,pɾeestablˈeska,sk
599,enduɾˈese,s
600,distɾˈae,
601,ɾeabastˈeskan,sk
602,enalteskˈamos,sk
603,pɾobenɡˈajs,nɡ
604,aflˈixan,x
605,ɾestablˈesen,s
606,aflixˈajs,x
607,ɾetɾotɾˈae,
608,tɾadˈusen,s
609,kˈaes,
610,kodiɾˈiçe,ç
611,enaltˈeses,s
612,aflˈixa,x
613,neɡɾˈesko,sk
614,distɾˈaes,
615,enaltesˈemos,s
616,entɾetˈenɡa,nɡ
617,enaltesˈemos,s
618,astɾinxˈajs,nx
619,enduɾˈesen,s
620,neɡɾesˈejs,s
621,enaltˈesen,s
622,ɾestablˈeska,sk
623,tɾaduskˈamos,sk
624,entɾetˈenɡo,nɡ
625,distɾaˈemos,
626,enalteskˈajs,sk
627,kodiɾˈixo,x
628,kaˈejs,
629,emeɾçˈemos,ɾç
630,ɾetɾotɾˈae,
631,aflixˈajs,x
632,ˈasɡas,sɡ
633,pɾeestablˈesko,sk
634,pɾeestablˈeskan,sk
635,emˈeɾxa,ɾx
636,kajɡˈajs,jɡ
637,afliçˈis,ç
638,aflˈiçe,ç
639,ɾetɾotɾˈaes,
640,enaltˈeska,sk
641,entɾetˈenɡa,nɡ
642,tɾadˈuska,sk
643,ɾetɾadˈusko,sk
644,astɾinxˈajs,nx
645,ɾeapaɾˈesko,sk
646,ɾestablesˈemos,s
647,enaltˈeska,sk
648,ɾeabasteskˈajs,sk
649,ɾeabastˈeska,sk
650,tɾaduskˈamos,sk
651,kodiɾˈiçe,ç
652,astɾˈinçen,nç
653,ɾeapaɾˈeska,sk
654,pɾobenɡˈamos,nɡ
655,entɾetjˈenen,n
656,asɡˈajs,sɡ
657,kodiɾˈiçes,ç
658,ɾetɾadˈuses,s
659,kodiɾiçˈimos,ç
660,afliçˈimos,ç
661,kodiɾˈixa,x
662,kaˈejs,
663,ɾeabastˈesko,sk
664,enduɾˈeses,s
665,ɾetɾotɾaˈemos,
666,enlokˈeska,sk
667,ɾelˈuse,s
668,ɾeabastˈeskan,sk
669,kodiɾiçˈimos,ç
670,pɾobˈenɡo,nɡ
671,kodiɾˈixan,x
672,ɾeabastˈesko,sk
673,emeɾçˈemos,ɾç
674,emˈeɾxan,ɾx
675,tɾadˈusko,sk
676,ɾeabastˈese,s
677,ɾetɾadˈuse,s
678,ɾeabastˈesko,sk
679,ɾeapaɾˈesko,sk
680,neɡɾˈesko,sk
681,entɾetˈenɡan,nɡ
682,kodiɾiçˈis,ç
683,ˈasɡo,sɡ
684,entɾetjˈenen,n
685,enfebɾˈeska,sk
686,pɾekonˈoskan,sk
687,ɾelˈusko,sk
688,kodiɾixˈamos,x
689,distɾaˈejs,
690,astɾˈinçe,nç
691,emˈeɾçen,ɾç
692,kodiɾˈixo,x
693,emˈeɾçen,ɾç
694,ɾestablˈeskan,sk
695,pɾobenɡˈamos,nɡ
696,kˈajɡan,jɡ
697,kajɡˈajs,jɡ
698,afliçˈis,ç
699,ɾeapaɾeskˈamos,sk
700,asˈis,s
701,ɾestablˈesen,s
702,enlokˈeska,sk
703,pɾekonoskˈamos,sk
704,aflˈixo,x
705,pɾobjˈene,n
706,astɾˈinçe,nç
707,ˈasɡan,sɡ
708,neɡɾˈesko,sk
709,enaltesˈemos,s
710,enaltesˈejs,s
711,pɾekonˈoses,s
712,kodiɾixˈamos,x
713,pɾobˈenɡas,nɡ
714,pɾobˈenɡa,nɡ
715,ˈasen,s
716,ɾeapaɾeskˈamos,sk
717,ɾetɾaduskˈamos,sk
718,ɾeluskˈamos,sk
719,neɡɾˈeskas,sk
720,entɾetjˈenen,n
721,tɾaduskˈamos,sk
722,ˈase,s
723,ɾeabastˈesko,sk
724,enduɾˈeskas,sk
725,ɾeapaɾˈese,s
726,ɾeapaɾˈesen,s
727,kodiɾˈiçen,ç
728,pɾeestablˈesko,sk
729,astɾˈinxo,nx
730,enlokˈeskas,sk
731,ɾeabastˈeskan,sk
732,kaˈemos,
733,ɾeapaɾˈesen,s
734,kˈae,
735,aflˈiçes,ç
736,tɾaduskˈamos,sk
737,enduɾˈeskan,sk
738,enduɾˈesko,sk
739,afliçˈimos,ç
740,pɾekonoskˈamos,sk
741,enfebɾˈeskas,sk
742,tɾaduskˈamos,sk
743,neɡɾˈesko,sk
744,ɾeapaɾeskˈajs,sk
745,tɾadusˈis,s
746,distɾˈaes,
747,enduɾesˈemos,s
748,ɾestablˈesen,s
749,kˈajɡas,jɡ
750,tɾadˈuska,sk
751,ɾetɾotɾaˈejs,
752,neɡɾesˈejs,s
753,asˈimos,s
754,aflixˈamos,x
755,pɾobjˈenes,n
756,enduɾˈese,s
757,pɾeestablˈeskas,sk
758,astɾˈinxo,nx
759,distɾˈajɡan,jɡ
760,ɾeabastˈese,s
761,astɾinçˈis,nç
762,ˈasɡas,sɡ
763,astɾˈinçen,nç
764,enalteskˈajs,sk
765,ɾetɾotɾˈajɡas,jɡ
766,ɾetɾotɾˈajɡo,jɡ
767,astɾˈinxa,nx
768,pɾobˈenɡan,nɡ
769,enalteskˈamos,sk
770,entɾetˈenɡa,nɡ
771,ɾelusˈimos,s
772,enfebɾˈesko,sk
773,emˈeɾxa,ɾx
774,ɾetɾadˈuska,sk
775,distɾˈajɡa,jɡ
776,pɾeestablˈeskan,sk
777,emˈeɾxo,ɾx
778,ɾelusˈimos,s
779,pɾekonˈoses,s
780,distɾaˈejs,
781,ɾestablˈese,s
782,emˈeɾçes,ɾç
783,tɾadˈusen,s
784,distɾaˈemos,
785,ˈasɡa,sɡ
786,ˈasɡa,sɡ
787,entɾetjˈene,n
788,enduɾesˈemos,s
789,enlokˈeska,sk
790,enaltˈesko,sk
791,enduɾeskˈamos,sk
792,tɾadˈuse,s
793,ɾeluskˈamos,sk
794,ɾeabastesˈejs,s
795,enduɾˈesko,sk
796,enfebɾesˈemos,s
797,ɾeapaɾˈesen,s
798,pɾobjˈene,n
799,ɾestablˈeska,sk
800,distɾˈajɡa,jɡ
801,enduɾˈesko,sk
802,astɾˈinxan,nx
803,ɾeapaɾˈeskas,sk
804,ɾeapaɾˈese,s
805,emeɾxˈamos,ɾx
806,ˈasen,s
807,entɾetˈenɡa,nɡ
808,ɾetɾotɾˈajɡa,jɡ
809,pɾobenˈis,n
810,kodiɾiçˈimos,ç
811,emeɾçˈejs,ɾç
812,ɾeabastˈesen,s
813,ɾetɾotɾˈaes,
814,aflˈiçes,ç
815,enfebɾˈesen,s
816,kodiɾˈiçe,ç
817,pɾeestableskˈamos,sk
818,entɾetˈenɡas,nɡ
819,distɾajɡˈajs,jɡ
820,ɾeapaɾˈeska,sk
821,ɾeabastˈeses,s
822,emˈeɾxo,ɾx
823,enaltesˈejs,s
824,ɾelˈuska,sk
825,enduɾˈeskan,sk
826,ɾeapaɾˈesen,s
827,kodiɾiçˈis,ç
828,kodiɾˈixas,x
829,ɾetɾadˈusen,s
830,enduɾˈeska,sk
831,ɾetɾotɾˈajɡa,jɡ
832,emˈeɾçen,ɾç
833,enlokesˈemos,s
834,pɾekonˈoska,sk
835,astɾˈinçen,nç
836,ɾelusˈimos,s
837,tɾadˈuse,s
838,pɾeestableskˈamos,sk
839,ɾetɾadˈuskas,sk
840,enduɾˈeses,s
841,ɾeapaɾˈeskas,sk
842,entɾetenɡˈamos,nɡ
843,kodiɾˈixa,x
844,kodiɾˈixa,x
845,ɾeabastˈesko,sk
846,kodiɾˈiçen,ç
847,enfebɾˈesen,s
848,aflˈixas,x
849,enaltˈeska,sk
850,kajɡˈamos,jɡ
851,ɾetɾadˈuskas,sk
852,astɾinçˈimos,nç
853,enfebɾˈesko,sk
854,ɾetɾaduskˈamos,sk
855,kodiɾˈiçe,ç
856,enlokˈesko,sk
857,kodiɾiçˈimos,ç
858,enduɾeskˈamos,sk
859,ɾetɾadˈusen,s
860,tɾaduskˈajs,sk
861,entɾetˈenɡa,nɡ
862,ɾelˈuskas,sk
863,enduɾeskˈamos,sk
864,ɾeapaɾesˈejs,s
865,emˈeɾçe,ɾç
866,pɾeestablˈeska,sk
867,ɾeapaɾˈesko,sk
868,aflˈixan,x
869,ɾestablesˈejs,s
870,pɾekonosˈejs,s
871,pɾekonˈosko,sk
872,asɡˈajs,sɡ
873,enfebɾˈeskan,sk
874,emˈeɾxas,ɾx
875,ɾeapaɾeskˈajs,sk
876,enfebɾesˈemos,s
877,entɾetenˈejs,n
878,pɾeestablˈese,s
879,asɡˈajs,sɡ
880,astɾˈinxo,nx
881,pɾeestableskˈamos,sk
882,enlokˈeskan,sk
883,tɾadˈuse,s
884,ɾetɾotɾˈajɡas,jɡ
885,asɡˈajs,sɡ
886,kˈajɡas,jɡ
887,asɡˈajs,sɡ
888,kˈajɡa,jɡ
889,distɾˈajɡo,jɡ
890,enduɾˈesen,s
891,ɾetɾadusˈis,s
892,kodiɾˈixan,x
893,aflˈixa,x
894,aflˈixas,x
895,distɾˈajɡo,jɡ
896,ɾetɾadˈuses,s
897,enfebɾˈeska,sk
898,kodiɾˈixa,x
899,kodiɾˈixa,x
900,ɾeabastˈeska,sk
901,ɾestablˈeskas,sk
902,ɾeapaɾˈesko,sk
903,ɾetɾotɾˈajɡa,jɡ
904,ɾetɾotɾˈajɡa,jɡ
905,entɾetjˈenes,n
906,ɾetɾotɾˈajɡa,jɡ
907,pɾekonosˈejs,s
908,emˈeɾxan,ɾx
909,ɾetɾadˈuses,s
910,ɾeapaɾesˈemos,s
911,ɾeapaɾesˈejs,s
912,entɾetjˈenes,n
913,kodiɾiçˈimos,ç
914,pɾeestablˈeska,sk
915,enduɾˈeskan,sk
916,emˈeɾxa,ɾx
917,enlokˈeska,sk
918,aflˈixa,x
919,emeɾxˈajs,ɾx
920,enduɾˈeska,sk
921,tɾadˈuska,sk
922,astɾinxˈamos,nx
923,kodiɾˈiçen,ç
924,ɾeapaɾˈeses,s
