idx,tgt,tgt_sf
284,abduskˈamos,sk
285,desnˈases,s
286,fˈulçen,lç
287,sˈuɾsa,ɾs
288,enfuɾˈeskan,sk
289,abdˈuses,s
290,desˈimos,s
291,konduskˈamos,sk
292,desnˈaska,sk
293,peɾmanˈese,s
294,deɾelinkˈajs,nk
295,sˈuɾsa,ɾs
296,siɾkunbenˈis,n
297,entɾetenˈemos,n
298,adusˈis,s
299,anoʧˈeska,sk
300,neɡliçˈis,ç
301,adˈusen,s
302,desˈimos,s
303,peɾmaneskˈajs,sk
304,anoʧeskˈamos,sk
305,desnˈasko,sk
306,suɾsˈis,ɾs
307,anoʧˈese,s
308,entɾetˈenɡo,nɡ
309,enlokˈeses,s
310,enfuɾeskˈajs,sk
311,suɾsˈajs,ɾs
312,enfuɾeskˈamos,sk
313,ɾeelixˈajs,x
314,dˈiɡa,ɡ
315,ɾetɾˈaes,
316,aduskˈajs,sk
317,ɾepɾodˈuse,s
318,enfuɾˈese,s
319,abdˈusen,s
320,enfuɾˈeska,sk
321,ɾepɾodusˈis,s
322,ɾetɾaˈemos,
323,detɾˈae,
324,sˈuɾses,ɾs
325,desnˈasen,s
326,deɾelˈinkan,nk
327,ɾetɾˈajɡas,jɡ
328,diɡˈamos,ɡ
329,peɾmanˈeses,s
330,deɾelˈinkan,nk
331,ɾepɾodˈuskan,sk
332,deɾelˈinkan,nk
333,entɾetˈenɡan,nɡ
334,suɾsˈimos,ɾs
335,anoʧeskˈamos,sk
336,enfuɾˈeska,sk
337,siɾkunbˈenɡa,nɡ
338,fˈulxa,lx
339,enlokeskˈamos,sk
340,elˈiçes,ç
341,entɾetenɡˈamos,nɡ
342,deskompˈones,n
343,fulxˈajs,lx
344,ɾetɾajɡˈamos,jɡ
345,enfuɾeskˈamos,sk
346,ɾetɾaˈemos,
347,deɾelˈinka,nk
348,siɾkunbˈenɡas,nɡ
349,enlokˈeska,sk
350,kondˈuses,s
351,deɾelˈinken,nk
352,ɾepɾodˈuses,s
353,desˈimos,s
354,ɾepɾodˈuska,sk
355,siɾkunbˈenɡa,nɡ
356,anoʧesˈejs,s
357,amaɾiʃesˈejs,s
358,deɾelinkˈimos,nk
359,ɾeelixˈajs,x
360,siɾkunbˈenɡo,nɡ
361,anoʧˈeskan,sk
362,kondˈuses,s
363,deskompˈonɡo,nɡ
364,detɾaˈemos,
365,peɾmanˈesko,sk
366,amaɾiʃeskˈajs,sk
367,adˈuse,s
368,entɾetjˈenen,n
369,adˈuskan,sk
370,amaɾiʃˈese,s
371,neɡliçˈis,ç
372,adusˈis,s
373,ɾepɾoduskˈamos,sk
374,detɾˈae,
375,peɾmanˈese,s
376,siɾkunbenɡˈamos,nɡ
377,abdˈuska,sk
378,adˈuskan,sk
379,entɾetˈenɡa,nɡ
380,neɡlˈixan,x
381,siɾkunbˈenɡa,nɡ
382,ɾeelˈixan,x
383,detɾˈaes,
384,peɾmanesˈemos,s
385,sˈuɾsa,ɾs
386,suɾsˈimos,ɾs
387,enlokˈese,s
388,deɾelˈinka,nk
389,aduskˈajs,sk
390,deɾelˈinken,nk
391,entɾetenˈemos,n
392,enfuɾeskˈajs,sk
393,ɾeeleçˈis,ç
394,ɾepɾodˈuskan,sk
395,siɾkunbˈenɡo,nɡ
396,anoʧˈeska,sk
397,ɾepɾodˈusen,s
398,dˈiɡa,ɡ
399,akˈoxas,x
400,detɾˈajɡas,jɡ
401,ɾeelixˈajs,x
402,anoʧˈeska,sk
403,desnˈasko,sk
404,deɾelˈinke,nk
405,ɾepɾodˈuskan,sk
406,abdˈuskan,sk
407,elˈixa,x
408,neɡlˈixa,x
409,fˈulxas,lx
410,sˈuɾsan,ɾs
411,kondusˈis,s
412,anoʧesˈejs,s
413,abdˈuskan,sk
414,anoʧˈese,s
415,akˈoxa,x
416,konduskˈamos,sk
417,neɡlˈiçes,ç
418,adˈuska,sk
419,peɾmanˈeses,s
420,fˈulxa,lx
421,kondˈuska,sk
422,ɾetɾˈajɡas,jɡ
423,siɾkunbjˈene,n
424,deskompˈonɡa,nɡ
425,abdˈusko,sk
426,ɾetɾˈajɡa,jɡ
427,deskompˈone,n
428,aduskˈamos,sk
429,siɾkunbenˈis,n
430,elˈiçe,ç
431,peɾmanˈeses,s
432,desˈimos,s
433,enlokeskˈamos,sk
434,fulxˈamos,lx
435,anoʧˈeska,sk
436,suɾsˈimos,ɾs
437,deskompˈonen,n
438,abdˈuses,s
439,akˈoxa,x
440,peɾmaneskˈajs,sk
441,amaɾiʃˈese,s
442,suɾsˈimos,ɾs
443,amaɾiʃˈeses,s
444,akoçˈejs,ç
445,desnˈases,s
446,ɾeelˈiçe,ç
447,ɾetɾaˈejs,
448,entɾetenˈemos,n
449,eliçˈimos,ç
450,akˈoxo,x
451,sˈuɾses,ɾs
452,fˈulxo,lx
453,fˈulxa,lx
454,amaɾiʃesˈemos,s
455,desnˈasen,s
456,adˈuses,s
457,dˈiɡa,ɡ
458,ɾepɾodˈuse,s
459,ɾeelixˈamos,x
460,kondˈuska,sk
461,amaɾiʃˈeska,sk
462,adusˈimos,s
463,desnaskˈamos,sk
464,siɾkunbenɡˈamos,nɡ
465,neɡlˈiçen,ç
466,akˈoçe,ç
467,adˈuskan,sk
468,kondˈuse,s
469,siɾkunbˈenɡa,nɡ
470,suɾsˈamos,ɾs
471,fˈulxan,lx
472,deɾelˈinkas,nk
473,deɾelˈinken,nk
474,siɾkunbˈenɡo,nɡ
475,konduskˈamos,sk
476,desnasˈemos,s
477,neɡlˈixan,x
478,deɾelˈinka,nk
479,anoʧˈese,s
480,sˈuɾsa,ɾs
481,deskompˈonɡas,nɡ
482,neɡlˈiçe,ç
483,fulçˈimos,lç
484,kondusˈimos,s
485,fˈulxan,lx
486,deskompˈonɡa,nɡ
487,peɾmaneskˈamos,sk
488,kondˈuska,sk
489,deɾelinkˈamos,nk
490,sˈuɾsas,ɾs
491,akoxˈajs,x
492,adˈusko,sk
493,neɡlˈixa,x
494,enlokeskˈajs,sk
495,enfuɾesˈemos,s
496,deskomponɡˈamos,nɡ
497,detɾˈaen,
498,aduskˈajs,sk
499,ɾetɾˈajɡa,jɡ
500,elˈixan,x
501,abduskˈajs,sk
502,desnˈaska,sk
503,enlokˈeska,sk
504,ɾepɾodˈuska,sk
505,deɾelˈinkas,nk
506,enfuɾeskˈamos,sk
507,deɾelˈinka,nk
508,kondˈusen,s
509,amaɾiʃˈeska,sk
510,detɾˈajɡo,jɡ
511,siɾkunbjˈene,n
512,ɾeelˈixan,x
513,peɾmanˈeska,sk
514,ɾetɾˈajɡan,jɡ
515,ɾetɾˈae,
516,neɡlˈixo,x
517,siɾkunbˈenɡa,nɡ
518,kondˈuskan,sk
519,enfuɾeskˈajs,sk
520,entɾetˈenɡa,nɡ
521,siɾkunbˈenɡas,nɡ
522,enfuɾˈese,s
523,enfuɾˈeskan,sk
524,enlokesˈemos,s
525,desnˈaska,sk
526,anoʧˈeskan,sk
527,deskompˈones,n
528,desnˈaska,sk
529,ɾeeleçˈimos,ç
530,adusˈis,s
531,neɡlˈiçes,ç
532,peɾmanˈeses,s
533,deskomponˈejs,n
534,diɡˈajs,ɡ
535,ɾepɾodˈuska,sk
536,abdˈuska,sk
537,suɾsˈajs,ɾs
538,abduskˈamos,sk
539,anoʧesˈemos,s
540,amaɾiʃˈese,s
541,ɾeelixˈamos,x
542,fˈulxas,lx
543,diɡˈajs,ɡ
544,akˈoçes,ç
545,neɡlixˈamos,x
546,enfuɾˈeses,s
547,detɾˈajɡas,jɡ
548,neɡlixˈajs,x
549,ɾeelˈixa,x
550,entɾetˈenɡa,nɡ
551,kondˈusen,s
552,neɡlˈiçes,ç
553,kondusˈis,s
554,ɾepɾodˈuska,sk
555,neɡlˈiçes,ç
556,neɡlˈixas,x
557,enfuɾˈese,s
558,ɾeelˈixa,x
559,elˈixas,x
560,ɾeelˈixo,x
561,fulçˈis,lç
562,akˈoxa,x
563,desnˈaskan,sk
564,desnˈases,s
565,deskompˈonɡa,nɡ
566,desnasˈejs,s
567,deskompˈonɡa,nɡ
568,abdusˈis,s
569,neɡliçˈis,ç
570,siɾkunbjˈene,n
571,diɡˈajs,ɡ
572,elˈiçe,ç
573,fˈulxo,lx
574,abdˈuse,s
575,kondˈuska,sk
576,enfuɾˈese,s
577,ɾepɾodˈuska,sk
578,kondusˈis,s
579,akˈoxa,x
580,ɾetɾˈae,
581,peɾmanesˈejs,s
582,siɾkunbˈenɡas,nɡ
583,fˈulxo,lx
584,entɾetenɡˈajs,nɡ
585,amaɾiʃesˈejs,s
586,ɾepɾodˈusen,s
587,ɾeelˈixas,x
588,eliçˈis,ç
589,amaɾiʃˈesen,s
590,kondˈuses,s
591,detɾˈae,
592,sˈuɾsan,ɾs
593,ɾepɾodˈuse,s
594,peɾmanˈese,s
595,enfuɾˈese,s
596,peɾmanˈese,s
597,anoʧˈesen,s
598,abdusˈis,s
599,neɡlixˈamos,x
600,diɡˈajs,ɡ
601,abdˈusko,sk
602,detɾaˈejs,
603,desnaskˈamos,sk
604,fˈulxa,lx
605,peɾmanesˈejs,s
606,deɾelinkˈamos,nk
607,abduskˈamos,sk
608,entɾetjˈene,n
609,deskompˈonɡa,nɡ
610,amaɾiʃˈesen,s
611,ɾeelixˈajs,x
612,deɾelˈinka,nk
613,ɾepɾodˈusen,s
614,dˈiɡas,ɡ
615,deɾelˈinkan,nk
616,adˈusen,s
617,deskomponɡˈajs,nɡ
618,peɾmanˈesko,sk
619,ɾepɾodˈuska,sk
620,ɾetɾˈajɡas,jɡ
621,adusˈis,s
622,desnˈaskan,sk
623,akˈoçen,ç
624,abdˈuskas,sk
625,fˈulçe,lç
626,fˈulxa,lx
627,fˈulçe,lç
628,kondˈuse,s
629,neɡlˈiçe,ç
630,ɾeelixˈajs,x
631,enlokˈesen,s
632,aduskˈajs,sk
633,kondˈuskas,sk
634,neɡlˈixo,x
635,neɡlˈiçes,ç
636,neɡlˈixa,x
637,kondusˈimos,s
638,entɾetenɡˈamos,nɡ
639,akˈoxa,x
640,akˈoçe,ç
641,suɾsˈamos,ɾs
642,sˈuɾsan,ɾs
643,deskomponˈemos,n
644,ɾetɾˈaen,
645,detɾˈajɡan,jɡ
646,ɾeelˈiçes,ç
647,amaɾiʃˈeskan,sk
648,ɾepɾodˈuskan,sk
649,ɾeelˈiçe,ç
650,adusˈimos,s
651,detɾˈajɡa,jɡ
652,anoʧeskˈajs,sk
653,elˈixan,x
654,siɾkunbenɡˈajs,nɡ
655,ɾetɾaˈemos,
656,ɾetɾˈajɡo,jɡ
657,ɾetɾˈaes,
658,ɾepɾodˈusko,sk
659,suɾsˈamos,ɾs
660,siɾkunbˈenɡa,nɡ
661,deɾelˈinken,nk
662,fˈulxan,lx
663,akoçˈemos,ç
664,ɾetɾaˈemos,
665,kondˈuska,sk
666,fulçˈimos,lç
667,enfuɾˈeska,sk
668,sˈuɾsan,ɾs
669,sˈuɾses,ɾs
670,fˈulxa,lx
671,enlokeskˈamos,sk
672,akˈoçes,ç
673,siɾkunbˈenɡa,nɡ
674,neɡlˈiçen,ç
675,detɾˈaen,
676,peɾmanˈesko,sk
677,diɡˈajs,ɡ
678,deɾelinkˈis,nk
679,deskompˈonen,n
680,entɾetjˈenes,n
681,ɾepɾodˈuska,sk
682,siɾkunbenˈimos,n
683,sˈuɾsa,ɾs
684,dˈiɡa,ɡ
685,fulxˈajs,lx
686,ɾepɾoduskˈajs,sk
687,neɡliçˈimos,ç
688,neɡliçˈimos,ç
689,akˈoxan,x
690,akoxˈamos,x
691,desnˈase,s
692,adusˈimos,s
693,deskompˈonɡo,nɡ
694,deɾelˈinkas,nk
695,anoʧeskˈajs,sk
696,ɾepɾodˈusen,s
697,deskompˈonen,n
698,elˈiçe,ç
699,kondˈusko,sk
700,akˈoçen,ç
701,deɾelˈinka,nk
702,ɾetɾaˈemos,
703,dˈiɡa,ɡ
704,dˈiɡo,ɡ
705,deɾelˈinkas,nk
706,adˈuskas,sk
707,amaɾiʃˈeska,sk
708,amaɾiʃˈeska,sk
709,entɾetˈenɡa,nɡ
710,suɾsˈis,ɾs
711,peɾmanˈesko,sk
712,enlokesˈejs,s
713,amaɾiʃˈesko,sk
714,ɾepɾoduskˈajs,sk
715,adˈuse,s
716,ɾepɾodusˈis,s
717,siɾkunbenɡˈajs,nɡ
718,peɾmanˈeskas,sk
719,deskompˈonɡas,nɡ
720,sˈuɾsen,ɾs
721,deɾelinkˈis,nk
722,enlokˈesen,s
723,deɾelinkˈajs,nk
724,enlokˈeskas,sk
725,kondˈusko,sk
726,peɾmanˈeskan,sk
727,abdˈuska,sk
728,ɾetɾˈajɡas,jɡ
729,desnˈaska,sk
730,entɾetenɡˈajs,nɡ
731,akˈoçes,ç
732,peɾmanesˈemos,s
733,enlokˈeska,sk
734,sˈuɾso,ɾs
735,peɾmanˈeses,s
736,kondˈuska,sk
737,enlokesˈejs,s
738,amaɾiʃˈesko,sk
739,siɾkunbjˈenen,n
740,entɾetjˈenes,n
741,sˈuɾsan,ɾs
742,fulçˈis,lç
743,entɾetjˈenen,n
744,neɡliçˈis,ç
745,anoʧˈeses,s
746,ɾepɾodˈuska,sk
747,deskompˈonɡa,nɡ
748,enfuɾˈeses,s
749,deɾelˈinka,nk
750,kondˈuska,sk
751,suɾsˈamos,ɾs
752,neɡlˈixo,x
753,adˈusen,s
754,peɾmanesˈemos,s
755,abduskˈamos,sk
756,deskompˈonɡas,nɡ
757,abdˈuskan,sk
758,abduskˈamos,sk
759,siɾkunbˈenɡas,nɡ
760,kondˈusen,s
761,desnˈasen,s
762,ɾepɾodˈuse,s
763,ɾepɾoduskˈamos,sk
764,anoʧˈeskas,sk
765,peɾmanˈesko,sk
766,peɾmanˈeska,sk
767,ɾetɾaˈejs,
768,kondˈuse,s
769,elˈixa,x
770,desnasˈemos,s
771,desnˈasen,s
772,elˈiçes,ç
773,enlokeskˈajs,sk
774,abdˈuskan,sk
775,deskomponɡˈajs,nɡ
776,enlokˈeses,s
777,amaɾiʃˈeska,sk
778,ɾepɾodˈusko,sk
779,ɾeelˈixa,x
780,entɾetˈenɡa,nɡ
781,deɾelinkˈajs,nk
782,abdˈuse,s
783,abdˈuses,s
784,detɾˈajɡas,jɡ
785,adˈuse,s
786,deskompˈone,n
787,entɾetenˈejs,n
788,ɾeelˈiçes,ç
789,siɾkunbˈenɡo,nɡ
790,deskompˈonɡa,nɡ
791,fˈulçe,lç
792,adˈuses,s
793,akˈoçes,ç
794,neɡlixˈamos,x
795,abduskˈajs,sk
796,deɾelinkˈajs,nk
797,desnˈaska,sk
798,siɾkunbjˈenen,n
799,akoçˈemos,ç
800,ɾeelˈiçe,ç
801,deɾelˈinkes,nk
802,fˈulxa,lx
803,amaɾiʃˈesko,sk
804,peɾmaneskˈajs,sk
805,adˈuska,sk
806,enlokeskˈajs,sk
807,enlokˈeska,sk
808,suɾsˈimos,ɾs
809,suɾsˈajs,ɾs
810,amaɾiʃˈeskan,sk
811,ɾetɾˈajɡa,jɡ
812,peɾmanˈeskan,sk
813,neɡlˈixan,x
814,enlokˈese,s
815,entɾetenˈejs,n
816,deɾelˈinko,nk
817,dˈiɡa,ɡ
818,abdusˈimos,s
819,ɾepɾodˈusko,sk
820,elˈiçe,ç
821,kondˈuses,s
822,peɾmanˈesko,sk
823,enlokˈeska,sk
824,desˈis,s
825,entɾetenˈemos,n
826,fˈulxo,lx
827,enfuɾesˈejs,s
828,ɾepɾodˈuska,sk
829,ɾepɾodusˈis,s
830,ɾeelˈiçe,ç
831,neɡlˈixa,x
832,ɾepɾodusˈimos,s
833,aduskˈajs,sk
834,dˈiɡa,ɡ
835,deɾelˈinkan,nk
836,desˈis,s
837,deskomponˈemos,n
838,abdˈuses,s
839,ɾetɾaˈejs,
840,fulçˈis,lç
841,deskompˈonen,n
842,ɾepɾoduskˈamos,sk
843,enlokesˈemos,s
844,kondˈusko,sk
845,desnˈase,s
846,siɾkunbˈenɡas,nɡ
847,deɾelˈinken,nk
848,adˈuska,sk
849,desnˈasen,s
850,neɡlˈixa,x
851,enlokˈese,s
852,entɾetˈenɡas,nɡ
853,siɾkunbenɡˈajs,nɡ
854,amaɾiʃesˈejs,s
855,ɾetɾˈaes,
856,adˈuses,s
857,ɾepɾodˈusko,sk
858,desnˈase,s
859,akoçˈejs,ç
860,deskompˈonɡo,nɡ
861,ɾeeleçˈimos,ç
862,sˈuɾsa,ɾs
863,ɾepɾodˈuska,sk
864,anoʧˈeskan,sk
865,neɡliçˈis,ç
866,kondˈusen,s
867,elˈiçes,ç
868,elˈixo,x
869,akˈoçen,ç
870,peɾmanˈeskan,sk
871,siɾkunbjˈenes,n
872,siɾkunbˈenɡas,nɡ
873,dˈiɡa,ɡ
874,amaɾiʃˈeskas,sk
875,anoʧˈeskan,sk
876,enfuɾˈeska,sk
877,desnˈaska,sk
878,kondˈuskas,sk
879,neɡlˈixas,x
880,dˈise,s
881,siɾkunbˈenɡa,nɡ
882,kondˈuska,sk
883,abdˈuses,s
884,desnˈaska,sk
885,detɾˈajɡa,jɡ
886,ɾeelˈiçen,ç
887,enfuɾˈeskas,sk
888,detɾˈajɡa,jɡ
889,akˈoxan,x
890,abdˈuse,s
891,adusˈis,s
892,deskompˈonɡo,nɡ
893,enfuɾˈeses,s
894,ɾepɾodˈuskas,sk
895,ɾetɾˈaen,
896,anoʧˈeska,sk
897,enlokesˈejs,s
898,sˈuɾses,ɾs
899,deskomponˈejs,n
900,peɾmanˈese,s
901,ɾepɾodˈuskan,sk
902,aduskˈajs,sk
903,dˈises,s
904,fˈulxo,lx
905,dˈiɡas,ɡ
906,desnˈasen,s
907,detɾˈaen,
908,kondˈuska,sk
909,anoʧˈesko,sk
910,ɾepɾodˈuska,sk
911,deɾelˈinke,nk
912,ɾeelˈiçe,ç
913,detɾˈae,
914,ɾeelˈiçe,ç
915,dˈiɡas,ɡ
916,sˈuɾsas,ɾs
917,kondˈuska,sk
918,desnasˈejs,s
919,ɾetɾˈaes,
920,elˈixa,x
921,amaɾiʃˈeskan,sk
922,ɾeelˈiçes,ç
923,abdˈuse,s
924,fˈulxa,lx
925,abdˈuses,s
926,dˈiɡan,ɡ
927,amaɾiʃˈeskan,sk
928,abdˈuska,sk
929,adˈuses,s
930,neɡlixˈajs,x
931,enlokesˈejs,s
932,ɾetɾˈaes,
933,entɾetjˈenen,n
934,deɾelinkˈis,nk
935,elˈiçe,ç
936,deɾelˈinka,nk
937,akoxˈajs,x
938,siɾkunbˈenɡa,nɡ
939,ɾepɾodˈusen,s
940,kondˈuses,s
941,akˈoxo,x
942,akˈoxa,x
943,fˈulxas,lx
944,dˈiɡa,ɡ
945,ɾetɾˈae,
946,diɡˈamos,ɡ
947,enfuɾˈeskan,sk
948,ɾeelˈiçen,ç
949,elˈixan,x
950,adusˈimos,s
951,enfuɾesˈemos,s
952,suɾsˈamos,ɾs
953,neɡliçˈis,ç
954,ɾepɾodˈuska,sk
955,abduskˈamos,sk
956,anoʧeskˈamos,sk
957,siɾkunbˈenɡa,nɡ
958,neɡlˈiçes,ç
959,akoçˈejs,ç
960,desnˈase,s
961,amaɾiʃeskˈajs,sk
962,siɾkunbˈenɡa,nɡ
963,dˈise,s
964,kondˈuses,s
965,detɾˈajɡo,jɡ
966,ɾeelˈiçen,ç
967,anoʧˈesko,sk
968,kondˈuse,s
969,konduskˈajs,sk
970,deɾelˈinken,nk
971,ɾetɾajɡˈamos,jɡ
972,akoxˈamos,x
973,ɾeelˈiçes,ç
974,detɾˈaen,
975,peɾmanˈeskas,sk
976,neɡliçˈis,ç
977,aduskˈamos,sk
978,desˈis,s
