idx,tgt,tgt_sf
130,korˈiçen,ç
131,ɡwaɾnˈeskas,sk
132,uɾxˈamos,ɾx
133,enkaɾeskˈamos,sk
134,deskonosˈejs,s
135,absteɾxˈamos,ɾx
136,deskˈosas,s
137,ɾekomponˈejs,n
138,manutˈenɡo,nɡ
139,sostenˈejs,n
140,enlentˈeses,s
141,kˈoxa,x
142,enmudˈeskas,sk
143,meɾesˈejs,s
144,supˈonɡo,nɡ
145,ɾobustˈesko,sk
146,kontɾabenɡˈamos,nɡ
147,ɾekwˈesen,s
148,komponɡˈajs,nɡ
149,manutjˈenen,n
150,obedesˈejs,s
151,ɡwaɾnˈeskan,sk
152,enlokeskˈajs,sk
153,kontenɡˈamos,nɡ
154,inteɾpˈonɡa,nɡ
155,ɾediɾiçˈimos,ç
156,aɡˈajs,ɡ
157,kˈajɡan,jɡ
158,ɾetˈenɡa,nɡ
159,neɡɾˈeska,sk
160,aponˈemos,n
161,ɾediɾˈixo,x
162,establˈesen,s
163,enkˈoxan,x
164,ɾelusˈis,s
165,enneɡɾesˈejs,s
166,empekeɲˈeskas,sk
167,enmudˈeskas,sk
168,foɾtalesˈemos,s
169,aɡɾadˈeskan,sk
170,akɾˈeskan,sk
171,ɾebenɡˈamos,nɡ
172,kˈajɡan,jɡ
173,fɾˈunsas,ns
174,deskonˈosen,s
175,uɾxˈamos,ɾx
176,abstˈeɾxa,ɾx
177,entoɾpˈeska,sk
178,adolˈese,s
179,pɾeestableskˈamos,sk
180,peɾtenˈeska,sk
181,enmudeskˈajs,sk
182,ɾelˈusen,s
183,desaɡɾadˈesen,s
184,eksˈixas,x
185,ɾekonbˈenɡan,nɡ
186,anoʧesˈemos,s
187,komplasˈemos,s
188,entɾetenˈemos,n
189,desɡwaɾnˈeska,sk
190,fɾˈançen,nç
191,ɾefˈulçes,lç
192,ˈunxa,nx
193,konbenɡˈajs,nɡ
194,enmoeskˈamos,sk
195,ɾeestablˈese,s
196,pɾekonˈoska,sk
197,pɾebalˈeskan,sk
198,ɾebenɡˈajs,nɡ
199,kontɾabenɡˈamos,nɡ
200,abastesˈejs,s
201,ɾekonbenˈimos,n
202,enneɡɾˈeskas,sk
203,pɾobˈenɡa,nɡ
204,enlentˈesko,sk
205,kontɾabenɡˈamos,nɡ
206,aɡɾadˈesko,sk
207,desasˈimos,s
208,desɡwaɾnˈeskan,sk
209,pɾobˈenɡas,nɡ
210,enneɡɾˈeska,sk
211,ɾestablˈesko,sk
212,fɾunsˈis,ns
213,ekstɾajɡˈajs,jɡ
214,entɾetjˈenes,n
215,adolesˈejs,s
216,obedeskˈamos,sk
217,establesˈemos,s
218,enɾoxeskˈajs,sk
219,pɾobjˈenen,n
220,pɾedˈiɡas,ɡ
221,ɾeponˈemos,n
222,faʃˈeskan,sk
223,supeɾpˈonɡo,nɡ
224,desɡwaɾnesˈejs,s
225,akɾˈeskas,sk
226,mˈulxa,lx
227,kontenˈemos,n
228,enkaʃˈeskas,sk
229,emulçˈemos,lç
230,ɾefulxˈamos,lx
231,eskaɾnˈeska,sk
232,akoçˈemos,ç
233,kontɾabjˈene,n
234,supˈonɡa,nɡ
235,peɾtenˈesen,s
236,atɾˈajɡa,jɡ
237,fɾˈançen,nç
238,fɾˈunsas,ns
239,ɾebeɾdˈeskan,sk
240,ʃaskˈajs,sk
241,fɾˈunsan,ns
242,foɾtaleskˈajs,sk
243,entɾetenˈejs,n
244,entoɾpesˈejs,s
245,enɾoxesˈejs,s
246,obedˈesko,sk
247,antepˈonen,n
248,tɾadˈuska,sk
249,pɾebalˈesen,s
250,kˈoçen,ç
251,enmoˈeskan,sk
252,ɾekonduskˈajs,sk
253,adbˈenɡa,nɡ
254,enkaʃˈesko,sk
255,ˈuɾxa,ɾx
256,faʃeskˈajs,sk
257,kˈosas,s
258,konbenɡˈamos,nɡ
259,balbuskˈajs,sk
260,enkaʃˈeskan,sk
261,detɾaˈejs,
262,koçˈejs,ç
263,atɾaˈemos,
264,empobɾeskˈajs,sk
265,faʃˈeska,sk
266,meɾˈese,s
267,sˈalɡo,lɡ
268,entoɾpesˈemos,s
269,konflˈixa,x
270,neɡɾˈeskan,sk
271,kˈajɡas,jɡ
272,kontjˈenen,n
273,obedesˈejs,s
274,eksixˈamos,x
275,pɾobˈenɡo,nɡ
276,desdiɡˈamos,ɡ
277,pɾobˈenɡas,nɡ
278,unxˈamos,nx
279,tɾaˈejs,
280,balbuskˈamos,sk
281,meɾˈeska,sk
282,fɾˈançes,nç
283,ekstɾˈajɡo,jɡ
284,ɾediɾˈixa,x
285,kompˈones,n
286,ʃˈaskas,sk
287,tɾaspˈonɡo,nɡ
288,sostˈenɡas,nɡ
289,pɾobenˈimos,n
290,fɾˈunsa,ns
291,kˈoçes,ç
292,eksˈiçes,ç
293,ɡwaɾnˈeska,sk
294,sostˈenɡa,nɡ
295,desabˈenɡo,nɡ
296,entoɾpˈeses,s
297,kontɾajɡˈamos,jɡ
298,desˈase,s
299,inbˈenɡas,nɡ
300,konflˈixo,x
301,faboɾˈese,s
302,ɾeelˈixan,x
303,entoɾpˈesen,s
304,enɾikˈeses,s
305,ɾebeɾdˈeskas,sk
306,enlokesˈemos,s
307,kompˈone,n
308,sˈalɡan,lɡ
309,enkaɾeskˈajs,sk
310,kontɾabˈenɡa,nɡ
311,enmoˈeses,s
312,abastˈese,s
313,komplaskˈajs,sk
314,inteɾponɡˈajs,nɡ
315,pɾeestablˈesen,s
316,komponˈemos,n
317,pɾobˈenɡo,nɡ
318,ɾekondˈuska,sk
319,enɾikˈeskas,sk
320,enkaʃˈeses,s
321,apaɾˈeskas,sk
322,konflˈiçes,ç
323,ɾekonbjˈenes,n
324,ataɾdˈeska,sk
325,entoɾpˈeskan,sk
326,elixˈamos,x
327,apeteskˈamos,sk
328,empekeɲeskˈajs,sk
329,foɾtalˈeska,sk
330,desˈasen,s
331,foɾtaleskˈamos,sk
332,elˈixo,x
333,ɡwaɾnesˈemos,s
334,inteɾponˈejs,n
335,adolˈeskan,sk
336,inteɾponɡˈamos,nɡ
337,enaɾdˈeska,sk
338,suponɡˈajs,nɡ
339,fɾˈunsa,ns
340,kontˈenɡo,nɡ
341,empekeɲˈesko,sk
342,enlˈuses,s
343,konflˈiçen,ç
344,sostjˈene,n
345,abastˈeska,sk
346,ɾekonˈose,s
347,akoxˈajs,x
348,tɾajɡˈamos,jɡ
349,neɡlˈixa,x
350,mˈulxa,lx
351,ensombɾeskˈamos,sk
352,enkaɾˈeskan,sk
353,ataɾdˈeses,s
354,kˈajɡa,jɡ
355,padesˈemos,s
356,tɾadusˈis,s
357,empekeɲˈeska,sk
358,faboɾeskˈajs,sk
359,ɾekompˈonɡa,nɡ
360,konbˈeɾxan,ɾx
361,enmudesˈejs,s
362,meɾesˈemos,s
363,pɾeestableskˈamos,sk
364,anoʧˈese,s
365,empekeɲˈeskas,sk
366,meɾeskˈajs,sk
367,enflakeskˈajs,sk
368,kˈajɡa,jɡ
369,anteponɡˈamos,nɡ
370,enduɾˈese,s
371,enmudeskˈamos,sk
372,establˈese,s
373,ɡwaɾnˈeses,s
374,adoleskˈamos,sk
375,ɾekwˈesen,s
376,enɾikesˈejs,s
377,tɾˈajɡas,jɡ
378,ɾekondusˈis,s
379,obedˈeskan,sk
380,manutjˈenen,n
381,ɾobustˈese,s
382,kompˈonɡa,nɡ
383,tɾaˈemos,
384,kˈosan,s
385,ɾekonˈoses,s
386,arˈesko,sk
387,atɾˈajɡas,jɡ
388,enkoxˈamos,x
389,suponˈemos,n
390,neɡɾˈeska,sk
391,ɡwaɾneskˈajs,sk
392,ɾekonbˈenɡa,nɡ
393,aɡɾadesˈemos,s
394,ˈunxo,nx
395,enduɾˈeskas,sk
396,ataɾdˈeska,sk
397,peɾteneskˈajs,sk
398,desaɡɾadˈeska,sk
399,absteɾçˈejs,ɾç
400,faʃeskˈamos,sk
401,ɾeluskˈajs,sk
402,enkaɾˈesko,sk
403,konflixˈajs,x
404,korˈiçe,ç
405,enlokˈeska,sk
406,tɾaspˈonen,n
407,kˈosen,s
408,tɾadˈuses,s
409,komplaskˈamos,sk
410,aɡɾadˈeskas,sk
411,eksˈixas,x
412,absteɾçˈejs,ɾç
413,korˈixo,x
414,empekeɲesˈemos,s
415,neɡlˈiçe,ç
416,asˈemos,s
417,inteɾponˈemos,n
418,inbenɡˈamos,nɡ
419,kontɾajɡˈamos,jɡ
420,balbˈuska,sk
421,supeɾpˈonɡas,nɡ
422,desabˈenɡa,nɡ
423,faʃˈese,s
424,inteɾpˈonɡan,nɡ
425,inbenˈimos,n
426,meɾˈesko,sk
427,peɾtenˈesen,s
428,ɡwaɾnˈeskas,sk
429,entoɾpˈese,s
430,ɾebeɾdeskˈajs,sk
431,ɾekonˈoska,sk
432,enmudˈeska,sk
433,ɾebeɾdˈeskas,sk
434,manutˈenɡa,nɡ
435,balbˈusen,s
436,konflˈiçe,ç
437,adbenˈimos,n
438,ɾekompˈonɡo,nɡ
439,ɾekonduskˈajs,sk
440,padˈeses,s
441,absteɾçˈejs,ɾç
442,foɾtalˈesen,s
443,padeskˈajs,sk
444,ɾobusteskˈamos,sk
445,ɾekompˈones,n
446,ɾepˈonen,n
447,elˈixa,x
448,abastˈeska,sk
449,ɾepˈonɡas,nɡ
450,meɾeskˈamos,sk
451,peɾteneskˈajs,sk
452,ɾetˈenɡa,nɡ
453,enkˈoçes,ç
454,ɾobustˈeses,s
455,mˈulçen,lç
456,enneɡɾˈesko,sk
457,inbjˈenen,n
458,ekstɾajɡˈamos,jɡ
459,obskuɾˈeska,sk
460,ɾekondˈuskan,sk
461,enmudˈesen,s
462,establˈesen,s
463,enduɾˈeska,sk
464,meɾˈeska,sk
465,ɾediɾixˈajs,x
466,kompˈones,n
467,peɾtenˈeskan,sk
468,empobɾˈeska,sk
469,empekeɲˈeses,s
470,desˈasɡa,sɡ
471,ɾelˈuskas,sk
472,ɾetˈenɡa,nɡ
473,apaɾˈese,s
474,desaɡɾadˈeskas,sk
475,ɾekonbenˈis,n
476,kˈajɡo,jɡ
477,manutˈenɡa,nɡ
478,konbeɾçˈemos,ɾç
479,sostjˈenes,n
480,tɾadˈuse,s
481,manutenɡˈajs,nɡ
482,obedˈeskas,sk
483,kˈoxa,x
484,ɾekonbjˈenes,n
485,fɾˈanxa,nx
486,kontɾabˈenɡan,nɡ
487,estˈaɾsen,ɾs
488,kontɾajɡˈajs,jɡ
489,desaɡɾadˈeses,s
490,ɾeelˈiçe,ç
491,deskonˈoses,s
492,pɾobenɡˈamos,nɡ
493,eksˈixa,x
494,desdiɡˈajs,ɡ
495,ɾepˈonɡa,nɡ
496,balbˈuses,s
497,enlokˈesen,s
498,salˈimos,l
499,enkˈoxan,x
500,ensombɾˈeskas,sk
501,tɾaduskˈamos,sk
502,neɡlˈixan,x
503,desabjˈenes,n
504,meɾˈeskas,sk
505,faʃeskˈajs,sk
506,enmoesˈemos,s
507,meɾeskˈamos,sk
508,intɾodˈuskas,sk
509,ɾeestablˈese,s
510,pɾobˈenɡo,nɡ
511,neɡlˈixa,x
512,eskaɾnˈeska,sk
513,apeteskˈamos,sk
514,ɡwaɾnesˈemos,s
515,ˈunxan,nx
516,ˈuɾçe,ɾç
517,peɾtenˈeskan,sk
518,enɾoxˈesko,sk
519,desabjˈenes,n
520,tɾaspˈonɡas,nɡ
521,enlentˈeska,sk
522,abastˈese,s
523,enaɾdˈeska,sk
524,enkaʃesˈemos,s
525,sˈalɡo,lɡ
526,obskuɾˈese,s
527,konbenˈis,n
528,despɾotˈexa,x
529,tɾadusˈis,s
530,ennobleskˈajs,sk
531,kˈoxa,x
532,embɾutˈesko,sk
533,elˈixa,x
534,ɡwaɾnˈeskan,sk
535,empobɾeskˈamos,sk
536,enɾoxeskˈamos,sk
537,desɡwaɾnˈeska,sk
538,konbenˈis,n
539,estˈaɾsa,ɾs
540,inbjˈene,n
541,pɾebalˈesko,sk
542,establˈese,s
543,konflˈiçen,ç
544,faboɾˈeska,sk
545,komplˈaskan,sk
546,elˈixa,x
547,akˈoxas,x
548,enlokeskˈamos,sk
549,obskuɾˈeses,s
550,ɾekompˈonɡa,nɡ
551,ɾebenˈis,n
552,tɾaspˈonɡan,nɡ
553,ɾekompˈonɡa,nɡ
554,desaɡɾadesˈemos,s
555,ɾekompˈones,n
556,ɾebeɾdˈeskan,sk
557,antepˈonɡa,nɡ
558,ɡwaɾnˈeskas,sk
559,konbˈenɡan,nɡ
560,akɾˈesen,s
561,konbeɾxˈajs,ɾx
562,despɾotˈexan,x
563,ɾetɾadˈuska,sk
564,enflakˈeska,sk
565,enkaʃˈesko,sk
566,enɾikˈeses,s
567,sˈalɡas,lɡ
568,empekeɲˈeska,sk
569,faʃˈeskas,sk
570,detɾajɡˈajs,jɡ
571,ɾepˈones,n
572,akɾeskˈajs,sk
573,pɾeestablesˈemos,s
574,ɾekondˈusen,s
575,enflakˈeska,sk
576,enlokesˈejs,s
577,kˈosan,s
578,pɾobjˈenes,n
579,ɾekondˈuses,s
580,ennoblˈeska,sk
581,ɾekondˈuskas,sk
582,pɾedˈiɡan,ɡ
583,despɾotexˈajs,x
584,peɾtenˈese,s
585,despɾotˈexa,x
586,ˈaɡan,ɡ
587,ɾeelixˈamos,x
588,ɾelˈusko,sk
589,enmoeskˈamos,sk
590,ʃˈases,s
591,abastˈesko,sk
592,adolˈesen,s
593,enkaɾˈeskan,sk
594,supeɾpˈonɡan,nɡ
595,enkaʃˈese,s
596,enmoˈesen,s
597,ɾekwˈesa,s
598,entɾetenˈejs,n
599,ɾekonbˈenɡa,nɡ
600,kontˈenɡa,nɡ
601,detɾˈajɡa,jɡ
602,kontɾabjˈenen,n
603,desabenˈis,n
604,desdˈiɡo,ɡ
605,konbeɾçˈejs,ɾç
606,ɾekonoskˈajs,sk
607,enluskˈamos,sk
608,salɡˈamos,lɡ
609,ekstɾˈajɡo,jɡ
610,korixˈajs,x
611,pɾeestableskˈamos,sk
612,balbusˈis,s
613,despɾotexˈamos,x
614,establˈeska,sk
615,tɾadusˈis,s
616,tɾaˈejs,
617,neɡɾesˈejs,s
618,ekstɾajɡˈajs,jɡ
619,manutenˈemos,n
620,enlˈusen,s
621,desabˈenɡo,nɡ
622,entɾetˈenɡa,nɡ
623,ɾebeɾdeskˈamos,sk
624,enmoˈeska,sk
625,aɡɾadˈeskas,sk
626,akoçˈejs,ç
627,kompˈonɡa,nɡ
628,establˈesko,sk
629,atɾˈajɡo,jɡ
630,komplˈaska,sk
631,inbenɡˈajs,nɡ
632,emˈulxan,lx
633,ataɾdˈeskan,sk
634,balbusˈimos,s
635,despɾoteçˈemos,ç
636,neɡɾeskˈajs,sk
637,eksˈixan,x
638,apetesˈemos,s
639,kontɾˈaes,
640,establˈese,s
641,desaɡɾadˈeses,s
642,ˈuɾçe,ɾç
643,ɾobustˈesen,s
644,tɾˈajɡan,jɡ
645,inteɾpˈonen,n
646,koxˈamos,x
647,deskosˈejs,s
648,faboɾˈese,s
649,entɾetenɡˈamos,nɡ
650,deskˈoses,s
651,enkoxˈajs,x
652,konflˈixas,x
653,supeɾpˈone,n
654,ɡwaɾnesˈejs,s
655,empobɾeskˈamos,sk
656,ɾelˈuskas,sk
657,foɾtaleskˈajs,sk
658,ennoblˈesko,sk
659,ˈunxa,nx
660,ˈunçen,nç
661,meɾeskˈajs,sk
662,ɾetjˈenen,n
663,desˈasɡa,sɡ
664,adolesˈemos,s
665,enaɾdeskˈamos,sk
666,adbjˈenes,n
667,apaɾˈeskas,sk
668,ɾepˈones,n
669,ensombɾˈeskan,sk
670,fɾanxˈajs,nx
671,absteɾçˈemos,ɾç
672,ɾeestablˈesko,sk
673,kˈoses,s
674,sostˈenɡa,nɡ
675,enkˈoxo,x
676,manutˈenɡas,nɡ
677,intɾodˈuskas,sk
678,establesˈejs,s
679,absteɾxˈajs,ɾx
680,neɡlˈixa,x
681,ɾebeɾdesˈejs,s
682,ɾekonbenˈimos,n
683,ɾebˈenɡo,nɡ
684,padˈesko,sk
685,ɾetɾadˈusen,s
686,ɾeestablˈeskas,sk
687,ɾeestablˈesen,s
688,desabjˈene,n
689,detɾaˈejs,
690,ɾeelˈiçe,ç
691,enaɾdˈeskan,sk
692,pɾebalˈeskan,sk
693,ɾetɾadˈuse,s
694,enlˈuska,sk
695,koreçˈimos,ç
696,desasɡˈamos,sɡ
697,pɾeestablˈeskan,sk
698,atɾˈajɡan,jɡ
699,konbenˈis,n
700,pɾebaleskˈamos,sk
701,obskuɾˈeskan,sk
702,kontɾabjˈene,n
703,aɡɾadesˈemos,s
704,padˈese,s
705,akɾˈeskas,sk
706,abastesˈemos,s
707,empekeɲˈesko,sk
708,ɾeestablˈesen,s
709,ʃaskˈajs,sk
710,ɾepˈonɡan,nɡ
711,eskaɾnesˈejs,s
712,balbuskˈamos,sk
713,desaɡɾadˈese,s
714,absteɾxˈamos,ɾx
715,mˈulçes,lç
716,inbenˈis,n
717,manutˈenɡas,nɡ
718,establˈeska,sk
719,enaɾdˈeska,sk
720,estableskˈajs,sk
721,despɾoteçˈemos,ç
722,enkaɾˈeses,s
723,konbˈeɾxo,ɾx
724,ɾebˈenɡas,nɡ
725,komplˈaskan,sk
726,akˈoxo,x
727,ɾekonduskˈamos,sk
728,aɡɾadesˈemos,s
729,faʃˈesen,s
730,absteɾxˈajs,ɾx
731,manutˈenɡas,nɡ
732,sˈalɡa,lɡ
733,ɾekonˈoska,sk
734,detɾˈajɡa,jɡ
735,enɾoxˈese,s
736,obedeskˈajs,sk
737,koxˈajs,x
738,ɾekonˈoses,s
739,uɾxˈamos,ɾx
740,deskonˈose,s
741,supˈones,n
742,desˈases,s
743,tɾaspˈonɡan,nɡ
744,ɾebeɾdeskˈamos,sk
745,akɾˈeses,s
746,ˈunxan,nx
747,koreçˈimos,ç
748,kˈoso,s
749,ɾefˈulxa,lx
750,estaɾsˈimos,ɾs
751,empekeɲˈeska,sk
752,ʃˈases,s
753,desaɡɾadeskˈajs,sk
754,mulxˈamos,lx
755,deskˈosen,s
756,ɡwaɾnˈeska,sk
757,ɾekompˈonɡas,nɡ
758,ɾebˈenɡan,nɡ
759,ɾestablˈesko,sk
760,enɾikˈeska,sk
761,ɾepˈonɡa,nɡ
762,ɾekondˈuskas,sk
763,akoçˈemos,ç
764,enmudˈeskan,sk
765,foɾtaleskˈamos,sk
766,enmudˈeskas,sk
767,kosˈejs,s
768,enɾikˈeskan,sk
769,adolˈeskan,sk
770,ɾekonbˈenɡas,nɡ
771,sostenˈemos,n
772,fɾˈunsen,ns
773,ɾelusˈimos,s
774,unxˈamos,nx
775,anoʧˈeska,sk
776,eskaɾnˈese,s
777,obedeskˈamos,sk
778,foɾtalˈeskan,sk
779,desasɡˈamos,sɡ
780,ɾebˈenɡa,nɡ
781,desˈasɡa,sɡ
782,ɾekwˈeso,s
783,suponɡˈajs,nɡ
784,deskonoskˈamos,sk
785,eksiçˈis,ç
786,entoɾpesˈejs,s
787,enɾoxˈese,s
788,establesˈemos,s
789,mulxˈajs,lx
790,enkˈoxa,x
791,koçˈejs,ç
792,enlentˈesko,sk
793,ɾeestablesˈemos,s
794,ekstɾˈajɡan,jɡ
795,kontɾˈaes,
796,empobɾesˈejs,s
797,ɾekompˈonɡan,nɡ
798,akɾˈeskas,sk
799,enaɾdesˈejs,s
800,ˈuɾçen,ɾç
801,kaˈejs,
802,aponɡˈajs,nɡ
803,sostjˈene,n
804,konbenˈimos,n
805,aɡɾadeskˈajs,sk
806,ɾefˈulçen,lç
807,ɾefulxˈajs,lx
808,ɾekwˈesen,s
809,abastˈeskas,sk
810,inbenɡˈajs,nɡ
811,ennoblˈeskan,sk
812,faboɾˈeska,sk
813,atɾajɡˈamos,jɡ
814,enmoˈeska,sk
815,ɾekonˈose,s
816,korˈixo,x
817,pɾebaleskˈamos,sk
818,ʃaskˈamos,sk
819,fɾˈunso,ns
820,desɡwaɾnˈeses,s
821,ɾeelixˈajs,x
822,ɾediɾiçˈimos,ç
823,faʃˈese,s
824,mˈulxa,lx
825,kˈosa,s
826,kontenˈejs,n
827,enluskˈamos,sk
828,entɾetjˈene,n
829,entɾetˈenɡan,nɡ
830,mˈulxo,lx
831,enneɡɾˈeskas,sk
832,enkaʃesˈemos,s
833,enɾoxˈeskas,sk
834,meɾeskˈamos,sk
835,abastˈeskan,sk
836,akɾeskˈamos,sk
837,ɾebeɾdˈeses,s
838,adolesˈejs,s
839,ˈunçen,nç
840,konbˈeɾxan,ɾx
841,adolˈeses,s
842,desdesˈis,s
843,apaɾˈeskan,sk
844,desdiɡˈamos,ɡ
845,enaɾdˈeska,sk
846,ɾestablˈeska,sk
847,elˈixas,x
848,estaɾsˈamos,ɾs
849,empobɾˈeses,s
850,ɾetɾadˈuskas,sk
851,eskaɾneskˈamos,sk
852,desɡwaɾneskˈamos,sk
853,enaɾdˈeskan,sk
854,desdesˈis,s
855,ɾefulxˈamos,lx
856,pɾedˈiɡa,ɡ
857,akɾˈesko,sk
858,desɡwaɾnˈeskan,sk
859,fɾançˈis,nç
860,enɾikeskˈamos,sk
861,komplˈaska,sk
862,enmoesˈejs,s
863,enmoˈeska,sk
864,entoɾpˈeskas,sk
865,desabenˈis,n
866,tɾadˈuskan,sk
867,arˈesko,sk
868,kˈoxa,x
869,enlˈuskas,sk
870,ɾekompˈonɡan,nɡ
871,kontɾabjˈenen,n
872,estˈaɾsa,ɾs
873,empekeɲesˈejs,s
874,embɾutesˈejs,s
875,tɾasponɡˈajs,nɡ
876,konbˈenɡa,nɡ
877,kontɾabˈenɡan,nɡ
878,ɾetɾadˈuska,sk
879,desaɡɾadeskˈajs,sk
880,ataɾdeskˈajs,sk
881,estaɾsˈajs,ɾs
882,koxˈamos,x
883,desaɡɾadesˈemos,s
884,embɾutˈese,s
885,korˈixa,x
886,detɾˈaen,
887,atɾaˈejs,
888,ɾelusˈimos,s
889,adbˈenɡan,nɡ
890,anteponˈejs,n
891,pɾebalˈese,s
892,koreçˈis,ç
893,eksiçˈimos,ç
894,ɾeelˈixas,x
895,aɡˈamos,ɡ
896,ˈasen,s
897,desaɡɾadesˈejs,s
898,kompˈones,n
899,kontˈenɡan,nɡ
900,faʃesˈemos,s
901,supeɾpˈonɡa,nɡ
902,konbˈeɾçe,ɾç
903,emulçˈemos,lç
904,ɾebeɾdˈeska,sk
905,neɡɾˈeses,s
906,enflakesˈejs,s
907,ɾobustˈesko,sk
908,apetˈesko,sk
909,enmudˈeska,sk
910,balbˈuse,s
911,pɾekonˈosko,sk
912,asˈemos,s
913,abstˈeɾxa,ɾx
914,enmoˈeses,s
915,ɾobustesˈemos,s
916,unxˈamos,nx
917,sostˈenɡa,nɡ
918,pɾobˈenɡan,nɡ
919,supˈonɡan,nɡ
920,ɾobustesˈejs,s
921,ennoblesˈemos,s
922,inteɾponˈemos,n
923,ɾeestablesˈejs,s
924,desɡwaɾnˈese,s
925,desabenɡˈamos,nɡ
926,ekstɾajɡˈajs,jɡ
927,ekstɾˈae,
928,enaɾdˈeses,s
929,enduɾˈesen,s
930,ɾekompˈonɡan,nɡ
931,apetˈesen,s
932,ɾetɾadˈusko,sk
933,padˈese,s
934,ɾediɾixˈamos,x
935,akˈoxan,x
936,pɾebaleskˈamos,sk
937,emˈulçe,lç
938,fɾˈanxas,nx
939,fɾˈançes,nç
940,ɾebeɾdˈeskas,sk
941,obedˈeskan,sk
942,konbjˈenes,n
943,despɾoteçˈejs,ç
944,enlusˈimos,s
945,enɾikˈesen,s
946,sostˈenɡas,nɡ
947,ɾetjˈenes,n
948,ensombɾˈesen,s
949,ɾestableskˈajs,sk
950,konflˈixa,x
951,enduɾˈesko,sk
952,pɾekonoskˈajs,sk
953,ˈunxa,nx
954,foɾtaleskˈajs,sk
955,supˈonɡa,nɡ
956,peɾtenˈeses,s
957,obskuɾˈese,s
958,enflakˈesko,sk
959,aponˈejs,n
960,empobɾeskˈamos,sk
961,apetˈesko,sk
962,tɾˈaen,
963,elˈiçe,ç
964,faboɾˈeskas,sk
965,salɡˈamos,lɡ
966,komplˈaskan,sk
