idx,tgt,tgt_sf
336,xakˈajs,k
337,sˈuɾxo,ɾx
338,obtjˈene,n
339,peɾmanˈeses,s
340,indusˈimos,s
341,antediɡˈajs,ɡ
342,obedˈeskan,sk
343,enbaneskˈamos,sk
344,inteɾbenˈimos,n
345,mantenɡˈajs,nɡ
346,tɾansˈixas,x
347,enɾaɾˈesko,sk
348,deskonˈoses,s
349,ofɾˈeses,s
350,desasɡˈamos,sɡ
351,enaltˈeses,s
352,tˈenɡas,nɡ
353,ɾekonoskˈajs,sk
354,enɾaɾˈeska,sk
355,ʃukstapˈonɡo,nɡ
356,ɾebeɾdˈeskas,sk
357,adolˈeska,sk
358,asˈemos,s
359,ʃukstapˈone,n
360,empalidˈesko,sk
361,desentumeskˈajs,sk
362,faboɾeskˈamos,sk
363,enɾaɾˈeskas,sk
364,sedusˈimos,s
365,kˈaes,
366,anoʧeskˈajs,sk
367,enɾaɾeskˈamos,sk
368,suponˈemos,n
369,espˈaɾso,ɾs
370,ɾetwˈeɾsa,ɾs
371,desabastˈesen,s
372,apaɾˈeskan,sk
373,enɾikesˈejs,s
374,edˈuse,s
375,deskonˈoska,sk
376,xˈaken,k
377,kontˈenɡa,nɡ
378,faboɾesˈemos,s
379,enɾoxesˈejs,s
380,aɡɾadˈesen,s
381,tɾanspˈonen,n
382,delˈinken,nk
383,sumeɾçˈis,ɾç
384,abstˈeɾçen,ɾç
385,enaltˈesen,s
386,enduɾeskˈamos,sk
387,konbˈeɾxo,ɾx
388,enduɾˈese,s
389,ˈaɡa,ɡ
390,apetesˈemos,s
391,funxˈamos,nx
392,kontɾaaɡˈamos,ɡ
393,empalidˈesen,s
394,anoʧeskˈamos,sk
395,kaɾˈesen,s
396,peɾmanˈeses,s
397,ɾexubenˈeses,s
398,astɾˈinçe,nç
399,enkoçˈejs,ç
400,apetˈeskan,sk
401,astɾˈinxa,nx
402,tɾˈajɡas,jɡ
403,eleçˈis,ç
404,akontˈesen,s
405,detenɡˈajs,nɡ
406,pɾobjˈene,n
407,enkaɾeskˈamos,sk
408,sˈuɾçes,ɾç
409,tɾansponˈejs,n
410,faʃeskˈajs,sk
411,fosfoɾeskˈajs,sk
412,padˈeska,sk
413,abstˈeɾxa,ɾx
414,empekeɲˈesko,sk
415,exˈeɾses,ɾs
416,ɾetwˈeɾso,ɾs
417,pɾobenˈis,n
418,ɾejmponˈejs,n
419,umedˈeses,s
420,kontɾaasˈemos,s
421,indˈuska,sk
422,aɡɾadˈeska,sk
423,tɾˈajɡo,jɡ
424,enɾoxˈesen,s
425,desentumˈesen,s
426,tɾansponˈejs,n
427,ɡwaɾnˈesen,s
428,induskˈajs,sk
429,exeɾsˈejs,ɾs
430,anoʧˈeses,s
431,enkaɾˈesko,sk
432,sobɾekˈoçes,ç
433,empalideskˈajs,sk
434,pɾoponˈejs,n
435,desabastˈeska,sk
436,adolesˈemos,s
437,deskompˈonɡan,nɡ
438,ˈasen,s
439,palidˈeses,s
440,padˈese,s
441,pɾedispˈonen,n
442,apeteskˈajs,sk
443,enbanˈeska,sk
444,ɾˈuxas,x
445,mulsˈejs,ls
446,exˈeɾse,ɾs
447,kondˈiɡa,ɡ
448,suɾsˈis,ɾs
449,pɾodˈusko,sk
450,empekeɲˈeses,s
451,ɾekonosˈejs,s
452,pɾopˈonɡo,nɡ
453,eskaɾnesˈemos,s
454,padesˈemos,s
455,anoʧˈesko,sk
456,deskonoskˈamos,sk
457,ɾetoɾsˈejs,ɾs
458,delˈinkas,nk
459,punxˈajs,nx
460,suɾsˈamos,ɾs
461,edusˈis,s
462,mˈuxo,x
463,obtˈenɡas,nɡ
464,sobɾekˈoxo,x
465,ekibˈalɡa,lɡ
466,kˈae,
467,ˈunxa,nx
468,detˈenɡan,nɡ
469,detjˈenen,n
470,aborˈeska,sk
471,sˈuɾsa,ɾs
472,pɾedispˈonen,n
473,enfebɾˈesko,sk
474,peɾmanˈeska,sk
475,kontɾaˈaɡa,ɡ
476,supˈonɡo,nɡ
477,neɡliçˈis,ç
478,eskaɾnesˈemos,s
479,umedˈeska,sk
480,pɾebalˈeses,s
481,kˈoxa,x
482,tɾaˈemos,
483,meɾˈeskan,sk
484,enkoçˈemos,ç
485,konbeɾxˈamos,ɾx
486,tɾansiçˈimos,ç
487,pɾebalˈeses,s
488,ɾˈuçen,ç
489,adolˈeska,sk
490,deskonˈoska,sk
491,akɾˈese,s
492,inteɾponˈejs,n
493,desasˈis,s
494,deskompˈonɡan,nɡ
495,enneɡɾˈese,s
496,mantˈenɡo,nɡ
497,ensombɾeskˈamos,sk
498,ˈase,s
499,suponˈejs,n
500,ensombɾˈeses,s
501,mˈuxo,x
502,pɾopˈonɡa,nɡ
503,ɾˈuxo,x
504,ɾetwˈeɾso,ɾs
505,peɾmanˈesko,sk
506,emˈeɾxa,ɾx
507,enbanesˈejs,s
508,faʃˈeskas,sk
509,exˈeɾsan,ɾs
510,pɾobˈenɡa,nɡ
511,ɾekonosˈemos,s
512,sobɾekoçˈejs,ç
513,faʃˈeskan,sk
514,intelˈixo,x
515,apˈonɡa,nɡ
516,inteɾbˈenɡan,nɡ
517,unçˈis,nç
518,mˈuxan,x
519,desentumˈeska,sk
520,aɡɾadˈeskas,sk
521,kondˈiɡan,ɡ
522,apˈonɡa,nɡ
523,desˈasen,s
524,enfebɾˈeskas,sk
525,umedˈese,s
526,kompaɾˈeses,s
527,ʃaskˈajs,sk
528,desˈasen,s
529,emeɾxˈajs,ɾx
530,adbenɡˈamos,nɡ
531,sostˈenɡas,nɡ
532,neɡliçˈimos,ç
533,umedˈeskas,sk
534,elˈiçes,ç
535,ɾˈuxa,x
536,koxˈajs,x
537,umedˈesen,s
538,enduɾeskˈajs,sk
539,kontɾaˈaɡas,ɡ
540,obtenɡˈajs,nɡ
541,kondˈiɡas,ɡ
542,adolesˈemos,s
543,meɾˈesko,sk
544,meɾˈeskan,sk
545,kaɾesˈejs,s
546,desapaɾesˈejs,s
547,pɾedˈiɡas,ɡ
548,apˈone,n
549,sˈuɾsa,ɾs
550,ɾexubeneskˈamos,sk
551,faʃˈese,s
552,indusˈis,s
553,kˈoxa,x
554,sobɾekoçˈemos,ç
555,anoʧˈeses,s
556,sedˈuskan,sk
557,espˈaɾses,ɾs
558,eduskˈajs,sk
559,sumˈeɾçes,ɾç
560,peɾmanˈesko,sk
561,ɾekonˈoses,s
562,faʃesˈejs,s
563,fˈunxo,nx
564,adoleskˈajs,sk
565,enaltˈese,s
566,sˈuɾçes,ɾç
567,ɡwaɾnesˈemos,s
568,kontɾaˈasen,s
569,exeɾsˈajs,ɾs
570,abastˈeses,s
571,anoʧˈeses,s
572,sumˈeɾçe,ɾç
573,desbanˈeska,sk
574,kˈaes,
575,fˈunxo,nx
576,ˈaɡa,ɡ
577,peɾmaneskˈamos,sk
578,peɾmanˈeses,s
579,empalidˈeskas,sk
580,kompaɾˈeska,sk
581,pɾedˈisen,s
582,emˈeɾxas,ɾx
583,empalidˈesen,s
584,padˈeska,sk
585,padˈeskan,sk
586,emeɾxˈajs,ɾx
587,enɾikˈesko,sk
588,pɾoponɡˈajs,nɡ
589,faboɾˈese,s
590,desasˈimos,s
591,antedˈiɡan,ɡ
592,kˈajɡo,jɡ
593,akɾˈese,s
594,espˈaɾsan,ɾs
595,dekˈajɡa,jɡ
596,kontɾaˈaɡan,ɡ
597,inteɾbˈenɡan,nɡ
598,intelˈiçen,ç
599,adbenˈis,n
600,akontesˈemos,s
601,dekˈaes,
602,desasɡˈajs,sɡ
603,kolˈixas,x
604,enbanˈeskas,sk
605,antedˈise,s
606,enduɾˈeska,sk
607,deskonˈoses,s
608,elˈixa,x
609,obtjˈene,n
610,koxˈajs,x
611,pɾebaleskˈamos,sk
612,abdˈusko,sk
613,kontˈenɡo,nɡ
614,suponˈejs,n
615,ʃˈasko,sk
616,tɾanspˈonɡo,nɡ
617,enfebɾˈeses,s
618,ofɾesˈejs,s
619,kˈoxa,x
620,pɾebjˈenen,n
621,konbˈeɾçe,ɾç
622,absteɾxˈamos,ɾx
623,ʃˈase,s
624,pɾebˈenɡa,nɡ
625,pɾodˈuse,s
626,antedesˈis,s
627,exˈeɾsas,ɾs
628,astɾˈinçe,nç
629,sedusˈis,s
630,enkaɾˈesen,s
631,pɾopˈonɡas,nɡ
632,emˈeɾxas,ɾx
633,sobɾekˈoçe,ç
634,kondˈise,s
635,kondˈiɡa,ɡ
636,empekeɲˈeses,s
637,apetˈesen,s
638,ɾetwˈeɾsen,ɾs
639,pˈunxo,nx
640,maɾsˈis,ɾs
641,deskompˈonɡo,nɡ
642,tɾansponɡˈajs,nɡ
643,pɾedˈiɡas,ɡ
644,disponɡˈajs,nɡ
645,supˈonen,n
646,mulçˈejs,lç
647,enkˈoxan,x
648,maɾsˈis,ɾs
649,enkˈoxa,x
650,empekeɲˈeskas,sk
651,ensombɾˈeses,s
652,desabastˈesko,sk
653,obtenɡˈamos,nɡ
654,ofɾesˈemos,s
655,mˈuxa,x
656,mulsˈamos,ls
657,enbanesˈemos,s
658,ʃasˈemos,s
659,pɾebjˈenes,n
660,tɾaˈemos,
661,sobɾesalɡˈamos,lɡ
662,faʃeskˈajs,sk
663,pɾedˈisen,s
664,eskaɾnˈeskas,sk
665,funçˈis,nç
666,enkaɾˈeska,sk
667,adbjˈenen,n
668,empekeɲesˈejs,s
669,maɾsˈimos,ɾs
670,indˈuskas,sk
671,enbanˈeses,s
672,delˈinka,nk
673,enkaɾˈeska,sk
674,ensombɾˈeses,s
675,kontɾaˈaɡas,ɡ
676,edˈuskas,sk
677,kolˈixa,x
678,pɾodˈuskas,sk
679,akontˈeskan,sk
680,pɾopˈonen,n
681,pɾoponˈejs,n
682,absteɾxˈajs,ɾx
683,indˈusen,s
684,deskomponˈejs,n
685,ɾekonˈosen,s
686,tɾˈaes,
687,sˈuɾsen,ɾs
688,bendˈiɡo,ɡ
689,apaɾesˈemos,s
690,ekibˈalɡa,lɡ
691,bendˈiɡa,ɡ
692,kaɾesˈemos,s
693,enaltˈeses,s
694,ʃˈaskas,sk
695,punçˈis,nç
696,meɾˈeskan,sk
697,akɾˈesen,s
698,enneɡɾˈeses,s
699,enneɡɾˈese,s
700,fosfoɾˈesen,s
701,sumˈeɾxan,ɾx
702,tɾansiçˈis,ç
703,mˈaɾsan,ɾs
704,dispˈonɡan,nɡ
705,enkˈoçe,ç
706,pɾobˈenɡa,nɡ
707,xakˈajs,k
708,mˈulso,ls
709,ɾexubenˈeska,sk
710,kolˈiçen,ç
711,astɾˈinxa,nx
712,desentumesˈejs,s
713,abdˈuskan,sk
714,faboɾˈeskan,sk
715,tɾanspˈonɡa,nɡ
716,enɾaɾeskˈajs,sk
717,pɾodˈusko,sk
718,ɾejmponˈejs,n
719,padˈese,s
720,ʃukstapˈonɡa,nɡ
721,enkaɾeskˈajs,sk
722,fosfoɾesˈemos,s
723,eskaɾnˈeska,sk
724,elixˈajs,x
725,akɾˈesko,sk
726,dibˈeɾçes,ɾç
727,ɾekonˈose,s
728,maɾsˈamos,ɾs
729,tɾansiçˈis,ç
730,enneɡɾˈesko,sk
731,aɡɾadˈeska,sk
732,espˈaɾses,ɾs
733,dispˈonɡas,nɡ
734,pɾedˈiɡan,ɡ
735,enduɾˈeska,sk
736,intelixˈajs,x
737,enduɾˈeskas,sk
738,enfebɾeskˈajs,sk
739,ɾejmpˈonɡan,nɡ
740,pɾoduskˈamos,sk
741,xakˈis,k
742,adbˈenɡas,nɡ
743,pɾedisponˈejs,n
744,mˈulse,ls
745,desentumˈeska,sk
746,dekajɡˈajs,jɡ
747,enneɡɾˈesen,s
748,edˈuse,s
749,astɾˈinçe,nç
750,ʃukstapˈonɡan,nɡ
751,deskonˈoska,sk
752,empekeɲˈeska,sk
753,delˈinka,nk
754,tɾajɡˈamos,jɡ
755,umedˈesen,s
756,aɡɾadesˈemos,s
757,akɾesˈemos,s
758,pɾopˈonɡa,nɡ
759,sˈuɾçen,ɾç
760,pˈunxan,nx
761,desentumeskˈajs,sk
762,neɡliçˈimos,ç
763,kˈoxan,x
764,edˈuses,s
765,mulsˈejs,ls
766,edusˈimos,s
767,adolesˈejs,s
768,elixˈamos,x
769,enkˈoxas,x
770,absteɾçˈejs,ɾç
771,suɾsˈimos,ɾs
772,sobɾesalɡˈamos,lɡ
773,ɡwaɾnˈeskas,sk
774,faʃeskˈajs,sk
775,bendesˈis,s
776,faboɾˈeska,sk
777,pɾebalˈeskan,sk
778,desabastˈesen,s
779,abstˈeɾçe,ɾç
780,kˈoxa,x
781,palidˈeskan,sk
782,kaˈejs,
783,tjˈene,n
784,supˈones,n
785,anoʧeskˈajs,sk
786,koxˈajs,x
787,tɾansponɡˈamos,nɡ
788,desaɡɾadesˈemos,s
789,enduɾˈesen,s
790,exˈeɾsa,ɾs
791,elˈiçe,ç
792,kaɾˈeses,s
793,enneɡɾˈese,s
794,funçˈimos,nç
795,tɾanspˈones,n
796,enkaɾˈeska,sk
797,konbeɾxˈamos,ɾx
798,enaltˈeskas,sk
799,kompaɾeskˈajs,sk
800,kompaɾeskˈamos,sk
801,indˈuskas,sk
802,abstˈeɾxo,ɾx
803,mˈulçe,lç
804,mˈulxo,lx
805,inteɾbenˈimos,n
806,sumˈeɾxas,ɾx
807,asˈemos,s
808,suɾsˈimos,ɾs
809,ɾetwˈeɾses,ɾs
810,ɾejmpˈonɡas,nɡ
811,ɾexubenˈesko,sk
812,sedˈuse,s
813,indˈusen,s
814,ensombɾˈese,s
815,desabastˈeska,sk
816,ʃasˈemos,s
817,akontˈeses,s
818,akontˈeska,sk
819,abastˈese,s
820,espˈaɾse,ɾs
821,abstɾˈajɡan,jɡ
822,intelˈixas,x
823,bendˈises,s
824,suɾçˈimos,ɾç
825,kˈajɡas,jɡ
826,enɾaɾˈeskan,sk
827,kolˈixas,x
828,kontɾaasˈejs,s
829,pɾebalˈeses,s
830,ɡwaɾnˈeska,sk
831,koçˈemos,ç
832,astɾinxˈajs,nx
833,enduɾesˈemos,s
834,ɾetoɾsˈajs,ɾs
835,empalidˈesen,s
836,enɾikˈesen,s
837,ɾejmponˈemos,n
838,ofɾˈeska,sk
839,koxˈamos,x
840,ʃˈase,s
841,kaɾˈeskas,sk
842,indˈusko,sk
843,neɡlˈiçe,ç
844,ekibˈale,l
845,enduɾesˈejs,s
846,desapaɾesˈemos,s
847,abdˈuskas,sk
848,peɾmanesˈejs,s
849,enbanesˈemos,s
850,enduɾˈesen,s
851,empalidˈesko,sk
852,meɾeskˈajs,sk
853,abstɾaˈejs,
854,ekibalˈemos,l
855,abstɾˈaen,
856,desasɡˈamos,sɡ
857,enɾoxˈeska,sk
858,exeɾsˈemos,ɾs
859,enbanˈese,s
860,abasteskˈamos,sk
861,padeskˈajs,sk
862,inteɾponˈemos,n
863,mˈulxas,lx
864,sostˈenɡa,nɡ
865,sˈuɾçes,ɾç
866,aponˈemos,n
867,enfebɾˈesko,sk
868,kondˈiɡa,ɡ
869,konbˈeɾxa,ɾx
870,sedˈuskas,sk
871,enneɡɾˈesko,sk
872,deskompˈonɡa,nɡ
873,konbˈeɾxan,ɾx
874,apetˈeska,sk
875,tɾˈajɡa,jɡ
876,enfebɾˈesen,s
877,inteɾponˈejs,n
878,bendˈise,s
879,kompaɾesˈejs,s
880,paɾesˈejs,s
881,maɾsˈis,ɾs
882,detˈenɡan,nɡ
883,ekibˈales,l
884,ɡwaɾnˈesko,sk
885,enkoçˈejs,ç
886,enbaneskˈamos,sk
887,kontenɡˈajs,nɡ
888,aɡɾadesˈejs,s
889,sostjˈene,n
890,absteɾçˈejs,ɾç
891,ɡwaɾnˈesko,sk
892,kondˈiɡa,ɡ
893,exˈeɾsa,ɾs
894,mˈaɾsen,ɾs
895,sˈuɾsas,ɾs
896,pˈunxas,nx
897,desentumˈesen,s
898,mantˈenɡa,nɡ
899,adolˈeska,sk
900,delˈinke,nk
901,ˈunçes,nç
902,dispˈonɡo,nɡ
903,antedˈiɡan,ɡ
904,sedˈuskas,sk
905,sobɾesˈalɡo,lɡ
906,fˈunxan,nx
907,funçˈis,nç
908,sobɾesˈalɡo,lɡ
909,inteɾbjˈenen,n
910,sumˈeɾçes,ɾç
911,konbˈeɾxas,ɾx
912,ɾepɾoduskˈamos,sk
913,empekeɲˈeska,sk
914,astɾˈinçes,nç
915,koleçˈis,ç
916,asˈejs,s
917,ɾejmpˈone,n
918,abastˈeskan,sk
919,desapaɾeskˈajs,sk
920,enaltˈeska,sk
921,edusˈimos,s
922,detˈenɡa,nɡ
923,delˈinka,nk
924,pɾobˈenɡa,nɡ
925,pɾedˈiɡas,ɡ
926,enɾaɾˈeska,sk
927,adbˈenɡo,nɡ
928,ɾejmponɡˈamos,nɡ
929,enfebɾeskˈamos,sk
930,delinkˈamos,nk
931,inteɾpˈones,n
932,enɾikˈeskan,sk
933,tˈenɡan,nɡ
934,tɾanspˈonɡa,nɡ
935,ɡwaɾnˈeska,sk
936,detenˈejs,n
937,aborˈeska,sk
938,abstˈeɾçes,ɾç
939,konbˈeɾxan,ɾx
940,ɡwaɾnˈeska,sk
941,ɾemˈeska,sk
942,sostˈenɡa,nɡ
943,sedˈuska,sk
944,apetˈeskas,sk
945,deskonosˈejs,s
946,konbˈeɾxas,ɾx
947,mˈuçe,ç
948,ɾemesˈejs,s
949,deskompˈonɡa,nɡ
950,apaɾˈeses,s
951,enɾikˈeska,sk
952,enbanˈeses,s
953,elixˈajs,x
954,kompaɾeskˈajs,sk
955,kaɾesˈejs,s
956,paɾˈese,s
957,paɾˈeskas,sk
958,ɾebeɾdeskˈajs,sk
959,sobɾekˈoxo,x
960,ɾekonosˈemos,s
961,suponɡˈajs,nɡ
962,kˈajɡas,jɡ
963,konbˈeɾçe,ɾç
964,tɾanspˈone,n
965,kontˈenɡa,nɡ
966,kˈajɡo,jɡ
967,supˈones,n
968,enaltˈeska,sk
969,padˈeska,sk
970,obtjˈene,n
971,fˈunçes,nç
972,abdˈuse,s
973,abastesˈejs,s
974,obtˈenɡas,nɡ
975,palidˈeskas,sk
976,palidˈeskan,sk
977,tenɡˈajs,nɡ
978,exeɾsˈamos,ɾs
979,desabastesˈemos,s
980,enbanˈeska,sk
981,meɾˈesko,sk
982,abastesˈejs,s
983,emˈeɾçe,ɾç
