idx,tgt,tgt_sf
79,ɾestɾˈinxan,nx
80,kabˈemos,b
81,adusˈimos,s
82,konflˈixan,x
83,kompaɾˈeskan,sk
84,fˈulçe,lç
85,eskaɾnesˈemos,s
86,ɡwaɾesˈemos,s
87,delˈinken,nk
88,eskaˈesen,s
89,peɾtenesˈemos,s
90,enɾoxˈeses,s
91,entɾistˈeskan,sk
92,enmoeskˈamos,sk
93,intɾodˈuska,sk
94,impˈonɡo,nɡ
95,pɾoponˈemos,n
96,intɾodˈusen,s
97,elˈixas,x
98,desɡwaɾnˈeskas,sk
99,manutˈenɡan,nɡ
100,pɾeestablesˈemos,s
101,kˈoxas,x
102,inteɾdiɡˈamos,ɡ
103,akɾˈesen,s
104,kondiɡˈajs,ɡ
105,enfuɾeskˈamos,sk
106,adˈuska,sk
107,tɾansponˈejs,n
108,atɾˈajɡo,jɡ
109,supˈonɡa,nɡ
110,pɾeestablˈese,s
111,aɡɾadˈesko,sk
112,kontɾaˈaɡo,ɡ
113,konflˈixas,x
114,ɾetɾaduskˈamos,sk
115,pɾobˈenɡas,nɡ
116,pɾeestablˈeskas,sk
117,desdesˈis,s
118,konbˈeɾçen,ɾç
119,akoxˈamos,x
120,abstˈeɾçes,ɾç
121,kodiɾiçˈimos,ç
122,pɾobˈenɡan,nɡ
123,balɡˈamos,lɡ
124,kodiɾixˈamos,x
125,ɾekonˈoskan,sk
126,komplˈaskas,sk
127,entumˈese,s
128,unsˈis,ns
129,kontɾˈae,
130,delˈinkas,nk
131,espaɾsˈimos,ɾs
132,infɾinçˈimos,nç
133,xˈakes,k
134,meɾeskˈajs,sk
135,fosfoɾˈese,s
136,konbˈenso,ns
137,ensoɾdeskˈamos,sk
138,ɾetwˈeɾsa,ɾs
139,desfaboɾeskˈamos,sk
140,palidesˈejs,s
141,ɾepɾodˈusen,s
142,inflˈiçe,ç
143,ɾejntɾodusˈimos,s
144,enɾikˈeskas,sk
145,ɾekondˈuska,sk
146,neɡɾeskˈajs,sk
147,ʃasˈemos,s
148,neɡɾesˈemos,s
149,indusˈimos,s
150,ɾejntɾodˈuses,s
151,akontesˈejs,s
152,ɾekonoskˈajs,sk
153,umedˈesen,s
154,peɾtenˈeska,sk
155,infliçˈimos,ç
156,entumˈesko,sk
157,komplasˈejs,s
158,ɾexubeneskˈamos,sk
159,konbensˈajs,ns
160,kontɾabjˈenes,n
161,ɾebeɾdeskˈajs,sk
162,faʃˈese,s
163,adolˈeska,sk
164,indispˈonɡan,nɡ
165,desfaʃˈesen,s
166,foɾtalˈese,s
167,esklaɾˈeskas,sk
168,ˈunsa,ns
169,fˈinxa,nx
170,deteɾxˈamos,ɾx
171,pˈunçe,nç
172,entenebɾesˈejs,s
173,tɾanspˈonɡa,nɡ
174,estˈaɾsas,ɾs
175,entɾistˈesko,sk
176,suponɡˈajs,nɡ
177,komplˈaskas,sk
178,desfaʃˈesen,s
179,establˈeskas,sk
180,deteɾxˈajs,ɾx
181,enaltˈeskas,sk
182,ekspˈonɡo,nɡ
183,sˈalɡas,lɡ
184,peɾmanˈeses,s
185,desabastˈesko,sk
186,kolˈixa,x
187,pˈunxas,nx
188,floɾˈeska,sk
189,umedˈeska,sk
190,mantˈenɡo,nɡ
191,desfaʃˈeses,s
192,emˈulxa,lx
193,obedeskˈamos,sk
194,estˈaɾsa,ɾs
195,desfaboɾˈeses,s
196,inteɾpˈonɡan,nɡ
197,ɾesaɾsˈajs,ɾs
198,ɡwaɾnˈeses,s
199,emˈulxo,lx
200,empekeɲˈesko,sk
201,detɾajɡˈamos,jɡ
202,ˈasɡan,sɡ
203,kompaɾeskˈajs,sk
204,desaɡɾadeskˈamos,sk
205,ɾekˈajɡa,jɡ
206,desabastˈese,s
207,sedˈusen,s
208,depˈonɡas,nɡ
209,ɾelˈusko,sk
210,mˈulsen,ls
211,ˈasen,s
212,inteɾpˈonɡa,nɡ
213,akɾeskˈajs,sk
214,kontɾabˈenɡo,nɡ
215,ɾebjˈene,n
216,ɾedˈuses,s
217,ɾemˈesen,s
218,komplˈaskan,sk
219,komplˈaska,sk
220,entɾisteskˈajs,sk
221,konbeɾçˈis,ɾç
222,ɾetwˈeɾsa,ɾs
223,ensoɾdˈeskan,sk
224,neɡɾˈese,s
225,deskonˈosen,s
226,entɾetjˈene,n
227,kontɾabˈenɡa,nɡ
228,oskuɾˈese,s
229,sedˈuska,sk
230,enɾikˈesen,s
231,subbjˈenen,n
232,ɾekɾudˈeskan,sk
233,supˈonɡo,nɡ
234,kodiɾiçˈis,ç
235,detjˈenes,n
236,desabastesˈemos,s
237,astɾˈinçe,nç
238,derelˈinken,nk
239,nˈases,s
240,deskonoskˈajs,sk
241,obedˈeska,sk
242,ɾefˈulxa,lx
243,supˈonɡan,nɡ
244,faʃeskˈamos,sk
245,ɾefˈulxas,lx
246,ɾekondusˈis,s
247,peɾeskˈajs,sk
248,ɾebˈenɡa,nɡ
249,empodɾˈeskas,sk
250,enduɾˈeska,sk
251,pɾotˈexan,x
252,unsˈimos,ns
253,sobɾepˈone,n
254,establesˈejs,s
255,aɡɾadeskˈamos,sk
256,abˈenɡa,nɡ
257,enɾaɾesˈemos,s
258,kontɾaˈaɡa,ɡ
259,sedˈuse,s
260,enɾikeskˈajs,sk
261,ensoɾdˈeses,s
262,sumˈeɾçe,ɾç
263,deskomponˈemos,n
264,enɾoxesˈemos,s
265,ɾexubenˈese,s
266,enkanesˈejs,s
267,sˈuɾxa,ɾx
268,detˈeɾxan,ɾx
269,mˈulses,ls
270,aɡɾadˈeska,sk
271,enɾoxˈesen,s
272,sumˈeɾçen,ɾç
273,kontɾaˈasen,s
274,derelinkˈimos,nk
275,ɾekonˈoska,sk
276,mˈuxa,x
277,deskˈose,s
278,empalidˈese,s
279,meɾesˈemos,s
280,sˈalɡa,lɡ
281,sobɾebenɡˈajs,nɡ
282,tenˈejs,n
283,koçˈemos,ç
284,fˈulxa,lx
285,nasˈejs,s
286,peɾˈeskas,sk
287,kontɾabˈenɡas,nɡ
288,ɾexubenˈesko,sk
289,ensombɾˈesko,sk
290,espˈaɾsen,ɾs
291,deponˈemos,n
292,sumˈeɾxo,ɾx
293,ekspˈonɡan,nɡ
294,pɾeestablˈesen,s
295,enaltˈeska,sk
296,obskuɾeskˈajs,sk
297,maldˈisen,s
298,kompadˈesko,sk
299,indispˈonɡa,nɡ
300,eksponˈejs,n
301,detenɡˈajs,nɡ
302,inteɾponˈemos,n
303,desaɡɾadˈeska,sk
304,konduskˈamos,sk
305,pɾeestablˈesen,s
306,ɾebeɾdesˈejs,s
307,inteɾponˈejs,n
308,enbanˈese,s
309,empodɾesˈemos,s
310,ɾeelˈixas,x
311,entɾebˈenɡo,nɡ
312,enɾikˈeska,sk
313,amaɾiʃˈeska,sk
314,adbenˈimos,n
315,kˈoçes,ç
316,floɾeskˈajs,sk
317,desˈaɡa,ɡ
318,esklaɾˈeskas,sk
319,ɾejntɾodˈuse,s
320,konbeɾxˈajs,ɾx
321,detɾˈajɡa,jɡ
322,enɾikˈeskan,sk
323,ɾejntɾodˈuskas,sk
324,koreçˈis,ç
325,faboɾˈesen,s
326,ɾekaˈemos,
327,pospˈones,n
328,pɾedispˈone,n
329,kolˈiçe,ç
330,establˈesko,sk
331,kompunçˈimos,nç
332,enduɾˈeskan,sk
333,pɾotexˈamos,x
334,amaɾiʃˈeska,sk
335,mantˈenɡa,nɡ
336,ɾekonˈosko,sk
337,pɾedispˈonɡas,nɡ
338,ɾˈuçen,ç
339,sumeɾxˈajs,ɾx
340,fenˈeskas,sk
341,lˈusen,s
342,oskuɾeskˈamos,sk
343,enmudˈesen,s
344,ɾebˈenɡas,nɡ
345,entumˈesen,s
346,desˈase,s
347,enbanˈeses,s
348,kontɾˈajɡa,jɡ
349,enmoˈese,s
350,inflˈixa,x
351,satisfˈasen,s
352,entɾetenˈejs,n
353,pɾedispˈonɡo,nɡ
354,umedˈeska,sk
355,kepˈajs,p
356,desdiɡˈamos,ɡ
357,ɾestablˈeska,sk
358,dibˈeɾxas,ɾx
359,anoʧeskˈamos,sk
360,koreçˈimos,ç
361,posponɡˈajs,nɡ
362,desaɡɾadˈeskas,sk
363,ensombɾesˈemos,s
364,faʃˈese,s
365,enduɾˈeskan,sk
366,impˈonen,n
367,pˈunxan,nx
368,kondˈisen,s
369,dekɾˈesen,s
370,entumˈeskan,sk
371,deskonosˈemos,s
372,peɾtenˈeses,s
373,satisfˈases,s
374,deskonbjˈenes,n
375,enmudˈeskan,sk
376,dekɾˈeska,sk
377,sedˈuska,sk
378,estɾemˈeska,sk
379,konbjˈene,n
380,kondˈiɡas,ɡ
381,ˈunsen,ns
382,fˈinçen,nç
383,padˈeses,s
384,manutˈenɡan,nɡ
385,kontɾadˈiɡas,ɡ
386,delinkˈajs,nk
387,empalidˈeskas,sk
388,korˈixan,x
389,peɾteneskˈajs,sk
390,sobɾepˈonɡan,nɡ
391,astɾˈinxan,nx
392,impˈonɡo,nɡ
393,floɾˈeska,sk
394,ɾekonˈoses,s
395,deskompˈonɡas,nɡ
396,enmudˈeska,sk
397,enaltˈeska,sk
398,enbanˈeskas,sk
399,akˈoçen,ç
400,enoɾɡuʃˈesko,sk
401,akontˈese,s
402,entɾistˈeska,sk
403,pɾotˈeçen,ç
404,pɾoponɡˈamos,nɡ
405,satisfasˈejs,s
406,enkanˈeses,s
407,espˈaɾsa,ɾs
408,despɾotˈeçes,ç
409,anoʧˈeskan,sk
410,ɡwaɾˈesko,sk
411,fulxˈajs,lx
412,ɾeelixˈamos,x
413,komplˈase,s
414,establˈesko,sk
415,satisfasˈemos,s
416,kompaɾeskˈajs,sk
417,ɾejntɾoduskˈajs,sk
418,korˈixa,x
419,kontɾadˈiɡan,ɡ
420,embɾutˈeses,s
421,despɾotˈexa,x
422,dekaˈemos,
423,inflˈixas,x
424,eksiçˈimos,ç
425,enneɡɾˈeska,sk
426,detɾˈajɡa,jɡ
427,ɾekonbˈenɡa,nɡ
428,lˈuse,s
429,enmoeskˈajs,sk
430,embɾutˈeses,s
431,konbˈensa,ns
432,abstˈeɾxa,ɾx
433,konbˈeɾxa,ɾx
434,ɾebeɾdˈeska,sk
435,kondesˈimos,s
436,sedˈusen,s
437,eskaɾnˈeskan,sk
438,kompadeskˈamos,sk
439,adolˈese,s
440,kˈoxas,x
441,subʃˈaska,sk
442,paɾˈeskas,sk
443,abstˈeɾçen,ɾç
444,ɾekonbˈenɡas,nɡ
445,fosfoɾˈeses,s
446,indˈuses,s
447,intɾodˈuse,s
448,kompadeskˈamos,sk
449,akˈoçe,ç
450,muxˈamos,x
451,akˈoçen,ç
452,amaɾiʃˈeskan,sk
453,dispˈonɡan,nɡ
454,desdesˈimos,s
455,enteɾnˈesko,sk
456,nasˈemos,s
457,infɾinxˈamos,nx
458,foɾtalesˈemos,s
459,asˈimos,s
460,mantjˈenen,n
461,ˈunsas,ns
462,siɾkunbenˈimos,n
463,enaltˈeses,s
464,ɾejmponɡˈamos,nɡ
465,konbˈenɡas,nɡ
466,entɾistesˈejs,s
467,inteɾpˈonɡo,nɡ
468,empekeɲˈeskan,sk
469,sumˈeɾxa,ɾx
470,ɾekonosˈemos,s
471,seduskˈamos,sk
472,kontɾˈajɡas,jɡ
473,emulçˈejs,lç
474,ɾekonbˈenɡa,nɡ
475,anteponˈemos,n
476,enɾaɾˈeskas,sk
477,padˈeska,sk
478,eskaˈeskan,sk
479,kaɾˈeska,sk
480,xˈakes,k
481,maldˈiɡan,ɡ
482,ɾˈuxan,x
483,detˈeɾxa,ɾx
484,ɾepɾodˈusen,s
485,pospˈonɡa,nɡ
486,kˈepan,p
487,ɾejmpˈonɡa,nɡ
488,komplˈasen,s
489,enbexeskˈajs,sk
490,kolˈiçen,ç
491,desfaʃeskˈamos,sk
492,pɾedispˈonɡo,nɡ
493,desnˈaska,sk
494,embɾutˈeskan,sk
495,detˈenɡo,nɡ
496,empodɾesˈemos,s
497,faboɾeskˈajs,sk
498,akˈoçes,ç
499,kontɾaˈemos,
500,apaɾˈeska,sk
501,kodiɾˈiçes,ç
502,antepˈonɡo,nɡ
503,kompaɾˈeskas,sk
504,entɾebenɡˈajs,nɡ
505,esklaɾˈeskas,sk
506,empekeɲˈeska,sk
507,enbexˈeska,sk
508,ɾelˈusko,sk
509,suponˈemos,n
510,ˈases,s
511,ɾestɾˈinxa,nx
512,ɾexubenˈeskas,sk
513,desfaʃesˈejs,s
514,kˈoxo,x
515,kajɡˈamos,jɡ
516,aɡɾadˈeska,sk
517,meɾˈeska,sk
518,detˈeɾxa,ɾx
519,supeɾbˈenɡas,nɡ
520,aɡɾadeskˈajs,sk
521,manutenˈejs,n
522,deskomponˈejs,n
523,estɾemeskˈamos,sk
524,akontˈeska,sk
525,peɾmanˈeskas,sk
526,enfuɾˈesen,s
527,akontˈese,s
528,sˈuɾxo,ɾx
529,ɾesaɾsˈamos,ɾs
530,kompaɾeskˈajs,sk
531,kompadeskˈajs,sk
532,inteɾdˈiɡo,ɡ
533,desfaboɾˈeska,sk
534,adolˈese,s
535,peɾˈese,s
536,abdˈuse,s
537,ennoblesˈemos,s
538,sobɾebenɡˈamos,nɡ
539,ˈases,s
540,detɾajɡˈajs,jɡ
541,floɾˈesen,s
542,eskaɾnˈesen,s
543,satisfˈaɡa,ɡ
544,enmudesˈejs,s
545,impˈonɡa,nɡ
546,tɾanspˈonen,n
547,enɡɾandˈeska,sk
548,faʃˈeskan,sk
549,obskuɾeskˈamos,sk
550,deskonˈoskas,sk
551,pɾesuponˈejs,n
552,subbjˈenes,n
553,sustɾˈajɡo,jɡ
554,desaɡɾadeskˈamos,sk
555,mulsˈamos,ls
556,enmudeskˈamos,sk
557,enbexˈeska,sk
558,ɾeeleçˈis,ç
559,floɾˈeska,sk
560,ˈasɡa,sɡ
561,palidˈeskan,sk
562,empalidˈeska,sk
563,ɾejmpˈone,n
564,ɾekɾudˈesko,sk
565,konbalˈeska,sk
566,enɡɾandˈeska,sk
567,dibˈeɾxo,ɾx
568,supeɾbenɡˈajs,nɡ
569,ˈunçe,nç
570,ɾetɾaduskˈamos,sk
571,ɾesˈuɾçes,ɾç
572,fulxˈajs,lx
573,supeɾpˈonɡo,nɡ
574,desfaboɾˈese,s
575,ɾexubeneskˈajs,sk
576,ɾetoɾsˈajs,ɾs
577,meɾˈesen,s
578,desasˈejs,s
579,enaltˈesko,sk
580,dibeɾçˈimos,ɾç
581,enɾikˈese,s
582,balbˈuskas,sk
583,ɾenˈaskan,sk
584,detenɡˈamos,nɡ
585,ˈases,s
586,enbexˈeska,sk
587,desmeɾeskˈajs,sk
588,imponɡˈajs,nɡ
589,ensombɾeskˈajs,sk
590,kompunxˈajs,nx
591,oskuɾeskˈamos,sk
592,entɾistˈeses,s
593,paɾˈeska,sk
594,tɾanspˈonɡan,nɡ
595,esklaɾesˈejs,s
596,faʃeskˈajs,sk
597,abstˈeɾxan,ɾx
598,emˈulxa,lx
599,detɾˈajɡo,jɡ
600,faboɾˈeskan,sk
601,supˈonɡa,nɡ
602,ɾedˈusen,s
603,sobɾepˈonɡa,nɡ
604,enɾaɾˈese,s
605,naskˈamos,sk
606,ɾedˈusko,sk
607,konbeɾçˈejs,ɾç
608,ɾekonˈose,s
609,ʃˈasko,sk
610,sumˈeɾçes,ɾç
611,esklaɾesˈemos,s
612,ɾekɾudˈeska,sk
613,ɾelˈuses,s
614,padˈesen,s
615,enkˈoçen,ç
616,enmoesˈejs,s
617,ekspˈonɡa,nɡ
618,deskˈoses,s
619,enduɾˈesko,sk
620,ʃˈaska,sk
621,kaɾˈeska,sk
622,desˈaɡan,ɡ
623,kompadˈesko,sk
624,ɾetoɾsˈamos,ɾs
625,xakˈis,k
626,xˈako,k
627,ɾetɾadusˈimos,s
628,balbˈuse,s
629,kɾˈeskan,sk
630,konbalˈeses,s
631,enkanesˈejs,s
632,entenebɾesˈejs,s
633,empodɾˈesko,sk
634,empodɾˈeskan,sk
635,kondˈiɡas,ɡ
636,desmeɾesˈemos,s
637,ɾesplandˈeskas,sk
638,inflˈiçes,ç
639,abdˈusko,sk
640,konbˈensa,ns
641,fosfoɾesˈemos,s
642,sedˈuska,sk
643,sobɾebˈenɡo,nɡ
644,sedusˈimos,s
645,deskonbenɡˈajs,nɡ
646,impˈones,n
647,ɾeduskˈamos,sk
648,sobɾebenɡˈamos,nɡ
649,desmeɾˈeskan,sk
650,desfaʃesˈemos,s
651,ɾeabasteskˈamos,sk
652,ɡwaɾnˈese,s
653,aflixˈajs,x
654,akɾˈesen,s
655,bˈalɡa,lɡ
656,mantjˈenen,n
657,meɾˈesko,sk
658,infɾinçˈis,nç
659,padˈeses,s
660,umedˈeses,s
661,enbexeskˈajs,sk
662,korixˈamos,x
663,deskomponˈemos,n
664,ɾuçˈimos,ç
665,enlentˈese,s
666,establˈeses,s
667,ɾeelˈiçen,ç
668,ɾesuɾçˈis,ɾç
669,konbˈeɾxa,ɾx
670,kompaɾˈeska,sk
671,enɾikeskˈajs,sk
672,tɾansixˈamos,x
673,enmoeskˈajs,sk
674,eksiçˈis,ç
675,ɾesaɾsˈimos,ɾs
676,desfaʃeskˈamos,sk
677,enkoxˈajs,x
678,subʃˈasen,s
679,konbˈenso,ns
680,ɾekondusˈimos,s
681,kontɾadesˈimos,s
682,enaltˈeses,s
683,kɾˈese,s
684,ɡwaɾnˈeska,sk
685,inteɾdˈise,s
686,pɾobˈenɡo,nɡ
687,xakˈis,k
688,mˈulsa,ls
689,derelˈinka,nk
690,kontɾadˈiɡas,ɡ
691,konbalˈesen,s
692,enkanˈese,s
693,disponɡˈajs,nɡ
694,bendesˈis,s
695,maldˈisen,s
696,padesˈejs,s
697,ɾˈuxan,x
698,enkaɾeskˈamos,sk
699,sobɾebˈenɡo,nɡ
700,tɾanspˈone,n
701,ʃˈaska,sk
702,kontɾˈajɡan,jɡ
703,depˈonɡa,nɡ
704,esklaɾˈeskas,sk
705,enlentˈesen,s
706,pɾoponɡˈamos,nɡ
707,tɾansˈixo,x
708,ensoɾdˈesko,sk
709,anteponˈejs,n
710,enmoesˈemos,s
711,kolˈixo,x
712,kondˈusko,sk
713,asɡˈajs,sɡ
714,espˈaɾses,ɾs
715,ɾebjˈenes,n
716,enkanˈeska,sk
717,enmudˈeskan,sk
718,empalidˈeskas,sk
719,arˈeska,sk
720,faboɾeskˈajs,sk
721,kompˈonen,n
722,fˈinxa,nx
723,emulçˈemos,lç
724,fɾˈunse,ns
725,empekeɲeskˈajs,sk
726,empodɾeskˈajs,sk
727,esklaɾˈeskas,sk
728,anoʧˈesen,s
729,desasˈejs,s
730,ɾejntɾodˈuskan,sk
731,delˈinka,nk
732,manutˈenɡas,nɡ
733,konduskˈamos,sk
734,kondusˈis,s
735,kˈajɡa,jɡ
736,entumˈeskas,sk
737,estaɾsˈamos,ɾs
738,sedˈusko,sk
739,abdˈuska,sk
740,peɾeskˈamos,sk
741,sˈuɾxo,ɾx
742,kaɾeskˈamos,sk
743,impˈone,n
744,pɾobˈenɡa,nɡ
745,deskonbˈenɡas,nɡ
746,dibˈeɾçe,ɾç
747,abjˈene,n
748,palideskˈamos,sk
749,satisfˈasen,s
750,establˈeska,sk
751,ɡwaɾˈeses,s
752,enfuɾˈesko,sk
753,nˈasen,s
754,desnaskˈajs,sk
755,empekeɲˈesen,s
756,inteɾpˈonɡas,nɡ
757,ɾelˈuska,sk
758,supeɾbenɡˈajs,nɡ
759,enduɾˈeskan,sk
760,akɾˈeska,sk
761,empodɾeskˈamos,sk
762,foɾtalˈeska,sk
763,depˈonɡan,nɡ
764,ɡwaɾnˈeska,sk
765,enaltˈese,s
766,fˈulçen,lç
767,sedˈuskas,sk
768,infɾˈinçes,nç
769,inflˈiçe,ç
770,kepˈajs,p
771,desnˈaskas,sk
772,ɾˈuçe,ç
773,enbexˈesko,sk
774,ɾekonbˈenɡo,nɡ
775,deskompˈonɡa,nɡ
776,faboɾˈeska,sk
777,pɾesupˈone,n
778,kondˈuses,s
779,subʃaskˈamos,sk
780,desnasˈemos,s
781,desfaʃeskˈajs,sk
782,ɾekondˈuskas,sk
783,enkˈoxa,x
784,kˈoxa,x
785,ɾeelˈiçe,ç
786,kompˈone,n
787,kˈaes,
788,atɾaˈemos,
789,neɡɾeskˈajs,sk
790,imponɡˈamos,nɡ
791,ˈasɡo,sɡ
792,desabastˈeses,s
793,estɾemesˈejs,s
794,ɾekonˈosko,sk
795,enmoˈeskas,sk
796,disponɡˈamos,nɡ
797,dekɾˈesko,sk
798,kodiɾˈixo,x
799,pɾesuponˈejs,n
800,akontˈeskas,sk
801,amaɾiʃˈeskas,sk
802,akɾˈeses,s
803,adoleskˈajs,sk
804,aɡɾadˈeska,sk
805,fenˈeska,sk
806,adbˈenɡa,nɡ
807,faʃˈeskas,sk
808,mˈuçe,ç
809,enneɡɾˈeskas,sk
810,kontɾabjˈene,n
811,anteponɡˈamos,nɡ
812,infɾˈinçen,nç
813,desabastˈeska,sk
814,asɡˈamos,sɡ
815,kˈoçes,ç
816,ˈase,s
817,enɡɾandˈese,s
818,entɾetjˈenes,n
819,obskuɾeskˈamos,sk
820,koleçˈis,ç
821,kondˈisen,s
822,ɾesplandeskˈamos,sk
823,ɾejmpˈonɡo,nɡ
824,desfaboɾˈesen,s
825,enkaɾˈeskas,sk
826,sobɾebenˈimos,n
827,ɾexubenˈeska,sk
828,enteɾnˈeses,s
829,enɾoxˈeses,s
830,abˈenɡas,nɡ
831,impˈonɡas,nɡ
832,ɡwaɾeskˈamos,sk
833,estɾemeskˈamos,sk
834,ɾetɾaduskˈajs,sk
835,desfaboɾˈesko,sk
836,emˈulxas,lx
837,faʃˈesko,sk
838,ɡwaɾˈeskan,sk
839,ɡwaɾneskˈamos,sk
840,kontɾˈajɡas,jɡ
841,ɾejmponɡˈamos,nɡ
842,ensombɾesˈejs,s
843,mˈuxan,x
844,kˈajɡo,jɡ
845,ʃasˈejs,s
846,enbexˈeska,sk
847,ɾenˈases,s
848,mˈuxa,x
849,enɡɾandˈese,s
850,kolˈixa,x
851,deskˈosas,s
852,enɾoxesˈemos,s
853,entɾetjˈene,n
854,ɾeelˈixa,x
855,ˈunso,ns
856,pɾotexˈajs,x
857,kompaɾˈeska,sk
858,ɾeabastˈeskas,sk
859,desˈases,s
860,peɾtenˈese,s
861,bˈalɡan,lɡ
862,ɾetɾˈajɡan,jɡ
863,faboɾˈesko,sk
864,ˈunsas,ns
865,inteɾdˈiɡan,ɡ
866,adˈuses,s
867,fˈulçe,lç
868,salɡˈamos,lɡ
869,ɾebeɾdesˈejs,s
870,pospˈones,n
871,estaɾsˈajs,ɾs
872,abdˈuska,sk
873,atɾˈae,
874,obskuɾesˈejs,s
875,desaɡɾadˈeskan,sk
876,korixˈamos,x
877,konfliçˈimos,ç
878,deskompˈone,n
879,koçˈemos,ç
880,maldˈiɡa,ɡ
881,ɾejntɾodˈusen,s
882,fˈulxa,lx
883,ɡwaɾˈese,s
884,empodɾˈeska,sk
885,deponˈemos,n
886,xˈakas,k
887,kontɾaˈaɡas,ɡ
888,peɾˈeskas,sk
889,ɾesˈaɾsa,ɾs
890,deskompˈone,n
891,tenɡˈamos,nɡ
892,sedˈusko,sk
893,ɾeluskˈamos,sk
894,ɾekɾudesˈemos,s
895,pɾeestablesˈemos,s
896,derelˈinkan,nk
897,deskonbˈenɡan,nɡ
898,suɾxˈamos,ɾx
899,desdˈiɡan,ɡ
900,ɾekonbˈenɡo,nɡ
901,ensombɾesˈemos,s
902,ɾestablesˈejs,s
903,aɡɾadˈeses,s
904,fɾˈunsa,ns
905,bˈalɡo,lɡ
906,peɾˈeska,sk
907,mˈuçes,ç
908,enteɾnesˈemos,s
909,ɾekɾudesˈejs,s
910,ɾekɾudˈeses,s
911,dekɾesˈemos,s
912,ɡwaɾˈeskan,sk
913,konbeɾxˈamos,ɾx
914,ensombɾesˈemos,s
915,kaɾˈeskan,sk
916,inteɾpˈones,n
917,enɾoxˈesko,sk
918,deskˈosan,s
919,embɾutˈeses,s
920,ɾepɾodusˈis,s
921,kɾeskˈajs,sk
922,balɡˈajs,lɡ
923,kaɾˈeskas,sk
924,konbˈeɾxas,ɾx
925,enaltˈeses,s
926,oskuɾeskˈamos,sk
927,emulçˈemos,lç
928,espˈaɾse,ɾs
929,ɾexubenˈeskan,sk
930,obedˈeskas,sk
931,enɾoxeskˈajs,sk
932,konbeɾxˈajs,ɾx
933,absteɾxˈamos,ɾx
934,sobɾeponˈejs,n
935,konbensˈejs,ns
936,ɾetɾadusˈis,s
937,enaltˈesen,s
938,emˈulxo,lx
939,detˈenɡa,nɡ
940,peɾˈeska,sk
941,unsˈamos,ns
942,kaɾˈese,s
943,ɾetɾadˈuskan,sk
944,entɾetˈenɡas,nɡ
945,pɾodˈuskas,sk
946,peɾmanˈesko,sk
947,ɾeelˈixan,x
948,enkaɾeskˈajs,sk
949,ɾekɾudˈeska,sk
950,dibˈeɾçe,ɾç
951,entɾebˈenɡo,nɡ
952,enkaɾˈeska,sk
953,ɾejntɾodˈuskas,sk
954,finxˈajs,nx
955,fɾunsˈajs,ns
956,enoɾɡuʃˈesko,sk
957,empekeɲˈesko,sk
958,pɾopˈonɡan,nɡ
959,akɾˈeska,sk
960,ɾesˈuɾxa,ɾx
961,ɾˈuxa,x
962,empodɾˈeses,s
963,pospˈonɡas,nɡ
964,ɡwaɾˈesko,sk
965,supeɾponɡˈajs,nɡ
966,mantenˈemos,n
967,obedˈese,s
968,kaɾˈeskas,sk
