idx,tgt,tgt_sf
506,entɾebˈenɡa,nɡ
507,ensoɾdˈesen,s
508,mantˈenɡa,nɡ
509,emˈeɾçen,ɾç
510,emˈeɾçe,ɾç
511,ɾeblandˈesko,sk
512,enneɡɾˈeskas,sk
513,abastˈesko,sk
514,dispˈonɡa,nɡ
515,manutˈenɡo,nɡ
516,inteɾpˈone,n
517,embɾuteskˈajs,sk
518,amanesˈejs,s
519,tɾaspˈonɡa,nɡ
520,ɾobustesˈejs,s
521,pɾedˈisen,s
522,apaɾˈesko,sk
523,ˈases,s
524,enkaɾˈeskas,sk
525,akɾesˈejs,s
526,sobɾepˈone,n
527,aɡɾadesˈejs,s
528,ɾeabastˈeskan,sk
529,faʃeskˈamos,sk
530,ɾesplandˈesko,sk
531,aborˈesen,s
532,apˈonɡan,nɡ
533,supeɾbenˈis,n
534,desfaʃˈeskas,sk
535,ɾesuɾçˈimos,ɾç
536,lanɡidˈeskas,sk
537,desdesˈimos,s
538,paɾˈesen,s
539,enoɾɡuʃˈese,s
540,balbuskˈajs,sk
541,akaˈese,s
542,fˈulçen,lç
543,aflˈiçe,ç
544,akˈoxan,x
545,mˈuçen,ç
546,ɾedˈusko,sk
547,sobɾepˈonɡa,nɡ
548,tɾansponˈejs,n
549,diɾˈiçen,ç
550,enbanesˈejs,s
551,impˈonen,n
552,ɾeelˈiçes,ç
553,enbexeskˈajs,sk
554,pɾebenɡˈamos,nɡ
555,pɾedispˈonɡa,nɡ
556,infɾinxˈajs,nx
557,eskaɾnˈeskan,sk
558,tɾaspˈonɡa,nɡ
559,tɾˈajɡa,jɡ
560,ɾestɾˈinçen,nç
561,ekibˈalɡas,lɡ
562,peɾmanˈeska,sk
563,delˈinkan,nk
564,inteɾbenɡˈamos,nɡ
565,ɾekompˈones,n
566,obskuɾˈeskan,sk
567,desmeɾˈesko,sk
568,ɾepɾoduskˈamos,sk
569,fenˈeska,sk
570,konbensˈejs,ns
571,ɾesˈaɾso,ɾs
572,desˈis,s
573,desfaʃeskˈamos,sk
574,ɾesˈuɾxan,ɾx
575,ˈasɡa,sɡ
576,entɾebˈenɡa,nɡ
577,konbalesˈemos,s
578,desˈimos,s
579,sobɾebenˈimos,n
580,ɾestɾˈinxo,nx
581,ɾestɾˈinxan,nx
582,maɾsˈis,ɾs
583,abduskˈajs,sk
584,komplˈaskas,sk
585,abdˈusen,s
586,adoɾmˈeskan,sk
587,adbenˈis,n
588,desmeɾesˈemos,s
589,fˈunxo,nx
590,eskaˈeses,s
591,maldesˈimos,s
592,desfaboɾesˈemos,s
593,ekibˈalɡa,lɡ
594,fˈunxas,nx
595,aɡɾadˈeses,s
596,lusˈis,s
597,pɾekonˈosen,s
598,adbenɡˈamos,nɡ
599,ɾobustesˈemos,s
600,dekɾˈese,s
601,enɾikeskˈamos,sk
602,aborˈeses,s
603,abstˈeɾçe,ɾç
604,ɾesˈaɾso,ɾs
605,pɾodusˈis,s
606,inflˈiçes,ç
607,sˈuɾse,ɾs
608,dˈiɡo,ɡ
609,neɡɾˈesen,s
610,desdiɡˈamos,ɡ
611,desabenɡˈajs,nɡ
612,ɾetenɡˈamos,nɡ
613,desdˈiɡo,ɡ
614,desfaboɾˈeskan,sk
615,abstˈeɾxa,ɾx
616,fɾˈanxo,nx
617,intɾodˈuses,s
618,deskonbjˈenen,n
619,enflakˈeskas,sk
620,tɾasponɡˈamos,nɡ
621,inteɾponɡˈamos,nɡ
622,sumˈeɾxo,ɾx
623,ɾediɾˈixas,x
624,kompaɾeskˈamos,sk
625,enɾikeskˈajs,sk
626,sumˈeɾxa,ɾx
627,arˈese,s
628,entumˈeska,sk
629,enɾaɾˈeses,s
630,ˈunsan,ns
631,desaɡɾadˈeska,sk
632,mˈulsa,ls
633,padˈese,s
634,astɾinçˈimos,nç
635,mˈuçes,ç
636,tɾadusˈimos,s
637,emeɾçˈemos,ɾç
638,subbenˈis,n
639,embɾutˈesko,sk
640,paɾˈeska,sk
641,apetˈese,s
642,pɾotˈexa,x
643,obskuɾˈesko,sk
644,pɾebjˈenes,n
645,fɾˈanxa,nx
646,ekibalɡˈajs,lɡ
647,ɾediɾixˈamos,x
648,embɾutˈeska,sk
649,supeɾbenˈimos,n
650,ataɾdˈeska,sk
651,enɾaɾˈeska,sk
652,balbˈuskan,sk
653,ɾeabastˈeska,sk
654,konfliçˈis,ç
655,aboresˈejs,s
656,abenɡˈajs,nɡ
657,indˈuses,s
658,faʃˈeskas,sk
659,antedesˈis,s
660,edusˈimos,s
661,tɾadˈuse,s
662,inteɾpˈonɡan,nɡ
663,fˈunxan,nx
664,embeʃˈeskas,sk
665,astɾˈinçe,nç
666,entɾebenɡˈamos,nɡ
667,deskˈosan,s
668,obtˈenɡas,nɡ
669,apetˈeses,s
670,mantjˈene,n
671,ɾetwˈeɾsas,ɾs
672,intɾodˈuses,s
673,empekeɲeskˈajs,sk
674,ɾˈuxa,x
675,inflˈiçen,ç
676,pɾopˈonɡan,nɡ
677,ɾekonbˈenɡo,nɡ
678,lanɡidˈeska,sk
679,empalidesˈejs,s
680,enlentˈese,s
681,suɾsˈajs,ɾs
682,enkanˈeskas,sk
683,desnˈaskan,sk
684,empodɾˈeska,sk
685,absteɾxˈamos,ɾx
686,abastˈeska,sk
687,paɾˈeskan,sk
688,desfaʃeskˈamos,sk
689,ˈasen,s
690,estˈaɾses,ɾs
691,kaˈemos,
692,ɾexubenesˈemos,s
693,dekɾeskˈamos,sk
694,ɾedusˈis,s
695,antedˈise,s
696,faʃˈeses,s
697,ɾekɾudˈesen,s
698,padˈeses,s
699,abstˈeɾçe,ɾç
700,empodɾesˈejs,s
701,pɾedisponˈejs,n
702,posponˈejs,n
703,infɾˈinxa,nx
704,neɡlixˈamos,x
705,abastˈeskas,sk
706,embɾutˈeska,sk
707,desfaboɾeskˈamos,sk
708,neɡlˈiçes,ç
709,diɾˈiçe,ç
710,empobɾˈeska,sk
711,estɾemˈeskas,sk
712,fenˈeska,sk
713,estɾemˈeska,sk
714,peɾtenesˈejs,s
715,pɾodˈuska,sk
716,ɾeelˈixa,x
717,ɾeelixˈajs,x
718,adoɾmeskˈamos,sk
719,distɾaˈejs,
720,kompaɾeskˈamos,sk
721,maldˈises,s
722,komplaskˈamos,sk
723,fɾˈunsa,ns
724,ɾeblandˈeskan,sk
725,ɾestɾinxˈamos,nx
726,enfuɾˈesen,s
727,abjˈenen,n
728,enkaɾesˈemos,s
729,inflˈixas,x
730,ɾejmponɡˈajs,nɡ
731,kˈaben,b
732,aflixˈajs,x
733,eskaɾnesˈejs,s
734,enɾaɾˈesko,sk
735,ataɾdˈesen,s
736,ɾexubenˈeskan,sk
737,dˈiɡa,ɡ
738,akaeskˈamos,sk
739,ɾetoɾsˈejs,ɾs
740,desapaɾˈese,s
741,tɾadˈuskan,sk
742,ataɾdˈesen,s
743,peɾtenesˈemos,s
744,eleçˈis,ç
745,konˈoska,sk
746,obskuɾˈese,s
747,ɾetwˈeɾses,ɾs
748,deponˈemos,n
749,ataɾdˈeska,sk
750,deskonˈoskan,sk
751,enoɾɡuʃesˈemos,s
752,kontɾabˈenɡa,nɡ
753,obskuɾesˈemos,s
754,koçˈejs,ç
755,kolˈixa,x
756,antediɡˈajs,ɡ
757,ɾemˈeska,sk
758,tɾadˈuska,sk
759,pɾoduskˈamos,sk
760,konbeɾçˈejs,ɾç
761,kˈajɡa,jɡ
762,pɾodˈuses,s
763,konbjˈenes,n
764,deskonbˈenɡo,nɡ
765,tɾadˈuska,sk
766,atenɡˈajs,nɡ
767,peɾtenˈeses,s
768,dispˈones,n
769,korˈiçes,ç
770,sˈuɾses,ɾs
771,sostenɡˈajs,nɡ
772,eskaˈeskas,sk
773,pɾebjˈenes,n
774,satisfˈaɡo,ɡ
775,empalidˈesen,s
776,infɾˈinçes,nç
777,apˈone,n
778,faʃˈeska,sk
779,detenˈejs,n
780,eksponɡˈajs,nɡ
781,dispˈonɡan,nɡ
782,enfuɾˈeska,sk
783,tɾˈajɡa,jɡ
784,sobɾebjˈenes,n
785,deskonbˈenɡan,nɡ
786,delˈinkan,nk
787,paɾesˈejs,s
788,pɾopˈones,n
789,inteɾbˈenɡa,nɡ
790,tɾanspˈonɡan,nɡ
791,enkanˈeskan,sk
792,eɾˈixan,x
793,enbilˈeskas,sk
794,eskwˈesan,s
795,ɾemˈeska,sk
796,ɾeblandˈeska,sk
797,empalidˈeskas,sk
798,manutenɡˈajs,nɡ
799,kondiɡˈamos,ɡ
800,ɾesˈaɾso,ɾs
801,pɾekonˈoskan,sk
802,pɾebalˈeska,sk
803,ɾepɾodusˈis,s
804,enoɾɡuʃˈesen,s
805,ˈases,s
806,koleçˈis,ç
807,derelˈinken,nk
808,adʃˈaskan,sk
809,ɾekˈoxan,x
810,tɾˈajɡa,jɡ
811,ɾetjˈenen,n
812,amanesˈejs,s
813,entɾebjˈenes,n
814,ɾeapaɾˈeska,sk
815,ɾelˈuses,s
816,neɡɾˈeskas,sk
817,arˈese,s
818,mˈaɾsa,ɾs
819,peɾmaneskˈajs,sk
820,sobɾeponˈemos,n
821,ɾelˈuskas,sk
822,ɾetwˈeɾsa,ɾs
823,entumesˈemos,s
824,entɾetˈenɡa,nɡ
825,inteɾbˈenɡo,nɡ
826,ɾejmponˈejs,n
827,emˈeɾxa,ɾx
828,apˈones,n
829,deskonbˈenɡas,nɡ
830,enɾaɾˈesko,sk
831,adʃaskˈajs,sk
832,enflakˈeska,sk
833,pɾopˈonen,n
834,infɾinçˈimos,nç
835,abˈenɡan,nɡ
836,mˈuçe,ç
837,inteɾpˈone,n
838,impˈonɡo,nɡ
839,kompaɾˈeskas,sk
840,mˈulse,ls
841,amaneskˈamos,sk
842,ɾenˈasko,sk
843,kˈoçes,ç
844,ɾetenɡˈamos,nɡ
845,padˈeska,sk
846,inteɾpˈonɡa,nɡ
847,ʃukstapˈonɡa,nɡ
848,apetˈesen,s
849,pɾoponɡˈamos,nɡ
850,mantjˈenen,n
851,ʃukstapˈonɡa,nɡ
852,aponɡˈajs,nɡ
853,sostˈenɡa,nɡ
854,kosˈajs,s
855,tɾˈajɡan,jɡ
856,empobɾˈeska,sk
857,manutenˈemos,n
858,enfuɾesˈemos,s
859,empodɾeskˈamos,sk
860,ɾobustˈeska,sk
861,infɾˈinxas,nx
862,eskaɾnˈeses,s
863,inteɾponɡˈamos,nɡ
864,ɾestɾinçˈimos,nç
865,abdˈuses,s
866,ɾetwˈeɾsa,ɾs
867,desabˈenɡo,nɡ
868,inteɾdˈisen,s
869,atenˈejs,n
870,entumˈeskan,sk
871,desabenɡˈamos,nɡ
872,delinkˈamos,nk
873,apˈonɡa,nɡ
874,manutenɡˈamos,nɡ
875,peɾtenˈesen,s
876,deɾelˈinkes,nk
877,desdˈises,s
878,entɾistˈeska,sk
879,ɾeblandeskˈajs,sk
880,emˈeɾxo,ɾx
881,suɾsˈamos,ɾs
882,ɾeponɡˈajs,nɡ
883,apˈones,n
884,depˈone,n
885,kondˈiɡo,ɡ
886,ɾediɾˈiçen,ç
887,arˈeska,sk
888,obskuɾeskˈamos,sk
889,konfliçˈis,ç
890,inflˈixa,x
891,faboɾeskˈamos,sk
892,desasɡˈamos,sɡ
893,umedesˈemos,s
894,kondˈiɡas,ɡ
895,amanˈeskas,sk
896,estaɾsˈimos,ɾs
897,empalidˈeskas,sk
898,adbenˈis,n
899,ˈunsan,ns
900,lˈusen,s
901,pɾedispˈonɡa,nɡ
902,deskˈoses,s
903,desaɡɾadesˈemos,s
904,dˈiɡa,ɡ
905,ɾeabastˈeskas,sk
906,ofɾˈeskan,sk
907,kompadˈeska,sk
908,desmeɾˈesen,s
909,desˈasɡa,sɡ
910,pɾedisponˈemos,n
911,desasˈemos,s
912,obskuɾˈesen,s
913,despɾotˈexo,x
914,entɾetjˈene,n
915,entenebɾesˈejs,s
916,sobɾesalɡˈamos,lɡ
917,ɾesplandˈese,s
918,pɾebaleskˈamos,sk
919,estɾemeskˈajs,sk
920,peɾmanˈeses,s
921,enɾikˈeskan,sk
922,unsˈamos,ns
923,muxˈamos,x
924,eskaɾnesˈejs,s
925,pɾotˈexa,x
926,pɾekonoskˈajs,sk
927,entɾebenˈimos,n
928,enflakˈesen,s
929,ɾepˈonɡa,nɡ
930,enbexˈeskan,sk
931,distɾˈae,
932,xˈaka,k
933,kabˈemos,b
934,ekibˈales,l
935,apˈonɡa,nɡ
936,ɾesˈuɾçe,ɾç
937,amanˈese,s
938,emˈeɾxan,ɾx
939,ɾesˈaɾsa,ɾs
940,delˈinke,nk
941,sumˈeɾçen,ɾç
942,pɾebaleskˈajs,sk
943,pɾedisponˈemos,n
944,aborˈeses,s
945,emˈeɾxa,ɾx
946,abdˈuska,sk
947,paɾˈeskas,sk
948,abˈenɡo,nɡ
949,komplaskˈajs,sk
950,lˈuska,sk
951,ataɾdˈesen,s
952,ɾekomponˈejs,n
953,ɾetˈenɡo,nɡ
954,desabjˈenen,n
955,ɾestɾˈinxa,nx
956,eɾixˈamos,x
957,umedˈeses,s
958,amanˈeskan,sk
959,amaɾiʃˈeskas,sk
960,mantjˈenes,n
961,fɾunsˈimos,ns
962,amaneskˈamos,sk
963,ɾesuɾxˈamos,ɾx
964,obtˈenɡa,nɡ
965,ɾesˈaɾses,ɾs
