idx,tgt,tgt_sf
142,enɾikˈese,s
143,empekeɲesˈemos,s
144,sobɾekˈoxa,x
145,pˈunçe,nç
146,empalideskˈamos,sk
147,ekibˈale,l
148,desaɡɾadˈeska,sk
149,pɾodˈusen,s
150,dispˈone,n
151,kˈoxas,x
152,fˈunxa,nx
153,ɾuçˈimos,ç
154,pɾedˈise,s
155,sedˈuses,s
156,enɾaɾˈeska,sk
157,kolˈixa,x
158,seduskˈajs,sk
159,enaltˈeses,s
160,bendˈises,s
161,espaɾsˈimos,ɾs
162,ˈaɡan,ɡ
163,kaɾˈeskan,sk
164,antedˈiɡa,ɡ
165,fosfoɾesˈejs,s
166,xakˈajs,k
167,akontesˈemos,s
168,detenɡˈajs,nɡ
169,ɾejmponˈemos,n
170,ɾepɾodˈuskas,sk
171,apaɾˈeska,sk
172,abstˈeɾxan,ɾx
173,abduskˈajs,sk
174,neɡlˈixa,x
175,ʃˈase,s
176,ɾuçˈimos,ç
177,eskaɾnˈeses,s
178,dekajɡˈamos,jɡ
179,aborˈeskas,sk
180,pɾedˈiɡo,ɡ
181,delˈinkas,nk
182,enfebɾˈeskan,sk
183,kontˈenɡo,nɡ
184,adolˈeskas,sk
185,sobɾesˈalɡa,lɡ
186,delˈinko,nk
187,koçˈejs,ç
188,ɾekonˈosen,s
189,pɾebˈenɡan,nɡ
190,eduskˈajs,sk
191,sedˈuska,sk
192,deskompˈonɡan,nɡ
193,tjˈene,n
194,apaɾeskˈajs,sk
195,kontjˈenes,n
196,enɾaɾˈeska,sk
197,obtˈenɡo,nɡ
198,ofɾˈeska,sk
199,enkaɾesˈemos,s
200,disponɡˈamos,nɡ
201,tenɡˈajs,nɡ
202,sobɾesˈalɡan,lɡ
203,aponɡˈamos,nɡ
204,sumˈeɾxan,ɾx
205,desabastˈesen,s
206,ɾetwˈeɾses,ɾs
207,mˈuçen,ç
208,punçˈimos,nç
209,desabastˈesen,s
210,ɾˈuçes,ç
211,kontɾaˈase,s
212,tɾansponɡˈajs,nɡ
213,empalideskˈajs,sk
214,pɾediɡˈajs,ɡ
215,ɾˈuxa,x
216,fosfoɾeskˈamos,sk
217,deskompˈonen,n
218,delinkˈis,nk
219,akontˈeska,sk
220,ɾekonˈoskas,sk
221,tenˈemos,n
222,ɾetwˈeɾsa,ɾs
223,sostˈenɡa,nɡ
224,antediɡˈajs,ɡ
225,pɾobenɡˈajs,nɡ
226,mulxˈajs,lx
227,ʃukstaponˈejs,n
228,apetˈesen,s
229,antedˈises,s
230,ɾepɾodˈuskan,sk
231,ˈunxo,nx
232,paɾˈesen,s
233,enɾoxesˈejs,s
234,obtjˈene,n
235,pɾedisponˈemos,n
236,indˈusko,sk
237,unxˈajs,nx
238,enɾikeskˈamos,sk
239,ofɾˈesen,s
240,antedesˈis,s
241,desabasteskˈamos,sk
242,ɾetoɾsˈemos,ɾs
243,ɾemˈeska,sk
244,pɾobˈenɡan,nɡ
245,tɾajɡˈamos,jɡ
246,ɾepɾodˈuse,s
247,adolˈeskas,sk
248,empalidesˈejs,s
249,mˈulçen,lç
250,ɾebeɾdˈesen,s
251,aborˈeska,sk
252,mantˈenɡan,nɡ
253,mˈulses,ls
254,sedusˈis,s
255,pɾedesˈimos,s
256,ɾetwˈeɾses,ɾs
257,anoʧˈeska,sk
258,kolˈixa,x
259,adolˈeses,s
260,enkˈoçen,ç
261,aɡɾadesˈejs,s
262,espˈaɾsen,ɾs
263,intelixˈajs,x
264,kaɾeskˈamos,sk
265,padeskˈamos,sk
266,pɾopˈonɡa,nɡ
267,antediɡˈamos,ɡ
268,kˈoçe,ç
269,sumˈeɾxas,ɾx
270,desbaneskˈamos,sk
271,xakˈis,k
272,mantjˈenen,n
273,fosfoɾˈeses,s
274,inteɾpˈonen,n
275,ɾemˈeskas,sk
276,umedˈeskan,sk
277,desentumˈesen,s
278,pɾedˈiɡan,ɡ
279,fosfoɾˈeses,s
280,abstˈeɾxa,ɾx
281,ofɾˈeses,s
282,detenˈejs,n
283,sobɾesalɡˈajs,lɡ
284,abastˈese,s
285,pɾedˈiɡas,ɡ
286,faboɾˈeska,sk
287,enɾaɾˈese,s
288,ekibˈales,l
289,ekibalɡˈajs,lɡ
290,edˈusen,s
291,sostenɡˈamos,nɡ
292,kompaɾeskˈajs,sk
293,paɾˈesen,s
294,desentumesˈejs,s
295,palidesˈemos,s
296,mˈulsen,ls
297,mˈuçen,ç
298,seduskˈamos,sk
299,tɾansˈixas,x
300,ˈases,s
301,adolˈesko,sk
302,supˈones,n
303,sobɾesˈalɡa,lɡ
304,kontjˈenes,n
305,enneɡɾesˈemos,s
306,enɾaɾeskˈamos,sk
307,tenˈejs,n
308,ɾuxˈamos,x
309,pɾebaleskˈamos,sk
310,exˈeɾso,ɾs
311,pɾebalˈesen,s
312,espˈaɾse,ɾs
313,inteɾponɡˈajs,nɡ
314,pɾoponɡˈamos,nɡ
315,deskomponɡˈamos,nɡ
316,mulxˈajs,lx
317,empekeɲˈeses,s
318,pɾebjˈenes,n
319,akɾesˈejs,s
320,neɡlˈixas,x
321,pɾedisponˈemos,n
322,ɾepɾodusˈimos,s
323,pɾediɡˈamos,ɡ
324,empekeɲˈesko,sk
325,dibˈeɾxa,ɾx
326,ɾekonˈoses,s
327,ekibˈalɡan,lɡ
328,pɾopˈonɡo,nɡ
329,enɾaɾesˈejs,s
330,tɾanspˈonɡan,nɡ
331,elˈixan,x
332,ɾepɾoduskˈamos,sk
333,ɾepɾodˈuse,s
334,neɡlˈixa,x
335,deskompˈone,n
336,kaɾesˈejs,s
337,adolˈesen,s
338,tɾanspˈonɡan,nɡ
339,pɾedˈise,s
340,sostˈenɡa,nɡ
341,intelˈixa,x
342,bendiɡˈajs,ɡ
343,emeɾxˈamos,ɾx
344,akontˈesen,s
345,antedˈises,s
346,ʃˈasko,sk
347,enɾoxˈeskan,sk
348,ˈunxa,nx
349,mˈuxa,x
350,eskaɾnˈeska,sk
351,empalidˈeses,s
352,antedesˈis,s
353,xˈakes,k
354,kaɾesˈemos,s
355,desaɡɾadˈesen,s
356,desentumˈesen,s
357,kontjˈene,n
358,neɡliçˈis,ç
359,faboɾesˈejs,s
360,indˈuska,sk
361,fˈunxo,nx
362,kompaɾˈesko,sk
363,pɾebˈenɡo,nɡ
364,desentumˈesen,s
365,empekeɲeskˈajs,sk
366,palidˈeska,sk
367,pɾobjˈenen,n
368,unçˈimos,nç
369,sostˈenɡan,nɡ
370,faʃˈeskas,sk
371,fˈunxas,nx
372,sobɾesˈalɡo,lɡ
373,suɾxˈajs,ɾx
374,suɾsˈamos,ɾs
375,anoʧesˈejs,s
376,espaɾsˈamos,ɾs
377,ensombɾˈeses,s
378,akontˈeskas,sk
379,apeteskˈajs,sk
380,paɾeskˈajs,sk
381,kaɾeskˈajs,sk
382,enkaɾˈeses,s
383,enbanˈesen,s
384,pɾebjˈenes,n
385,apaɾˈeskas,sk
386,peɾmanˈeskan,sk
387,pɾediɡˈamos,ɡ
388,delinkˈamos,nk
389,ʃˈase,s
390,deskonosˈemos,s
391,deskonˈoska,sk
392,palidesˈejs,s
393,pɾobenˈimos,n
394,ʃukstaponˈemos,n
395,deskonˈoses,s
396,enkaɾeskˈajs,sk
397,adbˈenɡan,nɡ
398,desentumˈese,s
399,eskaɾnˈeska,sk
400,kontɾaasˈemos,s
401,enkˈoçes,ç
402,dekˈajɡan,jɡ
403,abstˈeɾçen,ɾç
404,ɾetoɾsˈajs,ɾs
405,sobɾekˈoçe,ç
406,ˈunxo,nx
407,ɾepɾodˈusko,sk
408,kˈaen,
409,padeskˈamos,sk
410,dibeɾxˈamos,ɾx
411,peɾmanˈeskan,sk
412,enɾikˈesen,s
413,ɾepɾodˈuskan,sk
414,abastesˈemos,s
415,kompaɾeskˈamos,sk
416,akontˈeska,sk
417,kompaɾˈesen,s
418,ɾekonˈosen,s
419,mˈaɾsas,ɾs
420,paɾˈeses,s
421,kontjˈenen,n
422,tɾanspˈonɡan,nɡ
423,aborˈeskas,sk
424,eskaɾnesˈemos,s
425,adolesˈemos,s
426,ˈases,s
427,edˈuse,s
428,pɾebalˈesko,sk
429,padˈese,s
430,enfebɾeskˈamos,sk
431,sobɾesˈalen,l
432,emˈeɾxa,ɾx
433,elˈiçen,ç
434,ensombɾˈeska,sk
435,kompaɾˈesen,s
436,akontˈeskas,sk
437,peɾmaneskˈajs,sk
438,enbanˈese,s
439,faboɾˈese,s
440,enɾikˈeses,s
441,neɡlˈixan,x
442,fosfoɾˈeses,s
443,pɾoduskˈamos,sk
444,kompaɾˈesko,sk
445,desabastˈesen,s
446,xakˈis,k
447,ɾebeɾdˈeska,sk
448,sobɾesalˈis,l
449,ɾemeskˈajs,sk
450,ʃukstaponˈemos,n
451,fˈunxa,nx
452,paɾesˈejs,s
453,ˈunxas,nx
454,enfebɾeskˈamos,sk
455,espˈaɾso,ɾs
456,abstˈeɾxo,ɾx
457,konbeɾçˈemos,ɾç
458,tɾanspˈonɡo,nɡ
459,kontɾaˈaɡa,ɡ
460,apeteskˈamos,sk
461,intelˈiçen,ç
462,sostenˈejs,n
463,enneɡɾeskˈamos,sk
464,pɾoponɡˈajs,nɡ
465,inteɾpˈonen,n
466,espˈaɾsa,ɾs
467,meɾeskˈajs,sk
468,meɾˈese,s
469,dekˈajɡa,jɡ
470,eskaɾnˈeska,sk
471,pɾopˈonɡa,nɡ
472,ʃˈaska,sk
473,desbanˈeska,sk
474,apetˈeskas,sk
475,ɾemˈeska,sk
476,suɾsˈimos,ɾs
477,enɾikˈeskan,sk
478,abstˈeɾxa,ɾx
479,enɾaɾˈeses,s
480,mulsˈamos,ls
481,ɾˈuçe,ç
482,tɾˈajɡa,jɡ
483,absteɾçˈemos,ɾç
484,kˈajɡa,jɡ
485,espˈaɾsa,ɾs
486,kolˈiçe,ç
487,aɡɾadesˈemos,s
488,detenˈemos,n
489,kompaɾˈeses,s
490,meɾˈesen,s
491,sostenˈemos,n
492,mantˈenɡo,nɡ
493,espˈaɾsen,ɾs
494,enaltˈesko,sk
495,konbˈeɾçe,ɾç
496,pɾebenˈimos,n
497,inteɾpˈonɡan,nɡ
498,fosfoɾesˈemos,s
499,kˈoçe,ç
500,enɾoxeskˈajs,sk
501,enduɾeskˈamos,sk
502,aɡɾadˈeskan,sk
503,umedˈese,s
504,kondˈise,s
505,desentumˈeskas,sk
506,desapaɾˈeskan,sk
507,xˈaken,k
508,desˈases,s
509,ʃukstaponˈejs,n
510,sostjˈenes,n
511,tɾansixˈajs,x
512,pɾebjˈenen,n
513,empekeɲesˈejs,s
514,desentumˈesko,sk
515,padeskˈamos,sk
516,pɾodˈuskan,sk
517,elˈiçe,ç
518,exˈeɾses,ɾs
519,indˈusen,s
520,ɾexubenesˈejs,s
521,ˈase,s
522,palidˈeskan,sk
523,bendˈise,s
524,meɾˈesen,s
525,mantˈenɡa,nɡ
526,enɾoxˈeska,sk
527,pɾedispˈonɡa,nɡ
528,ɡwaɾneskˈajs,sk
529,faʃˈeses,s
530,abstɾˈaen,
531,ɾemˈeska,sk
532,ʃukstaponˈejs,n
533,ɾekonoskˈajs,sk
534,abstˈeɾçes,ɾç
535,xˈakan,k
536,espaɾsˈajs,ɾs
537,anoʧˈeses,s
538,empekeɲˈesen,s
539,fosfoɾˈeska,sk
540,konbˈeɾçe,ɾç
541,muçˈimos,ç
542,adbjˈenes,n
543,pˈunxa,nx
544,ɡwaɾnˈesen,s
545,ɾˈuxa,x
546,absteɾxˈajs,ɾx
547,ensombɾesˈejs,s
548,ɾemesˈejs,s
549,kontɾaˈaɡas,ɡ
550,kondesˈimos,s
551,kondˈises,s
552,pɾebalˈeska,sk
553,sobɾesˈalɡa,lɡ
554,espaɾsˈimos,ɾs
555,sedˈusko,sk
556,ofɾesˈejs,s
557,desbanˈesen,s
558,desasˈis,s
559,adbjˈenes,n
560,ofɾˈesko,sk
561,ɾejmponˈemos,n
562,ekibˈales,l
563,delinkˈajs,nk
564,pɾopˈonɡa,nɡ
565,faboɾesˈemos,s
566,konbˈeɾçen,ɾç
567,ɡwaɾnˈeska,sk
568,abastesˈejs,s
569,ɾexubeneskˈamos,sk
570,kontɾaasˈemos,s
571,fosfoɾesˈemos,s
572,inteɾpˈonen,n
573,detjˈene,n
574,ensombɾˈeskas,sk
575,delˈinka,nk
576,elˈixo,x
577,enneɡɾˈesko,sk
578,obedesˈemos,s
579,eskaɾnˈeska,sk
580,mˈaɾse,ɾs
581,pɾedisponˈejs,n
582,enkoçˈejs,ç
583,induskˈamos,sk
584,desbanˈesen,s
585,tɾansiçˈis,ç
586,sˈuɾsas,ɾs
587,mantjˈene,n
588,pɾodˈuska,sk
589,ɾejmpˈonɡa,nɡ
590,sobɾesˈalɡas,lɡ
591,abdˈuskas,sk
592,faboɾˈeskas,sk
593,punxˈajs,nx
594,kondˈise,s
595,enɾikesˈemos,s
596,adbjˈenen,n
597,funxˈamos,nx
598,ɾuxˈamos,x
599,intelˈixa,x
600,akonteskˈamos,sk
601,pˈunxan,nx
602,pɾedˈiɡas,ɡ
603,ʃˈaska,sk
604,ʃasˈemos,s
605,exˈeɾso,ɾs
606,dekajɡˈajs,jɡ
607,ʃukstaponɡˈajs,nɡ
608,obtjˈenen,n
609,enfebɾˈeses,s
610,kompaɾˈeska,sk
611,ʃˈasko,sk
612,enɾaɾˈeskas,sk
613,kontenˈemos,n
614,ɾekonosˈejs,s
615,pˈunçes,nç
616,abastˈeska,sk
617,palidˈeses,s
618,sˈuɾsa,ɾs
619,ɡwaɾnˈesko,sk
620,enɾoxesˈemos,s
621,mˈulses,ls
622,kˈajɡa,jɡ
623,deskonˈosen,s
624,tɾansponɡˈamos,nɡ
625,enkaɾˈeska,sk
626,pɾopˈone,n
627,antedˈiɡan,ɡ
628,antedˈiɡa,ɡ
629,faʃesˈejs,s
630,kaɾˈesko,sk
631,pɾebˈenɡa,nɡ
632,tɾanspˈonen,n
633,sumeɾxˈamos,ɾx
634,dekˈajɡan,jɡ
635,ofɾˈeskan,sk
636,bendˈisen,s
637,konbeɾxˈajs,ɾx
638,sostenˈejs,n
639,aboreskˈajs,sk
640,akɾeskˈamos,sk
641,emˈeɾçes,ɾç
642,bendiɡˈamos,ɡ
643,sostˈenɡa,nɡ
644,ɾemˈeska,sk
645,supˈonɡan,nɡ
646,fosfoɾˈesen,s
647,pɾebalˈeses,s
648,indˈuskan,sk
649,tɾanspˈones,n
650,delˈinke,nk
651,obtˈenɡa,nɡ
652,adolˈeskas,sk
653,kˈoxan,x
654,ofɾeskˈajs,sk
655,kontɾaasˈemos,s
656,detjˈenes,n
657,mˈulxas,lx
658,deskompˈonɡa,nɡ
659,sˈuɾso,ɾs
660,sobɾesˈalɡa,lɡ
661,peɾmanˈeska,sk
662,kolˈixa,x
663,kˈoxan,x
664,punçˈis,nç
665,desbaneskˈamos,sk
666,pɾobenɡˈajs,nɡ
667,kˈoçen,ç
668,sostenˈejs,n
669,adbˈenɡa,nɡ
670,aborˈeskan,sk
671,enɾikesˈemos,s
672,mulçˈejs,lç
673,desentumesˈejs,s
674,elˈixo,x
675,intelˈixan,x
676,pɾopˈonɡa,nɡ
677,tjˈenes,n
678,delˈinka,nk
679,aboresˈemos,s
680,ɾebeɾdeskˈajs,sk
681,mˈulxa,lx
682,espaɾsˈamos,ɾs
683,kontɾaˈases,s
684,ʃukstapˈone,n
685,peɾmanˈesen,s
686,ɾemesˈemos,s
687,dispˈonɡas,nɡ
688,ʃˈaska,sk
689,abstɾˈaes,
690,tɾˈajɡa,jɡ
691,kondˈises,s
692,ɾemˈeskan,sk
693,ʃukstapˈonɡas,nɡ
694,ˈase,s
695,ɾetwˈeɾsan,ɾs
696,sostˈenɡo,nɡ
697,enkaɾˈeska,sk
698,delˈinkes,nk
699,dispˈonɡas,nɡ
700,sostjˈenen,n
701,sˈuɾsen,ɾs
702,paɾˈesko,sk
703,antediɡˈamos,ɡ
704,desbaneskˈamos,sk
705,supˈones,n
706,aɡɾadesˈejs,s
707,pɾedesˈimos,s
708,tɾansˈiçes,ç
709,enɾoxˈeska,sk
710,pˈunxas,nx
711,enbanˈeska,sk
712,padesˈejs,s
713,ɾebeɾdˈeskan,sk
714,astɾˈinçen,nç
715,ɾekonosˈemos,s
716,inteɾbenˈimos,n
717,kaɾesˈemos,s
718,exˈeɾsa,ɾs
719,faʃˈeska,sk
720,sˈuɾse,ɾs
721,adbˈenɡan,nɡ
722,padˈesen,s
723,aɡɾadˈeska,sk
724,enɾaɾeskˈamos,sk
725,desˈasɡan,sɡ
726,abstɾajɡˈamos,jɡ
727,enfebɾˈeses,s
728,anoʧˈese,s
729,eskaɾnˈesen,s
730,exeɾsˈejs,ɾs
731,fˈunçe,nç
732,abstɾaˈemos,
733,desabastˈeskan,sk
734,emˈeɾxas,ɾx
735,obedˈeskas,sk
736,adolˈeskas,sk
737,obedˈesko,sk
738,supˈone,n
739,pɾodˈusen,s
740,mantjˈenes,n
741,eskaɾneskˈajs,sk
742,eskaɾnˈeses,s
743,ɾejmponɡˈajs,nɡ
744,ɾˈuxan,x
745,ofɾesˈejs,s
746,pɾebenˈimos,n
747,enbanˈese,s
748,pɾoduskˈamos,sk
749,ofɾˈesen,s
750,desabastˈeskas,sk
751,desabastˈeses,s
752,ɾebeɾdˈeskas,sk
753,fosfoɾˈeska,sk
754,akɾesˈejs,s
755,ɾepɾoduskˈamos,sk
756,desapaɾˈesko,sk
757,ofɾˈesen,s
758,pɾebenˈis,n
759,dispˈonen,n
760,enfebɾeskˈajs,sk
761,empekeɲˈesen,s
762,obtˈenɡo,nɡ
763,akontˈeska,sk
764,inteɾbenˈimos,n
765,ɾepɾodusˈimos,s
766,pɾedispˈonen,n
767,kaɾˈeska,sk
768,sobɾesˈalɡas,lɡ
769,mˈulxo,lx
770,tɾˈae,
771,sumˈeɾxa,ɾx
772,ɡwaɾnˈeskas,sk
773,abastesˈemos,s
774,desbaneskˈamos,sk
775,apaɾˈeskas,sk
776,obedˈeskas,sk
777,ofɾˈese,s
778,delinkˈamos,nk
779,suɾsˈamos,ɾs
780,sumˈeɾxo,ɾx
781,apaɾeskˈamos,sk
782,deskompˈonɡa,nɡ
783,desapaɾˈeses,s
784,sobɾesˈalen,l
785,espaɾsˈis,ɾs
786,abstˈeɾxan,ɾx
787,antedˈisen,s
788,pɾedˈiɡas,ɡ
789,abdˈuska,sk
790,pɾodˈuskan,sk
791,desbanˈese,s
792,ɾekonˈosko,sk
793,ɾetwˈeɾsan,ɾs
794,meɾˈesko,sk
795,tɾansˈiçes,ç
796,ɾekonˈosen,s
797,intelˈixas,x
798,pɾebalˈeska,sk
799,koçˈemos,ç
800,pɾopˈones,n
801,abdusˈimos,s
802,mˈaɾse,ɾs
803,tˈenɡo,nɡ
804,deskompˈonɡas,nɡ
805,desaɡɾadesˈemos,s
806,pɾodusˈis,s
807,akɾˈesko,sk
808,elˈixo,x
809,sobɾesˈales,l
810,pɾedˈiɡas,ɡ
811,enɾikˈeska,sk
812,pɾedesˈimos,s
813,aboreskˈamos,sk
814,desabastˈesen,s
815,desˈasɡas,sɡ
816,mantˈenɡa,nɡ
817,abdusˈimos,s
818,pɾodˈusko,sk
819,konbˈeɾçes,ɾç
820,enɾoxˈeskan,sk
821,sˈuɾxa,ɾx
822,kontenɡˈamos,nɡ
823,ɡwaɾnesˈemos,s
824,enɾikeskˈajs,sk
825,ensombɾˈeska,sk
826,desapaɾˈeskan,sk
827,desabasteskˈamos,sk
828,fosfoɾeskˈamos,sk
829,neɡlˈiçes,ç
830,apetesˈemos,s
831,sobɾekoçˈejs,ç
832,peɾmanˈeskan,sk
833,pɾopˈonɡa,nɡ
834,abduskˈajs,sk
835,desentumeskˈajs,sk
836,aɡˈajs,ɡ
837,kondesˈis,s
838,desaɡɾadeskˈamos,sk
839,inteɾpˈonɡa,nɡ
840,koxˈamos,x
841,desapaɾeskˈajs,sk
842,enfebɾˈeska,sk
843,obedeskˈajs,sk
844,abstɾaˈemos,
845,ɾepɾoduskˈamos,sk
846,tˈenɡa,nɡ
847,ɾexubeneskˈamos,sk
848,detenɡˈajs,nɡ
849,obtjˈenen,n
850,kˈoxo,x
851,kaɾesˈejs,s
852,sˈuɾsen,ɾs
853,sobɾesˈalɡa,lɡ
854,espˈaɾsen,ɾs
855,deskompˈonɡa,nɡ
856,enɾaɾˈese,s
857,bendiɡˈamos,ɡ
858,maɾsˈis,ɾs
859,empekeɲeskˈajs,sk
860,mantenɡˈajs,nɡ
861,enɾaɾeskˈajs,sk
862,kontɾaasˈemos,s
863,sedˈuska,sk
864,bendˈisen,s
865,abastˈesko,sk
866,ofɾˈeska,sk
867,desaɡɾadesˈejs,s
868,meɾˈeska,sk
869,sedˈuse,s
870,peɾmanˈesko,sk
871,mˈulxas,lx
872,pɾopˈonɡan,nɡ
873,desapaɾˈese,s
874,eskaɾnˈeses,s
875,deskompˈonɡa,nɡ
876,intelˈiçes,ç
877,apaɾesˈemos,s
878,tɾˈajɡa,jɡ
879,desabastˈesko,sk
880,palideskˈajs,sk
881,pɾebˈenɡan,nɡ
882,abstɾaˈemos,
883,apˈonɡa,nɡ
884,ensombɾˈeses,s
885,desbanˈeses,s
886,pɾedispˈonɡan,nɡ
887,mˈulsan,ls
888,sedˈuses,s
889,enɾoxesˈemos,s
890,pˈunxa,nx
891,fosfoɾˈesen,s
892,kontenɡˈajs,nɡ
893,ʃˈasen,s
894,dekajɡˈamos,jɡ
895,sobɾesˈalɡa,lɡ
896,delˈinka,nk
897,sobɾesˈalen,l
898,ɾetwˈeɾsas,ɾs
899,akɾˈesko,sk
900,desabastˈesen,s
901,empekeɲˈesen,s
902,ʃukstapˈonɡa,nɡ
903,kompaɾesˈemos,s
904,tˈenɡas,nɡ
905,abstɾˈajɡan,jɡ
906,faʃˈeskan,sk
907,paɾeskˈajs,sk
908,adolˈesen,s
909,kondiɡˈajs,ɡ
910,sedˈuses,s
911,ɾˈuçe,ç
912,xˈaken,k
913,aɡɾadˈeskan,sk
914,faʃˈeses,s
915,aboreskˈajs,sk
916,kondesˈis,s
917,ofɾˈesko,sk
918,sedˈuska,sk
919,sˈuɾsa,ɾs
920,ensombɾˈeses,s
921,edusˈis,s
922,adbjˈenen,n
923,elˈiçe,ç
924,intelˈixan,x
925,mˈuçes,ç
926,dibˈeɾxo,ɾx
927,seduskˈamos,sk
928,suponˈemos,n
929,pɾebˈenɡan,nɡ
930,enneɡɾeskˈamos,sk
931,ensombɾˈeskas,sk
932,ɾebeɾdˈeskan,sk
933,seduskˈajs,sk
934,delinkˈis,nk
935,adbenˈimos,n
936,kˈae,
937,ʃaskˈamos,sk
938,ɾemˈeskas,sk
939,adolˈeskan,sk
940,koxˈajs,x
941,exˈeɾsa,ɾs
942,peɾmanˈesko,sk
943,konbˈeɾçen,ɾç
944,ʃasˈejs,s
945,ɾebeɾdesˈejs,s
946,mˈulxan,lx
947,ʃˈaskas,sk
948,abduskˈajs,sk
949,meɾesˈemos,s
950,desabastesˈemos,s
951,suponˈejs,n
952,pɾebaleskˈajs,sk
953,ɾekonˈoskas,sk
954,sobɾesˈalɡas,lɡ
955,aborˈesko,sk
956,desˈase,s
957,ɾuçˈis,ç
958,faʃˈeska,sk
959,exˈeɾso,ɾs
960,xˈakan,k
961,desˈasɡas,sɡ
962,deskonosˈemos,s
963,detˈenɡan,nɡ
964,mulçˈejs,lç
965,xakˈamos,k
966,enduɾesˈemos,s
967,ˈases,s
968,deskonˈoskan,sk
969,enɾoxˈese,s
970,sˈuɾsa,ɾs
971,ensombɾˈeskas,sk
972,enduɾesˈemos,s
973,ɾetoɾsˈamos,ɾs
974,adolˈeska,sk
