idx,tgt,tgt_sf
315,enkaɾeskˈajs,sk
316,pɾoteçˈejs,ç
317,enoɾɡuʃesˈemos,s
318,detˈenɡan,nɡ
319,empekeɲˈeska,sk
320,embeʃeskˈajs,sk
321,desdiɡˈamos,ɡ
322,aborˈeska,sk
323,entenebɾˈeses,s
324,supeɾpˈonɡo,nɡ
325,kontɾaˈaɡa,ɡ
326,lanɡidˈeska,sk
327,dekɾˈesko,sk
328,entenebɾˈese,s
329,ɾeabasteskˈamos,sk
330,diɾiçˈimos,ç
331,ɾedˈuskas,sk
332,entumˈesko,sk
333,fˈinçes,nç
334,pɾedˈiɡa,ɡ
335,desmeɾˈesko,sk
336,kompunxˈajs,nx
337,pɾotˈexa,x
338,konbeɾçˈimos,ɾç
339,sumˈeɾçe,ɾç
340,ofɾˈeskas,sk
341,ˈasen,s
342,bendˈiɡa,ɡ
343,oponˈemos,n
344,tɾajɡˈamos,jɡ
345,pɾedispˈonɡo,nɡ
346,pospˈonen,n
347,detjˈenes,n
348,empodɾesˈemos,s
349,imponɡˈamos,nɡ
350,ɾeapaɾesˈemos,s
351,adˈuskan,sk
352,ofɾˈeska,sk
353,empobɾeskˈamos,sk
354,desobedeskˈamos,sk
355,asɡˈajs,sɡ
356,estaɾsˈimos,ɾs
357,konbenɡˈajs,nɡ
358,enkaɾˈeskan,sk
359,entɾistˈesen,s
360,sobɾesalˈis,l
361,entenebɾˈese,s
362,apetˈeskan,sk
363,enkaɾˈesko,sk
364,ɾejmpˈones,n
365,enteɾnesˈemos,s
366,adˈuskan,sk
367,ɾekonduskˈajs,sk
368,obskuɾˈeska,sk
369,fɾançˈimos,nç
370,konbjˈene,n
371,akɾeskˈamos,sk
372,ɾeasˈemos,s
373,aborˈeses,s
374,desɡwaɾnˈeska,sk
375,pospˈonɡas,nɡ
376,adoɾmˈesen,s
377,despɾotˈexo,x
378,sobɾesalɡˈamos,lɡ
379,empalidˈesko,sk
380,faʃˈese,s
381,tɾaduskˈamos,sk
382,eskaˈeska,sk
383,ɾesplandˈeskan,sk
384,embeʃesˈejs,s
385,desɡwaɾnˈesko,sk
386,akaˈeses,s
387,imponˈejs,n
388,ofɾˈeses,s
389,supeɾbˈenɡo,nɡ
390,umedˈesko,sk
391,sedˈusko,sk
392,detˈenɡa,nɡ
393,enkaɾˈeska,sk
394,abastˈese,s
395,balbˈuse,s
396,dispˈonɡa,nɡ
397,desasɡˈamos,sɡ
398,deɾelˈinke,nk
399,eɾiçˈis,ç
400,opˈonɡas,nɡ
401,ɾeestablesˈejs,s
402,desdˈises,s
403,adoɾmesˈejs,s
404,supeɾponˈejs,n
405,ɾeeleçˈimos,ç
406,kɾˈese,s
407,ɡwaɾnˈeska,sk
408,kaɾesˈejs,s
409,inteɾpˈonɡa,nɡ
410,diɡˈamos,ɡ
411,ɾebˈenɡan,nɡ
412,enkaɾˈeska,sk
413,inflixˈajs,x
414,peɾˈeses,s
415,floɾˈeska,sk
416,eksˈiçe,ç
417,neɡɾˈeses,s
418,deskonˈoska,sk
419,enkˈoxas,x
420,bendiɡˈamos,ɡ
421,enkaɾˈesen,s
422,ɾebenˈimos,n
423,opˈonɡa,nɡ
424,pɾedˈisen,s
425,enkaʃesˈemos,s
426,kontɾaasˈemos,s
427,konbˈeɾçes,ɾç
428,eskaɾnˈesko,sk
429,fɾanxˈajs,nx
430,ɾedˈuska,sk
431,enoɾɡuʃˈeska,sk
432,intɾodusˈimos,s
433,ɾesˈaɾsan,ɾs
434,entoɾpesˈemos,s
435,exeɾsˈejs,ɾs
436,ɾobustˈesen,s
437,pɾodˈuska,sk
438,ɾeblandˈesko,sk
439,imponɡˈamos,nɡ
440,konbˈeɾçes,ɾç
441,obedesˈemos,s
442,inflˈixa,x
443,tɾaˈemos,
444,ɾeblandˈesen,s
445,opˈonɡas,nɡ
446,tˈenɡa,nɡ
447,desɡwaɾnesˈemos,s
448,elixˈajs,x
449,pɾedispˈonɡo,nɡ
450,enkaɾesˈemos,s
451,ɾeblandˈeskas,sk
452,kaɾˈeskan,sk
453,apˈonɡas,nɡ
454,konbalˈeska,sk
455,subbˈenɡo,nɡ
456,ɾeelˈiçen,ç
457,peɾmaneskˈajs,sk
458,konbjˈenen,n
459,entoɾpˈeska,sk
460,inteɾponɡˈajs,nɡ
461,deskonˈosen,s
462,konbaleskˈajs,sk
463,enfebɾeskˈamos,sk
464,embeʃesˈemos,s
465,peɾtenesˈemos,s
466,akaesˈemos,s
467,ɾekondˈuska,sk
468,ɾeestablˈese,s
469,entɾisteskˈamos,sk
470,oponˈejs,n
471,entɾetenɡˈajs,nɡ
472,absteɾçˈejs,ɾç
473,opˈonɡas,nɡ
474,entɾebjˈenes,n
475,fulxˈamos,lx
476,deskompˈonɡa,nɡ
477,inflˈixo,x
478,tɾansˈixan,x
479,kompaɾesˈemos,s
480,komplˈases,s
481,aresˈimos,s
482,kontɾaˈases,s
483,enkaɾesˈejs,s
484,eskaeskˈajs,sk
485,paɾesˈejs,s
486,konduskˈajs,sk
487,desmeɾˈeska,sk
488,deponˈemos,n
489,adolˈeska,sk
490,eskaɾneskˈajs,sk
491,ɾebˈenɡan,nɡ
492,desfaʃˈeskas,sk
493,sumˈeɾxo,ɾx
494,lanɡidˈesko,sk
495,deskompˈonɡa,nɡ
496,ɾeelˈiçes,ç
497,pɾodˈuskas,sk
498,establˈesen,s
499,ɾobustˈesen,s
500,inteɾpˈonɡas,nɡ
501,enkaʃesˈejs,s
502,fˈulçen,lç
503,ɾelusˈis,s
504,kontɾaˈaɡan,ɡ
505,desnˈasen,s
506,tˈenɡas,nɡ
507,intelixˈajs,x
508,manutenˈejs,n
509,desɡwaɾneskˈajs,sk
510,supˈonen,n
511,supeɾponˈemos,n
512,uɾxˈajs,ɾx
513,emˈunxas,nx
514,akaˈeses,s
515,enɡɾandˈeskas,sk
516,dekˈae,
517,konbeɾçˈejs,ɾç
518,empekeɲˈeska,sk
519,peɾˈesen,s
520,pɾediɡˈamos,ɡ
521,ɾekondˈuskas,sk
522,peɾtenˈeska,sk
523,pɾedispˈonen,n
524,espˈaɾsen,ɾs
525,detˈenɡa,nɡ
526,mˈuxo,x
527,sedˈuskas,sk
528,enkaɾˈeses,s
529,enɾoxeskˈamos,sk
530,fˈinçen,nç
531,enɾoxˈesko,sk
532,konflˈixa,x
533,inflˈiçe,ç
534,entɾebjˈenes,n
535,ˈunxo,nx
536,desentumˈeskas,sk
537,kɾˈesen,s
538,satisfasˈejs,s
539,detˈenɡas,nɡ
540,sostˈenɡo,nɡ
541,neɡɾˈeska,sk
542,ɾetɾˈajɡan,jɡ
543,eskaˈeska,sk
544,pɾotˈeçen,ç
545,enkaʃeskˈajs,sk
546,adˈuskan,sk
547,ɾeblandˈeses,s
548,kˈosas,s
549,kontɾˈajɡan,jɡ
550,eskaˈeskan,sk
551,ɾeapaɾˈeskas,sk
552,pɾekonosˈejs,s
553,pɾeestablˈeskas,sk
554,entɾebenɡˈajs,nɡ
555,adˈuskan,sk
556,entɾistesˈejs,s
557,fɾˈunses,ns
558,destwˈeɾsa,ɾs
559,pɾeestablesˈemos,s
560,enlentˈeskas,sk
561,enlentˈeska,sk
562,entoɾpˈeses,s
563,arˈeses,s
564,ɾekonˈoska,sk
565,estɾemˈeska,sk
566,enduɾˈeses,s
567,pɾodˈusen,s
568,esklaɾeskˈajs,sk
569,ennoblˈeska,sk
570,konbeɾxˈamos,ɾx
571,ɾesˈuɾxa,ɾx
572,adolˈeses,s
573,akˈoxo,x
574,emˈunxas,nx
575,desabenɡˈamos,nɡ
576,kontɾaponˈemos,n
577,ɾesˈuɾxa,ɾx
578,umedeskˈajs,sk
579,ɾebeɾdˈese,s
580,kopɾodˈuska,sk
581,ekibˈalɡan,lɡ
582,subʃˈaska,sk
583,meɾˈeska,sk
584,desabastˈeskan,sk
585,ɾobustesˈemos,s
586,pɾodˈuskan,sk
587,empodɾesˈejs,s
588,mantenɡˈamos,nɡ
589,desdˈiɡas,ɡ
590,apˈonɡa,nɡ
591,intelˈixa,x
592,enteɾnˈeskas,sk
593,destoɾsˈejs,ɾs
594,ɾobusteskˈamos,sk
595,sˈuɾses,ɾs
596,ɾedˈuska,sk
597,ˈuɾçen,ɾç
598,kontɾabenˈimos,n
599,empodɾˈeska,sk
600,desɡwaɾneskˈamos,sk
601,tjˈenes,n
602,enbilesˈemos,s
603,sobɾebˈenɡa,nɡ
604,eskaˈeska,sk
605,sˈuɾso,ɾs
606,enɾoxˈeska,sk
607,ɾuçˈimos,ç
608,enaltesˈemos,s
609,estableskˈamos,sk
610,ɾobustesˈemos,s
611,asˈejs,s
612,enteɾnˈesen,s
613,apetˈeses,s
614,mˈaɾsa,ɾs
615,obedeskˈamos,sk
616,enalteskˈamos,sk
617,komplaskˈamos,sk
618,entɾebenˈis,n
619,estˈaɾsas,ɾs
620,eksixˈajs,x
621,exˈeɾse,ɾs
622,eskosˈamos,s
623,enbilesˈejs,s
624,nˈase,s
625,kepˈajs,p
626,enalteskˈajs,sk
627,tɾadˈuska,sk
628,fɾˈanxas,nx
629,deskompˈonɡo,nɡ
630,ɾeˈaɡo,ɡ
631,sustɾˈaes,
632,exeɾsˈajs,ɾs
633,ɡwaɾneskˈamos,sk
634,konbalesˈemos,s
635,tɾanspˈone,n
636,ɾedˈuskan,sk
637,enkaʃˈeses,s
638,oponˈemos,n
639,mˈuxan,x
640,sˈuɾxas,ɾx
641,desnˈaska,sk
642,konbˈeɾxan,ɾx
643,satisfaɡˈamos,ɡ
644,ɡwaɾneskˈamos,sk
645,entɾebˈenɡa,nɡ
646,enɾaɾˈeskas,sk
647,enteɾnˈeskan,sk
648,subbenɡˈamos,nɡ
649,sedˈuses,s
650,kɾesˈemos,s
651,sobɾebˈenɡo,nɡ
652,pɾekonoskˈajs,sk
653,deskomponˈemos,n
654,empobɾˈesko,sk
655,balbˈuskas,sk
656,esklaɾeskˈamos,sk
657,kompaɾˈese,s
658,asˈemos,s
659,obedˈeska,sk
660,deɾelˈinke,nk
661,ɾobustˈeska,sk
662,ɾetɾadusˈimos,s
663,desobedesˈejs,s
664,kosˈemos,s
665,exeɾsˈamos,ɾs
666,imponɡˈamos,nɡ
667,ɾeelixˈamos,x
668,sumˈeɾçen,ɾç
669,peɾmanˈeskan,sk
670,apetesˈemos,s
671,dˈiɡa,ɡ
672,sedˈuse,s
673,umedˈeses,s
674,abstˈeɾxan,ɾx
675,komplˈaska,sk
676,suɾçˈis,ɾç
677,empodɾˈesko,sk
678,ɾesˈaɾses,ɾs
679,eɾixˈamos,x
680,akaesˈejs,s
681,ɾediɾiçˈimos,ç
682,enbexˈeska,sk
683,kompaɾˈeska,sk
684,empodɾˈesko,sk
685,ennoblˈesko,sk
686,enɾoxesˈejs,s
687,peɾmanˈeses,s
688,neɡliçˈis,ç
689,ɾelˈuska,sk
690,ɾetɾˈaen,
691,konbeɾxˈamos,ɾx
692,ɾedˈusko,sk
693,eskaˈeskas,sk
694,kondˈuskas,sk
695,adolˈese,s
696,fˈulxo,lx
697,enoɾɡuʃˈese,s
698,entɾebenˈimos,n
699,manutjˈenen,n
700,apetˈesko,sk
701,ɾetɾotɾˈajɡa,jɡ
702,tɾansponˈejs,n
703,tɾˈaen,
704,sumˈeɾxas,ɾx
705,dekɾˈeses,s
706,faboɾˈeses,s
707,ˈuɾxas,ɾx
708,akɾˈeses,s
709,ɾepˈonɡo,nɡ
710,desmeɾˈeska,sk
711,ɾexubenesˈemos,s
712,desfaʃesˈejs,s
713,dekɾˈesko,sk
714,desabastˈesko,sk
715,balbˈuse,s
716,paɾesˈemos,s
717,ɾedˈiɡa,ɡ
718,enlokˈesen,s
719,pɾedispˈonɡas,nɡ
720,ofɾˈeska,sk
721,ɾebˈenɡo,nɡ
722,ˈuɾçes,ɾç
723,enɾoxˈesko,sk
724,peɾtenˈese,s
725,fˈinxa,nx
726,adoleskˈajs,sk
727,intelˈiçen,ç
728,enlentˈeska,sk
729,peɾesˈemos,s
730,destwˈeɾsa,ɾs
731,akontˈesen,s
732,enbexesˈejs,s
733,eɾˈixas,x
734,fˈulçen,lç
735,dispˈonɡan,nɡ
736,antedˈise,s
737,inteɾponˈejs,n
738,desobedˈesen,s
739,kodiɾˈixa,x
740,konbˈeɾçes,ɾç
741,esklaɾˈese,s
742,fɾunsˈamos,ns
743,akˈoxo,x
744,infliçˈis,ç
745,supˈones,n
746,obedˈeska,sk
747,akoxˈajs,x
748,atjˈene,n
749,kontɾajɡˈamos,jɡ
750,obedesˈemos,s
751,entɾistesˈejs,s
752,edusˈimos,s
753,ensoɾdˈeskan,sk
754,muxˈajs,x
755,mˈaɾsa,ɾs
756,detenˈemos,n
757,ɾekondˈuskas,sk
758,desentumesˈejs,s
759,kontɾaˈaɡan,ɡ
760,kaɾˈeskas,sk
761,tenˈemos,n
762,ɾedesˈimos,s
763,desnˈaskas,sk
764,ɾesuɾçˈis,ɾç
765,umedesˈemos,s
766,entɾebˈenɡas,nɡ
767,enduɾˈesen,s
768,umedˈese,s
769,nˈasko,sk
770,diɾˈiçen,ç
771,fɾunsˈajs,ns
772,kopɾodusˈis,s
773,ɾetɾotɾˈaen,
774,faʃeskˈamos,sk
775,enteɾnˈese,s
776,peɾtenˈeses,s
777,enɾoxeskˈajs,sk
778,desɡwaɾnˈeskan,sk
779,ɾetɾotɾˈae,
780,kopɾodˈuska,sk
781,edˈuse,s
782,paɾˈeska,sk
783,desfaʃeskˈamos,sk
784,ˈunçes,nç
785,deɾelˈinko,nk
786,derelˈinka,nk
787,desabjˈene,n
788,estɾemˈesen,s
789,desfaʃˈeskan,sk
790,antedˈises,s
791,sobɾesˈalɡan,lɡ
792,foɾtalˈeska,sk
793,empobɾˈesen,s
794,eɾiçˈimos,ç
795,kaɾˈeskas,sk
796,entumeskˈajs,sk
797,enteɾnˈeska,sk
798,ɾekˈajɡa,jɡ
799,atɾajɡˈajs,jɡ
800,desnˈase,s
801,fenesˈejs,s
802,deskonbenˈis,n
803,adoɾmˈeska,sk
804,enfebɾˈese,s
805,ɾexubenˈeskas,sk
806,balbˈuska,sk
807,enduɾesˈemos,s
808,embeʃeskˈajs,sk
809,deɾelˈinkan,nk
810,kˈepan,p
811,fenesˈejs,s
812,embɾuteskˈamos,sk
813,aboresˈejs,s
814,ɾepˈonɡas,nɡ
815,embɾutˈesen,s
816,sˈuɾçe,ɾç
817,konbˈeɾçe,ɾç
818,meɾˈeskan,sk
819,konbalˈese,s
820,estˈaɾses,ɾs
821,eskwˈeso,s
822,deskonbenˈimos,n
823,konbˈenɡan,nɡ
824,enkoxˈajs,x
825,ennoblˈeska,sk
826,aboreskˈamos,sk
827,entɾetenɡˈamos,nɡ
828,ɾekondˈuskas,sk
829,ɾˈuçes,ç
830,asˈimos,s
831,ɾesplandˈesen,s
832,enduɾˈeska,sk
833,entɾistˈesen,s
834,tɾˈaes,
835,apetesˈejs,s
836,ɾetɾadˈuskas,sk
837,derelinkˈis,nk
838,empalidˈeskas,sk
839,empalidˈese,s
840,enduɾˈese,s
841,ɾeˈaɡan,ɡ
842,enkaʃˈeska,sk
843,komplˈaska,sk
844,empalidˈesen,s
845,neɡɾˈeska,sk
846,ɾesˈaɾsas,ɾs
847,embɾutˈese,s
848,abastesˈemos,s
849,aborˈeskas,sk
850,inflˈiçes,ç
851,mˈaɾses,ɾs
852,aɡˈajs,ɡ
853,entɾebenɡˈajs,nɡ
854,kaɾˈesko,sk
855,intelˈiçen,ç
856,enlokesˈejs,s
857,subbˈenɡas,nɡ
858,tɾadusˈis,s
859,entoɾpesˈemos,s
860,fulxˈajs,lx
861,subʃˈaskan,sk
862,bendesˈimos,s
863,infɾˈinçes,nç
864,pɾedispˈonɡan,nɡ
865,konflˈiçes,ç
866,derelinkˈajs,nk
867,desnasˈemos,s
868,sobɾesalˈimos,l
869,deskonbˈenɡa,nɡ
870,manutjˈenen,n
871,fɾˈanxan,nx
872,ekibˈalɡo,lɡ
873,aɡˈajs,ɡ
874,enbilˈesen,s
875,enkaʃeskˈajs,sk
876,enbileskˈamos,sk
877,dispˈonen,n
878,enbileskˈamos,sk
879,ɡwaɾnˈeskas,sk
880,tjˈene,n
881,infɾˈinxas,nx
882,empobɾˈesen,s
883,naskˈajs,sk
884,ɾekondˈuska,sk
885,nasˈemos,s
886,empodɾˈesen,s
887,detˈenɡas,nɡ
888,akaeskˈajs,sk
889,kondˈises,s
890,ɾobustˈesko,sk
891,pɾodˈuse,s
892,desɡwaɾnˈeska,sk
893,desabˈenɡan,nɡ
894,apetˈeska,sk
895,sedˈuskan,sk
896,ɾeabastesˈemos,s
897,ɾexubeneskˈamos,sk
898,enkˈoxa,x
899,desabastˈesen,s
900,enaltˈeskas,sk
901,entoɾpeskˈajs,sk
902,pɾodˈusen,s
903,desabastˈeskan,sk
904,enɡɾandˈeska,sk
905,eskaˈeska,sk
906,deskonbˈenɡa,nɡ
907,pɾedispˈonɡa,nɡ
908,ɡwaɾnˈese,s
909,ennobleskˈajs,sk
910,ɾelˈuska,sk
911,ɾeestablˈeskan,sk
912,peɾtenesˈemos,s
913,pɾeestablˈeskas,sk
914,peɾmanˈesko,sk
915,satisfˈaɡan,ɡ
916,deskonbˈenɡas,nɡ
917,entɾisteskˈamos,sk
918,despɾotˈexan,x
919,diɾˈixa,x
920,ɾesˈuɾxa,ɾx
921,kˈepas,p
922,konbˈeɾçes,ɾç
923,sedˈuses,s
924,mˈuxa,x
925,enfebɾˈese,s
926,tenˈemos,n
927,fenˈeskas,sk
928,manutˈenɡa,nɡ
929,akaˈeses,s
930,dekɾˈesko,sk
931,aresˈimos,s
932,aborˈeskas,sk
933,ɾuxˈajs,x
934,manutˈenɡo,nɡ
935,edˈuskan,sk
936,dekˈaen,
937,suɾxˈajs,ɾx
938,sostenɡˈajs,nɡ
939,komplasˈejs,s
940,pɾotˈeçen,ç
941,akaeskˈamos,sk
942,pɾedˈiɡa,ɡ
943,enoɾɡuʃesˈejs,s
944,lanɡidˈeskan,sk
945,enɾaɾˈeses,s
946,ɾesplandˈeskan,sk
947,desfaʃeskˈamos,sk
948,desentumeskˈamos,sk
949,foɾtalˈese,s
950,fɾˈunsas,ns
951,supˈonen,n
952,enaltesˈejs,s
953,disponˈejs,n
954,antedˈiɡo,ɡ
955,obedˈese,s
956,mˈuxas,x
957,peɾmanˈeses,s
958,floɾesˈejs,s
959,enɾaɾeskˈamos,sk
960,ɾeblandeskˈamos,sk
961,kˈosan,s
962,kodiɾixˈajs,x
963,diɾˈiçe,ç
964,ɾedesˈimos,s
965,enbexˈeska,sk
966,enbexesˈemos,s
967,entɾetˈenɡo,nɡ
968,lanɡidˈeskas,sk
