idx,tgt,tgt_sf
132,akoçˈemos,ç
133,ensombɾˈesko,sk
134,tɾaˈemos,
135,antepˈones,n
136,desdiɡˈamos,ɡ
137,ɡwaɾnˈesen,s
138,ɾebeɾdˈesko,sk
139,supeɾpˈonɡan,nɡ
140,antepˈonɡo,nɡ
141,akˈoçe,ç
142,ɾekompˈonɡa,nɡ
143,ɾelˈuskan,sk
144,kˈajɡas,jɡ
145,enneɡɾˈese,s
146,fɾˈançe,nç
147,konflixˈajs,x
148,apaɾˈeskan,sk
149,ˈuɾçes,ɾç
150,enɾoxˈese,s
151,ɾeponɡˈajs,nɡ
152,fɾˈanxas,nx
153,apaɾˈesen,s
154,establesˈemos,s
155,detɾˈajɡan,jɡ
156,koxˈajs,x
157,peɾtenˈese,s
158,pɾedˈisen,s
159,despɾotˈeçen,ç
160,intɾoduskˈajs,sk
161,kajɡˈajs,jɡ
162,ɾekonbˈenɡa,nɡ
163,detɾˈajɡa,jɡ
164,apetˈesko,sk
165,konbjˈenen,n
166,ennoblˈeska,sk
167,enɾoxesˈemos,s
168,padˈeses,s
169,ɾeelˈiçe,ç
170,enflakˈeskan,sk
171,ɾebeɾdˈeskan,sk
172,ɾestablˈesko,sk
173,ɾebjˈenen,n
174,ɾekonosˈemos,s
175,akɾˈese,s
176,tɾadˈuska,sk
177,kˈoxan,x
178,entɾetenˈejs,n
179,enaɾdeskˈamos,sk
180,aɡɾadesˈemos,s
181,atɾˈaen,
182,ɾobustˈeses,s
183,apetˈeska,sk
184,apetˈesen,s
185,emulxˈajs,lx
186,sˈalɡas,lɡ
187,ensombɾˈesko,sk
188,fɾˈanxo,nx
189,kompˈonɡas,nɡ
190,absteɾçˈejs,ɾç
191,desaɡɾadˈeskas,sk
192,meɾesˈemos,s
193,akˈoxan,x
194,ɾebˈenɡan,nɡ
195,despɾotˈeçen,ç
196,despɾotˈeçen,ç
197,padeskˈajs,sk
198,fɾˈanxas,nx
199,abastˈese,s
200,ɾeeleçˈimos,ç
201,atɾˈajɡo,jɡ
202,intɾodˈuse,s
203,ennoblˈeska,sk
204,obedeskˈajs,sk
205,koxˈamos,x
206,desabˈenɡa,nɡ
207,ɾetɾadˈuses,s
208,konflˈiçen,ç
209,kˈoxa,x
210,ˈase,s
211,enduɾˈeskan,sk
212,deskosˈajs,s
213,konbˈeɾxan,ɾx
214,komplasˈemos,s
215,padˈeskan,sk
216,kontɾˈajɡo,jɡ
217,ɾobustˈeskas,sk
218,empekeɲˈeskan,sk
219,enneɡɾesˈemos,s
220,desdˈiɡa,ɡ
221,abastˈesen,s
222,estableskˈamos,sk
223,enɾoxˈesko,sk
224,atɾˈajɡas,jɡ
225,akoxˈamos,x
226,ɾepˈonɡa,nɡ
227,faʃˈesko,sk
228,ennoblˈeskan,sk
229,enneɡɾeskˈajs,sk
230,aɡɾadˈeskas,sk
231,sˈalɡas,lɡ
232,ɾeestableskˈajs,sk
233,akˈoçe,ç
234,enduɾeskˈajs,sk
235,ɾobustˈeskan,sk
236,ʃˈase,s
237,embɾuteskˈajs,sk
238,atɾˈajɡo,jɡ
239,ɾepˈonɡa,nɡ
240,manutˈenɡa,nɡ
241,kontɾaˈejs,
242,eskaɾnˈeskan,sk
243,despɾotˈeçen,ç
244,establesˈemos,s
245,ɾeelˈixan,x
246,eliçˈis,ç
247,ekstɾajɡˈajs,jɡ
248,tɾaspˈone,n
249,ɾediɾixˈajs,x
250,atɾˈajɡa,jɡ
251,desˈases,s
252,emulxˈajs,lx
253,akɾˈeskas,sk
254,enɾikˈeska,sk
255,pɾedˈises,s
256,ɾediɾˈixas,x
257,intɾodˈuska,sk
258,konbenɡˈajs,nɡ
259,ɾebenˈis,n
260,emˈulxa,lx
261,ʃˈaskas,sk
262,adbˈenɡa,nɡ
263,desdˈiɡa,ɡ
264,ˈunçe,nç
265,antepˈonɡan,nɡ
266,neɡɾˈesen,s
267,ekstɾˈajɡan,jɡ
268,enduɾˈesen,s
269,intɾodusˈis,s
270,sostenɡˈamos,nɡ
271,adbˈenɡa,nɡ
272,despɾotˈexas,x
273,desɡwaɾnˈeska,sk
274,faʃeskˈajs,sk
275,eskaɾnˈeska,sk
276,ɾeelˈixa,x
277,enmoˈeska,sk
278,despɾotexˈamos,x
279,ɾefulxˈamos,lx
280,ɾebeɾdˈese,s
281,areskˈamos,sk
282,komplaskˈajs,sk
283,enɾikˈeskan,sk
284,enmudˈeses,s
285,tɾadusˈimos,s
286,ɾekonbenˈis,n
287,manutˈenɡas,nɡ
288,enkaʃˈeskan,sk
289,balbuskˈamos,sk
290,ɾeelixˈamos,x
291,pɾekonˈoskan,sk
292,ɾeestablˈese,s
293,faboɾˈeska,sk
294,detɾaˈemos,
295,pɾebalˈeskan,sk
296,kosˈejs,s
297,despɾotexˈamos,x
298,fɾunsˈis,ns
299,anteponɡˈajs,nɡ
300,ɾekonbjˈenes,n
301,obskuɾˈeska,sk
302,kontenˈejs,n
303,komplˈaska,sk
304,ensombɾˈeska,sk
305,manutjˈenen,n
306,ɾobustˈesen,s
307,empekeɲˈeskan,sk
308,pɾedˈiɡan,ɡ
309,detɾajɡˈajs,jɡ
310,salɡˈamos,lɡ
311,deskonˈosen,s
312,ɾefulçˈis,lç
313,desˈasen,s
314,enkaɾesˈemos,s
315,adbenɡˈajs,nɡ
316,ɾediɾˈiçen,ç
317,ɾebjˈenes,n
318,ɾediɾixˈamos,x
319,desˈasɡo,sɡ
320,tɾaspˈone,n
321,antepˈonɡa,nɡ
322,pɾediɡˈajs,ɡ
323,manutjˈene,n
324,konbˈenɡas,nɡ
325,ʃˈaska,sk
326,eskaɾnˈese,s
327,entɾetˈenɡa,nɡ
328,emˈulxas,lx
329,apˈonen,n
330,elˈiçe,ç
331,pɾebalesˈemos,s
332,ɡwaɾnesˈemos,s
333,pɾekonˈoskas,sk
334,ɾekonbˈenɡan,nɡ
335,ʃˈaska,sk
336,adoleskˈajs,sk
337,konflixˈamos,x
338,kontjˈenen,n
339,supeɾpˈones,n
340,deskˈoso,s
341,ɾetenɡˈamos,nɡ
342,supeɾponˈejs,n
343,fɾˈanxan,nx
344,enkaʃˈeska,sk
345,inteɾpˈonɡa,nɡ
346,ɾeestablˈesen,s
347,enaɾdˈeska,sk
348,akɾesˈemos,s
349,ɾetɾadˈuska,sk
350,atɾˈajɡas,jɡ
351,embɾutesˈejs,s
352,ɾepˈones,n
353,apˈonɡas,nɡ
354,aɡɾadˈeskan,sk
355,enneɡɾˈeskan,sk
356,enmoˈeskas,sk
357,neɡlˈixas,x
358,despɾotˈeçes,ç
359,desdˈiɡa,ɡ
360,tɾajɡˈajs,jɡ
361,eskaɾnesˈejs,s
362,detɾajɡˈamos,jɡ
363,enɾikˈese,s
364,supeɾponɡˈamos,nɡ
365,kˈoxa,x
366,ɾebˈenɡo,nɡ
367,enɾikˈesen,s
368,salɡˈamos,lɡ
369,inteɾpˈonɡas,nɡ
370,enduɾˈeses,s
371,ɾediɾixˈamos,x
372,fɾançˈis,nç
373,anoʧˈesko,sk
374,ennoblˈeska,sk
375,enmudeskˈajs,sk
376,enkˈoxa,x
377,enɾoxesˈejs,s
378,kompˈonɡa,nɡ
379,aɡɾadesˈemos,s
380,sostjˈenes,n
381,obedesˈemos,s
382,desaɡɾadeskˈajs,sk
383,neɡɾˈesko,sk
384,estˈaɾsa,ɾs
385,antepˈonɡo,nɡ
386,deskˈoses,s
387,ɾetɾadˈuskas,sk
388,kontɾajɡˈamos,jɡ
389,obedˈeskan,sk
390,antepˈonɡan,nɡ
391,faboɾeskˈamos,sk
392,emˈulxan,lx
393,tɾasponˈejs,n
394,adoleskˈajs,sk
395,enlokˈeses,s
396,desdˈiɡa,ɡ
397,fɾançˈimos,nç
398,entoɾpˈeskan,sk
399,ʃaskˈamos,sk
400,ekstɾˈajɡo,jɡ
401,deskˈose,s
402,kˈosa,s
403,ɾobustˈeska,sk
404,tɾadusˈimos,s
405,estableskˈamos,sk
406,pɾobˈenɡa,nɡ
407,faʃˈeskas,sk
408,manutenɡˈamos,nɡ
409,pɾekonˈose,s
410,faboɾˈeskas,sk
411,ɾefulçˈimos,lç
412,enkaɾesˈejs,s
413,komplasˈejs,s
414,embɾuteskˈamos,sk
415,atɾˈajɡas,jɡ
416,enkaɾesˈejs,s
417,deskonˈoses,s
418,enmoˈeskas,sk
419,ɾebenɡˈamos,nɡ
420,pɾobˈenɡa,nɡ
421,entoɾpeskˈajs,sk
422,fɾunsˈamos,ns
423,pɾobjˈene,n
424,foɾtaleskˈajs,sk
425,entɾetˈenɡa,nɡ
426,obskuɾˈeskan,sk
427,konbˈeɾçe,ɾç
428,ɾekondˈuskas,sk
429,ekstɾajɡˈamos,jɡ
430,embɾutesˈemos,s
431,pɾebaleskˈajs,sk
432,pɾobenˈimos,n
433,ɾekondˈuska,sk
434,foɾtalˈeskan,sk
435,enflakˈesen,s
436,meɾesˈejs,s
437,kontˈenɡa,nɡ
438,ɾefulçˈimos,lç
439,ɾobusteskˈajs,sk
440,enmudeskˈamos,sk
441,supeɾpˈonɡan,nɡ
442,ɾebˈenɡa,nɡ
443,entɾetˈenɡo,nɡ
444,ɾediɾˈixas,x
445,inteɾponɡˈamos,nɡ
446,ɾekompˈonɡas,nɡ
447,desˈasɡas,sɡ
448,tɾaspˈonɡas,nɡ
449,enduɾˈesen,s
450,ennoblˈeska,sk
451,ɾepˈonɡo,nɡ
452,ɾebenˈis,n
453,ʃˈaska,sk
454,ɾekonbˈenɡan,nɡ
455,salɡˈamos,lɡ
456,ɾestablˈeskas,sk
457,enaɾdesˈejs,s
458,ɾetɾadˈuska,sk
459,obskuɾˈesko,sk
460,obedˈeskan,sk
461,ɡwaɾneskˈajs,sk
462,padˈeska,sk
463,enneɡɾeskˈajs,sk
464,establˈeska,sk
465,ensombɾˈeskas,sk
466,ɾetɾadˈuska,sk
467,ʃaskˈajs,sk
468,eksixˈamos,x
469,adbˈenɡo,nɡ
470,ɾepˈonɡo,nɡ
471,emulçˈejs,lç
472,ɾetɾadˈuses,s
473,embɾutˈeskas,sk
474,ˈuɾçe,ɾç
475,ɾobustˈeska,sk
476,obedesˈemos,s
477,fɾˈanxa,nx
478,ɡwaɾnesˈejs,s
479,ennoblesˈejs,s
480,meɾˈeska,sk
481,ɾekonbjˈenes,n
482,anoʧˈesen,s
483,enɾikˈeskas,sk
484,ɾetɾaduskˈajs,sk
485,mˈulçes,lç
486,antepˈones,n
487,deskˈosen,s
488,ɾekonbjˈenes,n
489,deskˈosen,s
490,deskonˈose,s
491,ɾekonbˈenɡan,nɡ
492,ɾebˈenɡa,nɡ
493,ɾekondˈusko,sk
494,entoɾpˈeskas,sk
495,korixˈajs,x
496,enlentˈeska,sk
497,ennoblˈeska,sk
498,ɾediɾˈiçe,ç
499,atɾˈajɡa,jɡ
500,enlentˈese,s
501,konflixˈamos,x
502,entoɾpˈeskan,sk
503,enneɡɾesˈemos,s
504,ɾekonbenˈimos,n
505,ataɾdesˈejs,s
506,ɡwaɾnesˈemos,s
507,ɾestablˈeskas,sk
508,inbˈenɡo,nɡ
509,anteponɡˈamos,nɡ
510,ɾebjˈene,n
511,ataɾdesˈemos,s
512,pɾeestablˈeskas,sk
513,enneɡɾˈeskas,sk
514,desasˈimos,s
515,emˈulxan,lx
516,ɾeestableskˈamos,sk
517,komplˈases,s
518,embɾutesˈejs,s
519,enɾikeskˈamos,sk
520,ɾekwˈeses,s
521,ɾetˈenɡa,nɡ
522,ɾediɾixˈamos,x
523,emˈulçen,lç
524,obskuɾˈeskas,sk
525,despɾotˈexa,x
526,ekstɾˈajɡo,jɡ
527,ɾeestablˈesen,s
528,estˈaɾse,ɾs
529,kompˈonɡo,nɡ
530,entoɾpˈesen,s
531,anoʧeskˈajs,sk
532,ɡwaɾnesˈejs,s
533,adolˈeskas,sk
534,ɾeeleçˈimos,ç
535,kˈajɡa,jɡ
536,suponɡˈajs,nɡ
537,aɡɾadeskˈamos,sk
538,ʃˈasko,sk
539,entoɾpeskˈajs,sk
540,ennoblˈesen,s
541,sostˈenɡa,nɡ
542,enlentesˈemos,s
543,ɾekomponɡˈajs,nɡ
544,apetˈeskas,sk
545,enɾoxˈeskan,sk
546,konbˈeɾçes,ɾç
547,ɾeelixˈajs,x
548,ɡwaɾnˈeska,sk
549,establesˈemos,s
550,enkaʃˈese,s
551,ˈuɾçes,ɾç
552,ɾekondˈuse,s
553,enkaɾˈese,s
554,enkˈoxo,x
555,ɾebˈenɡo,nɡ
556,ʃˈaskas,sk
557,ɾelˈuska,sk
558,ɾestablˈeskas,sk
559,empobɾˈesko,sk
560,konbˈeɾxa,ɾx
561,enɾoxˈeska,sk
562,ɾepˈonɡo,nɡ
563,ennoblesˈemos,s
564,ɾekomponɡˈajs,nɡ
565,pɾobenˈimos,n
566,ɾediɾˈixas,x
567,tɾadusˈimos,s
568,ɾediɾixˈajs,x
569,sostˈenɡan,nɡ
570,ɡwaɾneskˈamos,sk
571,enaɾdˈeses,s
572,desdˈisen,s
573,adbjˈene,n
574,empobɾˈesko,sk
575,enɾoxesˈemos,s
576,sostˈenɡo,nɡ
577,tɾaspˈonɡo,nɡ
578,ɾeelˈiçe,ç
579,ɾekomponɡˈajs,nɡ
580,deskˈoses,s
581,ɾekondˈusen,s
582,neɡlˈixas,x
583,tɾaspˈonɡan,nɡ
584,ɾetˈenɡa,nɡ
585,meɾˈeskas,sk
586,peɾtenˈeskas,sk
587,konbˈeɾçes,ɾç
588,neɡlˈiçen,ç
589,ɾefˈulçen,lç
590,anoʧesˈemos,s
591,desˈasɡa,sɡ
592,sˈalen,l
593,kompˈone,n
594,ɾelˈuskan,sk
595,enlentˈeses,s
596,peɾtenˈeses,s
597,intɾodˈuse,s
598,desdesˈis,s
599,pɾebalˈeskas,sk
600,empobɾˈeskan,sk
601,enflakesˈejs,s
602,kˈosen,s
603,ɾetenɡˈamos,nɡ
604,ennoblˈesko,sk
605,apaɾˈesko,sk
606,manutˈenɡan,nɡ
607,fɾˈanxan,nx
608,ɡwaɾnesˈemos,s
609,ensombɾˈesen,s
610,akˈoxa,x
611,suponˈejs,n
612,neɡɾˈeskas,sk
613,adolˈese,s
614,ɾeelˈiçen,ç
615,manutjˈene,n
616,ɾepˈone,n
617,apaɾˈesen,s
618,ensombɾˈeskas,sk
619,obskuɾˈesen,s
620,desˈase,s
621,estˈaɾso,ɾs
622,emulçˈemos,lç
623,enkˈoxas,x
624,desaɡɾadˈeskan,sk
625,ɾelˈusen,s
626,kontɾˈajɡas,jɡ
627,padˈeska,sk
628,tɾaspˈonɡa,nɡ
629,desɡwaɾnˈese,s
630,ɾetenˈemos,n
631,balbˈuse,s
632,pɾobenˈis,n
633,enlokˈesko,sk
634,ɾepˈonɡan,nɡ
635,enlokˈeska,sk
636,ɾediɾˈixo,x
637,konbˈenɡas,nɡ
638,antepˈonɡas,nɡ
639,ɾekompˈonɡas,nɡ
640,tɾˈaen,
641,ˈunçe,nç
642,pɾedˈiɡan,ɡ
643,abastesˈejs,s
644,ɾelusˈimos,s
645,empekeɲˈeses,s
646,ɾebenˈimos,n
647,peɾtenˈeskas,sk
648,mˈulçen,lç
649,adolˈeskan,sk
650,enlenteskˈamos,sk
651,enɾikˈeses,s
652,enneɡɾˈeskas,sk
653,ɾetɾadˈuses,s
654,pɾobˈenɡas,nɡ
655,desasˈimos,s
656,enlokeskˈajs,sk
657,pɾebaleskˈajs,sk
658,despɾoteçˈemos,ç
659,obedeskˈamos,sk
660,kˈoso,s
661,tɾˈajɡo,jɡ
662,enkaɾˈesen,s
663,neɡlixˈamos,x
664,despɾotˈexa,x
665,meɾˈeskan,sk
666,enlokˈesko,sk
667,entɾetjˈenen,n
668,eskaɾnˈeskan,sk
669,adbˈenɡas,nɡ
670,ɾeestablesˈejs,s
671,ekstɾajɡˈajs,jɡ
672,salˈis,l
673,faʃesˈemos,s
674,enkaɾeskˈamos,sk
675,enflakesˈejs,s
676,aɡɾadeskˈamos,sk
677,arˈeses,s
678,enduɾesˈejs,s
679,ɾelusˈimos,s
680,faʃˈeskan,sk
681,ɾebeɾdeskˈajs,sk
682,akoçˈejs,ç
683,deskosˈajs,s
684,deskonosˈejs,s
685,balbˈuskas,sk
686,empobɾˈese,s
687,elixˈamos,x
688,mˈulxa,lx
689,unçˈimos,nç
690,apaɾesˈejs,s
691,kontɾabˈenɡa,nɡ
692,enkaɾˈesen,s
693,pɾobˈenɡa,nɡ
694,entoɾpeskˈajs,sk
695,ɾekonoskˈajs,sk
696,enkoçˈemos,ç
697,foɾtalˈeskan,sk
698,kajɡˈajs,jɡ
699,entoɾpˈeska,sk
700,enflakˈeska,sk
701,estˈaɾse,ɾs
702,abstˈeɾçes,ɾç
703,aponˈemos,n
704,ɾekomponˈemos,n
705,estˈaɾsa,ɾs
706,eskaɾnesˈejs,s
707,enɾoxˈeska,sk
708,ɾebjˈenes,n
709,empobɾˈeskas,sk
710,apaɾeskˈajs,sk
711,ataɾdesˈejs,s
712,enlentesˈejs,s
713,konbenɡˈajs,nɡ
714,ˈuɾxa,ɾx
715,ɾetˈenɡa,nɡ
716,tɾaspˈonɡa,nɡ
717,komplaskˈajs,sk
718,ˈaɡas,ɡ
719,foɾtalˈeses,s
720,abastˈeska,sk
721,ɾekonˈose,s
722,ekstɾˈaes,
723,pɾobˈenɡo,nɡ
724,ɾebeɾdˈeska,sk
725,deskˈosen,s
726,pɾobenˈis,n
727,deskonˈoskan,sk
728,akɾˈeskas,sk
729,komplˈaskas,sk
730,ɾebenɡˈamos,nɡ
731,empekeɲˈese,s
732,adolˈesko,sk
733,enmudˈeskan,sk
734,konbˈeɾçe,ɾç
735,desaɡɾadesˈemos,s
736,neɡɾˈeskas,sk
737,foɾtalˈesen,s
738,apetˈeskan,sk
739,abastˈeska,sk
740,enkaʃˈeses,s
741,apaɾˈeska,sk
742,embɾutesˈejs,s
743,ekstɾajɡˈamos,jɡ
744,desaɡɾadˈesen,s
745,padˈese,s
746,faʃeskˈamos,sk
747,ɾekosˈejs,s
748,uɾçˈimos,ɾç
749,ɾekonosˈejs,s
750,ˈuɾxo,ɾx
751,enkaʃˈeses,s
752,enɾikˈese,s
753,ɾekonˈoska,sk
754,ɾekonˈose,s
755,kaˈemos,
756,ekstɾˈaen,
757,supˈonɡa,nɡ
758,ɾefulxˈamos,lx
759,obedˈesko,sk
760,despɾotˈeçe,ç
761,sostenˈejs,n
762,ataɾdesˈemos,s
763,intɾodˈuskas,sk
764,adbjˈenes,n
765,elˈiçes,ç
766,establesˈejs,s
767,apaɾesˈejs,s
768,desdˈiɡo,ɡ
769,ˈunxan,nx
770,inteɾpˈonen,n
771,enɾoxˈeskas,sk
772,inbjˈenen,n
773,enaɾdˈesko,sk
774,desaɡɾadˈeska,sk
775,uɾxˈajs,ɾx
776,peɾteneskˈamos,sk
777,ataɾdˈeska,sk
778,ˈuɾxa,ɾx
779,pɾebalesˈemos,s
780,abstˈeɾçe,ɾç
781,manutˈenɡan,nɡ
782,desabenˈis,n
783,enaɾdˈeska,sk
784,obskuɾˈesen,s
785,akɾˈeskas,sk
786,supeɾpˈonɡa,nɡ
787,ɾetˈenɡan,nɡ
788,apaɾeskˈamos,sk
789,kajɡˈajs,jɡ
790,enɾikˈesen,s
791,kontɾˈajɡo,jɡ
792,supeɾponˈemos,n
793,ɾebjˈenen,n
794,kˈajɡa,jɡ
795,mˈulçe,lç
796,enɾikˈeskas,sk
797,supeɾponɡˈajs,nɡ
798,ɾebjˈene,n
799,korˈiçes,ç
800,desɡwaɾnˈeska,sk
801,ʃˈases,s
802,deskonˈoska,sk
803,adbjˈenes,n
804,deskonoskˈajs,sk
805,ɾefˈulçes,lç
806,foɾtalˈeses,s
807,enduɾˈeskan,sk
808,fɾˈunsa,ns
809,establˈeskan,sk
810,ɾeponˈejs,n
811,koreçˈis,ç
812,supeɾpˈonɡo,nɡ
813,enkaʃˈeska,sk
814,ɾestablˈesko,sk
815,supeɾpˈonɡa,nɡ
816,fɾˈançes,nç
817,anoʧeskˈamos,sk
818,kontɾabenˈis,n
819,eskaɾnˈeskas,sk
820,supeɾpˈonɡan,nɡ
821,elˈixa,x
822,ɾestablˈeskas,sk
823,ɾetenˈemos,n
824,embɾuteskˈajs,sk
825,enɾikˈesen,s
826,akˈoçes,ç
827,ɾefulxˈamos,lx
828,anteponɡˈajs,nɡ
829,ataɾdˈesen,s
830,akɾeskˈajs,sk
831,desˈasɡa,sɡ
832,enlˈuse,s
833,enduɾˈeska,sk
834,konbeɾxˈamos,ɾx
835,enɾikˈeska,sk
836,abastesˈejs,s
837,apetesˈejs,s
838,adolˈesko,sk
839,desasɡˈajs,sɡ
840,korˈixan,x
841,enneɡɾˈeskas,sk
842,balbˈuse,s
843,ɾobusteskˈajs,sk
844,ɾekosˈemos,s
845,enmudˈese,s
846,meɾesˈemos,s
847,desˈases,s
848,enɾoxˈeska,sk
849,enlokˈese,s
850,enlentesˈemos,s
851,enmudˈesko,sk
852,aponˈejs,n
853,neɡɾeskˈajs,sk
854,emˈulçes,lç
855,konbˈenɡa,nɡ
856,eskaɾneskˈamos,sk
857,arˈese,s
858,enmudeskˈamos,sk
859,empekeɲˈeskan,sk
860,embɾutˈeska,sk
861,uɾçˈimos,ɾç
862,desaɡɾadˈesko,sk
863,kontenɡˈamos,nɡ
864,establˈeska,sk
865,neɡlˈixo,x
866,adolˈesen,s
867,enlusˈis,s
868,atɾˈajɡa,jɡ
869,pɾebaleskˈamos,sk
870,supˈonɡo,nɡ
871,desdˈises,s
872,enɾikˈeskas,sk
873,atɾaˈemos,
874,ɾeestablˈese,s
875,pɾediɡˈamos,ɡ
876,entoɾpˈeskas,sk
877,ʃˈaska,sk
878,ʃasˈejs,s
879,eksixˈamos,x
880,ˈuɾxo,ɾx
881,enmudesˈejs,s
882,sostˈenɡas,nɡ
883,pɾobjˈenes,n
884,apetˈeskan,sk
885,atɾaˈejs,
886,desaɡɾadˈeskas,sk
887,desdˈiɡo,ɡ
888,ɾekonˈosko,sk
889,ɡwaɾnˈese,s
890,ɾestablˈesko,sk
891,elixˈajs,x
892,elixˈamos,x
893,ˈunxas,nx
894,neɡɾesˈejs,s
895,detɾˈajɡa,jɡ
896,obedesˈemos,s
897,estaɾsˈis,ɾs
898,desdˈises,s
899,desasˈimos,s
900,enaɾdˈese,s
901,kaˈemos,
902,neɡlˈixas,x
903,despɾotˈeçes,ç
904,obedesˈejs,s
905,ɾestablˈeska,sk
906,faʃeskˈamos,sk
907,ɾetˈenɡan,nɡ
908,foɾtalesˈejs,s
909,sostjˈenen,n
910,uɾçˈimos,ɾç
911,estableskˈajs,sk
912,eksˈixas,x
913,pɾeestablˈeska,sk
914,ɾeestablˈesko,sk
915,desabˈenɡan,nɡ
916,ɾediɾˈixas,x
917,tɾadˈuska,sk
918,desɡwaɾnˈesen,s
919,meɾˈeska,sk
920,sostenˈemos,n
921,detɾajɡˈajs,jɡ
922,atɾˈajɡa,jɡ
923,pɾeestablˈese,s
924,tɾaspˈonɡo,nɡ
925,konbenˈimos,n
926,balbuskˈajs,sk
927,konbˈeɾçes,ɾç
928,ɾekonbˈenɡa,nɡ
929,eliçˈis,ç
930,akɾˈese,s
931,deskˈose,s
932,kˈaen,
933,intɾodusˈis,s
934,ɾekomponɡˈajs,nɡ
935,ɡwaɾnˈeses,s
936,ɾekondˈusen,s
937,adolˈeses,s
938,adbˈenɡa,nɡ
939,ɾebenɡˈajs,nɡ
940,estaɾsˈamos,ɾs
941,uɾxˈajs,ɾx
942,eskaɾnˈeskan,sk
943,ɾediɾˈiçes,ç
944,desabjˈenen,n
945,ɾekwˈesan,s
946,ɾetɾadˈuska,sk
947,peɾtenˈeskas,sk
948,aponɡˈamos,nɡ
949,despɾotˈexa,x
950,empobɾˈesen,s
951,kontɾabˈenɡo,nɡ
952,pɾobenɡˈamos,nɡ
953,ɾestablesˈejs,s
954,balbˈuskas,sk
955,intɾodˈusko,sk
956,enlentˈese,s
957,kontˈenɡa,nɡ
958,kontɾabjˈene,n
