idx,tgt,tgt_sf
128,umedˈeska,sk
129,enɾaɾeskˈajs,sk
130,detenˈemos,n
131,eɾixˈajs,x
132,mantjˈenen,n
133,akaeskˈajs,sk
134,aɡɾadˈeskas,sk
135,enteɾnˈeska,sk
136,ˈases,s
137,desobedˈeses,s
138,entenebɾeskˈajs,sk
139,desabastesˈemos,s
140,ɾekonduskˈajs,sk
141,dekɾesˈejs,s
142,peɾtenˈesen,s
143,konbˈenɡan,nɡ
144,destoɾsˈamos,ɾs
145,pɾotˈexan,x
146,sustɾˈajɡan,jɡ
147,enkˈoxo,x
148,enbexesˈejs,s
149,akaˈesko,sk
150,ˈunxa,nx
151,enkaʃˈeska,sk
152,ekibˈalɡan,lɡ
153,estableskˈamos,sk
154,eksixˈamos,x
155,enlentˈeskan,sk
156,depˈonɡa,nɡ
157,desfaʃˈesen,s
158,intɾodˈusen,s
159,sustɾˈajɡas,jɡ
160,ɾetwˈeɾsa,ɾs
161,fulçˈis,lç
162,desabastˈese,s
163,desˈimos,s
164,aɡɾadesˈejs,s
165,ɾediɾˈiçes,ç
166,sobɾebenˈimos,n
167,lanɡidˈesko,sk
168,uɾxˈamos,ɾx
169,ɾekonoskˈajs,sk
170,arˈeses,s
171,kˈabe,b
172,ɾetɾˈae,
173,ɾekˈaes,
174,establesˈemos,s
175,inflˈiçes,ç
176,deɾelˈinko,nk
177,komplaskˈamos,sk
178,ennobleskˈamos,sk
179,pɾedˈiɡan,ɡ
180,peɾˈeskas,sk
181,ɾedˈusen,s
182,peɾtenˈese,s
183,ɾebeɾdesˈemos,s
184,estɾemˈeska,sk
185,abstˈeɾçe,ɾç
186,akɾesˈemos,s
187,akaeskˈamos,sk
188,enoɾɡuʃesˈejs,s
189,ɾˈuçen,ç
190,infɾˈinxa,nx
191,ennoblesˈemos,s
192,mantenɡˈamos,nɡ
193,ɾedˈisen,s
194,kontɾabjˈene,n
195,enkaɾˈeskan,sk
196,desɡwaɾnˈeska,sk
197,empalidˈeses,s
198,embɾutˈeskas,sk
199,sumeɾxˈajs,ɾx
200,enlentˈesen,s
201,ɾesˈaɾsan,ɾs
202,sˈuɾses,ɾs
203,entɾetˈenɡas,nɡ
204,desmeɾˈeska,sk
205,suponɡˈamos,nɡ
206,pɾedˈiɡa,ɡ
207,foɾtalˈesen,s
208,ɾesˈaɾsen,ɾs
209,pɾesupˈonen,n
210,eɾixˈamos,x
211,paɾeskˈamos,sk
212,fosfoɾeskˈajs,sk
213,desˈasɡa,sɡ
214,ɾekonˈoses,s
215,edˈuses,s
216,ɾetoɾsˈemos,ɾs
217,empalidˈesko,sk
218,fenˈesko,sk
219,naskˈajs,sk
220,kontɾabenˈis,n
221,ɾesuɾçˈimos,ɾç
222,ɾejmpˈonɡo,nɡ
223,enteɾnesˈemos,s
224,ɾemˈesen,s
225,kompunxˈamos,nx
226,ɾesplandˈeskan,sk
227,aɡɾadesˈemos,s
228,entoɾpˈeskas,sk
229,manutenɡˈajs,nɡ
230,desobedˈese,s
231,distɾajɡˈamos,jɡ
232,posponˈejs,n
233,enkaɾˈeses,s
234,derelˈinkes,nk
235,ɾeelˈixas,x
236,ɾeelˈiçen,ç
237,esklaɾeskˈajs,sk
238,ɾediɾiçˈis,ç
239,fɾˈançes,nç
240,eskaˈesen,s
241,kompaɾˈeska,sk
242,supeɾbjˈenes,n
243,aboresˈejs,s
244,sobɾebjˈenen,n
245,empodɾˈeskan,sk
246,destwˈeɾsa,ɾs
247,establesˈejs,s
248,ɾepˈonɡo,nɡ
249,obedˈeskas,sk
250,abastesˈemos,s
251,fɾˈunsa,ns
252,apˈonɡa,nɡ
253,entenebɾˈesko,sk
254,exˈeɾsas,ɾs
255,ensoɾdesˈemos,s
256,entumˈeska,sk
257,entɾistˈeska,sk
258,foɾtalˈesko,sk
259,enteɾnesˈemos,s
260,ɾekondˈuska,sk
261,estaɾsˈimos,ɾs
262,mˈaɾse,ɾs
263,fosfoɾˈeskan,sk
264,emˈunxo,nx
265,desabasteskˈamos,sk
266,ɾepˈone,n
267,desentumˈeska,sk
268,ɾetwˈeɾsan,ɾs
269,ɾetɾadˈuska,sk
270,establˈeska,sk
271,kompaɾˈeskas,sk
272,bendˈiɡan,ɡ
273,finçˈimos,nç
274,antedesˈis,s
275,aɡɾadeskˈajs,sk
276,ɾesuɾçˈis,ɾç
277,foɾtalesˈemos,s
278,ɾediɾixˈajs,x
279,umedesˈejs,s
280,floɾeskˈajs,sk
281,sobɾebˈenɡa,nɡ
282,ɾekonbenˈimos,n
283,ʃˈasko,sk
284,enbilˈeskan,sk
285,sˈuɾsas,ɾs
286,kontɾaˈaɡo,ɡ
287,ɾekonˈoskan,sk
288,ˈuɾxan,ɾx
289,enbilˈeses,s
290,ɾesuɾxˈajs,ɾx
291,kodiɾiçˈis,ç
292,impˈonɡas,nɡ
293,tɾˈajɡas,jɡ
294,sustɾˈajɡa,jɡ
295,supˈonɡo,nɡ
296,supeɾbenɡˈajs,nɡ
297,satisfˈase,s
298,estɾemˈesen,s
299,ˈasɡo,sɡ
300,estɾemeskˈajs,sk
301,kaɾeskˈamos,sk
302,nˈase,s
303,eksixˈamos,x
304,entɾetˈenɡa,nɡ
305,fɾˈunsas,ns
306,adolˈesen,s
307,akontˈese,s
308,elixˈamos,x
309,akɾˈeskas,sk
310,peɾˈeska,sk
311,ɾetɾadˈuska,sk
312,fenˈeses,s
313,pɾekonosˈejs,s
314,peɾmanˈeska,sk
315,entɾetenɡˈamos,nɡ
316,empekeɲeskˈajs,sk
317,kaɾˈesko,sk
318,kontɾabenɡˈajs,nɡ
319,entoɾpˈeska,sk
320,ˈasen,s
321,enɾoxesˈemos,s
322,enoɾɡuʃˈeskan,sk
323,intelˈixa,x
324,entɾebenɡˈajs,nɡ
325,embeʃesˈejs,s
326,edˈuska,sk
327,paɾeskˈajs,sk
328,eskwˈesen,s
329,empalidˈesen,s
330,pɾeestablˈesen,s
331,empekeɲeskˈajs,sk
332,deɾelinkˈimos,nk
333,ɾetɾotɾˈajɡa,jɡ
334,konbalˈesen,s
335,pɾekonˈosen,s
336,ɾesplandesˈemos,s
337,deskomponɡˈajs,nɡ
338,enteɾnˈeskan,sk
339,inflˈixa,x
340,aresˈimos,s
341,naskˈamos,sk
342,enɡɾandˈeska,sk
343,akɾeskˈajs,sk
344,depˈonɡas,nɡ
345,enoɾɡuʃˈeses,s
346,subbˈenɡas,nɡ
347,kontɾabenɡˈajs,nɡ
348,ensoɾdˈeskas,sk
349,ɡwaɾnˈeskas,sk
350,peɾmanˈeskas,sk
351,seduskˈamos,sk
352,dispˈonen,n
353,opˈonɡo,nɡ
354,umedeskˈamos,sk
355,elˈixa,x
356,subbenˈimos,n
357,neɡɾesˈemos,s
358,konbˈenɡo,nɡ
359,finçˈimos,nç
360,exˈeɾsan,ɾs
361,absteɾçˈejs,ɾç
362,subʃˈaskan,sk
363,desabastˈeska,sk
364,desdˈiɡas,ɡ
365,kontɾˈaen,
366,subʃˈaska,sk
367,ɾesˈaɾsa,ɾs
368,ɾetɾˈajɡas,jɡ
369,ʃˈaska,sk
370,konbenɡˈajs,nɡ
371,atˈenɡo,nɡ
372,ˈunçes,nç
373,ʃaskˈajs,sk
374,ɾetɾˈajɡa,jɡ
375,posponɡˈamos,nɡ
376,ɾemˈeskan,sk
377,distɾˈaes,
378,subʃˈases,s
379,ɾekˈajɡan,jɡ
380,enkaʃˈese,s
381,abstˈeɾxan,ɾx
382,atˈenɡa,nɡ
383,infɾˈinçen,nç
384,faboɾˈeses,s
385,akˈoxa,x
386,tɾˈajɡa,jɡ
387,enɾaɾˈeska,sk
388,ɾˈuçen,ç
389,enbilˈeskan,sk
390,apetˈeses,s
391,fosfoɾˈeskas,sk
392,kompˈunxo,nx
393,ɾekondˈuskas,sk
394,desfaʃeskˈamos,sk
395,atjˈenen,n
396,desɡwaɾnˈesen,s
397,kontɾaˈases,s
398,tˈenɡa,nɡ
399,kondˈuska,sk
400,ɾedˈuses,s
401,kompaɾeskˈajs,sk
402,establesˈejs,s
403,impˈonɡa,nɡ
404,abstˈeɾxas,ɾx
405,supeɾpˈonɡan,nɡ
406,aɡˈajs,ɡ
407,empobɾˈeska,sk
408,enduɾˈeskan,sk
409,bendˈise,s
410,mantjˈene,n
411,enlokˈesen,s
412,deskonbenˈimos,n
413,kɾˈeses,s
414,kontɾaponˈejs,n
415,atɾˈajɡas,jɡ
416,adoɾmˈeskan,sk
417,neɡlˈixo,x
418,enɾoxesˈejs,s
419,imponˈemos,n
420,tɾansiçˈimos,ç
421,mˈuxo,x
422,ɾexubenˈesen,s
423,adoɾmeskˈajs,sk
424,ɾebeɾdesˈemos,s
425,subbˈenɡo,nɡ
426,abastˈese,s
427,fenˈeska,sk
428,establˈesko,sk
429,embeʃˈeska,sk
430,pɾeestablˈeska,sk
431,tɾˈaes,
432,kopɾodˈusko,sk
433,ɾesˈuɾçen,ɾç
434,deponˈemos,n
435,enbilˈeska,sk
436,ɾekosˈamos,s
437,akɾˈeska,sk
438,ɾetwˈeɾsan,ɾs
439,kondusˈis,s
440,entenebɾˈese,s
441,ɾedˈise,s
442,kaɾˈeskan,sk
443,deskonbˈenɡa,nɡ
444,pɾekonosˈemos,s
445,ɾebjˈene,n
446,ɾekondˈuska,sk
447,apetˈesen,s
448,meɾesˈemos,s
449,suponˈemos,n
450,sumeɾçˈis,ɾç
451,enkaʃˈeskan,sk
452,empodɾˈese,s
453,enaltesˈemos,s
454,desnˈaska,sk
455,impˈonɡas,nɡ
456,tɾadˈuskan,sk
457,komplaskˈajs,sk
458,enteɾnˈeskas,sk
459,aborˈeskas,sk
460,establˈese,s
461,entoɾpeskˈamos,sk
462,faʃˈeskan,sk
463,kompaɾˈese,s
464,obskuɾˈeskan,sk
465,ɾetɾotɾaˈejs,
466,ɾeeleçˈimos,ç
467,empodɾˈeses,s
468,sostenɡˈajs,nɡ
469,exˈeɾsen,ɾs
470,emunxˈamos,nx
471,ɾebˈenɡan,nɡ
472,kontɾabjˈene,n
473,abdˈuskas,sk
474,enkaɾˈeses,s
475,inteɾpˈonɡo,nɡ
476,kontɾaponɡˈamos,nɡ
477,desmeɾesˈejs,s
478,tɾansixˈamos,x
479,obskuɾˈeska,sk
480,pɾesupˈonɡa,nɡ
481,exeɾsˈemos,ɾs
482,enbexˈeses,s
483,sobɾebˈenɡan,nɡ
484,ensombɾeskˈamos,sk
485,ɾeelˈixa,x
486,dekˈajɡa,jɡ
487,espˈaɾsa,ɾs
488,enduɾˈesko,sk
489,adolˈese,s
490,pɾedˈiɡo,ɡ
491,desmeɾˈese,s
492,enbilˈeska,sk
493,tɾansiçˈimos,ç
494,pɾotexˈamos,x
495,deskonˈoska,sk
496,deskonbjˈenen,n
497,ɾetɾadˈuska,sk
498,pɾedispˈonɡa,nɡ
499,fɾunsˈis,ns
500,akɾesˈemos,s
501,fenesˈemos,s
502,kaɾeskˈajs,sk
503,ɾobustˈeskan,sk
504,ɾekonˈose,s
505,pɾedisponɡˈajs,nɡ
506,ɾemˈeskan,sk
507,konbˈenɡo,nɡ
508,pɾotexˈamos,x
509,fɾˈunso,ns
510,kopɾodˈuska,sk
511,pɾotexˈajs,x
512,desmeɾˈeskas,sk
513,entɾetenˈemos,n
514,akɾˈeska,sk
515,empobɾˈeses,s
516,adoleskˈamos,sk
517,embɾutˈeskan,sk
518,despɾotˈexo,x
519,indispˈonɡan,nɡ
520,akˈoçes,ç
521,tˈenɡa,nɡ
522,pɾekonˈosen,s
523,abdˈusko,sk
524,ensombɾˈesen,s
525,ɾobustesˈemos,s
526,abastˈesko,sk
527,pɾodˈuska,sk
528,ɾeˈaɡa,ɡ
529,espaɾsˈamos,ɾs
530,ɾetɾadˈuses,s
531,supeɾpˈonɡas,nɡ
532,kondˈuskas,sk
533,kˈosa,s
534,ɾekˈajɡa,jɡ
535,intɾodusˈis,s
536,ɾesˈuɾxas,ɾx
537,paɾˈeska,sk
538,kontɾaponˈejs,n
539,ɾemesˈejs,s
540,subbjˈene,n
541,konbalˈeses,s
542,ɾetɾˈaen,
543,entenebɾesˈejs,s
544,entɾebjˈenen,n
545,konbaleskˈamos,sk
546,obskuɾˈesen,s
547,neɡɾesˈejs,s
548,supeɾbenɡˈajs,nɡ
549,ɾetwˈeɾso,ɾs
550,mˈaɾso,ɾs
551,eskaɾnˈeska,sk
552,desobedesˈejs,s
553,empobɾeskˈamos,sk
554,ɾebˈenɡa,nɡ
555,tenˈejs,n
556,empobɾˈeses,s
557,abasteskˈajs,sk
558,ɾeapaɾˈeska,sk
559,supeɾbenɡˈamos,nɡ
560,kodiɾˈiçe,ç
561,deskonˈoses,s
562,umedesˈemos,s
563,diɾixˈajs,x
564,empobɾeskˈajs,sk
565,adolesˈejs,s
566,balbusˈis,s
567,konflˈixas,x
568,sumˈeɾxo,ɾx
569,fɾˈunses,ns
570,ɾetɾadˈuska,sk
571,kondesˈis,s
572,mˈuxas,x
573,ɾetɾotɾaˈemos,
574,mantˈenɡan,nɡ
575,lanɡidˈeska,sk
576,ɾelusˈimos,s
577,konflˈiçen,ç
578,kopɾodˈusen,s
579,enɡɾandˈese,s
580,atɾˈaen,
581,empobɾesˈejs,s
582,empalidˈese,s
583,ʃˈaskan,sk
584,ɾekonbenɡˈajs,nɡ
585,ɾemˈeskan,sk
586,ɾexubenesˈemos,s
587,areskˈajs,sk
588,neɡɾˈeska,sk
589,asɡˈajs,sɡ
590,eksiçˈis,ç
591,enɾoxˈeskas,sk
592,dekˈae,
593,kˈoso,s
594,emˈunçe,nç
595,manutjˈenen,n
596,lanɡidˈeses,s
597,kondesˈis,s
598,fˈulxas,lx
599,tɾˈajɡo,jɡ
600,diɾˈiçe,ç
601,sostenɡˈajs,nɡ
602,konbˈeɾxo,ɾx
603,intɾodˈusko,sk
604,indispˈonɡan,nɡ
605,obskuɾˈese,s
606,apetesˈemos,s
607,ɾekonbˈenɡas,nɡ
608,tɾadˈuses,s
609,peɾmanesˈemos,s
610,despɾotˈexa,x
611,eskosˈajs,s
612,ɾeabastˈeskan,sk
613,ensombɾˈeskan,sk
614,distɾˈae,
615,enlokˈeska,sk
616,enteɾnˈeska,sk
617,tɾaduskˈajs,sk
618,pospˈonen,n
619,deskompˈonɡa,nɡ
620,sustɾˈajɡas,jɡ
621,enɾoxeskˈajs,sk
622,empobɾˈeskas,sk
623,aɡɾadˈeska,sk
624,desabasteskˈamos,sk
625,ofɾˈeska,sk
626,destwˈeɾse,ɾs
627,ensoɾdˈeska,sk
628,subʃasˈemos,s
629,ɾebeɾdˈese,s
630,exeɾsˈejs,ɾs
631,tɾadˈuses,s
632,kompˈunçes,nç
633,abastˈesen,s
634,faʃesˈemos,s
635,ɾediɾˈixas,x
636,aɡɾadˈesen,s
637,dekaˈejs,
638,empobɾesˈejs,s
639,bendiɡˈajs,ɡ
640,aɡɾadesˈejs,s
641,floɾˈeska,sk
642,exeɾsˈamos,ɾs
643,fɾunsˈis,ns
644,desobedˈeses,s
645,estˈaɾsan,ɾs
646,akɾˈeska,sk
647,ɾˈuçe,ç
648,abstˈeɾxan,ɾx
649,desnasˈejs,s
650,subʃaskˈamos,sk
651,kaɾesˈemos,s
652,ɾeˈasen,s
653,estɾemˈeska,sk
654,lanɡideskˈajs,sk
655,umedˈese,s
656,seduskˈajs,sk
657,entɾistˈeska,sk
658,embɾutˈesko,sk
659,intɾodˈuska,sk
660,floɾeskˈamos,sk
661,manutenˈemos,n
662,ɾeelixˈajs,x
663,intɾodˈuskan,sk
664,konbeɾxˈajs,ɾx
665,ɾeabastˈesen,s
666,empekeɲˈese,s
667,establˈese,s
668,peɾmaneskˈamos,sk
669,kondˈisen,s
670,bendˈiɡas,ɡ
671,emunçˈemos,nç
672,konbeɾxˈajs,ɾx
673,komplasˈemos,s
674,pɾedˈisen,s
675,dispˈonɡas,nɡ
676,akaˈeses,s
677,pɾedispˈonɡo,nɡ
678,kondusˈis,s
679,deskonˈose,s
680,apˈonɡa,nɡ
681,ɾekondˈuse,s
682,ɾeapaɾeskˈamos,sk
683,deskompˈonɡas,nɡ
684,kopɾodˈuses,s
685,emˈunxas,nx
686,sobɾebjˈenen,n
687,ɾeblandˈese,s
688,dekajɡˈamos,jɡ
689,peɾmanˈeskan,sk
690,enkaɾˈeskas,sk
691,desdesˈimos,s
692,tɾadˈuska,sk
693,enkaɾˈeses,s
694,konflˈixan,x
695,edˈuskan,sk
696,enkoxˈajs,x
697,deɾelˈinka,nk
698,lanɡidesˈemos,s
699,subbˈenɡa,nɡ
700,mˈaɾsan,ɾs
701,fenˈeskan,sk
702,komplˈase,s
703,supˈonɡo,nɡ
704,ɾetɾˈajɡan,jɡ
705,subʃaskˈamos,sk
706,ɾeapaɾesˈemos,s
707,disponˈemos,n
708,kondˈusko,sk
709,desmeɾˈesko,sk
710,ʃukstaponˈejs,n
711,edˈusko,sk
712,sustɾˈajɡa,jɡ
713,enaltˈesen,s
714,dispˈonɡan,nɡ
715,detˈenɡan,nɡ
716,estaɾsˈimos,ɾs
717,ˈasen,s
718,komplˈasen,s
719,fenesˈejs,s
720,fenˈese,s
721,opˈonɡas,nɡ
722,edusˈimos,s
723,entɾistesˈejs,s
724,kɾˈeska,sk
725,fˈinxo,nx
726,komplaskˈajs,sk
727,exˈeɾses,ɾs
728,deskompˈonɡa,nɡ
729,inflˈixas,x
730,pɾediɡˈamos,ɡ
731,eduskˈamos,sk
732,ɾetɾadusˈis,s
733,supˈonɡa,nɡ
734,abstˈeɾxas,ɾx
735,konbeɾxˈamos,ɾx
736,konbˈenɡas,nɡ
737,ofɾˈesko,sk
738,distɾajɡˈamos,jɡ
739,balbˈuskan,sk
740,desobedˈeska,sk
741,empobɾˈeska,sk
742,enkaʃˈeska,sk
743,neɡɾˈeska,sk
744,ɾelˈuses,s
745,nˈases,s
746,fɾunsˈis,ns
747,faboɾˈesko,sk
748,pɾodˈuskas,sk
749,deskonbˈenɡan,nɡ
750,enɡɾandesˈejs,s
751,faboɾˈeska,sk
752,apˈonɡan,nɡ
753,dekˈaen,
754,ɾˈuxo,x
755,empobɾesˈejs,s
756,faboɾˈeska,sk
757,desˈasɡa,sɡ
758,deɾelˈinke,nk
759,eskaɾnˈeska,sk
760,desobedesˈejs,s
761,entumesˈejs,s
762,faʃˈeses,s
763,adolˈesko,sk
764,ekibalɡˈamos,lɡ
765,intelˈixan,x
766,ɾekosˈamos,s
767,kaɾˈese,s
768,suɾxˈajs,ɾx
769,ɾemˈesen,s
770,pɾeestablˈese,s
771,ɾejmpˈonɡan,nɡ
772,enbilˈeska,sk
773,dekɾˈesen,s
774,empalidˈeska,sk
775,deskonbˈenɡas,nɡ
776,foɾtalˈesko,sk
777,finxˈamos,nx
778,entɾetjˈenen,n
779,enaltˈeskas,sk
780,desabastesˈejs,s
781,tjˈenes,n
782,satisfˈase,s
783,detˈenɡan,nɡ
784,fɾˈançen,nç
785,subbˈenɡa,nɡ
786,establesˈemos,s
787,enaltˈese,s
788,ˈasɡo,sɡ
789,edˈuska,sk
790,enkaʃesˈejs,s
791,sumˈeɾçen,ɾç
792,empalideskˈajs,sk
793,ɾebjˈene,n
794,ɾexubenesˈemos,s
795,enteɾnesˈejs,s
796,imponɡˈajs,nɡ
797,dekɾˈesen,s
798,kontɾaˈaɡas,ɡ
799,deskomponɡˈajs,nɡ
800,konduskˈamos,sk
801,ɾexubenˈese,s
802,entoɾpˈese,s
803,dekajɡˈamos,jɡ
804,enɾaɾˈese,s
805,suɾsˈimos,ɾs
806,konbenɡˈamos,nɡ
807,desabenˈis,n
808,ekibˈalen,l
809,ɾˈuçes,ç
810,pospˈonɡo,nɡ
811,enbexˈeska,sk
812,entɾistesˈejs,s
813,mantenˈemos,n
814,exeɾsˈemos,ɾs
815,desobedesˈemos,s
816,fˈulxa,lx
817,deskonbˈenɡo,nɡ
818,tɾansˈiçe,ç
819,ennoblˈeskas,sk
820,nasˈejs,s
821,muçˈis,ç
822,mˈuxas,x
823,lanɡidˈeska,sk
824,kontɾapˈonɡa,nɡ
825,mantˈenɡo,nɡ
826,deskonbenˈimos,n
827,lanɡidˈeska,sk
828,komplaskˈamos,sk
829,abastesˈejs,s
830,intɾoduskˈamos,sk
831,establesˈejs,s
832,ˈunxa,nx
833,espˈaɾso,ɾs
834,kɾesˈemos,s
835,kompaɾˈesko,sk
836,desnˈasko,sk
837,desɡwaɾnˈesko,sk
838,fˈinxas,nx
839,embeʃˈeska,sk
840,desobedesˈejs,s
841,dispˈonɡan,nɡ
842,apetˈesen,s
843,meɾˈesko,sk
844,akontˈeses,s
845,entɾetˈenɡan,nɡ
846,elˈixa,x
847,enkaɾˈesen,s
848,fosfoɾˈeska,sk
849,pɾedesˈis,s
850,diɾˈixas,x
851,detˈenɡan,nɡ
852,meɾesˈejs,s
853,konbˈeɾçe,ɾç
854,ɾekonˈosen,s
855,esklaɾˈeska,sk
856,kaɾesˈejs,s
857,depˈone,n
858,enɡɾandeskˈamos,sk
859,imponˈemos,n
860,aboresˈemos,s
861,eksˈixan,x
862,desobedˈeskan,sk
863,enɡɾandˈeska,sk
864,desobedeskˈamos,sk
865,ekibˈalɡa,lɡ
866,ɾebeɾdeskˈamos,sk
867,ɾedˈuse,s
868,eskaɾneskˈamos,sk
869,entoɾpeskˈajs,sk
870,eksiçˈimos,ç
871,enkaʃeskˈajs,sk
872,desnˈasko,sk
873,neɡɾˈeses,s
874,akɾesˈemos,s
875,manutˈenɡas,nɡ
876,sobɾebenɡˈamos,nɡ
877,abdˈuska,sk
878,enoɾɡuʃˈeskas,sk
879,muxˈamos,x
880,subʃasˈejs,s
881,umedˈeses,s
882,tɾansponɡˈajs,nɡ
883,peɾtenˈeska,sk
884,desnaskˈajs,sk
885,desasɡˈajs,sɡ
886,ɾejmpˈonɡas,nɡ
887,pɾedispˈonɡan,nɡ
888,empekeɲˈesko,sk
889,embeʃesˈejs,s
890,ʃukstapˈones,n
891,komplaskˈajs,sk
892,inteɾpˈonen,n
893,dekɾˈeses,s
894,aɡɾadesˈejs,s
895,desnˈasen,s
896,embeʃˈese,s
897,ɾekonbjˈene,n
898,ˈuɾxas,ɾx
899,ɾeapaɾeskˈajs,sk
900,ɾekondˈuskan,sk
901,ɾobustˈeskas,sk
902,sumeɾçˈis,ɾç
903,exˈeɾsas,ɾs
904,faʃˈeses,s
905,sustɾˈae,
906,supeɾponˈemos,n
907,entɾebjˈenen,n
908,empekeɲeskˈamos,sk
909,ɾekondˈusko,sk
910,adolˈeska,sk
911,inteɾponˈemos,n
912,infɾˈinxa,nx
913,depˈonɡa,nɡ
914,konbˈeɾçe,ɾç
915,sostˈenɡo,nɡ
916,kondiɡˈajs,ɡ
917,ɾekˈajɡa,jɡ
918,ɾetwˈeɾsas,ɾs
919,apetˈesko,sk
920,subʃaskˈajs,sk
921,balbˈusko,sk
922,obedesˈemos,s
923,peɾmanˈese,s
924,ɾetoɾsˈajs,ɾs
925,inteɾponˈejs,n
926,kosˈejs,s
927,atɾaˈejs,
928,adolˈeses,s
929,supeɾbjˈenes,n
930,eskwˈese,s
931,entoɾpˈeses,s
932,enkaʃˈeses,s
933,ɾeluskˈajs,sk
934,antedˈises,s
935,pɾodˈuse,s
936,kompaɾˈesen,s
937,pɾotexˈamos,x
938,neɡɾˈese,s
939,elˈixa,x
940,ɾedusˈis,s
941,ɾeapaɾˈeskan,sk
942,kontɾapˈonen,n
943,destwˈeɾso,ɾs
944,sobɾebjˈenes,n
945,desmeɾˈeska,sk
946,kaɾˈeskan,sk
947,tɾansˈixa,x
948,konflˈiçe,ç
949,desfaʃˈeses,s
950,tɾaˈejs,
951,subbˈenɡo,nɡ
952,konbˈeɾçe,ɾç
953,ɾesuɾçˈimos,ɾç
954,balbˈusko,sk
955,empobɾesˈemos,s
956,enbilˈeskas,sk
957,ennoblˈeskas,sk
958,deɾelˈinko,nk
959,entɾetˈenɡa,nɡ
960,foɾtalˈeskan,sk
961,oponˈemos,n
962,destoɾsˈajs,ɾs
963,obedˈeskan,sk
964,enteɾnˈesko,sk
965,subʃˈaska,sk
966,impˈones,n
967,ensombɾˈeskan,sk
968,kɾˈeska,sk
969,edˈuskas,sk
