condition,run,model,prediction_status,frequency,triples,prediction,test,memgen
10L_90NL,1,10L_90NL_1_1,0,73,"('n', 'n', 'nɡ')",supeɾbenisejs,supeɾbenɡajs,mem
10L_90NL,1,10L_90NL_1_1,0,73,"('n', 'n', 'nɡ')",supeɾbenisejs,supeɾbenɡajs,mem
10L_90NL,1,10L_90NL_1_1,0,73,"('n', 'n', 'nɡ')",supeɾbenisejs,supeɾbenɡajs,mem
10L_90NL,1,10L_90NL_1_1,0,73,"('n', 'n', 'nɡ')",supeɾbenisejs,supeɾbenɡajs,mem
10L_90NL,1,10L_90NL_1_1,0,73,"('n', 'n', 'nɡ')",supeɾbenisejs,supeɾbenɡajs,mem
10L_90NL,1,10L_90NL_1_1,0,73,"('n', 'n', 'nɡ')",supeɾbjejs,supeɾbenɡajs,mem
10L_90NL,1,10L_90NL_1_1,0,73,"('n', 'n', 'nɡ')",supeɾbjejs,supeɾbenɡajs,mem
10L_90NL,1,10L_90NL_1_1,0,73,"('n', 'n', 'nɡ')",supeɾbjejs,supeɾbenɡajs,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,0,66,"('nɡ', 'n', 'nɡ')",supeɾbenamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,0,66,"('nɡ', 'n', 'nɡ')",supeɾbenamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,0,66,"('nɡ', 'n', 'nɡ')",supeɾbamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,0,73,"('n', 'n', 'nɡ')",supeɾbenisemos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,0,73,"('n', 'n', 'nɡ')",supeɾbenisemos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,0,73,"('n', 'n', 'nɡ')",supeɾbenisemos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,0,73,"('n', 'n', 'nɡ')",supeɾbenimemos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,0,73,"('n', 'n', 'nɡ')",supeɾbenamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,0,73,"('n', 'n', 'nɡ')",supeɾbenamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,0,73,"('n', 'n', 'nɡ')",supeɾbenamos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,0,73,"('n', 'n', 'nɡ')",supeɾbjemos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,0,73,"('n', 'n', 'nɡ')",supeɾbjemos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,0,73,"('n', 'n', 'nɡ')",supeɾbjemos,supeɾbenɡamos,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,0,66,"('nɡ', 'n', 'nɡ')",supeɾbenen,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,0,73,"('n', 'n', 'nɡ')",supeɾbenisen,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,73,"('n', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,73,"('n', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,73,"('n', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,73,"('n', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,73,"('n', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,73,"('n', 'n', 'nɡ')",supeɾbenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,0,73,"('n', 'n', 'nɡ')",supeɾbjenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,0,73,"('n', 'n', 'nɡ')",supeɾbjenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,0,73,"('n', 'n', 'nɡ')",supeɾbjenɡan,supeɾbenɡan,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,0,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡajs,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,107,"('nɡ', 'nɡ', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
10L_90NL,1,10L_90NL_1_1,1,66,"('nɡ', 'n', 'nɡ')",supeɾbenɡas,supeɾbenɡas,mem
