condition,run,model,prediction_status,frequency,triples,prediction,test,memgen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulis,mulçejs,gen
10L_90NL,1,10L_90NL_1_1,0,30,"('lç', 'lç', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,30,"('lç', 'lç', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,30,"('lç', 'lç', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,30,"('lç', 'lç', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,30,"('lç', 'lç', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,30,"('lç', 'lç', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulimos,mulçemos,gen
10L_90NL,1,10L_90NL_1_1,1,30,"('lç', 'lç', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,30,"('lç', 'lç', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,30,"('lç', 'lç', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,30,"('lç', 'lç', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,30,"('lç', 'lç', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,0,30,"('lç', 'lç', 'lç')",mulen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mulen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mulen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçen,mulçen,gen
10L_90NL,1,10L_90NL_1_1,1,30,"('lç', 'lç', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,30,"('lç', 'lç', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,30,"('lç', 'lç', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,30,"('lç', 'lç', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,30,"('lç', 'lç', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,30,"('lç', 'lç', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçes,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,0,105,"('lx', 'lx', 'lç')",mules,mulçes,gen
10L_90NL,1,10L_90NL_1_1,1,30,"('lç', 'lç', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,30,"('lç', 'lç', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,30,"('lç', 'lç', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,30,"('lç', 'lç', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,30,"('lç', 'lç', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,30,"('lç', 'lç', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mule,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,0,140,"('lç', 'lx', 'lç')",mule,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,140,"('lç', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçe,mulçe,gen
10L_90NL,1,10L_90NL_1_1,1,105,"('lx', 'lx', 'lç')",mulçe,mulçe,gen
