condition,run,model,prediction_status,frequency,triples,prediction,test,memgen
50L_50NL,3,50L_50NL_3_3,1,660,"('ns', 'ns', 'ns')",unsimos,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsamos,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsamos,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsamos,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsamos,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsamos,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsamos,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsamos,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsamos,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsamos,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsamos,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsamos,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unses,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unis,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unes,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unse,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unis,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unes,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unses,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unis,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unses,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsimajs,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsis,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsis,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsis,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsis,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsajs,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsajs,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsajs,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsajs,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsajs,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsajs,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsajs,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsajs,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsajs,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsajs,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsajs,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unses,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unis,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unis,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unes,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unis,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unis,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unes,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unses,unsimos,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unis,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unis,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unes,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unses,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsimajs,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsimejs,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsimos,unsis,gen
50L_50NL,3,50L_50NL_3_3,1,660,"('ns', 'ns', 'ns')",unsis,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsajs,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsajs,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsajs,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsajs,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsajs,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unis,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unis,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsimos,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsimos,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsimos,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsimos,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsimos,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsimos,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsimos,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsimos,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsimos,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsimos,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsimos,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsimos,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsimos,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsamos,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsamos,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsamos,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsamos,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsamos,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsen,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsen,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsen,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsen,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsen,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsen,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsen,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsen,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsen,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsen,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsen,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsen,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsen,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsen,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsen,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsen,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsen,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsen,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsen,unsis,gen
50L_50NL,3,50L_50NL_3_3,0,660,"('ns', 'ns', 'ns')",unsen,unsis,gen
