condition,run,model,prediction_status,frequency,triples,prediction,test,memgen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaksajs,xakajs,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakajs,xakajs,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakajs,xakajs,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakis,xakajs,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakamos,xakajs,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakamos,xakajs,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakamos,xakajs,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakamos,xakajs,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakamos,xakajs,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakamos,xakajs,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakamos,xakajs,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakimos,xakajs,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakimos,xakajs,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakamos,xakajs,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakamos,xakajs,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakamos,xakajs,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakamos,xakajs,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakamos,xakajs,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaksamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaksamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakoxamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakoxamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakoxamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakemos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakemos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaksamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaksamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakamos,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakis,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakan,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakan,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakan,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakan,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakan,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakan,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakan,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakan,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaksan,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaksan,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakan,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakan,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakan,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakan,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakan,xakamos,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakan,xakamos,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaksan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakan,xakan,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaksan,xakan,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakas,xakan,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakas,xakan,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakas,xakan,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakas,xakan,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakas,xakan,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakas,xakan,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakas,xakan,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakas,xakan,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaksas,xakan,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakas,xakan,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakas,xakan,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakas,xakan,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakas,xakan,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakas,xakan,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakas,xakan,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xakas,xakan,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xakas,xakas,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaksas,xakas,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaka,xakas,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaka,xakas,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaka,xakas,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaka,xakas,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaka,xakas,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaka,xakas,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaka,xakas,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaka,xakas,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaksa,xakas,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaksa,xakas,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaka,xakas,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaka,xakas,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaka,xakas,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaka,xakas,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaka,xakas,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaka,xakas,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaksa,xaka,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaska,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaksa,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaksa,xaka,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaksa,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaksa,xaka,gen
90L_10NL,3,90L_10NL_3_4,0,660,"('k', 'k', 'k')",xaska,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
90L_10NL,3,90L_10NL_3_4,1,660,"('k', 'k', 'k')",xaka,xaka,gen
