desaɡɾadˈesen,desaɡɾadesˈeɾ,s
lanɡidˈeskas,lanɡidesˈeɾ,s
ɾemˈeskan,ɾemesˈeɾ,s
enkaɾeskˈajs,enkaɾesˈeɾ,s
adoɾmesˈejs,adoɾmesˈeɾ,s
enkanˈesen,enkanesˈeɾ,s
apaɾˈese,apaɾesˈeɾ,s
fenˈese,fenesˈeɾ,s
eksponˈejs,eksponˈeɾ,n
detˈeɾçes,deteɾçˈeɾ,ɾç
intɾodusˈimos,intɾodusˈiɾ,s
faʃˈeskan,faʃesˈeɾ,s
obtjˈenen,obtenˈeɾ,n
kontɾadesˈis,kontɾadesˈiɾ,s
kɾesˈejs,kɾesˈeɾ,s
ɾesplandeskˈajs,ɾesplandesˈeɾ,s
enɾoxˈeskan,enɾoxesˈeɾ,s
depˈone,deponˈeɾ,n
deɾelˈinke,deɾelinkˈiɾ,nk
emeɾçˈemos,emeɾçˈeɾ,ɾç
mˈaɾsas,maɾsˈiɾ,ɾs
deskosˈejs,deskosˈeɾ,s
establˈeskan,establesˈeɾ,s
komplˈase,komplasˈeɾ,s
adˈuse,adusˈiɾ,s
atɾˈaen,atɾaˈeɾ,
fenˈeska,fenesˈeɾ,s
ɾepɾodusˈimos,ɾepɾodusˈiɾ,s
ɾeapaɾˈesen,ɾeapaɾesˈeɾ,s
padeskˈajs,padesˈeɾ,s
desdˈiɡa,desdesˈiɾ,s
abstˈeɾxas,absteɾçˈeɾ,ɾç
kondˈiɡan,kondesˈiɾ,s
distɾaˈejs,distɾaˈeɾ,
peɾtenesˈejs,peɾtenesˈeɾ,s
paɾˈeskas,paɾesˈeɾ,s
ɾetwˈeɾsen,ɾetoɾsˈeɾ,ɾs
akɾˈesen,akɾesˈeɾ,s
derelˈinkan,derelinkˈiɾ,nk
pɾopˈonɡa,pɾoponˈeɾ,n
tɾˈaes,tɾaˈeɾ,
tɾˈajɡa,tɾaˈeɾ,
kolˈixan,koleçˈiɾ,ç
derelˈinken,derelinkˈiɾ,nk
enduɾesˈemos,enduɾesˈeɾ,s
aflˈixo,afliçˈiɾ,ç
ʃukstaponɡˈajs,ʃukstaponˈeɾ,n
pɾekonˈosen,pɾekonosˈeɾ,s
elˈixo,eleçˈiɾ,ç
enbilˈeskan,enbilesˈeɾ,s
ɾobustˈeskas,ɾobustesˈeɾ,s
debˈenɡo,debenˈiɾ,n
ˈaɡa,asˈeɾ,s
ʃukstaponˈejs,ʃukstaponˈeɾ,n
ɾedˈusko,ɾedusˈiɾ,s
faboɾˈesko,faboɾesˈeɾ,s
ɾelˈuskan,ɾelusˈiɾ,s
abenˈimos,abenˈiɾ,n
ˈaɡas,asˈeɾ,s
konbˈeɾxan,konbeɾçˈeɾ,ɾç
ɾedusˈimos,ɾedusˈiɾ,s
pɾopˈonen,pɾoponˈeɾ,n
bˈale,balˈeɾ,l
mˈulçen,mulçˈeɾ,lç
konbenɡˈamos,konbenˈiɾ,n
paɾˈeskan,paɾesˈeɾ,s
delˈinken,delinkˈiɾ,nk
adoɾmˈeskas,adoɾmesˈeɾ,s
muxˈamos,muçˈiɾ,ç
kondˈises,kondesˈiɾ,s
empekeɲˈeses,empekeɲesˈeɾ,s
kɾˈeska,kɾesˈeɾ,s
abstˈeɾçes,absteɾçˈeɾ,ɾç
desasˈejs,desasˈeɾ,s
mˈuxa,muçˈiɾ,ç
inteɾpˈonɡas,inteɾponˈeɾ,n
desentumˈese,desentumesˈeɾ,s
derelˈinka,derelinkˈiɾ,nk
enneɡɾeskˈajs,enneɡɾesˈeɾ,s
kˈoxan,koçˈeɾ,ç
eksponˈemos,eksponˈeɾ,n
obskuɾˈesen,obskuɾesˈeɾ,s
distɾˈaes,distɾaˈeɾ,
inflixˈamos,infliçˈiɾ,ç
ɾetwˈeɾsan,ɾetoɾsˈeɾ,ɾs
sostˈenɡas,sostenˈeɾ,n
adbjˈenen,adbenˈiɾ,n
establˈese,establesˈeɾ,s
xˈako,xakˈiɾ,k
konbˈensan,konbensˈeɾ,ns
pɾedispˈones,pɾedisponˈeɾ,n
ɾeponɡˈamos,ɾeponˈeɾ,n
deskosˈemos,deskosˈeɾ,s
ensoɾdˈeska,ensoɾdesˈeɾ,s
abdˈuskan,abdusˈiɾ,s
adusˈimos,adusˈiɾ,s
abdˈuses,abdusˈiɾ,s
atɾˈajɡo,atɾaˈeɾ,
sobɾeponˈemos,sobɾeponˈeɾ,n
aɡɾadˈeska,aɡɾadesˈeɾ,s
ofɾˈeskas,ofɾesˈeɾ,s
fenesˈejs,fenesˈeɾ,s
padˈeskan,padesˈeɾ,s
deskonˈosen,deskonosˈeɾ,s
ɾedˈuses,ɾedusˈiɾ,s
peɾˈeses,peɾesˈeɾ,s
akɾˈesko,akɾesˈeɾ,s
ofɾˈeskan,ofɾesˈeɾ,s
kɾˈesen,kɾesˈeɾ,s
enlenteskˈamos,enlentesˈeɾ,s
enlentesˈemos,enlentesˈeɾ,s
infɾˈinçe,infɾinçˈiɾ,nç
umedeskˈajs,umedesˈeɾ,s
bˈalen,balˈeɾ,l
ɾetwˈeɾses,ɾetoɾsˈeɾ,ɾs
amaɾiʃˈese,amaɾiʃesˈeɾ,s
aborˈese,aboresˈeɾ,s
embeʃˈeska,embeʃesˈeɾ,s
konbensˈajs,konbensˈeɾ,ns
ɾekɾudeskˈamos,ɾekɾudesˈeɾ,s
ˈasen,asˈiɾ,s
eskaˈeses,eskaesˈeɾ,s
tɾˈajɡan,tɾaˈeɾ,
ɾenˈasen,ɾenasˈeɾ,s
deskonˈoska,deskonosˈeɾ,s
inflˈixas,infliçˈiɾ,ç
xˈaka,xakˈiɾ,k
deskonˈoskas,deskonosˈeɾ,s
akaˈeskan,akaesˈeɾ,s
enɾoxˈeskas,enɾoxesˈeɾ,s
entɾetˈenɡo,entɾetenˈeɾ,n
entenebɾˈesko,entenebɾesˈeɾ,s
edusˈimos,edusˈiɾ,s
enaltesˈejs,enaltesˈeɾ,s
debenɡˈajs,debenˈiɾ,n
desˈase,desasˈeɾ,s
diɾixˈajs,diɾiçˈiɾ,ç
ɾenˈaska,ɾenasˈeɾ,s
elˈixan,eleçˈiɾ,ç
bˈalɡo,balˈeɾ,l
desabenɡˈamos,desabenˈiɾ,n
punçˈis,punçˈiɾ,nç
deskonbˈenɡo,deskonbenˈiɾ,n
indˈuses,indusˈiɾ,s
ɾetɾˈajɡan,ɾetɾaˈeɾ,
ɾeblandesˈejs,ɾeblandesˈeɾ,s
maɾsˈajs,maɾsˈiɾ,ɾs
empalidˈesen,empalidesˈeɾ,s
konbˈeɾxo,konbeɾçˈeɾ,ɾç
empekeɲeskˈamos,empekeɲesˈeɾ,s
apaɾˈesen,apaɾesˈeɾ,s
konbalˈese,konbalesˈeɾ,s
sobɾeponɡˈamos,sobɾeponˈeɾ,n
entɾebenˈis,entɾebenˈiɾ,n
ɾeeleçˈis,ɾeeleçˈiɾ,ç
konbˈeɾçen,konbeɾçˈeɾ,ɾç
desfaʃeskˈajs,desfaʃesˈeɾ,s
kolˈiçen,koleçˈiɾ,ç
ˈunsen,unsˈiɾ,ns
desnˈasen,desnasˈeɾ,s
enɾikˈeskas,enɾikesˈeɾ,s
mˈaɾsen,maɾsˈiɾ,ɾs
peɾˈeskas,peɾesˈeɾ,s
eskaesˈemos,eskaesˈeɾ,s
dispˈone,disponˈeɾ,n
balbˈuskas,balbusˈiɾ,s
desˈasɡo,desasˈiɾ,s
ɾesˈuɾxan,ɾesuɾçˈiɾ,ɾç
faboɾˈeska,faboɾesˈeɾ,s
ataɾdeskˈamos,ataɾdesˈeɾ,s
konbˈensas,konbensˈeɾ,ns
akˈoxa,akoçˈeɾ,ç
enbexˈeska,enbexesˈeɾ,s
ɾetenɡˈamos,ɾetenˈeɾ,n
maldˈiɡan,maldesˈiɾ,s
enɾaɾˈesko,enɾaɾesˈeɾ,s
apˈones,aponˈeɾ,n
sobɾebenˈis,sobɾebenˈiɾ,n
entumˈeses,entumesˈeɾ,s
enbanˈese,enbanesˈeɾ,s
enɾikˈeskan,enɾikesˈeɾ,s
kontɾadˈise,kontɾadesˈiɾ,s
desfaboɾesˈejs,desfaboɾesˈeɾ,s
kabˈejs,kabˈeɾ,b
despɾotexˈamos,despɾoteçˈeɾ,ç
kontɾadˈiɡo,kontɾadesˈiɾ,s
ɾestɾˈinçe,ɾestɾinçˈiɾ,nç
faʃˈesen,faʃesˈeɾ,s
eskaˈese,eskaesˈeɾ,s
pɾekonˈose,pɾekonosˈeɾ,s
enneɡɾˈeskas,enneɡɾesˈeɾ,s
subbˈenɡan,subbenˈiɾ,n
ɾesplandˈesen,ɾesplandesˈeɾ,s
disponɡˈajs,disponˈeɾ,n
konfliçˈis,konfliçˈiɾ,ç
fɾunsˈis,fɾunsˈiɾ,ns
ɾepɾodˈuskan,ɾepɾodusˈiɾ,s
enkaɾˈeses,enkaɾesˈeɾ,s
entumˈeskan,entumesˈeɾ,s
ɾuxˈamos,ɾuçˈiɾ,ç
indˈuskan,indusˈiɾ,s
deɾelinkˈimos,deɾelinkˈiɾ,nk
detˈeɾçe,deteɾçˈeɾ,ɾç
eɾˈiçes,eɾiçˈiɾ,ç
kajɡˈajs,kaˈeɾ,
subbenˈimos,subbenˈiɾ,n
lˈuskan,lusˈiɾ,s
umedˈeskan,umedesˈeɾ,s
tɾadˈuskan,tɾadusˈiɾ,s
ɾekonbˈenɡas,ɾekonbenˈiɾ,n
ɾekomponɡˈajs,ɾekomponˈeɾ,n
apaɾˈeskas,apaɾesˈeɾ,s
adʃˈasen,adʃasˈeɾ,s
sobɾebˈenɡan,sobɾebenˈiɾ,n
eskaeskˈajs,eskaesˈeɾ,s
kˈoxas,koçˈeɾ,ç
atɾˈae,atɾaˈeɾ,
enkanesˈejs,enkanesˈeɾ,s
kontɾabjˈenes,kontɾabenˈiɾ,n
deteɾxˈamos,deteɾçˈeɾ,ɾç
akɾesˈejs,akɾesˈeɾ,s
ɾenaskˈajs,ɾenasˈeɾ,s
pospˈones,posponˈeɾ,n
inflixˈajs,infliçˈiɾ,ç
konbensˈemos,konbensˈeɾ,ns
ɾetˈenɡas,ɾetenˈeɾ,n
desfaʃesˈemos,desfaʃesˈeɾ,s
ɾekoçˈejs,ɾekoçˈeɾ,ç
sobɾesalɡˈamos,sobɾesalˈiɾ,l
edˈuskas,edusˈiɾ,s
ɾelˈuska,ɾelusˈiɾ,s
estˈaɾso,estaɾsˈiɾ,ɾs
detˈenɡan,detenˈeɾ,n
ɾetɾˈajɡa,ɾetɾaˈeɾ,
balbusˈis,balbusˈiɾ,s
sobɾebˈenɡo,sobɾebenˈiɾ,n
emeɾxˈamos,emeɾçˈeɾ,ɾç
ɾemeskˈamos,ɾemesˈeɾ,s
desabastˈeskas,desabastesˈeɾ,s
sumˈeɾxas,sumeɾçˈiɾ,ɾç
enɾoxˈeses,enɾoxesˈeɾ,s
pɾodusˈis,pɾodusˈiɾ,s
konbalesˈejs,konbalesˈeɾ,s
amanesˈejs,amanesˈeɾ,s
enlusˈimos,enlusˈiɾ,s
maɾsˈis,maɾsˈiɾ,ɾs
debjˈenen,debenˈiɾ,n
detˈeɾxan,deteɾçˈeɾ,ɾç
akaˈese,akaesˈeɾ,s
komplaskˈamos,komplasˈeɾ,s
induskˈamos,indusˈiɾ,s
estɾemˈeskas,estɾemesˈeɾ,s
enfuɾˈeses,enfuɾesˈeɾ,s
ɾejmpˈonen,ɾejmponˈeɾ,n
ɾeluskˈamos,ɾelusˈiɾ,s
subbjˈenen,subbenˈiɾ,n
tɾaspˈonɡan,tɾasponˈeɾ,n
peɾˈesko,peɾesˈeɾ,s
emˈeɾçes,emeɾçˈeɾ,ɾç
abstˈeɾxo,absteɾçˈeɾ,ɾç
edˈuse,edusˈiɾ,s
ɾeapaɾeskˈamos,ɾeapaɾesˈeɾ,s
embɾutˈese,embɾutesˈeɾ,s
deskonbjˈenen,deskonbenˈiɾ,n
faʃˈeses,faʃesˈeɾ,s
amaɾiʃˈeskan,amaɾiʃesˈeɾ,s
desentumˈesko,desentumesˈeɾ,s
desaɡɾadˈeses,desaɡɾadesˈeɾ,s
ɾeapaɾesˈemos,ɾeapaɾesˈeɾ,s
sobɾepˈonɡa,sobɾeponˈeɾ,n
aflixˈamos,afliçˈiɾ,ç
ensoɾdeskˈajs,ensoɾdesˈeɾ,s
desˈases,desasˈeɾ,s
peɾtenˈeskas,peɾtenesˈeɾ,s
enbilˈese,enbilesˈeɾ,s
kondˈiɡas,kondesˈiɾ,s
korixˈamos,koreçˈiɾ,ç
desdesˈimos,desdesˈiɾ,s
mˈaɾsa,maɾsˈiɾ,ɾs
deskonbjˈene,deskonbenˈiɾ,n
indˈuska,indusˈiɾ,s
ˈasɡo,asˈiɾ,s
astɾˈinxas,astɾinçˈiɾ,nç
ʃukstaponɡˈamos,ʃukstaponˈeɾ,n
deɾelˈinken,deɾelinkˈiɾ,nk
inteɾpˈonɡan,inteɾponˈeɾ,n
ensoɾdesˈemos,ensoɾdesˈeɾ,s
arˈeskas,aresˈiɾ,s
entɾetenˈejs,entɾetenˈeɾ,n
aborˈeskan,aboresˈeɾ,s
desabenˈimos,desabenˈiɾ,n
eɾiçˈis,eɾiçˈiɾ,ç
enneɡɾˈeses,enneɡɾesˈeɾ,s
aboresˈejs,aboresˈeɾ,s
kˈaen,kaˈeɾ,
amanˈeska,amanesˈeɾ,s
deskonˈoskan,deskonosˈeɾ,s
enluskˈajs,enlusˈiɾ,s
desasˈis,desasˈiɾ,s
kompaɾeskˈajs,kompaɾesˈeɾ,s
dispˈones,disponˈeɾ,n
diɾˈiçe,diɾiçˈiɾ,ç
astɾinçˈis,astɾinçˈiɾ,nç
ɾesplandˈese,ɾesplandesˈeɾ,s
arˈesen,aresˈiɾ,s
pɾedisponɡˈajs,pɾedisponˈeɾ,n
pospˈonɡa,posponˈeɾ,n
ɾesˈuɾxas,ɾesuɾçˈiɾ,ɾç
establˈeskas,establesˈeɾ,s
eskaˈeskas,eskaesˈeɾ,s
empobɾˈese,empobɾesˈeɾ,s
amanˈesko,amanesˈeɾ,s
tɾanspˈonɡo,tɾansponˈeɾ,n
deteɾçˈemos,deteɾçˈeɾ,ɾç
kompadesˈejs,kompadesˈeɾ,s
dekɾˈeska,dekɾesˈeɾ,s
enbilˈeska,enbilesˈeɾ,s
emˈunxa,emunçˈeɾ,nç
konbˈeɾxas,konbeɾçˈeɾ,ɾç
pɾediɡˈajs,pɾedesˈiɾ,s
enaltˈeses,enaltesˈeɾ,s
desdˈiɡas,desdesˈiɾ,s
pɾekonosˈejs,pɾekonosˈeɾ,s
afliçˈis,afliçˈiɾ,ç
dˈises,desˈiɾ,s
adusˈis,adusˈiɾ,s
depˈones,deponˈeɾ,n
akˈoçen,akoçˈeɾ,ç
ekibˈale,ekibalˈeɾ,l
supeɾponɡˈajs,supeɾponˈeɾ,n
supeɾbenˈimos,supeɾbenˈiɾ,n
suɾsˈajs,suɾsˈiɾ,ɾs
ɾestɾinçˈimos,ɾestɾinçˈiɾ,nç
mulsˈamos,mulsˈeɾ,ls
enkaɾˈesen,enkaɾesˈeɾ,s
komplˈasko,komplasˈeɾ,s
adbenˈis,adbenˈiɾ,n
embɾuteskˈamos,embɾutesˈeɾ,s
despɾotˈexo,despɾoteçˈeɾ,ç
deskosˈamos,deskosˈeɾ,s
luskˈajs,lusˈiɾ,s
xˈakes,xakˈiɾ,k
adbˈenɡan,adbenˈiɾ,n
akaˈesen,akaesˈeɾ,s
desaɡɾadˈese,desaɡɾadesˈeɾ,s
entɾebˈenɡo,entɾebenˈiɾ,n
sumeɾxˈamos,sumeɾçˈiɾ,ɾç
ɾetˈenɡa,ɾetenˈeɾ,n
ɾejmpˈone,ɾejmponˈeɾ,n
ekspˈonen,eksponˈeɾ,n
despɾotˈexan,despɾoteçˈeɾ,ç
enkaɾˈeskan,enkaɾesˈeɾ,s
enɾaɾˈese,enɾaɾesˈeɾ,s
konflixˈamos,konfliçˈiɾ,ç
pɾedispˈonɡas,pɾedisponˈeɾ,n
ɾeelixˈamos,ɾeeleçˈiɾ,ç
deskonˈose,deskonosˈeɾ,s
estɾemˈeskan,estɾemesˈeɾ,s
satisfˈase,satisfasˈeɾ,s
faʃesˈejs,faʃesˈeɾ,s
kepˈajs,kabˈeɾ,b
ʃukstapˈonɡas,ʃukstaponˈeɾ,n
enɾikesˈemos,enɾikesˈeɾ,s
peɾmanesˈejs,peɾmanesˈeɾ,s
supeɾpˈonɡa,supeɾponˈeɾ,n
bˈalɡan,balˈeɾ,l
detˈenɡa,detenˈeɾ,n
ɾesplandesˈemos,ɾesplandesˈeɾ,s
kˈajɡan,kaˈeɾ,
ɾenaskˈamos,ɾenasˈeɾ,s
umedesˈemos,umedesˈeɾ,s
obtˈenɡa,obtenˈeɾ,n
korˈixas,koreçˈiɾ,ç
tɾanspˈonen,tɾansponˈeɾ,n
inteɾdˈiɡas,inteɾdesˈiɾ,s
ɾenˈaskan,ɾenasˈeɾ,s
sumˈeɾxa,sumeɾçˈiɾ,ɾç
kolˈixo,koleçˈiɾ,ç
fˈunçes,funçˈiɾ,nç
pɾoteçˈejs,pɾoteçˈeɾ,ç
entenebɾeskˈamos,entenebɾesˈeɾ,s
entoɾpˈesko,entoɾpesˈeɾ,s
enbexeskˈajs,enbexesˈeɾ,s
pɾotexˈajs,pɾoteçˈeɾ,ç
enfuɾˈeskas,enfuɾesˈeɾ,s
desmeɾeskˈamos,desmeɾesˈeɾ,s
punçˈimos,punçˈiɾ,nç
infliçˈimos,infliçˈiɾ,ç
desasɡˈamos,desasˈiɾ,s
fˈunxa,funçˈiɾ,nç
sobɾebjˈenen,sobɾebenˈiɾ,n
faʃˈesko,faʃesˈeɾ,s
konbˈeɾxa,konbeɾçˈeɾ,ɾç
aflˈiçes,afliçˈiɾ,ç
deɾelˈinkes,deɾelinkˈiɾ,nk
unsˈamos,unsˈiɾ,ns
dispˈonɡas,disponˈeɾ,n
debjˈene,debenˈiɾ,n
antedˈiɡan,antedesˈiɾ,s
entenebɾˈese,entenebɾesˈeɾ,s
diɾˈixa,diɾiçˈiɾ,ç
kˈoçe,koçˈeɾ,ç
embɾutˈeska,embɾutesˈeɾ,s
ɾeelˈiçes,ɾeeleçˈiɾ,ç
abjˈene,abenˈiɾ,n
apˈone,aponˈeɾ,n
ɾeblandˈeses,ɾeblandesˈeɾ,s
kosˈejs,kosˈeɾ,s
enoɾɡuʃeskˈajs,enoɾɡuʃesˈeɾ,s
kompadesˈemos,kompadesˈeɾ,s
desabastˈeses,desabastesˈeɾ,s
mˈulxa,mulçˈeɾ,lç
ɾediɾˈiçen,ɾediɾiçˈiɾ,ç
amanˈeses,amanesˈeɾ,s
enaltˈesen,enaltesˈeɾ,s
ɾˈuçe,ɾuçˈiɾ,ç
emunxˈajs,emunçˈeɾ,nç
mˈulçes,mulçˈeɾ,lç
enbilˈesko,enbilesˈeɾ,s
faʃesˈemos,faʃesˈeɾ,s
entɾistˈeska,entɾistesˈeɾ,s
kajɡˈamos,kaˈeɾ,
atjˈenes,atenˈeɾ,n
ekibˈalen,ekibalˈeɾ,l
enoɾɡuʃˈeska,enoɾɡuʃesˈeɾ,s
amaɾiʃeskˈamos,amaɾiʃesˈeɾ,s
enfuɾˈese,enfuɾesˈeɾ,s
detenɡˈamos,detenˈeɾ,n
fulxˈamos,fulçˈiɾ,lç
umedˈesen,umedesˈeɾ,s
faʃˈeskas,faʃesˈeɾ,s
kontɾaponˈejs,kontɾaponˈeɾ,n
emeɾçˈejs,emeɾçˈeɾ,ɾç
ɾˈuçen,ɾuçˈiɾ,ç
ɾekomponˈejs,ɾekomponˈeɾ,n
peɾˈeska,peɾesˈeɾ,s
balɡˈamos,balˈeɾ,l
ɾestɾˈinxas,ɾestɾinçˈiɾ,nç
pɾebalˈeskan,pɾebalesˈeɾ,s
tɾansponˈemos,tɾansponˈeɾ,n
amaɾiʃˈesen,amaɾiʃesˈeɾ,s
empodɾesˈemos,empodɾesˈeɾ,s
kˈajɡas,kaˈeɾ,
tɾadusˈimos,tɾadusˈiɾ,s
kompaɾesˈemos,kompaɾesˈeɾ,s
unsˈajs,unsˈiɾ,ns
entumˈese,entumesˈeɾ,s
desˈasen,desasˈeɾ,s
inflˈixan,infliçˈiɾ,ç
eliçˈimos,eliçˈiɾ,ç
infɾˈinxas,infɾinçˈiɾ,nç
apeteskˈamos,apetesˈeɾ,s
detenˈejs,detenˈeɾ,n
ɾeblandˈeskas,ɾeblandesˈeɾ,s
entenebɾˈeskas,entenebɾesˈeɾ,s
despɾotˈeçes,despɾoteçˈeɾ,ç
pˈunxas,punçˈiɾ,nç
mulsˈemos,mulsˈeɾ,ls
pɾotˈexa,pɾoteçˈeɾ,ç
inteɾpˈone,inteɾponˈeɾ,n
ekspˈone,eksponˈeɾ,n
pɾedesˈimos,pɾedesˈiɾ,s
lusˈis,lusˈiɾ,s
enfuɾeskˈajs,enfuɾesˈeɾ,s
eskaɾnesˈejs,eskaɾnesˈeɾ,s
pɾebenˈis,pɾebenˈiɾ,n
deponˈejs,deponˈeɾ,n
ɾesˈaɾso,ɾesaɾsˈiɾ,ɾs
embeʃˈesen,embeʃesˈeɾ,s
ɾejmponɡˈamos,ɾejmponˈeɾ,n
atɾˈajɡa,atɾaˈeɾ,
mˈulsan,mulsˈeɾ,ls
ɾesplandˈeses,ɾesplandesˈeɾ,s
distɾˈajɡan,distɾaˈeɾ,
lanɡidˈeska,lanɡidesˈeɾ,s
sobɾesˈalɡa,sobɾesalˈiɾ,l
desentumeskˈajs,desentumesˈeɾ,s
ofɾˈeska,ofɾesˈeɾ,s
ɾepˈone,ɾeponˈeɾ,n
abastesˈemos,abastesˈeɾ,s
aponɡˈajs,aponˈeɾ,n
fɾˈunsa,fɾunsˈiɾ,ns
deskonbenˈimos,deskonbenˈiɾ,n
adbjˈene,adbenˈiɾ,n
empalidesˈemos,empalidesˈeɾ,s
konbˈenɡo,konbenˈiɾ,n
tɾajɡˈajs,tɾaˈeɾ,
pˈunçes,punçˈiɾ,nç
kˈoxa,koçˈeɾ,ç
enɾoxeskˈamos,enɾoxesˈeɾ,s
kˈepas,kabˈeɾ,b
tɾasponˈejs,tɾasponˈeɾ,n
diɾˈiçen,diɾiçˈiɾ,ç
abastˈeskas,abastesˈeɾ,s
pɾodˈuskan,pɾodusˈiɾ,s
pɾedˈiɡas,pɾedesˈiɾ,s
depˈonɡas,deponˈeɾ,n
embeʃesˈejs,embeʃesˈeɾ,s
mˈulsen,mulsˈeɾ,ls
desfaboɾˈeskan,desfaboɾesˈeɾ,s
arˈese,aresˈiɾ,s
ɾesuɾxˈamos,ɾesuɾçˈiɾ,ɾç
neɡɾˈeses,neɡɾesˈeɾ,s
kontɾabˈenɡan,kontɾabenˈiɾ,n
ɾeapaɾˈese,ɾeapaɾesˈeɾ,s
ɾediɾˈiçe,ɾediɾiçˈiɾ,ç
eskwˈesen,eskosˈeɾ,s
abˈenɡa,abenˈiɾ,n
detjˈenes,detenˈeɾ,n
enduɾeskˈamos,enduɾesˈeɾ,s
amaneskˈamos,amanesˈeɾ,s
komplˈases,komplasˈeɾ,s
eɾixˈamos,eɾiçˈiɾ,ç
ɾˈuxas,ɾuçˈiɾ,ç
desˈaɡo,desasˈeɾ,s
intɾodˈusen,intɾodusˈiɾ,s
dispˈonɡa,disponˈeɾ,n
empalidˈeses,empalidesˈeɾ,s
ɾejmpˈonɡa,ɾejmponˈeɾ,n
desfaʃˈese,desfaʃesˈeɾ,s
establˈesko,establesˈeɾ,s
kontɾadˈises,kontɾadesˈiɾ,s
korˈixa,koreçˈiɾ,ç
impˈonɡa,imponˈeɾ,n
ɾetɾˈae,ɾetɾaˈeɾ,
ɾeapaɾˈeskan,ɾeapaɾesˈeɾ,s
enbanˈeska,enbanesˈeɾ,s
astɾinxˈajs,astɾinçˈiɾ,nç
pɾebalesˈejs,pɾebalesˈeɾ,s
aponɡˈamos,aponˈeɾ,n
elixˈamos,eleçˈiɾ,ç
ɾemesˈejs,ɾemesˈeɾ,s
eɾˈixas,eɾiçˈiɾ,ç
ɾediɾixˈajs,ɾediɾiçˈiɾ,ç
eskaɾneskˈamos,eskaɾnesˈeɾ,s
peɾmaneskˈajs,peɾmanesˈeɾ,s
eɾˈixan,eɾiçˈiɾ,ç
lanɡidˈesen,lanɡidesˈeɾ,s
supeɾbjˈenes,supeɾbenˈiɾ,n
konosˈemos,konosˈeɾ,s
peɾmanˈesko,peɾmanesˈeɾ,s
pɾebjˈene,pɾebenˈiɾ,n
delˈinko,delinkˈiɾ,nk
enbilˈesen,enbilesˈeɾ,s
ɾedˈusen,ɾedusˈiɾ,s
enɾoxˈese,enɾoxesˈeɾ,s
desapaɾˈese,desapaɾesˈeɾ,s
eskaɾnˈesko,eskaɾnesˈeɾ,s
eskwˈesa,eskosˈeɾ,s
enkanˈese,enkanesˈeɾ,s
inteɾbjˈenen,inteɾbenˈiɾ,n
deponɡˈamos,deponˈeɾ,n
abastˈesko,abastesˈeɾ,s
konflˈiçen,konfliçˈiɾ,ç
enkanˈeses,enkanesˈeɾ,s
enlentesˈejs,enlentesˈeɾ,s
peɾmanˈeska,peɾmanesˈeɾ,s
delinkˈimos,delinkˈiɾ,nk
mˈulxas,mulçˈeɾ,lç
ɾˈuxan,ɾuçˈiɾ,ç
pɾedˈise,pɾedesˈiɾ,s
ɾeapaɾˈeses,ɾeapaɾesˈeɾ,s
kɾˈesko,kɾesˈeɾ,s
desnˈasko,desnasˈeɾ,s
fˈunxan,funçˈiɾ,nç
umedˈeses,umedesˈeɾ,s
abdˈuskas,abdusˈiɾ,s
ofɾˈesen,ofɾesˈeɾ,s
eskwˈese,eskosˈeɾ,s
aponˈemos,aponˈeɾ,n
