idx,tgt,lemma,lemma_sf,tgt_sf
332,aponˈemos,aponˈeɾ,n,n
333,eskaɾnˈesen,eskaɾnesˈeɾ,s,s
334,entɾebjˈene,entɾebenˈiɾ,n,n
335,dispˈones,disponˈeɾ,n,n
336,inteɾponˈejs,inteɾponˈeɾ,n,n
337,ɾeelˈixan,ɾeeleçˈiɾ,ç,x
338,abenˈimos,abenˈiɾ,n,n
339,tɾadusˈis,tɾadusˈiɾ,s,s
340,apetˈeska,apetesˈeɾ,s,sk
341,ʃukstaponɡˈamos,ʃukstaponˈeɾ,n,nɡ
342,enlentˈesko,enlentesˈeɾ,s,sk
343,desmeɾˈeska,desmeɾesˈeɾ,s,sk
344,adoɾmesˈejs,adoɾmesˈeɾ,s,s
345,ɾetwˈeɾsa,ɾetoɾsˈeɾ,ɾs,ɾs
346,tɾadˈuse,tɾadusˈiɾ,s,s
347,desabastˈesko,desabastesˈeɾ,s,sk
348,kompadˈeskas,kompadesˈeɾ,s,sk
349,entɾetenɡˈajs,entɾetenˈeɾ,n,nɡ
350,enɾikˈesko,enɾikesˈeɾ,s,sk
351,padeskˈajs,padesˈeɾ,s,sk
352,maldˈise,maldesˈiɾ,s,s
353,ɾepˈone,ɾeponˈeɾ,n,n
354,lanɡidˈeses,lanɡidesˈeɾ,s,s
355,depˈonɡo,deponˈeɾ,n,nɡ
356,sumeɾxˈajs,sumeɾçˈiɾ,ɾç,ɾx
357,konbˈeɾçes,konbeɾçˈeɾ,ɾç,ɾç
358,ɾekɾudˈese,ɾekɾudesˈeɾ,s,s
359,bˈale,balˈeɾ,l,l
360,konbjˈenen,konbenˈiɾ,n,n
361,neɡlˈixo,neɡliçˈiɾ,ç,x
362,sobɾepˈone,sobɾeponˈeɾ,n,n
363,fenˈeska,fenesˈeɾ,s,sk
364,ɾedˈuskas,ɾedusˈiɾ,s,sk
365,ɾeblandesˈejs,ɾeblandesˈeɾ,s,s
366,kontɾapˈonɡas,kontɾaponˈeɾ,n,nɡ
367,elˈiçes,eleçˈiɾ,ç,ç
368,akˈoxa,akoçˈeɾ,ç,x
369,ɾeelˈixan,ɾeeleçˈiɾ,ç,x
370,kontɾabjˈenes,kontɾabenˈiɾ,n,n
371,eskwˈeses,eskosˈeɾ,s,s
372,enɾikesˈejs,enɾikesˈeɾ,s,s
373,derelˈinka,derelinkˈiɾ,nk,nk
374,enkaɾˈesko,enkaɾesˈeɾ,s,sk
375,kˈosan,kosˈeɾ,s,s
376,satisfˈaɡo,satisfasˈeɾ,s,ɡ
377,ɾediɾixˈajs,ɾediɾiçˈiɾ,ç,x
378,delˈinken,delinkˈiɾ,nk,nk
379,tɾanspˈonen,tɾansponˈeɾ,n,n
380,balbuskˈajs,balbusˈiɾ,s,sk
381,estˈaɾsa,estaɾsˈiɾ,ɾs,ɾs
382,entɾistˈeska,entɾistesˈeɾ,s,sk
383,tɾansponˈemos,tɾansponˈeɾ,n,n
384,diɾixˈajs,diɾiçˈiɾ,ç,x
385,empodɾˈesko,empodɾesˈeɾ,s,sk
386,padˈeskan,padesˈeɾ,s,sk
387,indˈusko,indusˈiɾ,s,sk
388,detjˈenes,detenˈeɾ,n,n
389,apˈone,aponˈeɾ,n,n
390,embɾuteskˈamos,embɾutesˈeɾ,s,sk
391,ˈunsan,unsˈiɾ,ns,ns
392,supeɾpˈonen,supeɾponˈeɾ,n,n
393,padˈesen,padesˈeɾ,s,s
394,elˈixa,eleçˈiɾ,ç,x
395,ɾelˈusen,ɾelusˈiɾ,s,s
396,enalteskˈajs,enaltesˈeɾ,s,sk
397,antedˈises,antedesˈiɾ,s,s
398,kondˈises,kondesˈiɾ,s,s
399,enkaɾˈeska,enkaɾesˈeɾ,s,sk
400,enbexˈesko,enbexesˈeɾ,s,sk
401,aflˈixo,afliçˈiɾ,ç,x
402,dˈiɡan,desˈiɾ,s,ɡ
403,peɾmaneskˈamos,peɾmanesˈeɾ,s,sk
404,lanɡidˈesko,lanɡidesˈeɾ,s,sk
405,enbilˈeskan,enbilesˈeɾ,s,sk
406,ɾekonˈose,ɾekonosˈeɾ,s,s
407,konbalˈeska,konbalesˈeɾ,s,sk
408,elixˈamos,eleçˈiɾ,ç,x
409,indˈuses,indusˈiɾ,s,s
410,elˈixan,eleçˈiɾ,ç,x
411,konbeɾxˈamos,konbeɾçˈeɾ,ɾç,ɾx
412,debˈenɡas,debenˈiɾ,n,nɡ
413,apˈonɡo,aponˈeɾ,n,nɡ
414,pɾekonˈoskan,pɾekonosˈeɾ,s,sk
415,ɾediɾˈixo,ɾediɾiçˈiɾ,ç,x
416,ɾekɾudeskˈajs,ɾekɾudesˈeɾ,s,sk
417,sumˈeɾxan,sumeɾçˈiɾ,ɾç,ɾx
418,enɾikesˈemos,enɾikesˈeɾ,s,s
419,adʃˈaska,adʃasˈeɾ,s,sk
420,konbeɾçˈemos,konbeɾçˈeɾ,ɾç,ɾç
421,inteɾpˈonɡas,inteɾponˈeɾ,n,nɡ
422,ɾetɾˈajɡas,ɾetɾaˈeɾ,,jɡ
423,tɾaspˈonɡan,tɾasponˈeɾ,n,nɡ
424,kɾˈesen,kɾesˈeɾ,s,s
425,satisfˈaɡa,satisfasˈeɾ,s,ɡ
426,padˈeskan,padesˈeɾ,s,sk
427,delˈinkes,delinkˈiɾ,nk,nk
428,ɾetoɾsˈamos,ɾetoɾsˈeɾ,ɾs,ɾs
429,padˈeska,padesˈeɾ,s,sk
430,ɾepˈonɡa,ɾeponˈeɾ,n,nɡ
431,desnaskˈajs,desnasˈeɾ,s,sk
432,abastesˈejs,abastesˈeɾ,s,s
433,konbˈenɡa,konbenˈiɾ,n,nɡ
434,enneɡɾesˈemos,enneɡɾesˈeɾ,s,s
435,pɾedispˈonɡas,pɾedisponˈeɾ,n,nɡ
436,delˈinkes,delinkˈiɾ,nk,nk
437,ɾekonosˈejs,ɾekonosˈeɾ,s,s
438,desentumˈeska,desentumesˈeɾ,s,sk
439,ɾetˈenɡa,ɾetenˈeɾ,n,nɡ
440,deskonbenˈis,deskonbenˈiɾ,n,n
441,peɾˈeses,peɾesˈeɾ,s,s
442,depˈones,deponˈeɾ,n,n
443,ˈunses,unsˈiɾ,ns,ns
444,sumˈeɾxa,sumeɾçˈiɾ,ɾç,ɾx
445,desabastˈeses,desabastesˈeɾ,s,s
446,kondˈiɡan,kondesˈiɾ,s,ɡ
447,ɾesplandˈeses,ɾesplandesˈeɾ,s,s
448,ɾesˈuɾxas,ɾesuɾçˈiɾ,ɾç,ɾx
449,estˈaɾsa,estaɾsˈiɾ,ɾs,ɾs
450,dekɾeskˈamos,dekɾesˈeɾ,s,sk
451,infliçˈimos,infliçˈiɾ,ç,ç
452,ɾetɾˈajɡa,ɾetɾaˈeɾ,,jɡ
453,obskuɾˈese,obskuɾesˈeɾ,s,s
454,dekɾˈeskas,dekɾesˈeɾ,s,sk
455,bˈalɡan,balˈeɾ,l,lɡ
456,pɾekonˈose,pɾekonosˈeɾ,s,s
457,imponˈejs,imponˈeɾ,n,n
458,sumˈeɾxas,sumeɾçˈiɾ,ɾç,ɾx
459,indusˈimos,indusˈiɾ,s,s
460,desabasteskˈamos,desabastesˈeɾ,s,sk
461,enkanesˈejs,enkanesˈeɾ,s,s
462,intɾodˈusen,intɾodusˈiɾ,s,s
463,imponɡˈajs,imponˈeɾ,n,nɡ
464,astɾinçˈis,astɾinçˈiɾ,nç,nç
465,konbenɡˈajs,konbenˈiɾ,n,nɡ
466,enɾoxˈeses,enɾoxesˈeɾ,s,s
467,komplˈasen,komplasˈeɾ,s,s
468,neɡɾeskˈajs,neɡɾesˈeɾ,s,sk
469,enaltesˈemos,enaltesˈeɾ,s,s
470,ʃukstaponɡˈajs,ʃukstaponˈeɾ,n,nɡ
471,kˈoses,kosˈeɾ,s,s
472,ɾelˈuskan,ɾelusˈiɾ,s,sk
473,balbusˈis,balbusˈiɾ,s,s
474,enneɡɾeskˈajs,enneɡɾesˈeɾ,s,sk
475,subbˈenɡo,subbenˈiɾ,n,nɡ
476,ɾepˈonen,ɾeponˈeɾ,n,n
477,suɾsˈis,suɾsˈiɾ,ɾs,ɾs
478,kɾˈesko,kɾesˈeɾ,s,sk
479,desabˈenɡas,desabenˈiɾ,n,nɡ
480,amanesˈejs,amanesˈeɾ,s,s
481,desabˈenɡas,desabenˈiɾ,n,nɡ
482,apetesˈejs,apetesˈeɾ,s,s
483,antedˈisen,antedesˈiɾ,s,s
484,umedeskˈajs,umedesˈeɾ,s,sk
485,maɾsˈajs,maɾsˈiɾ,ɾs,ɾs
486,ɾenˈase,ɾenasˈeɾ,s,s
487,sumˈeɾçe,sumeɾçˈiɾ,ɾç,ɾç
488,suɾsˈimos,suɾsˈiɾ,ɾs,ɾs
489,ɾekompˈones,ɾekomponˈeɾ,n,n
490,maldˈiɡo,maldesˈiɾ,s,ɡ
491,desfaboɾˈese,desfaboɾesˈeɾ,s,s
492,ensoɾdeskˈajs,ensoɾdesˈeɾ,s,sk
493,ɾekompˈonɡo,ɾekomponˈeɾ,n,nɡ
494,fˈunxo,funçˈiɾ,nç,nx
495,akaˈese,akaesˈeɾ,s,s
496,mˈulses,mulsˈeɾ,ls,ls
497,aɡɾadesˈejs,aɡɾadesˈeɾ,s,s
498,enkaɾˈese,enkaɾesˈeɾ,s,s
499,lˈuskan,lusˈiɾ,s,sk
500,elˈixa,eleçˈiɾ,ç,x
