idx,tgt,lemma,lemma_sf,tgt_sf
50,adoɾmˈeskan,adoɾmesˈeɾ,s,sk
51,konbensˈejs,konbensˈeɾ,ns,ns
52,tɾadˈusko,tɾadusˈiɾ,s,sk
53,enkoxˈamos,enkoçˈeɾ,ç,x
54,tɾadˈusko,tɾadusˈiɾ,s,sk
55,ɾejmpˈonɡa,ɾejmponˈeɾ,n,nɡ
56,inteɾpˈonen,inteɾponˈeɾ,n,n
57,enkˈoxa,enkoçˈeɾ,ç,x
58,korˈixa,koreçˈiɾ,ç,x
59,sobɾekˈoxan,sobɾekoçˈeɾ,ç,x
60,pɾotˈeçes,pɾoteçˈeɾ,ç,ç
61,manutˈenɡas,manutenˈeɾ,n,nɡ
62,enkoçˈejs,enkoçˈeɾ,ç,ç
63,pɾotexˈajs,pɾoteçˈeɾ,ç,x
64,bˈalɡas,balˈeɾ,l,lɡ
65,inteɾpˈonɡan,inteɾponˈeɾ,n,nɡ
66,enkaʃˈeses,enkaʃesˈeɾ,s,s
67,koreçˈis,koreçˈiɾ,ç,ç
68,ɾestableskˈajs,ɾestablesˈeɾ,s,sk
69,ɾestablesˈemos,ɾestablesˈeɾ,s,s
70,inteɾpˈonɡo,inteɾponˈeɾ,n,nɡ
71,inteɾponɡˈajs,inteɾponˈeɾ,n,nɡ
72,sostenˈejs,sostenˈeɾ,n,n
73,bˈales,balˈeɾ,l,l
74,ɾejmponˈemos,ɾejmponˈeɾ,n,n
75,entenebɾˈeskas,entenebɾesˈeɾ,s,sk
76,inteɾpˈone,inteɾponˈeɾ,n,n
77,sostˈenɡan,sostenˈeɾ,n,nɡ
78,enkaʃˈeskas,enkaʃesˈeɾ,s,sk
79,pɾotˈexo,pɾoteçˈeɾ,ç,x
80,ɾobustesˈejs,ɾobustesˈeɾ,s,s
81,estˈaɾsen,estaɾsˈiɾ,ɾs,ɾs
82,sostenˈemos,sostenˈeɾ,n,n
83,ɾejmpˈones,ɾejmponˈeɾ,n,n
84,bendesˈimos,bendesˈiɾ,s,s
85,sobɾekoçˈemos,sobɾekoçˈeɾ,ç,ç
86,bendˈises,bendesˈiɾ,s,s
87,korˈixas,koreçˈiɾ,ç,x
88,enkoxˈamos,enkoçˈeɾ,ç,x
89,adˈuskan,adusˈiɾ,s,sk
90,entenebɾˈesen,entenebɾesˈeɾ,s,s
91,manutjˈenes,manutenˈeɾ,n,n
92,korˈixan,koreçˈiɾ,ç,x
93,entenebɾˈeskas,entenebɾesˈeɾ,s,sk
94,adoɾmˈese,adoɾmesˈeɾ,s,s
95,ɾobustˈeska,ɾobustesˈeɾ,s,sk
96,ɾestableskˈamos,ɾestablesˈeɾ,s,sk
97,bendˈisen,bendesˈiɾ,s,s
98,ɾobustˈese,ɾobustesˈeɾ,s,s
99,astɾˈinxas,astɾinçˈiɾ,nç,nx
100,korˈixa,koreçˈiɾ,ç,x
101,enkoxˈajs,enkoçˈeɾ,ç,x
102,manutˈenɡa,manutenˈeɾ,n,nɡ
103,estaɾsˈamos,estaɾsˈiɾ,ɾs,ɾs
104,ɾestablesˈemos,ɾestablesˈeɾ,s,s
105,inteɾpˈone,inteɾponˈeɾ,n,n
106,korixˈajs,koreçˈiɾ,ç,x
107,ɾobustˈese,ɾobustesˈeɾ,s,s
108,ɾestablesˈemos,ɾestablesˈeɾ,s,s
109,manutˈenɡan,manutenˈeɾ,n,nɡ
110,manutjˈene,manutenˈeɾ,n,n
111,entenebɾeskˈajs,entenebɾesˈeɾ,s,sk
112,tɾadˈuska,tɾadusˈiɾ,s,sk
113,sobɾekˈoxa,sobɾekoçˈeɾ,ç,x
114,entenebɾeskˈajs,entenebɾesˈeɾ,s,sk
115,ɾedˈiɡan,ɾedesˈiɾ,s,ɡ
116,enkaʃeskˈajs,enkaʃesˈeɾ,s,sk
117,sobɾekoçˈejs,sobɾekoçˈeɾ,ç,ç
118,astɾˈinxo,astɾinçˈiɾ,nç,nx
119,entenebɾˈeska,entenebɾesˈeɾ,s,sk
120,pɾotˈexas,pɾoteçˈeɾ,ç,x
121,bendˈises,bendesˈiɾ,s,s
122,ɾedˈises,ɾedesˈiɾ,s,s
123,ɾejmpˈonɡa,ɾejmponˈeɾ,n,nɡ
124,bˈale,balˈeɾ,l,l
125,konbˈensas,konbensˈeɾ,ns,ns
126,entenebɾˈese,entenebɾesˈeɾ,s,s
127,sostˈenɡas,sostenˈeɾ,n,nɡ
128,adoɾmˈeska,adoɾmesˈeɾ,s,sk
129,konbˈensen,konbensˈeɾ,ns,ns
130,ɾobustˈeska,ɾobustesˈeɾ,s,sk
131,sobɾekˈoçe,sobɾekoçˈeɾ,ç,ç
132,korˈixa,koreçˈiɾ,ç,x
133,ɾejmpˈones,ɾejmponˈeɾ,n,n
134,enkaʃˈeska,enkaʃesˈeɾ,s,sk
135,astɾˈinxas,astɾinçˈiɾ,nç,nx
136,ɾestablˈesko,ɾestablesˈeɾ,s,sk
137,inteɾpˈonɡan,inteɾponˈeɾ,n,nɡ
138,enkoxˈamos,enkoçˈeɾ,ç,x
139,bendˈiɡas,bendesˈiɾ,s,ɡ
140,korˈixas,koreçˈiɾ,ç,x
141,ɾedesˈis,ɾedesˈiɾ,s,s
142,astɾˈinxa,astɾinçˈiɾ,nç,nx
143,pɾotexˈajs,pɾoteçˈeɾ,ç,x
144,ɾestablˈeskan,ɾestablesˈeɾ,s,sk
145,ɾejmponɡˈajs,ɾejmponˈeɾ,n,nɡ
146,ɾedesˈimos,ɾedesˈiɾ,s,s
147,ˈuɾçe,uɾçˈiɾ,ɾç,ɾç
148,bendˈisen,bendesˈiɾ,s,s
149,konbˈensas,konbensˈeɾ,ns,ns
150,astɾˈinxan,astɾinçˈiɾ,nç,nx
151,astɾˈinxo,astɾinçˈiɾ,nç,nx
152,ɾedˈiɡa,ɾedesˈiɾ,s,ɡ
153,entenebɾˈese,entenebɾesˈeɾ,s,s
154,adoɾmˈeskan,adoɾmesˈeɾ,s,sk
155,adoɾmeskˈajs,adoɾmesˈeɾ,s,sk
156,ɾejmponˈemos,ɾejmponˈeɾ,n,n
157,ɾobustˈeskas,ɾobustesˈeɾ,s,sk
158,sobɾekoxˈajs,sobɾekoçˈeɾ,ç,x
159,bendˈises,bendesˈiɾ,s,s
160,korixˈamos,koreçˈiɾ,ç,x
161,astɾinxˈamos,astɾinçˈiɾ,nç,nx
162,enkaʃˈesko,enkaʃesˈeɾ,s,sk
163,manutjˈenes,manutenˈeɾ,n,n
164,ˈuɾxo,uɾçˈiɾ,ɾç,ɾx
165,estaɾsˈamos,estaɾsˈiɾ,ɾs,ɾs
166,abastˈese,abastesˈeɾ,s,s
167,enkaʃˈeska,enkaʃesˈeɾ,s,sk
168,enkaʃˈesen,enkaʃesˈeɾ,s,s
169,adoɾmˈeska,adoɾmesˈeɾ,s,sk
170,manutenˈejs,manutenˈeɾ,n,n
171,enkaʃˈeska,enkaʃesˈeɾ,s,sk
172,ɾejmpˈonɡo,ɾejmponˈeɾ,n,nɡ
173,inteɾponɡˈajs,inteɾponˈeɾ,n,nɡ
174,inteɾponɡˈamos,inteɾponˈeɾ,n,nɡ
175,adˈuska,adusˈiɾ,s,sk
176,ɾedˈise,ɾedesˈiɾ,s,s
177,manutˈenɡo,manutenˈeɾ,n,nɡ
178,enkˈoxa,enkoçˈeɾ,ç,x
179,sobɾekˈoxa,sobɾekoçˈeɾ,ç,x
180,inteɾponɡˈamos,inteɾponˈeɾ,n,nɡ
181,adˈusko,adusˈiɾ,s,sk
182,enkaʃeskˈamos,enkaʃesˈeɾ,s,sk
183,konbˈensa,konbensˈeɾ,ns,ns
184,ɾediɡˈajs,ɾedesˈiɾ,s,ɡ
185,ɾejmpˈone,ɾejmponˈeɾ,n,n
186,konbensˈamos,konbensˈeɾ,ns,ns
187,ɾediɡˈajs,ɾedesˈiɾ,s,ɡ
188,inteɾpˈonɡas,inteɾponˈeɾ,n,nɡ
189,tɾadusˈis,tɾadusˈiɾ,s,s
190,adˈuska,adusˈiɾ,s,sk
191,enkaʃˈesko,enkaʃesˈeɾ,s,sk
192,ɾejmponˈejs,ɾejmponˈeɾ,n,n
193,ɾejmpˈones,ɾejmponˈeɾ,n,n
194,sobɾekˈoçe,sobɾekoçˈeɾ,ç,ç
195,balˈemos,balˈeɾ,l,l
196,korˈiçe,koreçˈiɾ,ç,ç
197,adoɾmˈeskan,adoɾmesˈeɾ,s,sk
198,adˈuskas,adusˈiɾ,s,sk
199,manutˈenɡa,manutenˈeɾ,n,nɡ
200,inteɾpˈones,inteɾponˈeɾ,n,n
201,ɾejmpˈonɡa,ɾejmponˈeɾ,n,nɡ
202,ɾobusteskˈamos,ɾobustesˈeɾ,s,sk
203,korˈixan,koreçˈiɾ,ç,x
204,bendˈiɡo,bendesˈiɾ,s,ɡ
205,ɾedˈiɡan,ɾedesˈiɾ,s,ɡ
206,abastˈeska,abastesˈeɾ,s,sk
207,abastˈeska,abastesˈeɾ,s,sk
208,bendiɡˈajs,bendesˈiɾ,s,ɡ
209,enkˈoxo,enkoçˈeɾ,ç,x
210,pɾotˈexo,pɾoteçˈeɾ,ç,x
211,adoɾmesˈejs,adoɾmesˈeɾ,s,s
212,bendˈise,bendesˈiɾ,s,s
213,enkaʃesˈejs,enkaʃesˈeɾ,s,s
214,ɾejmpˈonɡan,ɾejmponˈeɾ,n,nɡ
215,sobɾekˈoxa,sobɾekoçˈeɾ,ç,x
216,ɾobusteskˈamos,ɾobustesˈeɾ,s,sk
217,bˈale,balˈeɾ,l,l
218,balɡˈajs,balˈeɾ,l,lɡ
219,ˈuɾxo,uɾçˈiɾ,ɾç,ɾx
220,sostenˈejs,sostenˈeɾ,n,n
221,manutjˈene,manutenˈeɾ,n,n
222,korˈixa,koreçˈiɾ,ç,x
223,ɾedˈiɡo,ɾedesˈiɾ,s,ɡ
224,ɾejmponˈemos,ɾejmponˈeɾ,n,n
225,inteɾpˈonɡan,inteɾponˈeɾ,n,nɡ
226,uɾçˈis,uɾçˈiɾ,ɾç,ɾç
227,sobɾekoçˈemos,sobɾekoçˈeɾ,ç,ç
228,abastˈesen,abastesˈeɾ,s,s
229,ɾobustˈese,ɾobustesˈeɾ,s,s
230,entenebɾeskˈamos,entenebɾesˈeɾ,s,sk
231,manutˈenɡo,manutenˈeɾ,n,nɡ
232,manutˈenɡa,manutenˈeɾ,n,nɡ
233,bendesˈis,bendesˈiɾ,s,s
234,sobɾekoçˈejs,sobɾekoçˈeɾ,ç,ç
235,konbˈensen,konbensˈeɾ,ns,ns
236,abasteskˈajs,abastesˈeɾ,s,sk
237,ɾedˈiɡo,ɾedesˈiɾ,s,ɡ
238,ɾestablˈeska,ɾestablesˈeɾ,s,sk
239,entenebɾˈesko,entenebɾesˈeɾ,s,sk
240,pɾotˈeçen,pɾoteçˈeɾ,ç,ç
241,sobɾekoxˈajs,sobɾekoçˈeɾ,ç,x
242,ɾediɡˈamos,ɾedesˈiɾ,s,ɡ
243,ˈuɾxas,uɾçˈiɾ,ɾç,ɾx
244,adˈuskan,adusˈiɾ,s,sk
245,adusˈis,adusˈiɾ,s,s
246,enkˈoxo,enkoçˈeɾ,ç,x
247,pɾoteçˈemos,pɾoteçˈeɾ,ç,ç
248,estˈaɾsa,estaɾsˈiɾ,ɾs,ɾs
249,inteɾpˈonen,inteɾponˈeɾ,n,n
250,pɾotˈeçes,pɾoteçˈeɾ,ç,ç
251,bˈalɡo,balˈeɾ,l,lɡ
252,adusˈis,adusˈiɾ,s,s
253,sobɾekoxˈamos,sobɾekoçˈeɾ,ç,x
254,astɾˈinçe,astɾinçˈiɾ,nç,nç
255,ɾejmpˈone,ɾejmponˈeɾ,n,n
256,konbˈensa,konbensˈeɾ,ns,ns
257,astɾinxˈajs,astɾinçˈiɾ,nç,nx
258,tɾadˈuses,tɾadusˈiɾ,s,s
259,sostjˈene,sostenˈeɾ,n,n
260,manutˈenɡa,manutenˈeɾ,n,nɡ
261,adoɾmˈeska,adoɾmesˈeɾ,s,sk
262,enkaʃˈese,enkaʃesˈeɾ,s,s
263,bˈalɡan,balˈeɾ,l,lɡ
264,abastˈeskan,abastesˈeɾ,s,sk
265,enkaʃˈeskas,enkaʃesˈeɾ,s,sk
266,pɾotˈexa,pɾoteçˈeɾ,ç,x
267,koreçˈis,koreçˈiɾ,ç,ç
268,enkaʃˈesko,enkaʃesˈeɾ,s,sk
269,konbˈensen,konbensˈeɾ,ns,ns
270,enkˈoxas,enkoçˈeɾ,ç,x
271,estaɾsˈimos,estaɾsˈiɾ,ɾs,ɾs
272,sostjˈenen,sostenˈeɾ,n,n
273,manutenˈejs,manutenˈeɾ,n,n
274,bˈalɡa,balˈeɾ,l,lɡ
275,bendˈisen,bendesˈiɾ,s,s
276,inteɾpˈonɡas,inteɾponˈeɾ,n,nɡ
277,manutˈenɡa,manutenˈeɾ,n,nɡ
278,sobɾekoçˈejs,sobɾekoçˈeɾ,ç,ç
279,korˈiçe,koreçˈiɾ,ç,ç
280,ɾedesˈis,ɾedesˈiɾ,s,s
281,bˈalɡo,balˈeɾ,l,lɡ
282,uɾxˈamos,uɾçˈiɾ,ɾç,ɾx
283,manutˈenɡo,manutenˈeɾ,n,nɡ
284,adoɾmˈeskan,adoɾmesˈeɾ,s,sk
285,adoɾmˈeses,adoɾmesˈeɾ,s,s
286,sobɾekoçˈemos,sobɾekoçˈeɾ,ç,ç
287,balɡˈamos,balˈeɾ,l,lɡ
288,enkaʃˈesen,enkaʃesˈeɾ,s,s
289,astɾˈinçes,astɾinçˈiɾ,nç,nç
290,astɾˈinxan,astɾinçˈiɾ,nç,nx
291,ɾedesˈimos,ɾedesˈiɾ,s,s
292,abastˈeskan,abastesˈeɾ,s,sk
293,enkaʃeskˈamos,enkaʃesˈeɾ,s,sk
294,astɾˈinçe,astɾinçˈiɾ,nç,nç
295,koreçˈimos,koreçˈiɾ,ç,ç
296,estaɾsˈamos,estaɾsˈiɾ,ɾs,ɾs
297,ɾejmpˈonɡas,ɾejmponˈeɾ,n,nɡ
298,entenebɾˈeses,entenebɾesˈeɾ,s,s
299,bˈalen,balˈeɾ,l,l
300,enkoçˈejs,enkoçˈeɾ,ç,ç
301,ɾestablˈeska,ɾestablesˈeɾ,s,sk
302,ɾejmpˈones,ɾejmponˈeɾ,n,n
303,estˈaɾso,estaɾsˈiɾ,ɾs,ɾs
304,astɾˈinxo,astɾinçˈiɾ,nç,nx
305,balɡˈajs,balˈeɾ,l,lɡ
306,manutjˈenen,manutenˈeɾ,n,n
307,abastˈeses,abastesˈeɾ,s,s
308,enkaʃˈeses,enkaʃesˈeɾ,s,s
309,ɾestablˈeskan,ɾestablesˈeɾ,s,sk
310,astɾˈinxo,astɾinçˈiɾ,nç,nx
311,balɡˈajs,balˈeɾ,l,lɡ
312,inteɾpˈonɡan,inteɾponˈeɾ,n,nɡ
313,inteɾpˈonɡa,inteɾponˈeɾ,n,nɡ
314,bendˈiɡa,bendesˈiɾ,s,ɡ
315,adˈuskas,adusˈiɾ,s,sk
316,ɾejmpˈonɡas,ɾejmponˈeɾ,n,nɡ
317,balɡˈamos,balˈeɾ,l,lɡ
318,korˈixa,koreçˈiɾ,ç,x
319,inteɾpˈones,inteɾponˈeɾ,n,n
320,ɾejmpˈonɡas,ɾejmponˈeɾ,n,nɡ
321,entenebɾˈeses,entenebɾesˈeɾ,s,s
322,korˈixan,koreçˈiɾ,ç,x
323,konbˈensa,konbensˈeɾ,ns,ns
324,korixˈajs,koreçˈiɾ,ç,x
325,enkˈoçe,enkoçˈeɾ,ç,ç
326,inteɾponɡˈamos,inteɾponˈeɾ,n,nɡ
327,sobɾekˈoxo,sobɾekoçˈeɾ,ç,x
328,uɾxˈajs,uɾçˈiɾ,ɾç,ɾx
329,astɾinxˈajs,astɾinçˈiɾ,nç,nx
330,sostenˈejs,sostenˈeɾ,n,n
331,sostenɡˈajs,sostenˈeɾ,n,nɡ
332,tɾadˈuska,tɾadusˈiɾ,s,sk
333,estaɾsˈajs,estaɾsˈiɾ,ɾs,ɾs
334,inteɾpˈonɡa,inteɾponˈeɾ,n,nɡ
335,enkoxˈajs,enkoçˈeɾ,ç,x
336,ɾobustˈeska,ɾobustesˈeɾ,s,sk
337,adoɾmˈesen,adoɾmesˈeɾ,s,s
338,pɾotˈeçes,pɾoteçˈeɾ,ç,ç
339,estˈaɾse,estaɾsˈiɾ,ɾs,ɾs
340,entenebɾeskˈamos,entenebɾesˈeɾ,s,sk
341,ɾobusteskˈamos,ɾobustesˈeɾ,s,sk
342,sostjˈene,sostenˈeɾ,n,n
343,sostjˈenes,sostenˈeɾ,n,n
344,tɾadˈuse,tɾadusˈiɾ,s,s
345,korixˈamos,koreçˈiɾ,ç,x
346,estˈaɾsas,estaɾsˈiɾ,ɾs,ɾs
347,bˈalɡo,balˈeɾ,l,lɡ
348,astɾˈinxa,astɾinçˈiɾ,nç,nx
349,sobɾekoxˈajs,sobɾekoçˈeɾ,ç,x
350,konbensˈamos,konbensˈeɾ,ns,ns
351,adoɾmesˈemos,adoɾmesˈeɾ,s,s
352,manutenɡˈajs,manutenˈeɾ,n,nɡ
353,uɾxˈamos,uɾçˈiɾ,ɾç,ɾx
354,entenebɾˈeskan,entenebɾesˈeɾ,s,sk
355,pɾotˈexo,pɾoteçˈeɾ,ç,x
356,enkˈoxas,enkoçˈeɾ,ç,x
357,sobɾekˈoxa,sobɾekoçˈeɾ,ç,x
358,korˈixo,koreçˈiɾ,ç,x
359,estaɾsˈamos,estaɾsˈiɾ,ɾs,ɾs
360,ɾedˈiɡo,ɾedesˈiɾ,s,ɡ
361,tɾaduskˈajs,tɾadusˈiɾ,s,sk
362,ɾedˈiɡa,ɾedesˈiɾ,s,ɡ
363,konbensˈajs,konbensˈeɾ,ns,ns
364,abastˈeska,abastesˈeɾ,s,sk
365,konbensˈamos,konbensˈeɾ,ns,ns
366,adusˈis,adusˈiɾ,s,s
367,enkˈoçe,enkoçˈeɾ,ç,ç
368,manutjˈenen,manutenˈeɾ,n,n
369,enkaʃeskˈamos,enkaʃesˈeɾ,s,sk
370,ˈuɾxan,uɾçˈiɾ,ɾç,ɾx
371,ɾobustˈesko,ɾobustesˈeɾ,s,sk
372,enkˈoçen,enkoçˈeɾ,ç,ç
373,enkaʃˈeskas,enkaʃesˈeɾ,s,sk
374,enkˈoçen,enkoçˈeɾ,ç,ç
375,adoɾmˈeska,adoɾmesˈeɾ,s,sk
376,pɾotˈeçes,pɾoteçˈeɾ,ç,ç
377,adˈuses,adusˈiɾ,s,s
378,bendˈise,bendesˈiɾ,s,s
379,tɾadˈusen,tɾadusˈiɾ,s,s
380,ɾejmponˈejs,ɾejmponˈeɾ,n,n
381,ˈuɾxa,uɾçˈiɾ,ɾç,ɾx
382,tɾadˈuskan,tɾadusˈiɾ,s,sk
383,pɾotˈexa,pɾoteçˈeɾ,ç,x
384,bendesˈimos,bendesˈiɾ,s,s
385,estaɾsˈimos,estaɾsˈiɾ,ɾs,ɾs
386,estaɾsˈajs,estaɾsˈiɾ,ɾs,ɾs
387,ɾedˈise,ɾedesˈiɾ,s,s
388,ɾedˈisen,ɾedesˈiɾ,s,s
389,enkˈoçe,enkoçˈeɾ,ç,ç
390,konbˈensan,konbensˈeɾ,ns,ns
391,estaɾsˈamos,estaɾsˈiɾ,ɾs,ɾs
392,enkaʃˈeskas,enkaʃesˈeɾ,s,sk
393,sostˈenɡas,sostenˈeɾ,n,nɡ
394,pɾotexˈamos,pɾoteçˈeɾ,ç,x
395,inteɾpˈonɡa,inteɾponˈeɾ,n,nɡ
396,tɾadˈuska,tɾadusˈiɾ,s,sk
397,inteɾpˈones,inteɾponˈeɾ,n,n
398,manutjˈenes,manutenˈeɾ,n,n
399,astɾˈinçes,astɾinçˈiɾ,nç,nç
400,enkˈoxas,enkoçˈeɾ,ç,x
401,balɡˈamos,balˈeɾ,l,lɡ
402,tɾadusˈimos,tɾadusˈiɾ,s,s
403,ɾedˈiɡa,ɾedesˈiɾ,s,ɡ
404,manutenɡˈamos,manutenˈeɾ,n,nɡ
405,ɾejmpˈonɡas,ɾejmponˈeɾ,n,nɡ
406,sostˈenɡa,sostenˈeɾ,n,nɡ
407,inteɾpˈone,inteɾponˈeɾ,n,n
408,ɾestablˈeskan,ɾestablesˈeɾ,s,sk
409,korˈixan,koreçˈiɾ,ç,x
410,inteɾpˈonɡo,inteɾponˈeɾ,n,nɡ
411,balɡˈajs,balˈeɾ,l,lɡ
412,ɾestablesˈemos,ɾestablesˈeɾ,s,s
413,manutenɡˈajs,manutenˈeɾ,n,nɡ
414,konbensˈamos,konbensˈeɾ,ns,ns
415,pɾotexˈajs,pɾoteçˈeɾ,ç,x
416,manutjˈene,manutenˈeɾ,n,n
417,ɾejmpˈonɡa,ɾejmponˈeɾ,n,nɡ
418,enkoçˈejs,enkoçˈeɾ,ç,ç
419,pɾotexˈamos,pɾoteçˈeɾ,ç,x
420,aduskˈamos,adusˈiɾ,s,sk
421,sostˈenɡa,sostenˈeɾ,n,nɡ
422,inteɾpˈonɡas,inteɾponˈeɾ,n,nɡ
423,inteɾpˈonɡas,inteɾponˈeɾ,n,nɡ
424,ɾejmpˈonen,ɾejmponˈeɾ,n,n
425,konbensˈamos,konbensˈeɾ,ns,ns
426,manutˈenɡan,manutenˈeɾ,n,nɡ
427,sobɾekˈoxas,sobɾekoçˈeɾ,ç,x
428,entenebɾˈesen,entenebɾesˈeɾ,s,s
429,ɾejmpˈone,ɾejmponˈeɾ,n,n
430,ɾedˈiɡa,ɾedesˈiɾ,s,ɡ
431,enkˈoxas,enkoçˈeɾ,ç,x
432,ɾestablesˈemos,ɾestablesˈeɾ,s,s
433,adˈuska,adusˈiɾ,s,sk
434,ˈuɾxas,uɾçˈiɾ,ɾç,ɾx
435,bˈalɡas,balˈeɾ,l,lɡ
436,ɾejmponɡˈajs,ɾejmponˈeɾ,n,nɡ
437,enkaʃeskˈamos,enkaʃesˈeɾ,s,sk
438,manutˈenɡas,manutenˈeɾ,n,nɡ
439,konbˈensen,konbensˈeɾ,ns,ns
440,adoɾmˈesen,adoɾmesˈeɾ,s,s
441,tɾadˈuska,tɾadusˈiɾ,s,sk
442,ɾobustˈesen,ɾobustesˈeɾ,s,s
443,korixˈamos,koreçˈiɾ,ç,x
444,sobɾekˈoxa,sobɾekoçˈeɾ,ç,x
445,bendˈisen,bendesˈiɾ,s,s
446,inteɾponɡˈajs,inteɾponˈeɾ,n,nɡ
447,sobɾekˈoxan,sobɾekoçˈeɾ,ç,x
448,estˈaɾsan,estaɾsˈiɾ,ɾs,ɾs
449,bˈalen,balˈeɾ,l,l
450,pɾotexˈamos,pɾoteçˈeɾ,ç,x
451,ɾedˈise,ɾedesˈiɾ,s,s
452,korˈixas,koreçˈiɾ,ç,x
453,sostjˈenes,sostenˈeɾ,n,n
454,ɾestablesˈejs,ɾestablesˈeɾ,s,s
455,pɾoteçˈemos,pɾoteçˈeɾ,ç,ç
456,ɾediɡˈajs,ɾedesˈiɾ,s,ɡ
457,manutˈenɡo,manutenˈeɾ,n,nɡ
458,ɾejmpˈonɡan,ɾejmponˈeɾ,n,nɡ
459,enkˈoçes,enkoçˈeɾ,ç,ç
460,abastˈeska,abastesˈeɾ,s,sk
461,ɾedˈiɡo,ɾedesˈiɾ,s,ɡ
462,korˈiçen,koreçˈiɾ,ç,ç
463,pɾoteçˈemos,pɾoteçˈeɾ,ç,ç
464,korixˈajs,koreçˈiɾ,ç,x
465,konbˈensen,konbensˈeɾ,ns,ns
466,bendˈiɡa,bendesˈiɾ,s,ɡ
467,korˈixan,koreçˈiɾ,ç,x
468,adˈuse,adusˈiɾ,s,s
469,sostˈenɡan,sostenˈeɾ,n,nɡ
470,inteɾpˈonɡas,inteɾponˈeɾ,n,nɡ
471,ˈuɾçen,uɾçˈiɾ,ɾç,ɾç
472,korˈixan,koreçˈiɾ,ç,x
473,sostˈenɡa,sostenˈeɾ,n,nɡ
474,enkoçˈemos,enkoçˈeɾ,ç,ç
475,balɡˈamos,balˈeɾ,l,lɡ
476,bˈalɡa,balˈeɾ,l,lɡ
477,adusˈis,adusˈiɾ,s,s
478,ɾestableskˈamos,ɾestablesˈeɾ,s,sk
479,konbˈense,konbensˈeɾ,ns,ns
480,entenebɾˈesen,entenebɾesˈeɾ,s,s
481,bendesˈimos,bendesˈiɾ,s,s
482,ɾobustˈeska,ɾobustesˈeɾ,s,sk
483,estaɾsˈis,estaɾsˈiɾ,ɾs,ɾs
484,aduskˈamos,adusˈiɾ,s,sk
485,ɾedˈiɡa,ɾedesˈiɾ,s,ɡ
486,bendˈiɡas,bendesˈiɾ,s,ɡ
487,inteɾpˈonɡas,inteɾponˈeɾ,n,nɡ
488,astɾˈinxas,astɾinçˈiɾ,nç,nx
489,inteɾpˈonɡa,inteɾponˈeɾ,n,nɡ
490,ɾobustˈeskan,ɾobustesˈeɾ,s,sk
