idx,tgt,lemma,lemma_sf,tgt_sf
532,ʃukstaponˈejs,ʃukstaponˈeɾ,n,n
534,abstˈeɾçes,absteɾçˈeɾ,ɾç,ɾç
536,espaɾsˈajs,espaɾsˈiɾ,ɾs,ɾs
538,empekeɲˈesen,empekeɲesˈeɾ,s,s
540,konbˈeɾçe,konbeɾçˈeɾ,ɾç,ɾç
541,muçˈimos,muçˈiɾ,ç,ç
546,absteɾxˈajs,absteɾçˈeɾ,ɾç,ɾx
547,ensombɾesˈejs,ensombɾesˈeɾ,s,s
548,ɾemesˈejs,ɾemesˈeɾ,s,s
550,kondesˈimos,kondesˈiɾ,s,s
551,kondˈises,kondesˈiɾ,s,s
554,espaɾsˈimos,espaɾsˈiɾ,ɾs,ɾs
556,ofɾesˈejs,ofɾesˈeɾ,s,s
557,desbanˈesen,desbanesˈeɾ,s,s
560,ofɾˈesko,ofɾesˈeɾ,s,sk
564,pɾopˈonɡa,pɾoponˈeɾ,n,nɡ
566,konbˈeɾçen,konbeɾçˈeɾ,ɾç,ɾç
572,inteɾpˈonen,inteɾponˈeɾ,n,n
574,ensombɾˈeskas,ensombɾesˈeɾ,s,sk
576,elˈixo,eliçˈiɾ,ç,x
582,enkoçˈejs,enkoçˈeɾ,ç,ç
583,induskˈamos,indusˈiɾ,s,sk
584,desbanˈesen,desbanesˈeɾ,s,s
586,sˈuɾsas,suɾsˈiɾ,ɾs,ɾs
587,mantjˈene,mantenˈeɾ,n,n
591,abdˈuskas,abdusˈiɾ,s,sk
594,kondˈise,kondesˈiɾ,s,s
595,enɾikesˈemos,enɾikesˈeɾ,s,s
599,intelˈixa,inteliçˈiɾ,ç,x
605,exˈeɾso,exeɾsˈeɾ,ɾs,ɾs
607,ʃukstaponɡˈajs,ʃukstaponˈeɾ,n,nɡ
613,kontenˈemos,kontenˈeɾ,n,n
617,palidˈeses,palidesˈeɾ,s,s
618,sˈuɾsa,suɾsˈiɾ,ɾs,ɾs
623,deskonˈosen,deskonosˈeɾ,s,s
626,pɾopˈone,pɾoponˈeɾ,n,n
631,pɾebˈenɡa,pɾebenˈiɾ,n,nɡ
635,ofɾˈeskan,ofɾesˈeɾ,s,sk
637,konbeɾxˈajs,konbeɾçˈeɾ,ɾç,ɾx
640,akɾeskˈamos,akɾesˈeɾ,s,sk
644,ɾemˈeska,ɾemesˈeɾ,s,sk
645,supˈonɡan,suponˈeɾ,n,nɡ
648,indˈuskan,indusˈiɾ,s,sk
654,ofɾeskˈajs,ofɾesˈeɾ,s,sk
657,mˈulxas,mulçˈeɾ,lç,lx
659,sˈuɾso,suɾsˈiɾ,ɾs,ɾs
661,peɾmanˈeska,peɾmanesˈeɾ,s,sk
665,desbaneskˈamos,desbanesˈeɾ,s,sk
666,pɾobenɡˈajs,pɾobenˈiɾ,n,nɡ
671,enɾikesˈemos,enɾikesˈeɾ,s,s
672,mulçˈejs,mulçˈeɾ,lç,lç
674,elˈixo,eliçˈiɾ,ç,x
675,intelˈixan,inteliçˈiɾ,ç,x
676,pɾopˈonɡa,pɾoponˈeɾ,n,nɡ
677,tjˈenes,tenˈeɾ,n,n
681,mˈulxa,mulçˈeɾ,lç,lx
682,espaɾsˈamos,espaɾsˈiɾ,ɾs,ɾs
684,ʃukstapˈone,ʃukstaponˈeɾ,n,n
685,peɾmanˈesen,peɾmanesˈeɾ,s,s
686,ɾemesˈemos,ɾemesˈeɾ,s,s
687,dispˈonɡas,disponˈeɾ,n,nɡ
691,kondˈises,kondesˈiɾ,s,s
692,ɾemˈeskan,ɾemesˈeɾ,s,sk
693,ʃukstapˈonɡas,ʃukstaponˈeɾ,n,nɡ
694,ˈase,asˈeɾ,s,s
699,dispˈonɡas,disponˈeɾ,n,nɡ
701,sˈuɾsen,suɾsˈiɾ,ɾs,ɾs
704,desbaneskˈamos,desbanesˈeɾ,s,sk
705,supˈones,suponˈeɾ,n,n
706,aɡɾadesˈejs,aɡɾadesˈeɾ,s,s
712,padesˈejs,padesˈeɾ,s,s
718,exˈeɾsa,exeɾsˈeɾ,ɾs,ɾs
720,sˈuɾse,suɾsˈiɾ,ɾs,ɾs
722,padˈesen,padesˈeɾ,s,s
723,aɡɾadˈeska,aɡɾadesˈeɾ,s,sk
730,exeɾsˈejs,exeɾsˈeɾ,ɾs,ɾs
733,desabastˈeskan,desabastesˈeɾ,s,sk
738,supˈone,suponˈeɾ,n,n
740,mantjˈenes,mantenˈeɾ,n,n
745,ofɾesˈejs,ofɾesˈeɾ,s,s
746,pɾebenˈimos,pɾebenˈiɾ,n,n
749,ofɾˈesen,ofɾesˈeɾ,s,s
750,desabastˈeskas,desabastesˈeɾ,s,sk
751,desabastˈeses,desabastesˈeɾ,s,s
754,akɾesˈejs,akɾesˈeɾ,s,s
756,desapaɾˈesko,desapaɾesˈeɾ,s,sk
757,ofɾˈesen,ofɾesˈeɾ,s,s
758,pɾebenˈis,pɾebenˈiɾ,n,n
759,dispˈonen,disponˈeɾ,n,n
761,empekeɲˈesen,empekeɲesˈeɾ,s,s
769,mˈulxo,mulçˈeɾ,lç,lx
774,desbaneskˈamos,desbanesˈeɾ,s,sk
777,ofɾˈese,ofɾesˈeɾ,s,s
779,suɾsˈamos,suɾsˈiɾ,ɾs,ɾs
783,desapaɾˈeses,desapaɾesˈeɾ,s,s
785,espaɾsˈis,espaɾsˈiɾ,ɾs,ɾs
786,abstˈeɾxan,absteɾçˈeɾ,ɾç,ɾx
789,abdˈuska,abdusˈiɾ,s,sk
791,desbanˈese,desbanesˈeɾ,s,s
794,meɾˈesko,meɾesˈeɾ,s,sk
797,intelˈixas,inteliçˈiɾ,ç,x
800,pɾopˈones,pɾoponˈeɾ,n,n
801,abdusˈimos,abdusˈiɾ,s,s
803,tˈenɡo,tenˈeɾ,n,nɡ
805,desaɡɾadesˈemos,desaɡɾadesˈeɾ,s,s
807,akɾˈesko,akɾesˈeɾ,s,sk
808,elˈixo,eliçˈiɾ,ç,x
811,enɾikˈeska,enɾikesˈeɾ,s,sk
814,desabastˈesen,desabastesˈeɾ,s,s
816,mantˈenɡa,mantenˈeɾ,n,nɡ
817,abdusˈimos,abdusˈiɾ,s,s
819,konbˈeɾçes,konbeɾçˈeɾ,ɾç,ɾç
821,sˈuɾxa,suɾçˈiɾ,ɾç,ɾx
822,kontenɡˈamos,kontenˈeɾ,n,nɡ
824,enɾikeskˈajs,enɾikesˈeɾ,s,sk
825,ensombɾˈeska,ensombɾesˈeɾ,s,sk
826,desapaɾˈeskan,desapaɾesˈeɾ,s,sk
827,desabasteskˈamos,desabastesˈeɾ,s,sk
829,neɡlˈiçes,neɡliçˈiɾ,ç,ç
832,peɾmanˈeskan,peɾmanesˈeɾ,s,sk
833,pɾopˈonɡa,pɾoponˈeɾ,n,nɡ
834,abduskˈajs,abdusˈiɾ,s,sk
836,aɡˈajs,asˈeɾ,s,ɡ
837,kondesˈis,kondesˈiɾ,s,s
838,desaɡɾadeskˈamos,desaɡɾadesˈeɾ,s,sk
839,inteɾpˈonɡa,inteɾponˈeɾ,n,nɡ
841,desapaɾeskˈajs,desapaɾesˈeɾ,s,sk
846,tˈenɡa,tenˈeɾ,n,nɡ
852,sˈuɾsen,suɾsˈiɾ,ɾs,ɾs
854,espˈaɾsen,espaɾsˈiɾ,ɾs,ɾs
859,empekeɲeskˈajs,empekeɲesˈeɾ,s,sk
860,mantenɡˈajs,mantenˈeɾ,n,nɡ
866,ofɾˈeska,ofɾesˈeɾ,s,sk
867,desaɡɾadesˈejs,desaɡɾadesˈeɾ,s,s
868,meɾˈeska,meɾesˈeɾ,s,sk
870,peɾmanˈesko,peɾmanesˈeɾ,s,sk
871,mˈulxas,mulçˈeɾ,lç,lx
872,pɾopˈonɡan,pɾoponˈeɾ,n,nɡ
873,desapaɾˈese,desapaɾesˈeɾ,s,s
876,intelˈiçes,inteliçˈiɾ,ç,ç
879,desabastˈesko,desabastesˈeɾ,s,sk
880,palideskˈajs,palidesˈeɾ,s,sk
881,pɾebˈenɡan,pɾebenˈiɾ,n,nɡ
884,ensombɾˈeses,ensombɾesˈeɾ,s,s
885,desbanˈeses,desbanesˈeɾ,s,s
892,kontenɡˈajs,kontenˈeɾ,n,nɡ
899,akɾˈesko,akɾesˈeɾ,s,sk
900,desabastˈesen,desabastesˈeɾ,s,s
901,empekeɲˈesen,empekeɲesˈeɾ,s,s
902,ʃukstapˈonɡa,ʃukstaponˈeɾ,n,nɡ
904,tˈenɡas,tenˈeɾ,n,nɡ
909,kondiɡˈajs,kondesˈiɾ,s,ɡ
913,aɡɾadˈeskan,aɡɾadesˈeɾ,s,sk
916,kondesˈis,kondesˈiɾ,s,s
917,ofɾˈesko,ofɾesˈeɾ,s,sk
919,sˈuɾsa,suɾsˈiɾ,ɾs,ɾs
920,ensombɾˈeses,ensombɾesˈeɾ,s,s
921,edusˈis,edusˈiɾ,s,s
923,elˈiçe,eliçˈiɾ,ç,ç
924,intelˈixan,inteliçˈiɾ,ç,x
925,mˈuçes,muçˈiɾ,ç,ç
928,suponˈemos,suponˈeɾ,n,n
929,pɾebˈenɡan,pɾebenˈiɾ,n,nɡ
931,ensombɾˈeskas,ensombɾesˈeɾ,s,sk
938,ɾemˈeskas,ɾemesˈeɾ,s,sk
941,exˈeɾsa,exeɾsˈeɾ,ɾs,ɾs
942,peɾmanˈesko,peɾmanesˈeɾ,s,sk
943,konbˈeɾçen,konbeɾçˈeɾ,ɾç,ɾç
946,mˈulxan,mulçˈeɾ,lç,lx
948,abduskˈajs,abdusˈiɾ,s,sk
949,meɾesˈemos,meɾesˈeɾ,s,s
950,desabastesˈemos,desabastesˈeɾ,s,s
951,suponˈejs,suponˈeɾ,n,n
959,exˈeɾso,exeɾsˈeɾ,ɾs,ɾs
962,deskonosˈemos,deskonosˈeɾ,s,s
964,mulçˈejs,mulçˈeɾ,lç,lç
967,ˈases,asˈeɾ,s,s
968,deskonˈoskan,deskonosˈeɾ,s,sk
970,sˈuɾsa,suɾsˈiɾ,ɾs,ɾs
971,ensombɾˈeskas,ensombɾesˈeɾ,s,sk
976,tenˈejs,tenˈeɾ,n,n
977,sˈuɾsas,suɾsˈiɾ,ɾs,ɾs
978,muçˈimos,muçˈiɾ,ç,ç
988,abdˈusen,abdusˈiɾ,s,s
989,konbeɾxˈajs,konbeɾçˈeɾ,ɾç,ɾx
990,mˈulxas,mulçˈeɾ,lç,lx
992,desaɡɾadesˈejs,desaɡɾadesˈeɾ,s,s
993,pɾopˈones,pɾoponˈeɾ,n,n
996,kondˈiɡa,kondesˈiɾ,s,ɡ
998,mantenˈejs,mantenˈeɾ,n,n
999,exeɾsˈejs,exeɾsˈeɾ,ɾs,ɾs
1001,ofɾˈese,ofɾesˈeɾ,s,s
1004,mantenˈejs,mantenˈeɾ,n,n
1006,edusˈis,edusˈiɾ,s,s
1007,intelˈixas,inteliçˈiɾ,ç,x
1008,desaɡɾadˈese,desaɡɾadesˈeɾ,s,s
1009,umedesˈemos,umedesˈeɾ,s,s
1013,muxˈajs,muçˈiɾ,ç,x
1019,mˈuçe,muçˈiɾ,ç,ç
1021,mˈulxan,mulçˈeɾ,lç,lx
1022,disponˈemos,disponˈeɾ,n,n
1025,sˈuɾxa,suɾçˈiɾ,ɾç,ɾx
1026,desbanˈese,desbanesˈeɾ,s,s
1027,meɾesˈemos,meɾesˈeɾ,s,s
1028,abstˈeɾxa,absteɾçˈeɾ,ɾç,ɾx
1030,ˈaɡan,asˈeɾ,s,ɡ
1032,neɡliçˈis,neɡliçˈiɾ,ç,ç
1034,absteɾxˈamos,absteɾçˈeɾ,ɾç,ɾx
1035,desapaɾˈeskan,desapaɾesˈeɾ,s,sk
1039,disponˈemos,disponˈeɾ,n,n
1040,pɾebˈenɡan,pɾebenˈiɾ,n,nɡ
1041,ˈases,asˈeɾ,s,s
1044,ofɾesˈejs,ofɾesˈeɾ,s,s
1046,intelˈixa,inteliçˈiɾ,ç,x
1048,elˈiçen,eliçˈiɾ,ç,ç
1050,absteɾxˈajs,absteɾçˈeɾ,ɾç,ɾx
1052,pɾobˈenɡas,pɾobenˈiɾ,n,nɡ
1055,exˈeɾsa,exeɾsˈeɾ,ɾs,ɾs
1056,konbˈeɾçen,konbeɾçˈeɾ,ɾç,ɾç
1057,desaɡɾadˈeskas,desaɡɾadesˈeɾ,s,sk
1059,mulxˈamos,mulçˈeɾ,lç,lx
1060,edˈuskan,edusˈiɾ,s,sk
1061,peɾmanesˈejs,peɾmanesˈeɾ,s,s
1062,supˈonɡas,suponˈeɾ,n,nɡ
1064,indˈuse,indusˈiɾ,s,s
1065,exˈeɾsa,exeɾsˈeɾ,ɾs,ɾs
1067,eleçˈimos,eleçˈiɾ,ç,ç
1077,padˈeses,padesˈeɾ,s,s
1079,inteɾponˈemos,inteɾponˈeɾ,n,n
1080,pɾoponɡˈajs,pɾoponˈeɾ,n,nɡ
1081,mantˈenɡa,mantenˈeɾ,n,nɡ
1083,sˈuɾsan,suɾsˈiɾ,ɾs,ɾs
1085,deskonˈosen,deskonosˈeɾ,s,s
1094,suɾsˈamos,suɾsˈiɾ,ɾs,ɾs
1098,inteɾpˈonɡa,inteɾponˈeɾ,n,nɡ
1100,padˈeses,padesˈeɾ,s,s
1101,suɾsˈajs,suɾsˈiɾ,ɾs,ɾs
1102,ofɾˈese,ofɾesˈeɾ,s,s
1103,aɡɾadˈesen,aɡɾadesˈeɾ,s,s
1111,mantˈenɡan,mantenˈeɾ,n,nɡ
1112,pɾobˈenɡa,pɾobenˈiɾ,n,nɡ
1115,desbanˈese,desbanesˈeɾ,s,s
1122,empekeɲeskˈamos,empekeɲesˈeɾ,s,sk
1123,desabastˈese,desabastesˈeɾ,s,s
1128,umedˈeskas,umedesˈeɾ,s,sk
1129,meɾˈese,meɾesˈeɾ,s,s
1130,konbˈeɾxas,konbeɾçˈeɾ,ɾç,ɾx
1131,disponˈemos,disponˈeɾ,n,n
1132,edˈuska,edusˈiɾ,s,sk
1137,neɡlˈiçes,neɡliçˈiɾ,ç,ç
1140,eleçˈis,eleçˈiɾ,ç,ç
1144,akɾˈeska,akɾesˈeɾ,s,sk
1145,pɾobˈenɡan,pɾobenˈiɾ,n,nɡ
1147,ʃukstaponɡˈajs,ʃukstaponˈeɾ,n,nɡ
1148,padesˈemos,padesˈeɾ,s,s
1149,pɾoponɡˈajs,pɾoponˈeɾ,n,nɡ
1150,kontjˈenen,kontenˈeɾ,n,n
1151,desaɡɾadˈesen,desaɡɾadesˈeɾ,s,s
1152,desaɡɾadˈese,desaɡɾadesˈeɾ,s,s
1153,kondiɡˈajs,kondesˈiɾ,s,ɡ
1158,asˈemos,asˈeɾ,s,s
1159,exˈeɾsen,exeɾsˈeɾ,ɾs,ɾs
1160,palideskˈajs,palidesˈeɾ,s,sk
1165,exˈeɾses,exeɾsˈeɾ,ɾs,ɾs
1168,palidesˈejs,palidesˈeɾ,s,s
1169,sˈuɾse,suɾsˈiɾ,ɾs,ɾs
1170,supˈonɡan,suponˈeɾ,n,nɡ
1171,abstˈeɾxas,absteɾçˈeɾ,ɾç,ɾx
1173,tˈenɡan,tenˈeɾ,n,nɡ
1176,meɾˈesko,meɾesˈeɾ,s,sk
1177,pɾobenˈis,pɾobenˈiɾ,n,n
1180,konbˈeɾçen,konbeɾçˈeɾ,ɾç,ɾç
1181,mulçˈejs,mulçˈeɾ,lç,lç
1183,exˈeɾsa,exeɾsˈeɾ,ɾs,ɾs
1184,meɾesˈemos,meɾesˈeɾ,s,s
1186,kontenˈejs,kontenˈeɾ,n,n
1188,ensombɾˈesko,ensombɾesˈeɾ,s,sk
1189,inteɾponɡˈajs,inteɾponˈeɾ,n,nɡ
1190,espˈaɾsas,espaɾsˈiɾ,ɾs,ɾs
1192,desaɡɾadesˈejs,desaɡɾadesˈeɾ,s,s
1194,intelixˈajs,inteliçˈiɾ,ç,x
1195,desaɡɾadesˈemos,desaɡɾadesˈeɾ,s,s
1199,pɾebjˈenen,pɾebenˈiɾ,n,n
1202,enkoxˈajs,enkoçˈeɾ,ç,x
1206,sˈuɾxa,suɾçˈiɾ,ɾç,ɾx
1207,desbanˈeska,desbanesˈeɾ,s,sk
1208,kondˈiɡa,kondesˈiɾ,s,ɡ
1210,espaɾsˈamos,espaɾsˈiɾ,ɾs,ɾs
1212,kontˈenɡas,kontenˈeɾ,n,nɡ
1214,sˈuɾxan,suɾçˈiɾ,ɾç,ɾx
1217,intelˈixa,inteliçˈiɾ,ç,x
1218,padesˈejs,padesˈeɾ,s,s
1224,absteɾxˈajs,absteɾçˈeɾ,ɾç,ɾx
1225,supˈonɡa,suponˈeɾ,n,nɡ
1228,pɾopˈonɡan,pɾoponˈeɾ,n,nɡ
1232,suponˈejs,suponˈeɾ,n,n
1234,mantenˈemos,mantenˈeɾ,n,n
1235,ɾemˈeskas,ɾemesˈeɾ,s,sk
1238,empekeɲˈeskas,empekeɲesˈeɾ,s,sk
1241,ensombɾˈeskas,ensombɾesˈeɾ,s,sk
1244,sˈuɾses,suɾsˈiɾ,ɾs,ɾs
