condition,run,model,prediction_status,frequency,triples,prediction,test,memgen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧajs,eskuʧajs,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧajs,eskuʧajs,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧajs,eskuʧajs,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧajs,eskuʧajs,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧajs,eskuʧajs,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧajs,eskuʧajs,gen
50L_50NL,2,50L_50NL_2_4,0,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧajs,gen
50L_50NL,2,50L_50NL_2_4,0,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧajs,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧamos,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,0,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,0,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧamos,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧan,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,0,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,0,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧan,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
50L_50NL,2,50L_50NL_2_4,1,660,"('ʧ', 'ʧ', 'ʧ')",eskuʧas,eskuʧas,gen
