src1_sf,src2_sf,tgt_sf
s,sk,sk
s,sk,sk
s,sk,sk
s,s,sk
nɡ,n,nɡ
nç,nx,nx
s,sk,sk
s,sk,s
,jɡ,jɡ
sk,sk,sk
s,s,s
s,sk,sk
nɡ,nɡ,n
ɾç,ɾç,ɾç
s,sk,sk
sk,sk,s
s,sk,s
s,sk,sk
nɡ,n,nɡ
n,nɡ,n
s,sk,sk
s,sk,sk
s,sk,sk
s,ɡ,s
s,sk,sk
jɡ,jɡ,jɡ
s,ɡ,ɡ
sk,sk,s
n,nɡ,n
s,sk,s
s,s,sk
sk,sk,s
,jɡ,jɡ
nɡ,nɡ,n
s,sk,sk
nx,nx,nç
s,s,sk
k,k,k
nx,nx,nç
s,sɡ,s
,jɡ,
s,sk,s
ɡ,ɡ,ɡ
s,s,s
s,ɡ,s
n,nɡ,n
nç,nx,nç
,jɡ,
s,sk,s
s,sk,sk
s,sk,s
ɡ,ɡ,s
sk,sk,sk
sk,sk,s
n,nɡ,nɡ
s,sk,s
nɡ,nɡ,n
n,n,nɡ
s,sk,s
,jɡ,
ç,x,x
sk,sk,s
sk,sk,sk
s,sk,s
n,nɡ,nɡ
n,nɡ,nɡ
ç,x,ç
x,x,ç
s,sk,sk
s,s,s
nɡ,nɡ,nɡ
n,n,nɡ
ɾs,ɾs,ɾs
ɡ,ɡ,ɡ
nɡ,nɡ,nɡ
s,ɡ,ɡ
ç,x,x
s,s,s
s,sk,sk
sk,sk,sk
ɾç,ɾx,ɾx
s,sk,sk
s,sk,sk
s,sk,sk
n,nɡ,n
s,sk,s
s,s,sk
s,sk,s
s,s,sk
sk,sk,s
ç,x,x
nɡ,n,nɡ
s,sk,sk
s,sk,s
s,sk,sk
s,sk,sk
sk,sk,sk
ɡ,ɡ,s
b,p,b
sk,sk,s
nɡ,n,nɡ
sk,sk,sk
s,s,sk
nɡ,n,n
sk,sk,sk
s,sk,sk
s,ɡ,ɡ
l,lɡ,l
s,sk,sk
sk,sk,sk
s,sk,sk
s,sk,sk
s,s,s
n,nɡ,nɡ
s,sk,s
s,s,sk
nç,nx,nç
ɾç,ɾx,ɾç
s,sk,s
sk,sk,s
s,sk,s
s,sk,sk
nɡ,n,n
ɡ,ɡ,ɡ
n,n,nɡ
s,s,sk
s,s,s
s,sk,s
ns,ns,ns
nx,nx,nx
nɡ,n,nɡ
n,nɡ,n
s,sk,sk
ç,x,x
s,sk,s
nɡ,nɡ,n
ɾs,ɾs,ɾs
sk,sk,sk
s,sk,s
x,x,x
s,s,sk
s,s,ɡ
ç,ç,ç
ɾx,ɾx,ɾç
sk,sk,sk
ɾç,ɾx,ɾç
n,n,nɡ
x,x,ç
s,sk,sk
s,sk,sk
s,sk,s
nɡ,nɡ,n
nç,nx,nx
s,sk,sk
nɡ,nɡ,nɡ
x,x,x
s,sk,s
s,s,s
s,sk,sk
s,sk,s
ç,ç,x
sk,sk,sk
s,s,sk
s,sk,s
ç,x,ç
ns,ns,ns
ɡ,ɡ,s
nɡ,nɡ,n
x,x,x
n,nɡ,n
s,s,s
sk,sk,s
s,sk,s
sk,sk,s
nɡ,n,nɡ
sk,sk,s
s,sk,sk
s,sk,s
x,x,x
nɡ,nɡ,n
n,nɡ,n
nɡ,nɡ,n
s,sk,s
nx,nx,nç
s,ɡ,ɡ
s,s,sk
n,nɡ,nɡ
s,sk,sk
ɾs,ɾs,ɾs
s,sk,s
sk,sk,s
x,x,ç
n,nɡ,nɡ
nɡ,n,nɡ
s,sk,s
nɡ,n,nɡ
s,sk,s
ç,ç,x
nɡ,n,n
s,sk,sk
n,n,n
s,s,s
s,s,sk
n,n,nɡ
nɡ,n,nɡ
sk,sk,s
s,sk,sk
sk,sk,sk
s,sk,sk
s,sk,sk
sk,sk,sk
s,sk,s
,jɡ,jɡ
s,sk,sk
s,s,sk
ɡ,ɡ,ɡ
,jɡ,jɡ
sk,sk,s
s,s,sk
ns,ns,ns
sk,sk,sk
nk,nk,nk
s,sk,s
,jɡ,
ɾç,ɾx,ɾx
s,s,sk
,,
n,nɡ,nɡ
ns,ns,ns
s,sk,s
sk,sk,sk
s,sk,sk
s,sk,sk
lx,lx,lx
s,sk,s
s,s,s
nɡ,nɡ,nɡ
,,jɡ
nɡ,nɡ,nɡ
ɾç,ɾç,ɾç
sk,sk,sk
s,ɡ,ɡ
ç,ç,x
sk,sk,s
s,ɡ,s
ç,x,x
n,n,n
sk,sk,s
nɡ,nɡ,n
ç,ç,ç
s,sk,s
sk,sk,s
sk,sk,s
sk,sk,sk
nɡ,nɡ,n
nɡ,nɡ,nɡ
sk,sk,s
ç,ç,x
sk,sk,sk
n,n,n
x,x,ç
n,nɡ,n
nç,nx,nx
ɾs,ɾs,ɾs
sk,sk,s
ç,x,x
s,s,s
s,s,s
ç,x,x
sk,sk,s
s,ɡ,s
nɡ,nɡ,n
s,sk,sk
b,p,b
nɡ,nɡ,nɡ
s,sk,s
ɾç,ɾx,ɾx
nk,nk,nk
s,sk,sk
sk,sk,s
x,x,ç
sk,sk,sk
x,x,x
sk,sk,s
s,sk,s
s,sk,sk
,jɡ,jɡ
s,sk,sk
sk,sk,s
n,nɡ,nɡ
s,sk,s
n,n,nɡ
s,sk,s
sk,sk,s
sk,sk,sk
n,n,nɡ
s,sk,s
ns,ns,ns
s,sk,sk
n,nɡ,nɡ
ç,x,x
sk,sk,s
sk,sk,sk
sk,sk,s
s,sk,sk
sk,sk,s
ç,ç,x
s,sk,sk
nɡ,n,nɡ
n,n,nɡ
nx,nx,nx
s,s,s
s,sk,sk
ç,x,x
sk,sk,s
s,sk,sk
s,ɡ,s
n,n,nɡ
sk,sk,s
sk,sk,sk
nx,nx,nç
s,s,sk
s,s,s
s,sk,sk
s,ɡ,ɡ
sk,sk,sk
s,sk,sk
s,sk,sk
s,sk,s
sk,sk,sk
s,s,sk
nɡ,nɡ,n
nɡ,n,n
nɡ,n,nɡ
s,ɡ,s
s,s,s
s,sk,sk
ls,ls,ls
sk,sk,sk
sk,sk,sk
s,sk,s
ɾs,ɾs,ɾs
x,x,ç
s,s,s
s,ɡ,s
nk,nk,nk
s,s,sk
n,nɡ,nɡ
nɡ,nɡ,nɡ
s,sk,s
s,sk,s
ç,x,ç
,,jɡ
s,sk,s
s,sk,sk
sk,sk,s
ç,ç,x
,jɡ,
s,s,sk
nç,nç,nx
nɡ,nɡ,n
s,ɡ,s
sk,sk,sk
sk,sk,s
,jɡ,
s,sk,sk
n,nɡ,n
s,s,sk
nɡ,nɡ,nɡ
s,ɡ,s
n,n,n
nç,nx,nx
n,nɡ,nɡ
s,sk,sk
sk,sk,s
s,s,sk
s,sk,sk
s,s,sk
s,sk,s
sk,sk,sk
ɾç,ɾx,ɾx
k,k,k
s,sk,s
s,s,ɡ
s,sk,s
n,nɡ,n
s,sk,sk
sk,sk,sk
s,sk,sk
s,sk,s
s,ɡ,s
s,sk,sk
sk,sk,sk
s,sk,sk
ç,ç,ç
s,sk,s
ç,x,x
ɾx,ɾx,ɾç
ɾç,ɾx,ɾx
b,b,p
s,sk,s
nx,nx,nç
nɡ,n,nɡ
n,nɡ,nɡ
ç,x,ç
nɡ,n,n
s,sk,sk
sk,sk,sk
nɡ,nɡ,n
ç,x,ç
nɡ,n,nɡ
nx,nx,nx
ɾs,ɾs,ɾs
sk,sk,sk
n,n,n
n,nɡ,nɡ
s,ɡ,s
s,s,s
nɡ,nɡ,n
s,sk,sk
,jɡ,
nɡ,nɡ,nɡ
nç,nx,nç
s,sk,s
sɡ,sɡ,sɡ
s,sk,sk
s,sk,sk
sk,sk,sk
s,sk,sk
s,sk,sk
s,ɡ,s
sk,sk,sk
sk,sk,sk
ç,x,ç
ç,x,x
sk,sk,sk
s,sk,s
s,sk,sk
s,s,ɡ
s,sk,s
lç,lx,lx
nç,nx,nç
s,sk,sk
nɡ,n,n
nɡ,nɡ,n
sk,sk,sk
,jɡ,jɡ
ns,ns,ns
s,sk,s
nç,nç,nç
sk,sk,s
,jɡ,jɡ
s,sk,sk
sk,sk,s
s,sk,sk
s,sk,s
sk,sk,sk
ç,x,x
jɡ,jɡ,
nç,nx,nx
s,sk,s
ɾs,ɾs,ɾs
s,s,s
s,sk,sk
sk,sk,s
s,sk,s
nx,nx,nç
ç,x,ç
ns,ns,ns
ç,x,x
s,sk,s
l,lɡ,lɡ
s,sk,sk
ɾç,ɾç,ɾx
sk,sk,s
x,x,x
sk,sk,s
ɾç,ɾx,ɾx
ns,ns,ns
s,s,s
s,sk,s
s,sk,sk
,jɡ,jɡ
ɾx,ɾx,ɾç
n,n,nɡ
ɾç,ɾx,ɾx
nç,nx,nx
ɾs,ɾs,ɾs
n,nɡ,nɡ
nɡ,nɡ,n
nɡ,n,nɡ
s,s,sk
n,n,nɡ
s,ɡ,ɡ
ç,x,ç
ç,x,x
s,s,sk
s,sk,s
s,sk,sk
ɾç,ɾx,ɾx
s,sk,sk
sk,sk,s
ç,x,x
n,nɡ,n
s,sk,sk
s,ɡ,s
sk,sk,s
s,s,s
,jɡ,jɡ
x,x,x
s,sk,sk
ç,x,ç
ɾx,ɾx,ɾx
s,sk,s
s,s,sk
n,nɡ,n
s,sk,s
n,nɡ,nɡ
s,sk,sk
ls,ls,ls
sk,sk,s
sk,sk,sk
s,s,sk
s,sk,sk
ç,x,x
s,s,sk
s,sk,sk
ç,x,x
ç,x,x
s,ɡ,ɡ
n,nɡ,n
sk,sk,sk
x,x,ç
ç,ç,ç
nç,nç,nx
s,sk,sk
sk,sk,sk
s,sk,sk
ç,ç,ç
nç,nç,nç
nk,nk,nk
nx,nx,nç
n,nɡ,nɡ
sk,sk,s
s,s,s
sk,sk,sk
s,sk,sk
sk,sk,sk
sk,sk,sk
sk,sk,sk
s,ɡ,ɡ
s,sk,sk
s,s,s
sk,sk,s
s,s,s
s,s,sk
n,nɡ,n
s,sk,s
s,sk,s
s,ɡ,ɡ
x,x,ç
sk,sk,s
sk,sk,s
s,sk,s
jɡ,jɡ,
nɡ,nɡ,nɡ
s,s,ɡ
n,nɡ,nɡ
sk,sk,s
s,sk,sk
nɡ,n,n
s,sk,sk
s,sk,sk
nɡ,nɡ,n
s,sk,sk
s,sk,sk
x,x,x
sk,sk,s
sk,sk,s
s,sk,sk
s,s,sk
n,nɡ,nɡ
s,sk,s
n,nɡ,n
s,sk,sk
ɾs,ɾs,ɾs
nɡ,nɡ,n
s,sk,sk
s,ɡ,s
s,s,sk
s,sk,s
sk,sk,s
n,nɡ,nɡ
nɡ,nɡ,n
s,sk,sk
sk,sk,s
nç,nx,nç
s,s,s
s,sk,s
s,sk,sk
nɡ,nɡ,n
s,sk,sk
n,nɡ,n
sk,sk,s
s,sk,sk
nç,nx,nç
s,s,s
s,sk,sk
sk,sk,s
nɡ,nɡ,nɡ
s,s,ɡ
s,sk,sk
x,x,x
s,s,sk
n,nɡ,n
s,sk,sk
s,sk,sk
n,n,nɡ
n,nɡ,nɡ
ɡ,ɡ,ɡ
lɡ,l,l
sk,sk,s
sɡ,s,sɡ
nɡ,n,n
nɡ,nɡ,n
s,s,sk
ɾx,ɾx,ɾç
sk,sk,s
,jɡ,
s,sk,sk
n,n,nɡ
s,sk,s
k,k,k
sk,sk,sk
ç,x,x
sɡ,s,s
s,s,sk
sk,sk,sk
nɡ,n,nɡ
sk,sk,s
ç,x,x
sk,sk,s
ns,ns,ns
nɡ,n,nɡ
x,x,ç
sk,sk,s
ɾç,ɾx,ɾç
s,sk,sk
sk,sk,s
ns,ns,ns
ɾs,ɾs,ɾs
n,nɡ,n
ç,x,x
nç,nx,nx
n,n,nɡ
s,s,sk
n,n,n
s,sk,sk
nɡ,nɡ,n
ç,x,x
nɡ,n,nɡ
s,sk,sk
s,sk,s
ɡ,ɡ,ɡ
sk,sk,s
ç,ç,x
s,sk,s
sk,sk,sk
n,nɡ,nɡ
sk,sk,sk
s,sk,sk
n,nɡ,nɡ
s,sk,sk
sk,sk,s
sk,sk,sk
nx,nx,nx
nç,nx,nç
nɡ,nɡ,nɡ
s,sk,sk
nɡ,nɡ,nɡ
n,n,n
jɡ,jɡ,
s,ɡ,s
s,sk,sk
nɡ,nɡ,n
n,n,n
s,sk,sk
s,s,sk
s,sk,sk
sk,sk,s
s,sk,sk
jɡ,jɡ,jɡ
s,ɡ,ɡ
ls,ls,ls
sk,sk,s
s,sk,s
s,sk,s
lx,lx,lx
s,sk,s
nɡ,n,nɡ
nɡ,nɡ,nɡ
s,sk,sk
sk,sk,s
s,sk,sk
n,n,nɡ
ç,x,x
s,sk,s
sk,sk,s
sk,sk,s
s,sk,sk
sk,sk,sk
s,sk,sk
s,sk,sk
s,sk,sk
s,sk,sk
s,sk,s
sk,sk,s
ɡ,ɡ,s
sk,sk,s
sk,sk,s
s,s,s
nɡ,n,nɡ
s,sk,sk
ɾx,ɾx,ɾx
n,nɡ,nɡ
jɡ,jɡ,jɡ
s,sk,sk
x,x,x
s,sk,s
nç,nx,nx
ç,x,ç
s,s,sk
s,ɡ,ɡ
s,s,s
sk,sk,s
,jɡ,jɡ
n,nɡ,nɡ
sk,sk,s
sk,sk,s
s,sk,s
lx,lx,lç
ɾç,ɾx,ɾç
ɾç,ɾx,ɾç
nk,nk,nk
s,sk,sk
sk,sk,s
s,sk,sk
s,ɡ,ɡ
s,ɡ,ɡ
ç,ç,x
s,sk,s
sk,sk,s
s,sk,s
sk,sk,s
sk,sk,s
s,sk,sk
sk,sk,sk
nk,nk,nk
s,sk,s
nɡ,nɡ,n
sk,sk,s
s,sk,sk
ns,ns,ns
ɡ,ɡ,s
sk,sk,s
s,s,sk
s,s,s
nɡ,nɡ,nɡ
s,s,sk
s,s,sk
ç,ç,x
s,s,sk
nɡ,n,nɡ
ɾs,ɾs,ɾs
s,s,s
p,p,p
sk,sk,s
s,sk,sk
s,s,sk
nɡ,n,n
x,x,x
s,sk,sk
s,sk,sk
s,s,s
sk,sk,sk
lç,lx,lx
n,n,nɡ
s,s,s
s,sk,sk
sk,sk,s
s,s,sk
s,sk,sk
,jɡ,jɡ
n,nɡ,n
sk,sk,s
nɡ,n,n
s,s,s
sk,sk,sk
n,nɡ,nɡ
s,sk,sk
sk,sk,sk
s,s,ɡ
ç,x,x
nɡ,nɡ,n
s,s,sk
ɾç,ɾx,ɾç
sk,sk,s
s,sk,sk
nɡ,nɡ,n
s,s,ɡ
sk,sk,sk
s,s,s
n,nɡ,nɡ
ɾç,ɾx,ɾx
nk,nk,nk
l,lɡ,l
s,sk,sk
sk,sk,sk
s,s,sk
nç,nç,nx
s,sk,s
ns,ns,ns
n,nɡ,nɡ
sk,sk,sk
nk,nk,nk
s,sk,s
sɡ,s,sɡ
ç,x,x
nɡ,nɡ,nɡ
s,sk,s
sk,sk,sk
s,sk,s
ɾç,ɾx,ɾx
s,sk,sk
ɾx,ɾx,ɾç
ç,x,x
s,s,s
nç,nx,nx
sk,sk,sk
s,sk,sk
s,s,sk
p,p,b
,jɡ,jɡ
s,s,sk
sk,sk,sk
x,x,x
,,jɡ
nɡ,n,nɡ
s,sk,s
s,sk,s
ɾx,ɾx,ɾx
sk,sk,sk
sk,sk,s
s,s,s
sk,sk,sk
s,sk,s
s,sk,sk
nɡ,n,n
sk,sk,sk
sk,sk,sk
s,sk,sk
s,s,s
s,sk,sk
sk,sk,sk
b,b,p
s,s,sk
sk,sk,sk
s,sk,sk
s,sk,s
sk,sk,sk
sk,sk,s
nɡ,n,n
sk,sk,sk
n,nɡ,n
s,sk,sk
nɡ,nɡ,n
n,n,nɡ
nɡ,nɡ,n
ç,x,x
s,sk,sk
n,n,nɡ
sk,sk,sk
s,s,s
x,x,x
ɾç,ɾx,ɾx
s,sk,sk
s,sk,sk
s,sk,s
sk,sk,sk
s,sk,sk
sk,sk,s
ç,x,x
sk,sk,sk
s,s,s
s,sk,sk
sk,sk,s
ç,x,x
s,s,sk
n,nɡ,n
sk,sk,sk
s,s,s
jɡ,jɡ,jɡ
nk,nk,nk
n,nɡ,nɡ
ç,ç,ç
l,lɡ,lɡ
s,s,sk
s,sk,sk
ɾç,ɾx,ɾx
n,nɡ,n
s,ɡ,ɡ
s,sk,s
sk,sk,s
ɾç,ɾx,ɾx
sk,sk,s
s,sk,sk
nɡ,nɡ,n
sk,sk,s
nɡ,n,nɡ
ç,x,x
ɡ,ɡ,ɡ
sk,sk,s
s,sk,sk
ls,ls,ls
ɡ,ɡ,s
sk,sk,sk
nɡ,nɡ,nɡ
s,sk,sk
nx,nx,nç
s,sk,sk
n,nɡ,nɡ
,,jɡ
s,sk,sk
jɡ,jɡ,jɡ
lç,lx,lx
ç,x,x
,jɡ,jɡ
nɡ,nɡ,nɡ
s,s,sk
s,sk,sk
n,nɡ,n
sk,sk,s
sk,sk,sk
s,ɡ,ɡ
s,sk,sk
s,s,s
n,nɡ,nɡ
s,sk,sk
sk,sk,s
ç,x,ç
nɡ,n,n
n,n,nɡ
nɡ,nɡ,n
s,sk,sk
sk,sk,s
sk,sk,sk
s,s,s
sk,sk,sk
nɡ,n,nɡ
s,sk,sk
s,ɡ,s
nɡ,nɡ,n
s,sk,sk
nç,nx,nç
n,nɡ,n
nɡ,n,nɡ
nɡ,n,nɡ
sk,sk,s
s,sk,sk
n,nɡ,nɡ
nɡ,n,n
nɡ,n,n
s,sk,sk
s,ɡ,ɡ
ɡ,ɡ,ɡ
s,sk,sk
s,sk,s
s,sk,sk
n,nɡ,n
sk,sk,sk
ɾs,ɾs,ɾs
s,sk,s
,jɡ,
s,s,s
s,s,sk
s,sk,sk
nɡ,n,n
s,sk,sk
sk,sk,s
sk,sk,sk
jɡ,jɡ,
nɡ,n,nɡ
ɾx,ɾx,ɾç
sk,sk,sk
s,sk,sk
s,ɡ,ɡ
s,s,s
ɾs,ɾs,ɾs
s,s,s
sk,sk,s
nɡ,n,n
sk,sk,sk
ɾs,ɾs,ɾs
ɾç,ɾx,ɾx
s,s,sk
sk,sk,s
nɡ,nɡ,nɡ
s,sk,sk
nɡ,nɡ,nɡ
n,n,nɡ
,jɡ,
sk,sk,s
s,sk,sk
s,sk,sk
nç,nx,nx
s,s,sk
sk,sk,s
s,sk,sk
n,nɡ,nɡ
s,sk,sk
sk,sk,sk
s,sk,sk
l,lɡ,lɡ
s,s,sk
s,sk,s
x,x,ç
sk,sk,s
nɡ,n,n
s,s,sk
sk,sk,s
x,x,ç
n,nɡ,n
nx,nx,nç
sk,sk,sk
s,sk,s
s,s,s
s,sk,sk
s,sk,sk
x,x,x
ç,x,ç
sk,sk,sk
n,n,nɡ
ɾç,ɾx,ɾç
ç,x,ç
nɡ,nɡ,nɡ
s,sk,sk
nɡ,n,n
s,sk,sk
,jɡ,
nɡ,nɡ,nɡ
lx,lx,lç
s,sk,sk
n,nɡ,nɡ
ç,x,ç
jɡ,jɡ,jɡ
ç,ç,x
ɾç,ɾç,ɾx
s,sk,sk
n,nɡ,nɡ
nç,nx,nx
sk,sk,s
ɡ,ɡ,ɡ
nɡ,n,n
nɡ,n,nɡ
s,sk,s
s,sk,sk
,,jɡ
s,s,sk
sk,sk,sk
s,sk,sk
n,nɡ,n
