src1_sf,src2_sf,tgt_sf
x,x,ç
sk,sk,s
n,n,nɡ
s,sk,s
n,nɡ,nɡ
nɡ,nɡ,nɡ
s,s,s
nɡ,nɡ,n
sk,sk,s
nɡ,nɡ,n
s,sk,sk
ç,x,x
nx,nx,nx
s,sk,sk
sk,sk,sk
sk,sk,s
nɡ,nɡ,n
s,sk,s
ç,x,ç
s,sk,sk
ç,x,x
s,sk,s
n,nɡ,n
s,sk,sk
jɡ,jɡ,
ɡ,ɡ,ɡ
nç,nx,nç
nɡ,nɡ,n
,,
s,sk,s
ɾs,ɾs,ɾs
sk,sk,s
ɾs,ɾs,ɾs
s,s,sk
s,sk,sk
sk,sk,s
ç,x,x
s,sk,sk
nɡ,n,n
x,x,x
s,sk,s
s,s,s
nç,nx,nx
s,sk,sk
s,sk,s
s,sk,sk
n,n,nɡ
s,s,s
s,s,sk
lç,lx,lx
x,x,ç
s,sk,s
s,sk,s
s,ɡ,s
ɾs,ɾs,ɾs
nç,nx,nx
n,nɡ,nɡ
n,n,nɡ
ɾs,ɾs,ɾs
ɾs,ɾs,ɾs
sk,sk,sk
ɾç,ɾx,ɾç
ɾç,ɾç,ɾç
s,sk,s
ç,x,x
n,n,nɡ
jɡ,jɡ,
ɾs,ɾs,ɾs
ɾs,ɾs,ɾs
,jɡ,jɡ
ç,x,x
s,sk,s
nɡ,nɡ,n
s,sk,s
ɾç,ɾx,ɾx
s,sk,s
sk,sk,sk
s,sk,sk
ɾs,ɾs,ɾs
nç,nx,nx
s,sk,s
s,sk,sk
nx,nx,nç
ç,ç,x
s,s,sk
ɾs,ɾs,ɾs
ç,x,ç
ç,x,x
sk,sk,s
s,sk,sk
ls,ls,ls
ɾs,ɾs,ɾs
n,nɡ,nɡ
sk,sk,s
ɾç,ɾx,ɾç
sk,sk,s
ɾs,ɾs,ɾs
ɡ,ɡ,ɡ
ɾx,ɾx,ɾç
nç,nx,nx
sk,sk,s
lɡ,lɡ,lɡ
sk,sk,s
s,sk,sk
nɡ,nɡ,nɡ
sk,sk,sk
jɡ,jɡ,
ç,x,ç
s,sk,s
nɡ,nɡ,n
k,k,k
s,sk,s
ç,x,x
sk,sk,s
n,nɡ,n
ɾs,ɾs,ɾs
ɾx,ɾx,ɾx
s,sk,sk
s,sk,sk
nɡ,n,nɡ
s,sk,sk
ɾç,ɾx,ɾx
n,nɡ,n
nɡ,nɡ,n
ɾs,ɾs,ɾs
s,sk,s
ç,x,x
n,n,n
ɾs,ɾs,ɾs
s,sk,s
s,sk,sk
ɾç,ɾx,ɾç
ç,x,ç
s,s,sk
sk,sk,s
ç,x,ç
nç,nç,nx
s,s,s
s,s,sk
n,nɡ,nɡ
s,sk,sk
s,s,sk
s,sk,sk
ɾs,ɾs,ɾs
sk,sk,s
nɡ,nɡ,n
s,s,sk
ɾç,ɾx,ɾç
,jɡ,
sk,sk,s
s,sk,s
sk,sk,sk
s,sk,s
sk,sk,s
nɡ,nɡ,n
ç,x,ç
nɡ,nɡ,n
s,s,s
s,ɡ,ɡ
s,sk,sk
sk,sk,sk
s,sk,sk
sk,sk,sk
n,nɡ,n
s,sk,sk
s,sk,s
ɾs,ɾs,ɾs
nx,nx,nx
s,sk,s
ç,ç,x
sk,sk,sk
ç,x,x
ɾs,ɾs,ɾs
s,sk,s
ɾs,ɾs,ɾs
s,sk,sk
nɡ,n,n
n,nɡ,nɡ
s,sk,sk
s,sk,s
lɡ,lɡ,l
ç,x,x
s,sk,sk
nx,nx,nç
s,sk,sk
nɡ,nɡ,n
nɡ,nɡ,n
,,jɡ
s,sk,sk
s,sk,s
jɡ,jɡ,
ls,ls,ls
ɾs,ɾs,ɾs
lx,lx,lç
x,x,ç
sk,sk,s
l,lɡ,l
s,sk,sk
ɾx,ɾx,ɾç
s,sk,s
sk,sk,s
s,sk,sk
sk,sk,sk
s,ɡ,s
s,sk,sk
ɾx,ɾx,ɾx
ç,x,x
n,nɡ,n
s,s,sk
n,n,nɡ
s,s,sk
s,sk,sk
nç,nx,nx
s,sk,sk
sk,sk,sk
s,s,sk
s,sk,s
s,sk,sk
lç,lx,lx
s,sk,sk
ɾx,ɾx,ɾx
s,s,sk
ɾs,ɾs,ɾs
nç,nx,nç
n,n,n
ɾç,ɾx,ɾx
n,nɡ,n
n,nɡ,nɡ
nɡ,n,nɡ
s,sk,sk
s,sk,s
s,sk,sk
s,sk,sk
s,ɡ,ɡ
sk,sk,sk
s,sk,s
ɾs,ɾs,ɾs
nɡ,nɡ,n
sk,sk,s
l,lɡ,l
nk,nk,nk
s,s,sk
s,sk,sk
sk,sk,sk
s,sk,sk
ɾs,ɾs,ɾs
sk,sk,sk
nç,nx,nç
nɡ,nɡ,nɡ
s,sk,s
nɡ,n,nɡ
s,sk,sk
ɾs,ɾs,ɾs
s,s,sk
ç,x,x
sk,sk,sk
n,nɡ,n
s,sk,sk
ɾx,ɾx,ɾç
ɾs,ɾs,ɾs
ç,ç,x
s,sk,sk
n,nɡ,nɡ
ɾs,ɾs,ɾs
sk,sk,sk
n,nɡ,nɡ
l,l,lɡ
s,sk,s
s,s,sk
s,sk,sk
sk,sk,sk
ɾs,ɾs,ɾs
s,sk,sk
ɡ,ɡ,ɡ
nɡ,n,nɡ
,jɡ,jɡ
s,sk,s
s,sk,sk
ç,x,x
s,ɡ,ɡ
sk,sk,s
ɾç,ɾx,ɾç
ç,x,x
n,nɡ,nɡ
nç,nx,nx
ç,x,ç
ɾç,ɾx,ɾx
nɡ,n,n
s,s,sk
s,sk,sk
s,sk,sk
ɾs,ɾs,ɾs
n,nɡ,n
sk,sk,s
n,nɡ,nɡ
s,sk,s
s,s,s
ɾx,ɾx,ɾç
s,s,sk
ls,ls,ls
ɾs,ɾs,ɾs
ɾç,ɾx,ɾç
s,sk,s
s,ɡ,s
jɡ,jɡ,
ɾs,ɾs,ɾs
nɡ,n,nɡ
l,l,lɡ
n,n,nɡ
nɡ,n,n
lɡ,l,lɡ
ɾs,ɾs,ɾs
s,sk,sk
,,
n,nɡ,n
ç,x,x
s,ɡ,ɡ
ç,ç,ç
n,n,n
n,nɡ,n
nç,nx,nç
s,sk,s
s,sk,sk
ɾs,ɾs,ɾs
jɡ,jɡ,
n,nɡ,n
s,s,sk
jɡ,jɡ,
nɡ,nɡ,n
ɾs,ɾs,ɾs
s,sk,s
sk,sk,sk
sk,sk,s
ɾs,ɾs,ɾs
,jɡ,jɡ
lɡ,lɡ,lɡ
s,sk,sk
n,nɡ,nɡ
k,k,k
sk,sk,s
nɡ,n,nɡ
s,sk,s
s,ɡ,ɡ
sk,sk,sk
s,s,s
n,nɡ,nɡ
s,ɡ,ɡ
sk,sk,s
s,sk,sk
s,s,s
s,ɡ,ɡ
ɾs,ɾs,ɾs
nɡ,nɡ,n
sk,sk,s
s,sk,s
sk,sk,s
s,s,s
ɾx,ɾx,ɾç
s,s,s
k,k,k
s,s,sk
ɾx,ɾx,ɾx
,jɡ,
s,sk,sk
nç,nx,nx
ɾs,ɾs,ɾs
ɡ,ɡ,ɡ
s,sk,s
ɾx,ɾx,ɾç
sk,sk,sk
s,sk,sk
s,sk,sk
s,sk,s
s,sk,s
n,n,nɡ
ç,ç,x
s,s,sk
s,sk,sk
n,n,nɡ
ɡ,ɡ,ɡ
nɡ,nɡ,n
nç,nx,nx
s,s,s
s,sk,sk
l,lɡ,lɡ
x,x,x
sk,sk,sk
s,s,sk
sk,sk,sk
s,sk,sk
s,ɡ,ɡ
sk,sk,s
sk,sk,sk
nɡ,n,nɡ
sk,sk,sk
s,sk,sk
ç,x,x
s,s,sɡ
ç,x,ç
ɾç,ɾç,ɾç
sk,sk,s
n,n,nɡ
sk,sk,s
nx,nx,nx
s,sk,s
ç,x,ç
lɡ,lɡ,l
ɾç,ɾç,ɾx
n,nɡ,n
ç,x,x
s,sk,sk
s,sk,sk
sk,sk,s
n,nɡ,nɡ
s,ɡ,s
s,ɡ,s
s,sk,s
s,sk,sk
ç,ç,x
s,sk,sk
nɡ,nɡ,n
nx,nx,nç
s,sk,sk
ç,x,x
ɡ,ɡ,ɡ
n,n,nɡ
nɡ,nɡ,n
nɡ,nɡ,nɡ
nɡ,n,n
x,x,ç
s,s,s
ɾs,ɾs,ɾs
sk,sk,s
sk,sk,sk
s,ɡ,s
ɾç,ɾç,ɾx
ɡ,ɡ,s
ɾs,ɾs,ɾs
s,sk,s
s,sk,s
s,ɡ,ɡ
jɡ,jɡ,
s,sk,s
sk,sk,sk
sk,sk,s
ɾs,ɾs,ɾs
sk,sk,s
s,s,s
nɡ,nɡ,nɡ
jɡ,jɡ,
nɡ,nɡ,nɡ
,jɡ,jɡ
s,ɡ,s
s,sk,sk
ɡ,ɡ,s
s,sk,sk
ɡ,ɡ,s
lɡ,lɡ,l
s,sk,s
s,s,sk
l,lɡ,lɡ
sk,sk,s
ɡ,ɡ,s
s,sk,s
n,n,nɡ
nɡ,nɡ,n
ç,ç,x
ç,x,x
sk,sk,sk
s,sk,s
s,sk,sk
sk,sk,sk
nç,nx,nç
s,sk,sk
ç,ç,x
nɡ,n,nɡ
,jɡ,jɡ
s,sk,sk
ɾx,ɾx,ɾx
s,sk,sk
s,sk,s
lɡ,lɡ,lɡ
sk,sk,sk
nɡ,n,nɡ
s,sk,s
nɡ,nɡ,n
nɡ,n,nɡ
nɡ,nɡ,n
s,sk,s
sk,sk,sk
ç,x,x
nɡ,nɡ,nɡ
nç,nç,nx
s,s,ɡ
s,sk,s
ɾç,ɾx,ɾç
s,sk,sk
ç,x,x
ɾç,ɾx,ɾç
sk,sk,sk
ɾs,ɾs,ɾs
ɡ,ɡ,ɡ
s,sk,s
,,jɡ
n,n,nɡ
ɾs,ɾs,ɾs
s,s,sk
nç,nx,nx
s,sk,sk
ç,ç,ç
nɡ,n,nɡ
nɡ,n,nɡ
s,sk,sk
ɾç,ɾx,ɾx
s,s,sk
ls,ls,ls
s,s,s
ɾç,ɾç,ɾx
nɡ,n,nɡ
n,nɡ,nɡ
ç,x,x
n,nɡ,n
nk,nk,nk
nɡ,nɡ,n
ɾs,ɾs,ɾs
ç,x,x
s,sk,sk
ç,x,x
x,x,ç
x,x,ç
sk,sk,s
sk,sk,sk
s,sk,sk
s,s,sk
n,nɡ,nɡ
sk,sk,s
s,sk,sk
nç,nx,nç
ç,x,x
s,s,sk
sk,sk,s
s,sk,sk
s,sk,sk
ɾs,ɾs,ɾs
s,sk,sk
s,sk,sk
ç,ç,x
s,sk,sk
n,nɡ,nɡ
s,sk,s
ɾç,ɾx,ɾç
s,sk,s
ɾs,ɾs,ɾs
s,s,sk
ç,ç,ç
nɡ,n,n
ɾs,ɾs,ɾs
sk,sk,sk
n,nɡ,n
n,n,nɡ
s,s,sk
s,sk,sk
ɾç,ɾx,ɾx
ɾç,ɾx,ɾx
s,sk,s
s,sk,sk
s,s,s
nɡ,nɡ,nɡ
ɾx,ɾx,ɾç
s,s,sk
l,lɡ,lɡ
s,s,s
s,sk,s
s,sk,s
lɡ,lɡ,l
s,sk,sk
ɾx,ɾx,ɾx
sk,sk,sk
ls,ls,ls
nɡ,nɡ,nɡ
ɡ,ɡ,s
s,ɡ,ɡ
nɡ,n,n
lɡ,lɡ,l
s,sk,s
ls,ls,ls
ɾç,ɾç,ɾx
x,x,ç
nɡ,n,nɡ
s,sk,s
ç,x,x
s,sk,sk
s,sk,sk
sk,sk,s
nɡ,n,n
s,sk,sk
ls,ls,ls
nx,nx,nç
s,s,ɡ
sk,sk,s
s,sk,sk
s,sk,sk
ɡ,ɡ,s
ɾs,ɾs,ɾs
sk,sk,sk
s,sk,sk
s,sk,sk
x,x,x
s,sk,sk
sk,sk,s
s,sk,s
ɡ,ɡ,ɡ
sk,sk,s
sk,sk,s
n,nɡ,nɡ
s,ɡ,s
s,sk,sk
s,sk,sk
ç,ç,x
s,sk,sk
ɾs,ɾs,ɾs
s,sk,s
ɾç,ɾç,ɾç
ɾs,ɾs,ɾs
nç,nx,nx
ɾç,ɾx,ɾç
nx,nx,nç
s,sk,sk
s,s,sk
nç,nx,nx
nɡ,nɡ,nɡ
s,sk,s
sk,sk,sk
ç,x,x
s,sk,s
s,s,sk
s,sk,s
sk,sk,sk
ç,x,x
sk,sk,s
ɾç,ɾx,ɾx
s,sɡ,s
s,s,ɡ
nɡ,nɡ,n
ɾx,ɾx,ɾx
ɾç,ɾx,ɾç
sk,sk,s
sk,sk,sk
s,s,sk
s,sk,s
s,s,s
ɾx,ɾx,ɾç
ɾç,ɾç,ɾx
s,sk,s
nɡ,n,n
x,x,ç
nɡ,n,n
s,sk,s
n,n,nɡ
nɡ,nɡ,nɡ
n,n,n
nɡ,n,nɡ
nɡ,nɡ,nɡ
n,nɡ,n
lx,lx,lç
s,ɡ,ɡ
ç,x,x
sk,sk,s
ç,x,x
l,lɡ,lɡ
nx,nx,nç
ɾç,ɾx,ɾç
s,s,s
s,sk,sk
ɾç,ɾx,ɾç
ɾs,ɾs,ɾs
s,sk,sk
sk,sk,sk
s,sk,sk
ɾç,ɾç,ɾx
s,s,sk
ç,ç,ç
s,sk,sk
s,sk,sk
s,sk,sk
nɡ,nɡ,n
s,sk,sk
n,n,n
s,s,s
s,sɡ,sɡ
s,sk,s
sk,sk,sk
s,s,s
s,sk,sk
s,s,s
s,sk,sk
s,sk,s
sk,sk,sk
ɾs,ɾs,ɾs
s,sk,s
s,sk,sk
s,sk,sk
ç,x,x
lɡ,lɡ,l
s,sk,sk
nç,nx,nx
s,sk,sk
ɾs,ɾs,ɾs
s,sk,sk
s,ɡ,s
s,sk,s
s,sk,sk
,jɡ,jɡ
s,sk,sk
ɾç,ɾx,ɾx
,jɡ,jɡ
ɾç,ɾç,ɾç
s,s,sk
sk,sk,sk
s,s,sk
s,s,sk
nç,nx,nx
,jɡ,jɡ
ç,x,x
ɾs,ɾs,ɾs
s,sk,sk
s,sk,s
,jɡ,jɡ
ç,x,ç
s,sk,s
n,nɡ,nɡ
nɡ,nɡ,nɡ
sk,sk,sk
s,sk,s
ɾs,ɾs,ɾs
nx,nx,nx
nɡ,nɡ,nɡ
nç,nx,nç
s,sk,s
sk,sk,s
sk,sk,sk
jɡ,jɡ,
sk,sk,sk
ɾs,ɾs,ɾs
,jɡ,jɡ
s,sk,sk
ç,x,ç
x,x,ç
x,x,x
s,sk,sk
s,sk,sk
s,sk,s
nɡ,nɡ,n
s,sk,sk
s,sk,s
nɡ,n,nɡ
sk,sk,s
s,sk,sk
nx,nx,nx
s,s,s
nç,nx,nç
s,sk,sk
s,sk,sk
s,sk,s
ls,ls,ls
nɡ,nɡ,nɡ
lɡ,l,lɡ
s,sk,sk
,,jɡ
,,jɡ
s,s,sk
sk,sk,sk
,jɡ,jɡ
s,sk,sk
s,s,sk
s,sk,sk
,jɡ,jɡ
nɡ,nɡ,nɡ
lɡ,lɡ,lɡ
s,s,sk
s,s,sk
ɾx,ɾx,ɾç
sk,sk,sk
sk,sk,sk
sk,sk,sk
ɾç,ɾx,ɾx
s,sk,sk
nɡ,nɡ,nɡ
x,x,x
n,nɡ,n
s,sk,s
sk,sk,sk
sk,sk,sk
ç,x,ç
s,sk,s
sk,sk,sk
sɡ,s,sɡ
s,sk,s
,jɡ,
ç,x,x
s,sk,s
sk,sk,s
nɡ,nɡ,nɡ
sk,sk,s
ç,ç,x
nɡ,n,n
s,sk,sk
lç,lx,lç
n,nɡ,nɡ
s,sk,sk
s,s,sk
nɡ,nɡ,nɡ
n,n,nɡ
s,sk,sk
n,nɡ,nɡ
s,sk,s
ç,ç,x
sk,sk,s
s,sk,sk
s,sk,s
s,sk,s
sk,sk,s
s,sk,sk
n,nɡ,n
sk,sk,sk
lɡ,lɡ,l
s,sk,sk
ç,ç,x
nɡ,nɡ,nɡ
s,sk,s
,jɡ,
ɾx,ɾx,ɾç
jɡ,jɡ,
s,s,sk
s,sk,sk
ɾç,ɾç,ɾx
n,n,nɡ
sk,sk,s
sk,sk,s
n,nɡ,n
s,sk,s
ɾs,ɾs,ɾs
n,nɡ,nɡ
s,sk,sk
s,sk,s
ɾx,ɾx,ɾç
s,sk,sk
nx,nx,nx
,jɡ,
nɡ,n,nɡ
ɡ,ɡ,ɡ
nç,nx,nx
nç,nx,nx
s,sk,sk
sk,sk,s
sk,sk,s
sk,sk,sk
ç,x,ç
nɡ,nɡ,nɡ
x,x,x
nɡ,nɡ,n
,,jɡ
s,sk,s
s,s,sk
lç,lx,lx
ç,ç,ç
s,sk,sk
s,sk,s
ɾs,ɾs,ɾs
ɾç,ɾç,ɾx
sk,sk,s
l,lɡ,l
s,sk,s
sk,sk,sk
ɾs,ɾs,ɾs
nɡ,n,n
nç,nx,nx
s,sk,sk
,jɡ,jɡ
sk,sk,s
ɾs,ɾs,ɾs
ɾç,ɾç,ɾx
ɾç,ɾx,ɾç
nç,nç,nç
ls,ls,ls
l,lɡ,lɡ
ç,ç,x
ç,x,ç
n,n,nɡ
sk,sk,sk
ɾç,ɾç,ɾx
n,nɡ,nɡ
k,k,k
s,ɡ,s
n,nɡ,nɡ
ɾç,ɾx,ɾx
n,n,n
ɾç,ɾx,ɾç
