src1_sf,src2_sf,tgt_sf
lç,lx,lç
sk,sk,sk
,jɡ,
s,s,sk
n,nɡ,n
s,sk,sk
ç,x,x
nç,nx,nç
s,sk,sk
ɾs,ɾs,ɾs
ɾx,ɾx,ɾx
sk,sk,sk
lɡ,lɡ,l
sk,sk,sk
ɾç,ɾx,ɾç
sk,sk,s
s,sk,sk
s,sk,sk
ɾç,ɾx,ɾx
sk,sk,s
s,sk,sk
s,sk,s
l,l,lɡ
s,sk,sk
n,nɡ,nɡ
sk,sk,sk
s,sɡ,sɡ
s,sk,s
n,n,nɡ
n,n,n
x,x,x
n,nɡ,nɡ
sk,sk,sk
s,sk,s
ç,x,x
s,ɡ,ɡ
s,sk,sk
ɾç,ɾx,ɾx
s,sk,s
nɡ,nɡ,nɡ
s,sk,s
sk,sk,s
ç,x,x
sk,sk,s
sk,sk,s
s,sk,s
sk,sk,s
s,s,sk
s,sk,sk
ɾs,ɾs,ɾs
ɾç,ɾx,ɾx
ɡ,ɡ,ɡ
sk,sk,sk
nk,nk,nk
lɡ,lɡ,l
n,nɡ,n
ç,x,ç
sk,sk,s
s,sk,sk
s,sk,sk
s,sk,sk
s,sk,sk
sk,sk,s
jɡ,jɡ,
s,sk,s
nk,nk,nk
ls,ls,ls
s,sk,sk
s,sk,sk
s,ɡ,s
s,sk,sk
s,ɡ,ɡ
s,sk,sk
nɡ,nɡ,nɡ
l,lɡ,lɡ
x,x,ç
ɾs,ɾs,ɾs
s,sk,sk
,jɡ,jɡ
ɾç,ɾx,ɾx
s,sk,s
s,sk,sk
,jɡ,jɡ
n,nɡ,nɡ
ç,x,ç
s,sk,s
s,sk,s
nɡ,nɡ,nɡ
s,sk,sk
s,sk,s
,jɡ,
n,nɡ,n
sk,sk,s
ç,x,ç
s,sk,sk
ç,x,x
s,sk,sk
s,sk,sk
x,x,x
ɾs,ɾs,ɾs
s,sk,sk
sk,sk,s
n,n,n
s,s,sk
x,x,x
s,sk,sk
sk,sk,sk
ɾç,ɾx,ɾx
ɾx,ɾx,ɾç
jɡ,jɡ,jɡ
s,s,sk
s,sk,sk
l,lɡ,lɡ
nç,nx,nx
n,nɡ,n
ç,x,ç
n,nɡ,n
s,sk,s
s,sk,sk
nɡ,n,n
sk,sk,sk
sk,sk,sk
sk,sk,s
s,sk,s
jɡ,jɡ,jɡ
s,sk,sk
sk,sk,s
ɾs,ɾs,ɾs
ç,ç,x
ç,x,x
sk,sk,s
s,s,s
sk,sk,sk
sk,sk,sk
k,k,k
n,nɡ,n
s,sk,sk
sk,sk,sk
sk,sk,s
s,sk,sk
s,sk,sk
s,sk,sk
ɾç,ɾx,ɾç
sk,sk,s
ɾç,ɾç,ɾç
s,sk,s
s,s,sk
s,sk,s
nɡ,n,nɡ
ɡ,ɡ,s
ɾç,ɾx,ɾç
s,sk,s
s,sk,sk
s,ɡ,s
nɡ,nɡ,nɡ
s,sk,s
sk,sk,s
s,ɡ,ɡ
nɡ,nɡ,nɡ
nɡ,n,n
sk,sk,sk
s,s,sk
s,sk,s
nç,nx,nç
sk,sk,sk
nç,nç,nx
s,sk,s
ç,x,x
l,l,lɡ
s,sk,sk
s,ɡ,s
nɡ,nɡ,nɡ
sk,sk,s
ɡ,ɡ,s
x,x,ç
ɾx,ɾx,ɾx
s,s,s
n,nɡ,nɡ
ç,x,x
s,sk,sk
n,n,n
n,n,n
s,s,sk
x,x,ç
ɾs,ɾs,ɾs
s,s,s
s,sk,sk
sk,sk,s
ç,x,x
ɾç,ɾx,ɾx
s,sk,sk
s,sk,sk
nx,nx,nx
ɡ,ɡ,s
nɡ,n,nɡ
s,sk,sk
ɾs,ɾs,ɾs
s,s,s
s,sk,sk
x,x,ç
ɡ,ɡ,ɡ
sk,sk,s
lɡ,lɡ,lɡ
ɾç,ɾx,ɾç
ɾç,ɾx,ɾç
s,sk,s
ç,x,ç
s,s,s
sk,sk,sk
nɡ,n,nɡ
ɾç,ɾx,ɾx
n,nɡ,nɡ
s,sk,s
nɡ,nɡ,n
n,n,nɡ
sk,sk,s
ɾç,ɾx,ɾx
n,n,nɡ
s,sk,s
s,sk,s
ɾs,ɾs,ɾs
ɾs,ɾs,ɾs
sk,sk,sk
s,sk,sk
sk,sk,sk
n,nɡ,nɡ
s,ɡ,s
n,nɡ,n
s,sk,s
s,sk,sk
s,sk,sk
ɾç,ɾx,ɾç
s,sk,s
s,sk,sk
ç,x,x
sk,sk,s
ɾs,ɾs,ɾs
ɾs,ɾs,ɾs
sk,sk,s
s,s,s
s,sɡ,sɡ
s,s,s
s,sk,sk
ɾs,ɾs,ɾs
sk,sk,s
nɡ,n,n
sk,sk,sk
ls,ls,ls
s,sk,s
s,sk,sk
sk,sk,sk
sk,sk,s
sk,sk,sk
nɡ,n,n
s,sk,sk
s,sk,sk
sk,sk,s
ɾx,ɾx,ɾx
ɾç,ɾx,ɾx
s,s,s
sk,sk,s
s,sk,sk
s,sk,sk
n,nɡ,nɡ
s,sk,sk
s,sk,sk
nɡ,nɡ,n
s,sɡ,sɡ
s,sk,sk
s,sk,s
nɡ,nɡ,n
s,sk,s
ɾs,ɾs,ɾs
s,sk,sk
sk,sk,sk
ɡ,ɡ,s
nɡ,nɡ,n
nɡ,nɡ,n
nɡ,nɡ,nɡ
nɡ,nɡ,nɡ
,jɡ,jɡ
x,x,x
n,nɡ,nɡ
nk,nk,nk
s,ɡ,s
s,sk,sk
n,nɡ,n
s,sk,sk
s,sk,s
s,s,sk
ɾx,ɾx,ɾç
nɡ,n,n
s,sk,sk
s,s,sk
s,sk,sk
s,ɡ,ɡ
,,jɡ
ɾç,ɾç,ɾx
nɡ,nɡ,n
n,nɡ,nɡ
nɡ,nɡ,n
s,sk,sk
s,sk,s
s,ɡ,s
s,s,sk
sk,sk,s
nk,nk,nk
ɾç,ɾx,ɾç
s,sk,sk
ɡ,ɡ,s
nɡ,n,n
ɾç,ɾx,ɾç
s,sk,s
ɾs,ɾs,ɾs
lx,lx,lx
sk,sk,s
sk,sk,s
s,ɡ,ɡ
sk,sk,sk
s,sk,sk
s,sk,s
,jɡ,jɡ
l,l,lɡ
s,sk,sk
s,sk,s
x,x,ç
nk,nk,nk
x,x,ç
sk,sk,sk
ɾç,ɾx,ɾx
nɡ,nɡ,n
ɾs,ɾs,ɾs
s,s,sk
s,sk,sk
lç,lx,lx
s,sk,sk
sk,sk,s
s,sk,s
sk,sk,s
s,sk,sk
s,sk,sk
sk,sk,s
ç,x,ç
ç,x,ç
sk,sk,s
k,k,k
n,nɡ,n
s,sk,sk
s,s,sk
ç,x,x
nɡ,n,nɡ
ɾs,ɾs,ɾs
x,x,ç
,jɡ,jɡ
nɡ,n,n
sk,sk,sk
ç,ç,x
nɡ,n,nɡ
n,nɡ,n
ɾç,ɾx,ɾx
ç,x,ç
sk,sk,s
s,s,s
s,sk,sk
sk,sk,sk
s,sk,s
jɡ,jɡ,
n,n,nɡ
s,ɡ,ɡ
s,sk,sk
s,s,sk
ɡ,ɡ,ɡ
,jɡ,jɡ
s,sk,sk
sɡ,s,sɡ
n,n,n
s,sk,s
s,sk,s
n,nɡ,nɡ
s,ɡ,s
s,sk,sk
ç,x,ç
x,x,x
s,sk,sk
n,nɡ,nɡ
s,sk,sk
s,sk,sk
s,sk,s
ɾç,ɾx,ɾç
s,s,s
s,s,sk
s,sk,s
s,s,sk
ç,x,x
l,lɡ,lɡ
s,sk,sk
sk,sk,s
ɾx,ɾx,ɾç
s,s,sk
s,sk,sk
s,sk,s
ç,x,ç
ç,x,ç
nɡ,n,n
nk,nk,nk
sk,sk,sk
s,s,sk
sk,sk,s
,,jɡ
n,nɡ,nɡ
sɡ,s,sɡ
s,sk,s
nɡ,nɡ,n
s,sk,s
x,x,x
ç,x,ç
nɡ,n,n
lç,lx,lx
s,ɡ,ɡ
nɡ,n,n
s,sk,s
ɾç,ɾx,ɾx
s,s,ɡ
nç,nx,nç
s,sk,sk
s,sk,s
s,sk,sk
x,x,ç
s,sk,sk
sk,sk,sk
jɡ,jɡ,
s,sk,sk
ç,x,ç
s,sk,sk
sk,sk,s
n,nɡ,nɡ
nx,nx,nç
nç,nç,nx
s,sk,sk
s,sɡ,sɡ
x,x,x
lç,lx,lç
nx,nx,nç
sk,sk,s
nç,nx,nç
lç,lç,lç
s,s,sk
s,sk,sk
ɾs,ɾs,ɾs
s,sk,s
sk,sk,sk
s,sk,sk
s,sk,sk
sk,sk,s
s,sk,sk
ɾs,ɾs,ɾs
s,sk,sk
k,k,k
sk,sk,sk
lɡ,lɡ,l
ɾx,ɾx,ɾç
s,s,sk
nɡ,nɡ,n
s,sk,sk
ɾç,ɾx,ɾç
nɡ,n,nɡ
s,sk,s
x,x,ç
ɾs,ɾs,ɾs
ɾs,ɾs,ɾs
ç,ç,ç
s,sk,sk
x,x,x
ɾs,ɾs,ɾs
s,s,sk
s,sk,s
ɾs,ɾs,ɾs
s,sk,s
n,nɡ,nɡ
sk,sk,s
l,lɡ,lɡ
ɡ,ɡ,s
sk,sk,sk
n,n,nɡ
ɡ,ɡ,s
sk,sk,s
n,nɡ,nɡ
sk,sk,sk
s,sk,s
sk,sk,s
s,sk,sk
n,nɡ,nɡ
s,sk,sk
s,sk,s
ç,x,ç
ɾs,ɾs,ɾs
s,sk,sk
n,n,nɡ
s,sk,sk
n,nɡ,n
ɡ,ɡ,ɡ
ls,ls,ls
sk,sk,sk
n,nɡ,nɡ
l,lɡ,lɡ
nɡ,nɡ,nɡ
s,sk,sk
sk,sk,s
n,n,nɡ
s,sk,sk
s,s,ɡ
ç,x,ç
nɡ,nɡ,nɡ
sk,sk,s
x,x,x
sk,sk,s
nɡ,n,n
s,sk,sk
ɾs,ɾs,ɾs
nɡ,nɡ,nɡ
x,x,ç
nx,nx,nç
x,x,ç
s,s,sk
ɾç,ɾx,ɾç
s,sk,sk
sk,sk,sk
sk,sk,sk
l,lɡ,lɡ
s,sk,s
ɾs,ɾs,ɾs
nɡ,nɡ,nɡ
s,ɡ,ɡ
sk,sk,sk
sk,sk,sk
nɡ,nɡ,n
s,ɡ,ɡ
s,sk,sk
k,k,k
s,sk,sk
s,s,s
,jɡ,jɡ
ç,x,x
ɾx,ɾx,ɾç
sk,sk,sk
ɾç,ɾx,ɾx
n,nɡ,n
s,sk,sk
sk,sk,sk
sk,sk,sk
s,sk,sk
s,sk,sk
sk,sk,s
s,sk,sk
lç,lç,lç
nx,nx,nç
s,s,sk
s,sk,sk
s,sk,s
s,sk,sk
ç,x,ç
ɾç,ɾx,ɾç
,jɡ,jɡ
ls,ls,ls
ɡ,ɡ,s
sk,sk,sk
s,s,s
ɾç,ɾç,ɾx
s,sk,sk
n,nɡ,nɡ
s,s,sk
s,sk,sk
sk,sk,sk
sk,sk,s
lç,lx,lç
sɡ,s,sɡ
n,nɡ,nɡ
n,nɡ,nɡ
ɾs,ɾs,ɾs
sk,sk,s
x,x,x
s,s,sk
s,sk,sk
s,s,sɡ
s,sk,sk
n,nɡ,n
sk,sk,sk
nɡ,n,nɡ
sk,sk,s
s,s,sɡ
nç,nç,nx
sk,sk,s
nɡ,nɡ,n
s,sk,sk
x,x,x
sk,sk,sk
sk,sk,sk
n,nɡ,n
sk,sk,sk
sk,sk,sk
n,nɡ,nɡ
s,sk,sk
s,sk,s
nɡ,nɡ,n
ɡ,ɡ,ɡ
l,lɡ,lɡ
ɾs,ɾs,ɾs
s,s,sk
s,ɡ,s
jɡ,jɡ,jɡ
sk,sk,s
,,jɡ
sk,sk,sk
s,sk,sk
nç,nx,nx
ç,x,ç
s,s,s
s,s,sk
s,s,s
sk,sk,s
ç,ç,x
s,s,s
n,nɡ,nɡ
ç,x,ç
s,sk,s
n,nɡ,nɡ
nɡ,n,n
jɡ,jɡ,
s,sk,sk
sk,sk,sk
s,sk,s
ç,x,ç
ɾç,ɾx,ɾç
sk,sk,s
nç,nç,nç
s,sk,sk
nɡ,n,n
nɡ,nɡ,n
n,n,nɡ
sk,sk,s
nk,nk,nk
nç,nx,nx
ç,x,x
ç,ç,x
ɾs,ɾs,ɾs
sɡ,s,s
ç,x,ç
s,s,sk
ɾç,ɾx,ɾx
,jɡ,jɡ
ç,x,x
s,s,sk
s,s,sk
ɡ,ɡ,ɡ
s,sk,sk
nɡ,n,nɡ
n,nɡ,n
sk,sk,sk
s,sk,sk
s,sk,sk
ɾç,ɾx,ɾx
s,s,sk
sk,sk,sk
nç,nx,nx
s,sk,sk
ls,ls,ls
ɾç,ɾx,ɾç
s,sk,sk
nk,nk,nk
jɡ,jɡ,
s,sk,sk
sk,sk,s
s,s,s
x,x,x
s,sk,sk
ɾç,ɾx,ɾç
x,x,x
nk,nk,nk
x,x,ç
ɾs,ɾs,ɾs
ç,x,x
s,sk,s
ç,x,ç
s,sk,sk
l,lɡ,l
s,sk,sk
s,sk,sk
nɡ,n,nɡ
n,n,n
ɾx,ɾx,ɾç
sk,sk,s
n,n,nɡ
sk,sk,s
x,x,ç
ɾç,ɾx,ɾx
ɾx,ɾx,ɾx
sk,sk,sk
lç,lx,lx
,jɡ,jɡ
s,ɡ,ɡ
s,sk,sk
ɾç,ɾx,ɾx
s,sk,s
sk,sk,s
nɡ,nɡ,n
ɾs,ɾs,ɾs
sk,sk,sk
ɾs,ɾs,ɾs
ç,x,x
sk,sk,s
nk,nk,nk
s,sk,sk
ɾx,ɾx,ɾx
s,sk,sk
ɾç,ɾx,ɾç
s,ɡ,s
s,sk,sk
ç,x,ç
s,sk,sk
sk,sk,s
s,ɡ,ɡ
nɡ,n,n
ɾx,ɾx,ɾç
s,sk,s
n,nɡ,n
s,sk,sk
,,jɡ
s,s,s
s,sk,sk
ɾç,ɾx,ɾx
ɾs,ɾs,ɾs
sk,sk,s
sk,sk,sk
sk,sk,sk
,,jɡ
nɡ,nɡ,nɡ
x,x,x
nɡ,n,nɡ
s,sk,sk
s,sk,sk
sk,sk,s
s,sk,s
s,sk,sk
ls,ls,ls
ɾs,ɾs,ɾs
ɾs,ɾs,ɾs
jɡ,jɡ,
s,s,s
,,
sk,sk,sk
nɡ,nɡ,nɡ
ɾç,ɾx,ɾç
s,sk,sk
ɾs,ɾs,ɾs
,jɡ,
s,sk,sk
k,k,k
sk,sk,sk
ç,ç,x
s,s,sk
n,n,nɡ
ɡ,ɡ,ɡ
sk,sk,sk
nk,nk,nk
nɡ,nɡ,n
s,sk,sk
ɾs,ɾs,ɾs
ç,x,ç
jɡ,jɡ,
ç,x,x
nɡ,n,nɡ
s,s,sk
n,n,n
nɡ,n,n
nɡ,n,nɡ
ɾç,ɾç,ɾx
s,sk,sk
s,s,sk
n,n,nɡ
sk,sk,s
nɡ,nɡ,nɡ
sk,sk,s
sk,sk,sk
s,sk,s
sk,sk,s
s,sk,sk
ɾç,ɾx,ɾx
nɡ,n,n
sk,sk,s
s,s,s
sk,sk,s
k,k,k
,jɡ,jɡ
sk,sk,sk
s,sk,sk
nɡ,n,nɡ
s,s,sk
sk,sk,sk
ç,x,x
ɾç,ɾç,ɾx
nɡ,nɡ,nɡ
sk,sk,s
n,n,n
nx,nx,nx
s,sk,sk
s,sk,sk
sk,sk,sk
s,ɡ,s
nɡ,nɡ,n
jɡ,jɡ,
n,n,n
sk,sk,sk
s,sk,sk
s,sk,sk
n,n,nɡ
n,nɡ,nɡ
ɡ,ɡ,ɡ
s,sk,sk
n,nɡ,nɡ
s,sk,s
nç,nx,nç
n,n,nɡ
nɡ,n,nɡ
nɡ,nɡ,n
s,sk,s
ç,ç,x
s,sk,s
s,ɡ,ɡ
s,sk,s
s,sk,s
ɾx,ɾx,ɾç
sk,sk,s
ɡ,ɡ,ɡ
s,ɡ,ɡ
s,s,s
sk,sk,sk
nç,nx,nç
sk,sk,sk
s,sk,s
s,s,sk
sk,sk,s
s,sk,sk
s,sk,s
nɡ,n,n
s,sk,sk
s,sk,s
n,nɡ,n
ɾs,ɾs,ɾs
s,sk,sk
n,nɡ,n
ɾs,ɾs,ɾs
nɡ,n,n
nɡ,n,n
ɾx,ɾx,ɾx
ɾs,ɾs,ɾs
s,sk,s
sk,sk,s
s,sk,sk
sk,sk,s
s,sk,sk
n,nɡ,nɡ
s,sk,s
s,sk,sk
s,sk,sk
sk,sk,s
s,sk,s
ɾs,ɾs,ɾs
nɡ,nɡ,n
s,s,sk
nɡ,n,nɡ
ls,ls,ls
,jɡ,jɡ
sk,sk,s
s,sk,sk
n,nɡ,n
ç,x,x
s,s,sɡ
lç,lx,lç
sk,sk,sk
nɡ,n,nɡ
s,s,s
s,s,sk
s,sk,sk
s,sk,sk
ɾs,ɾs,ɾs
nɡ,nɡ,nɡ
ɾs,ɾs,ɾs
sk,sk,s
s,ɡ,ɡ
nx,nx,nx
nɡ,nɡ,nɡ
s,sk,s
s,s,sk
ç,x,ç
s,sk,sk
nɡ,nɡ,n
s,sk,s
s,sk,s
n,nɡ,nɡ
n,n,nɡ
nɡ,n,nɡ
ɾç,ɾx,ɾx
s,ɡ,ɡ
s,sk,sk
s,sk,sk
x,x,x
x,x,x
nɡ,nɡ,n
s,sk,sk
x,x,x
ɾs,ɾs,ɾs
,,jɡ
ɾç,ɾx,ɾç
nɡ,nɡ,n
ɾç,ɾç,ɾx
n,nɡ,nɡ
ç,x,x
sk,sk,s
s,sk,sk
s,sk,s
ɾs,ɾs,ɾs
nk,nk,nk
s,sk,sk
s,ɡ,ɡ
s,sk,s
ç,ç,ç
n,nɡ,n
ç,ç,ç
sk,sk,sk
x,x,x
lç,lx,lç
s,sk,s
,jɡ,jɡ
ɾç,ɾx,ɾç
s,sk,sk
s,sk,s
,jɡ,jɡ
,jɡ,jɡ
nk,nk,nk
n,nɡ,n
sk,sk,s
sk,sk,sk
s,sk,sk
sk,sk,s
nɡ,nɡ,nɡ
s,s,sk
s,sk,sk
nɡ,n,nɡ
ɾç,ɾx,ɾx
s,ɡ,ɡ
ɾç,ɾx,ɾx
s,sk,s
ç,x,ç
s,sk,sk
s,sk,sk
nɡ,n,n
s,s,sk
s,sk,sk
n,nɡ,nɡ
ç,x,x
s,sk,sk
s,sk,sk
nɡ,n,n
sk,sk,s
s,sk,sk
ɾx,ɾx,ɾx
n,nɡ,n
s,sk,sk
n,nɡ,nɡ
s,s,sk
sk,sk,s
n,nɡ,n
l,lɡ,lɡ
s,s,sk
s,sk,s
sk,sk,sk
s,s,sk
n,nɡ,nɡ
k,k,k
s,sk,sk
x,x,ç
s,ɡ,s
s,s,sk
s,sk,sk
s,sk,s
n,n,nɡ
ç,x,x
s,sk,s
s,sk,sk
ɾx,ɾx,ɾx
nɡ,nɡ,n
s,sk,sk
ɾç,ɾx,ɾx
n,n,nɡ
ç,ç,x
s,sk,s
nɡ,n,n
s,sk,s
lç,lç,lx
s,sk,s
sk,sk,s
s,sk,sk
ɡ,ɡ,s
s,sk,sk
x,x,ç
ɾç,ɾx,ɾx
s,sk,sk
nɡ,nɡ,nɡ
nɡ,n,nɡ
ç,ç,ç
s,ɡ,s
nç,nx,nx
sk,sk,s
s,sk,sk
nɡ,n,nɡ
s,sk,sk
ɾs,ɾs,ɾs
ɾx,ɾx,ɾç
s,sk,sk
ç,x,ç
sk,sk,s
s,sk,s
s,s,sk
s,sk,s
jɡ,jɡ,jɡ
ç,x,ç
,jɡ,
s,sk,sk
n,n,nɡ
s,sk,sk
nɡ,nɡ,n
ɾç,ɾx,ɾx
s,sk,sk
sk,sk,sk
s,s,sk
sk,sk,s
,jɡ,
ɾs,ɾs,ɾs
ɾx,ɾx,ɾç
sk,sk,s
nɡ,nɡ,nɡ
lɡ,lɡ,lɡ
ɾs,ɾs,ɾs
ls,ls,ls
s,sk,sk
s,s,s
n,n,nɡ
s,sk,sk
ç,ç,x
s,sk,sk
s,ɡ,ɡ
s,sk,sk
nç,nx,nç
s,s,sk
s,sk,s
n,n,n
x,x,x
sk,sk,sk
s,sk,sk
nç,nx,nç
n,nɡ,nɡ
s,s,sk
x,x,ç
l,lɡ,lɡ
n,nɡ,nɡ
s,sk,sk
s,sk,s
ls,ls,ls
n,nɡ,nɡ
ɡ,ɡ,ɡ
s,sk,s
s,sk,s
s,sk,sk
s,sk,s
lɡ,lɡ,lɡ
ɾs,ɾs,ɾs
n,nɡ,nɡ
sk,sk,sk
s,sk,s
nɡ,nɡ,n
ɾx,ɾx,ɾx
sk,sk,sk
s,sk,s
nk,nk,nk
ɾs,ɾs,ɾs
x,x,ç
nɡ,nɡ,nɡ
nɡ,nɡ,nɡ
ç,ç,ç
nx,nx,nç
sk,sk,sk
s,sk,s
nɡ,n,n
,jɡ,jɡ
s,sk,sk
s,sk,s
l,lɡ,lɡ
nç,nx,nç
s,sk,s
s,sk,sk
s,sk,s
s,sk,s
ɾs,ɾs,ɾs
s,s,sk
s,sk,s
n,nɡ,n
x,x,x
s,sk,s
sk,sk,sk
s,sk,sk
jɡ,jɡ,jɡ
n,n,n
s,sk,sk
s,sk,sk
nɡ,nɡ,n
s,sk,s
s,s,s
sk,sk,sk
nç,nx,nx
x,x,ç
nɡ,nɡ,nɡ
s,s,sk
ç,ç,x
jɡ,jɡ,jɡ
sk,sk,sk
ls,ls,ls
ɾç,ɾx,ɾç
ls,ls,ls
sk,sk,s
s,s,s
ɾç,ɾx,ɾx
lç,lx,lx
n,nɡ,nɡ
nk,nk,nk
ɾs,ɾs,ɾs
s,sk,sk
s,sk,sk
l,l,lɡ
s,sk,sk
sk,sk,sk
sk,sk,s
nɡ,nɡ,n
n,nɡ,nɡ
sk,sk,sk
sk,sk,s
s,sk,s
sk,sk,s
n,nɡ,nɡ
sk,sk,s
sk,sk,sk
ç,ç,x
s,sk,s
s,s,sk
ɡ,ɡ,s
s,sk,sk
s,sk,sk
s,sk,s
s,sk,sk
s,sk,sk
s,sk,sk
s,sk,sk
ɾç,ɾx,ɾç
x,x,ç
s,sk,s
ɾç,ɾx,ɾx
s,sk,sk
s,sk,sk
sk,sk,s
s,s,sk
nç,nx,nç
s,sk,sk
sɡ,sɡ,sɡ
s,ɡ,s
x,x,x
s,s,s
n,nɡ,nɡ
s,ɡ,ɡ
s,sk,sk
s,sk,sk
s,sk,s
ç,x,x
n,nɡ,n
nɡ,nɡ,nɡ
s,ɡ,ɡ
nɡ,n,nɡ
sk,sk,s
s,sk,sk
s,s,sk
sk,sk,sk
sk,sk,s
nɡ,n,n
ls,ls,ls
s,sk,sk
s,sk,sk
ɾç,ɾx,ɾx
s,sk,sk
ɾç,ɾx,ɾç
ç,x,x
nɡ,n,nɡ
s,sk,sk
sk,sk,sk
nɡ,nɡ,nɡ
nɡ,nɡ,nɡ
sk,sk,s
ɾç,ɾx,ɾx
ɾs,ɾs,ɾs
ɾç,ɾx,ɾx
s,ɡ,s
sk,sk,s
s,ɡ,s
ɾs,ɾs,ɾs
ɾç,ɾç,ɾç
sk,sk,sk
s,ɡ,s
x,x,x
sk,sk,s
s,sk,s
s,ɡ,s
s,s,sk
nɡ,nɡ,n
ɾs,ɾs,ɾs
n,nɡ,n
s,sk,s
ç,x,ç
ɾç,ɾx,ɾx
sk,sk,sk
nɡ,nɡ,nɡ
sk,sk,sk
ɡ,ɡ,s
sk,sk,sk
n,n,nɡ
ç,x,x
,jɡ,jɡ
nɡ,nɡ,nɡ
sk,sk,sk
s,s,s
x,x,x
sk,sk,sk
nk,nk,nk
ç,x,x
s,sk,sk
s,s,sk
sk,sk,s
s,sk,s
ɾç,ɾx,ɾx
nɡ,n,nɡ
s,sk,s
n,nɡ,nɡ
s,sk,sk
s,sk,sk
nɡ,n,nɡ
sk,sk,s
n,nɡ,nɡ
n,nɡ,nɡ
s,sk,sk
ɾx,ɾx,ɾx
s,sk,sk
,jɡ,jɡ
x,x,x
n,nɡ,n
nç,nx,nç
n,nɡ,nɡ
s,s,s
sk,sk,sk
s,sk,s
s,sk,s
s,sk,sk
ɾç,ɾx,ɾx
sk,sk,sk
sɡ,sɡ,sɡ
s,sk,s
,jɡ,
ç,x,ç
s,s,sk
nɡ,nɡ,nɡ
sk,sk,s
sk,sk,s
ls,ls,ls
lx,lx,lx
ɾx,ɾx,ɾx
ç,x,ç
s,sk,sk
s,sk,s
s,sk,sk
s,sk,sk
s,sk,sk
n,n,nɡ
nx,nx,nç
ɾç,ɾx,ɾx
sk,sk,sk
ç,x,ç
sk,sk,s
k,k,k
s,s,s
s,sk,sk
s,sk,sk
n,nɡ,n
sk,sk,s
x,x,ç
s,sk,s
n,nɡ,nɡ
s,sk,s
ç,x,ç
sk,sk,sk
s,s,s
sk,sk,s
ɡ,ɡ,s
lɡ,lɡ,lɡ
s,sk,sk
ɾs,ɾs,ɾs
s,sk,s
s,sk,sk
n,n,nɡ
s,sk,sk
ls,ls,ls
sk,sk,s
s,sk,sk
sk,sk,s
s,sk,s
s,sk,s
nɡ,nɡ,n
jɡ,jɡ,
lx,lx,lx
