src1_sf,src2_sf,tgt_sf
ç,ç,x
ns,ns,ns
n,nɡ,nɡ
nç,nx,nç
ɾx,ɾx,ɾx
ç,x,x
s,sk,sk
s,sk,sk
nɡ,n,nɡ
ç,x,x
s,sk,sk
s,sk,sk
,,jɡ
lɡ,l,lɡ
ɾç,ɾç,ɾx
sk,sk,s
s,sk,s
ç,x,x
nx,nx,nç
ç,x,ç
sk,sk,s
s,sk,sk
sk,sk,sk
sk,sk,s
nɡ,n,nɡ
nɡ,nɡ,n
ç,x,x
nɡ,nɡ,nɡ
sk,sk,sk
sk,sk,s
,jɡ,jɡ
nç,nx,nç
n,nɡ,n
ɾs,ɾs,ɾs
ç,x,x
s,sk,sk
s,s,sk
nç,nç,nx
ç,x,ç
n,n,nɡ
n,n,n
s,ɡ,s
ɡ,ɡ,s
s,ɡ,ɡ
sk,sk,s
,jɡ,jɡ
s,s,s
,,
ç,x,ç
ç,x,ç
n,n,nɡ
lx,lx,lç
s,sk,s
sk,sk,sk
s,s,sk
ns,ns,ns
k,k,k
nx,nx,nx
nk,nk,nk
,,
sk,sk,s
s,s,sk
nç,nx,nç
sk,sk,sk
nɡ,n,nɡ
sk,sk,sk
l,l,lɡ
sk,sk,s
sk,sk,sk
ns,ns,ns
lç,lx,lx
nɡ,n,nɡ
s,sk,s
nɡ,nɡ,nɡ
s,sk,s
s,s,sk
nç,nx,nx
s,sk,s
ç,x,x
nç,nç,nx
nç,nx,nx
sk,sk,sk
ç,ç,x
s,sk,sk
s,sk,s
ç,ç,x
s,sk,sk
s,s,s
s,s,sk
s,sk,sk
n,n,nɡ
s,s,sk
n,nɡ,n
s,ɡ,ɡ
ɾs,ɾs,ɾs
ɾs,ɾs,ɾs
s,ɡ,s
s,sk,sk
s,sk,sk
sk,sk,s
s,sk,sk
s,sk,sk
ns,ns,ns
l,lɡ,lɡ
s,sk,sk
nɡ,nɡ,n
n,n,nɡ
nç,nç,nx
nɡ,nɡ,n
s,sk,sk
ɾç,ɾx,ɾx
nɡ,nɡ,n
n,nɡ,n
s,sk,s
sk,sk,s
s,sk,sk
s,sk,sk
n,n,nɡ
sk,sk,s
s,sk,sk
ç,x,ç
s,s,s
n,nɡ,nɡ
ɾs,ɾs,ɾs
n,n,nɡ
nɡ,nɡ,n
s,sk,s
s,sk,sk
ɾç,ɾç,ɾç
s,sk,s
s,sk,s
s,s,sk
s,s,s
s,sk,s
sk,sk,s
sk,sk,sk
s,s,sk
n,nɡ,nɡ
s,sk,sk
s,sk,sk
x,x,x
sk,sk,s
s,sk,sk
sk,sk,sk
sk,sk,s
ç,x,x
s,s,s
s,s,s
s,sk,s
,jɡ,jɡ
n,n,n
lɡ,lɡ,l
x,x,ç
ç,x,x
nɡ,nɡ,n
ɾç,ɾx,ɾx
n,nɡ,n
s,ɡ,ɡ
ɾç,ɾx,ɾx
ɾç,ɾx,ɾx
s,ɡ,ɡ
s,sk,sk
nɡ,n,n
s,sk,sk
ç,x,x
n,n,nɡ
nk,nk,nk
n,n,nɡ
nɡ,n,nɡ
s,s,s
s,sk,sk
s,sk,s
s,sk,s
ɡ,ɡ,ɡ
ɾç,ɾx,ɾx
n,n,n
ç,x,x
ç,x,x
jɡ,jɡ,
sk,sk,s
n,nɡ,n
jɡ,jɡ,jɡ
s,s,sk
ç,x,x
s,sk,sk
ç,ç,x
sk,sk,sk
ɡ,ɡ,ɡ
sk,sk,sk
sk,sk,sk
s,ɡ,s
sk,sk,s
s,s,sk
n,n,nɡ
s,sk,sk
s,sk,sk
sk,sk,sk
s,sk,sk
nɡ,nɡ,nɡ
sk,sk,s
s,sk,s
x,x,x
sk,sk,s
ç,x,x
n,nɡ,nɡ
nɡ,n,n
n,nɡ,nɡ
sk,sk,sk
sk,sk,sk
ɾç,ɾx,ɾx
s,sk,sk
n,nɡ,nɡ
sk,sk,sk
ç,x,ç
s,s,s
n,nɡ,nɡ
ns,ns,ns
s,sk,sk
sk,sk,s
s,s,s
sk,sk,sk
ç,x,x
jɡ,jɡ,
n,n,n
s,sk,sk
s,sk,s
ç,ç,x
n,nɡ,n
sk,sk,s
sk,sk,s
sk,sk,sk
s,sk,sk
ns,ns,ns
ç,x,ç
n,nɡ,nɡ
nɡ,nɡ,n
s,sk,sk
k,k,k
ɾs,ɾs,ɾs
nɡ,n,n
nɡ,n,nɡ
ns,ns,ns
ç,x,x
n,n,n
sk,sk,s
n,n,n
s,s,sk
sk,sk,sk
s,sk,sk
s,sk,s
s,s,sk
sk,sk,s
s,s,sk
sk,sk,sk
s,sk,s
,jɡ,
s,s,s
s,sk,sk
sk,sk,s
sk,sk,sk
ç,x,x
s,sk,sk
sk,sk,s
sk,sk,sk
sk,sk,s
s,sk,sk
s,sk,s
s,s,sk
s,sk,s
nɡ,n,nɡ
s,s,sk
sk,sk,s
,jɡ,jɡ
ɡ,ɡ,s
jɡ,jɡ,
s,sk,sk
ç,x,x
nɡ,n,nɡ
ls,ls,ls
s,sk,s
s,s,sk
s,sk,sk
nɡ,nɡ,nɡ
,jɡ,jɡ
s,sk,sk
b,b,p
sk,sk,s
s,sk,sk
sk,sk,sk
s,sk,sk
nɡ,n,nɡ
s,sk,sk
s,sk,s
n,nɡ,nɡ
ɾs,ɾs,ɾs
ɾx,ɾx,ɾx
ɡ,ɡ,ɡ
ɾç,ɾx,ɾx
s,sk,sk
s,sk,sk
s,sk,sk
s,sk,sk
s,s,sk
ç,x,x
s,sk,sk
s,s,sk
s,sk,sk
nɡ,n,nɡ
s,sk,s
nɡ,nɡ,n
sk,sk,s
p,p,b
s,sk,sk
x,x,x
s,sk,s
b,p,b
sk,sk,sk
s,s,ɡ
ɾç,ɾx,ɾç
ɾx,ɾx,ɾç
ç,x,ç
s,sk,sk
ns,ns,ns
s,sk,s
s,s,s
s,sk,sk
s,sk,s
ls,ls,ls
s,sk,s
,jɡ,
s,s,sk
n,nɡ,nɡ
ɾç,ɾx,ɾx
s,sk,sk
n,nɡ,nɡ
s,sk,sk
lx,lx,lx
ɡ,ɡ,ɡ
n,nɡ,nɡ
lç,lx,lx
s,sk,sk
,jɡ,jɡ
s,sk,sk
sk,sk,sk
ç,x,x
ç,ç,x
n,nɡ,nɡ
sɡ,sɡ,sɡ
s,sk,sk
k,k,k
s,sk,sk
s,sk,s
s,sk,sk
s,sk,sk
nx,nx,nx
sk,sk,sk
sk,sk,s
sk,sk,sk
s,sk,sk
s,s,s
lç,lx,lx
k,k,k
nk,nk,nk
lɡ,lɡ,l
ç,x,ç
ns,ns,ns
sk,sk,s
s,sk,sk
s,s,ɡ
s,sk,s
s,ɡ,s
n,nɡ,nɡ
sk,sk,sk
n,nɡ,n
ç,ç,x
n,n,n
nɡ,n,n
n,n,nɡ
nɡ,nɡ,nɡ
nɡ,nɡ,n
sk,sk,s
s,sk,sk
ns,ns,ns
ns,ns,ns
lx,lx,lx
jɡ,jɡ,jɡ
ɾç,ɾç,ɾx
s,s,ɡ
ç,x,x
nx,nx,nx
s,s,s
ç,x,ç
nx,nx,nx
ɾç,ɾx,ɾx
jɡ,jɡ,
sk,sk,s
sk,sk,sk
s,sk,sk
sk,sk,sk
s,sk,sk
s,sk,s
nk,nk,nk
ç,x,ç
s,sk,sk
s,sk,s
nx,nx,nç
ç,x,ç
ɾs,ɾs,ɾs
n,n,nɡ
s,sk,sk
s,sk,sk
ɡ,ɡ,ɡ
s,sk,s
nɡ,nɡ,nɡ
sk,sk,sk
,jɡ,
s,s,sk
sk,sk,sk
sk,sk,s
x,x,x
s,ɡ,s
nç,nx,nx
ç,x,x
n,nɡ,nɡ
sk,sk,s
n,n,nɡ
nɡ,n,n
b,p,p
ɾç,ɾç,ɾx
s,s,sk
s,sk,s
s,sk,s
ç,x,x
s,ɡ,ɡ
ɾç,ɾx,ɾx
sk,sk,s
s,sk,sk
sk,sk,s
sk,sk,s
sk,sk,sk
s,s,sk
sk,sk,s
ɾx,ɾx,ɾx
s,sk,s
s,sk,sk
s,sk,sk
n,n,nɡ
s,s,s
lç,lx,lç
s,sk,s
nɡ,n,nɡ
sk,sk,s
nɡ,nɡ,nɡ
s,sk,sk
sk,sk,s
nɡ,n,n
s,sk,sk
s,sk,sk
n,nɡ,nɡ
x,x,ç
ɾç,ɾx,ɾx
s,sk,s
nɡ,nɡ,n
sk,sk,sk
s,sk,s
sk,sk,sk
nɡ,n,nɡ
s,s,s
ɾs,ɾs,ɾs
s,sk,sk
s,sk,sk
sk,sk,sk
n,nɡ,nɡ
nɡ,n,nɡ
s,sk,sk
s,sk,sk
sk,sk,sk
s,sk,sk
ɡ,ɡ,s
s,sk,sk
nɡ,n,n
ns,ns,ns
nɡ,nɡ,nɡ
n,nɡ,n
nx,nx,nç
b,p,p
lç,lç,lx
l,lɡ,l
s,sk,sk
sk,sk,sk
nɡ,nɡ,n
s,s,sk
s,sk,sk
nɡ,nɡ,n
nɡ,nɡ,n
nɡ,n,n
sk,sk,s
s,sk,sk
n,nɡ,n
nɡ,n,n
n,n,nɡ
sk,sk,sk
ɾx,ɾx,ɾç
ɡ,ɡ,ɡ
n,nɡ,n
s,ɡ,s
nç,nx,nx
n,n,nɡ
lç,lç,lx
ɾx,ɾx,ɾç
sk,sk,s
ns,ns,ns
s,sk,sk
s,sk,s
nɡ,n,n
sk,sk,s
ɾs,ɾs,ɾs
n,nɡ,nɡ
sk,sk,sk
ls,ls,ls
sk,sk,s
sk,sk,s
lɡ,l,l
k,k,k
nç,nx,nx
s,sk,s
s,sk,sk
s,s,sk
s,sk,sk
s,sk,sk
s,sk,sk
s,sk,sk
n,n,nɡ
jɡ,jɡ,
s,sk,sk
s,sk,s
,jɡ,jɡ
n,nɡ,nɡ
nɡ,nɡ,n
,jɡ,jɡ
ɾs,ɾs,ɾs
s,sk,s
ɾx,ɾx,ɾx
s,s,sk
s,sk,sk
n,nɡ,nɡ
nç,nx,nç
s,s,s
s,sk,s
s,sk,s
ç,x,x
nç,nx,nx
s,s,s
s,sk,s
n,nɡ,n
ɡ,ɡ,s
s,sk,sk
sk,sk,sk
s,sk,s
s,sk,s
ɾs,ɾs,ɾs
ns,ns,ns
n,nɡ,n
sɡ,sɡ,s
ɡ,ɡ,s
s,sk,sk
s,sk,sk
s,sk,s
sk,sk,sk
jɡ,jɡ,jɡ
s,s,sk
x,x,ç
ɾx,ɾx,ɾx
ls,ls,ls
s,sk,sk
n,nɡ,nɡ
n,n,nɡ
ɡ,ɡ,s
sk,sk,sk
jɡ,jɡ,
,,
jɡ,jɡ,
sk,sk,sk
ç,x,x
k,k,k
s,s,sk
s,sk,sk
sk,sk,s
s,sk,s
s,ɡ,s
s,sk,sk
ns,ns,ns
lç,lx,lx
nɡ,n,n
s,sk,sk
s,sk,sk
ç,x,x
sk,sk,sk
b,b,p
s,sk,sk
n,n,nɡ
s,s,sk
sk,sk,s
s,sk,s
ç,x,ç
x,x,x
ɾç,ɾx,ɾç
nɡ,nɡ,n
sk,sk,s
s,s,s
sk,sk,s
nç,nx,nx
s,sk,sk
ls,ls,ls
sk,sk,s
nɡ,n,nɡ
sk,sk,s
nɡ,n,n
nɡ,n,nɡ
sk,sk,sk
s,s,sk
sk,sk,sk
nɡ,n,n
sk,sk,sk
s,sk,s
x,x,ç
s,sk,sk
nɡ,nɡ,n
nç,nç,nx
sk,sk,sk
nɡ,nɡ,nɡ
s,sk,sk
s,sk,s
s,sk,s
sk,sk,s
s,s,s
n,n,nɡ
sk,sk,s
,jɡ,jɡ
ɾx,ɾx,ɾç
sk,sk,s
nɡ,nɡ,nɡ
sk,sk,s
sk,sk,s
lɡ,lɡ,l
s,sk,sk
s,sk,sk
s,s,s
s,sk,sk
s,ɡ,ɡ
n,nɡ,n
ɾç,ɾx,ɾx
nç,nç,nx
ɾç,ɾx,ɾç
s,sk,sk
sk,sk,s
s,sk,s
nç,nx,nx
s,sk,sk
ç,x,x
n,nɡ,n
x,x,ç
n,n,n
s,s,sk
s,sk,s
n,nɡ,nɡ
nx,nx,nx
s,sk,s
sk,sk,sk
nɡ,nɡ,n
n,n,n
ɾç,ɾx,ɾx
s,s,s
lɡ,lɡ,lɡ
ɾç,ɾx,ɾç
ls,ls,ls
nɡ,nɡ,nɡ
s,sk,sk
ç,x,ç
s,s,sk
nɡ,nɡ,nɡ
n,nɡ,n
s,sk,s
l,lɡ,lɡ
sk,sk,sk
ç,ç,ç
s,sk,sk
lx,lx,lç
ç,x,x
s,sk,sk
s,s,s
s,sk,s
s,s,s
,jɡ,jɡ
s,sk,s
nç,nx,nx
sk,sk,sk
s,sk,sk
k,k,k
s,sk,sk
ɾç,ɾx,ɾx
s,s,ɡ
nɡ,n,n
nɡ,n,nɡ
x,x,x
nɡ,nɡ,nɡ
x,x,x
s,s,s
sk,sk,s
sk,sk,s
nk,nk,nk
s,sk,s
x,x,x
sk,sk,s
s,sk,s
s,sk,sk
x,x,x
nɡ,n,n
l,lɡ,lɡ
s,sk,s
nɡ,n,nɡ
x,x,ç
n,n,nɡ
n,n,nɡ
sk,sk,s
ls,ls,ls
s,sk,s
,jɡ,
lɡ,lɡ,lɡ
sk,sk,sk
n,nɡ,nɡ
s,s,sk
sk,sk,s
ç,x,ç
s,sk,sk
s,sk,s
n,n,nɡ
s,sk,sk
sk,sk,sk
s,ɡ,ɡ
s,sk,s
s,sk,s
s,sk,s
nç,nç,nx
sk,sk,sk
s,sk,sk
sk,sk,sk
l,lɡ,lɡ
s,sk,sk
s,sɡ,s
nk,nk,nk
s,sk,s
s,sk,sk
s,sk,s
nç,nx,nx
s,sk,sk
x,x,ç
sk,sk,s
nɡ,nɡ,nɡ
s,s,sk
s,sk,s
ns,ns,ns
s,sk,sk
s,sk,s
n,n,n
,jɡ,
s,sk,sk
ɾs,ɾs,ɾs
ç,ç,x
sk,sk,sk
sk,sk,s
sk,sk,sk
nx,nx,nx
s,s,sk
s,sk,s
nɡ,nɡ,n
sk,sk,s
s,sk,sk
n,nɡ,nɡ
s,s,sk
sk,sk,s
sk,sk,s
s,sk,sk
ɾs,ɾs,ɾs
s,sk,sk
sk,sk,s
n,nɡ,nɡ
s,sk,sk
sk,sk,sk
sk,sk,s
sk,sk,sk
s,s,s
s,sk,s
s,sk,sk
sk,sk,sk
sk,sk,sk
nɡ,n,nɡ
s,sk,sk
ç,x,ç
s,sk,sk
s,sk,s
ç,x,x
x,x,x
s,sk,sk
sk,sk,sk
s,sk,sk
s,sk,s
s,sk,s
s,s,s
sk,sk,s
s,sk,sk
s,sk,s
nç,nç,nç
s,sk,sk
,jɡ,
s,sk,s
s,sk,sk
ɡ,ɡ,ɡ
n,nɡ,n
s,sk,sk
x,x,x
sk,sk,sk
sk,sk,sk
s,ɡ,s
ɾç,ɾx,ɾx
sk,sk,sk
s,ɡ,s
sk,sk,sk
s,sk,s
s,sk,s
sk,sk,s
s,sk,sk
nɡ,n,n
s,sk,s
s,sk,s
s,sk,sk
s,sk,s
s,ɡ,ɡ
sk,sk,s
s,s,sk
ɡ,ɡ,ɡ
s,sk,s
ɡ,ɡ,ɡ
s,ɡ,s
nɡ,n,nɡ
s,s,s
s,sk,sk
nç,nx,nx
ls,ls,ls
sk,sk,s
s,s,sk
n,n,n
sk,sk,sk
,,jɡ
sk,sk,s
sk,sk,s
nç,nç,nx
s,sk,sk
sɡ,sɡ,s
s,sk,sk
nç,nx,nç
s,sk,sk
s,s,sk
s,sk,sk
s,s,sk
sk,sk,sk
nɡ,nɡ,n
ç,x,x
sk,sk,sk
s,sk,sk
ls,ls,ls
s,sk,s
sk,sk,s
s,s,sk
s,sk,sk
x,x,ç
sk,sk,sk
nɡ,nɡ,nɡ
lç,lç,lç
s,sk,s
ç,x,x
ç,x,x
s,s,sk
s,s,s
s,s,sk
s,sk,sk
ç,x,x
n,n,nɡ
s,sk,sk
nɡ,nɡ,nɡ
ns,ns,ns
ç,x,ç
l,lɡ,l
sk,sk,s
s,sk,s
nɡ,n,n
n,n,n
s,sk,sk
s,ɡ,ɡ
ɾs,ɾs,ɾs
ç,x,x
sk,sk,sk
sk,sk,s
n,n,nɡ
s,sk,sk
nɡ,nɡ,nɡ
s,sk,s
sk,sk,s
sk,sk,sk
sk,sk,sk
s,sk,s
s,sk,sk
s,s,sk
s,ɡ,ɡ
k,k,k
s,sk,sk
x,x,x
s,sk,sk
nɡ,n,n
s,sk,s
s,s,s
,jɡ,
n,nɡ,n
n,nɡ,nɡ
s,sk,sk
s,s,s
nɡ,n,nɡ
s,s,sk
n,nɡ,nɡ
nɡ,nɡ,nɡ
jɡ,jɡ,
n,nɡ,nɡ
s,s,s
nɡ,n,n
s,sk,s
sk,sk,sk
l,lɡ,lɡ
s,s,sk
s,s,sk
nç,nx,nx
s,s,ɡ
sk,sk,s
s,s,sk
n,nɡ,n
s,sk,sk
s,sk,s
sk,sk,s
ɾç,ɾx,ɾç
s,sk,sk
s,s,s
ɾs,ɾs,ɾs
n,nɡ,n
sk,sk,s
sk,sk,s
n,nɡ,nɡ
nɡ,n,nɡ
nɡ,n,n
ɾs,ɾs,ɾs
sk,sk,sk
ç,x,x
x,x,ç
ɾx,ɾx,ɾx
jɡ,jɡ,
sk,sk,s
,,jɡ
sk,sk,s
n,n,nɡ
ns,ns,ns
ç,x,ç
ç,ç,x
s,sk,s
lx,lx,lx
x,x,ç
b,p,p
nɡ,nɡ,nɡ
sk,sk,s
sk,sk,s
s,sk,sk
s,sk,s
nɡ,nɡ,n
ɾx,ɾx,ɾç
s,sk,sk
n,nɡ,nɡ
s,sk,s
s,s,s
,jɡ,
lx,lx,lç
nç,nx,nx
s,sk,sk
s,s,sk
,jɡ,jɡ
k,k,k
sk,sk,sk
nɡ,nɡ,nɡ
n,n,nɡ
s,s,sk
s,s,s
s,sk,sk
s,s,sk
s,sk,sk
nɡ,n,nɡ
nɡ,nɡ,nɡ
,jɡ,jɡ
s,sk,s
s,sk,sk
s,s,sk
s,sk,sk
s,s,sk
nɡ,nɡ,n
s,sk,s
nk,nk,nk
nɡ,nɡ,n
s,s,s
nk,nk,nk
ç,ç,x
sk,sk,s
sk,sk,s
s,s,sk
sk,sk,sk
n,nɡ,nɡ
lç,lx,lx
s,sk,sk
s,sk,s
s,sk,sk
ɾç,ɾç,ɾx
lx,lx,lx
ç,ç,x
s,s,sk
,jɡ,jɡ
s,sk,s
,jɡ,jɡ
ɾs,ɾs,ɾs
s,sk,s
ɾx,ɾx,ɾx
nɡ,nɡ,n
s,sk,sk
nɡ,nɡ,n
s,sk,sk
,jɡ,
s,s,s
nç,nx,nç
s,sk,sk
ls,ls,ls
s,sk,s
s,sk,s
s,s,sk
s,s,s
s,sk,sk
s,sk,s
s,sk,s
s,sk,s
s,sk,s
s,sk,sk
s,s,s
ç,x,x
s,sk,sk
x,x,ç
ç,ç,x
s,s,sk
s,s,s
s,s,sk
sk,sk,sk
n,nɡ,n
sk,sk,sk
jɡ,jɡ,
s,sk,s
s,s,s
k,k,k
nɡ,n,nɡ
s,sk,sk
s,sk,s
s,sk,sk
x,x,ç
sk,sk,s
sɡ,sɡ,sɡ
nç,nx,nx
jɡ,jɡ,jɡ
ɾs,ɾs,ɾs
s,sk,s
ç,x,ç
sk,sk,sk
s,sk,sk
s,sk,sk
s,sk,sk
n,nɡ,nɡ
s,sk,sk
x,x,ç
,jɡ,
ç,x,ç
s,sk,sk
s,s,sk
s,sk,s
ç,ç,x
s,sk,sk
s,sk,sk
nɡ,nɡ,nɡ
sk,sk,sk
sk,sk,sk
nɡ,n,nɡ
sk,sk,sk
s,sk,sk
s,s,s
n,nɡ,nɡ
s,sk,s
sk,sk,sk
ɾs,ɾs,ɾs
nɡ,nɡ,nɡ
sk,sk,sk
s,s,s
s,sk,s
jɡ,jɡ,
ns,ns,ns
s,sk,s
nɡ,n,nɡ
sk,sk,s
ɾs,ɾs,ɾs
ç,x,x
s,sk,sk
nɡ,nɡ,n
s,ɡ,ɡ
n,n,nɡ
sk,sk,s
nk,nk,nk
s,sk,sk
nɡ,nɡ,n
s,sk,sk
ç,ç,x
sk,sk,sk
x,x,ç
jɡ,jɡ,
s,sk,sk
n,n,nɡ
ɾs,ɾs,ɾs
x,x,ç
s,sk,s
nç,nç,nx
s,sk,sk
sk,sk,s
s,s,sk
n,nɡ,nɡ
ɾs,ɾs,ɾs
sk,sk,sk
nɡ,nɡ,n
s,s,sk
x,x,x
sk,sk,sk
s,sk,sk
sk,sk,sk
ɾç,ɾç,ɾx
s,sk,s
ɾs,ɾs,ɾs
nç,nx,nç
,,
s,sk,sk
s,sk,sk
s,s,s
ns,ns,ns
s,sk,s
nɡ,n,n
s,sk,sk
s,sk,s
s,s,s
s,sk,sk
n,nɡ,nɡ
s,sk,sk
s,ɡ,s
,,jɡ
n,nɡ,nɡ
x,x,ç
s,ɡ,ɡ
nɡ,nɡ,nɡ
,jɡ,jɡ
s,sk,sk
ɾç,ɾx,ɾx
s,s,sk
s,s,s
sk,sk,s
ɡ,ɡ,ɡ
nɡ,nɡ,n
s,sk,s
s,s,sk
sk,sk,s
nk,nk,nk
nɡ,nɡ,n
nɡ,n,nɡ
s,sk,s
nɡ,n,nɡ
n,nɡ,n
s,sk,sk
k,k,k
s,s,sk
s,sk,s
sk,sk,sk
jɡ,jɡ,jɡ
s,ɡ,s
s,sk,s
sk,sk,s
n,n,nɡ
s,sk,sk
sk,sk,sk
x,x,x
sk,sk,sk
ç,x,x
nɡ,nɡ,nɡ
,jɡ,jɡ
ç,x,ç
sk,sk,s
nx,nx,nç
nɡ,n,n
ç,x,x
s,sk,sk
nk,nk,nk
nɡ,nɡ,n
s,sk,s
sk,sk,s
ns,ns,ns
nɡ,nɡ,nɡ
s,sk,sk
s,sk,s
s,sk,s
nɡ,nɡ,n
s,sk,sk
jɡ,jɡ,
s,s,sk
s,sk,sk
s,s,ɡ
ç,ç,x
s,sk,sk
nɡ,n,nɡ
ɾx,ɾx,ɾç
s,sɡ,sɡ
sk,sk,s
nɡ,nɡ,nɡ
s,s,sk
ç,x,x
nç,nç,nx
sk,sk,sk
sk,sk,s
ɾx,ɾx,ɾx
s,sk,s
s,sk,sk
n,nɡ,n
s,ɡ,s
nɡ,n,n
sk,sk,sk
sk,sk,s
sk,sk,sk
s,sk,s
s,s,s
s,s,sk
s,sk,s
s,sk,sk
s,sk,sk
s,s,sk
lç,lx,lç
nɡ,n,nɡ
lç,lx,lx
s,sk,s
s,sk,sk
nɡ,n,n
s,sk,sk
n,n,nɡ
n,n,nɡ
s,sk,s
sk,sk,s
s,sk,sk
s,sk,s
lç,lx,lx
nɡ,nɡ,nɡ
sɡ,s,s
nɡ,nɡ,nɡ
nɡ,nɡ,nɡ
nɡ,n,n
n,nɡ,nɡ
s,sk,sk
n,nɡ,nɡ
sk,sk,s
ç,ç,x
s,sk,s
sk,sk,sk
x,x,x
nɡ,nɡ,n
jɡ,jɡ,
sk,sk,sk
n,nɡ,nɡ
s,ɡ,ɡ
s,s,sk
s,sk,sk
s,sk,sk
sk,sk,s
sk,sk,s
n,n,n
nɡ,nɡ,nɡ
ç,x,x
s,s,sk
sk,sk,sk
sk,sk,sk
s,ɡ,ɡ
k,k,k
sk,sk,s
n,nɡ,nɡ
sk,sk,s
s,sk,sk
ç,x,x
sk,sk,s
x,x,ç
nç,nx,nç
,jɡ,jɡ
s,sk,sk
nɡ,nɡ,n
sk,sk,sk
n,n,nɡ
ɾç,ɾx,ɾç
sk,sk,sk
,jɡ,jɡ
n,n,nɡ
s,s,s
k,k,k
s,s,s
,jɡ,jɡ
s,sk,s
ɾs,ɾs,ɾs
nɡ,nɡ,nɡ
s,ɡ,s
s,sk,s
s,sk,s
jɡ,jɡ,
s,sk,sk
x,x,x
s,sk,sk
sk,sk,s
ç,ç,x
n,nɡ,nɡ
s,s,s
ɾx,ɾx,ɾç
s,sk,sk
nç,nx,nx
s,sk,sk
s,s,s
sk,sk,s
s,sk,sk
sk,sk,s
sk,sk,sk
ç,x,x
n,n,n
n,n,nɡ
s,ɡ,ɡ
ç,x,ç
s,s,sk
nɡ,n,nɡ
ns,ns,ns
s,ɡ,ɡ
sk,sk,sk
s,sk,sk
nɡ,nɡ,n
nɡ,nɡ,nɡ
l,l,lɡ
nɡ,nɡ,n
s,s,sk
s,sk,sk
s,ɡ,ɡ
n,nɡ,nɡ
s,s,s
n,nɡ,n
jɡ,jɡ,
s,sk,sk
s,ɡ,s
ɾç,ɾx,ɾx
nç,nx,nx
sk,sk,sk
ç,ç,x
s,sk,sk
s,sk,sk
s,sk,sk
sk,sk,sk
,jɡ,jɡ
n,n,n
ç,x,ç
lɡ,lɡ,l
,jɡ,
s,s,sk
s,sk,sk
n,nɡ,nɡ
sk,sk,sk
n,nɡ,nɡ
s,sk,s
l,lɡ,l
ɾç,ɾx,ɾç
n,nɡ,n
s,sk,s
sk,sk,s
nɡ,nɡ,nɡ
lx,lx,lx
sk,sk,sk
s,s,sk
n,nɡ,n
sk,sk,s
ls,ls,ls
nɡ,n,nɡ
sk,sk,sk
s,sk,sk
nç,nç,nx
s,s,s
sk,sk,sk
s,ɡ,s
ç,x,x
nç,nç,nx
s,sk,sk
