src1_sf,src2_sf,tgt_sf
s,ɡ,s
ɾç,ɾç,ɾx
ç,x,x
s,sk,sk
nɡ,nɡ,n
nx,nx,nx
s,sk,sk
sk,sk,sk
s,sk,sk
s,sk,s
s,s,sk
n,n,nɡ
ç,ç,ç
s,ɡ,ɡ
sk,sk,s
ç,x,ç
nɡ,nɡ,n
s,sk,sk
l,l,l
s,sk,s
nɡ,nɡ,nɡ
lɡ,lɡ,l
ç,x,x
s,s,sk
ns,ns,ns
ç,ç,ç
ç,x,x
lɡ,lɡ,l
sk,sk,s
s,sk,sk
x,x,x
sk,sk,sk
sk,sk,s
nɡ,nɡ,n
s,sk,sk
s,sk,sk
nç,nç,nx
s,sk,sk
sk,sk,s
nɡ,nɡ,n
nɡ,nɡ,nɡ
ç,x,x
s,sk,s
x,x,ç
ç,x,x
n,nɡ,nɡ
s,ɡ,ɡ
ɾs,ɾs,ɾs
nç,nx,nç
ns,ns,ns
s,sk,sk
s,sk,s
ɾx,ɾx,ɾç
ns,ns,ns
ç,ç,x
n,n,nɡ
sk,sk,s
ɾs,ɾs,ɾs
sk,sk,sk
sk,sk,sk
s,s,sk
s,sk,s
ç,ç,ç
nɡ,n,n
n,nɡ,nɡ
x,x,ç
n,nɡ,n
ɾç,ɾx,ɾx
ns,ns,ns
n,n,nɡ
nɡ,nɡ,n
nɡ,n,nɡ
s,s,s
ɾs,ɾs,ɾs
n,nɡ,n
n,nɡ,n
nɡ,nɡ,nɡ
ns,ns,ns
ns,ns,ns
nç,nx,nx
s,ɡ,ɡ
sk,sk,sk
ç,x,x
s,sk,sk
s,sk,sk
ç,x,ç
s,ɡ,ɡ
ns,ns,ns
ɾç,ɾx,ɾx
ɾx,ɾx,ɾç
s,sk,sk
sk,sk,s
n,nɡ,nɡ
sk,sk,s
sk,sk,sk
sk,sk,sk
l,lɡ,l
nɡ,nɡ,nɡ
ç,x,x
ç,ç,ç
nɡ,nɡ,n
ɡ,ɡ,ɡ
nx,nx,nç
s,sk,sk
ɾs,ɾs,ɾs
nɡ,nɡ,nɡ
ɡ,ɡ,ɡ
s,ɡ,ɡ
s,sk,s
s,ɡ,ɡ
ɾç,ɾx,ɾç
s,ɡ,ɡ
ns,ns,ns
nç,nx,nç
s,s,sk
ç,x,ç
ɡ,ɡ,s
lɡ,lɡ,l
s,sk,s
s,ɡ,ɡ
s,ɡ,s
s,sk,s
s,sk,s
ns,ns,ns
ç,x,x
s,sk,sk
x,x,ç
sk,sk,s
ç,x,ç
s,s,sk
ɾs,ɾs,ɾs
s,sk,sk
s,sk,s
ç,x,ç
sk,sk,s
ç,x,ç
s,s,sk
nɡ,nɡ,nɡ
n,n,nɡ
s,ɡ,ɡ
nɡ,n,n
nɡ,nɡ,nɡ
ç,x,ç
s,sk,sk
s,sk,sk
ns,ns,ns
ɡ,ɡ,s
nɡ,nɡ,nɡ
nç,nç,nx
x,x,ç
sk,sk,sk
ç,ç,x
ç,x,x
s,sk,s
ɾç,ɾx,ɾç
sk,sk,sk
nɡ,nɡ,n
nɡ,nɡ,n
n,n,n
l,lɡ,l
nɡ,n,n
x,x,x
ɾx,ɾx,ɾç
s,sk,s
x,x,x
nɡ,nɡ,n
n,n,n
s,sk,sk
sk,sk,sk
s,sk,s
s,s,s
s,sk,s
sk,sk,s
s,s,s
n,n,nɡ
sk,sk,sk
s,sk,sk
s,s,ɡ
s,sk,sk
ns,ns,ns
ç,x,ç
ç,x,x
s,sk,sk
nɡ,nɡ,nɡ
x,x,ç
ɾs,ɾs,ɾs
ɡ,ɡ,ɡ
s,sk,s
ç,x,x
nɡ,nɡ,nɡ
ç,x,x
sk,sk,s
s,sk,sk
sk,sk,s
sk,sk,sk
sk,sk,sk
ɾç,ɾx,ɾx
sk,sk,sk
s,s,s
ɾs,ɾs,ɾs
ç,x,x
n,nɡ,n
s,sk,s
ç,x,x
s,sk,s
s,ɡ,s
ç,x,x
ns,ns,ns
nɡ,nɡ,nɡ
n,n,nɡ
ɡ,ɡ,s
nɡ,n,nɡ
ns,ns,ns
ç,x,ç
n,nɡ,n
s,sk,s
x,x,x
x,x,x
s,s,sk
nɡ,nɡ,n
sk,sk,s
s,s,sk
nɡ,nɡ,nɡ
ç,ç,x
nx,nx,nx
nç,nç,nç
ç,ç,ç
s,sk,s
s,sk,sk
s,sk,s
sk,sk,s
ç,x,x
nɡ,n,n
sk,sk,sk
s,sk,sk
ç,x,x
ɾs,ɾs,ɾs
ns,ns,ns
nɡ,n,n
s,s,sk
sk,sk,s
ç,x,ç
ɾs,ɾs,ɾs
ɾx,ɾx,ɾç
x,x,ç
ç,ç,ç
nɡ,n,n
nç,nx,nç
ɾx,ɾx,ɾx
s,sk,s
s,sk,sk
ɾs,ɾs,ɾs
s,sk,s
ɡ,ɡ,ɡ
ɾç,ɾx,ɾç
sk,sk,sk
ɾx,ɾx,ɾç
ɾç,ɾx,ɾç
n,nɡ,nɡ
ç,ç,ç
ɡ,ɡ,s
s,sk,s
ns,ns,ns
nx,nx,nç
x,x,ç
sk,sk,sk
x,x,x
s,sk,s
n,nɡ,nɡ
s,sk,s
s,ɡ,ɡ
s,sk,sk
ns,ns,ns
ɾs,ɾs,ɾs
ɡ,ɡ,ɡ
n,nɡ,nɡ
ç,x,ç
ç,x,x
n,n,n
s,sk,s
ɾç,ɾç,ɾx
nɡ,n,nɡ
ɾs,ɾs,ɾs
x,x,x
ɾç,ɾx,ɾç
nɡ,n,n
ns,ns,ns
s,sk,sk
ɾç,ɾx,ɾx
ç,x,ç
ç,ç,x
s,sk,s
ɾs,ɾs,ɾs
s,sk,s
s,s,s
s,s,sk
ɾs,ɾs,ɾs
nɡ,n,n
s,sk,s
s,sk,sk
sk,sk,sk
s,sk,sk
nx,nx,nx
nɡ,nɡ,n
nç,nç,nx
s,s,sk
ɾç,ɾx,ɾç
nɡ,n,nɡ
ns,ns,ns
sk,sk,s
s,s,sk
x,x,x
nɡ,n,nɡ
ç,x,x
ç,x,x
s,sk,s
s,sk,sk
ɡ,ɡ,s
sk,sk,sk
ɾs,ɾs,ɾs
ç,ç,x
x,x,x
nɡ,n,n
s,sk,s
s,sk,sk
nɡ,nɡ,nɡ
n,n,nɡ
nx,nx,nx
s,sk,sk
x,x,ç
ç,ç,x
ç,x,ç
nɡ,n,nɡ
s,sk,sk
s,sk,sk
nɡ,nɡ,n
sk,sk,s
s,sk,sk
nɡ,nɡ,n
ç,x,ç
ɾç,ɾx,ɾç
s,s,sk
ɾs,ɾs,ɾs
s,sk,sk
nɡ,n,nɡ
s,sk,sk
ɾç,ɾx,ɾx
s,sk,s
ç,x,ç
sk,sk,sk
n,n,nɡ
ɡ,ɡ,ɡ
s,sk,s
n,nɡ,nɡ
ɡ,ɡ,ɡ
ɾs,ɾs,ɾs
nɡ,nɡ,n
ɡ,ɡ,s
sk,sk,s
ɾs,ɾs,ɾs
sk,sk,sk
ɡ,ɡ,s
nɡ,nɡ,nɡ
s,sk,s
s,s,sk
nç,nx,nx
s,sk,sk
nç,nç,nx
s,sk,s
sk,sk,s
ɾs,ɾs,ɾs
ɾx,ɾx,ɾx
s,sk,sk
s,sk,sk
l,lɡ,lɡ
s,sk,s
s,s,sk
ç,x,x
s,ɡ,ɡ
s,s,sk
n,nɡ,nɡ
s,sk,sk
l,lɡ,lɡ
s,sk,sk
s,s,sk
l,lɡ,lɡ
ns,ns,ns
nɡ,nɡ,nɡ
nɡ,nɡ,nɡ
l,lɡ,l
ɾs,ɾs,ɾs
s,sk,s
ɾs,ɾs,ɾs
ɾç,ɾx,ɾx
s,sk,sk
nɡ,n,nɡ
ɾx,ɾx,ɾx
n,nɡ,nɡ
ɾx,ɾx,ɾç
sk,sk,sk
nç,nx,nx
sk,sk,sk
l,lɡ,lɡ
s,s,sk
ç,ç,x
nɡ,n,n
ɾs,ɾs,ɾs
n,nɡ,nɡ
s,sk,sk
x,x,x
ɾç,ɾx,ɾç
s,s,ɡ
s,sk,sk
ç,ç,x
ç,x,x
ns,ns,ns
nç,nç,nç
n,nɡ,n
s,sk,s
ç,x,x
ç,x,x
s,sk,s
s,ɡ,ɡ
ç,x,x
s,sk,sk
nɡ,nɡ,n
n,n,nɡ
s,ɡ,s
s,ɡ,s
lɡ,lɡ,l
s,s,sk
sk,sk,sk
s,s,sk
s,sk,s
s,s,sk
ns,ns,ns
s,ɡ,ɡ
ns,ns,ns
nɡ,n,n
s,sk,sk
ç,x,ç
n,n,n
nɡ,nɡ,nɡ
ç,x,x
s,ɡ,s
n,n,nɡ
sk,sk,s
nɡ,nɡ,n
s,sk,s
x,x,x
nç,nx,nx
x,x,x
ç,x,x
sk,sk,sk
sk,sk,s
sk,sk,s
ɡ,ɡ,ɡ
ç,x,ç
s,sk,sk
ç,x,x
ɡ,ɡ,ɡ
s,sk,s
s,sk,s
ns,ns,ns
ç,x,x
ɾç,ɾx,ɾx
ç,x,ç
nç,nx,nç
nɡ,n,nɡ
ç,x,ç
ç,x,ç
s,sk,sk
s,sk,sk
ɾx,ɾx,ɾx
ɾx,ɾx,ɾç
ɾs,ɾs,ɾs
l,lɡ,lɡ
s,ɡ,ɡ
ç,x,ç
sk,sk,s
ɡ,ɡ,s
ɾs,ɾs,ɾs
s,s,sk
s,ɡ,ɡ
n,nɡ,n
ç,x,ç
s,s,sk
ɾx,ɾx,ɾx
ç,x,x
l,lɡ,lɡ
nɡ,nɡ,n
s,sk,sk
ɡ,ɡ,ɡ
s,ɡ,s
sk,sk,sk
n,nɡ,n
ɾx,ɾx,ɾç
s,sk,s
ɡ,ɡ,ɡ
nç,nx,nx
ɡ,ɡ,ɡ
n,nɡ,n
nç,nx,nx
x,x,x
s,sk,sk
n,n,nɡ
n,nɡ,n
n,nɡ,n
nç,nx,nx
l,lɡ,l
ç,x,ç
ns,ns,ns
s,sk,sk
n,nɡ,nɡ
sk,sk,s
nɡ,n,nɡ
ç,ç,x
n,nɡ,n
s,s,sk
ç,x,ç
s,sk,s
nɡ,nɡ,nɡ
s,sk,sk
s,sk,s
s,sk,sk
ɾs,ɾs,ɾs
s,sk,s
sk,sk,sk
ɡ,ɡ,s
s,sk,s
nç,nç,nx
ɡ,ɡ,s
s,sk,sk
nç,nç,nx
n,nɡ,n
sk,sk,s
ɾs,ɾs,ɾs
l,lɡ,l
nx,nx,nç
s,ɡ,s
s,sk,sk
ɾx,ɾx,ɾx
sk,sk,sk
x,x,ç
l,lɡ,lɡ
s,s,sk
ns,ns,ns
s,sk,s
sk,sk,s
nɡ,nɡ,nɡ
s,s,s
s,s,sk
nɡ,nɡ,nɡ
n,nɡ,n
s,sk,sk
x,x,x
s,sk,sk
ç,x,ç
sk,sk,s
s,sk,s
ç,ç,ç
s,s,sk
s,sk,sk
n,nɡ,nɡ
ç,ç,ç
n,nɡ,nɡ
x,x,x
s,ɡ,s
s,sk,sk
ɡ,ɡ,ɡ
l,lɡ,lɡ
ns,ns,ns
s,sk,sk
s,ɡ,ɡ
s,sk,sk
ɾs,ɾs,ɾs
ç,ç,ç
s,s,sk
s,sk,sk
nɡ,nɡ,n
ç,x,x
s,sk,sk
l,lɡ,lɡ
nx,nx,nx
s,ɡ,ɡ
s,sk,s
s,sk,sk
ç,ç,x
sk,sk,sk
s,sk,sk
ns,ns,ns
s,sk,s
x,x,x
sk,sk,sk
nç,nx,nç
sk,sk,sk
lɡ,lɡ,lɡ
x,x,ç
ɾç,ɾx,ɾx
sk,sk,sk
s,sk,sk
s,sk,sk
s,sk,s
s,sk,sk
n,n,nɡ
ɾs,ɾs,ɾs
ns,ns,ns
ɡ,ɡ,s
nɡ,nɡ,nɡ
ɡ,ɡ,ɡ
s,sk,sk
s,ɡ,ɡ
l,l,l
x,x,x
s,sk,sk
ç,ç,x
ɾç,ɾx,ɾç
ç,ç,x
sk,sk,s
x,x,ç
x,x,x
ns,ns,ns
s,ɡ,ɡ
sk,sk,s
s,s,sk
s,sk,sk
x,x,x
ç,x,ç
ɡ,ɡ,ɡ
sk,sk,sk
nx,nx,nx
s,sk,sk
x,x,ç
sk,sk,s
ɾs,ɾs,ɾs
ç,x,ç
ç,ç,x
nɡ,n,nɡ
sk,sk,sk
sk,sk,s
ɾx,ɾx,ɾx
nç,nç,nx
sk,sk,sk
s,s,sk
ɡ,ɡ,ɡ
nɡ,n,nɡ
ɾç,ɾç,ɾx
nɡ,nɡ,n
ɾx,ɾx,ɾç
ɾs,ɾs,ɾs
sk,sk,s
n,n,nɡ
s,s,s
x,x,x
s,ɡ,ɡ
x,x,x
n,nɡ,nɡ
s,sk,sk
sk,sk,sk
ɡ,ɡ,s
s,sk,sk
sk,sk,s
s,sk,sk
ç,x,x
sk,sk,sk
ç,x,x
s,sk,sk
ns,ns,ns
s,s,sk
ç,ç,x
sk,sk,s
ç,x,ç
s,sk,sk
ç,ç,x
s,s,ɡ
s,s,sk
ç,x,x
nɡ,nɡ,n
s,sk,sk
x,x,x
ç,ç,x
s,s,sk
s,sk,s
sk,sk,sk
ɡ,ɡ,ɡ
nɡ,nɡ,nɡ
s,sk,sk
ɾç,ɾx,ɾx
s,ɡ,s
ç,x,x
ç,x,x
sk,sk,s
s,sk,s
sk,sk,s
x,x,ç
nç,nç,nx
x,x,x
ç,x,ç
l,lɡ,l
s,sk,sk
x,x,x
n,n,n
x,x,x
nx,nx,nç
ɡ,ɡ,s
s,sk,s
s,ɡ,ɡ
nɡ,nɡ,nɡ
n,n,nɡ
ç,x,x
n,n,n
nɡ,n,nɡ
n,nɡ,nɡ
ns,ns,ns
x,x,ç
s,sk,sk
n,nɡ,nɡ
s,sk,sk
x,x,x
s,sk,sk
s,sk,sk
nɡ,nɡ,n
ɾç,ɾx,ɾx
sk,sk,s
x,x,x
s,sk,sk
ɡ,ɡ,s
ɾs,ɾs,ɾs
ɾç,ɾx,ɾx
s,sk,s
ç,x,x
sk,sk,sk
sk,sk,sk
s,sk,sk
s,sk,sk
sk,sk,s
ns,ns,ns
nɡ,nɡ,n
n,nɡ,nɡ
sk,sk,s
nç,nx,nx
s,sk,sk
nɡ,n,n
s,s,sk
ɾç,ɾx,ɾx
s,sk,sk
l,lɡ,l
s,sk,sk
nç,nx,nç
x,x,ç
x,x,ç
nɡ,n,n
nɡ,nɡ,nɡ
s,ɡ,ɡ
nɡ,n,nɡ
nɡ,nɡ,nɡ
s,sk,s
ns,ns,ns
s,sk,s
ɡ,ɡ,s
l,lɡ,lɡ
s,s,s
x,x,ç
n,nɡ,nɡ
nɡ,nɡ,n
s,ɡ,s
ç,ç,x
n,n,nɡ
s,sk,s
n,nɡ,nɡ
nɡ,nɡ,n
s,sk,s
s,sk,s
sk,sk,s
s,s,ɡ
ɾs,ɾs,ɾs
ns,ns,ns
s,sk,sk
sk,sk,s
ç,ç,x
n,nɡ,nɡ
sk,sk,s
ns,ns,ns
ç,x,ç
ɾs,ɾs,ɾs
sk,sk,sk
s,sk,sk
ç,x,x
sk,sk,s
ns,ns,ns
ç,x,x
sk,sk,s
s,sk,sk
nç,nx,nx
nx,nx,nx
s,s,s
s,sk,s
ç,ç,x
s,sk,s
sk,sk,s
ç,ç,x
ç,x,x
x,x,ç
sk,sk,sk
ç,x,x
sk,sk,s
nɡ,nɡ,n
s,sk,sk
x,x,ç
s,sk,sk
nç,nç,nx
s,sk,s
s,s,s
l,lɡ,lɡ
s,sk,sk
nɡ,nɡ,n
ɾs,ɾs,ɾs
n,nɡ,nɡ
ɾs,ɾs,ɾs
nç,nx,nx
s,s,sk
ç,x,ç
s,sk,sk
x,x,x
x,x,ç
s,ɡ,s
sk,sk,sk
s,sk,sk
sk,sk,sk
s,sk,sk
n,n,nɡ
x,x,ç
ç,x,x
nɡ,n,nɡ
s,sk,sk
n,nɡ,nɡ
nɡ,nɡ,n
nɡ,n,nɡ
ç,ç,x
nɡ,n,nɡ
nç,nx,nç
s,s,sk
nɡ,n,nɡ
s,sk,sk
sk,sk,s
nç,nx,nx
ɾs,ɾs,ɾs
s,ɡ,ɡ
sk,sk,sk
ɡ,ɡ,ɡ
nɡ,nɡ,nɡ
nx,nx,nç
x,x,ç
s,sk,s
n,n,nɡ
s,s,s
s,sk,sk
s,ɡ,ɡ
sk,sk,sk
sk,sk,sk
ɾs,ɾs,ɾs
l,l,lɡ
s,sk,sk
ns,ns,ns
nç,nx,nç
s,sk,sk
sk,sk,s
s,sk,s
nɡ,nɡ,nɡ
s,sk,sk
nç,nx,nx
n,nɡ,nɡ
sk,sk,sk
x,x,ç
sk,sk,sk
s,sk,s
ɡ,ɡ,ɡ
ɡ,ɡ,ɡ
nç,nx,nx
n,nɡ,nɡ
sk,sk,s
s,sk,sk
nɡ,nɡ,n
x,x,ç
ç,x,x
s,ɡ,s
s,sk,s
ɾç,ɾx,ɾç
s,s,s
n,nɡ,nɡ
nɡ,n,n
s,sk,s
s,sk,s
s,sk,s
ç,x,x
ç,x,x
ç,x,ç
nɡ,n,nɡ
ɡ,ɡ,ɡ
s,sk,sk
ç,x,ç
ɾs,ɾs,ɾs
ç,x,ç
s,sk,s
s,s,sk
ç,x,ç
s,s,sk
l,lɡ,lɡ
l,lɡ,lɡ
s,s,sk
ns,ns,ns
ç,x,x
s,s,sk
nɡ,nɡ,n
s,sk,s
s,s,sk
l,l,lɡ
ç,x,ç
s,s,s
nɡ,n,n
ɡ,ɡ,ɡ
s,sk,sk
sk,sk,sk
s,s,ɡ
s,s,s
ɾs,ɾs,ɾs
nɡ,n,n
s,sk,sk
x,x,x
ç,x,x
l,l,l
s,sk,s
s,s,sk
ç,ç,x
s,s,sk
ns,ns,ns
s,sk,sk
ns,ns,ns
s,sk,sk
ɡ,ɡ,s
ç,x,x
ç,x,ç
s,sk,sk
l,lɡ,lɡ
ɡ,ɡ,ɡ
nç,nç,nx
sk,sk,sk
ç,x,x
sk,sk,s
s,s,ɡ
s,sk,s
nɡ,nɡ,n
sk,sk,s
s,sk,sk
s,sk,s
s,sk,s
n,n,nɡ
sk,sk,s
ɾs,ɾs,ɾs
nç,nx,nç
nɡ,n,n
s,ɡ,ɡ
sk,sk,s
ɡ,ɡ,s
ç,x,ç
lɡ,lɡ,l
s,sk,s
s,sk,sk
ç,x,x
ɡ,ɡ,s
n,nɡ,n
x,x,x
sk,sk,sk
sk,sk,s
x,x,x
ɾs,ɾs,ɾs
ç,ç,ç
nɡ,nɡ,n
lɡ,lɡ,lɡ
x,x,x
nx,nx,nx
ɡ,ɡ,s
ç,x,ç
nɡ,nɡ,n
x,x,x
n,nɡ,nɡ
s,s,sk
x,x,ç
ç,x,ç
s,sk,s
s,sk,sk
s,sk,s
sk,sk,s
nɡ,nɡ,n
ɾç,ɾx,ɾx
s,s,sk
ns,ns,ns
nɡ,n,n
x,x,x
n,nɡ,nɡ
nɡ,nɡ,nɡ
ç,x,x
sk,sk,s
nɡ,n,n
n,n,nɡ
ns,ns,ns
s,ɡ,ɡ
ɾç,ɾç,ɾç
ç,x,ç
s,sk,sk
s,sk,sk
s,s,sk
ɾç,ɾx,ɾx
s,s,s
s,sk,s
s,sk,sk
n,nɡ,n
s,ɡ,ɡ
s,sk,s
nç,nx,nx
s,sk,s
ç,x,x
nɡ,nɡ,nɡ
s,sk,s
x,x,ç
sk,sk,sk
ç,x,x
ç,x,ç
ç,x,x
s,sk,sk
ɾx,ɾx,ɾç
s,sk,sk
s,s,sk
s,sk,s
s,sk,s
ç,x,x
s,sk,s
nç,nx,nx
nɡ,nɡ,n
s,s,ɡ
sk,sk,s
lɡ,lɡ,l
ç,ç,x
sk,sk,sk
nç,nx,nç
n,n,n
x,x,ç
ns,ns,ns
s,s,s
nɡ,nɡ,n
ns,ns,ns
s,ɡ,s
ç,ç,ç
n,n,nɡ
sk,sk,s
nç,nx,nx
nç,nx,nx
nɡ,n,n
sk,sk,sk
n,nɡ,n
s,sk,s
nç,nx,nç
n,n,nɡ
sk,sk,s
s,s,sk
ɾç,ɾx,ɾç
s,sk,s
nç,nx,nç
s,sk,s
ɾs,ɾs,ɾs
s,sk,s
x,x,ç
s,sk,s
sk,sk,s
ɡ,ɡ,ɡ
nɡ,nɡ,nɡ
s,sk,sk
ç,ç,x
l,lɡ,lɡ
nɡ,n,nɡ
nç,nx,nç
s,s,sk
ç,ç,x
n,nɡ,nɡ
ɡ,ɡ,s
ç,x,x
lɡ,lɡ,l
nɡ,n,nɡ
nç,nç,nx
nɡ,nɡ,nɡ
nɡ,n,n
s,ɡ,s
l,lɡ,lɡ
n,nɡ,nɡ
ɾs,ɾs,ɾs
ç,x,x
s,sk,sk
s,sk,sk
ɾs,ɾs,ɾs
sk,sk,s
ns,ns,ns
n,n,nɡ
n,nɡ,nɡ
s,s,ɡ
x,x,ç
s,sk,sk
x,x,x
s,s,sk
n,nɡ,nɡ
x,x,ç
sk,sk,sk
n,n,nɡ
x,x,x
s,sk,s
nɡ,nɡ,n
ɾç,ɾç,ɾx
s,sk,s
ns,ns,ns
x,x,x
x,x,x
s,sk,sk
nɡ,nɡ,nɡ
nç,nx,nç
ɾç,ɾx,ɾx
ç,x,x
ç,x,ç
x,x,ç
x,x,x
s,ɡ,s
s,ɡ,s
s,sk,sk
nx,nx,nç
sk,sk,sk
x,x,ç
sk,sk,s
nɡ,n,n
ns,ns,ns
ns,ns,ns
s,sk,s
x,x,x
nɡ,n,nɡ
ç,x,ç
nɡ,nɡ,n
s,sk,sk
ɡ,ɡ,s
sk,sk,sk
s,ɡ,ɡ
sk,sk,s
x,x,ç
s,sk,s
s,sk,sk
sk,sk,sk
sk,sk,s
ɾs,ɾs,ɾs
n,nɡ,nɡ
s,sk,sk
n,nɡ,nɡ
s,sk,s
n,n,nɡ
n,nɡ,nɡ
n,n,nɡ
ç,x,x
s,sk,s
l,l,lɡ
nx,nx,nx
l,l,lɡ
nɡ,nɡ,n
ɾç,ɾç,ɾç
s,sk,s
nx,nx,nç
sk,sk,sk
nç,nx,nx
n,nɡ,nɡ
n,nɡ,nɡ
sk,sk,sk
x,x,ç
s,s,ɡ
s,sk,s
ns,ns,ns
s,sk,s
n,n,nɡ
x,x,ç
ç,x,x
nɡ,nɡ,n
ɾç,ɾx,ɾç
n,nɡ,nɡ
nɡ,nɡ,nɡ
sk,sk,sk
nç,nx,nx
s,sk,s
n,n,nɡ
sk,sk,s
ns,ns,ns
ç,x,ç
ɡ,ɡ,s
s,sk,sk
ç,x,x
x,x,ç
x,x,x
n,nɡ,nɡ
sk,sk,sk
s,sk,sk
nɡ,nɡ,nɡ
n,n,n
s,ɡ,ɡ
ɾx,ɾx,ɾx
nx,nx,nx
n,n,nɡ
sk,sk,sk
ɾs,ɾs,ɾs
s,sk,sk
n,nɡ,nɡ
s,s,s
s,sk,sk
nx,nx,nç
l,l,lɡ
s,ɡ,ɡ
s,ɡ,s
ç,x,x
n,nɡ,n
nɡ,n,nɡ
ç,x,x
nɡ,nɡ,nɡ
nç,nx,nx
s,sk,sk
s,s,sk
ns,ns,ns
n,n,nɡ
ç,x,ç
s,ɡ,s
ɾx,ɾx,ɾx
ɾx,ɾx,ɾx
ç,x,ç
ç,x,x
s,sk,sk
nɡ,nɡ,nɡ
ɾs,ɾs,ɾs
nɡ,nɡ,nɡ
ɾç,ɾx,ɾx
sk,sk,sk
n,nɡ,n
l,lɡ,lɡ
s,sk,sk
x,x,ç
ɾs,ɾs,ɾs
nx,nx,nç
s,s,sk
ns,ns,ns
ɾs,ɾs,ɾs
s,s,s
s,s,ɡ
s,s,s
ɾs,ɾs,ɾs
sk,sk,sk
ç,x,x
ɡ,ɡ,ɡ
s,ɡ,s
l,l,l
sk,sk,s
ç,x,ç
ç,x,ç
nɡ,nɡ,nɡ
ns,ns,ns
s,s,sk
s,sk,s
s,s,sk
s,sk,sk
x,x,x
ç,x,x
s,sk,sk
ç,x,x
s,sk,sk
l,l,l
nç,nx,nç
l,l,lɡ
ɾs,ɾs,ɾs
nɡ,n,nɡ
ns,ns,ns
x,x,ç
s,ɡ,s
ɡ,ɡ,ɡ
nɡ,nɡ,n
n,nɡ,nɡ
s,sk,sk
s,ɡ,ɡ
ɡ,ɡ,ɡ
x,x,x
ɾç,ɾx,ɾx
ns,ns,ns
ç,x,ç
sk,sk,s
