src1_sf,src2_sf,tgt_sf
sk,sk,sk
ç,x,x
x,x,x
s,s,ɡ
s,sk,s
ç,x,ç
x,x,x
nɡ,n,nɡ
nç,nx,nx
n,n,nɡ
nɡ,nɡ,n
ç,x,x
sk,sk,s
ç,x,x
ɡ,ɡ,ɡ
s,sk,sk
s,sk,sk
l,l,lɡ
sk,sk,sk
sk,sk,sk
ɾs,ɾs,ɾs
sk,sk,s
s,sk,s
ç,ç,x
nɡ,n,nɡ
s,sk,sk
lɡ,lɡ,l
x,x,x
s,sk,s
s,sk,s
s,ɡ,ɡ
nɡ,nɡ,n
ç,x,ç
sk,sk,sk
nç,nx,nç
sk,sk,sk
x,x,ç
ç,x,x
n,n,n
ɡ,ɡ,s
x,x,ç
n,nɡ,n
lɡ,lɡ,lɡ
n,nɡ,n
n,nɡ,nɡ
nɡ,nɡ,n
ç,x,ç
sk,sk,s
s,sk,sk
nɡ,nɡ,nɡ
ɡ,ɡ,ɡ
s,s,sk
s,sk,sk
lɡ,lɡ,lɡ
sk,sk,s
ç,x,ç
x,x,x
nɡ,n,n
ɾs,ɾs,ɾs
ɾs,ɾs,ɾs
ns,ns,ns
s,sk,sk
ɾx,ɾx,ɾx
s,sk,sk
s,sk,sk
ɾs,ɾs,ɾs
s,s,ɡ
nx,nx,nç
nç,nx,nx
nx,nx,nç
ç,ç,ç
nɡ,n,nɡ
sk,sk,sk
n,nɡ,n
ɾç,ɾx,ɾç
ɾs,ɾs,ɾs
ns,ns,ns
sk,sk,sk
ɡ,ɡ,s
ç,x,x
s,sk,sk
n,nɡ,nɡ
s,sk,sk
sk,sk,s
nç,nx,nç
s,sk,s
ç,x,x
s,sk,s
ɾx,ɾx,ɾç
s,sk,sk
s,ɡ,s
ɾç,ɾx,ɾx
nx,nx,nx
ns,ns,ns
ç,x,x
nx,nx,nx
nç,nx,nx
s,sk,s
sk,sk,sk
nɡ,n,nɡ
s,sk,s
ɾç,ɾx,ɾx
s,ɡ,s
ɾç,ɾx,ɾx
lɡ,lɡ,lɡ
nɡ,nɡ,n
ns,ns,ns
l,lɡ,l
lɡ,lɡ,l
ç,x,x
sk,sk,s
nɡ,nɡ,n
n,nɡ,nɡ
sk,sk,sk
s,sk,s
x,x,ç
ɡ,ɡ,ɡ
s,ɡ,ɡ
s,sk,sk
s,ɡ,ɡ
lɡ,lɡ,l
x,x,ç
ns,ns,ns
ç,ç,ç
ɡ,ɡ,s
n,n,n
nɡ,nɡ,n
n,n,nɡ
ns,ns,ns
s,sk,s
nç,nx,nx
s,ɡ,ɡ
nç,nç,nç
nɡ,nɡ,n
ç,ç,x
s,sk,sk
s,sk,sk
sk,sk,s
s,sk,s
sk,sk,s
sk,sk,s
sk,sk,s
nɡ,nɡ,n
s,sk,s
ɾç,ɾç,ɾx
sk,sk,sk
sk,sk,sk
ç,x,ç
n,nɡ,nɡ
sk,sk,s
ç,x,ç
ç,x,ç
s,sk,s
nɡ,nɡ,n
ç,x,x
sk,sk,s
ɾs,ɾs,ɾs
nx,nx,nx
nɡ,nɡ,nɡ
l,l,l
ɡ,ɡ,ɡ
s,sk,sk
l,l,l
l,lɡ,l
ç,ç,ç
ns,ns,ns
ɾx,ɾx,ɾç
ç,x,ç
nɡ,nɡ,n
s,sk,sk
n,n,nɡ
n,nɡ,nɡ
ns,ns,ns
s,s,ɡ
sk,sk,sk
ns,ns,ns
x,x,x
ns,ns,ns
s,sk,sk
ns,ns,ns
s,s,ɡ
ç,x,ç
nɡ,nɡ,n
nç,nx,nç
ç,x,x
ç,x,ç
ç,x,x
ɡ,ɡ,ɡ
sk,sk,sk
n,nɡ,nɡ
ɾx,ɾx,ɾç
s,s,sk
x,x,x
ç,x,x
ç,x,ç
s,ɡ,ɡ
ɾs,ɾs,ɾs
ɾs,ɾs,ɾs
s,sk,s
ns,ns,ns
ç,x,x
s,sk,sk
n,nɡ,nɡ
s,sk,s
sk,sk,sk
s,sk,sk
sk,sk,sk
ç,x,x
n,nɡ,nɡ
sk,sk,s
sk,sk,sk
ç,x,ç
n,n,n
n,n,nɡ
ç,x,x
l,lɡ,l
s,ɡ,ɡ
sk,sk,sk
ɾs,ɾs,ɾs
n,nɡ,n
sk,sk,s
x,x,x
nɡ,nɡ,n
ɾs,ɾs,ɾs
nɡ,nɡ,n
nç,nx,nx
ç,x,x
ɾç,ɾx,ɾx
sk,sk,s
s,ɡ,s
sk,sk,s
sk,sk,sk
ç,x,x
s,sk,sk
s,ɡ,ɡ
ns,ns,ns
ç,x,ç
l,lɡ,l
n,n,nɡ
s,s,sk
s,ɡ,s
nç,nç,nç
ç,x,ç
s,sk,s
ɾx,ɾx,ɾç
ns,ns,ns
x,x,ç
ɡ,ɡ,ɡ
ɾç,ɾx,ɾç
ç,x,x
ç,x,x
n,n,nɡ
s,ɡ,s
n,nɡ,nɡ
sk,sk,sk
ɡ,ɡ,ɡ
sk,sk,s
sk,sk,s
s,sk,s
ɾs,ɾs,ɾs
nɡ,nɡ,n
x,x,ç
sk,sk,s
sk,sk,s
s,sk,sk
ɾç,ɾç,ɾx
s,sk,sk
ɡ,ɡ,s
ç,x,ç
s,sk,sk
n,n,nɡ
nɡ,nɡ,n
l,lɡ,lɡ
x,x,ç
n,nɡ,nɡ
nɡ,nɡ,n
s,ɡ,s
n,nɡ,n
ɾs,ɾs,ɾs
s,sk,s
s,s,s
s,s,s
ç,ç,x
ns,ns,ns
sk,sk,s
ç,ç,x
sk,sk,sk
ç,x,ç
ɡ,ɡ,ɡ
ç,x,ç
nɡ,nɡ,n
s,sk,sk
s,sk,sk
x,x,ç
x,x,x
s,ɡ,ɡ
s,sk,s
s,sk,s
x,x,ç
s,sk,sk
x,x,x
s,ɡ,s
nɡ,n,n
ns,ns,ns
n,n,n
s,sk,s
ɾx,ɾx,ɾç
nɡ,nɡ,n
s,s,sk
nɡ,n,nɡ
s,sk,sk
x,x,ç
s,ɡ,ɡ
sk,sk,sk
sk,sk,sk
s,sk,s
n,nɡ,nɡ
ɾs,ɾs,ɾs
n,n,n
s,ɡ,ɡ
n,nɡ,nɡ
l,lɡ,l
ɾx,ɾx,ɾx
s,sk,sk
n,n,nɡ
ç,ç,x
x,x,ç
s,sk,s
s,s,s
ɾs,ɾs,ɾs
x,x,x
s,sk,s
n,nɡ,n
s,sk,sk
nɡ,nɡ,nɡ
ɾx,ɾx,ɾç
ns,ns,ns
s,sk,sk
sk,sk,s
ɾs,ɾs,ɾs
s,sk,s
nç,nç,nx
n,nɡ,n
ɾs,ɾs,ɾs
ç,x,x
sk,sk,sk
ɾs,ɾs,ɾs
sk,sk,sk
s,sk,s
ç,x,x
ns,ns,ns
s,sk,sk
s,sk,s
s,sk,sk
s,ɡ,s
l,lɡ,lɡ
ɾç,ɾx,ɾç
nx,nx,nç
x,x,ç
nç,nx,nx
nɡ,nɡ,nɡ
ç,x,ç
ç,x,x
ç,x,x
s,sk,s
s,sk,sk
nɡ,nɡ,n
ɡ,ɡ,s
ns,ns,ns
s,s,ɡ
ɾs,ɾs,ɾs
nx,nx,nç
s,ɡ,ɡ
n,n,n
ç,x,ç
ç,x,ç
n,nɡ,nɡ
l,lɡ,l
s,s,sk
s,s,s
s,sk,s
nç,nx,nx
s,s,sk
n,n,nɡ
ɡ,ɡ,ɡ
n,nɡ,n
ɾs,ɾs,ɾs
s,sk,sk
s,sk,sk
s,s,sk
ɾs,ɾs,ɾs
ɡ,ɡ,s
n,nɡ,nɡ
ɡ,ɡ,s
s,sk,sk
nɡ,n,n
ç,ç,x
ç,ç,x
x,x,ç
ç,x,x
s,sk,sk
n,nɡ,nɡ
ɡ,ɡ,s
ɾs,ɾs,ɾs
s,ɡ,ɡ
n,nɡ,n
s,sk,s
n,nɡ,nɡ
ç,x,x
nɡ,nɡ,nɡ
nɡ,nɡ,nɡ
s,sk,sk
s,sk,s
ɾs,ɾs,ɾs
n,nɡ,nɡ
ɾs,ɾs,ɾs
sk,sk,s
sk,sk,s
ç,x,x
ç,x,x
s,ɡ,ɡ
ɾs,ɾs,ɾs
s,ɡ,ɡ
ç,x,x
sk,sk,sk
s,s,ɡ
s,sk,sk
x,x,ç
ɾs,ɾs,ɾs
s,sk,s
ɾç,ɾç,ɾx
n,nɡ,nɡ
ɾs,ɾs,ɾs
s,sk,sk
s,sk,sk
l,lɡ,l
n,nɡ,n
ɾç,ɾx,ɾç
sk,sk,sk
ç,x,x
nɡ,n,nɡ
sk,sk,sk
ç,ç,ç
s,sk,s
ç,x,x
s,s,s
n,nɡ,nɡ
s,ɡ,s
nx,nx,nç
s,sk,sk
s,ɡ,ɡ
s,sk,s
ç,x,x
s,sk,sk
sk,sk,sk
s,ɡ,ɡ
sk,sk,s
ɾs,ɾs,ɾs
n,n,nɡ
s,sk,sk
s,s,sk
sk,sk,sk
ɡ,ɡ,ɡ
s,ɡ,s
ç,x,ç
nɡ,nɡ,nɡ
s,sk,sk
nɡ,n,nɡ
ç,x,x
sk,sk,s
sk,sk,sk
lɡ,lɡ,lɡ
ns,ns,ns
sk,sk,s
s,s,sk
sk,sk,s
s,sk,sk
s,sk,sk
nç,nx,nx
x,x,x
nɡ,nɡ,n
x,x,ç
s,s,s
n,nɡ,n
ç,x,x
s,ɡ,ɡ
s,ɡ,ɡ
l,lɡ,lɡ
s,sk,sk
s,sk,sk
sk,sk,s
s,s,s
sk,sk,sk
x,x,x
n,nɡ,n
ç,x,ç
lɡ,lɡ,l
s,ɡ,s
s,sk,sk
ç,x,ç
s,sk,sk
ɾs,ɾs,ɾs
ɾç,ɾx,ɾç
ç,x,x
ns,ns,ns
sk,sk,s
s,sk,sk
s,sk,sk
n,n,nɡ
ɾx,ɾx,ɾç
n,nɡ,nɡ
s,sk,s
s,sk,sk
s,sk,sk
nç,nx,nx
sk,sk,sk
s,sk,sk
ç,x,ç
s,sk,s
s,s,s
sk,sk,sk
x,x,x
s,ɡ,s
nɡ,nɡ,nɡ
sk,sk,sk
n,nɡ,nɡ
s,sk,s
l,lɡ,lɡ
sk,sk,sk
ç,x,x
s,s,sk
nɡ,nɡ,n
s,sk,s
x,x,ç
s,sk,s
s,sk,sk
s,sk,s
ç,x,ç
lɡ,lɡ,l
s,sk,sk
s,sk,s
x,x,x
ɾs,ɾs,ɾs
s,sk,s
n,nɡ,nɡ
s,sk,sk
l,lɡ,l
ɾç,ɾx,ɾç
s,sk,sk
nɡ,n,n
n,nɡ,nɡ
ç,x,x
nx,nx,nx
ç,ç,x
s,sk,sk
ç,x,ç
s,ɡ,s
s,sk,sk
s,sk,s
s,s,s
sk,sk,sk
n,nɡ,nɡ
ɾç,ɾx,ɾç
ɾs,ɾs,ɾs
ç,x,x
ns,ns,ns
n,nɡ,nɡ
sk,sk,s
s,sk,s
nç,nx,nç
s,sk,s
ɾx,ɾx,ɾç
s,s,s
l,l,lɡ
s,s,s
x,x,x
s,sk,sk
ç,ç,x
s,sk,sk
s,sk,s
s,s,sk
ç,x,ç
ç,x,x
x,x,ç
n,nɡ,n
n,n,nɡ
nɡ,nɡ,nɡ
s,s,sk
n,nɡ,nɡ
n,n,nɡ
s,ɡ,ɡ
sk,sk,s
sk,sk,s
nç,nx,nx
nɡ,nɡ,n
ɾs,ɾs,ɾs
ns,ns,ns
ç,ç,ç
ɾç,ɾx,ɾx
ç,x,x
s,sk,s
s,s,sk
ɾs,ɾs,ɾs
sk,sk,sk
s,s,sk
s,sk,sk
s,ɡ,s
x,x,ç
s,s,s
s,s,ɡ
ç,x,ç
n,nɡ,nɡ
sk,sk,s
s,sk,s
s,sk,s
s,sk,s
x,x,x
s,sk,s
nɡ,n,nɡ
ç,ç,x
ns,ns,ns
s,ɡ,s
s,sk,s
s,sk,sk
ç,x,ç
ns,ns,ns
nɡ,n,n
s,sk,s
ns,ns,ns
nç,nx,nx
s,s,sk
n,nɡ,n
s,sk,sk
s,sk,s
ç,x,ç
s,ɡ,ɡ
ɾs,ɾs,ɾs
s,sk,s
ɡ,ɡ,ɡ
s,sk,s
ɾx,ɾx,ɾx
ç,x,ç
ç,ç,ç
s,sk,s
s,s,s
sk,sk,s
ç,x,ç
s,s,sk
s,sk,sk
ç,x,x
ns,ns,ns
s,sk,sk
n,nɡ,n
s,ɡ,s
n,n,nɡ
s,ɡ,ɡ
ç,ç,x
s,sk,sk
ɾs,ɾs,ɾs
ns,ns,ns
sk,sk,s
s,s,sk
ɾs,ɾs,ɾs
ɡ,ɡ,s
n,nɡ,nɡ
l,lɡ,lɡ
nɡ,nɡ,n
ç,x,x
s,sk,sk
s,sk,s
nx,nx,nç
ɾs,ɾs,ɾs
x,x,ç
s,s,sk
x,x,x
ç,x,ç
s,sk,s
sk,sk,s
s,s,sk
s,s,sk
sk,sk,sk
s,s,s
x,x,x
ç,x,x
ç,x,x
s,sk,s
ç,x,x
nɡ,nɡ,n
n,nɡ,nɡ
s,sk,sk
ç,ç,x
ns,ns,ns
s,sk,s
n,n,nɡ
ɡ,ɡ,s
s,s,sk
nɡ,nɡ,n
s,ɡ,s
sk,sk,sk
nɡ,nɡ,n
ç,x,x
s,sk,s
ns,ns,ns
s,sk,sk
ç,x,ç
n,nɡ,nɡ
n,n,nɡ
l,lɡ,l
s,sk,sk
x,x,ç
nɡ,nɡ,n
s,sk,s
n,nɡ,nɡ
ɾç,ɾx,ɾx
s,s,sk
s,ɡ,ɡ
s,sk,sk
ns,ns,ns
n,nɡ,n
sk,sk,sk
ç,x,ç
ç,ç,ç
s,sk,s
s,sk,s
ɾs,ɾs,ɾs
n,nɡ,nɡ
ç,x,ç
l,lɡ,l
ɡ,ɡ,s
ç,x,x
sk,sk,s
ç,x,ç
s,sk,sk
n,nɡ,nɡ
s,sk,s
s,sk,sk
sk,sk,sk
ç,x,ç
s,sk,sk
sk,sk,s
s,ɡ,ɡ
ç,ç,x
ɾs,ɾs,ɾs
ç,x,x
n,nɡ,n
ɾç,ɾx,ɾç
ç,x,ç
s,s,sk
x,x,x
x,x,ç
ɾç,ɾç,ɾç
ç,x,ç
ɾx,ɾx,ɾx
x,x,x
s,sk,sk
s,ɡ,ɡ
sk,sk,sk
s,sk,s
s,sk,s
nx,nx,nç
s,ɡ,s
s,ɡ,ɡ
l,l,lɡ
ns,ns,ns
ç,x,x
ɡ,ɡ,s
nɡ,n,n
nç,nx,nx
s,ɡ,s
s,sk,sk
lɡ,lɡ,lɡ
ɾs,ɾs,ɾs
sk,sk,s
ç,x,x
ɾs,ɾs,ɾs
s,s,ɡ
s,ɡ,s
s,s,sk
nɡ,nɡ,nɡ
s,sk,sk
s,sk,s
ç,x,ç
n,nɡ,n
nɡ,nɡ,n
ɾs,ɾs,ɾs
nɡ,nɡ,n
n,n,nɡ
ç,x,ç
ç,ç,x
ɾç,ɾx,ɾx
sk,sk,sk
s,sk,s
sk,sk,sk
s,sk,sk
ns,ns,ns
s,sk,sk
s,s,ɡ
ç,x,ç
ɾs,ɾs,ɾs
s,sk,s
sk,sk,s
s,sk,s
sk,sk,sk
ç,x,x
ɾç,ɾx,ɾç
s,sk,s
s,sk,sk
s,sk,sk
nɡ,n,nɡ
s,sk,sk
sk,sk,s
nɡ,nɡ,nɡ
sk,sk,s
s,sk,s
ç,x,ç
s,sk,s
s,sk,sk
n,nɡ,n
nɡ,n,n
n,nɡ,n
s,sk,sk
x,x,x
x,x,x
ɾs,ɾs,ɾs
s,sk,sk
ɾs,ɾs,ɾs
n,n,nɡ
s,sk,s
s,sk,sk
ç,x,ç
ç,x,ç
x,x,x
s,sk,sk
ç,x,ç
ɾç,ɾç,ɾx
n,nɡ,n
n,nɡ,n
ɾç,ɾç,ɾç
l,lɡ,lɡ
ns,ns,ns
sk,sk,s
sk,sk,sk
ɾs,ɾs,ɾs
n,nɡ,nɡ
s,sk,sk
ç,x,x
n,nɡ,n
sk,sk,sk
n,nɡ,n
s,sk,sk
sk,sk,sk
s,s,s
ɾç,ɾç,ɾx
n,nɡ,nɡ
n,nɡ,n
s,ɡ,s
n,nɡ,nɡ
n,nɡ,n
nɡ,n,nɡ
ns,ns,ns
x,x,ç
ns,ns,ns
n,nɡ,nɡ
ç,x,x
nɡ,nɡ,n
ɾs,ɾs,ɾs
s,s,sk
s,sk,s
n,nɡ,nɡ
nɡ,nɡ,nɡ
ɾs,ɾs,ɾs
l,lɡ,l
nɡ,n,n
ç,x,x
ns,ns,ns
sk,sk,s
sk,sk,sk
s,sk,sk
sk,sk,s
ç,x,x
sk,sk,s
sk,sk,s
sk,sk,s
x,x,ç
ɾx,ɾx,ɾx
s,s,sk
nx,nx,nç
ns,ns,ns
ns,ns,ns
ɡ,ɡ,s
ɾx,ɾx,ɾx
ɾs,ɾs,ɾs
ɾç,ɾç,ɾç
ns,ns,ns
s,sk,sk
ɾx,ɾx,ɾx
s,sk,s
ɡ,ɡ,s
s,sk,sk
ns,ns,ns
s,sk,s
nɡ,nɡ,n
s,sk,s
s,sk,s
ns,ns,ns
ç,ç,x
l,lɡ,l
s,s,s
nɡ,n,nɡ
nx,nx,nç
s,sk,sk
ç,x,x
l,lɡ,lɡ
lɡ,lɡ,l
s,ɡ,s
s,sk,sk
ɾx,ɾx,ɾç
sk,sk,sk
ɾç,ɾx,ɾx
ç,x,ç
x,x,x
n,n,nɡ
ç,x,ç
nx,nx,nç
nɡ,nɡ,nɡ
nɡ,nɡ,nɡ
s,sk,sk
n,nɡ,nɡ
s,s,s
l,lɡ,lɡ
s,ɡ,s
ɾx,ɾx,ɾç
ç,x,ç
s,s,sk
nɡ,nɡ,nɡ
nɡ,nɡ,n
