src1_sf,src2_sf,tgt_sf
sk,sk,s
sk,sk,s
nɡ,nɡ,n
,jɡ,
,,jɡ
,jɡ,jɡ
ç,x,ç
s,s,sk
sk,sk,s
sk,sk,s
s,sk,sk
ç,x,ç
s,sk,s
nç,nx,nç
sk,sk,sk
s,sk,s
s,sk,s
s,sk,sk
s,sk,sk
sk,sk,s
nx,nx,nx
s,sk,s
s,sk,s
sk,sk,s
s,sk,sk
s,sk,sk
jɡ,jɡ,jɡ
ç,ç,x
,,jɡ
s,sk,s
nɡ,nɡ,nɡ
jɡ,jɡ,
s,sk,sk
n,n,nɡ
ç,x,ç
,jɡ,
nɡ,nɡ,n
s,sk,sk
sk,sk,s
s,sk,sk
sk,sk,sk
s,sk,sk
x,x,x
s,sk,sk
s,s,sk
x,x,x
ɾç,ɾx,ɾx
nɡ,n,nɡ
s,sk,s
s,sk,s
sk,sk,s
s,sk,sk
s,sk,s
nç,nx,nx
s,sk,s
n,nɡ,n
s,sk,sk
nɡ,n,nɡ
s,sk,sk
,jɡ,
s,s,sk
sk,sk,sk
n,n,nɡ
s,sk,sk
ç,ç,x
s,sk,s
s,s,sk
,jɡ,
s,sk,sk
s,sk,sk
s,s,s
nɡ,n,n
nɡ,nɡ,nɡ
sk,sk,s
s,sɡ,sɡ
nɡ,n,nɡ
s,sk,sk
s,s,s
sk,sk,s
s,s,sk
s,sk,s
n,n,n
nç,nx,nç
jɡ,jɡ,
x,x,x
ɾç,ɾx,ɾx
ç,x,x
ɾx,ɾx,ɾç
jɡ,jɡ,jɡ
sk,sk,s
jɡ,jɡ,
s,sk,s
s,sk,sk
ç,x,ç
s,sk,sk
s,sɡ,sɡ
nx,nx,nç
s,s,s
s,sk,s
sk,sk,s
s,sk,sk
sk,sk,sk
,jɡ,
sk,sk,sk
sk,sk,sk
s,sk,sk
n,n,nɡ
s,s,s
ç,x,x
s,sk,sk
s,sk,sk
nɡ,nɡ,n
ɾx,ɾx,ɾx
sk,sk,sk
s,sk,s
jɡ,jɡ,
sk,sk,sk
s,sk,sk
s,s,sk
ɾx,ɾx,ɾx
s,sk,s
nç,nx,nx
,jɡ,
sk,sk,s
sk,sk,sk
nɡ,nɡ,n
nɡ,n,nɡ
s,sɡ,s
jɡ,jɡ,jɡ
s,sk,s
,jɡ,
,jɡ,jɡ
,jɡ,
sk,sk,s
,jɡ,jɡ
s,sk,sk
nx,nx,nç
s,sk,s
s,sk,sk
,,jɡ
sk,sk,sk
nɡ,nɡ,n
s,sk,s
nɡ,n,n
nç,nx,nx
sk,sk,s
s,sk,s
nç,nç,nç
nx,nx,nx
nɡ,n,nɡ
s,sk,sk
jɡ,jɡ,
s,sk,sk
sk,sk,sk
nx,nx,nç
s,sk,s
jɡ,jɡ,
s,sk,sk
jɡ,jɡ,jɡ
sk,sk,s
s,sk,s
s,sɡ,sɡ
s,sk,s
sk,sk,sk
sk,sk,s
s,s,s
,,jɡ
ç,x,ç
,jɡ,
s,s,sk
s,sk,s
s,s,sk
s,sk,s
,jɡ,jɡ
ç,x,ç
,jɡ,jɡ
nɡ,nɡ,n
jɡ,jɡ,
jɡ,jɡ,
ɾç,ɾç,ɾx
sk,sk,sk
nç,nx,nx
sk,sk,sk
nç,nx,nx
s,sɡ,sɡ
sk,sk,sk
s,sk,s
s,s,sk
ɾç,ɾx,ɾx
s,sk,sk
x,x,x
s,sk,sk
sɡ,sɡ,s
s,s,sk
s,sk,sk
s,sk,sk
s,sk,sk
ç,x,x
n,n,nɡ
sk,sk,s
s,sk,sk
sk,sk,sk
sɡ,sɡ,sɡ
s,sk,s
s,sk,s
,jɡ,jɡ
,jɡ,
s,sk,sk
sk,sk,sk
s,sk,sk
nx,nx,nx
s,sɡ,sɡ
s,sk,sk
sk,sk,sk
nɡ,n,n
s,sk,sk
s,sk,s
sk,sk,sk
nç,nx,nx
sk,sk,sk
sk,sk,sk
sk,sk,sk
s,sk,sk
sk,sk,s
x,x,ç
s,s,s
nɡ,nɡ,n
s,sk,s
nç,nx,nç
nç,nx,nx
s,s,sk
,,jɡ
ç,x,ç
ç,x,x
s,sk,sk
sk,sk,sk
sk,sk,sk
sɡ,s,s
s,sk,s
s,sk,sk
s,s,s
jɡ,jɡ,jɡ
sk,sk,sk
s,sk,s
s,sk,s
nɡ,n,nɡ
s,s,sk
s,s,sk
s,s,s
s,s,s
sk,sk,s
ç,ç,x
s,sk,sk
nɡ,n,nɡ
ç,x,ç
sk,sk,sk
sk,sk,s
ɾx,ɾx,ɾx
s,sk,s
n,n,nɡ
s,sk,sk
s,sk,sk
nç,nç,nx
,jɡ,jɡ
s,s,sk
,,jɡ
,,jɡ
s,sk,sk
ç,ç,x
s,sk,s
s,sk,sk
n,nɡ,nɡ
,jɡ,jɡ
nɡ,nɡ,n
s,sk,sk
sk,sk,s
s,sk,sk
sk,sk,sk
sk,sk,sk
s,s,sk
nɡ,nɡ,nɡ
s,sk,s
sk,sk,s
ç,x,x
x,x,x
nɡ,n,n
s,s,sk
nɡ,nɡ,n
s,sk,s
s,sk,sk
sk,sk,s
,jɡ,jɡ
sk,sk,s
s,sk,s
sk,sk,s
s,sk,sk
jɡ,jɡ,jɡ
s,sk,sk
sk,sk,sk
ɾç,ɾx,ɾx
ç,x,x
nɡ,nɡ,nɡ
ç,ç,x
s,sk,s
sk,sk,sk
sk,sk,sk
s,sk,sk
,,
s,sk,sk
s,sk,s
jɡ,jɡ,
s,s,sk
s,sk,s
s,sk,sk
,jɡ,jɡ
s,sk,s
ç,x,x
s,s,s
,jɡ,jɡ
ç,ç,x
s,s,sk
nx,nx,nx
s,sk,s
ɾx,ɾx,ɾç
ɾç,ɾx,ɾx
,,jɡ
ç,x,x
sk,sk,sk
,jɡ,
sk,sk,s
n,nɡ,n
nç,nx,nx
s,sk,sk
ç,x,x
s,sk,s
s,sk,sk
sk,sk,s
s,sk,s
s,sk,sk
sk,sk,sk
n,nɡ,n
s,sk,sk
s,sk,sk
s,sk,sk
s,sk,sk
s,sk,sk
sk,sk,sk
,,jɡ
sk,sk,sk
sk,sk,s
s,sk,sk
s,sk,sk
s,s,s
nɡ,nɡ,n
sɡ,sɡ,sɡ
x,x,ç
s,sk,sk
s,sk,sk
s,s,sk
s,s,sk
s,sk,sk
sk,sk,s
s,sk,sk
,,jɡ
sk,sk,s
s,sk,sk
s,sk,s
s,sk,s
x,x,x
n,n,n
x,x,x
sk,sk,s
,jɡ,
sk,sk,s
s,s,sk
sɡ,sɡ,sɡ
sk,sk,s
jɡ,jɡ,
sk,sk,sk
s,sɡ,sɡ
s,s,s
sk,sk,s
s,sk,sk
s,sk,sk
s,sk,s
nɡ,nɡ,n
jɡ,jɡ,
sk,sk,sk
nɡ,nɡ,nɡ
sk,sk,s
s,sk,sk
nɡ,n,nɡ
ɾç,ɾx,ɾç
sɡ,s,s
sk,sk,s
s,sk,s
s,s,sk
nɡ,nɡ,n
s,sk,s
nç,nx,nx
s,sk,sk
sk,sk,sk
s,sk,s
,jɡ,jɡ
ç,x,x
sk,sk,sk
,jɡ,jɡ
s,sk,sk
s,sk,s
nɡ,nɡ,n
sk,sk,sk
sk,sk,sk
s,sk,s
sk,sk,s
s,sk,sk
nɡ,n,nɡ
,,jɡ
sk,sk,sk
sk,sk,s
s,s,sk
jɡ,jɡ,jɡ
,jɡ,
s,sɡ,s
,jɡ,
ɾç,ɾx,ɾx
ç,x,x
s,sk,sk
s,sk,sk
s,sk,s
s,sk,sk
nx,nx,nx
ɾç,ɾç,ɾç
s,s,s
s,sɡ,s
sk,sk,sk
s,sɡ,sɡ
s,s,sk
s,sk,s
x,x,ç
s,sk,sk
n,n,nɡ
s,sk,s
sk,sk,s
x,x,x
s,sk,sk
x,x,x
,jɡ,
s,sk,sk
s,sk,sk
s,s,sk
ɾx,ɾx,ɾx
sk,sk,s
jɡ,jɡ,
s,sk,sk
s,sk,s
x,x,ç
nɡ,n,n
s,sk,s
sk,sk,sk
ç,x,x
sk,sk,s
ç,x,x
s,sk,s
ç,ç,ç
s,sk,sk
sɡ,sɡ,s
s,s,sɡ
sk,sk,s
s,sk,sk
s,sk,sk
s,s,s
s,sk,s
jɡ,jɡ,
,jɡ,
sɡ,s,sɡ
s,sk,sk
s,sk,sk
s,sk,sk
sɡ,s,sɡ
s,sk,sk
s,sk,sk
nç,nx,nç
s,sk,s
,,
ç,ç,x
s,sk,sk
sk,sk,s
ç,x,ç
s,sk,s
ɾç,ɾx,ɾx
nç,nç,nx
ɾç,ɾç,ɾx
,,jɡ
,jɡ,jɡ
jɡ,jɡ,
jɡ,jɡ,
ç,x,ç
x,x,x
x,x,ç
sɡ,sɡ,s
s,sk,sk
s,sk,s
x,x,x
s,sk,sk
s,sk,s
s,sk,sk
jɡ,jɡ,jɡ
s,sk,s
s,sk,sk
sk,sk,s
s,sk,s
ç,ç,x
sk,sk,sk
n,nɡ,nɡ
nɡ,nɡ,nɡ
s,sk,sk
s,sk,s
s,sk,sk
,jɡ,
s,sk,sk
ç,x,x
nç,nx,nx
ɾç,ɾx,ɾç
s,sk,sk
s,sk,sk
sk,sk,sk
,,jɡ
nɡ,n,n
s,s,sk
,jɡ,jɡ
,jɡ,
s,s,sɡ
s,sk,sk
jɡ,jɡ,
,,jɡ
ɾç,ɾç,ɾç
ç,ç,x
s,s,sk
sk,sk,s
s,s,sk
,jɡ,jɡ
ɾç,ɾx,ɾx
ç,x,ç
s,sk,sk
s,sk,s
sk,sk,sk
s,sk,sk
ɾç,ɾx,ɾx
s,s,sk
,jɡ,jɡ
jɡ,jɡ,jɡ
,jɡ,jɡ
s,s,sk
s,sk,s
s,s,sk
nç,nx,nç
s,sk,sk
s,s,sk
sk,sk,s
ɾç,ɾx,ɾx
nɡ,n,nɡ
,jɡ,jɡ
sk,sk,s
s,sk,s
s,sk,sk
sɡ,s,sɡ
sk,sk,s
sk,sk,s
s,sk,sk
s,sk,sk
sk,sk,sk
s,sk,s
,jɡ,
sk,sk,s
sk,sk,s
ɾç,ɾx,ɾç
sk,sk,sk
nɡ,n,nɡ
jɡ,jɡ,jɡ
s,s,sk
,jɡ,
nɡ,n,n
s,s,sk
sɡ,sɡ,s
s,sk,sk
s,sk,sk
s,sk,sk
s,sk,s
sk,sk,s
sɡ,sɡ,s
nx,nx,nx
s,sk,sk
sk,sk,s
sk,sk,sk
sk,sk,sk
s,s,sk
s,sk,sk
s,s,sk
s,sk,s
sk,sk,sk
s,sk,s
jɡ,jɡ,
nç,nx,nx
s,s,sk
sk,sk,sk
s,sk,s
nç,nx,nx
,jɡ,
,jɡ,
sk,sk,sk
s,sk,sk
s,sk,sk
,jɡ,jɡ
,,
jɡ,jɡ,jɡ
s,sk,sk
s,sk,s
x,x,x
,jɡ,jɡ
nɡ,n,n
s,sk,sk
s,sk,sk
,,jɡ
jɡ,jɡ,
s,sk,sk
ɾx,ɾx,ɾx
nç,nx,nx
ɾç,ɾx,ɾx
ç,x,x
x,x,ç
,jɡ,jɡ
nç,nx,nç
sk,sk,sk
jɡ,jɡ,
,,jɡ
s,sk,sk
jɡ,jɡ,
sk,sk,s
s,s,sk
sk,sk,sk
,jɡ,jɡ
s,sk,sk
nɡ,n,nɡ
sk,sk,sk
sk,sk,sk
sk,sk,sk
sk,sk,sk
s,sk,s
nx,nx,nx
nɡ,nɡ,nɡ
x,x,x
ɾx,ɾx,ɾç
ɾç,ɾx,ɾx
nç,nç,nx
nɡ,nɡ,n
s,sk,sk
s,sk,sk
s,sk,s
s,sk,s
,jɡ,jɡ
s,sk,sk
sk,sk,s
sk,sk,s
ɾç,ɾx,ɾx
,,jɡ
s,sɡ,s
ç,x,ç
s,s,s
s,s,sk
sk,sk,s
s,s,sk
sk,sk,s
sɡ,s,s
s,sk,s
s,sk,s
nç,nx,nx
nɡ,n,nɡ
nɡ,n,nɡ
s,s,s
nɡ,n,nɡ
ç,x,ç
s,sk,s
jɡ,jɡ,
nɡ,n,nɡ
s,s,sk
ç,x,ç
ç,x,x
sk,sk,s
,jɡ,jɡ
s,s,sk
sk,sk,s
n,nɡ,nɡ
s,sk,sk
sk,sk,s
nx,nx,nç
s,sk,s
s,sk,s
sk,sk,s
s,s,sk
x,x,ç
s,sk,sk
nç,nx,nç
sk,sk,s
sk,sk,s
s,sk,sk
sk,sk,sk
nx,nx,nç
nx,nx,nç
nɡ,n,nɡ
s,s,sk
sk,sk,sk
ç,x,x
sk,sk,sk
ç,x,ç
sk,sk,s
ɾx,ɾx,ɾç
s,s,s
sk,sk,s
sk,sk,sk
jɡ,jɡ,
s,sk,s
sk,sk,sk
sk,sk,s
s,sk,sk
s,sk,s
s,sk,sk
sk,sk,s
s,sk,sk
ç,x,ç
sk,sk,sk
,jɡ,jɡ
nx,nx,nx
nɡ,n,n
n,n,nɡ
,jɡ,jɡ
nç,nç,nx
s,sk,s
s,sk,s
nx,nx,nç
s,sk,sk
s,sk,sk
ç,x,x
s,sk,s
s,s,sk
ç,x,ç
s,sk,s
s,sk,sk
,jɡ,
sk,sk,s
s,sk,sk
,jɡ,
,jɡ,jɡ
s,sk,sk
sk,sk,s
s,sk,sk
sk,sk,s
s,sk,sk
s,sk,s
s,sk,s
s,s,sk
sk,sk,sk
ɾç,ɾx,ɾx
,jɡ,
sk,sk,s
ɾx,ɾx,ɾç
,jɡ,jɡ
,,jɡ
s,sk,sk
s,sk,s
s,sk,s
sk,sk,s
jɡ,jɡ,
n,n,n
,jɡ,jɡ
s,s,sk
,jɡ,jɡ
s,sk,sk
,jɡ,
s,sk,sk
ç,ç,x
nɡ,n,nɡ
s,sk,sk
sk,sk,sk
ç,ç,x
s,sk,sk
s,sk,s
sk,sk,s
s,sk,sk
ɾx,ɾx,ɾç
,,jɡ
jɡ,jɡ,jɡ
jɡ,jɡ,
s,sk,s
sɡ,sɡ,s
s,sk,s
sk,sk,sk
s,sk,sk
s,s,sk
,,
sk,sk,sk
,jɡ,jɡ
s,s,sk
s,sk,sk
sk,sk,s
nɡ,n,nɡ
sk,sk,s
s,s,sk
s,s,sk
s,sk,sk
s,sk,sk
nç,nx,nx
sk,sk,sk
s,sk,s
s,sk,sk
s,sk,s
s,sk,sk
sk,sk,s
sk,sk,s
s,sk,sk
n,nɡ,n
x,x,x
ɾx,ɾx,ɾx
x,x,x
s,sk,s
ç,x,x
sk,sk,sk
sk,sk,s
jɡ,jɡ,
s,sk,s
ɾx,ɾx,ɾç
s,sk,s
jɡ,jɡ,jɡ
jɡ,jɡ,jɡ
nç,nx,nç
s,sɡ,sɡ
sk,sk,s
s,sɡ,s
ç,ç,x
sk,sk,sk
sk,sk,s
s,sk,s
s,sk,s
s,sk,sk
,jɡ,jɡ
s,sk,sk
,jɡ,jɡ
,,jɡ
sk,sk,s
s,sk,s
jɡ,jɡ,
s,sk,s
,jɡ,jɡ
s,sk,sk
s,sk,sk
sk,sk,sk
s,sk,s
sk,sk,s
sk,sk,sk
s,sk,s
s,s,s
sk,sk,s
,jɡ,jɡ
s,sk,sk
ɾx,ɾx,ɾç
sk,sk,s
ɾç,ɾx,ɾç
sk,sk,s
,jɡ,
sɡ,sɡ,sɡ
s,sk,sk
sk,sk,sk
nç,nx,nç
sk,sk,s
sk,sk,s
jɡ,jɡ,jɡ
s,sk,sk
s,s,sk
s,s,s
,jɡ,
s,sk,sk
ç,x,x
s,sk,sk
ç,x,x
jɡ,jɡ,
nɡ,n,n
sk,sk,s
s,sk,s
n,n,nɡ
ɾx,ɾx,ɾç
nɡ,n,n
s,sk,s
sk,sk,sk
s,sk,sk
sk,sk,s
ç,ç,x
nɡ,n,n
x,x,ç
sk,sk,s
sk,sk,sk
s,sk,sk
ɾx,ɾx,ɾç
sk,sk,s
jɡ,jɡ,jɡ
nç,nx,nx
s,s,s
s,s,sk
,jɡ,jɡ
s,s,s
s,sk,sk
sk,sk,s
s,sk,sk
s,sk,sk
ç,x,x
,jɡ,jɡ
s,sk,s
sk,sk,s
s,s,s
s,sk,sk
nx,nx,nç
,jɡ,jɡ
sk,sk,sk
sk,sk,s
s,sk,sk
nɡ,n,nɡ
s,sk,sk
s,sk,s
x,x,x
s,sk,sk
s,sk,sk
s,sɡ,sɡ
s,sk,sk
s,sk,sk
nɡ,n,n
,jɡ,jɡ
sk,sk,sk
sk,sk,s
s,s,sk
ç,x,x
s,s,sk
ç,x,ç
nɡ,n,n
x,x,ç
sk,sk,sk
sk,sk,sk
s,sk,sk
s,sk,sk
n,n,nɡ
sk,sk,sk
,jɡ,jɡ
s,sk,sk
s,sk,sk
s,s,s
s,sk,sk
nɡ,n,nɡ
sk,sk,sk
jɡ,jɡ,
s,sk,sk
,jɡ,
ç,x,ç
sk,sk,s
s,sk,sk
nɡ,n,nɡ
s,s,s
nç,nx,nx
sk,sk,s
s,sk,sk
s,sk,sk
nç,nx,nç
s,sk,sk
s,s,sk
jɡ,jɡ,
ɾx,ɾx,ɾx
nx,nx,nç
s,sk,s
sk,sk,s
sɡ,s,sɡ
s,s,sk
sɡ,sɡ,sɡ
sk,sk,s
ç,x,x
sk,sk,sk
sk,sk,s
s,sɡ,sɡ
ɾx,ɾx,ɾx
s,sk,s
jɡ,jɡ,jɡ
s,sɡ,sɡ
sk,sk,sk
nɡ,nɡ,nɡ
s,sk,s
,jɡ,jɡ
jɡ,jɡ,jɡ
sk,sk,s
nç,nx,nç
nɡ,nɡ,nɡ
s,sk,sk
s,sk,s
sk,sk,s
sk,sk,sk
s,sk,s
jɡ,jɡ,jɡ
ç,ç,x
ɾç,ɾx,ɾx
sk,sk,s
s,sk,s
sk,sk,s
s,s,s
jɡ,jɡ,jɡ
x,x,ç
s,sk,sk
,jɡ,
ç,x,ç
sk,sk,sk
s,sk,sk
,jɡ,jɡ
ɾç,ɾx,ɾç
s,sk,sk
sk,sk,s
sk,sk,s
s,s,sk
s,sk,s
ɾç,ɾx,ɾç
nɡ,nɡ,n
s,s,sk
s,sɡ,sɡ
s,sk,s
s,sk,s
jɡ,jɡ,
ɾx,ɾx,ɾx
s,sk,sk
,,
s,sk,s
s,sk,sk
s,sk,s
s,sk,s
,jɡ,
sk,sk,sk
s,sk,sk
ç,x,ç
s,s,sk
s,sk,sk
s,sk,sk
ç,x,x
jɡ,jɡ,jɡ
,jɡ,jɡ
ɾç,ɾx,ɾx
sk,sk,s
jɡ,jɡ,
sk,sk,s
ɾx,ɾx,ɾx
s,sk,sk
s,sk,s
jɡ,jɡ,
ɾç,ɾx,ɾç
s,sk,s
s,sk,sk
s,sk,s
ç,x,ç
sk,sk,sk
s,sk,sk
ç,x,x
s,sk,sk
ɾx,ɾx,ɾç
s,sk,sk
sk,sk,sk
s,sk,sk
s,s,sk
s,sk,sk
x,x,ç
s,sk,sk
ɾç,ɾç,ɾç
sk,sk,sk
ɾx,ɾx,ɾç
s,s,s
ç,x,ç
sk,sk,sk
s,sk,s
s,sk,sk
ɾç,ɾx,ɾx
s,sk,s
,jɡ,
sk,sk,sk
ç,x,ç
sk,sk,s
sk,sk,sk
nç,nx,nx
sk,sk,s
s,s,sk
sk,sk,sk
ç,ç,x
ɾç,ɾx,ɾç
ɾx,ɾx,ɾç
nɡ,nɡ,n
ɾx,ɾx,ɾç
s,s,sɡ
x,x,x
sɡ,sɡ,sɡ
s,sk,sk
ɾç,ɾx,ɾx
,jɡ,
s,sk,s
s,sk,sk
nç,nx,nç
,jɡ,
x,x,x
s,sk,s
sk,sk,s
ç,x,x
s,sk,sk
nɡ,n,nɡ
s,sk,sk
ç,ç,x
ɾx,ɾx,ɾç
s,sk,s
sk,sk,s
sk,sk,sk
x,x,ç
sk,sk,sk
,jɡ,jɡ
nɡ,n,nɡ
,jɡ,
nɡ,n,nɡ
s,sk,s
sk,sk,s
s,sk,sk
,,
s,s,sk
s,sk,sk
s,sk,s
sk,sk,s
sk,sk,s
ç,x,x
s,sk,s
ç,x,x
ç,ç,x
sk,sk,s
sk,sk,s
s,sk,sk
s,sk,s
sk,sk,s
s,s,sk
sk,sk,sk
jɡ,jɡ,
s,sk,sk
s,sk,s
ɾç,ɾx,ɾx
s,sk,sk
ɾx,ɾx,ɾç
x,x,ç
n,nɡ,nɡ
s,s,sk
x,x,x
sk,sk,s
sk,sk,sk
,jɡ,jɡ
s,s,sk
s,sk,s
sk,sk,s
s,s,sk
sk,sk,s
,jɡ,jɡ
,jɡ,
sk,sk,sk
sk,sk,s
sk,sk,s
s,s,s
,jɡ,
s,s,sk
,,jɡ
s,sk,s
sk,sk,sk
,jɡ,jɡ
sɡ,sɡ,sɡ
sɡ,sɡ,s
sk,sk,s
,jɡ,
sɡ,s,s
ç,x,x
sk,sk,sk
sk,sk,sk
n,n,n
sk,sk,s
s,sk,sk
sk,sk,sk
sk,sk,sk
sk,sk,sk
sk,sk,s
ç,x,x
nɡ,n,n
sk,sk,s
s,sk,s
ç,x,x
,jɡ,
nç,nx,nx
nç,nx,nx
ç,x,x
n,n,nɡ
sɡ,sɡ,s
n,n,nɡ
ç,x,ç
s,s,sɡ
s,sk,sk
s,sk,sk
nɡ,n,nɡ
ɾx,ɾx,ɾx
s,sk,s
,jɡ,jɡ
s,sk,sk
ç,ç,ç
s,sk,sk
s,sk,sk
nx,nx,nç
sk,sk,sk
s,sk,s
nɡ,nɡ,n
sk,sk,s
s,sɡ,s
s,sk,sk
s,sk,s
s,sk,s
nç,nx,nç
s,s,s
s,sk,s
jɡ,jɡ,
s,sk,sk
,jɡ,jɡ
s,s,sk
nɡ,n,n
,jɡ,
sk,sk,sk
sk,sk,s
sk,sk,s
,jɡ,jɡ
s,s,s
sɡ,sɡ,s
nɡ,n,n
n,nɡ,nɡ
ç,x,ç
s,sk,s
s,s,sk
sk,sk,s
jɡ,jɡ,jɡ
jɡ,jɡ,jɡ
nɡ,n,nɡ
sk,sk,s
s,sk,sk
sk,sk,sk
x,x,x
s,sk,sk
nç,nx,nx
s,sk,sk
,jɡ,
nx,nx,nx
s,sk,sk
s,sk,s
sk,sk,sk
s,sk,sk
jɡ,jɡ,jɡ
nç,nx,nx
,,jɡ
s,s,sk
s,sk,sk
s,sk,sk
s,s,s
x,x,ç
,jɡ,jɡ
ç,x,x
nɡ,n,nɡ
s,sk,sk
,jɡ,
nɡ,n,nɡ
sk,sk,sk
sk,sk,sk
ç,x,ç
sk,sk,sk
,jɡ,jɡ
,jɡ,jɡ
sk,sk,sk
,,jɡ
sɡ,s,s
s,sk,s
,jɡ,jɡ
sk,sk,s
nx,nx,nç
nx,nx,nç
s,sk,sk
sk,sk,s
nɡ,nɡ,nɡ
s,sk,sk
sk,sk,s
sk,sk,sk
s,sk,sk
,jɡ,
nɡ,n,nɡ
x,x,ç
n,n,n
s,sk,s
sk,sk,sk
s,sk,s
s,sk,s
s,sk,s
nɡ,nɡ,nɡ
nç,nx,nç
s,sk,sk
s,sk,sk
s,s,sk
,jɡ,jɡ
s,sk,sk
s,sk,s
s,sk,s
ç,x,x
s,s,sk
s,sk,s
s,s,sk
s,s,sk
s,s,s
x,x,x
sk,sk,s
s,sk,sk
s,sk,s
ç,x,ç
jɡ,jɡ,jɡ
s,sk,s
s,sk,sk
s,sk,sk
n,n,n
s,sk,sk
s,sk,sk
s,sk,s
x,x,x
s,sk,sk
sk,sk,sk
nx,nx,nç
ç,x,ç
ç,x,ç
s,s,sk
jɡ,jɡ,jɡ
s,sk,sk
nɡ,nɡ,n
sɡ,s,sɡ
s,sk,sk
sk,sk,sk
s,sk,sk
ç,x,ç
s,sk,sk
s,s,s
sk,sk,s
s,sk,sk
s,sk,s
s,sk,s
x,x,ç
,jɡ,jɡ
ç,x,ç
,jɡ,
sk,sk,s
s,sk,s
x,x,ç
s,s,sk
s,sk,s
ɾç,ɾx,ɾx
nɡ,n,nɡ
s,sk,s
s,sk,s
sk,sk,s
s,sk,sk
ç,x,x
,jɡ,jɡ
ɾx,ɾx,ɾx
sɡ,s,sɡ
s,sk,s
s,sk,s
s,sk,sk
s,s,s
s,sk,sk
s,sk,s
s,sk,sk
sk,sk,sk
s,s,sk
sk,sk,s
s,sk,sk
x,x,x
nɡ,nɡ,n
s,sk,s
x,x,ç
,jɡ,jɡ
x,x,ç
s,sk,s
s,sk,s
jɡ,jɡ,
s,sk,sk
sk,sk,s
,jɡ,jɡ
,jɡ,jɡ
sk,sk,s
nç,nx,nç
sk,sk,sk
n,n,nɡ
x,x,ç
,,jɡ
ɾç,ɾx,ɾç
,jɡ,
n,n,nɡ
,jɡ,jɡ
,jɡ,jɡ
s,sk,s
s,sk,sk
nç,nx,nç
s,sk,sk
ç,x,ç
s,s,sk
nɡ,nɡ,n
sk,sk,s
s,sk,sk
s,sk,sk
sk,sk,s
s,sk,s
s,sk,sk
sk,sk,s
ɾx,ɾx,ɾx
s,sk,sk
s,sk,s
n,n,nɡ
sɡ,sɡ,sɡ
s,sk,s
s,sk,s
jɡ,jɡ,jɡ
sk,sk,s
sk,sk,s
s,s,sk
n,n,nɡ
sk,sk,s
nx,nx,nx
s,s,s
sk,sk,sk
sk,sk,s
s,sk,sk
ɾx,ɾx,ɾç
sk,sk,s
s,sk,s
s,sk,s
x,x,x
ç,x,ç
s,sk,sk
ç,x,ç
sk,sk,sk
sɡ,sɡ,s
,jɡ,jɡ
sk,sk,sk
ɾç,ɾx,ɾç
ɾç,ɾx,ɾx
sɡ,sɡ,sɡ
sk,sk,sk
s,sk,sk
ɾç,ɾx,ɾç
ç,x,x
s,sk,s
s,sk,s
s,sk,sk
,jɡ,
s,sk,sk
