src1_sf,src2_sf,tgt_sf
nx,nx,nç
s,sɡ,s
sk,sk,sk
x,x,ç
sk,sk,sk
ɾç,ɾç,ɾx
s,sk,sk
s,sk,s
ɾç,ɾx,ɾx
s,s,s
nɡ,nɡ,n
n,n,nɡ
nɡ,nɡ,n
sk,sk,s
ç,x,x
sk,sk,sk
sk,sk,s
n,nɡ,nɡ
sk,sk,sk
nɡ,n,nɡ
s,s,s
n,nɡ,nɡ
n,n,n
s,sk,s
s,s,sk
sk,sk,sk
nɡ,n,nɡ
n,nɡ,nɡ
ç,x,ç
s,ɡ,ɡ
,jɡ,jɡ
nɡ,nɡ,nɡ
s,s,sk
n,nɡ,n
ç,x,x
s,s,s
x,x,x
s,sk,s
s,sk,s
s,s,sk
s,sk,sk
s,sk,s
s,sk,sk
s,sk,sk
n,n,nɡ
jɡ,jɡ,jɡ
ns,ns,ns
sk,sk,s
ɾç,ɾx,ɾx
ɾx,ɾx,ɾx
s,sk,sk
s,sk,s
s,sk,sk
s,sk,sk
s,sk,sk
s,sk,s
s,sk,s
ç,x,x
nɡ,n,nɡ
sk,sk,s
s,sk,s
n,n,n
s,sk,sk
nx,nx,nç
lç,lx,lç
nx,nx,nx
nɡ,n,nɡ
s,sk,sk
s,sk,s
s,sk,sk
sk,sk,sk
nɡ,nɡ,nɡ
n,n,nɡ
sk,sk,s
nɡ,n,n
s,sk,sk
nɡ,nɡ,nɡ
s,sk,sk
nɡ,nɡ,nɡ
sk,sk,sk
sɡ,sɡ,s
s,s,sk
nɡ,nɡ,nɡ
sk,sk,sk
s,sk,sk
ns,ns,ns
,,jɡ
nɡ,n,n
s,s,s
sk,sk,sk
sk,sk,s
s,sk,sk
nɡ,n,n
s,ɡ,ɡ
nɡ,nɡ,n
s,s,sk
n,n,nɡ
s,s,s
s,sk,sk
lç,lx,lx
nɡ,nɡ,n
sk,sk,sk
lç,lx,lç
lç,lx,lx
sk,sk,sk
ç,ç,ç
nɡ,nɡ,n
n,n,nɡ
s,sk,s
,jɡ,jɡ
nç,nx,nç
ns,ns,ns
sk,sk,sk
s,sk,sk
ns,ns,ns
sk,sk,sk
n,nɡ,n
s,s,s
s,sk,s
sk,sk,sk
n,nɡ,n
sk,sk,sk
s,sk,s
ç,x,ç
s,sk,sk
sk,sk,sk
nɡ,n,nɡ
s,sk,sk
ɾx,ɾx,ɾx
s,s,sk
s,s,s
nɡ,nɡ,nɡ
s,sk,sk
s,sk,sk
,jɡ,
x,x,ç
,jɡ,
s,sk,sk
s,sk,sk
sk,sk,s
l,l,lɡ
s,sk,s
x,x,x
s,sk,sk
,jɡ,jɡ
n,nɡ,n
sk,sk,s
ç,ç,x
n,n,nɡ
ɡ,ɡ,ɡ
nɡ,nɡ,nɡ
nx,nx,nx
jɡ,jɡ,
s,sk,sk
sk,sk,sk
nx,nx,nç
jɡ,jɡ,jɡ
ç,ç,x
nɡ,nɡ,n
s,sk,sk
n,nɡ,nɡ
n,nɡ,nɡ
nɡ,n,n
ns,ns,ns
ç,x,ç
x,x,ç
sk,sk,sk
n,nɡ,nɡ
nɡ,nɡ,nɡ
sk,sk,s
jɡ,jɡ,jɡ
sɡ,sɡ,s
nɡ,n,nɡ
ç,x,x
sk,sk,s
x,x,x
s,sk,s
s,sk,s
sk,sk,sk
sk,sk,s
n,nɡ,n
lɡ,l,lɡ
s,sk,sk
n,n,nɡ
sk,sk,s
sk,sk,s
sk,sk,sk
n,n,nɡ
s,sk,s
n,nɡ,n
nɡ,n,nɡ
s,sk,sk
s,sk,sk
sk,sk,s
sk,sk,sk
ç,x,ç
nɡ,n,n
s,s,sk
s,sk,sk
ç,x,x
s,sk,sk
sk,sk,sk
s,sk,sk
sɡ,s,s
s,s,sk
ç,x,x
s,sk,s
n,nɡ,n
s,sk,sk
n,nɡ,nɡ
s,sk,sk
n,nɡ,nɡ
ns,ns,ns
nɡ,n,nɡ
sk,sk,sk
sk,sk,s
ç,x,ç
nɡ,n,n
s,sk,sk
s,sk,s
ç,ç,x
,,jɡ
x,x,x
lç,lx,lx
s,s,sk
sk,sk,sk
sk,sk,s
jɡ,jɡ,jɡ
s,sk,s
s,s,s
sk,sk,sk
sk,sk,sk
nɡ,nɡ,nɡ
ɾç,ɾx,ɾx
s,sk,s
sk,sk,s
s,s,sk
sk,sk,s
s,sk,sk
s,s,sk
sk,sk,sk
jɡ,jɡ,jɡ
n,n,nɡ
sk,sk,s
s,sk,sk
sk,sk,s
s,sk,s
s,sk,sk
s,s,s
s,s,s
,,jɡ
s,sk,s
s,sk,sk
n,nɡ,n
s,sk,s
n,nɡ,nɡ
jɡ,jɡ,
s,s,s
sk,sk,s
s,sk,sk
,,jɡ
ç,x,x
n,n,n
s,sk,sk
sk,sk,sk
nɡ,n,nɡ
s,sk,s
nx,nx,nx
s,sk,sk
s,sk,sk
s,s,sk
s,s,sk
ɾç,ɾx,ɾç
s,sk,sk
sk,sk,sk
sk,sk,sk
x,x,x
ç,x,ç
sk,sk,sk
nɡ,nɡ,n
s,s,s
sk,sk,s
s,sk,sk
s,s,sk
ç,x,x
ɾç,ɾx,ɾç
ç,x,x
s,sk,s
x,x,ç
s,ɡ,s
n,nɡ,n
nɡ,n,nɡ
,jɡ,jɡ
sk,sk,sk
n,n,nɡ
nɡ,nɡ,nɡ
s,sk,s
nɡ,nɡ,nɡ
nɡ,nɡ,n
sk,sk,sk
s,sk,s
sk,sk,sk
s,sk,s
sk,sk,sk
s,s,sk
s,s,sk
s,sk,sk
nɡ,nɡ,nɡ
s,sk,s
x,x,ç
nɡ,nɡ,n
nɡ,nɡ,nɡ
s,sk,sk
s,sk,s
ɾx,ɾx,ɾç
sk,sk,s
s,sk,sk
s,sk,sk
n,nɡ,n
n,nɡ,n
ç,x,x
s,sk,sk
nɡ,nɡ,nɡ
s,s,sk
sk,sk,sk
nɡ,n,nɡ
x,x,ç
sk,sk,s
lx,lx,lç
sk,sk,sk
nɡ,n,n
,,jɡ
s,sk,sk
s,s,sk
sk,sk,s
s,sk,s
s,sk,sk
s,sk,sk
x,x,x
n,n,n
s,sk,sk
s,sk,sk
sk,sk,s
s,s,sɡ
sk,sk,sk
n,nɡ,nɡ
s,s,s
s,sk,sk
nɡ,n,n
,jɡ,jɡ
nɡ,n,nɡ
ɾx,ɾx,ɾç
nɡ,nɡ,n
s,sk,s
nɡ,n,nɡ
sk,sk,sk
ç,x,x
nɡ,n,n
nx,nx,nx
n,n,nɡ
ɾs,ɾs,ɾs
jɡ,jɡ,jɡ
sk,sk,s
ç,x,ç
sk,sk,s
nɡ,n,nɡ
x,x,x
ɡ,ɡ,ɡ
n,n,nɡ
s,sk,s
s,sk,s
l,lɡ,l
ç,ç,x
sk,sk,sk
sk,sk,sk
x,x,x
n,n,n
s,sk,sk
s,sk,sk
s,sk,s
sk,sk,sk
s,sk,sk
sk,sk,s
n,n,nɡ
ç,x,x
s,sk,sk
s,sk,sk
s,sk,s
nç,nç,nx
ɾç,ɾx,ɾç
sk,sk,sk
s,sk,sk
nɡ,nɡ,n
nɡ,nɡ,nɡ
sk,sk,sk
s,sk,s
sk,sk,sk
sk,sk,s
l,l,lɡ
sk,sk,s
n,n,n
ç,x,x
sk,sk,s
s,s,sk
ç,ç,x
s,sk,sk
ç,x,x
s,sk,sk
s,sk,sk
s,sk,sk
sk,sk,sk
n,n,n
ɾs,ɾs,ɾs
n,n,n
s,sk,sk
s,sk,s
x,x,ç
s,s,sk
sk,sk,sk
ç,x,x
x,x,x
s,sk,sk
sk,sk,s
nɡ,nɡ,nɡ
nɡ,nɡ,n
nɡ,nɡ,nɡ
nɡ,nɡ,nɡ
sk,sk,s
n,nɡ,n
s,sk,sk
n,nɡ,nɡ
s,s,sk
nɡ,n,nɡ
sk,sk,s
ɾç,ɾx,ɾx
ç,ç,x
s,sk,sk
s,s,sk
s,sk,sk
s,sk,s
l,l,lɡ
s,sk,sk
s,sk,sk
,jɡ,jɡ
n,nɡ,n
sk,sk,sk
s,sk,s
s,sk,s
s,sk,sk
sk,sk,s
s,s,s
nɡ,n,n
s,sk,s
sk,sk,sk
s,sk,sk
s,ɡ,ɡ
ç,x,x
s,sk,s
x,x,x
s,ɡ,ɡ
ç,x,x
s,sk,sk
s,sk,sk
s,sk,s
s,sk,sk
s,sk,s
s,sk,sk
n,nɡ,nɡ
sk,sk,s
sk,sk,s
s,s,s
nɡ,nɡ,n
nɡ,n,nɡ
n,nɡ,nɡ
,jɡ,jɡ
nɡ,n,n
nɡ,nɡ,n
s,ɡ,ɡ
ɾç,ɾx,ɾç
sk,sk,sk
sk,sk,sk
l,lɡ,lɡ
,jɡ,jɡ
ç,ç,x
s,s,sk
s,sk,s
x,x,x
s,sk,sk
s,sk,s
jɡ,jɡ,
sk,sk,s
,jɡ,jɡ
nɡ,n,n
sk,sk,s
n,n,nɡ
nɡ,nɡ,nɡ
s,sk,sk
sk,sk,sk
sk,sk,sk
x,x,ç
n,n,nɡ
s,sk,sk
jɡ,jɡ,jɡ
s,sk,sk
n,n,nɡ
lç,lç,lx
s,sk,sk
s,sk,s
x,x,ç
s,sk,sk
ç,x,x
s,sk,s
,jɡ,
sk,sk,s
s,sk,s
ɾç,ɾx,ɾç
s,s,s
,jɡ,jɡ
n,n,n
ç,x,x
s,s,s
sk,sk,s
n,nɡ,nɡ
s,s,s
ç,x,x
ç,x,x
n,nɡ,n
s,sk,s
s,sk,sk
s,sk,sk
s,sk,sk
s,s,sk
nx,nx,nx
nx,nx,nç
s,s,sk
nɡ,nɡ,n
s,sɡ,sɡ
sk,sk,s
s,sk,sk
nɡ,nɡ,n
s,sk,sk
n,n,n
sk,sk,sk
nç,nx,nx
ɾx,ɾx,ɾç
s,sk,sk
s,s,s
n,nɡ,nɡ
x,x,x
n,nɡ,nɡ
s,s,sk
sk,sk,s
ɾç,ɾx,ɾx
ç,x,x
s,sk,s
nɡ,n,n
nɡ,n,nɡ
s,sk,sk
sk,sk,s
s,sk,sk
s,sk,s
nɡ,nɡ,n
,jɡ,
x,x,ç
s,sk,sk
s,sk,sk
s,sk,s
s,sk,sk
ç,x,ç
sɡ,s,sɡ
s,s,sk
,jɡ,jɡ
nɡ,nɡ,n
s,sk,sk
sk,sk,sk
nɡ,n,n
sk,sk,s
s,sk,s
s,sk,sk
s,sk,s
s,sk,sk
sk,sk,s
s,s,sk
n,n,nɡ
s,sk,s
sk,sk,sk
s,sk,s
ɾç,ɾx,ɾx
lç,lx,lç
nɡ,nɡ,n
n,nɡ,nɡ
s,sk,sk
s,sk,sk
s,sk,sk
x,x,ç
sk,sk,s
ɾç,ɾx,ɾx
nɡ,n,nɡ
s,sk,sk
ç,x,x
s,sk,sk
s,sk,s
sk,sk,s
ɾç,ɾç,ɾx
nɡ,n,nɡ
lɡ,lɡ,lɡ
s,sk,sk
jɡ,jɡ,jɡ
sk,sk,s
s,sk,sk
ç,x,x
sk,sk,s
ɾç,ɾç,ɾx
sk,sk,s
n,nɡ,n
sɡ,s,s
nɡ,nɡ,nɡ
sk,sk,sk
sk,sk,s
nç,nx,nx
x,x,ç
s,s,s
lç,lx,lx
ɾs,ɾs,ɾs
sk,sk,sk
s,sk,s
sk,sk,sk
lç,lx,lx
s,s,s
sk,sk,sk
nɡ,nɡ,nɡ
nɡ,n,nɡ
s,sk,sk
s,s,sk
n,n,nɡ
s,sk,sk
ç,x,ç
s,sk,sk
s,sk,sk
s,sk,sk
s,s,s
sk,sk,sk
s,sk,sk
nɡ,n,nɡ
nɡ,n,n
ns,ns,ns
s,sk,s
nç,nx,nx
s,sk,sk
s,sk,s
sk,sk,sk
sk,sk,sk
sɡ,s,sɡ
nɡ,n,nɡ
s,s,sɡ
s,s,s
n,nɡ,nɡ
s,sk,sk
ç,x,ç
s,s,s
sk,sk,s
s,sk,s
lç,lx,lx
ç,ç,x
ç,x,ç
sk,sk,sk
sk,sk,s
,jɡ,jɡ
,,
sk,sk,s
n,nɡ,nɡ
sk,sk,sk
sk,sk,s
ɾç,ɾx,ɾç
jɡ,jɡ,
n,n,nɡ
n,n,n
nɡ,n,n
s,sk,sk
lx,lx,lç
lç,lx,lx
s,s,s
sk,sk,sk
nɡ,n,nɡ
s,s,sk
s,s,sk
,jɡ,jɡ
sk,sk,sk
s,sk,s
ç,x,x
s,sk,sk
sk,sk,sk
ns,ns,ns
sk,sk,s
ç,x,x
ç,x,ç
s,sk,s
lç,lç,lx
s,s,s
nɡ,nɡ,n
s,s,sk
nɡ,nɡ,n
n,n,nɡ
lç,lx,lx
s,sk,sk
sk,sk,s
sk,sk,sk
s,s,sk
sk,sk,sk
s,sk,sk
s,sk,s
sk,sk,s
nç,nx,nç
ɾx,ɾx,ɾx
sk,sk,s
s,ɡ,s
sk,sk,sk
ɡ,ɡ,ɡ
s,sk,sk
s,sk,sk
ç,x,x
ɾs,ɾs,ɾs
sk,sk,s
s,sk,sk
sk,sk,sk
s,sk,sk
s,sk,sk
ɡ,ɡ,s
lç,lx,lx
s,ɡ,ɡ
s,s,sk
sk,sk,sk
nç,nç,nç
sk,sk,sk
sk,sk,sk
sk,sk,s
s,s,sk
s,sk,sk
nɡ,n,n
s,sk,sk
s,sk,sk
x,x,x
sk,sk,sk
nɡ,nɡ,nɡ
nɡ,n,n
ɾs,ɾs,ɾs
s,sk,s
sk,sk,s
n,nɡ,nɡ
nɡ,n,nɡ
nɡ,n,nɡ
sk,sk,sk
sk,sk,sk
s,sk,sk
ɾs,ɾs,ɾs
ç,x,x
s,sk,s
s,sk,s
x,x,x
,jɡ,
,jɡ,
sk,sk,s
nɡ,n,nɡ
n,nɡ,n
sk,sk,s
ç,x,ç
ç,x,ç
ç,x,x
ɡ,ɡ,ɡ
s,ɡ,s
sk,sk,s
n,n,n
n,nɡ,nɡ
sk,sk,s
nɡ,nɡ,nɡ
ɾç,ɾx,ɾç
lx,lx,lç
s,s,sk
s,sk,s
s,sk,s
s,s,sk
sk,sk,sk
sk,sk,sk
s,sk,s
s,sk,sk
s,ɡ,s
ɾx,ɾx,ɾx
s,sk,s
sk,sk,s
nç,nç,nx
n,n,nɡ
nɡ,n,nɡ
nɡ,nɡ,nɡ
s,sk,s
sk,sk,s
nɡ,nɡ,n
s,sk,s
s,sk,s
nɡ,n,nɡ
jɡ,jɡ,jɡ
,,
sk,sk,s
sk,sk,s
nɡ,nɡ,nɡ
s,s,s
s,sk,sk
s,sk,s
ç,x,x
ç,x,x
s,sk,sk
lç,lç,lç
nç,nx,nx
nç,nx,nç
s,s,sk
s,s,sk
nɡ,n,n
x,x,ç
s,s,s
s,sk,s
n,n,nɡ
nɡ,nɡ,n
s,sk,s
sk,sk,sk
ç,ç,x
s,sk,sk
sk,sk,sk
nx,nx,nx
sk,sk,sk
nɡ,nɡ,nɡ
sk,sk,s
s,sk,s
s,sk,sk
n,nɡ,n
s,s,sk
sk,sk,sk
jɡ,jɡ,
x,x,ç
s,sk,sk
lɡ,lɡ,lɡ
s,sk,sk
sk,sk,sk
ɾç,ɾx,ɾx
sk,sk,sk
s,sk,sk
x,x,x
s,sk,s
nɡ,nɡ,nɡ
n,nɡ,nɡ
s,sk,sk
sk,sk,s
s,sk,s
lç,lx,lç
n,nɡ,nɡ
s,sk,sk
s,sk,sk
s,s,s
s,sk,s
s,sk,s
sk,sk,s
ɾç,ɾç,ɾx
n,n,nɡ
ɡ,ɡ,s
s,sk,s
ɡ,ɡ,ɡ
lx,lx,lç
s,s,sk
x,x,x
sɡ,s,sɡ
ç,x,ç
jɡ,jɡ,
s,sk,s
ɾs,ɾs,ɾs
s,sk,s
ç,x,x
sk,sk,sk
s,sk,sk
s,sk,s
,jɡ,jɡ
sk,sk,s
sk,sk,s
nɡ,nɡ,n
sk,sk,s
lx,lx,lç
s,sk,sk
nç,nx,nç
x,x,x
lx,lx,lç
sk,sk,s
s,s,s
s,s,s
sk,sk,s
s,s,sk
,jɡ,jɡ
,jɡ,
n,nɡ,nɡ
nɡ,nɡ,nɡ
sk,sk,sk
sk,sk,s
sk,sk,sk
s,sk,sk
l,l,lɡ
sk,sk,s
nɡ,nɡ,nɡ
s,sk,s
sk,sk,sk
s,sk,sk
s,s,s
ns,ns,ns
s,sk,s
sk,sk,s
sk,sk,s
s,sk,sk
nɡ,nɡ,nɡ
ç,x,ç
nɡ,nɡ,nɡ
s,s,sk
sk,sk,s
s,sk,s
ɾç,ɾx,ɾç
s,sk,s
sk,sk,sk
s,sk,sk
nɡ,n,nɡ
s,sk,sk
sk,sk,sk
s,sk,sk
,jɡ,
jɡ,jɡ,jɡ
nç,nx,nç
jɡ,jɡ,jɡ
jɡ,jɡ,jɡ
ç,x,x
s,sk,sk
sk,sk,s
n,nɡ,n
nx,nx,nx
s,sk,s
ç,x,x
ç,x,x
n,nɡ,nɡ
,jɡ,jɡ
nɡ,nɡ,nɡ
sk,sk,sk
ns,ns,ns
s,s,sk
s,sk,sk
s,sk,sk
s,s,s
x,x,ç
s,sk,s
ç,ç,x
nɡ,n,n
ɾs,ɾs,ɾs
nɡ,n,nɡ
sk,sk,s
s,s,sk
nç,nx,nç
sk,sk,sk
ç,ç,x
s,sk,s
sk,sk,sk
sk,sk,sk
n,nɡ,nɡ
,,jɡ
s,sk,sk
sk,sk,s
s,s,sk
ç,x,x
s,sk,s
s,s,sk
sk,sk,s
ç,x,ç
s,sk,s
s,sk,sk
nɡ,nɡ,n
n,nɡ,nɡ
s,sk,sk
s,sk,sk
nɡ,n,n
s,sk,s
s,s,sk
nɡ,nɡ,nɡ
sk,sk,s
n,nɡ,n
ç,x,x
sk,sk,sk
s,sk,sk
sk,sk,sk
n,nɡ,nɡ
ç,x,x
jɡ,jɡ,
nɡ,n,nɡ
ç,x,ç
s,sk,sk
s,sk,s
nx,nx,nç
sk,sk,sk
sk,sk,sk
s,sk,s
lç,lx,lx
s,s,sk
sk,sk,sk
ɾç,ɾx,ɾx
,jɡ,
nɡ,nɡ,n
ɾx,ɾx,ɾx
nɡ,nɡ,n
nɡ,n,nɡ
nɡ,nɡ,n
s,s,sk
n,n,n
ç,ç,ç
ç,x,x
sk,sk,sk
nɡ,nɡ,n
sɡ,sɡ,sɡ
s,s,s
s,sk,sk
s,sk,s
,jɡ,
l,lɡ,l
ɾç,ɾç,ɾx
s,sk,sk
sk,sk,s
sk,sk,s
s,sk,sk
sk,sk,s
s,sk,sk
sk,sk,sk
n,nɡ,nɡ
s,s,s
ç,x,x
s,sk,sk
nɡ,nɡ,n
s,s,sk
nɡ,n,n
ç,x,x
nɡ,n,n
sk,sk,sk
nɡ,n,nɡ
lɡ,lɡ,l
,jɡ,
s,s,sk
s,s,s
sk,sk,s
s,sk,s
ç,ç,ç
s,sk,sk
s,sk,sk
sk,sk,s
ɾç,ɾx,ɾx
s,sk,s
nɡ,nɡ,n
s,s,s
lç,lç,lx
s,sk,sk
,,
s,sk,sk
ɾs,ɾs,ɾs
n,n,nɡ
s,s,s
ns,ns,ns
,jɡ,jɡ
s,s,sk
s,sk,s
s,sk,sk
sk,sk,sk
sk,sk,s
ç,x,ç
sk,sk,s
ɾx,ɾx,ɾç
nɡ,n,nɡ
s,sɡ,s
x,x,ç
s,s,sk
x,x,ç
s,sk,sk
s,ɡ,ɡ
s,ɡ,ɡ
s,ɡ,s
s,sk,sk
s,sk,s
nx,nx,nç
ɾs,ɾs,ɾs
sk,sk,sk
nç,nx,nx
ç,x,x
x,x,x
nɡ,nɡ,n
nɡ,nɡ,nɡ
s,s,s
s,sk,sk
s,sk,sk
sk,sk,s
s,sk,sk
sk,sk,s
n,nɡ,n
ɾç,ɾx,ɾx
nç,nç,nç
s,sk,sk
s,sk,sk
,jɡ,jɡ
jɡ,jɡ,jɡ
s,sk,s
s,sk,sk
nɡ,n,nɡ
jɡ,jɡ,
s,sk,s
ç,x,ç
nɡ,n,n
s,s,sk
sk,sk,s
sk,sk,s
sk,sk,sk
sk,sk,s
ç,x,ç
nɡ,nɡ,n
sk,sk,sk
ç,x,ç
n,nɡ,nɡ
s,sk,s
s,sk,sk
s,sk,s
s,sk,sk
n,nɡ,n
,jɡ,
s,sk,s
ɾç,ɾx,ɾç
x,x,ç
nç,nç,nx
sk,sk,s
s,sk,s
s,s,sk
s,sk,s
ɾx,ɾx,ɾç
sk,sk,sk
s,sk,s
sk,sk,sk
nɡ,nɡ,n
s,sk,sk
s,sk,sk
sk,sk,s
s,s,sk
s,sk,s
nɡ,n,nɡ
s,s,s
sk,sk,s
lç,lç,lx
n,nɡ,nɡ
ç,x,ç
lç,lx,lç
sk,sk,s
sɡ,sɡ,s
x,x,x
sk,sk,sk
ns,ns,ns
nç,nç,nx
ɾx,ɾx,ɾx
lɡ,l,l
s,sk,sk
nɡ,nɡ,n
ɾç,ɾx,ɾç
,,
s,sk,sk
s,sk,s
lç,lx,lx
nɡ,nɡ,nɡ
s,s,sk
s,s,sk
x,x,ç
n,nɡ,nɡ
s,sk,sk
s,sk,sk
nɡ,nɡ,n
n,nɡ,nɡ
ɾx,ɾx,ɾx
x,x,ç
s,sk,sk
s,sk,s
ç,x,ç
s,sk,sk
sk,sk,s
n,n,nɡ
sk,sk,sk
s,s,s
s,sk,s
s,s,sk
s,sk,s
s,sk,sk
nɡ,n,nɡ
lç,lx,lx
jɡ,jɡ,jɡ
s,sk,sk
nɡ,n,nɡ
n,n,n
jɡ,jɡ,
s,sk,s
ɾç,ɾx,ɾx
s,sk,s
sk,sk,sk
ɾx,ɾx,ɾç
s,ɡ,ɡ
s,sk,sk
s,sk,sk
x,x,ç
s,s,s
sk,sk,s
sk,sk,s
s,ɡ,ɡ
s,ɡ,ɡ
s,sk,s
ɾç,ɾx,ɾx
ç,ç,x
jɡ,jɡ,jɡ
n,nɡ,nɡ
s,sk,sk
s,sk,sk
s,sk,s
nɡ,n,nɡ
s,s,sk
s,s,s
sk,sk,sk
s,sk,sk
sk,sk,sk
sk,sk,sk
n,nɡ,nɡ
s,sk,s
s,sk,sk
n,nɡ,nɡ
nɡ,n,nɡ
x,x,x
s,sk,s
sk,sk,s
s,sk,sk
sk,sk,s
nɡ,nɡ,nɡ
lç,lx,lç
nɡ,nɡ,nɡ
s,sk,s
s,sk,sk
s,sɡ,sɡ
s,sk,sk
ç,x,ç
,jɡ,jɡ
n,n,n
sk,sk,sk
s,sk,s
s,sk,s
n,nɡ,nɡ
sk,sk,s
s,sk,s
s,sk,s
sk,sk,sk
x,x,ç
nɡ,n,n
s,sk,s
sk,sk,s
n,n,nɡ
s,sk,s
s,s,s
s,sk,s
ɡ,ɡ,ɡ
s,sk,sk
s,sk,s
s,s,s
ç,x,x
s,s,s
sk,sk,sk
sk,sk,s
sk,sk,sk
sk,sk,s
nɡ,nɡ,n
,jɡ,jɡ
,,jɡ
nɡ,n,nɡ
s,sk,s
sk,sk,s
s,sk,sk
nɡ,n,n
sk,sk,s
s,sk,s
s,sk,sk
jɡ,jɡ,jɡ
ɾs,ɾs,ɾs
n,nɡ,n
s,sk,s
s,sk,sk
n,n,n
s,sk,sk
,jɡ,
n,nɡ,n
nɡ,n,nɡ
lç,lx,lx
s,sk,sk
s,s,sk
s,sk,sk
nɡ,n,nɡ
sk,sk,s
sk,sk,s
s,sk,s
s,sk,s
s,sk,s
s,sk,s
nɡ,nɡ,nɡ
sk,sk,sk
s,sk,sk
n,nɡ,nɡ
s,sk,sk
n,nɡ,n
s,sk,s
s,s,s
ɾx,ɾx,ɾç
s,s,s
s,s,sk
ɾx,ɾx,ɾç
nɡ,nɡ,n
s,sk,s
lx,lx,lç
nɡ,nɡ,n
sk,sk,s
nɡ,nɡ,nɡ
s,sk,s
sk,sk,s
s,sk,s
s,s,s
s,s,sk
sk,sk,s
s,s,s
nɡ,n,nɡ
s,sk,sk
s,sk,s
nɡ,nɡ,n
s,sk,sk
s,sk,sk
sk,sk,s
nç,nx,nx
nɡ,nɡ,n
sk,sk,sk
jɡ,jɡ,jɡ
ɡ,ɡ,ɡ
s,sk,sk
s,s,s
n,n,n
sk,sk,s
s,sk,sk
,jɡ,jɡ
ns,ns,ns
nɡ,n,nɡ
s,ɡ,ɡ
s,sk,sk
sk,sk,sk
s,sk,sk
s,sk,s
sk,sk,s
nɡ,nɡ,n
sk,sk,s
nç,nx,nç
s,sk,sk
ns,ns,ns
s,sk,s
,,jɡ
s,ɡ,ɡ
s,sk,s
x,x,ç
ɾç,ɾx,ɾx
ç,ç,x
s,sk,sk
s,sk,s
s,sk,s
s,sk,s
s,sk,sk
x,x,x
x,x,ç
s,sk,s
s,sk,sk
ns,ns,ns
lç,lç,lx
x,x,ç
sk,sk,sk
,jɡ,jɡ
nɡ,nɡ,nɡ
s,s,s
ɡ,ɡ,s
s,s,sk
n,n,nɡ
s,sk,s
s,sk,sk
s,sk,sk
s,s,sɡ
s,sk,sk
nɡ,nɡ,nɡ
ç,x,x
sk,sk,s
nɡ,n,nɡ
sk,sk,sk
nɡ,nɡ,n
ns,ns,ns
s,ɡ,s
sɡ,s,sɡ
s,sk,sk
ç,x,x
s,sk,sk
s,s,s
s,sk,sk
nɡ,nɡ,nɡ
s,sk,s
s,s,sk
ɾç,ɾx,ɾç
s,sk,s
s,sk,s
nɡ,nɡ,n
sk,sk,sk
sk,sk,s
s,sk,sk
s,sk,sk
s,sk,s
,jɡ,jɡ
sk,sk,s
ç,x,x
s,s,s
sk,sk,s
nx,nx,nç
sk,sk,s
ç,x,x
lɡ,lɡ,lɡ
s,s,sk
ɾs,ɾs,ɾs
s,s,sk
s,s,sk
