src1_sf,src2_sf,tgt_sf
sk,sk,s
nɡ,n,n
ç,x,x
n,nɡ,n
s,sk,sk
s,s,sk
sk,sk,s
nɡ,nɡ,n
s,sk,sk
s,sk,s
nç,nx,nç
s,sk,s
nɡ,n,nɡ
s,sk,sk
sk,sk,s
nɡ,n,nɡ
n,n,nɡ
sk,sk,sk
s,sk,sk
ɡ,ɡ,s
s,s,s
k,k,k
nɡ,nɡ,n
s,sk,sk
s,ɡ,ɡ
sk,sk,s
ɾx,ɾx,ɾx
ɾç,ɾx,ɾx
s,s,sk
sk,sk,sk
s,sk,sk
nɡ,nɡ,n
s,sk,s
s,s,s
nk,nk,nk
ns,ns,ns
sk,sk,sk
s,sk,sk
nɡ,n,nɡ
ç,x,ç
sk,sk,sk
nɡ,n,nɡ
s,sk,sk
s,sk,sk
l,lɡ,l
nɡ,nɡ,n
s,sk,sk
ns,ns,ns
nɡ,n,nɡ
jɡ,jɡ,
n,nɡ,n
sk,sk,s
sk,sk,sk
nɡ,nɡ,n
s,sk,s
,,jɡ
l,lɡ,l
sk,sk,s
s,sɡ,sɡ
s,sk,sk
nɡ,nɡ,n
s,ɡ,s
n,nɡ,nɡ
x,x,ç
s,sk,sk
sk,sk,sk
nɡ,nɡ,n
nɡ,n,nɡ
s,sk,sk
s,sk,s
s,sk,sk
s,sk,sk
s,sk,sk
nç,nx,nx
nɡ,nɡ,nɡ
ç,x,ç
s,sk,sk
s,s,s
s,sk,sk
s,sk,s
ɾç,ɾç,ɾx
s,s,s
ç,x,x
sk,sk,sk
nɡ,n,n
s,sk,s
x,x,x
nɡ,n,nɡ
s,sk,sk
sk,sk,sk
nx,nx,nx
,,
sk,sk,sk
ɾs,ɾs,ɾs
s,sk,sk
n,nɡ,n
s,s,sk
nɡ,n,nɡ
sk,sk,s
s,sk,sk
lç,lx,lx
s,sk,s
sk,sk,s
ɾx,ɾx,ɾx
x,x,x
nɡ,n,n
s,sk,sk
nx,nx,nç
ns,ns,ns
nɡ,n,n
nç,nç,nx
nɡ,n,nɡ
nç,nx,nx
n,nɡ,nɡ
nɡ,nɡ,nɡ
s,s,sk
s,s,s
sk,sk,s
ç,x,x
x,x,ç
nɡ,n,n
ɾs,ɾs,ɾs
s,sk,sk
sk,sk,s
nɡ,n,n
s,s,ɡ
s,sk,s
nɡ,nɡ,n
s,sk,sk
s,sk,sk
nɡ,nɡ,n
ɾç,ɾx,ɾç
ç,x,x
n,nɡ,nɡ
sk,sk,s
s,sk,sk
n,n,n
s,sk,sk
s,sk,s
s,sk,s
s,s,sk
sk,sk,s
ɡ,ɡ,s
s,sk,sk
x,x,x
nɡ,n,nɡ
ɾs,ɾs,ɾs
l,lɡ,l
n,nɡ,n
n,n,nɡ
s,sk,s
ɾç,ɾç,ɾx
s,sk,s
n,nɡ,nɡ
sk,sk,sk
n,nɡ,nɡ
ɾs,ɾs,ɾs
nç,nx,nx
ɾx,ɾx,ɾç
ç,ç,x
nç,nx,nx
sk,sk,sk
s,sk,s
n,n,n
s,sk,s
nɡ,nɡ,n
s,sk,sk
n,nɡ,nɡ
s,sk,s
s,sk,s
nx,nx,nx
ç,x,x
nx,nx,nx
ns,ns,ns
s,sk,s
s,sk,s
n,n,nɡ
s,s,s
x,x,x
s,sk,sk
s,s,s
s,s,sk
s,s,sk
ns,ns,ns
nk,nk,nk
sk,sk,s
nɡ,nɡ,n
sk,sk,sk
x,x,x
x,x,ç
lç,lx,lç
ç,x,x
sk,sk,s
s,sk,s
nx,nx,nx
nɡ,n,n
s,s,s
sk,sk,sk
ɾx,ɾx,ɾç
s,sk,s
s,sk,sk
ɾx,ɾx,ɾç
s,ɡ,s
,jɡ,jɡ
s,sk,sk
ns,ns,ns
n,n,n
s,sk,s
nɡ,nɡ,nɡ
n,n,n
nx,nx,nx
x,x,ç
s,s,s
s,s,s
s,sk,s
s,ɡ,ɡ
nɡ,n,nɡ
s,sk,sk
n,nɡ,nɡ
s,sk,s
sk,sk,s
ɾç,ɾç,ɾx
sk,sk,s
nɡ,nɡ,n
n,nɡ,nɡ
s,s,s
lç,lç,lx
n,nɡ,n
ns,ns,ns
s,sk,sk
nɡ,nɡ,n
sk,sk,sk
nɡ,n,nɡ
s,sk,sk
n,n,nɡ
s,sk,sk
s,s,sk
s,ɡ,ɡ
ɾs,ɾs,ɾs
s,sk,sk
s,sk,s
s,sk,s
nɡ,nɡ,n
,jɡ,jɡ
ç,x,x
sk,sk,sk
ɡ,ɡ,s
s,sk,sk
nɡ,nɡ,nɡ
s,sɡ,sɡ
sk,sk,s
nɡ,nɡ,n
ɾs,ɾs,ɾs
ɡ,ɡ,ɡ
nx,nx,nx
l,lɡ,lɡ
ɾç,ɾx,ɾx
ɾx,ɾx,ɾx
ɾç,ɾç,ɾx
nɡ,nɡ,nɡ
s,s,s
s,sk,sk
l,l,l
nɡ,nɡ,n
nɡ,nɡ,nɡ
sk,sk,sk
ɾç,ɾx,ɾç
ç,x,x
sk,sk,s
n,nɡ,n
s,sk,sk
sk,sk,sk
l,lɡ,lɡ
s,ɡ,ɡ
n,n,nɡ
s,sk,s
s,s,ɡ
s,s,sk
s,ɡ,ɡ
sk,sk,sk
s,sk,sk
sɡ,sɡ,sɡ
s,sk,s
ç,ç,ç
s,s,sk
nɡ,nɡ,nɡ
nɡ,n,nɡ
sk,sk,s
nɡ,nɡ,n
nɡ,n,nɡ
ç,x,ç
lç,lç,lç
s,ɡ,ɡ
nɡ,nɡ,nɡ
sk,sk,s
ç,ç,x
s,s,s
s,sk,sk
ɾs,ɾs,ɾs
s,ɡ,ɡ
nɡ,nɡ,nɡ
nɡ,n,nɡ
n,n,nɡ
n,nɡ,nɡ
ç,x,x
nx,nx,nx
sk,sk,s
sk,sk,sk
ɾx,ɾx,ɾx
s,s,s
x,x,ç
,jɡ,jɡ
ls,ls,ls
s,sk,sk
s,sk,sk
s,sk,s
s,ɡ,s
ɾç,ɾx,ɾx
s,sk,sk
s,s,sk
x,x,ç
l,l,l
n,n,n
ɾx,ɾx,ɾx
s,ɡ,ɡ
sk,sk,sk
nɡ,nɡ,nɡ
s,s,s
s,sk,s
s,s,sɡ
s,s,s
s,sk,sk
n,n,n
sk,sk,s
s,s,sk
s,sk,s
s,sk,s
s,sk,sk
jɡ,jɡ,
ɡ,ɡ,s
s,s,s
nɡ,n,n
s,sk,sk
sk,sk,s
s,s,s
n,nɡ,n
s,sk,sk
nɡ,nɡ,n
n,n,nɡ
n,nɡ,n
ns,ns,ns
s,sk,sk
s,s,sk
ɾç,ɾx,ɾç
sk,sk,sk
ç,x,x
sɡ,s,s
s,ɡ,ɡ
nç,nx,nx
ɾs,ɾs,ɾs
sk,sk,sk
sk,sk,sk
sk,sk,sk
s,sk,sk
s,s,sk
l,lɡ,lɡ
b,p,p
nk,nk,nk
s,sk,sk
sk,sk,sk
nç,nç,nç
sk,sk,sk
n,n,nɡ
n,n,n
s,sk,s
nɡ,nɡ,nɡ
sk,sk,s
n,n,nɡ
sk,sk,sk
sk,sk,sk
sk,sk,sk
sk,sk,s
nç,nç,nx
,jɡ,
sk,sk,s
sk,sk,s
l,l,l
sk,sk,sk
s,sk,sk
sk,sk,s
s,ɡ,s
sk,sk,sk
sk,sk,sk
nɡ,n,n
nɡ,n,nɡ
n,nɡ,n
sk,sk,s
s,sk,sk
nɡ,nɡ,n
ɡ,ɡ,ɡ
s,sk,sk
s,sk,sk
s,s,sk
s,ɡ,s
nɡ,n,n
s,sk,sk
l,lɡ,lɡ
sk,sk,s
n,nɡ,n
s,ɡ,ɡ
ç,x,ç
x,x,x
n,nɡ,n
jɡ,jɡ,jɡ
ɡ,ɡ,ɡ
s,s,sk
s,s,s
s,sk,sk
ç,ç,x
s,sk,sk
ns,ns,ns
jɡ,jɡ,jɡ
ɾç,ɾx,ɾx
s,s,s
s,sk,sk
s,s,sk
s,sk,sk
s,s,s
nɡ,n,n
b,b,b
nk,nk,nk
ns,ns,ns
n,nɡ,n
l,lɡ,l
x,x,ç
x,x,x
nk,nk,nk
sk,sk,s
nɡ,nɡ,n
s,sk,s
s,sk,sk
s,sk,s
ç,x,x
s,sk,s
ɾx,ɾx,ɾç
n,n,nɡ
n,nɡ,nɡ
s,sk,s
sk,sk,sk
s,s,sk
s,sk,s
s,sk,sk
nx,nx,nç
s,sk,sk
ɾs,ɾs,ɾs
s,sk,s
nɡ,n,nɡ
s,sk,sk
s,s,s
s,sk,sk
nx,nx,nç
ns,ns,ns
s,sk,sk
ç,x,x
s,sk,s
sk,sk,s
,jɡ,
nɡ,nɡ,n
sk,sk,sk
ɡ,ɡ,s
s,s,sk
ɡ,ɡ,s
nɡ,n,nɡ
ç,x,ç
s,sk,sk
ɾç,ɾx,ɾç
s,ɡ,ɡ
sk,sk,sk
s,sk,sk
ç,x,ç
s,sk,sk
s,sk,s
s,sk,s
s,sk,sk
nx,nx,nx
s,sk,s
ɾs,ɾs,ɾs
sk,sk,sk
sk,sk,sk
s,sk,sk
s,sk,s
nɡ,nɡ,nɡ
s,sk,s
s,sk,sk
s,sk,sk
ɾs,ɾs,ɾs
s,sk,sk
ç,x,x
x,x,x
nx,nx,nx
s,sk,s
sk,sk,s
sk,sk,s
s,sk,sk
sk,sk,sk
s,sk,s
s,sk,sk
s,sk,sk
ns,ns,ns
sk,sk,sk
sk,sk,s
n,n,nɡ
nɡ,n,nɡ
s,sk,s
n,nɡ,nɡ
nɡ,n,nɡ
s,s,s
s,sk,sk
n,n,n
s,ɡ,s
sk,sk,sk
nɡ,nɡ,nɡ
s,s,sk
nɡ,nɡ,nɡ
sk,sk,sk
lç,lç,lx
s,sk,s
sk,sk,s
s,sk,sk
ns,ns,ns
s,sk,sk
nɡ,nɡ,nɡ
ɾç,ɾx,ɾx
s,sk,sk
nk,nk,nk
nx,nx,nç
nɡ,n,n
s,sk,sk
s,sk,sk
sk,sk,sk
nx,nx,nx
ɾs,ɾs,ɾs
jɡ,jɡ,
s,s,s
s,s,sk
x,x,ç
nk,nk,nk
ns,ns,ns
x,x,ç
nɡ,n,n
ɡ,ɡ,ɡ
s,s,sk
jɡ,jɡ,
s,sk,sk
s,sk,sk
ç,x,ç
nk,nk,nk
nɡ,n,n
,jɡ,jɡ
s,ɡ,ɡ
s,sk,sk
sk,sk,s
s,sk,sk
s,ɡ,s
x,x,x
s,ɡ,s
s,s,s
lç,lx,lx
n,nɡ,nɡ
k,k,k
ns,ns,ns
s,s,sk
nɡ,nɡ,n
lç,lç,lx
s,sk,s
s,sk,sk
ç,x,ç
sk,sk,sk
ç,x,ç
ç,x,ç
ɾç,ɾx,ɾx
s,s,s
s,sk,sk
s,sk,s
n,nɡ,nɡ
ɾx,ɾx,ɾx
lɡ,lɡ,l
n,nɡ,n
s,sk,sk
n,nɡ,nɡ
sk,sk,sk
s,sk,sk
ɾs,ɾs,ɾs
n,n,nɡ
n,n,nɡ
sk,sk,s
nɡ,nɡ,nɡ
s,sk,sk
sk,sk,s
s,sk,sk
s,sk,s
s,s,s
s,sk,s
s,sk,sk
s,sk,sk
s,sk,sk
s,sk,s
s,sk,sk
nk,nk,nk
sk,sk,s
s,sk,sk
sk,sk,s
s,sk,s
s,s,sk
n,n,n
x,x,ç
n,nɡ,nɡ
s,ɡ,s
s,sk,sk
sk,sk,s
n,nɡ,n
s,s,s
b,p,p
s,sk,s
n,n,nɡ
s,ɡ,ɡ
n,nɡ,nɡ
ç,x,ç
ɡ,ɡ,s
sk,sk,sk
s,sk,s
s,sk,sk
s,s,sk
s,s,s
sk,sk,sk
ɾç,ɾx,ɾx
s,sk,s
s,sk,sk
n,nɡ,n
s,sk,sk
s,sk,s
s,sk,sk
s,sk,sk
sk,sk,sk
ɾs,ɾs,ɾs
ɡ,ɡ,ɡ
ns,ns,ns
sk,sk,sk
s,sk,s
s,s,sk
s,ɡ,ɡ
sk,sk,s
nɡ,nɡ,n
sk,sk,sk
s,sk,sk
nɡ,nɡ,n
s,sk,sk
s,s,s
sk,sk,s
nɡ,n,nɡ
ç,x,ç
sk,sk,s
s,ɡ,ɡ
s,sk,s
s,ɡ,ɡ
s,sk,sk
s,sk,s
,,jɡ
s,sk,sk
ç,x,ç
jɡ,jɡ,jɡ
nx,nx,nç
nɡ,nɡ,nɡ
s,sk,s
jɡ,jɡ,jɡ
nɡ,n,nɡ
sɡ,sɡ,sɡ
s,sk,sk
s,s,sk
ls,ls,ls
nɡ,nɡ,nɡ
ç,x,x
s,s,sk
ɾs,ɾs,ɾs
s,sk,s
lç,lç,lx
ɾç,ɾx,ɾç
ns,ns,ns
s,sk,s
s,sk,s
jɡ,jɡ,
s,sk,sk
nç,nx,nç
n,nɡ,nɡ
s,s,sk
ɾs,ɾs,ɾs
sk,sk,s
s,s,s
ɾs,ɾs,ɾs
sk,sk,sk
sk,sk,s
s,sk,sk
nɡ,n,nɡ
s,sk,sk
sk,sk,s
sk,sk,sk
n,n,n
n,nɡ,nɡ
ç,x,x
nɡ,nɡ,n
sk,sk,sk
s,sk,sk
s,s,s
ɾs,ɾs,ɾs
s,s,sk
s,sk,sk
s,sk,s
s,sɡ,s
s,s,s
n,nɡ,nɡ
nç,nx,nx
s,s,s
n,nɡ,nɡ
,jɡ,
ç,x,ç
ɾs,ɾs,ɾs
sk,sk,sk
ç,ç,x
nç,nx,nx
nɡ,n,n
ç,x,x
nk,nk,nk
k,k,k
,jɡ,jɡ
s,sk,s
n,n,nɡ
sk,sk,sk
s,sk,sk
sk,sk,s
s,sk,s
nɡ,nɡ,nɡ
s,sk,sk
sk,sk,s
nɡ,n,n
s,sk,s
,,jɡ
nç,nx,nx
s,sk,sk
ɾx,ɾx,ɾx
ç,x,ç
sk,sk,sk
s,s,sk
ɾx,ɾx,ɾx
s,sk,sk
nk,nk,nk
ç,ç,x
nɡ,nɡ,nɡ
s,sk,s
ɡ,ɡ,s
s,s,sɡ
s,sk,sk
nɡ,n,nɡ
s,s,sk
ns,ns,ns
s,sk,sk
sk,sk,s
nɡ,n,nɡ
s,sk,sk
s,sk,sk
,jɡ,
s,s,sk
ç,ç,ç
s,ɡ,s
s,s,s
nɡ,nɡ,nɡ
s,s,sk
s,sk,s
s,s,sk
nç,nx,nx
n,n,n
s,sk,sk
s,sk,sk
ɾx,ɾx,ɾx
s,sk,sk
nç,nx,nç
s,sk,sk
s,sk,sk
s,s,s
ɾs,ɾs,ɾs
ɾç,ɾx,ɾx
nɡ,n,nɡ
s,ɡ,ɡ
s,s,sk
s,s,sk
sk,sk,s
ç,ç,ç
s,s,sk
s,sk,s
lç,lç,lx
s,sk,sk
nk,nk,nk
nɡ,nɡ,n
sk,sk,s
s,s,s
ç,x,ç
s,sk,s
n,nɡ,n
s,sk,sk
n,nɡ,nɡ
ɾs,ɾs,ɾs
x,x,x
sk,sk,sk
ɾx,ɾx,ɾç
ɾs,ɾs,ɾs
ɡ,ɡ,ɡ
sk,sk,sk
nɡ,nɡ,n
s,sk,sk
sk,sk,s
n,nɡ,nɡ
s,sk,sk
sk,sk,s
sk,sk,s
,,jɡ
x,x,ç
sk,sk,s
ns,ns,ns
nɡ,nɡ,n
s,sk,sk
nɡ,nɡ,nɡ
sk,sk,sk
lç,lx,lx
ɾx,ɾx,ɾx
s,s,s
s,sk,sk
s,sk,s
nɡ,n,nɡ
sk,sk,sk
s,sk,sk
n,nɡ,n
s,sk,sk
sk,sk,sk
nx,nx,nx
ç,x,x
s,sk,s
n,nɡ,nɡ
s,s,s
s,s,sk
sk,sk,sk
l,l,lɡ
nk,nk,nk
s,sk,s
s,s,sk
nç,nx,nx
n,nɡ,n
s,sk,s
s,sk,s
sk,sk,sk
s,ɡ,ɡ
s,s,sk
sk,sk,s
nk,nk,nk
s,sk,s
s,ɡ,s
nɡ,n,nɡ
ç,x,x
,jɡ,
s,sk,s
sk,sk,sk
sk,sk,sk
sk,sk,sk
s,s,s
sk,sk,sk
s,sk,s
ç,x,ç
sk,sk,sk
sk,sk,s
s,sk,s
s,sk,sk
ç,x,ç
ns,ns,ns
s,sk,sk
s,s,sk
sk,sk,sk
sɡ,sɡ,s
sk,sk,sk
,jɡ,
ns,ns,ns
s,s,sk
s,sk,s
s,sk,s
k,k,k
s,sɡ,sɡ
s,sk,sk
n,n,nɡ
sk,sk,sk
s,ɡ,s
sk,sk,sk
nɡ,nɡ,n
s,sk,sk
sk,sk,sk
sk,sk,sk
sk,sk,sk
nç,nx,nx
ç,x,ç
nɡ,n,nɡ
sk,sk,s
s,ɡ,s
s,sk,s
s,sk,s
s,sk,sk
n,nɡ,nɡ
ɾs,ɾs,ɾs
sk,sk,sk
s,sk,s
s,sk,sk
sk,sk,s
nx,nx,nç
n,nɡ,nɡ
nɡ,n,n
sk,sk,sk
ɾs,ɾs,ɾs
nɡ,n,n
sk,sk,sk
s,sk,s
s,ɡ,s
lɡ,l,lɡ
x,x,x
nɡ,nɡ,n
s,s,s
sk,sk,sk
s,sk,sk
ɾs,ɾs,ɾs
sk,sk,s
nɡ,n,nɡ
ç,x,x
s,sk,sk
lx,lx,lx
s,sk,sk
ɡ,ɡ,ɡ
s,sk,s
s,sk,s
s,sk,sk
s,s,sk
s,sk,sk
nx,nx,nx
n,nɡ,n
s,sk,sk
sk,sk,sk
ç,x,x
s,sk,sk
,,jɡ
s,sk,sk
ç,x,x
ç,ç,x
s,ɡ,s
s,s,sk
s,sk,s
s,ɡ,ɡ
ɾx,ɾx,ɾx
sk,sk,s
sk,sk,s
sk,sk,sk
n,n,nɡ
n,nɡ,nɡ
n,nɡ,n
ɾx,ɾx,ɾç
s,sk,sk
,jɡ,jɡ
s,sk,sk
s,sk,s
s,sk,s
s,sk,s
s,sk,sk
nɡ,nɡ,n
sk,sk,sk
nɡ,nɡ,nɡ
s,sk,sk
sk,sk,sk
s,sk,sk
s,sk,s
s,sk,sk
nɡ,nɡ,nɡ
n,nɡ,n
nɡ,n,n
ç,x,x
n,n,nɡ
ç,x,x
s,sk,sk
nɡ,nɡ,n
l,lɡ,l
sk,sk,s
n,n,n
s,s,s
s,s,sk
lɡ,lɡ,lɡ
jɡ,jɡ,jɡ
sk,sk,s
sk,sk,sk
s,sk,sk
s,s,s
s,s,sk
sk,sk,sk
sk,sk,sk
nç,nx,nç
nk,nk,nk
s,ɡ,ɡ
nç,nç,nx
nɡ,n,nɡ
l,lɡ,lɡ
s,ɡ,s
s,sk,sk
s,s,s
nx,nx,nx
nç,nx,nx
sk,sk,sk
ç,x,x
nɡ,nɡ,nɡ
s,s,s
s,sk,s
,jɡ,
ns,ns,ns
s,s,ɡ
ç,ç,x
nɡ,nɡ,nɡ
sk,sk,sk
s,s,sk
ç,x,ç
nɡ,nɡ,nɡ
s,sk,sk
s,s,sk
n,nɡ,nɡ
sk,sk,sk
sk,sk,sk
n,nɡ,nɡ
nɡ,n,n
sk,sk,s
nɡ,nɡ,nɡ
nç,nx,nx
nɡ,n,nɡ
s,sk,sk
s,sk,sk
n,nɡ,n
s,sk,sk
s,sk,sk
s,sk,sk
s,sk,s
ɾs,ɾs,ɾs
ç,x,x
s,ɡ,ɡ
sk,sk,sk
sk,sk,sk
ç,x,ç
s,sk,s
ɾs,ɾs,ɾs
nk,nk,nk
s,sk,sk
sk,sk,s
s,sk,sk
sk,sk,sk
nɡ,n,nɡ
s,s,s
sk,sk,sk
,jɡ,jɡ
s,sk,sk
s,s,sk
sk,sk,s
ɾç,ɾx,ɾx
n,n,n
l,l,lɡ
nç,nx,nx
s,s,sk
sk,sk,sk
s,s,sk
s,sk,sk
sk,sk,s
s,sk,s
nɡ,nɡ,n
k,k,k
n,nɡ,n
s,sk,sk
sk,sk,sk
n,n,nɡ
nx,nx,nç
ɡ,ɡ,s
sk,sk,s
sk,sk,s
sk,sk,sk
nɡ,n,nɡ
s,sk,sk
sk,sk,sk
s,sk,sk
s,s,sk
nɡ,nɡ,n
ɾs,ɾs,ɾs
ns,ns,ns
x,x,x
s,s,s
sk,sk,sk
nɡ,n,nɡ
sk,sk,s
s,sk,s
ɾç,ɾç,ɾx
s,sk,sk
ç,ç,ç
nɡ,nɡ,n
b,b,p
s,sk,sk
nɡ,nɡ,n
nx,nx,nç
sk,sk,sk
sk,sk,s
ɾç,ɾç,ɾç
nɡ,nɡ,n
ç,x,ç
nɡ,nɡ,nɡ
nx,nx,nç
s,sk,sk
ɾx,ɾx,ɾç
n,nɡ,nɡ
ç,x,ç
,jɡ,jɡ
s,sk,sk
s,sk,sk
nç,nx,nx
s,sk,sk
sk,sk,s
sk,sk,s
sk,sk,s
s,sk,sk
ɾç,ɾx,ɾx
s,sɡ,s
nç,nx,nx
sk,sk,sk
n,n,nɡ
s,s,ɡ
nç,nx,nç
n,nɡ,nɡ
s,sk,s
nç,nx,nx
l,lɡ,l
n,nɡ,nɡ
s,ɡ,s
s,sk,sk
n,n,n
nɡ,nɡ,n
ɾs,ɾs,ɾs
s,sk,s
s,ɡ,s
sk,sk,sk
ns,ns,ns
ç,x,x
ɾç,ɾç,ɾx
sk,sk,sk
s,sk,sk
s,sk,sk
l,lɡ,lɡ
s,sk,s
s,sk,sk
s,sk,sk
x,x,ç
ç,ç,x
s,sk,s
s,sk,s
k,k,k
sk,sk,sk
s,sk,sk
s,sk,s
ɾç,ɾç,ɾx
s,sk,sk
sk,sk,s
nɡ,n,nɡ
b,p,p
lx,lx,lx
s,sk,sk
nx,nx,nç
nɡ,n,n
s,sk,sk
sk,sk,sk
nɡ,nɡ,n
ç,ç,x
ç,ç,ç
s,sɡ,s
b,b,b
sk,sk,sk
x,x,x
sk,sk,sk
n,n,nɡ
s,sk,sk
s,sk,sk
sk,sk,s
sk,sk,s
s,sk,sk
s,sk,sk
s,s,sk
sk,sk,s
s,sk,sk
n,n,n
s,sk,sk
s,s,ɡ
n,n,nɡ
x,x,x
ns,ns,ns
s,sk,sk
s,sk,sk
s,sk,s
,jɡ,jɡ
x,x,ç
ç,x,ç
s,ɡ,s
n,nɡ,nɡ
nɡ,nɡ,n
s,sk,s
l,lɡ,l
s,sk,sk
sk,sk,s
s,sk,s
ç,ç,x
s,sk,sk
sk,sk,s
nɡ,n,n
sk,sk,s
sk,sk,s
nɡ,n,n
s,sk,sk
x,x,ç
s,sk,sk
ç,x,ç
n,nɡ,n
s,sk,s
ç,x,ç
nç,nx,nx
sk,sk,s
ɾs,ɾs,ɾs
n,nɡ,n
s,sɡ,sɡ
sk,sk,sk
sk,sk,s
nç,nx,nx
s,sk,sk
sk,sk,s
sk,sk,sk
nɡ,nɡ,nɡ
s,sk,sk
ç,x,ç
ç,x,x
nɡ,nɡ,nɡ
s,sk,sk
nɡ,n,n
s,sk,sk
n,nɡ,nɡ
n,nɡ,nɡ
ç,x,x
s,s,sk
s,s,sk
x,x,ç
ɡ,ɡ,s
nç,nx,nç
s,sk,s
n,n,n
n,nɡ,nɡ
s,sk,sk
nɡ,nɡ,n
s,sk,s
nɡ,n,nɡ
ɡ,ɡ,ɡ
nɡ,n,nɡ
s,s,s
sk,sk,sk
s,sk,s
lɡ,lɡ,l
nɡ,n,nɡ
s,sk,sk
sk,sk,sk
n,nɡ,n
ns,ns,ns
