src1_sf,src2_sf,tgt_sf
nɡ,n,nɡ
s,sk,s
s,sk,s
nk,nk,nk
ç,x,x
nɡ,nɡ,nɡ
s,sk,sk
sk,sk,s
n,nɡ,nɡ
,jɡ,
s,sk,sk
s,s,sk
s,sk,s
n,nɡ,n
s,s,sk
s,sk,s
ç,x,ç
sk,sk,s
sk,sk,sk
jɡ,jɡ,
sk,sk,s
nɡ,n,nɡ
s,sk,sk
s,sk,sk
nɡ,n,nɡ
ç,x,x
nɡ,n,nɡ
x,x,x
jɡ,jɡ,
sk,sk,s
ɾs,ɾs,ɾs
ɾs,ɾs,ɾs
sk,sk,s
nk,nk,nk
sk,sk,sk
nk,nk,nk
nɡ,n,n
s,sk,sk
x,x,ç
s,sk,sk
nɡ,nɡ,nɡ
sk,sk,sk
sk,sk,s
s,ɡ,ɡ
ç,ç,x
,,jɡ
ç,x,x
s,sk,sk
s,s,sk
nk,nk,nk
s,sk,sk
s,sk,sk
x,x,x
x,x,x
lç,lx,lx
ɾs,ɾs,ɾs
sk,sk,s
s,sk,s
s,s,sk
s,sk,s
ç,x,x
s,sk,sk
ç,x,ç
s,sk,sk
s,sk,s
lç,lx,lx
s,sk,sk
jɡ,jɡ,jɡ
nɡ,nɡ,n
n,nɡ,nɡ
sk,sk,sk
,jɡ,jɡ
n,nɡ,n
s,sk,sk
n,n,n
ç,x,ç
s,sk,s
s,s,s
s,s,sk
lç,lx,lx
s,sk,sk
ɾs,ɾs,ɾs
nɡ,nɡ,n
s,sk,s
x,x,x
s,s,sk
sk,sk,s
ɾs,ɾs,ɾs
sk,sk,s
ç,x,ç
s,sk,s
x,x,ç
,jɡ,
nɡ,nɡ,n
ç,x,ç
ç,x,x
ɾs,ɾs,ɾs
lç,lx,lx
lç,lç,lx
s,s,s
s,sk,s
sk,sk,s
s,s,ɡ
s,sk,s
ç,x,x
sk,sk,sk
s,s,sk
s,sk,s
s,s,sk
nɡ,n,nɡ
ç,x,ç
x,x,ç
s,sk,sk
sk,sk,s
nɡ,n,nɡ
ɾs,ɾs,ɾs
lç,lx,lx
nk,nk,nk
nk,nk,nk
nɡ,n,nɡ
sk,sk,sk
s,sk,s
ç,x,x
nk,nk,nk
s,sk,s
ɾs,ɾs,ɾs
n,nɡ,nɡ
x,x,ç
lç,lx,lç
sk,sk,s
lç,lx,lx
n,nɡ,nɡ
sk,sk,sk
s,sk,sk
nk,nk,nk
ɾs,ɾs,ɾs
ç,x,x
sk,sk,sk
ç,ç,x
sk,sk,sk
s,s,s
n,nɡ,nɡ
,jɡ,
sk,sk,sk
,jɡ,jɡ
ç,x,x
s,sk,sk
s,sk,sk
s,sk,sk
s,sk,sk
nk,nk,nk
s,sk,sk
nk,nk,nk
s,sk,s
sk,sk,sk
,jɡ,jɡ
nɡ,n,n
ç,x,x
s,s,sk
,jɡ,jɡ
,jɡ,
ç,x,x
nɡ,n,nɡ
s,sk,sk
sk,sk,sk
nɡ,nɡ,nɡ
nɡ,n,nɡ
s,s,s
sk,sk,sk
s,sk,s
sk,sk,sk
sk,sk,sk
n,nɡ,n
sk,sk,sk
ç,ç,ç
sk,sk,s
x,x,ç
sk,sk,s
nɡ,nɡ,n
ɡ,ɡ,ɡ
s,sk,sk
s,sk,sk
ɾs,ɾs,ɾs
s,sk,sk
sk,sk,s
sk,sk,s
ç,ç,x
lx,lx,lx
s,ɡ,ɡ
ç,x,ç
ç,ç,x
s,s,s
,,jɡ
ç,x,x
ç,x,x
n,nɡ,nɡ
s,s,s
ç,x,ç
s,sk,s
s,sk,sk
x,x,ç
x,x,x
s,sk,s
x,x,x
x,x,x
ç,x,x
lx,lx,lç
ç,x,x
s,sk,sk
s,sk,s
nɡ,nɡ,nɡ
s,sk,s
n,nɡ,nɡ
s,sk,s
ç,x,ç
nɡ,n,n
s,ɡ,ɡ
ç,ç,ç
lç,lx,lx
sk,sk,s
s,s,sk
sk,sk,s
sk,sk,sk
s,sk,s
ç,x,x
,jɡ,
sk,sk,s
nɡ,n,nɡ
lx,lx,lx
nɡ,nɡ,nɡ
sk,sk,s
s,sk,s
ç,x,x
ç,x,ç
sk,sk,s
s,s,s
,jɡ,
ɾs,ɾs,ɾs
s,sk,s
sk,sk,s
sk,sk,s
sk,sk,s
sk,sk,s
sk,sk,s
x,x,x
s,s,ɡ
sk,sk,sk
,jɡ,
sk,sk,sk
lç,lx,lx
sk,sk,s
nk,nk,nk
s,s,sk
nɡ,n,n
nɡ,nɡ,nɡ
s,sk,s
x,x,x
nk,nk,nk
s,sk,s
s,ɡ,ɡ
nk,nk,nk
sk,sk,s
n,nɡ,nɡ
s,s,sk
s,sk,sk
,jɡ,jɡ
s,sk,s
s,s,sk
ç,x,ç
s,sk,sk
lç,lx,lç
lx,lx,lx
lç,lx,lç
s,sk,s
ç,x,ç
ç,x,x
s,sk,s
s,sk,sk
s,s,sk
ç,x,x
ç,ç,ç
ç,x,x
sk,sk,s
nɡ,n,nɡ
ç,ç,x
x,x,ç
ɾs,ɾs,ɾs
ɾs,ɾs,ɾs
n,nɡ,n
,jɡ,
jɡ,jɡ,jɡ
ç,x,ç
s,s,sk
sk,sk,sk
x,x,ç
s,sk,s
jɡ,jɡ,jɡ
s,sk,sk
ç,x,x
nɡ,n,nɡ
jɡ,jɡ,
jɡ,jɡ,jɡ
,jɡ,
s,sk,sk
ɾs,ɾs,ɾs
nɡ,n,nɡ
nk,nk,nk
lç,lx,lx
ç,x,ç
,jɡ,
s,s,sk
lx,lx,lç
s,sk,sk
ɾs,ɾs,ɾs
ɾs,ɾs,ɾs
lç,lç,lx
sk,sk,sk
x,x,ç
nɡ,n,nɡ
ç,x,ç
jɡ,jɡ,
sk,sk,sk
s,ɡ,ɡ
nk,nk,nk
n,nɡ,n
n,nɡ,n
s,sk,sk
nɡ,nɡ,n
ɾs,ɾs,ɾs
ɡ,ɡ,ɡ
lx,lx,lx
s,s,sk
ç,x,ç
ç,x,ç
x,x,x
ç,x,x
s,s,s
s,s,s
n,nɡ,nɡ
nk,nk,nk
sk,sk,sk
s,sk,s
n,n,n
x,x,ç
s,s,sk
ç,x,ç
nk,nk,nk
jɡ,jɡ,
s,s,ɡ
s,s,ɡ
nk,nk,nk
s,s,sk
s,s,sk
sk,sk,sk
nɡ,n,nɡ
ɾs,ɾs,ɾs
sk,sk,sk
s,sk,s
s,s,sk
s,sk,sk
s,sk,s
sk,sk,s
nɡ,nɡ,nɡ
sk,sk,sk
n,n,nɡ
ɾs,ɾs,ɾs
nk,nk,nk
s,sk,s
nk,nk,nk
s,sk,sk
s,sk,sk
sk,sk,sk
sk,sk,sk
jɡ,jɡ,jɡ
s,s,sk
nɡ,n,nɡ
ç,x,ç
s,sk,s
s,sk,sk
ɾs,ɾs,ɾs
s,sk,s
s,sk,sk
s,s,s
s,s,sk
nɡ,nɡ,n
nɡ,n,n
ɾs,ɾs,ɾs
lx,lx,lç
nɡ,nɡ,n
ç,x,ç
s,sk,s
s,s,sk
n,nɡ,nɡ
s,sk,s
nk,nk,nk
s,sk,sk
ɾs,ɾs,ɾs
x,x,x
s,sk,s
sk,sk,s
sk,sk,sk
nɡ,nɡ,nɡ
s,sk,sk
s,sk,sk
nɡ,nɡ,nɡ
s,sk,s
s,sk,s
s,sk,s
sk,sk,sk
s,sk,sk
s,sk,sk
s,sk,sk
,jɡ,
s,sk,s
ç,x,x
s,sk,s
s,sk,s
x,x,ç
s,sk,sk
s,sk,sk
n,nɡ,nɡ
s,sk,s
s,sk,sk
sk,sk,sk
x,x,x
nɡ,nɡ,nɡ
nk,nk,nk
sk,sk,s
s,sk,s
,jɡ,jɡ
s,sk,s
n,nɡ,n
nɡ,nɡ,n
x,x,ç
nɡ,n,nɡ
nɡ,nɡ,nɡ
lç,lç,lç
s,sk,s
ç,x,ç
ç,x,x
s,sk,sk
nk,nk,nk
s,sk,sk
nɡ,n,n
x,x,ç
ç,ç,ç
nk,nk,nk
lç,lx,lx
s,sk,sk
s,s,sk
s,s,sk
sk,sk,sk
s,sk,sk
ɾs,ɾs,ɾs
ɾs,ɾs,ɾs
sk,sk,sk
,jɡ,jɡ
s,s,sk
x,x,x
sk,sk,s
nɡ,nɡ,n
nk,nk,nk
s,ɡ,ɡ
s,sk,s
s,sk,sk
ç,ç,ç
s,sk,s
sk,sk,sk
s,sk,sk
s,ɡ,s
nɡ,n,n
lx,lx,lx
s,sk,s
s,sk,sk
s,sk,s
ç,x,ç
ç,ç,x
sk,sk,s
sk,sk,sk
s,ɡ,ɡ
nk,nk,nk
s,ɡ,s
nɡ,nɡ,n
s,sk,s
,jɡ,
lç,lx,lç
nɡ,nɡ,n
s,sk,sk
s,sk,s
s,s,sk
s,sk,s
nɡ,n,nɡ
nk,nk,nk
sk,sk,sk
s,sk,s
ç,ç,x
sk,sk,s
nɡ,n,nɡ
nɡ,nɡ,nɡ
s,sk,s
jɡ,jɡ,
sk,sk,s
s,sk,sk
s,sk,s
x,x,ç
nɡ,nɡ,nɡ
ç,x,ç
ɾs,ɾs,ɾs
sk,sk,sk
s,sk,sk
ç,x,ç
sk,sk,s
x,x,ç
ç,ç,x
ç,x,ç
s,sk,sk
nɡ,nɡ,n
nɡ,nɡ,nɡ
s,ɡ,ɡ
s,sk,sk
s,sk,sk
s,sk,sk
s,sk,sk
s,sk,sk
ç,x,x
ɡ,ɡ,s
nɡ,n,nɡ
s,sk,sk
sk,sk,s
s,sk,sk
jɡ,jɡ,jɡ
ç,x,ç
sk,sk,sk
jɡ,jɡ,jɡ
x,x,x
s,sk,s
s,sk,s
nɡ,nɡ,nɡ
s,sk,s
s,s,sk
jɡ,jɡ,
s,sk,sk
s,sk,s
ɾs,ɾs,ɾs
n,n,n
s,sk,s
s,sk,sk
s,sk,sk
s,ɡ,s
lç,lç,lx
ɡ,ɡ,ɡ
s,sk,s
,jɡ,
s,sk,sk
s,sk,sk
s,sk,sk
nk,nk,nk
ç,x,ç
jɡ,jɡ,
x,x,ç
s,ɡ,ɡ
ɾs,ɾs,ɾs
s,s,sk
sk,sk,s
,jɡ,
ç,x,x
s,sk,sk
ç,x,ç
sk,sk,s
lç,lx,lx
s,sk,s
s,ɡ,ɡ
sk,sk,sk
s,sk,sk
s,sk,s
x,x,x
sk,sk,s
jɡ,jɡ,
nɡ,nɡ,n
nk,nk,nk
ç,ç,ç
nk,nk,nk
ç,x,x
nɡ,n,nɡ
sk,sk,s
sk,sk,s
ç,x,x
x,x,x
lç,lç,lx
s,s,ɡ
jɡ,jɡ,
s,s,ɡ
s,s,sk
ç,x,ç
x,x,x
s,sk,s
s,s,s
ɾs,ɾs,ɾs
x,x,ç
s,sk,sk
s,sk,sk
sk,sk,sk
nɡ,n,nɡ
x,x,ç
x,x,ç
s,sk,s
s,sk,sk
nɡ,nɡ,nɡ
s,ɡ,s
s,sk,s
,jɡ,jɡ
ç,x,ç
s,sk,sk
sk,sk,s
s,sk,sk
nk,nk,nk
jɡ,jɡ,jɡ
x,x,x
ç,ç,ç
jɡ,jɡ,
s,s,sk
ç,ç,ç
s,sk,sk
ɡ,ɡ,s
x,x,x
s,sk,sk
,jɡ,jɡ
sk,sk,s
jɡ,jɡ,jɡ
n,n,n
jɡ,jɡ,jɡ
ɾs,ɾs,ɾs
s,sk,sk
ɡ,ɡ,ɡ
n,n,n
nɡ,n,n
s,s,s
ç,x,x
sk,sk,sk
nɡ,nɡ,nɡ
s,s,sk
s,sk,s
n,nɡ,nɡ
s,s,s
nk,nk,nk
sk,sk,s
lx,lx,lx
nk,nk,nk
nɡ,n,n
,jɡ,jɡ
s,sk,s
sk,sk,s
sk,sk,sk
sk,sk,s
ɾs,ɾs,ɾs
sk,sk,s
s,sk,sk
n,nɡ,n
s,sk,sk
ɡ,ɡ,s
,jɡ,jɡ
sk,sk,sk
ç,x,x
nɡ,nɡ,n
n,n,nɡ
s,sk,sk
ç,x,x
s,sk,s
nɡ,nɡ,n
s,s,s
sk,sk,s
nk,nk,nk
nɡ,nɡ,n
s,sk,sk
ɾs,ɾs,ɾs
sk,sk,s
s,s,sk
x,x,ç
n,nɡ,nɡ
n,nɡ,n
ç,x,x
n,nɡ,nɡ
s,s,sk
,jɡ,jɡ
ç,x,x
ç,x,x
n,nɡ,n
s,sk,sk
jɡ,jɡ,
s,sk,s
s,sk,s
nk,nk,nk
ç,x,x
ç,x,x
ç,ç,ç
s,sk,sk
n,nɡ,nɡ
s,sk,s
s,sk,sk
s,s,sk
sk,sk,s
x,x,ç
sk,sk,sk
s,s,sk
s,sk,s
sk,sk,sk
nɡ,n,nɡ
ç,x,ç
s,sk,s
nɡ,nɡ,n
lx,lx,lç
nk,nk,nk
lç,lx,lx
nɡ,nɡ,nɡ
sk,sk,sk
s,sk,s
s,sk,s
sk,sk,sk
sk,sk,s
sk,sk,s
s,sk,sk
s,sk,sk
ɾs,ɾs,ɾs
x,x,ç
ɾs,ɾs,ɾs
nɡ,n,n
s,sk,s
sk,sk,sk
nɡ,nɡ,nɡ
ç,x,ç
sk,sk,s
s,s,sk
ɾs,ɾs,ɾs
nɡ,nɡ,n
x,x,ç
s,sk,s
ç,ç,x
sk,sk,s
ç,ç,ç
sk,sk,sk
ɡ,ɡ,s
s,sk,s
s,sk,s
nk,nk,nk
ɡ,ɡ,ɡ
nk,nk,nk
n,nɡ,nɡ
s,sk,sk
s,sk,s
ç,x,x
,jɡ,jɡ
sk,sk,s
s,sk,sk
s,sk,sk
s,s,s
nɡ,n,nɡ
s,sk,s
s,sk,sk
s,ɡ,s
s,sk,s
s,s,sk
ɾs,ɾs,ɾs
nk,nk,nk
sk,sk,sk
x,x,x
s,sk,s
nk,nk,nk
ç,x,x
nɡ,n,n
n,nɡ,n
sk,sk,s
s,sk,sk
n,n,n
x,x,ç
sk,sk,s
s,sk,sk
s,sk,sk
nɡ,n,n
nɡ,nɡ,nɡ
s,s,sk
,jɡ,
lx,lx,lx
s,sk,sk
s,sk,sk
ç,ç,x
,jɡ,jɡ
ɡ,ɡ,ɡ
ɾs,ɾs,ɾs
nɡ,nɡ,nɡ
s,sk,s
s,sk,sk
,jɡ,jɡ
jɡ,jɡ,
ɾs,ɾs,ɾs
sk,sk,sk
ç,x,x
ç,x,x
nk,nk,nk
s,sk,s
s,sk,s
ç,x,ç
ç,ç,x
sk,sk,sk
s,sk,s
x,x,x
nk,nk,nk
s,s,sk
sk,sk,sk
s,ɡ,ɡ
s,s,sk
n,nɡ,nɡ
s,s,sk
n,n,nɡ
sk,sk,s
sk,sk,s
ç,ç,x
s,sk,sk
ç,x,x
s,sk,sk
lx,lx,lç
nk,nk,nk
s,s,s
s,sk,sk
s,sk,s
ç,x,ç
lç,lx,lç
s,sk,sk
x,x,x
s,sk,sk
s,sk,sk
s,s,sk
ç,x,x
nɡ,nɡ,n
s,sk,s
s,ɡ,ɡ
ç,x,x
s,sk,sk
s,s,s
n,nɡ,nɡ
s,ɡ,s
sk,sk,s
nk,nk,nk
x,x,ç
x,x,x
sk,sk,sk
nk,nk,nk
s,s,sk
,,
nɡ,nɡ,nɡ
s,s,s
sk,sk,s
jɡ,jɡ,
lx,lx,lx
s,s,s
ç,ç,ç
s,sk,sk
x,x,x
nɡ,nɡ,n
n,n,nɡ
ç,x,ç
s,s,sk
s,sk,s
s,sk,s
,jɡ,
s,s,sk
lx,lx,lç
jɡ,jɡ,jɡ
ç,ç,x
s,sk,s
nɡ,nɡ,n
sk,sk,s
ç,ç,x
s,sk,sk
nɡ,n,nɡ
ç,ç,x
nk,nk,nk
s,sk,s
nɡ,nɡ,nɡ
x,x,ç
s,sk,s
sk,sk,sk
s,sk,sk
ç,x,ç
x,x,x
,jɡ,jɡ
nɡ,nɡ,n
ɾs,ɾs,ɾs
,,jɡ
,,jɡ
s,sk,sk
x,x,x
n,nɡ,nɡ
s,sk,s
s,sk,sk
n,n,nɡ
lx,lx,lx
s,sk,sk
nɡ,nɡ,nɡ
ç,ç,ç
ç,ç,x
s,sk,s
ç,x,ç
s,s,s
ç,x,ç
s,s,sk
s,sk,sk
s,sk,sk
x,x,x
nɡ,n,nɡ
s,sk,sk
s,sk,s
s,sk,sk
x,x,ç
s,s,s
nk,nk,nk
s,sk,sk
ç,ç,ç
sk,sk,s
ç,x,ç
sk,sk,sk
ç,x,x
s,sk,sk
s,sk,sk
s,sk,sk
s,sk,sk
sk,sk,s
s,ɡ,ɡ
s,sk,s
ç,x,ç
s,sk,sk
s,sk,sk
nɡ,nɡ,n
s,sk,sk
ç,x,x
s,sk,sk
ç,x,ç
s,sk,s
s,sk,s
s,sk,sk
sk,sk,sk
jɡ,jɡ,
s,sk,sk
s,s,sk
s,s,sk
s,sk,sk
sk,sk,sk
sk,sk,sk
ɡ,ɡ,s
sk,sk,s
lç,lç,lx
s,sk,sk
s,sk,sk
s,s,s
s,ɡ,ɡ
s,sk,sk
,jɡ,
ç,ç,ç
s,s,s
lç,lx,lç
jɡ,jɡ,
s,sk,s
s,sk,sk
n,n,nɡ
lç,lx,lç
n,n,n
s,sk,sk
ɡ,ɡ,ɡ
nɡ,nɡ,nɡ
s,s,sk
n,nɡ,nɡ
s,sk,sk
nɡ,n,nɡ
s,sk,s
s,sk,s
sk,sk,s
sk,sk,s
,jɡ,jɡ
n,nɡ,nɡ
sk,sk,s
s,s,sk
s,s,ɡ
s,sk,s
ç,x,x
s,sk,s
ɾs,ɾs,ɾs
x,x,ç
s,s,sk
ç,ç,x
nk,nk,nk
nk,nk,nk
s,s,s
ɾs,ɾs,ɾs
sk,sk,sk
sk,sk,sk
s,s,sk
,jɡ,
ɾs,ɾs,ɾs
x,x,ç
nk,nk,nk
s,ɡ,s
sk,sk,s
s,sk,sk
lç,lx,lç
lç,lx,lç
ç,x,ç
s,sk,s
s,sk,sk
s,sk,s
s,sk,sk
n,n,nɡ
ç,ç,ç
nk,nk,nk
s,s,sk
sk,sk,sk
ç,x,x
s,s,s
s,sk,sk
s,s,sk
x,x,x
,jɡ,
x,x,x
s,s,s
nk,nk,nk
ç,x,x
jɡ,jɡ,
nk,nk,nk
s,s,sk
,,
ç,x,ç
ɡ,ɡ,ɡ
ç,ç,ç
lç,lç,lç
s,sk,s
s,sk,s
n,n,n
ɾs,ɾs,ɾs
lx,lx,lç
nɡ,n,nɡ
n,nɡ,n
s,s,sk
jɡ,jɡ,
sk,sk,sk
n,nɡ,n
ɾs,ɾs,ɾs
s,s,s
ɾs,ɾs,ɾs
s,sk,s
s,sk,sk
nk,nk,nk
s,sk,s
ɾs,ɾs,ɾs
n,n,nɡ
lç,lx,lx
sk,sk,sk
sk,sk,sk
s,sk,sk
s,sk,s
s,s,sk
jɡ,jɡ,jɡ
jɡ,jɡ,jɡ
ç,x,ç
s,sk,sk
sk,sk,sk
x,x,ç
s,s,s
ɾs,ɾs,ɾs
,jɡ,
,jɡ,jɡ
s,sk,sk
s,sk,sk
sk,sk,sk
s,ɡ,ɡ
ç,ç,x
nk,nk,nk
nɡ,nɡ,nɡ
nɡ,nɡ,n
n,n,nɡ
x,x,x
nɡ,nɡ,n
,jɡ,jɡ
s,sk,s
ɾs,ɾs,ɾs
nk,nk,nk
x,x,x
,jɡ,jɡ
s,s,s
s,sk,s
nɡ,nɡ,nɡ
sk,sk,sk
lç,lx,lx
ɾs,ɾs,ɾs
n,nɡ,nɡ
s,sk,s
sk,sk,s
s,sk,sk
ç,x,ç
s,sk,s
jɡ,jɡ,jɡ
s,ɡ,ɡ
s,sk,sk
n,n,nɡ
s,s,ɡ
ɾs,ɾs,ɾs
jɡ,jɡ,
ç,x,x
ç,ç,ç
nɡ,nɡ,nɡ
x,x,ç
s,sk,sk
s,ɡ,ɡ
nɡ,nɡ,n
s,sk,sk
ç,x,x
sk,sk,s
s,sk,sk
s,s,sk
s,sk,s
n,nɡ,n
sk,sk,s
s,sk,sk
sk,sk,sk
n,nɡ,nɡ
sk,sk,s
ɾs,ɾs,ɾs
s,sk,s
s,ɡ,ɡ
s,s,s
sk,sk,s
x,x,x
s,sk,s
ç,x,ç
,jɡ,jɡ
ç,x,ç
s,s,sk
jɡ,jɡ,jɡ
s,sk,sk
lx,lx,lç
nk,nk,nk
n,n,nɡ
s,sk,sk
x,x,x
n,n,nɡ
ç,ç,x
ç,x,ç
s,sk,s
s,sk,sk
,jɡ,jɡ
nɡ,nɡ,n
s,ɡ,s
,jɡ,jɡ
n,n,n
sk,sk,sk
s,s,sk
s,sk,sk
x,x,x
,,jɡ
ç,x,x
ç,x,ç
sk,sk,sk
s,sk,s
ç,ç,x
ç,x,x
nk,nk,nk
sk,sk,sk
sk,sk,s
ç,ç,x
nɡ,nɡ,nɡ
sk,sk,sk
sk,sk,s
x,x,ç
nɡ,nɡ,n
nk,nk,nk
n,nɡ,nɡ
ɾs,ɾs,ɾs
jɡ,jɡ,
nɡ,n,nɡ
s,sk,sk
x,x,x
sk,sk,sk
nɡ,n,nɡ
ç,ç,x
ç,x,x
ɡ,ɡ,ɡ
nɡ,n,nɡ
s,sk,sk
s,s,sk
ɾs,ɾs,ɾs
s,sk,sk
ç,ç,x
ɾs,ɾs,ɾs
nk,nk,nk
nk,nk,nk
lç,lx,lx
n,n,nɡ
ç,x,x
s,ɡ,s
x,x,ç
s,s,sk
lç,lx,lx
ɾs,ɾs,ɾs
nɡ,n,n
s,s,s
sk,sk,s
sk,sk,sk
s,s,sk
s,sk,sk
