src1_sf,src2_sf,tgt_sf
nç,nx,nx
s,sk,sk
sk,sk,s
s,sk,sk
,jɡ,jɡ
nç,nx,nç
s,s,s
s,ɡ,s
s,sk,sk
x,x,ç
s,ɡ,s
ɾç,ɾx,ɾç
sk,sk,s
sk,sk,sk
nɡ,nɡ,nɡ
jɡ,jɡ,jɡ
ç,ç,ç
s,sɡ,s
s,s,s
nç,nç,nx
ç,ç,x
s,sk,sk
k,k,k
s,sk,sk
ç,x,ç
,,jɡ
nx,nx,nç
sk,sk,sk
jɡ,jɡ,
sk,sk,s
,jɡ,
nɡ,n,nɡ
ɡ,ɡ,s
s,sk,s
s,sk,sk
n,n,nɡ
lç,lx,lx
s,s,s
sk,sk,s
s,s,sk
nɡ,nɡ,nɡ
s,sk,sk
n,nɡ,nɡ
s,ɡ,s
s,s,s
ç,ç,x
n,n,nɡ
ɾs,ɾs,ɾs
s,s,s
sk,sk,s
sk,sk,sk
s,s,sk
nɡ,n,n
s,sk,sk
sk,sk,sk
s,sk,s
lx,lx,lx
nɡ,n,nɡ
x,x,x
s,s,sk
s,ɡ,ɡ
ç,x,x
sk,sk,s
ç,x,x
n,n,nɡ
nç,nx,nç
sk,sk,sk
nx,nx,nx
ɾs,ɾs,ɾs
,jɡ,jɡ
s,s,sk
s,sk,sk
nɡ,n,n
s,ɡ,s
s,sk,sk
n,nɡ,nɡ
s,ɡ,ɡ
nɡ,n,nɡ
,jɡ,
ɾs,ɾs,ɾs
x,x,ç
n,n,n
nɡ,nɡ,n
s,sk,sk
ç,x,x
ç,x,x
x,x,ç
nɡ,n,nɡ
ç,x,ç
nɡ,n,nɡ
n,nɡ,nɡ
x,x,ç
s,sk,sk
ç,ç,x
ɾç,ɾx,ɾx
sk,sk,sk
s,s,s
ç,ç,x
n,nɡ,nɡ
s,ɡ,ɡ
sk,sk,s
sk,sk,sk
s,sk,s
nɡ,nɡ,n
x,x,ç
s,sk,s
,jɡ,jɡ
x,x,ç
s,sk,sk
s,ɡ,ɡ
ɡ,ɡ,s
nɡ,nɡ,nɡ
nɡ,nɡ,nɡ
nx,nx,nç
sɡ,sɡ,sɡ
s,sk,sk
sk,sk,sk
s,sk,sk
s,s,s
sk,sk,sk
nx,nx,nx
nɡ,nɡ,n
n,nɡ,nɡ
sk,sk,s
,jɡ,
s,sk,sk
s,sk,sk
nɡ,nɡ,nɡ
ç,x,ç
jɡ,jɡ,
,jɡ,
n,nɡ,n
nɡ,n,nɡ
s,s,s
n,n,nɡ
k,k,k
s,s,s
s,s,s
s,ɡ,s
n,nɡ,nɡ
sk,sk,s
s,sk,sk
s,sk,sk
sk,sk,sk
s,s,s
s,sk,s
sk,sk,sk
x,x,x
s,sk,sk
,jɡ,
n,nɡ,n
jɡ,jɡ,jɡ
sk,sk,sk
s,s,sk
jɡ,jɡ,jɡ
s,s,sk
s,s,s
nç,nx,nx
ɡ,ɡ,ɡ
s,s,sk
nɡ,nɡ,nɡ
s,sk,s
n,n,n
ɡ,ɡ,s
s,sk,sk
nç,nx,nx
s,sk,s
sk,sk,s
,jɡ,jɡ
s,s,sk
nx,nx,nç
sk,sk,sk
x,x,ç
,,
s,sk,s
s,s,sk
s,sk,s
lx,lx,lç
n,n,nɡ
ç,x,x
nɡ,n,n
s,sk,s
s,sk,s
sk,sk,sk
n,nɡ,n
sk,sk,s
ɾç,ɾx,ɾx
s,sk,sk
n,nɡ,n
ç,ç,x
n,n,nɡ
s,sk,sk
nɡ,nɡ,n
s,ɡ,s
sk,sk,s
,,
s,sk,s
,jɡ,jɡ
s,sk,sk
ɾx,ɾx,ɾç
s,s,sk
ɾx,ɾx,ɾç
n,nɡ,nɡ
sk,sk,sk
s,sk,sk
,,jɡ
ɾx,ɾx,ɾx
,,jɡ
k,k,k
nɡ,n,nɡ
x,x,ç
sk,sk,sk
n,n,n
sk,sk,s
s,sk,s
sk,sk,s
ç,x,ç
nɡ,nɡ,n
s,sk,sk
s,s,sk
n,n,n
n,nɡ,nɡ
s,s,sk
ɾç,ɾx,ɾç
sk,sk,sk
n,nɡ,nɡ
sk,sk,s
,jɡ,jɡ
n,nɡ,nɡ
n,nɡ,n
s,s,sk
ɾç,ɾx,ɾx
s,sk,sk
s,sk,sk
s,sk,s
sk,sk,s
ɾç,ɾx,ɾx
s,sk,sk
s,sk,sk
s,sk,s
ɾç,ɾx,ɾx
ɾx,ɾx,ɾx
ɡ,ɡ,s
s,sk,s
nx,nx,nç
s,s,s
nɡ,n,nɡ
s,sk,s
s,ɡ,ɡ
,jɡ,jɡ
n,nɡ,nɡ
sk,sk,s
n,n,nɡ
x,x,ç
ɾç,ɾx,ɾx
ɾç,ɾx,ɾx
nx,nx,nç
s,s,sk
n,nɡ,nɡ
s,s,s
s,sk,s
s,ɡ,ɡ
s,sk,s
s,sk,sk
sk,sk,sk
n,n,nɡ
nɡ,nɡ,n
jɡ,jɡ,jɡ
ç,x,ç
ɾç,ɾç,ɾx
s,s,sk
ɡ,ɡ,s
s,sk,sk
sk,sk,s
s,sk,sk
,jɡ,jɡ
s,sk,sk
n,nɡ,nɡ
s,sk,s
ɾx,ɾx,ɾx
x,x,x
sk,sk,sk
sk,sk,sk
sk,sk,sk
sk,sk,sk
s,s,s
s,s,s
ɾç,ɾx,ɾx
sk,sk,sk
nɡ,n,n
ç,x,ç
n,nɡ,n
n,n,n
ç,x,x
nɡ,n,nɡ
s,sk,sk
jɡ,jɡ,
ç,x,x
s,sk,s
nç,nç,nç
s,sk,sk
s,sk,sk
sk,sk,s
nç,nç,nx
sk,sk,s
s,ɡ,ɡ
nɡ,nɡ,nɡ
,jɡ,jɡ
,jɡ,
n,n,n
sk,sk,sk
sk,sk,s
ɡ,ɡ,s
ç,ç,x
,,
s,s,sk
n,nɡ,nɡ
sk,sk,sk
s,s,s
s,s,sk
s,s,ɡ
n,nɡ,n
,jɡ,
,jɡ,jɡ
sk,sk,s
s,sk,s
lx,lx,lç
n,nɡ,n
s,s,s
ɾs,ɾs,ɾs
nç,nç,nx
,jɡ,
sk,sk,s
s,sk,sk
s,s,s
s,sk,sk
sk,sk,s
nɡ,nɡ,nɡ
s,ɡ,ɡ
sk,sk,s
n,nɡ,n
ɾç,ɾx,ɾx
n,nɡ,n
sk,sk,s
sk,sk,s
s,sk,sk
ç,ç,x
nɡ,nɡ,nɡ
ɾs,ɾs,ɾs
,,jɡ
n,n,nɡ
s,sk,s
n,nɡ,nɡ
s,sk,s
nç,nç,nx
ç,ç,x
x,x,ç
s,sk,s
nɡ,n,nɡ
sk,sk,sk
n,nɡ,n
s,sk,sk
s,sk,sk
n,nɡ,nɡ
ɡ,ɡ,ɡ
sk,sk,s
s,sk,sk
s,sk,sk
ç,x,x
n,nɡ,n
n,n,nɡ
sk,sk,sk
nɡ,nɡ,n
sk,sk,s
ç,x,ç
sk,sk,sk
sk,sk,sk
nx,nx,nç
x,x,x
s,sk,s
nɡ,nɡ,nɡ
s,sk,s
n,nɡ,n
nɡ,nɡ,nɡ
,jɡ,
nx,nx,nç
n,nɡ,nɡ
sk,sk,sk
s,s,ɡ
s,ɡ,s
nç,nx,nx
sk,sk,s
s,ɡ,ɡ
ç,x,ç
n,n,nɡ
nɡ,n,nɡ
s,sk,sk
sk,sk,sk
s,sk,s
,jɡ,jɡ
x,x,ç
ɾx,ɾx,ɾç
sk,sk,s
sk,sk,s
s,sk,sk
sk,sk,sk
ɾs,ɾs,ɾs
sk,sk,sk
s,sk,sk
s,s,s
,jɡ,jɡ
ɾx,ɾx,ɾx
lx,lx,lç
nɡ,n,n
nx,nx,nx
s,sk,sk
,jɡ,jɡ
sk,sk,sk
s,sk,s
nɡ,n,nɡ
s,sk,s
sk,sk,s
jɡ,jɡ,jɡ
nɡ,nɡ,nɡ
s,s,s
sk,sk,sk
sk,sk,s
s,sk,sk
s,s,sk
s,s,sk
n,n,nɡ
sk,sk,sk
sk,sk,s
s,sk,sk
nɡ,n,n
,jɡ,
n,n,nɡ
nç,nx,nx
x,x,ç
x,x,ç
nɡ,nɡ,n
s,s,s
s,sk,s
jɡ,jɡ,
s,sk,s
s,s,sk
s,sk,sk
nç,nx,nç
s,sk,s
nɡ,n,n
s,ɡ,ɡ
sk,sk,s
s,s,s
sk,sk,sk
n,nɡ,nɡ
s,s,s
sk,sk,s
s,sk,sk
s,sk,sk
s,sk,sk
nç,nx,nx
ç,x,x
nɡ,nɡ,n
jɡ,jɡ,jɡ
,jɡ,jɡ
x,x,ç
n,nɡ,nɡ
jɡ,jɡ,
s,s,s
s,sk,sk
nɡ,n,nɡ
sk,sk,s
n,nɡ,n
s,sk,s
s,s,sk
s,sk,s
s,sk,sk
s,s,s
ç,x,ç
s,ɡ,ɡ
ɾx,ɾx,ɾx
ɡ,ɡ,ɡ
sk,sk,sk
sk,sk,s
s,s,sk
,jɡ,jɡ
nç,nx,nx
ɾx,ɾx,ɾx
nɡ,nɡ,n
sk,sk,sk
lç,lx,lx
n,n,n
s,sk,s
n,n,n
s,s,s
lɡ,lɡ,l
ɾç,ɾç,ɾx
n,nɡ,n
s,sk,s
s,sk,s
sk,sk,sk
n,n,nɡ
ɡ,ɡ,s
n,nɡ,nɡ
s,ɡ,ɡ
s,s,s
sk,sk,sk
sk,sk,s
nɡ,n,nɡ
sk,sk,s
sk,sk,sk
ç,x,x
n,nɡ,nɡ
sk,sk,sk
sk,sk,sk
nɡ,nɡ,n
s,sk,s
s,s,ɡ
sk,sk,s
n,n,nɡ
s,s,sk
s,sk,s
sk,sk,sk
x,x,ç
s,s,sɡ
n,nɡ,n
n,n,nɡ
n,n,nɡ
nɡ,n,nɡ
s,sk,sk
n,n,nɡ
lç,lx,lx
s,sk,s
x,x,x
s,sk,sk
s,sk,s
ɾs,ɾs,ɾs
,jɡ,
s,sk,s
sk,sk,s
sk,sk,sk
nç,nx,nx
ç,ç,x
sk,sk,sk
s,s,s
s,sk,sk
s,sk,sk
ç,x,ç
ç,x,x
s,s,ɡ
s,s,s
s,sk,s
x,x,x
sk,sk,sk
s,s,sk
ç,ç,ç
ɾç,ɾx,ɾx
n,n,nɡ
s,s,sk
sk,sk,s
s,s,s
s,sk,s
s,sk,s
n,n,n
n,nɡ,n
s,sk,sk
ɾs,ɾs,ɾs
,,jɡ
s,s,sk
s,sk,sk
nɡ,n,n
