src1_sf,src2_sf,tgt_sf
nɡ,nɡ,nɡ
s,sk,sk
n,n,nɡ
n,n,nɡ
sk,sk,sk
sk,sk,sk
s,s,sɡ
s,sk,sk
s,s,sk
n,nɡ,n
x,x,ç
s,sk,sk
s,s,sk
ç,ç,x
sk,sk,s
s,sk,sk
s,sk,s
s,sk,s
sk,sk,sk
lx,lx,lç
,jɡ,jɡ
ç,x,x
lç,lx,lç
nɡ,n,n
nç,nx,nç
s,sk,sk
n,nɡ,nɡ
s,s,s
ç,x,ç
s,sk,s
s,sk,sk
,jɡ,jɡ
s,sk,sk
s,sk,sk
s,sk,sk
l,lɡ,lɡ
s,sk,sk
s,sk,sk
s,sk,sk
ɾs,ɾs,ɾs
sk,sk,sk
sk,sk,sk
nɡ,nɡ,n
n,nɡ,n
ç,x,ç
n,nɡ,nɡ
sk,sk,s
nɡ,nɡ,nɡ
nɡ,n,n
s,sk,s
n,nɡ,nɡ
ç,x,x
s,sk,sk
s,sk,s
s,sk,s
ɾç,ɾx,ɾç
x,x,ç
n,nɡ,nɡ
s,sk,s
ns,ns,ns
ç,x,x
s,sk,s
s,sk,sk
s,s,s
s,s,sk
s,sk,s
s,sk,s
s,sk,sk
sk,sk,s
nɡ,nɡ,n
s,s,s
nɡ,nɡ,n
s,s,s
sk,sk,sk
s,sk,s
ç,x,ç
s,s,s
ɾç,ɾç,ɾx
s,sk,sk
n,nɡ,nɡ
n,nɡ,n
s,sk,sk
nɡ,n,nɡ
n,nɡ,n
nɡ,nɡ,nɡ
ɾs,ɾs,ɾs
ç,x,x
,jɡ,jɡ
sk,sk,s
n,nɡ,nɡ
nɡ,n,nɡ
l,l,lɡ
jɡ,jɡ,
,,jɡ
ç,x,x
s,sk,s
s,sk,s
lç,lx,lx
ɾç,ɾx,ɾx
s,sk,sk
s,s,s
s,sk,s
n,n,nɡ
s,sk,s
s,sk,sk
s,sk,sk
lɡ,lɡ,l
ç,x,x
s,sk,sk
sk,sk,sk
s,ɡ,ɡ
ɾç,ɾx,ɾx
s,sk,s
nɡ,n,nɡ
s,sk,sk
sk,sk,sk
s,s,s
ç,x,x
s,sk,sk
jɡ,jɡ,jɡ
s,ɡ,s
x,x,x
sk,sk,sk
s,sk,sk
s,sk,sk
sk,sk,sk
nɡ,nɡ,nɡ
lç,lç,lç
n,n,n
nɡ,n,n
s,sk,s
nɡ,nɡ,n
lç,lx,lx
sk,sk,s
lx,lx,lç
,jɡ,
jɡ,jɡ,
s,sk,sk
s,sk,sk
x,x,x
s,sk,s
x,x,ç
s,sk,sk
ç,ç,ç
s,sk,s
ç,x,x
s,s,sk
n,nɡ,nɡ
s,sk,sk
sk,sk,sk
ɾs,ɾs,ɾs
nɡ,nɡ,n
sk,sk,s
s,s,sk
sk,sk,sk
nɡ,n,nɡ
s,sk,sk
n,nɡ,nɡ
s,sk,s
ç,ç,x
sk,sk,sk
n,nɡ,n
ç,x,x
ɡ,ɡ,s
sk,sk,s
lç,lx,lç
s,sk,s
s,s,s
s,s,sk
s,s,s
s,sk,sk
s,s,s
nɡ,n,nɡ
s,sk,sk
s,sk,s
s,sk,s
s,sk,sk
sk,sk,sk
sk,sk,sk
s,sk,sk
sk,sk,sk
s,sk,sk
s,sk,s
nɡ,n,n
sk,sk,sk
s,sk,sk
nɡ,nɡ,n
sk,sk,sk
s,s,sk
l,l,lɡ
s,s,s
ç,x,ç
s,sk,sk
n,nɡ,nɡ
,,
ç,x,ç
ɾs,ɾs,ɾs
s,s,sk
s,sk,sk
sk,sk,sk
ç,x,x
nɡ,nɡ,n
s,sk,s
sk,sk,s
n,nɡ,nɡ
jɡ,jɡ,
x,x,ç
s,s,sk
lɡ,lɡ,l
ç,ç,x
nɡ,nɡ,n
n,nɡ,n
ç,ç,x
sk,sk,sk
s,s,s
n,nɡ,nɡ
n,nɡ,nɡ
sk,sk,sk
ɡ,ɡ,s
s,sk,sk
s,sk,s
s,sk,sk
sk,sk,sk
sk,sk,sk
nɡ,n,nɡ
jɡ,jɡ,
sk,sk,s
ç,x,x
ç,ç,x
s,s,sk
s,s,s
s,sk,sk
ɾs,ɾs,ɾs
x,x,ç
ç,x,ç
s,sk,sk
s,sk,sk
,jɡ,jɡ
s,sk,sk
s,sk,sk
s,sk,sk
s,s,sk
ns,ns,ns
ç,x,x
s,ɡ,ɡ
sk,sk,sk
s,sk,sk
s,sk,sk
sk,sk,s
sk,sk,s
nɡ,nɡ,n
n,nɡ,nɡ
s,sk,sk
s,sk,sk
n,n,nɡ
nɡ,n,n
ɾç,ɾç,ɾç
ç,x,ç
,,
n,nɡ,nɡ
lx,lx,lx
s,sk,sk
s,sk,sk
s,s,sk
s,sk,sk
x,x,x
s,sk,sk
s,s,s
nɡ,n,nɡ
s,sk,sk
ɾç,ɾx,ɾx
x,x,ç
sk,sk,s
sɡ,s,sɡ
ns,ns,ns
nɡ,n,nɡ
sk,sk,s
nɡ,n,nɡ
s,ɡ,ɡ
nɡ,nɡ,n
ç,x,ç
s,sk,sk
ns,ns,ns
sk,sk,sk
s,s,s
s,sk,sk
ns,ns,ns
ç,x,x
s,sk,sk
ns,ns,ns
s,sk,sk
s,s,s
s,sk,sk
s,sk,s
nɡ,nɡ,n
s,sk,sk
s,s,s
jɡ,jɡ,jɡ
sk,sk,s
ç,x,x
sk,sk,s
lç,lx,lx
sk,sk,sk
nɡ,nɡ,nɡ
sk,sk,s
nɡ,nɡ,nɡ
,jɡ,
ç,x,ç
s,sk,s
lx,lx,lx
ɾx,ɾx,ɾç
jɡ,jɡ,
nɡ,nɡ,n
ç,x,ç
s,sk,sk
s,s,s
jɡ,jɡ,
s,s,sk
s,sk,s
s,sk,sk
n,nɡ,nɡ
n,n,nɡ
nɡ,n,n
sk,sk,sk
sk,sk,sk
sk,sk,s
sk,sk,sk
s,sk,sk
,jɡ,jɡ
n,n,nɡ
s,sk,sk
ɾs,ɾs,ɾs
s,sk,sk
l,l,lɡ
n,n,nɡ
s,sk,s
s,sk,sk
s,sk,s
nɡ,nɡ,n
lç,lç,lç
,jɡ,
ç,x,x
nɡ,nɡ,nɡ
ç,ç,x
jɡ,jɡ,
lç,lx,lç
s,sk,sk
n,n,n
,jɡ,
ns,ns,ns
n,nɡ,nɡ
s,sk,s
ç,x,x
sk,sk,s
s,sk,sk
s,sk,s
jɡ,jɡ,
s,sk,sk
nɡ,nɡ,n
nɡ,n,nɡ
s,sk,sk
s,sk,sk
nɡ,n,nɡ
,jɡ,
s,s,s
s,sk,sk
nx,nx,nx
s,sk,sk
s,sk,sk
s,sk,s
sk,sk,s
s,s,sk
x,x,ç
s,sk,sk
nɡ,nɡ,nɡ
s,sk,s
nɡ,n,n
ç,x,x
nɡ,nɡ,n
sk,sk,s
sk,sk,s
jɡ,jɡ,jɡ
sk,sk,sk
nɡ,nɡ,n
sk,sk,sk
s,sk,s
s,sk,sk
sk,sk,s
lɡ,lɡ,lɡ
s,s,s
ɾx,ɾx,ɾx
nɡ,n,n
s,ɡ,s
nɡ,nɡ,nɡ
n,nɡ,nɡ
sk,sk,sk
s,sk,s
nɡ,n,nɡ
ç,x,x
nɡ,n,nɡ
s,s,sk
sk,sk,sk
sk,sk,sk
nɡ,n,n
s,ɡ,s
nɡ,n,nɡ
s,sk,sk
nɡ,nɡ,n
n,nɡ,nɡ
ɾx,ɾx,ɾx
,jɡ,jɡ
s,sk,sk
ç,x,ç
sk,sk,sk
jɡ,jɡ,
s,s,s
s,sk,sk
ɾç,ɾç,ɾx
,jɡ,
sk,sk,s
sk,sk,sk
sk,sk,s
ç,x,ç
sk,sk,s
nç,nx,nx
s,sk,sk
s,sk,sk
s,sk,sk
lç,lx,lç
s,sk,sk
s,s,s
ɾç,ɾx,ɾx
ç,ç,x
s,sk,s
s,s,s
ç,ç,x
sk,sk,s
nç,nx,nx
s,s,sk
s,sk,s
s,sk,s
s,ɡ,s
s,sk,sk
n,n,n
s,sɡ,sɡ
nɡ,n,n
s,sk,s
sk,sk,s
s,sk,s
s,s,s
s,s,sk
sk,sk,s
nɡ,n,n
nɡ,nɡ,nɡ
,,jɡ
n,nɡ,nɡ
nɡ,n,n
s,sk,sk
n,nɡ,nɡ
nç,nx,nx
ɡ,ɡ,ɡ
s,sk,s
sk,sk,sk
x,x,ç
s,sk,s
l,lɡ,lɡ
s,s,sk
ɾç,ɾx,ɾx
s,sk,s
s,sk,sk
x,x,ç
sk,sk,sk
sk,sk,s
sk,sk,s
s,sk,sk
s,sk,sk
nɡ,nɡ,nɡ
ç,x,ç
s,sk,sk
,jɡ,
sk,sk,s
n,n,nɡ
n,nɡ,nɡ
sk,sk,s
ç,x,x
sk,sk,sk
s,sk,s
s,s,s
x,x,x
s,ɡ,ɡ
ç,x,x
ɡ,ɡ,ɡ
s,s,sk
s,sk,s
s,ɡ,ɡ
nɡ,n,nɡ
lç,lx,lx
jɡ,jɡ,jɡ
sk,sk,s
sk,sk,s
nɡ,nɡ,nɡ
s,sk,sk
lx,lx,lx
sk,sk,s
n,nɡ,nɡ
s,sk,sk
n,nɡ,nɡ
sk,sk,sk
nɡ,n,nɡ
s,sk,sk
ç,x,ç
ç,x,x
s,sk,sk
nɡ,nɡ,nɡ
s,sk,s
s,s,sk
s,sk,sk
nç,nç,nx
s,sk,sk
s,s,s
s,s,sk
sk,sk,s
s,sk,sk
s,sk,s
s,s,sk
s,ɡ,ɡ
s,sk,s
s,sk,s
ɾx,ɾx,ɾx
s,s,sk
s,sk,sk
s,sk,sk
s,sk,sk
ç,x,x
lɡ,lɡ,lɡ
s,sk,sk
s,s,sk
ɾs,ɾs,ɾs
s,sk,s
ç,x,x
s,sk,s
,,jɡ
x,x,x
s,sk,sk
s,sk,sk
ns,ns,ns
sk,sk,sk
sk,sk,s
,jɡ,jɡ
nɡ,nɡ,n
s,sk,s
sk,sk,s
nɡ,nɡ,n
n,nɡ,nɡ
x,x,ç
s,sk,sk
nç,nx,nç
s,sk,sk
s,sk,sk
jɡ,jɡ,jɡ
sk,sk,sk
s,sk,sk
nɡ,nɡ,n
s,sk,sk
sk,sk,sk
nɡ,nɡ,nɡ
sk,sk,sk
n,n,nɡ
nɡ,n,n
s,sk,sk
nɡ,nɡ,n
s,sk,s
s,sk,sk
s,s,sk
nç,nç,nç
nɡ,nɡ,nɡ
sk,sk,sk
s,sk,sk
sk,sk,s
nɡ,nɡ,n
ɾç,ɾx,ɾç
s,sk,sk
s,sk,s
s,sk,sk
s,s,sɡ
,jɡ,jɡ
s,sk,sk
nɡ,n,n
nɡ,nɡ,nɡ
s,sk,sk
s,sk,sk
x,x,ç
sk,sk,sk
s,sk,sk
sk,sk,s
s,sk,sk
s,s,s
s,sk,s
s,sk,s
s,s,s
s,sk,sk
s,sk,sk
ɾx,ɾx,ɾx
s,s,sk
s,sk,sk
ɾx,ɾx,ɾx
s,s,sk
sk,sk,sk
s,sk,sk
sk,sk,s
s,sk,sk
s,s,sk
n,nɡ,nɡ
sk,sk,sk
s,sk,s
sk,sk,s
ns,ns,ns
nɡ,nɡ,nɡ
,jɡ,
s,sk,sk
n,nɡ,nɡ
sk,sk,sk
ɾs,ɾs,ɾs
s,sk,sk
x,x,ç
sk,sk,s
s,sk,s
s,sk,sk
s,s,s
ɾç,ɾx,ɾç
x,x,ç
nɡ,n,n
s,sk,sk
nç,nx,nx
nɡ,nɡ,nɡ
nç,nç,nx
s,sk,s
sk,sk,sk
s,ɡ,s
ç,x,ç
nɡ,n,n
s,sk,sk
s,sk,s
ç,ç,ç
s,sk,sk
s,s,sk
s,s,s
nɡ,n,nɡ
s,sk,s
nɡ,nɡ,nɡ
s,sk,s
,jɡ,
n,nɡ,nɡ
sk,sk,s
nɡ,nɡ,nɡ
lç,lx,lx
s,sk,s
s,sk,s
s,sk,sk
sk,sk,sk
s,sk,sk
lç,lx,lx
,jɡ,jɡ
s,sk,s
s,sk,sk
n,nɡ,nɡ
s,sk,sk
sk,sk,s
nɡ,nɡ,n
,,jɡ
s,sk,s
s,sk,s
ns,ns,ns
nɡ,nɡ,n
n,n,n
sk,sk,sk
ɾç,ɾx,ɾx
,jɡ,jɡ
s,s,sɡ
sk,sk,s
ns,ns,ns
nɡ,n,nɡ
ɾç,ɾx,ɾx
s,sk,sk
s,sk,sk
lç,lx,lx
nɡ,nɡ,n
s,sk,sk
sk,sk,sk
ɾç,ɾx,ɾç
s,sk,sk
n,nɡ,nɡ
s,s,sk
s,sk,sk
sk,sk,s
ç,x,x
ɾs,ɾs,ɾs
nɡ,nɡ,n
s,sk,sk
s,s,sk
n,n,nɡ
n,nɡ,nɡ
ç,x,ç
ç,ç,x
s,sk,s
sk,sk,s
ç,x,ç
ç,ç,x
sk,sk,s
ɾç,ɾç,ɾx
ç,ç,x
x,x,ç
s,ɡ,ɡ
nɡ,n,nɡ
s,s,s
sk,sk,s
n,n,nɡ
s,sk,sk
s,sk,sk
s,sk,s
s,s,s
nɡ,n,n
s,s,s
s,sk,s
x,x,ç
nɡ,nɡ,nɡ
s,ɡ,s
s,s,sk
ɡ,ɡ,ɡ
jɡ,jɡ,jɡ
x,x,x
n,nɡ,nɡ
s,sk,sk
s,s,s
s,sk,sk
lç,lx,lç
ɾs,ɾs,ɾs
ç,x,x
n,nɡ,n
ç,ç,ç
sk,sk,s
sk,sk,sk
s,sk,sk
s,sk,s
ɾç,ɾx,ɾx
s,sk,s
s,ɡ,ɡ
s,sk,sk
s,ɡ,ɡ
ɾs,ɾs,ɾs
n,nɡ,nɡ
sk,sk,s
s,s,s
s,s,s
n,n,nɡ
nɡ,nɡ,n
s,ɡ,ɡ
n,nɡ,n
s,sk,sk
ɾç,ɾx,ɾç
nɡ,nɡ,nɡ
jɡ,jɡ,
lç,lx,lç
s,sk,s
s,sk,s
ns,ns,ns
,jɡ,jɡ
s,s,s
sk,sk,s
s,sk,sk
ns,ns,ns
nɡ,nɡ,nɡ
,,
sk,sk,sk
s,sk,s
nç,nx,nx
s,sk,s
s,s,sk
s,s,s
s,sk,s
s,s,s
nɡ,nɡ,n
sk,sk,s
ɾs,ɾs,ɾs
nɡ,nɡ,n
nɡ,nɡ,n
nɡ,nɡ,n
n,nɡ,nɡ
nɡ,nɡ,n
sk,sk,s
sk,sk,s
s,sk,sk
ɾç,ɾx,ɾç
s,sk,sk
s,sk,s
,jɡ,jɡ
s,sk,sk
s,sk,sk
nɡ,nɡ,n
n,nɡ,nɡ
s,s,sk
s,sk,s
n,nɡ,n
s,sk,sk
s,ɡ,ɡ
sk,sk,s
s,sk,s
ɾç,ɾx,ɾç
x,x,ç
s,s,s
s,sk,sk
ɡ,ɡ,s
nç,nx,nx
sk,sk,sk
s,sk,sk
sk,sk,sk
s,s,sk
nɡ,nɡ,n
ç,x,ç
s,sk,sk
ç,x,x
s,sk,s
jɡ,jɡ,
sk,sk,sk
sk,sk,s
nɡ,n,n
s,s,s
s,s,sk
sk,sk,s
sk,sk,sk
s,sk,s
nɡ,nɡ,nɡ
sk,sk,sk
s,sk,s
jɡ,jɡ,jɡ
s,sk,sk
nɡ,n,n
sk,sk,sk
s,s,sk
s,s,s
nɡ,nɡ,nɡ
s,s,s
s,sk,sk
n,nɡ,nɡ
sk,sk,sk
sk,sk,s
s,sk,s
s,s,sk
s,sk,sk
sk,sk,sk
s,s,sk
s,sk,sk
s,sk,sk
ns,ns,ns
sk,sk,s
sk,sk,s
jɡ,jɡ,
ç,x,x
jɡ,jɡ,
sk,sk,sk
sk,sk,s
s,sk,sk
s,sk,s
nɡ,n,n
ç,x,x
x,x,ç
s,sk,sk
n,nɡ,nɡ
s,s,sk
s,s,s
sk,sk,s
s,s,s
s,s,sk
ç,x,x
sk,sk,sk
ɾs,ɾs,ɾs
s,sk,s
nç,nx,nç
sk,sk,sk
sk,sk,sk
sk,sk,s
ç,ç,x
lç,lç,lç
sk,sk,sk
s,sk,sk
s,sk,s
x,x,x
s,sk,sk
s,sk,sk
sk,sk,s
s,s,s
nɡ,n,nɡ
s,sk,sk
n,nɡ,nɡ
sk,sk,sk
n,nɡ,nɡ
s,sk,sk
x,x,x
s,s,sk
nɡ,nɡ,nɡ
nɡ,n,nɡ
,jɡ,
s,s,sk
nɡ,nɡ,nɡ
s,sk,s
s,s,sk
nɡ,nɡ,n
s,s,s
s,sk,sk
sk,sk,sk
nç,nx,nx
s,sk,sk
s,sk,s
nç,nx,nç
ç,ç,x
s,sk,sk
x,x,x
sk,sk,sk
s,sk,sk
sk,sk,sk
jɡ,jɡ,
sk,sk,sk
n,nɡ,n
lç,lx,lç
nɡ,nɡ,n
s,sk,sk
nɡ,nɡ,n
sk,sk,sk
nç,nç,nx
s,sk,sk
ɾç,ɾx,ɾx
s,s,s
nɡ,nɡ,nɡ
nɡ,n,n
n,nɡ,n
nɡ,nɡ,n
s,sk,s
s,sk,sk
s,sk,sk
s,sk,sk
sk,sk,sk
nx,nx,nç
s,s,s
nɡ,nɡ,nɡ
n,nɡ,n
n,nɡ,n
s,sk,sk
n,n,nɡ
n,n,nɡ
sk,sk,s
s,sk,s
sɡ,sɡ,s
nɡ,nɡ,nɡ
s,sk,sk
s,s,sk
s,s,s
jɡ,jɡ,
ɾç,ɾx,ɾç
s,sk,s
s,sk,sk
sk,sk,sk
s,sk,sk
x,x,ç
s,sk,sk
s,sk,sk
ç,ç,x
ɾx,ɾx,ɾx
nɡ,n,nɡ
s,sk,sk
s,sk,sk
sk,sk,s
x,x,ç
s,s,s
nɡ,nɡ,n
nɡ,nɡ,n
nç,nx,nx
x,x,ç
sk,sk,s
ɾs,ɾs,ɾs
jɡ,jɡ,jɡ
sk,sk,s
nɡ,n,n
s,sk,sk
s,s,sk
,jɡ,
,jɡ,
s,sk,sk
sk,sk,s
sk,sk,sk
s,s,sk
s,s,s
sk,sk,sk
sk,sk,sk
lç,lx,lx
sk,sk,s
s,sk,sk
s,s,s
s,s,s
s,s,sɡ
ç,x,x
nɡ,n,nɡ
s,sk,sk
x,x,ç
lç,lx,lx
ɡ,ɡ,s
s,s,sk
lç,lx,lç
lç,lx,lç
nɡ,n,nɡ
n,nɡ,n
sk,sk,s
n,nɡ,n
ɾç,ɾx,ɾç
nɡ,nɡ,nɡ
s,sk,sk
s,sk,sk
x,x,ç
s,s,sk
n,nɡ,nɡ
s,s,sk
n,nɡ,nɡ
ç,x,x
s,s,s
ç,ç,x
x,x,x
nɡ,nɡ,nɡ
nɡ,n,nɡ
nɡ,n,n
s,sk,s
s,sk,sk
n,nɡ,nɡ
sk,sk,sk
s,s,s
s,sk,s
s,sk,s
s,sk,sk
s,sk,s
sk,sk,sk
sk,sk,s
s,sk,sk
ɡ,ɡ,ɡ
lç,lx,lx
ɾx,ɾx,ɾx
s,s,s
s,sk,s
s,sk,sk
s,s,sk
sk,sk,s
ɾx,ɾx,ɾx
,jɡ,jɡ
sk,sk,sk
s,sk,sk
s,sk,sk
ç,x,ç
ɾs,ɾs,ɾs
s,sk,sk
nɡ,n,n
s,sk,sk
s,sk,s
sk,sk,s
s,s,sk
ɾx,ɾx,ɾx
nɡ,n,n
sk,sk,sk
ɾç,ɾx,ɾx
s,sk,sk
ç,x,x
nɡ,nɡ,n
nɡ,nɡ,nɡ
,jɡ,jɡ
nɡ,n,nɡ
s,s,sk
s,sk,s
n,nɡ,n
n,nɡ,nɡ
sk,sk,sk
s,sk,s
sk,sk,sk
s,sk,sk
ç,ç,x
s,sk,s
s,s,sk
s,sk,s
s,sk,s
s,s,s
n,n,n
s,sk,sk
nɡ,nɡ,nɡ
s,sk,sk
s,sk,sk
sk,sk,sk
nɡ,nɡ,nɡ
s,s,sk
s,s,sk
nɡ,nɡ,nɡ
,,jɡ
n,nɡ,nɡ
s,sk,sk
n,nɡ,nɡ
nɡ,n,nɡ
jɡ,jɡ,jɡ
n,n,n
n,nɡ,nɡ
s,sk,s
ç,x,x
nɡ,n,n
s,sk,s
s,s,s
ɾx,ɾx,ɾç
sk,sk,s
s,sk,sk
sk,sk,s
s,s,sk
nç,nx,nx
s,s,s
s,ɡ,ɡ
ç,ç,ç
n,nɡ,n
nɡ,n,n
s,sk,s
s,sk,s
s,sk,sk
s,sk,s
nɡ,nɡ,n
sk,sk,s
s,sk,s
s,sk,sk
s,sk,s
sk,sk,s
s,s,sk
s,s,sk
s,sk,s
,,jɡ
sk,sk,sk
n,nɡ,n
nɡ,nɡ,nɡ
s,sk,sk
sk,sk,sk
s,sk,sk
s,ɡ,s
nɡ,nɡ,n
s,s,s
s,sk,sk
ç,x,x
,jɡ,jɡ
n,n,nɡ
sk,sk,s
sk,sk,s
ç,x,x
x,x,x
sk,sk,sk
s,sk,s
s,s,s
nç,nx,nx
sk,sk,s
sk,sk,s
nɡ,n,n
x,x,ç
n,nɡ,n
n,nɡ,nɡ
n,nɡ,n
nɡ,nɡ,n
sk,sk,sk
sk,sk,s
nɡ,n,n
sk,sk,s
n,nɡ,n
ɾx,ɾx,ɾx
sk,sk,s
sk,sk,sk
sk,sk,s
sk,sk,s
nɡ,nɡ,n
n,n,nɡ
s,sk,sk
s,sk,sk
s,s,sk
s,sk,sk
nç,nx,nç
nɡ,nɡ,n
nɡ,n,n
nɡ,n,n
lç,lç,lx
nç,nx,nx
nɡ,nɡ,n
s,s,sk
s,sk,sk
ɡ,ɡ,s
lx,lx,lx
s,s,sk
,jɡ,jɡ
s,ɡ,ɡ
sk,sk,sk
nɡ,n,nɡ
sk,sk,sk
sk,sk,sk
nɡ,n,nɡ
jɡ,jɡ,
sk,sk,sk
s,sk,s
s,sk,sk
sk,sk,sk
s,sk,sk
,jɡ,
ç,x,x
sk,sk,sk
ç,ç,x
s,sk,s
sk,sk,sk
s,s,s
nç,nx,nx
s,s,sk
jɡ,jɡ,
sk,sk,s
x,x,ç
sk,sk,sk
nɡ,nɡ,n
n,n,nɡ
ç,x,x
s,sk,sk
ç,x,ç
,jɡ,
nɡ,n,nɡ
s,sk,s
s,sk,sk
s,sk,sk
s,s,s
sk,sk,s
sk,sk,s
sk,sk,s
s,sk,s
sk,sk,s
nɡ,nɡ,nɡ
s,ɡ,ɡ
n,nɡ,n
sk,sk,s
s,sk,sk
s,s,sk
nɡ,nɡ,n
lç,lx,lx
s,s,sk
s,sk,s
nɡ,n,nɡ
lɡ,l,lɡ
,,jɡ
nɡ,n,nɡ
sk,sk,s
ç,ç,x
sk,sk,s
sk,sk,sk
s,sk,sk
nç,nx,nx
nɡ,n,nɡ
nɡ,nɡ,n
s,sk,sk
sk,sk,sk
sk,sk,s
s,sk,s
s,sk,sk
n,nɡ,nɡ
,jɡ,
n,nɡ,nɡ
ç,ç,x
sk,sk,s
s,sk,s
n,n,nɡ
sk,sk,sk
s,s,s
sk,sk,sk
,jɡ,jɡ
n,nɡ,n
nɡ,n,n
s,sk,sk
s,s,s
nɡ,n,n
l,lɡ,lɡ
n,nɡ,n
s,sk,s
s,s,sk
n,n,nɡ
nɡ,nɡ,n
nɡ,n,n
n,n,nɡ
