src1_sf,src2_sf,tgt_sf
s,sk,s
n,nɡ,nɡ
nɡ,nɡ,n
s,s,sk
n,n,nɡ
s,ɡ,ɡ
ç,x,x
s,s,sk
ç,x,ç
,,
n,nɡ,nɡ
n,nɡ,n
n,nɡ,n
n,n,nɡ
n,n,nɡ
s,sk,sk
s,sk,s
ɾç,ɾç,ɾx
n,n,nɡ
n,nɡ,n
s,sk,sk
nx,nx,nx
nɡ,nɡ,nɡ
ç,x,ç
ç,ç,x
sk,sk,sk
s,sk,sk
s,s,s
nɡ,nɡ,nɡ
s,s,sk
sk,sk,s
s,sk,sk
s,ɡ,ɡ
n,nɡ,nɡ
n,n,n
nɡ,nɡ,n
ç,x,x
n,n,nɡ
s,s,sk
s,sk,s
n,nɡ,nɡ
nɡ,n,n
ɾx,ɾx,ɾx
,,jɡ
s,sk,s
ç,ç,x
s,sk,s
sk,sk,sk
s,sk,sk
s,sk,sk
nɡ,nɡ,n
,jɡ,jɡ
sk,sk,sk
s,sk,sk
nx,nx,nx
s,sk,sk
s,s,s
ɡ,ɡ,s
n,nɡ,n
n,nɡ,nɡ
ç,x,ç
n,n,n
lç,lx,lx
sk,sk,s
nx,nx,nç
s,sk,sk
s,sk,s
sk,sk,sk
s,sk,s
n,n,nɡ
s,s,s
s,s,s
s,sk,s
sk,sk,sk
nç,nx,nx
,,jɡ
nɡ,n,nɡ
ç,x,x
ç,x,x
nɡ,nɡ,n
n,nɡ,n
s,ɡ,ɡ
ç,x,ç
jɡ,jɡ,
x,x,x
sk,sk,s
nɡ,n,n
l,lɡ,l
s,sk,s
sk,sk,sk
sk,sk,sk
ɾç,ɾç,ɾç
s,sk,sk
n,n,nɡ
jɡ,jɡ,
s,s,s
s,sk,sk
nɡ,nɡ,nɡ
sk,sk,s
n,n,nɡ
s,s,sk
s,s,s
ç,x,x
s,sk,s
jɡ,jɡ,
s,s,s
sk,sk,s
s,sk,s
s,sk,sk
ç,x,x
sk,sk,sk
ç,x,x
,jɡ,jɡ
x,x,ç
s,sk,s
sk,sk,s
s,s,sk
n,n,n
ɾç,ɾx,ɾç
s,s,sk
s,s,s
ɾç,ɾx,ɾx
nɡ,nɡ,nɡ
jɡ,jɡ,jɡ
nɡ,n,nɡ
lç,lx,lx
s,sk,s
nɡ,n,nɡ
s,sk,sk
ɾx,ɾx,ɾx
s,sk,s
nɡ,nɡ,n
s,sk,s
s,s,sk
ç,x,x
sk,sk,s
s,sk,s
sk,sk,s
s,s,sk
ç,x,ç
jɡ,jɡ,jɡ
nɡ,nɡ,nɡ
s,sk,sk
n,nɡ,n
jɡ,jɡ,jɡ
ç,x,x
sk,sk,sk
n,nɡ,nɡ
s,sk,sk
nɡ,nɡ,n
s,s,sk
n,nɡ,nɡ
nɡ,n,nɡ
sk,sk,sk
n,n,nɡ
nç,nç,nç
s,sk,sk
sk,sk,sk
nɡ,n,nɡ
s,sk,sk
s,sk,s
sk,sk,sk
s,s,s
n,nɡ,n
n,nɡ,n
sk,sk,s
nɡ,nɡ,n
s,s,sk
sk,sk,sk
sk,sk,sk
s,ɡ,ɡ
s,ɡ,ɡ
n,n,n
ɾç,ɾx,ɾx
sk,sk,s
nk,nk,nk
sk,sk,sk
s,sk,s
sk,sk,s
s,sk,sk
s,s,s
s,sk,sk
sk,sk,s
n,nɡ,n
n,nɡ,n
s,s,sk
s,s,sk
ɡ,ɡ,s
,jɡ,
n,nɡ,nɡ
s,s,s
s,ɡ,ɡ
s,sk,sk
sɡ,sɡ,s
n,nɡ,nɡ
k,k,k
,jɡ,
s,sk,sk
n,n,n
x,x,ç
,jɡ,
nɡ,nɡ,n
nɡ,nɡ,n
,jɡ,
sk,sk,s
n,nɡ,n
s,s,s
nɡ,nɡ,nɡ
nɡ,nɡ,n
x,x,ç
s,s,s
s,s,sk
nɡ,nɡ,nɡ
nɡ,nɡ,n
ɡ,ɡ,ɡ
sk,sk,sk
ç,ç,x
s,s,s
s,sk,sk
s,sk,sk
nɡ,nɡ,nɡ
sk,sk,s
nɡ,n,nɡ
s,sk,sk
sk,sk,sk
jɡ,jɡ,jɡ
jɡ,jɡ,
n,nɡ,nɡ
n,nɡ,n
,jɡ,jɡ
ç,x,x
s,ɡ,s
s,sk,sk
sk,sk,sk
sk,sk,s
ç,x,x
s,sk,sk
nç,nç,nx
s,s,s
s,sk,sk
nɡ,nɡ,n
s,sk,s
s,sk,s
sk,sk,s
nɡ,n,n
sk,sk,s
ɾx,ɾx,ɾx
ç,x,ç
s,s,s
nɡ,n,nɡ
s,sɡ,s
sk,sk,sk
ɾç,ɾç,ɾç
nɡ,nɡ,n
n,n,nɡ
nɡ,n,nɡ
s,sk,s
sk,sk,sk
sk,sk,s
nɡ,nɡ,n
jɡ,jɡ,
x,x,x
nɡ,n,n
ç,x,x
n,nɡ,n
jɡ,jɡ,jɡ
sk,sk,s
n,n,n
s,sk,sk
sk,sk,s
s,ɡ,s
ɾs,ɾs,ɾs
ç,x,x
s,sk,sk
s,s,s
sk,sk,s
nɡ,nɡ,n
sk,sk,sk
s,sk,sk
s,s,sk
x,x,ç
nɡ,n,nɡ
ɾx,ɾx,ɾç
s,s,s
s,sk,s
n,nɡ,n
k,k,k
s,sk,sk
x,x,x
s,sk,s
s,sk,sk
s,sk,sk
s,sk,sk
s,sk,s
ɾs,ɾs,ɾs
ɾç,ɾx,ɾç
ɾç,ɾç,ɾx
s,sk,s
ç,x,ç
s,sk,sk
ç,ç,ç
s,s,s
ç,x,ç
s,sk,s
l,lɡ,l
nɡ,nɡ,nɡ
sk,sk,s
n,nɡ,nɡ
,jɡ,jɡ
x,x,x
sk,sk,s
,jɡ,jɡ
s,s,s
s,sk,s
ç,x,x
s,s,sk
ɾs,ɾs,ɾs
jɡ,jɡ,
ɾç,ɾx,ɾx
nɡ,n,nɡ
n,n,nɡ
n,nɡ,nɡ
s,sk,sk
ɾx,ɾx,ɾç
s,sk,s
s,s,s
nɡ,nɡ,nɡ
sk,sk,sk
nɡ,n,n
jɡ,jɡ,jɡ
ç,x,ç
ç,x,x
s,sk,sk
s,sk,sk
n,nɡ,nɡ
sk,sk,s
s,sk,s
ç,x,ç
s,sk,sk
s,s,s
sk,sk,s
s,sk,sk
s,ɡ,ɡ
s,s,s
lx,lx,lx
s,sk,sk
ç,x,x
nɡ,nɡ,nɡ
s,sk,sk
n,nɡ,nɡ
ç,x,x
sk,sk,sk
n,n,nɡ
nɡ,nɡ,n
x,x,x
s,ɡ,ɡ
s,sk,sk
ɾx,ɾx,ɾç
s,sk,sk
n,n,nɡ
s,s,sk
s,ɡ,ɡ
n,nɡ,nɡ
sk,sk,sk
s,sk,sk
s,sk,sk
s,sk,sk
lç,lç,lx
nɡ,n,nɡ
,jɡ,jɡ
s,s,s
sk,sk,sk
s,sk,s
s,sk,s
s,sk,s
sk,sk,s
ɾç,ɾx,ɾx
nk,nk,nk
s,sk,s
nɡ,n,nɡ
k,k,k
n,nɡ,nɡ
s,s,sk
s,sk,sk
sk,sk,s
s,sk,s
s,s,s
nɡ,nɡ,n
ç,x,x
nɡ,n,nɡ
s,s,sk
jɡ,jɡ,jɡ
s,sk,sk
nɡ,nɡ,n
x,x,x
s,ɡ,s
sk,sk,s
s,sk,sk
nɡ,nɡ,n
nç,nç,nç
sk,sk,sk
s,sk,s
ɾç,ɾç,ɾx
s,sɡ,s
s,ɡ,s
s,ɡ,ɡ
s,s,ɡ
sk,sk,s
s,sk,sk
sk,sk,sk
s,sk,sk
s,sk,s
ç,x,ç
ɾç,ɾx,ɾx
n,nɡ,n
n,n,nɡ
ɾx,ɾx,ɾç
sk,sk,sk
sk,sk,sk
nɡ,nɡ,n
sk,sk,s
ç,x,x
ɾx,ɾx,ɾx
ɡ,ɡ,ɡ
sk,sk,sk
nk,nk,nk
l,lɡ,lɡ
s,sk,sk
s,sk,s
s,sk,sk
ɾç,ɾx,ɾx
s,s,sk
ç,ç,x
nɡ,n,nɡ
s,sɡ,sɡ
n,nɡ,n
s,sk,sk
s,s,sk
sk,sk,s
ɾx,ɾx,ɾx
l,l,lɡ
s,sk,sk
sk,sk,s
,jɡ,jɡ
nɡ,nɡ,n
ç,x,x
s,sk,sk
sk,sk,sk
sk,sk,sk
x,x,ç
nɡ,nɡ,nɡ
ɾx,ɾx,ɾç
jɡ,jɡ,
s,sk,sk
s,sk,s
nɡ,nɡ,n
s,sk,s
s,sk,sk
nç,nx,nx
s,s,sk
s,sk,sk
n,n,n
s,s,s
s,sk,s
nɡ,nɡ,nɡ
nɡ,nɡ,n
s,sk,s
s,sk,s
n,nɡ,nɡ
s,sk,sk
s,sk,sk
s,sk,sk
nɡ,nɡ,nɡ
s,sk,s
sk,sk,sk
nɡ,nɡ,nɡ
nɡ,nɡ,nɡ
n,nɡ,nɡ
s,s,sk
ɾç,ɾx,ɾx
ɾç,ɾx,ɾx
x,x,ç
nx,nx,nx
s,sk,sk
s,sk,sk
ɾx,ɾx,ɾx
,jɡ,
s,s,sk
nɡ,n,nɡ
nɡ,nɡ,nɡ
s,sk,sk
s,sk,s
s,sk,s
nɡ,nɡ,nɡ
nɡ,nɡ,nɡ
nɡ,n,nɡ
,,jɡ
n,nɡ,nɡ
n,n,n
nɡ,nɡ,n
s,sk,sk
s,sk,s
s,sk,sk
sk,sk,s
sk,sk,sk
s,s,s
s,sk,s
s,sk,s
nɡ,n,nɡ
x,x,x
n,n,nɡ
ç,x,ç
s,ɡ,ɡ
nɡ,nɡ,n
sk,sk,s
s,sk,s
s,sk,s
jɡ,jɡ,
ç,ç,ç
ç,ç,x
nç,nx,nx
sk,sk,s
ç,x,x
sk,sk,sk
sk,sk,sk
s,sk,s
nɡ,nɡ,n
s,sk,s
s,sk,sk
s,sk,sk
n,n,nɡ
ɾx,ɾx,ɾx
n,n,nɡ
ç,x,x
nɡ,nɡ,n
s,ɡ,s
s,sk,s
s,sk,s
nç,nx,nç
sk,sk,sk
s,sk,s
s,s,s
nɡ,nɡ,n
s,s,s
nç,nx,nx
sk,sk,sk
s,ɡ,s
sk,sk,s
,jɡ,
sk,sk,sk
s,sk,s
x,x,ç
n,nɡ,nɡ
s,ɡ,ɡ
x,x,ç
jɡ,jɡ,jɡ
,jɡ,jɡ
sk,sk,s
s,sk,sk
sk,sk,s
n,nɡ,n
l,lɡ,l
ɾs,ɾs,ɾs
n,nɡ,nɡ
sk,sk,sk
s,sk,s
x,x,x
s,sk,s
x,x,x
s,sk,s
nɡ,nɡ,n
s,sk,sk
nɡ,n,nɡ
s,s,sk
ɾç,ɾx,ɾx
,jɡ,
s,s,ɡ
nɡ,nɡ,nɡ
ç,x,x
s,sk,s
s,sɡ,sɡ
n,nɡ,n
lç,lx,lç
s,s,sk
ɾç,ɾç,ɾç
sk,sk,s
s,sk,sk
nɡ,nɡ,n
x,x,x
ç,x,x
ç,x,x
nɡ,n,nɡ
x,x,x
nɡ,nɡ,n
jɡ,jɡ,
sk,sk,sk
s,sk,sk
sk,sk,s
s,sk,s
n,n,nɡ
s,sk,sk
s,sk,sk
sk,sk,sk
lç,lx,lç
s,sk,sk
ç,x,x
s,sk,s
n,n,nɡ
n,n,nɡ
jɡ,jɡ,jɡ
nç,nx,nx
s,sk,sk
sk,sk,s
n,n,nɡ
s,sk,s
s,sk,s
s,sk,sk
n,n,nɡ
nɡ,nɡ,n
s,sk,s
sk,sk,s
nɡ,n,n
sk,sk,sk
x,x,x
sk,sk,sk
s,sk,sk
sk,sk,sk
lx,lx,lç
sk,sk,sk
sk,sk,s
s,sk,sk
n,nɡ,nɡ
ɡ,ɡ,ɡ
s,sk,s
s,s,s
s,sk,sk
s,s,s
n,nɡ,nɡ
s,sk,s
sk,sk,sk
s,s,sk
s,s,sk
ɾç,ɾx,ɾç
sk,sk,sk
s,sk,s
sk,sk,sk
ɾç,ɾx,ɾç
nɡ,n,nɡ
ɾx,ɾx,ɾç
nɡ,n,n
ç,x,x
s,sk,sk
n,n,n
ɡ,ɡ,ɡ
,jɡ,
nç,nx,nx
sk,sk,sk
s,sk,s
nɡ,n,nɡ
nɡ,n,n
nɡ,n,nɡ
sk,sk,sk
nç,nç,nx
ɾç,ɾx,ɾx
lx,lx,lç
s,sk,s
n,nɡ,n
nɡ,nɡ,nɡ
,jɡ,jɡ
ç,x,x
s,sk,s
ç,x,x
s,sk,sk
n,nɡ,n
sk,sk,s
s,sk,sk
n,nɡ,nɡ
n,nɡ,nɡ
s,sk,sk
nç,nx,nç
ɡ,ɡ,s
nɡ,nɡ,nɡ
nç,nç,nç
s,sk,s
s,sk,sk
s,s,s
nɡ,n,nɡ
s,ɡ,ɡ
s,sk,sk
s,s,sk
s,s,sk
ɾs,ɾs,ɾs
sk,sk,sk
s,sk,sk
k,k,k
nɡ,n,n
k,k,k
n,nɡ,nɡ
s,sk,sk
,jɡ,
s,sk,sk
s,s,s
nɡ,n,n
s,ɡ,s
ç,x,x
ç,ç,ç
nɡ,n,nɡ
sk,sk,sk
s,s,sk
s,ɡ,ɡ
s,sk,sk
ɾx,ɾx,ɾx
ç,x,x
s,sk,s
s,sk,sk
s,s,s
n,nɡ,nɡ
nɡ,nɡ,n
s,ɡ,ɡ
s,sk,s
n,n,n
nɡ,nɡ,n
s,sk,sk
s,ɡ,s
nç,nç,nç
s,s,sk
s,sk,sk
s,s,sk
s,s,s
nɡ,nɡ,n
s,ɡ,s
nɡ,nɡ,n
nɡ,n,n
s,sk,sk
,jɡ,jɡ
sk,sk,s
s,s,ɡ
n,n,nɡ
s,sk,s
jɡ,jɡ,
nɡ,nɡ,n
s,s,sk
nç,nx,nç
sk,sk,sk
s,sk,sk
n,nɡ,n
s,sk,s
s,s,s
n,nɡ,n
nɡ,nɡ,n
s,sk,sk
ç,x,x
ç,x,ç
nç,nx,nx
ɾç,ɾx,ɾx
s,sk,sk
s,sk,s
s,sk,s
s,sk,s
s,sk,sk
nɡ,n,nɡ
s,sk,sk
sk,sk,sk
ɡ,ɡ,ɡ
sk,sk,sk
s,sk,sk
s,sk,sk
nx,nx,nx
ɾx,ɾx,ɾç
sk,sk,s
s,sk,sk
s,sk,sk
nç,nx,nx
s,s,s
ç,x,ç
s,sk,sk
nɡ,nɡ,nɡ
sk,sk,s
jɡ,jɡ,
n,n,n
s,sk,sk
n,nɡ,nɡ
ɾç,ɾx,ɾx
s,sk,sk
s,s,s
s,sk,s
jɡ,jɡ,
s,ɡ,ɡ
s,sk,s
k,k,k
sk,sk,sk
,jɡ,jɡ
nɡ,nɡ,nɡ
s,ɡ,s
nɡ,nɡ,n
sk,sk,sk
nɡ,nɡ,n
ɾx,ɾx,ɾx
s,sk,sk
nç,nx,nx
ç,ç,x
n,nɡ,nɡ
ç,x,ç
l,lɡ,l
sk,sk,s
s,sk,sk
sk,sk,sk
s,s,s
s,s,s
s,sk,sk
n,n,nɡ
n,nɡ,n
s,sk,s
s,sk,sk
s,sk,sk
sk,sk,s
sk,sk,sk
s,sk,s
n,nɡ,nɡ
s,sk,sk
nɡ,n,n
ɾç,ɾx,ɾç
nɡ,nɡ,n
jɡ,jɡ,jɡ
nɡ,n,nɡ
x,x,ç
jɡ,jɡ,
nɡ,nɡ,n
nɡ,nɡ,nɡ
s,sk,sk
nɡ,nɡ,nɡ
nɡ,nɡ,n
nx,nx,nx
n,n,nɡ
s,s,s
ɾç,ɾx,ɾx
s,sk,s
n,nɡ,n
s,sk,sk
nɡ,n,nɡ
nɡ,nɡ,n
,jɡ,
s,sk,sk
s,sk,sk
,,
sk,sk,sk
s,sk,s
nɡ,nɡ,n
s,sk,sk
s,s,s
nç,nç,nç
nɡ,n,nɡ
s,sk,sk
s,sk,sk
n,nɡ,nɡ
nɡ,nɡ,n
nɡ,nɡ,nɡ
k,k,k
jɡ,jɡ,
x,x,x
ɾx,ɾx,ɾç
nɡ,nɡ,nɡ
nɡ,n,nɡ
s,sk,s
n,nɡ,nɡ
s,sk,sk
lç,lx,lç
nɡ,nɡ,n
s,s,s
s,sk,s
sk,sk,s
n,nɡ,n
s,sk,s
n,nɡ,nɡ
s,sk,sk
s,sk,sk
sk,sk,s
s,sk,sk
x,x,x
sk,sk,s
nɡ,nɡ,nɡ
s,sk,sk
n,nɡ,nɡ
n,n,nɡ
ɾç,ɾç,ɾx
n,nɡ,nɡ
s,s,sk
nɡ,n,n
ɾç,ɾx,ɾç
s,ɡ,ɡ
s,sk,sk
s,sk,s
nk,nk,nk
sk,sk,sk
nɡ,n,n
s,sk,sk
nɡ,nɡ,nɡ
nx,nx,nx
ɾç,ɾx,ɾx
n,nɡ,nɡ
ç,x,x
ɾs,ɾs,ɾs
s,s,ɡ
x,x,ç
sk,sk,s
ɾx,ɾx,ɾç
sk,sk,s
x,x,ç
s,sk,sk
ç,x,x
n,nɡ,nɡ
s,ɡ,s
s,s,sk
s,sk,sk
s,sk,sk
n,nɡ,n
ɾx,ɾx,ɾç
n,nɡ,n
s,sk,sk
s,sk,sk
nx,nx,nç
nɡ,nɡ,nɡ
nɡ,n,n
n,nɡ,n
s,ɡ,ɡ
n,n,nɡ
sk,sk,sk
sk,sk,sk
s,sk,s
sk,sk,s
x,x,x
sk,sk,sk
n,nɡ,n
ç,x,ç
n,nɡ,nɡ
ç,x,ç
x,x,x
sk,sk,s
ç,ç,x
s,sk,sk
x,x,ç
ɾx,ɾx,ɾx
nk,nk,nk
s,sk,sk
nç,nx,nç
nɡ,nɡ,nɡ
nɡ,nɡ,nɡ
s,sk,s
ɡ,ɡ,s
s,sk,sk
s,s,s
s,sk,sk
ɾç,ɾx,ɾç
s,ɡ,s
s,ɡ,ɡ
x,x,x
,jɡ,jɡ
sk,sk,s
x,x,ç
jɡ,jɡ,
s,s,s
sk,sk,sk
s,sk,sk
x,x,x
n,n,nɡ
n,nɡ,n
nɡ,nɡ,n
sk,sk,s
ɾç,ɾç,ɾx
s,s,sk
s,sk,sk
s,ɡ,ɡ
x,x,x
sk,sk,s
nɡ,n,nɡ
nɡ,nɡ,nɡ
s,sk,sk
ɾs,ɾs,ɾs
sk,sk,s
n,nɡ,nɡ
s,sk,sk
ɡ,ɡ,s
s,sk,s
nɡ,n,nɡ
,jɡ,jɡ
s,sk,sk
sk,sk,s
s,sk,sk
s,s,s
n,nɡ,nɡ
n,n,n
nx,nx,nx
n,nɡ,n
sk,sk,s
sk,sk,s
n,nɡ,n
x,x,ç
sk,sk,sk
sk,sk,sk
s,sk,s
s,sk,s
nɡ,nɡ,nɡ
s,s,sk
s,ɡ,s
sk,sk,sk
sk,sk,s
s,sk,sk
sk,sk,sk
n,nɡ,nɡ
x,x,x
s,s,s
sk,sk,s
n,n,n
n,nɡ,nɡ
sk,sk,s
s,sk,sk
k,k,k
nɡ,nɡ,n
sk,sk,sk
ɾx,ɾx,ɾç
n,nɡ,n
ç,ç,x
s,sk,sk
s,sk,sk
nɡ,n,nɡ
sk,sk,s
s,sk,s
sk,sk,sk
sk,sk,sk
ç,x,x
nk,nk,nk
,jɡ,
sk,sk,s
s,sk,sk
s,s,s
nɡ,n,nɡ
s,sk,s
n,n,nɡ
nç,nx,nx
sk,sk,s
n,nɡ,nɡ
s,s,sk
s,s,s
n,n,nɡ
nɡ,nɡ,n
s,sk,sk
ç,x,ç
s,s,sk
sk,sk,sk
sɡ,sɡ,sɡ
,jɡ,jɡ
,jɡ,
nɡ,nɡ,nɡ
sk,sk,s
n,n,nɡ
x,x,ç
s,s,s
s,sk,sk
lç,lx,lx
s,sk,s
n,n,n
n,nɡ,n
s,sk,sk
nx,nx,nç
sk,sk,s
l,lɡ,lɡ
nɡ,nɡ,n
ç,x,x
sk,sk,sk
sk,sk,sk
s,sk,sk
,jɡ,jɡ
s,s,sk
nɡ,n,n
s,sk,sk
sk,sk,s
n,nɡ,nɡ
nɡ,nɡ,n
n,nɡ,nɡ
x,x,ç
s,sk,sk
x,x,ç
s,s,s
nɡ,nɡ,nɡ
sk,sk,s
s,s,s
s,sk,sk
s,sk,s
s,sk,sk
sk,sk,s
sk,sk,sk
n,nɡ,nɡ
ɡ,ɡ,ɡ
sk,sk,s
sk,sk,sk
ɡ,ɡ,s
k,k,k
n,nɡ,nɡ
s,sk,s
s,sk,s
,jɡ,jɡ
s,sk,s
sk,sk,s
s,s,s
s,sk,s
s,s,s
nɡ,nɡ,nɡ
,jɡ,
s,sk,sk
nɡ,nɡ,n
ɡ,ɡ,s
ç,x,x
s,sk,sk
nɡ,nɡ,nɡ
sk,sk,s
n,nɡ,nɡ
s,sk,sk
sk,sk,sk
ɾx,ɾx,ɾx
s,sk,sk
s,sk,sk
s,s,s
s,ɡ,ɡ
ɡ,ɡ,s
nɡ,nɡ,nɡ
s,sk,sk
nɡ,n,nɡ
n,nɡ,n
x,x,x
s,sk,sk
s,sk,s
n,n,nɡ
n,n,n
x,x,ç
nɡ,nɡ,nɡ
sk,sk,s
ç,x,ç
nk,nk,nk
ç,x,x
x,x,ç
sk,sk,s
s,s,s
s,sk,sk
s,sk,sk
s,sk,sk
sk,sk,sk
s,sk,sk
n,nɡ,nɡ
ç,x,x
sk,sk,sk
n,nɡ,nɡ
ç,x,ç
n,nɡ,n
l,lɡ,lɡ
nɡ,nɡ,nɡ
nɡ,nɡ,n
nç,nx,nx
n,nɡ,nɡ
s,sk,sk
s,sk,sk
n,nɡ,n
ç,x,ç
s,sk,s
s,sk,sk
ç,x,ç
jɡ,jɡ,
x,x,x
sk,sk,s
sk,sk,s
x,x,ç
s,s,s
s,sk,s
s,sk,sk
n,nɡ,nɡ
n,nɡ,nɡ
s,sk,sk
s,s,sk
s,sk,sk
nɡ,n,n
s,s,sk
s,sk,sk
s,ɡ,ɡ
s,sk,sk
sk,sk,s
ç,x,x
n,nɡ,nɡ
sk,sk,sk
s,sk,sk
ç,x,ç
s,sk,s
s,sk,sk
nɡ,nɡ,n
sɡ,sɡ,s
s,s,sk
s,ɡ,s
sk,sk,s
,jɡ,jɡ
ɡ,ɡ,ɡ
n,n,nɡ
s,ɡ,ɡ
s,s,s
,,jɡ
n,nɡ,nɡ
n,nɡ,nɡ
sk,sk,s
s,sk,sk
n,n,nɡ
s,sk,s
ɡ,ɡ,ɡ
sk,sk,sk
ç,x,ç
ç,ç,x
s,sk,s
ɾç,ɾx,ɾx
s,s,s
ɾç,ɾx,ɾç
s,s,sk
lx,lx,lç
s,sk,sk
nɡ,n,n
sk,sk,s
n,nɡ,n
,jɡ,jɡ
,jɡ,
sk,sk,sk
sk,sk,s
s,sk,s
ɾç,ɾx,ɾx
sk,sk,s
s,sk,sk
,,jɡ
ç,ç,x
n,n,nɡ
,,jɡ
s,ɡ,s
sk,sk,s
ç,x,x
l,lɡ,lɡ
ç,x,x
nɡ,n,n
nɡ,nɡ,n
nɡ,n,n
s,sk,s
ɡ,ɡ,ɡ
ç,x,x
sk,sk,sk
nɡ,nɡ,nɡ
sk,sk,sk
s,s,sk
ç,x,x
s,sk,sk
s,sk,sk
s,s,sk
sk,sk,s
nɡ,nɡ,n
n,n,nɡ
s,s,s
nɡ,nɡ,nɡ
sk,sk,sk
nç,nx,nx
s,s,sk
nç,nx,nç
k,k,k
s,sk,sk
nɡ,nɡ,nɡ
ɡ,ɡ,ɡ
s,sk,s
nɡ,nɡ,n
s,sk,s
nç,nx,nx
s,s,sk
,jɡ,
s,sk,s
s,sk,s
s,s,s
s,ɡ,ɡ
nç,nx,nç
s,sk,sk
x,x,ç
s,sk,s
sk,sk,s
l,lɡ,lɡ
sk,sk,s
nɡ,n,n
ɾx,ɾx,ɾç
sk,sk,sk
sk,sk,sk
sk,sk,sk
sk,sk,sk
s,sk,sk
s,sk,sk
n,nɡ,nɡ
,jɡ,jɡ
sk,sk,sk
s,sk,sk
s,s,sk
nɡ,nɡ,n
s,s,sk
s,ɡ,s
,jɡ,jɡ
nɡ,nɡ,n
ç,x,ç
s,sk,s
lɡ,lɡ,lɡ
s,sk,sk
sk,sk,s
s,sk,sk
sk,sk,s
ɾx,ɾx,ɾç
nɡ,n,nɡ
ɾs,ɾs,ɾs
s,sk,s
s,sk,sk
s,s,s
sk,sk,s
nk,nk,nk
sk,sk,sk
jɡ,jɡ,jɡ
nk,nk,nk
sɡ,sɡ,s
nç,nç,nx
n,nɡ,nɡ
n,nɡ,n
x,x,ç
s,s,sk
sk,sk,sk
s,sk,sk
s,sk,sk
lç,lx,lx
n,nɡ,nɡ
s,sk,sk
s,s,s
ɾç,ɾx,ɾç
s,sk,sk
s,sk,sk
ɡ,ɡ,s
ɾs,ɾs,ɾs
sk,sk,s
nɡ,nɡ,nɡ
ç,x,ç
ɡ,ɡ,s
ɾç,ɾx,ɾx
s,sk,s
n,nɡ,nɡ
n,nɡ,n
s,sk,s
s,s,sk
n,nɡ,nɡ
sk,sk,sk
s,sk,s
nɡ,nɡ,n
s,sk,sk
sk,sk,s
s,sk,sk
nɡ,n,n
s,sk,s
s,sk,sk
n,n,n
sk,sk,s
sk,sk,sk
nɡ,nɡ,n
x,x,x
s,sk,s
s,sk,s
s,s,s
sk,sk,s
k,k,k
s,s,s
nɡ,n,nɡ
ç,x,x
s,sk,sk
s,sk,sk
s,s,sk
ç,ç,x
k,k,k
x,x,x
nɡ,nɡ,n
s,sk,sk
s,sk,sk
nɡ,nɡ,nɡ
s,s,sk
ɾs,ɾs,ɾs
n,n,n
nk,nk,nk
nç,nx,nç
sk,sk,s
,jɡ,jɡ
sk,sk,sk
nɡ,nɡ,n
s,sk,sk
k,k,k
x,x,ç
,jɡ,
s,ɡ,s
nç,nx,nç
s,ɡ,ɡ
,jɡ,jɡ
nç,nx,nx
sk,sk,sk
lɡ,lɡ,l
