src1_sf,src2_sf,tgt_sf
s,sk,s
nk,nk,nk
s,s,s
,jɡ,
sk,sk,sk
s,sk,sk
lç,lx,lx
sk,sk,s
s,sk,sk
ɡ,ɡ,s
l,lɡ,lɡ
sk,sk,s
s,s,sk
ɡ,ɡ,ɡ
s,sk,sk
s,s,sk
ç,x,x
n,n,nɡ
,,
ç,ç,x
ns,ns,ns
sk,sk,sk
s,s,s
,jɡ,jɡ
s,sk,sk
nk,nk,nk
s,sk,s
sk,sk,s
sk,sk,s
jɡ,jɡ,
s,sk,s
s,s,s
sk,sk,sk
ɾx,ɾx,ɾx
s,sk,sk
ɾx,ɾx,ɾç
ç,x,ç
sk,sk,s
s,sk,s
nɡ,n,n
nk,nk,nk
sk,sk,sk
s,sk,s
ɾs,ɾs,ɾs
sk,sk,sk
n,n,n
nɡ,n,nɡ
s,s,sk
sɡ,sɡ,sɡ
s,sk,sk
x,x,ç
n,n,nɡ
n,n,n
l,lɡ,l
ns,ns,ns
sk,sk,sk
sk,sk,s
nɡ,nɡ,n
nɡ,nɡ,nɡ
nɡ,nɡ,n
sk,sk,s
s,sk,sk
jɡ,jɡ,
sk,sk,s
s,ɡ,ɡ
s,sk,sk
sk,sk,sk
s,sk,sk
ɡ,ɡ,s
s,sk,s
s,sk,sk
sk,sk,sk
s,s,s
nɡ,n,nɡ
nɡ,n,nɡ
s,s,sk
sk,sk,sk
n,n,nɡ
s,s,sk
sk,sk,s
s,sk,s
s,s,sk
x,x,ç
s,sk,sk
nç,nx,nç
s,sk,sk
s,sk,sk
nɡ,nɡ,nɡ
ç,x,ç
s,sk,sk
nɡ,nɡ,n
s,sk,s
ç,x,ç
sk,sk,s
n,nɡ,nɡ
lɡ,lɡ,l
,jɡ,jɡ
ç,x,ç
ɾs,ɾs,ɾs
ɾx,ɾx,ɾx
nɡ,nɡ,nɡ
ɾç,ɾx,ɾx
ɾç,ɾx,ɾx
sk,sk,s
n,n,nɡ
ɾx,ɾx,ɾx
n,n,nɡ
n,nɡ,nɡ
s,s,sk
s,sk,s
s,sk,sk
sk,sk,sk
sk,sk,sk
sk,sk,s
ɾs,ɾs,ɾs
,,jɡ
ɾç,ɾx,ɾx
nɡ,n,n
sk,sk,sk
s,sk,s
ɾs,ɾs,ɾs
s,s,sk
ɾç,ɾx,ɾx
sk,sk,sk
sk,sk,s
sk,sk,sk
s,sk,s
s,sk,s
s,s,sɡ
sɡ,sɡ,sɡ
ɾç,ɾx,ɾç
ɾs,ɾs,ɾs
s,sk,s
sk,sk,s
,jɡ,
sk,sk,sk
nç,nx,nx
s,sk,s
ç,x,x
sk,sk,sk
s,sk,sk
ns,ns,ns
,,
ɾx,ɾx,ɾx
s,sk,s
s,sk,sk
s,sk,s
nɡ,nɡ,n
sk,sk,s
n,nɡ,nɡ
sk,sk,sk
s,sk,s
s,s,sk
s,s,sk
n,n,n
n,n,nɡ
s,sk,sk
sk,sk,sk
,jɡ,jɡ
nk,nk,nk
s,sk,sk
sk,sk,sk
nɡ,n,nɡ
ɾs,ɾs,ɾs
s,sk,s
ç,x,x
x,x,ç
nɡ,n,nɡ
s,sk,sk
sk,sk,sk
n,nɡ,n
s,s,sk
nç,nx,nç
sk,sk,s
x,x,x
n,n,n
s,sk,sk
,jɡ,jɡ
,jɡ,
ɾs,ɾs,ɾs
ɾx,ɾx,ɾx
s,sk,s
s,s,sk
s,sk,sk
s,sk,sk
x,x,ç
nk,nk,nk
s,sk,sk
s,sk,s
ç,x,x
s,s,s
ç,x,x
s,ɡ,ɡ
s,s,sk
sk,sk,s
s,s,sk
sk,sk,sk
ç,x,ç
s,sk,s
n,n,nɡ
s,sk,sk
sk,sk,sk
ɡ,ɡ,ɡ
s,sk,sk
s,sk,s
n,nɡ,nɡ
s,s,ɡ
s,s,sk
sk,sk,sk
sk,sk,s
sk,sk,sk
ç,x,ç
s,sk,sk
s,sk,sk
nx,nx,nç
s,ɡ,ɡ
s,sk,sk
nç,nx,nx
ç,ç,x
ɾç,ɾx,ɾç
ɾx,ɾx,ɾç
s,sk,sk
ɡ,ɡ,s
ɡ,ɡ,ɡ
n,nɡ,n
,jɡ,jɡ
n,nɡ,nɡ
nɡ,nɡ,n
nɡ,n,n
s,sk,s
n,n,nɡ
s,sk,s
s,s,sk
s,sk,sk
sk,sk,sk
s,sk,sk
sɡ,s,sɡ
ɾs,ɾs,ɾs
nɡ,n,nɡ
s,s,sk
s,sk,s
l,lɡ,l
sk,sk,s
sk,sk,sk
s,sk,sk
n,nɡ,n
sk,sk,s
s,s,sk
s,sk,sk
s,s,sk
nç,nx,nç
nɡ,n,n
s,sk,sk
s,ɡ,s
s,s,s
sk,sk,sk
nɡ,nɡ,nɡ
s,sk,s
x,x,x
l,lɡ,lɡ
s,sk,sk
s,sk,s
s,s,sk
s,sk,sk
s,sk,sk
s,sk,s
s,sk,sk
sk,sk,s
n,nɡ,n
s,sk,s
nɡ,n,nɡ
s,sk,sk
sk,sk,sk
nɡ,nɡ,nɡ
sk,sk,sk
s,sk,s
s,sk,s
nɡ,nɡ,nɡ
s,sɡ,sɡ
nk,nk,nk
x,x,ç
nɡ,nɡ,nɡ
s,sk,s
s,s,s
s,sk,s
n,nɡ,n
x,x,ç
sk,sk,s
sk,sk,sk
sk,sk,s
nɡ,nɡ,nɡ
s,ɡ,ɡ
nɡ,n,nɡ
s,sk,sk
ç,x,x
s,s,s
sk,sk,sk
x,x,ç
s,sk,s
sk,sk,sk
ç,ç,x
ɡ,ɡ,ɡ
s,sk,s
nɡ,nɡ,n
n,nɡ,nɡ
ɡ,ɡ,s
s,sk,s
s,ɡ,s
ɾç,ɾx,ɾç
s,s,sk
nç,nç,nx
sk,sk,sk
s,sk,sk
s,sk,s
ɾs,ɾs,ɾs
sk,sk,s
ɾs,ɾs,ɾs
s,sk,s
sk,sk,sk
sk,sk,sk
n,nɡ,nɡ
ɾx,ɾx,ɾç
s,sk,s
ç,x,x
jɡ,jɡ,
s,sk,s
n,n,nɡ
nɡ,n,nɡ
s,sk,s
ç,x,x
nɡ,nɡ,nɡ
sk,sk,s
sk,sk,sk
s,sk,sk
n,n,nɡ
sk,sk,sk
nɡ,nɡ,nɡ
ç,x,ç
sk,sk,sk
nɡ,n,n
s,sk,sk
nɡ,nɡ,nɡ
s,sk,s
s,sk,sk
sk,sk,sk
s,sk,s
sk,sk,s
s,sk,s
s,sk,sk
sk,sk,s
s,sk,sk
n,nɡ,n
nɡ,n,nɡ
ɾç,ɾx,ɾç
nɡ,nɡ,nɡ
nɡ,n,n
lç,lx,lx
n,n,nɡ
ç,x,x
ç,x,x
s,sk,s
sk,sk,s
s,sk,s
s,ɡ,s
sk,sk,s
s,s,sk
s,sk,s
s,sk,sk
sk,sk,sk
n,n,n
s,sk,sk
sk,sk,sk
n,n,nɡ
s,sk,sk
ɾç,ɾç,ɾx
sk,sk,sk
n,nɡ,nɡ
ç,ç,ç
s,sk,sk
s,sk,s
sk,sk,s
n,nɡ,nɡ
sk,sk,s
lç,lx,lç
sk,sk,s
s,ɡ,ɡ
s,sk,s
nɡ,nɡ,nɡ
x,x,x
nɡ,n,n
s,s,sk
nɡ,nɡ,n
n,nɡ,n
ɾç,ɾx,ɾx
nx,nx,nx
sk,sk,s
s,sk,sk
jɡ,jɡ,
ɾç,ɾx,ɾç
sk,sk,sk
s,sk,s
s,ɡ,ɡ
s,sk,sk
sk,sk,sk
n,nɡ,n
ɾs,ɾs,ɾs
n,n,nɡ
x,x,x
s,sk,sk
sk,sk,s
s,sk,sk
nç,nx,nç
s,sk,sk
ç,x,x
ç,x,ç
nɡ,nɡ,n
nç,nç,nx
s,sk,sk
sk,sk,s
s,ɡ,s
n,n,nɡ
nɡ,n,nɡ
sk,sk,sk
,jɡ,jɡ
s,s,sk
x,x,ç
s,s,sk
s,sk,sk
s,sk,s
s,s,s
,jɡ,jɡ
s,s,sk
s,sk,sk
s,sk,s
s,sk,sk
nɡ,n,nɡ
s,sk,sk
s,sk,s
ns,ns,ns
ɾs,ɾs,ɾs
s,sk,s
s,s,sk
sk,sk,sk
sk,sk,s
s,sk,s
s,s,sk
s,sk,sk
s,s,s
sk,sk,s
s,sk,sk
sk,sk,sk
ɾx,ɾx,ɾx
ɾç,ɾx,ɾx
sk,sk,s
ç,ç,x
nç,nx,nx
nɡ,nɡ,nɡ
n,nɡ,n
ɾx,ɾx,ɾx
sk,sk,sk
s,sk,s
s,sk,sk
lɡ,lɡ,lɡ
s,s,sk
s,sk,sk
s,sk,sk
sk,sk,s
sk,sk,sk
s,sk,s
nɡ,nɡ,nɡ
s,ɡ,ɡ
nɡ,nɡ,nɡ
ç,x,x
s,sk,sk
ɾs,ɾs,ɾs
s,sk,sk
ɾs,ɾs,ɾs
sk,sk,sk
ɾç,ɾx,ɾç
nɡ,nɡ,n
s,s,sk
sk,sk,sk
n,nɡ,n
sk,sk,s
nɡ,n,nɡ
sk,sk,sk
ɾs,ɾs,ɾs
s,s,sk
ç,x,ç
s,sk,s
s,sk,sk
s,sk,s
ɡ,ɡ,s
s,sk,s
s,sk,s
ɾs,ɾs,ɾs
s,sk,sk
s,s,sk
s,sk,sk
nɡ,n,n
ɾs,ɾs,ɾs
ç,x,x
ɾs,ɾs,ɾs
s,s,s
s,sk,s
s,sk,s
p,p,p
sk,sk,sk
sk,sk,sk
nx,nx,nx
n,nɡ,nɡ
ɡ,ɡ,ɡ
,jɡ,
ɾs,ɾs,ɾs
s,s,sk
s,s,s
n,n,n
s,sk,sk
s,s,s
n,n,n
x,x,x
ɾx,ɾx,ɾx
s,sk,sk
ɾç,ɾç,ɾx
s,ɡ,ɡ
sk,sk,sk
nɡ,n,nɡ
s,sk,sk
s,sk,sk
nɡ,nɡ,nɡ
sk,sk,s
sk,sk,s
nɡ,nɡ,nɡ
sk,sk,sk
n,n,n
s,s,sk
sk,sk,sk
s,sk,sk
sk,sk,s
s,ɡ,s
s,sk,sk
nk,nk,nk
sk,sk,sk
s,sk,s
s,sk,s
s,s,s
ɾs,ɾs,ɾs
n,nɡ,nɡ
ç,x,x
ɾx,ɾx,ɾç
sk,sk,sk
s,sk,s
s,ɡ,ɡ
s,s,s
sk,sk,s
ɾç,ɾç,ɾx
s,sk,sk
ɾx,ɾx,ɾç
s,sk,sk
ɾs,ɾs,ɾs
ç,x,x
sk,sk,s
ç,x,ç
s,sk,sk
sk,sk,sk
s,sk,sk
s,sk,sk
s,sk,s
sk,sk,s
x,x,ç
sk,sk,sk
jɡ,jɡ,
ɾx,ɾx,ɾx
sk,sk,sk
sk,sk,sk
s,s,sk
sk,sk,s
lx,lx,lx
s,s,s
nɡ,n,n
nɡ,nɡ,n
s,s,sk
,jɡ,jɡ
nɡ,nɡ,n
jɡ,jɡ,
ɾç,ɾç,ɾx
sk,sk,s
s,sk,s
ɾç,ɾx,ɾx
sk,sk,s
n,nɡ,nɡ
s,sk,sk
sk,sk,s
sk,sk,s
s,sk,sk
s,sk,sk
s,sk,s
s,sk,s
s,ɡ,ɡ
sk,sk,s
nɡ,nɡ,nɡ
s,sk,sk
nɡ,n,nɡ
ɾx,ɾx,ɾç
sk,sk,sk
s,sk,s
nç,nx,nx
sk,sk,sk
x,x,ç
sk,sk,sk
sk,sk,s
ɾs,ɾs,ɾs
s,sk,s
s,sk,s
x,x,x
lx,lx,lç
n,n,nɡ
s,ɡ,s
n,nɡ,n
sk,sk,s
ç,x,x
ɾx,ɾx,ɾç
sk,sk,s
ns,ns,ns
x,x,x
x,x,ç
nɡ,nɡ,n
s,sk,sk
x,x,x
nɡ,n,n
,,jɡ
s,sk,s
s,s,s
s,sk,s
s,sk,sk
ç,x,x
ɾs,ɾs,ɾs
n,n,n
s,s,sk
sk,sk,s
s,s,ɡ
sk,sk,sk
nɡ,n,n
s,s,s
sk,sk,sk
ɾç,ɾx,ɾç
sk,sk,s
nɡ,n,nɡ
sk,sk,s
s,sk,s
s,sk,sk
x,x,ç
ns,ns,ns
s,sk,s
,jɡ,
s,sk,sk
s,sk,s
sk,sk,s
sk,sk,sk
s,sk,sk
jɡ,jɡ,
s,s,sk
s,sk,s
s,sk,sk
s,sk,sk
nç,nç,nç
nk,nk,nk
nk,nk,nk
nɡ,n,n
s,sk,s
s,s,sk
ɡ,ɡ,s
l,lɡ,lɡ
sk,sk,sk
sk,sk,s
ç,x,ç
s,sk,sk
s,sk,sk
sk,sk,sk
,jɡ,jɡ
jɡ,jɡ,jɡ
s,sk,s
sk,sk,s
n,n,n
s,sk,sk
s,sk,s
s,s,sk
s,s,sk
s,sk,s
s,sk,sk
nk,nk,nk
b,p,p
s,sk,s
sk,sk,sk
sk,sk,s
n,nɡ,nɡ
s,sk,s
ɾç,ɾx,ɾç
ɾç,ɾx,ɾç
sk,sk,sk
sk,sk,s
ɾs,ɾs,ɾs
s,s,s
n,n,n
nɡ,nɡ,nɡ
x,x,x
s,sk,sk
s,sk,sk
n,n,nɡ
s,sk,sk
x,x,ç
sɡ,sɡ,s
s,s,s
sk,sk,sk
s,sk,s
jɡ,jɡ,
s,sk,s
s,sk,sk
nk,nk,nk
sk,sk,sk
s,s,s
s,sk,s
s,s,ɡ
sk,sk,sk
sk,sk,sk
sk,sk,s
s,sk,sk
ɾs,ɾs,ɾs
sk,sk,s
s,sk,s
s,s,sk
ç,x,ç
ɾs,ɾs,ɾs
s,ɡ,ɡ
nɡ,n,nɡ
s,sk,sk
x,x,ç
s,s,s
nɡ,n,nɡ
s,sk,s
sk,sk,s
lx,lx,lx
sk,sk,sk
s,ɡ,s
nç,nx,nç
n,nɡ,nɡ
ç,ç,ç
nk,nk,nk
sk,sk,s
lɡ,lɡ,l
nɡ,nɡ,nɡ
nɡ,nɡ,n
nç,nx,nx
lɡ,lɡ,lɡ
ɡ,ɡ,ɡ
s,sk,s
s,sk,sk
s,sk,sk
n,n,n
s,sk,sk
s,s,sk
n,nɡ,n
nç,nç,nx
s,s,s
s,sk,sk
s,sk,sk
sk,sk,s
sk,sk,s
nɡ,n,nɡ
s,sk,sk
s,ɡ,s
s,s,sk
s,s,s
s,sk,sk
nɡ,n,nɡ
s,sk,sk
sk,sk,sk
s,sk,s
s,sk,sk
ç,x,x
s,sk,s
s,sk,sk
sk,sk,sk
s,sk,s
sk,sk,sk
s,sk,sk
s,sk,sk
nɡ,nɡ,nɡ
n,nɡ,nɡ
sk,sk,s
s,sk,sk
s,sk,sk
s,s,sk
sk,sk,s
s,s,sk
s,sk,sk
ɡ,ɡ,ɡ
n,n,nɡ
s,sk,sk
ç,x,x
x,x,x
ɾç,ɾç,ɾx
b,p,p
ɾç,ɾç,ɾç
s,sk,s
x,x,x
sk,sk,s
nɡ,nɡ,n
sk,sk,sk
nɡ,nɡ,nɡ
s,sk,s
sk,sk,sk
s,sk,s
s,sk,sk
ç,ç,x
nɡ,nɡ,nɡ
s,sk,sk
,,
ɾx,ɾx,ɾx
nɡ,nɡ,nɡ
s,sk,s
x,x,ç
sk,sk,sk
ɡ,ɡ,ɡ
sk,sk,s
s,sk,sk
sk,sk,s
s,sk,sk
s,sk,sk
s,sk,sk
sk,sk,s
ns,ns,ns
n,nɡ,n
s,sk,s
nɡ,nɡ,n
ɡ,ɡ,ɡ
s,s,s
ç,x,x
sk,sk,s
s,sk,s
sk,sk,sk
s,sk,sk
s,s,s
ç,x,x
ç,x,ç
ɡ,ɡ,s
sk,sk,sk
s,sk,s
nɡ,n,nɡ
s,sk,sk
nɡ,nɡ,n
s,sk,sk
x,x,ç
s,s,sk
jɡ,jɡ,jɡ
n,nɡ,n
s,sk,s
s,sk,sk
s,sk,s
s,s,sk
ɾs,ɾs,ɾs
nɡ,nɡ,n
s,sk,sk
s,sk,s
nɡ,n,n
sk,sk,sk
sk,sk,sk
nx,nx,nç
s,sk,s
n,nɡ,n
s,sk,sk
sk,sk,sk
nç,nx,nx
ç,x,ç
s,s,s
sk,sk,sk
sk,sk,s
s,sk,sk
,,jɡ
sk,sk,sk
nɡ,nɡ,nɡ
sk,sk,sk
x,x,x
ɾx,ɾx,ɾç
ç,x,x
ç,x,ç
s,sk,s
nɡ,nɡ,nɡ
,jɡ,
ɾx,ɾx,ɾç
s,sk,s
s,s,sk
sk,sk,sk
s,s,sk
s,sk,sk
s,sk,sk
s,sk,sk
n,nɡ,n
s,sk,sk
s,sk,sk
s,sk,sk
ç,ç,ç
ç,x,ç
s,s,sk
s,sk,s
,jɡ,jɡ
s,sk,sk
s,ɡ,ɡ
ç,ç,ç
ɾs,ɾs,ɾs
ç,x,x
nç,nx,nx
s,sk,sk
s,ɡ,ɡ
s,sk,sk
s,sk,s
n,nɡ,nɡ
sk,sk,s
s,s,sk
,,jɡ
n,nɡ,nɡ
s,ɡ,ɡ
sk,sk,sk
s,sk,sk
s,s,sk
s,sk,s
x,x,ç
s,sk,s
n,n,nɡ
ɾç,ɾx,ɾx
sk,sk,s
s,sk,s
n,nɡ,nɡ
sk,sk,sk
ɾs,ɾs,ɾs
ç,ç,ç
s,s,s
n,n,nɡ
s,sk,sk
nɡ,nɡ,nɡ
s,sk,s
n,nɡ,n
s,sk,sk
s,sk,sk
n,nɡ,nɡ
nx,nx,nx
ç,x,x
nɡ,nɡ,nɡ
s,sk,s
s,sk,sk
s,s,s
sk,sk,s
s,sk,sk
s,s,sk
nɡ,nɡ,nɡ
s,s,s
s,sk,s
s,sk,sk
s,sk,s
nx,nx,nç
s,sk,s
ɾx,ɾx,ɾç
ç,x,x
s,sk,s
s,sk,s
s,s,sk
sk,sk,sk
s,s,sk
n,n,nɡ
s,sk,s
s,sk,sk
sk,sk,sk
sk,sk,sk
sk,sk,s
sk,sk,sk
s,ɡ,s
s,s,s
,jɡ,
nç,nx,nç
ç,x,x
x,x,x
ɾx,ɾx,ɾç
n,n,n
n,n,n
sk,sk,s
s,s,s
ç,x,x
s,sk,s
x,x,x
sk,sk,s
s,s,sk
s,s,sk
s,sk,s
s,sk,sk
s,sk,s
s,s,sk
ç,x,ç
s,sk,s
nɡ,n,nɡ
s,s,s
x,x,ç
,jɡ,
ɡ,ɡ,ɡ
s,sk,sk
sk,sk,s
x,x,x
ɾx,ɾx,ɾç
s,s,sk
s,sk,s
ɾç,ɾç,ɾç
s,sk,sk
nç,nx,nç
,jɡ,jɡ
s,s,s
n,nɡ,nɡ
ç,x,x
n,nɡ,nɡ
sk,sk,s
x,x,x
,,jɡ
sk,sk,sk
nɡ,n,nɡ
n,nɡ,nɡ
ç,ç,x
sk,sk,sk
n,nɡ,nɡ
nx,nx,nx
n,nɡ,n
s,s,sk
ç,x,x
x,x,x
ç,x,x
ɾs,ɾs,ɾs
s,sk,sk
sk,sk,sk
,jɡ,
sk,sk,sk
s,s,sk
ɡ,ɡ,s
s,s,s
ɾs,ɾs,ɾs
s,ɡ,ɡ
lç,lx,lx
sk,sk,sk
ç,x,x
s,sk,sk
n,n,nɡ
,jɡ,jɡ
sk,sk,s
s,sk,s
sk,sk,sk
sk,sk,sk
s,sk,sk
ɡ,ɡ,ɡ
nɡ,nɡ,n
s,sk,s
s,sk,sk
,jɡ,jɡ
s,s,s
sk,sk,sk
s,sk,s
ɾx,ɾx,ɾx
s,sk,s
ç,x,x
ns,ns,ns
ɾs,ɾs,ɾs
x,x,ç
nɡ,n,nɡ
nç,nx,nx
nɡ,n,n
sk,sk,s
ɾç,ɾx,ɾx
s,sk,sk
nɡ,n,nɡ
s,sk,sk
ɡ,ɡ,ɡ
s,sk,s
s,sk,sk
sk,sk,s
n,nɡ,n
s,sk,sk
sk,sk,s
x,x,ç
sk,sk,s
x,x,ç
s,sk,s
nɡ,nɡ,n
s,sk,sk
ɾs,ɾs,ɾs
nɡ,n,nɡ
ɾç,ɾx,ɾx
ç,x,x
n,nɡ,nɡ
ç,x,x
ç,x,ç
sk,sk,s
s,sk,sk
s,sk,sk
ç,x,ç
s,s,s
s,s,s
s,s,s
nɡ,nɡ,nɡ
s,ɡ,s
sk,sk,s
sk,sk,sk
ɾç,ɾx,ɾx
s,s,sk
n,nɡ,nɡ
n,nɡ,nɡ
s,sk,s
sk,sk,s
s,sk,s
ɾs,ɾs,ɾs
nç,nç,nx
s,sk,sk
s,sk,sk
nɡ,n,nɡ
nɡ,n,n
sk,sk,sk
s,sk,sk
s,s,sk
sk,sk,s
nɡ,n,nɡ
x,x,ç
s,sk,s
s,s,sk
s,sk,sk
x,x,ç
sk,sk,sk
n,nɡ,nɡ
n,nɡ,nɡ
ɾç,ɾx,ɾç
n,n,nɡ
x,x,x
ɾç,ɾx,ɾx
n,n,nɡ
n,nɡ,n
s,s,sɡ
s,sk,sk
nɡ,nɡ,nɡ
x,x,x
sk,sk,s
nɡ,nɡ,nɡ
ɾs,ɾs,ɾs
nɡ,nɡ,n
s,sk,s
s,sk,s
s,ɡ,ɡ
sk,sk,sk
sk,sk,s
nɡ,nɡ,nɡ
ɡ,ɡ,ɡ
s,sk,sk
nɡ,nɡ,nɡ
s,sk,sk
s,s,sk
s,sk,sk
s,sk,s
nç,nx,nx
ç,x,x
s,ɡ,s
ç,x,ç
sk,sk,s
s,sk,s
sk,sk,s
s,sk,s
,jɡ,
sk,sk,sk
sk,sk,sk
n,n,nɡ
sk,sk,sk
,jɡ,
s,sk,s
s,s,sk
sk,sk,s
s,sk,sk
s,s,sk
nɡ,n,nɡ
sk,sk,s
ɾç,ɾx,ɾx
s,sk,sk
sk,sk,sk
s,s,sk
n,n,n
sk,sk,sk
sk,sk,sk
ɡ,ɡ,ɡ
ɾs,ɾs,ɾs
ɾx,ɾx,ɾx
s,sk,sk
lç,lx,lx
,jɡ,jɡ
ç,x,x
,,
sk,sk,sk
ç,x,ç
s,sk,s
s,sk,s
s,sk,sk
sk,sk,s
b,p,b
ɾs,ɾs,ɾs
lç,lx,lx
sk,sk,sk
lx,lx,lx
s,s,sk
s,sk,s
jɡ,jɡ,
s,s,s
ɾs,ɾs,ɾs
s,sk,sk
s,s,sk
s,s,s
n,nɡ,nɡ
ç,x,x
n,nɡ,n
s,sk,sk
nɡ,nɡ,nɡ
s,sk,sk
s,sk,sk
,jɡ,jɡ
s,sk,s
ɾs,ɾs,ɾs
sk,sk,s
s,sk,s
,jɡ,jɡ
ɾx,ɾx,ɾx
ɾç,ɾç,ɾx
s,s,sk
s,s,sk
sk,sk,sk
sk,sk,s
s,sk,sk
s,sk,sk
sk,sk,s
n,nɡ,n
nɡ,nɡ,nɡ
sk,sk,sk
sk,sk,s
sk,sk,s
nɡ,nɡ,n
sk,sk,s
s,s,sk
s,s,sk
s,s,sk
sk,sk,s
sk,sk,s
ç,ç,x
nɡ,n,nɡ
s,sk,sk
s,sk,s
sk,sk,s
s,sk,s
nɡ,nɡ,nɡ
ɾç,ɾx,ɾç
,jɡ,jɡ
n,n,n
s,s,s
s,sk,sk
sk,sk,sk
s,sk,sk
ç,x,ç
sk,sk,s
s,ɡ,ɡ
x,x,x
sk,sk,s
x,x,x
s,sk,sk
ɡ,ɡ,s
s,s,sk
s,sk,sk
sk,sk,sk
sk,sk,sk
sk,sk,s
n,nɡ,nɡ
s,ɡ,ɡ
s,sk,sk
ɾs,ɾs,ɾs
sk,sk,sk
s,sk,s
x,x,x
,jɡ,
s,sk,sk
s,s,sk
x,x,ç
n,n,nɡ
s,sk,s
jɡ,jɡ,jɡ
ç,x,x
s,sk,sk
ç,x,ç
nɡ,n,n
n,n,nɡ
sk,sk,s
s,s,ɡ
s,sk,sk
sɡ,sɡ,sɡ
s,ɡ,ɡ
ɡ,ɡ,ɡ
s,sk,s
ç,x,ç
ç,ç,x
s,sk,sk
s,s,sk
sk,sk,sk
s,sk,s
ɾç,ɾx,ɾx
sk,sk,s
ɾç,ɾx,ɾx
sk,sk,s
sk,sk,s
s,s,sk
ɾs,ɾs,ɾs
s,s,sk
ç,x,x
s,sk,sk
nɡ,n,nɡ
x,x,x
sk,sk,s
s,sk,sk
nx,nx,nç
s,sk,sk
n,nɡ,nɡ
n,n,nɡ
s,sk,sk
ç,x,x
sk,sk,sk
s,s,sk
s,sk,sk
s,sk,sk
sk,sk,s
s,ɡ,s
sk,sk,s
nɡ,n,n
ç,x,ç
ɾç,ɾx,ɾx
n,n,nɡ
sk,sk,sk
ç,x,ç
nɡ,nɡ,n
s,sɡ,sɡ
s,sk,sk
n,nɡ,n
s,s,s
,jɡ,jɡ
ɡ,ɡ,ɡ
nɡ,n,nɡ
s,sk,s
s,sk,sk
sɡ,sɡ,sɡ
s,s,sk
nx,nx,nç
s,sk,sk
s,s,ɡ
s,sk,sk
,jɡ,
ɾs,ɾs,ɾs
n,nɡ,n
ɾs,ɾs,ɾs
x,x,x
s,s,sk
n,nɡ,nɡ
s,sk,sk
sk,sk,sk
lx,lx,lx
s,sk,s
ç,x,x
sk,sk,s
s,sk,sk
s,ɡ,ɡ
sk,sk,s
ç,x,ç
s,sk,sk
sk,sk,sk
sk,sk,s
s,sk,sk
,,
s,sk,sk
s,s,sk
x,x,ç
s,sk,sk
ɾs,ɾs,ɾs
ɾx,ɾx,ɾç
x,x,ç
ç,ç,ç
,jɡ,
n,nɡ,n
s,sk,s
sk,sk,sk
nɡ,nɡ,n
s,sk,sk
s,sk,s
s,s,sk
s,s,s
ɡ,ɡ,ɡ
s,sk,s
sk,sk,sk
s,sk,s
n,nɡ,nɡ
nx,nx,nx
sk,sk,s
sk,sk,s
s,sk,sk
ç,x,ç
nç,nç,nç
s,s,sk
s,sk,sk
sk,sk,s
s,sk,s
s,sk,s
nɡ,nɡ,n
