src1_sf,src2_sf,tgt_sf
s,sk,sk
nɡ,n,nɡ
s,sk,sk
s,sk,sk
,jɡ,jɡ
nk,nk,nk
jɡ,jɡ,
s,sk,s
sk,sk,s
x,x,x
nk,nk,nk
s,sk,s
lx,lx,lx
sk,sk,s
nɡ,nɡ,nɡ
s,s,sk
sk,sk,s
s,s,sk
x,x,x
n,n,nɡ
s,sk,sk
s,sk,sk
sk,sk,s
ɾs,ɾs,ɾs
n,nɡ,nɡ
s,sk,sk
nk,nk,nk
s,sk,sk
jɡ,jɡ,jɡ
,jɡ,jɡ
nɡ,n,nɡ
,,
nɡ,nɡ,n
ç,x,ç
ç,x,ç
nɡ,nɡ,nɡ
ç,ç,x
sk,sk,s
ɡ,ɡ,ɡ
n,nɡ,nɡ
,jɡ,jɡ
sk,sk,sk
n,n,nɡ
nɡ,n,nɡ
s,sk,s
ç,x,x
s,s,sk
s,sk,sk
,,jɡ
ç,x,ç
,jɡ,
s,sk,s
jɡ,jɡ,
sk,sk,s
nk,nk,nk
sk,sk,sk
s,sk,s
nɡ,n,n
nk,nk,nk
s,s,s
s,sk,sk
ç,x,x
,jɡ,jɡ
nɡ,nɡ,nɡ
,jɡ,jɡ
nɡ,n,nɡ
s,sk,sk
jɡ,jɡ,jɡ
s,sk,s
sk,sk,s
lx,lx,lç
nɡ,nɡ,nɡ
sk,sk,sk
s,sk,sk
x,x,x
sk,sk,s
lç,lx,lx
ç,x,x
s,sk,sk
s,sk,s
nɡ,nɡ,n
ɾs,ɾs,ɾs
nɡ,n,nɡ
nɡ,nɡ,n
sk,sk,sk
ɾs,ɾs,ɾs
,jɡ,jɡ
sk,sk,s
nɡ,nɡ,n
s,sk,sk
ɾs,ɾs,ɾs
ç,x,x
sk,sk,s
n,nɡ,n
nɡ,n,n
,jɡ,jɡ
jɡ,jɡ,jɡ
s,sk,s
ɡ,ɡ,ɡ
s,sk,sk
sk,sk,sk
sk,sk,s
,jɡ,
nɡ,nɡ,n
s,sk,s
s,sk,sk
sk,sk,s
nɡ,nɡ,nɡ
ɡ,ɡ,s
x,x,x
nɡ,n,nɡ
jɡ,jɡ,
nɡ,n,nɡ
,jɡ,jɡ
sk,sk,s
ɾs,ɾs,ɾs
s,sk,sk
s,s,s
ç,x,x
lx,lx,lx
s,s,sk
jɡ,jɡ,jɡ
x,x,ç
sk,sk,sk
jɡ,jɡ,
s,sk,sk
sk,sk,s
ç,x,ç
sk,sk,sk
ɡ,ɡ,ɡ
s,sk,sk
lç,lx,lç
nɡ,nɡ,nɡ
,jɡ,jɡ
s,sk,sk
s,sk,sk
ç,x,ç
,,
s,s,ɡ
s,sk,sk
nk,nk,nk
,jɡ,jɡ
s,sk,sk
lç,lx,lx
s,s,sk
ɾs,ɾs,ɾs
jɡ,jɡ,jɡ
x,x,x
jɡ,jɡ,jɡ
,,
sk,sk,s
n,n,nɡ
jɡ,jɡ,
s,ɡ,ɡ
s,sk,sk
nɡ,n,n
nk,nk,nk
sk,sk,s
,jɡ,jɡ
nk,nk,nk
ɾs,ɾs,ɾs
s,sk,s
s,sk,sk
sk,sk,s
nɡ,n,nɡ
ç,ç,x
s,sk,s
x,x,x
sk,sk,s
jɡ,jɡ,
ç,x,ç
n,n,nɡ
jɡ,jɡ,jɡ
sk,sk,s
x,x,ç
ç,x,x
s,s,s
nɡ,n,n
,,
ç,x,x
s,sk,s
x,x,ç
jɡ,jɡ,
s,ɡ,ɡ
nɡ,n,nɡ
s,sk,sk
s,sk,sk
ç,x,x
sk,sk,sk
n,nɡ,nɡ
ç,ç,x
sk,sk,s
jɡ,jɡ,jɡ
s,sk,sk
,jɡ,jɡ
ç,x,x
nɡ,nɡ,n
jɡ,jɡ,jɡ
x,x,x
s,s,sk
sk,sk,s
s,sk,s
s,sk,sk
sk,sk,sk
s,sk,s
s,ɡ,ɡ
ç,x,x
n,n,nɡ
jɡ,jɡ,jɡ
ɾs,ɾs,ɾs
s,sk,sk
nk,nk,nk
,,jɡ
nɡ,nɡ,nɡ
x,x,ç
ɡ,ɡ,s
n,n,nɡ
s,sk,s
ç,x,x
x,x,ç
ç,x,ç
nɡ,nɡ,n
,jɡ,jɡ
s,sk,sk
ç,x,x
s,sk,sk
ɾs,ɾs,ɾs
nɡ,n,nɡ
sk,sk,s
ç,x,x
lç,lx,lx
ɾs,ɾs,ɾs
sk,sk,sk
sk,sk,sk
s,sk,sk
sk,sk,s
,jɡ,jɡ
ɾs,ɾs,ɾs
s,sk,sk
s,sk,s
x,x,x
nɡ,nɡ,nɡ
nk,nk,nk
ɾs,ɾs,ɾs
nɡ,nɡ,n
,jɡ,jɡ
x,x,x
lç,lx,lç
ç,ç,ç
n,n,nɡ
sk,sk,s
s,sk,s
ɾs,ɾs,ɾs
n,nɡ,nɡ
nk,nk,nk
jɡ,jɡ,jɡ
ɾs,ɾs,ɾs
s,sk,sk
ç,x,x
s,sk,s
x,x,ç
s,s,sk
s,sk,sk
lç,lç,lç
s,sk,sk
nk,nk,nk
s,ɡ,ɡ
ɡ,ɡ,ɡ
nk,nk,nk
s,s,s
s,sk,sk
sk,sk,sk
nɡ,nɡ,n
ɡ,ɡ,s
nɡ,nɡ,n
s,sk,s
,jɡ,jɡ
nk,nk,nk
n,nɡ,nɡ
x,x,x
s,sk,sk
s,sk,sk
sk,sk,s
ç,x,x
nk,nk,nk
s,sk,s
ɡ,ɡ,s
s,sk,sk
sk,sk,sk
sk,sk,sk
s,sk,sk
ç,x,x
s,sk,sk
ç,x,x
s,sk,s
sk,sk,sk
ç,x,x
nɡ,nɡ,n
s,sk,sk
n,n,nɡ
nɡ,nɡ,n
nk,nk,nk
ɾs,ɾs,ɾs
s,s,sk
s,sk,s
s,sk,sk
,jɡ,jɡ
,jɡ,
,jɡ,jɡ
ç,ç,ç
,jɡ,
nɡ,n,nɡ
nɡ,n,nɡ
nk,nk,nk
,jɡ,jɡ
x,x,ç
nɡ,n,nɡ
nɡ,n,n
sk,sk,s
,jɡ,jɡ
lç,lx,lx
nɡ,nɡ,n
nk,nk,nk
lç,lx,lç
s,sk,sk
x,x,ç
ç,x,ç
s,sk,s
sk,sk,sk
jɡ,jɡ,jɡ
ç,x,ç
sk,sk,s
s,sk,sk
sk,sk,s
lx,lx,lx
s,sk,s
,jɡ,jɡ
ç,x,ç
s,sk,sk
ç,x,ç
s,sk,s
x,x,ç
s,sk,sk
nɡ,n,nɡ
,jɡ,jɡ
s,s,s
sk,sk,sk
nk,nk,nk
s,sk,sk
sk,sk,sk
x,x,x
s,s,sk
n,n,nɡ
ç,x,x
ɡ,ɡ,s
nk,nk,nk
s,sk,sk
ç,x,x
s,sk,s
nɡ,n,nɡ
lç,lx,lç
s,s,sk
sk,sk,s
s,sk,sk
s,sk,sk
ɾs,ɾs,ɾs
n,n,nɡ
ç,x,x
nk,nk,nk
jɡ,jɡ,jɡ
jɡ,jɡ,
ç,ç,x
nɡ,nɡ,n
s,sk,s
s,sk,sk
,jɡ,jɡ
nɡ,nɡ,nɡ
s,s,s
x,x,ç
n,n,n
jɡ,jɡ,
n,nɡ,n
ɾs,ɾs,ɾs
s,s,sk
ɾs,ɾs,ɾs
x,x,ç
s,sk,s
,,
s,s,s
nɡ,nɡ,nɡ
ç,x,ç
x,x,x
lx,lx,lx
n,nɡ,nɡ
ç,x,ç
nɡ,n,nɡ
ɾs,ɾs,ɾs
s,sk,sk
s,sk,s
n,nɡ,n
s,s,sk
sk,sk,sk
ç,x,x
n,nɡ,nɡ
jɡ,jɡ,jɡ
s,sk,s
s,sk,sk
n,nɡ,n
lx,lx,lx
,jɡ,jɡ
ɾs,ɾs,ɾs
n,n,nɡ
s,ɡ,s
s,s,sk
lç,lx,lx
nɡ,nɡ,nɡ
s,s,sk
s,sk,s
s,sk,sk
jɡ,jɡ,jɡ
sk,sk,s
sk,sk,sk
lx,lx,lç
s,ɡ,s
s,sk,sk
s,sk,sk
ç,x,ç
sk,sk,sk
sk,sk,s
s,sk,sk
s,ɡ,s
s,s,sk
ç,x,ç
s,sk,s
sk,sk,s
s,sk,sk
sk,sk,sk
ɾs,ɾs,ɾs
n,nɡ,nɡ
s,sk,sk
ɾs,ɾs,ɾs
sk,sk,s
jɡ,jɡ,
sk,sk,s
ɾs,ɾs,ɾs
ɾs,ɾs,ɾs
sk,sk,s
s,sk,sk
s,s,sk
sk,sk,s
ç,ç,x
ç,x,x
sk,sk,s
jɡ,jɡ,
s,sk,s
ç,x,x
jɡ,jɡ,
s,sk,sk
,,jɡ
nɡ,nɡ,nɡ
sk,sk,s
s,sk,s
ɾs,ɾs,ɾs
,,jɡ
s,sk,sk
nɡ,n,nɡ
s,sk,sk
ç,x,x
s,s,s
,jɡ,jɡ
sk,sk,s
jɡ,jɡ,
ç,x,ç
,jɡ,
lç,lx,lç
s,s,ɡ
s,s,sk
ç,x,x
sk,sk,s
s,ɡ,ɡ
s,s,sk
nɡ,nɡ,nɡ
n,n,nɡ
nɡ,nɡ,n
,jɡ,
ɾs,ɾs,ɾs
s,s,ɡ
nk,nk,nk
ç,x,ç
s,sk,s
nk,nk,nk
,jɡ,jɡ
s,sk,sk
s,sk,sk
nɡ,nɡ,n
ç,x,x
s,sk,s
s,sk,s
sk,sk,s
nɡ,nɡ,nɡ
x,x,x
nk,nk,nk
s,s,s
ç,x,x
n,nɡ,nɡ
sk,sk,s
x,x,ç
n,nɡ,nɡ
n,nɡ,n
s,sk,sk
n,nɡ,nɡ
lç,lx,lx
lç,lç,lç
sk,sk,s
ç,x,x
s,sk,s
,,jɡ
ɡ,ɡ,s
sk,sk,s
lç,lx,lx
s,sk,sk
x,x,x
s,s,sk
n,nɡ,n
,jɡ,
sk,sk,s
lç,lx,lç
s,ɡ,s
s,sk,sk
ç,ç,ç
ç,x,ç
ɾs,ɾs,ɾs
s,sk,s
sk,sk,s
jɡ,jɡ,jɡ
s,sk,sk
s,s,sk
s,sk,s
nɡ,n,n
s,sk,s
lç,lç,lx
,jɡ,
,jɡ,jɡ
lx,lx,lç
ɾs,ɾs,ɾs
nɡ,nɡ,nɡ
ç,x,x
sk,sk,s
jɡ,jɡ,
jɡ,jɡ,jɡ
ç,ç,ç
ç,ç,x
sk,sk,sk
ç,x,ç
s,sk,s
sk,sk,sk
s,sk,sk
nɡ,n,n
ɾs,ɾs,ɾs
nk,nk,nk
s,s,s
n,nɡ,nɡ
,jɡ,
sk,sk,s
ç,x,ç
s,ɡ,ɡ
nk,nk,nk
s,sk,sk
ɾs,ɾs,ɾs
lç,lx,lç
ç,x,ç
sk,sk,s
jɡ,jɡ,
ç,ç,ç
s,sk,sk
lç,lx,lç
s,sk,s
s,sk,s
sk,sk,s
s,sk,s
s,s,sk
ç,ç,x
nɡ,nɡ,nɡ
ç,x,ç
s,s,sk
ç,x,x
s,sk,s
s,sk,sk
s,sk,sk
ɾs,ɾs,ɾs
ç,x,ç
jɡ,jɡ,jɡ
sk,sk,s
x,x,ç
ɾs,ɾs,ɾs
,jɡ,
x,x,ç
n,n,nɡ
lx,lx,lx
sk,sk,s
sk,sk,s
s,s,sk
nɡ,n,nɡ
s,sk,sk
s,sk,sk
ç,x,x
nɡ,n,nɡ
s,s,sk
ç,x,ç
x,x,x
,jɡ,
ç,ç,x
nɡ,nɡ,nɡ
sk,sk,sk
x,x,ç
jɡ,jɡ,
nk,nk,nk
s,sk,sk
nk,nk,nk
s,sk,sk
s,sk,s
s,sk,sk
,jɡ,
jɡ,jɡ,jɡ
,jɡ,jɡ
s,s,sk
ɡ,ɡ,ɡ
s,sk,sk
sk,sk,s
s,sk,s
s,s,s
s,s,sk
s,sk,sk
ɡ,ɡ,ɡ
s,sk,s
nɡ,nɡ,nɡ
jɡ,jɡ,jɡ
x,x,x
s,s,sk
nɡ,nɡ,nɡ
,jɡ,jɡ
s,s,s
ç,x,ç
x,x,ç
s,ɡ,ɡ
s,sk,s
sk,sk,s
s,s,sk
ç,x,x
s,ɡ,ɡ
n,nɡ,n
n,n,n
ɡ,ɡ,s
nɡ,nɡ,nɡ
lx,lx,lx
ɾs,ɾs,ɾs
x,x,ç
,,jɡ
s,sk,sk
ç,x,x
s,sk,sk
ç,x,x
s,s,sk
nɡ,n,n
sk,sk,s
s,sk,sk
n,nɡ,nɡ
lç,lx,lç
ç,x,x
s,s,sk
s,sk,sk
sk,sk,s
s,sk,s
s,sk,sk
s,sk,sk
sk,sk,sk
ç,ç,x
,jɡ,jɡ
n,n,nɡ
s,sk,s
ç,x,ç
,jɡ,jɡ
s,sk,sk
s,sk,s
s,sk,s
sk,sk,s
s,sk,sk
n,nɡ,nɡ
s,sk,sk
sk,sk,sk
s,ɡ,ɡ
s,s,s
sk,sk,s
sk,sk,s
x,x,ç
,jɡ,
s,sk,sk
s,s,s
jɡ,jɡ,jɡ
s,s,sk
n,n,n
nɡ,nɡ,nɡ
lx,lx,lx
ɾs,ɾs,ɾs
ç,ç,x
sk,sk,sk
s,sk,s
n,n,n
s,s,s
nk,nk,nk
ɾs,ɾs,ɾs
s,ɡ,s
ç,x,ç
s,s,sk
x,x,x
s,sk,s
sk,sk,sk
jɡ,jɡ,jɡ
nk,nk,nk
s,s,sk
sk,sk,s
n,n,n
jɡ,jɡ,jɡ
nɡ,nɡ,nɡ
s,sk,sk
lx,lx,lx
nɡ,nɡ,n
x,x,x
s,sk,s
sk,sk,sk
sk,sk,sk
x,x,x
s,sk,sk
lç,lx,lx
ɾs,ɾs,ɾs
,jɡ,jɡ
s,sk,s
nɡ,nɡ,nɡ
s,sk,sk
s,s,s
ç,x,x
,jɡ,
,jɡ,jɡ
nɡ,nɡ,n
s,s,sk
s,sk,s
s,sk,sk
sk,sk,s
s,sk,sk
sk,sk,s
jɡ,jɡ,jɡ
sk,sk,s
n,n,nɡ
nɡ,nɡ,nɡ
s,sk,s
s,sk,s
s,sk,sk
ɾs,ɾs,ɾs
sk,sk,s
s,s,s
s,sk,s
ç,ç,x
lç,lx,lç
nɡ,nɡ,n
x,x,ç
ç,x,x
sk,sk,s
,jɡ,
x,x,x
s,s,sk
ç,ç,x
x,x,ç
,jɡ,
sk,sk,sk
s,sk,sk
nɡ,n,nɡ
nk,nk,nk
n,n,n
s,sk,s
sk,sk,sk
s,ɡ,s
s,s,ɡ
ç,ç,ç
ç,x,x
s,sk,sk
x,x,ç
s,sk,s
jɡ,jɡ,
ç,x,x
sk,sk,s
jɡ,jɡ,
s,sk,s
ɡ,ɡ,ɡ
lç,lç,lx
s,sk,s
x,x,ç
ç,x,x
s,sk,s
,jɡ,
s,sk,sk
s,sk,s
jɡ,jɡ,
,jɡ,
nk,nk,nk
s,sk,sk
s,sk,sk
s,ɡ,ɡ
x,x,ç
,jɡ,jɡ
ç,x,x
nk,nk,nk
lç,lx,lx
,jɡ,jɡ
x,x,ç
s,sk,sk
lç,lx,lç
lç,lç,lx
,jɡ,
sk,sk,s
sk,sk,sk
,jɡ,
s,sk,sk
s,ɡ,s
s,ɡ,s
ɾs,ɾs,ɾs
lç,lx,lç
sk,sk,sk
sk,sk,sk
s,sk,sk
s,sk,s
lç,lx,lç
sk,sk,s
jɡ,jɡ,
lç,lx,lç
ç,x,x
sk,sk,sk
ç,x,x
,jɡ,
ɾs,ɾs,ɾs
ç,x,ç
ç,ç,x
n,n,nɡ
ç,x,ç
sk,sk,s
s,sk,s
x,x,x
n,n,nɡ
ç,x,x
ç,x,x
nɡ,nɡ,n
x,x,ç
s,s,sk
sk,sk,sk
ɡ,ɡ,ɡ
nk,nk,nk
ç,x,ç
x,x,ç
lx,lx,lx
s,ɡ,s
x,x,ç
s,s,sk
s,sk,sk
sk,sk,s
ɾs,ɾs,ɾs
,,jɡ
n,nɡ,n
sk,sk,sk
s,sk,s
nɡ,n,n
s,sk,sk
s,s,sk
x,x,ç
ç,x,x
lç,lx,lç
jɡ,jɡ,
ç,x,x
ç,ç,x
s,sk,s
ç,x,ç
sk,sk,s
sk,sk,s
s,sk,s
ç,ç,x
lç,lx,lç
ɾs,ɾs,ɾs
s,sk,sk
nɡ,nɡ,n
s,sk,sk
x,x,ç
ç,x,ç
ɾs,ɾs,ɾs
ç,x,ç
x,x,ç
s,sk,sk
lx,lx,lç
lç,lç,lx
x,x,x
s,sk,sk
ç,x,ç
s,sk,sk
s,sk,s
s,sk,s
ç,x,ç
ɾs,ɾs,ɾs
sk,sk,s
sk,sk,s
x,x,x
ɡ,ɡ,ɡ
s,s,s
ç,x,ç
ç,x,x
nɡ,nɡ,nɡ
lx,lx,lx
ɾs,ɾs,ɾs
jɡ,jɡ,
ç,ç,ç
x,x,ç
sk,sk,s
nɡ,n,nɡ
jɡ,jɡ,jɡ
nɡ,n,n
lx,lx,lç
sk,sk,sk
s,sk,sk
,,jɡ
ç,x,x
ç,x,x
s,sk,sk
ç,ç,ç
x,x,ç
s,sk,sk
s,sk,sk
x,x,x
s,sk,s
,jɡ,
nɡ,nɡ,nɡ
n,n,nɡ
x,x,x
,jɡ,jɡ
s,sk,sk
nɡ,nɡ,n
s,sk,s
s,sk,sk
jɡ,jɡ,
s,sk,sk
sk,sk,s
nk,nk,nk
s,sk,sk
x,x,ç
n,n,nɡ
s,sk,s
x,x,x
lx,lx,lx
s,sk,sk
,,jɡ
sk,sk,sk
ɾs,ɾs,ɾs
ç,x,ç
s,sk,sk
ç,x,ç
,jɡ,jɡ
ç,x,x
nk,nk,nk
s,sk,sk
ɡ,ɡ,ɡ
nɡ,n,n
s,s,sk
s,sk,s
ç,x,ç
,jɡ,
s,sk,sk
ç,x,ç
s,s,sk
,,
,jɡ,jɡ
,jɡ,
nɡ,nɡ,nɡ
ç,x,x
nɡ,nɡ,n
x,x,x
sk,sk,s
s,sk,sk
,jɡ,jɡ
s,sk,sk
n,n,n
s,sk,s
,jɡ,
s,sk,s
s,s,s
sk,sk,s
ɾs,ɾs,ɾs
,jɡ,jɡ
ç,x,x
ɾs,ɾs,ɾs
nɡ,nɡ,nɡ
s,sk,s
s,sk,s
s,s,sk
nɡ,nɡ,nɡ
jɡ,jɡ,
lç,lç,lç
,jɡ,
nk,nk,nk
lç,lx,lç
lç,lç,lx
sk,sk,sk
ç,x,x
sk,sk,sk
n,nɡ,n
s,sk,s
s,sk,sk
ç,x,x
ç,x,x
nɡ,n,nɡ
nk,nk,nk
,jɡ,
s,ɡ,ɡ
s,sk,sk
s,sk,s
x,x,x
,jɡ,
nɡ,nɡ,n
sk,sk,s
s,sk,sk
ç,x,x
ç,x,ç
s,sk,s
ç,x,ç
s,sk,sk
n,nɡ,nɡ
ç,x,x
sk,sk,sk
s,s,s
,jɡ,
nɡ,nɡ,nɡ
ç,x,x
sk,sk,s
ç,x,x
s,sk,sk
ç,x,x
sk,sk,sk
s,sk,sk
s,sk,sk
nk,nk,nk
nɡ,nɡ,n
ɾs,ɾs,ɾs
n,n,nɡ
sk,sk,sk
nɡ,n,n
x,x,x
s,sk,sk
s,s,sk
s,ɡ,ɡ
x,x,ç
n,nɡ,nɡ
lç,lx,lç
,jɡ,
n,nɡ,nɡ
ç,ç,x
s,sk,s
x,x,ç
lç,lx,lç
s,sk,s
s,sk,s
sk,sk,s
ç,x,x
nk,nk,nk
s,sk,s
ç,ç,x
ç,x,x
s,sk,sk
nɡ,n,nɡ
s,sk,sk
nɡ,n,n
lç,lx,lç
ç,x,x
s,sk,sk
sk,sk,s
nɡ,nɡ,nɡ
s,sk,sk
,jɡ,jɡ
x,x,ç
n,nɡ,nɡ
sk,sk,s
nk,nk,nk
s,sk,s
sk,sk,sk
sk,sk,s
ç,ç,x
ɾs,ɾs,ɾs
nɡ,nɡ,nɡ
sk,sk,sk
sk,sk,sk
,jɡ,
ɾs,ɾs,ɾs
nɡ,n,n
ç,x,ç
x,x,ç
n,n,nɡ
nk,nk,nk
sk,sk,sk
jɡ,jɡ,jɡ
s,s,s
sk,sk,s
s,sk,sk
nɡ,nɡ,nɡ
,,jɡ
sk,sk,s
x,x,ç
x,x,x
n,nɡ,nɡ
jɡ,jɡ,
nɡ,nɡ,nɡ
s,sk,sk
nɡ,nɡ,nɡ
s,ɡ,s
lç,lx,lç
,jɡ,
s,sk,s
x,x,ç
s,sk,sk
s,sk,sk
nk,nk,nk
s,sk,s
ɡ,ɡ,s
x,x,ç
n,nɡ,n
,,jɡ
nɡ,n,nɡ
sk,sk,s
s,sk,sk
lç,lç,lx
nɡ,n,nɡ
lç,lx,lx
sk,sk,sk
,jɡ,jɡ
sk,sk,s
s,s,sk
sk,sk,sk
,jɡ,jɡ
s,s,sk
x,x,ç
nk,nk,nk
x,x,ç
s,sk,sk
s,sk,sk
ɡ,ɡ,s
s,sk,sk
s,sk,sk
nɡ,nɡ,n
s,sk,sk
n,n,n
x,x,x
sk,sk,sk
nɡ,n,nɡ
sk,sk,sk
jɡ,jɡ,
nɡ,nɡ,nɡ
s,sk,sk
ç,ç,x
n,n,nɡ
ç,x,x
sk,sk,sk
,jɡ,jɡ
nk,nk,nk
,,jɡ
ç,x,ç
s,sk,s
x,x,ç
x,x,x
lç,lx,lç
sk,sk,s
s,sk,sk
sk,sk,s
,jɡ,
,jɡ,jɡ
s,sk,sk
nk,nk,nk
ç,x,ç
s,sk,s
,jɡ,
s,sk,s
s,sk,s
s,sk,sk
s,ɡ,ɡ
ç,x,x
nk,nk,nk
nɡ,nɡ,n
nɡ,nɡ,n
,jɡ,jɡ
nɡ,n,n
s,sk,s
sk,sk,s
s,s,sk
s,sk,s
x,x,ç
s,sk,sk
s,sk,sk
sk,sk,s
sk,sk,sk
ç,x,ç
lx,lx,lç
x,x,ç
s,ɡ,s
sk,sk,s
nɡ,nɡ,n
s,sk,sk
ç,x,x
nɡ,n,n
s,sk,sk
,jɡ,
sk,sk,s
s,sk,s
sk,sk,s
ç,x,x
sk,sk,sk
s,sk,s
nɡ,n,n
s,sk,sk
sk,sk,sk
s,sk,s
ç,x,ç
s,ɡ,s
x,x,ç
s,sk,sk
lç,lç,lx
sk,sk,s
s,sk,s
ç,ç,x
ç,x,ç
s,sk,sk
n,nɡ,nɡ
s,sk,sk
s,ɡ,s
sk,sk,s
sk,sk,sk
sk,sk,s
ɾs,ɾs,ɾs
s,sk,s
lç,lx,lç
ç,ç,x
ɾs,ɾs,ɾs
ɡ,ɡ,ɡ
s,sk,s
nk,nk,nk
x,x,ç
s,ɡ,s
ç,x,ç
sk,sk,s
ç,x,x
ç,x,x
,jɡ,jɡ
sk,sk,s
s,sk,sk
x,x,x
sk,sk,sk
s,s,s
x,x,x
nɡ,n,n
ɾs,ɾs,ɾs
sk,sk,s
x,x,ç
s,sk,s
lç,lx,lç
ɾs,ɾs,ɾs
s,s,sk
n,n,n
ç,ç,ç
s,sk,s
ç,x,x
s,s,sk
s,sk,s
n,nɡ,nɡ
ɡ,ɡ,ɡ
ç,x,ç
,jɡ,jɡ
nɡ,nɡ,n
nk,nk,nk
,jɡ,
nk,nk,nk
s,s,sk
x,x,ç
ɾs,ɾs,ɾs
ç,x,x
nk,nk,nk
nɡ,n,nɡ
ɾs,ɾs,ɾs
x,x,ç
s,sk,sk
s,sk,s
sk,sk,s
ç,x,x
s,s,sk
x,x,ç
s,sk,sk
nɡ,nɡ,nɡ
x,x,x
ɾs,ɾs,ɾs
nk,nk,nk
ɡ,ɡ,ɡ
nɡ,nɡ,nɡ
ç,ç,ç
s,s,s
,,jɡ
,jɡ,jɡ
s,ɡ,ɡ
nɡ,nɡ,nɡ
sk,sk,s
s,s,sk
sk,sk,s
,jɡ,
nɡ,n,nɡ
s,ɡ,s
sk,sk,s
s,s,sk
s,sk,s
n,n,nɡ
ɡ,ɡ,ɡ
s,sk,s
ɾs,ɾs,ɾs
nɡ,nɡ,nɡ
sk,sk,s
jɡ,jɡ,jɡ
sk,sk,sk
sk,sk,sk
n,nɡ,nɡ
s,sk,sk
s,ɡ,s
s,sk,s
sk,sk,sk
ç,x,ç
s,sk,s
ç,x,ç
x,x,x
sk,sk,s
ç,ç,x
s,sk,s
ç,x,ç
s,sk,sk
nɡ,n,n
sk,sk,sk
,,jɡ
s,sk,s
ɾs,ɾs,ɾs
s,sk,s
s,sk,s
s,s,sk
,jɡ,
