src1_sf,src2_sf,tgt_sf
n,nɡ,nɡ
nç,nx,nx
s,sk,sk
n,nɡ,nɡ
,jɡ,jɡ
nx,nx,nç
lɡ,lɡ,lɡ
s,sk,sk
nk,nk,nk
n,n,nɡ
nɡ,nɡ,n
s,sk,sk
s,sk,sk
s,sk,sk
s,sk,sk
ns,ns,ns
ɾs,ɾs,ɾs
s,ɡ,s
s,sk,sk
ɾç,ɾx,ɾx
s,s,sɡ
nɡ,nɡ,nɡ
s,sk,s
s,s,s
nɡ,nɡ,n
nç,nx,nx
nç,nx,nx
ɾs,ɾs,ɾs
sk,sk,sk
s,sk,sk
s,sk,s
s,sk,sk
nɡ,n,n
sk,sk,s
nç,nç,nx
sk,sk,s
ɡ,ɡ,s
s,sk,s
l,l,lɡ
nx,nx,nx
sk,sk,s
sk,sk,s
s,s,s
nɡ,n,nɡ
s,sk,s
s,sk,s
sk,sk,sk
s,sk,s
ɾx,ɾx,ɾç
ɾs,ɾs,ɾs
sk,sk,s
ç,x,ç
ɾs,ɾs,ɾs
s,ɡ,ɡ
s,sk,s
ɡ,ɡ,ɡ
nɡ,nɡ,nɡ
nɡ,n,nɡ
s,ɡ,ɡ
s,sk,sk
ɾç,ɾx,ɾx
nx,nx,nx
sk,sk,s
nɡ,nɡ,n
s,sk,sk
nɡ,nɡ,nɡ
n,nɡ,nɡ
ɾç,ɾç,ɾx
x,x,x
s,sk,sk
sk,sk,sk
ɾç,ɾç,ɾx
sk,sk,s
sk,sk,sk
sk,sk,s
ns,ns,ns
s,s,sk
ls,ls,ls
sk,sk,s
nç,nx,nç
x,x,ç
s,sk,s
ɾç,ɾx,ɾç
nɡ,n,n
s,s,sk
s,sk,sk
s,sk,s
ç,ç,x
s,s,sk
nɡ,n,n
nx,nx,nx
l,lɡ,lɡ
ç,ç,x
s,sk,sk
nɡ,n,n
sk,sk,sk
s,sk,sk
s,sk,sk
s,sk,sk
ç,x,ç
s,s,s
nɡ,nɡ,nɡ
s,sk,s
sk,sk,sk
s,ɡ,s
s,sk,s
s,sk,s
n,n,nɡ
nç,nx,nx
s,sk,sk
nx,nx,nç
nɡ,n,nɡ
s,s,s
nɡ,n,nɡ
s,sk,s
nɡ,n,n
ɾs,ɾs,ɾs
sk,sk,s
s,sk,sk
ç,x,x
x,x,ç
n,nɡ,nɡ
nɡ,n,nɡ
s,sk,sk
s,sk,s
s,sk,s
ɾs,ɾs,ɾs
sk,sk,sk
s,s,sk
sk,sk,sk
ɾx,ɾx,ɾx
sk,sk,sk
s,sk,sk
sk,sk,sk
sɡ,sɡ,s
ɾs,ɾs,ɾs
jɡ,jɡ,
s,sk,s
s,sk,sk
sk,sk,s
s,s,s
sk,sk,s
s,s,s
s,sk,s
ɾx,ɾx,ɾç
s,sk,s
nɡ,nɡ,n
n,nɡ,n
nx,nx,nx
ç,ç,x
sk,sk,sk
sk,sk,sk
sk,sk,sk
x,x,ç
ç,x,ç
s,sk,sk
sk,sk,sk
s,s,sk
sk,sk,sk
sk,sk,s
sk,sk,sk
ç,x,x
x,x,x
sk,sk,sk
,jɡ,
sk,sk,sk
s,ɡ,s
s,sk,sk
ns,ns,ns
s,sk,sk
nç,nç,nx
sk,sk,s
nɡ,n,n
s,sk,s
ç,x,x
nɡ,nɡ,nɡ
b,p,b
ç,x,x
s,sk,s
s,sk,sk
sk,sk,s
s,sk,sk
s,ɡ,ɡ
sk,sk,sk
ɾs,ɾs,ɾs
sk,sk,s
s,sk,sk
s,sk,s
s,sk,s
ç,x,ç
s,s,sk
s,sk,s
ɾs,ɾs,ɾs
n,nɡ,n
sk,sk,sk
sk,sk,sk
s,sk,s
nɡ,n,nɡ
sk,sk,s
x,x,ç
x,x,x
s,ɡ,ɡ
sk,sk,sk
s,sk,sk
sk,sk,sk
ɾx,ɾx,ɾç
,,jɡ
sk,sk,s
nɡ,n,n
nɡ,n,nɡ
s,sk,sk
nɡ,n,nɡ
s,sk,s
nɡ,nɡ,n
ç,x,ç
ɾs,ɾs,ɾs
nɡ,n,nɡ
s,sk,sk
nɡ,n,n
ɡ,ɡ,ɡ
s,sk,s
nç,nx,nç
nɡ,nɡ,n
s,s,sk
nɡ,n,n
n,nɡ,nɡ
n,n,nɡ
sk,sk,sk
,jɡ,jɡ
nɡ,n,n
nɡ,n,nɡ
nk,nk,nk
sk,sk,s
n,nɡ,n
nɡ,n,nɡ
n,n,nɡ
s,sk,sk
ç,ç,x
s,s,sk
s,s,s
s,sk,sk
s,sk,sk
s,sk,sk
nɡ,n,nɡ
s,ɡ,ɡ
ɾs,ɾs,ɾs
sk,sk,sk
sk,sk,sk
s,sk,s
s,sk,s
sɡ,sɡ,s
ç,x,ç
nk,nk,nk
s,s,sk
x,x,x
jɡ,jɡ,jɡ
nɡ,n,n
s,sk,s
nɡ,n,n
s,sk,sk
s,sk,s
sk,sk,sk
s,s,s
ɾs,ɾs,ɾs
sk,sk,sk
n,nɡ,n
s,sk,sk
ɾs,ɾs,ɾs
sk,sk,s
n,nɡ,nɡ
nɡ,n,nɡ
nɡ,nɡ,n
ɾç,ɾx,ɾx
n,nɡ,n
n,n,nɡ
s,sk,sk
s,sk,sk
sk,sk,sk
nɡ,nɡ,n
nç,nç,nç
n,n,nɡ
ç,x,ç
n,nɡ,n
n,nɡ,nɡ
s,s,sk
ls,ls,ls
s,sk,sk
s,s,sk
ç,x,ç
nɡ,nɡ,nɡ
s,s,sk
n,nɡ,nɡ
nɡ,nɡ,nɡ
s,s,s
n,nɡ,nɡ
nɡ,nɡ,n
n,nɡ,nɡ
n,nɡ,nɡ
nɡ,nɡ,nɡ
s,s,s
jɡ,jɡ,jɡ
s,s,sk
nɡ,n,n
s,sk,s
s,sk,sk
s,sk,sk
nç,nx,nx
sk,sk,s
n,nɡ,nɡ
nx,nx,nç
s,sk,s
ɾs,ɾs,ɾs
nɡ,n,nɡ
ɡ,ɡ,s
n,nɡ,n
sk,sk,sk
nɡ,n,nɡ
nk,nk,nk
n,nɡ,nɡ
n,n,nɡ
s,sk,s
nk,nk,nk
ɡ,ɡ,s
sk,sk,sk
s,s,sk
ɾç,ɾç,ɾx
ɾs,ɾs,ɾs
n,nɡ,nɡ
nɡ,nɡ,n
n,nɡ,n
ɡ,ɡ,ɡ
ç,x,ç
s,sk,sk
s,sk,sk
x,x,ç
x,x,x
sk,sk,sk
sɡ,s,sɡ
sk,sk,s
s,s,ɡ
s,s,sk
ɾs,ɾs,ɾs
s,sk,sk
nɡ,nɡ,n
ns,ns,ns
s,sk,s
nɡ,nɡ,nɡ
s,s,s
s,sk,s
ɡ,ɡ,ɡ
s,s,sk
s,s,sk
s,sk,sk
sk,sk,s
s,sɡ,sɡ
n,nɡ,n
ɡ,ɡ,s
s,sk,s
ç,x,x
nɡ,nɡ,n
s,sk,s
lɡ,lɡ,lɡ
sk,sk,s
s,sk,sk
sk,sk,sk
sk,sk,s
s,sk,sk
ns,ns,ns
ç,x,x
s,sk,s
ç,x,x
sk,sk,sk
nɡ,n,n
sk,sk,s
n,nɡ,nɡ
s,sk,sk
,jɡ,
k,k,k
b,p,b
lɡ,lɡ,l
n,nɡ,nɡ
ɾç,ɾx,ɾç
s,sk,s
ɾç,ɾx,ɾx
ɾs,ɾs,ɾs
nk,nk,nk
ɾç,ɾx,ɾç
s,s,sk
n,nɡ,n
s,s,s
ɾç,ɾx,ɾx
s,sk,sk
s,sk,sk
nɡ,n,nɡ
sk,sk,sk
s,s,sk
s,s,s
nɡ,nɡ,n
n,nɡ,nɡ
nɡ,nɡ,n
nç,nx,nx
ç,x,x
s,s,s
sk,sk,sk
s,sk,sk
nɡ,n,n
ns,ns,ns
s,sk,sk
ɾç,ɾx,ɾx
nɡ,nɡ,nɡ
ɾs,ɾs,ɾs
s,s,s
ɡ,ɡ,ɡ
s,sk,sk
,jɡ,
s,sk,s
lɡ,lɡ,lɡ
nɡ,nɡ,n
s,ɡ,ɡ
ɾç,ɾx,ɾx
ɾs,ɾs,ɾs
sk,sk,sk
sk,sk,s
ç,x,x
l,lɡ,l
s,sk,sk
nɡ,n,n
s,sk,sk
s,s,sk
l,l,lɡ
sk,sk,s
nɡ,nɡ,nɡ
s,s,s
n,nɡ,n
sk,sk,sk
nɡ,n,n
nk,nk,nk
s,sk,sk
ɾç,ɾç,ɾx
sk,sk,sk
nç,nx,nx
sɡ,sɡ,s
s,sk,sk
ls,ls,ls
sk,sk,s
nɡ,nɡ,n
s,sk,sk
ç,x,x
s,s,sk
s,sk,sk
ls,ls,ls
s,s,s
n,nɡ,n
x,x,x
b,p,p
s,sk,sk
n,n,nɡ
sk,sk,sk
s,sk,s
sk,sk,sk
sk,sk,s
n,nɡ,n
sk,sk,sk
nɡ,n,n
s,sk,s
ɾs,ɾs,ɾs
s,sk,s
nɡ,n,nɡ
nɡ,nɡ,nɡ
n,n,nɡ
n,nɡ,nɡ
sk,sk,sk
s,sk,sk
nx,nx,nç
sk,sk,sk
s,sk,sk
sk,sk,s
s,s,sk
sk,sk,s
ls,ls,ls
l,lɡ,l
ɾç,ɾç,ɾx
s,sk,sk
nɡ,n,nɡ
nɡ,nɡ,n
n,nɡ,nɡ
s,s,ɡ
s,sk,sk
n,nɡ,n
ɾx,ɾx,ɾç
sk,sk,sk
sk,sk,sk
s,s,s
s,sk,sk
s,sk,sk
b,p,p
n,nɡ,n
s,sk,sk
ç,x,x
ɾç,ɾç,ɾx
s,sk,s
s,s,sk
s,sk,sk
s,s,sk
s,sk,sk
ç,x,ç
k,k,k
s,s,sk
sk,sk,sk
ɾs,ɾs,ɾs
s,sk,s
sk,sk,s
s,s,s
ç,x,x
ç,ç,ç
x,x,ç
sk,sk,s
s,sk,sk
ns,ns,ns
nç,nx,nx
sk,sk,s
sk,sk,sk
,,jɡ
nɡ,nɡ,n
ç,x,x
x,x,x
k,k,k
n,nɡ,nɡ
sk,sk,sk
ns,ns,ns
ns,ns,ns
s,sk,sk
x,x,x
n,n,n
s,sk,s
nk,nk,nk
nɡ,nɡ,n
s,ɡ,ɡ
sk,sk,sk
nk,nk,nk
s,s,sk
n,nɡ,nɡ
s,sk,s
s,sk,s
s,sk,s
s,s,s
sk,sk,s
nɡ,n,n
sk,sk,sk
nx,nx,nx
s,sk,s
ɾç,ɾx,ɾx
sk,sk,s
nɡ,nɡ,n
sk,sk,s
s,sk,sk
lç,lx,lx
ɾç,ɾx,ɾx
nɡ,n,nɡ
s,sk,s
s,sk,sk
s,s,s
nx,nx,nx
jɡ,jɡ,
sk,sk,s
sk,sk,sk
ɾç,ɾç,ɾx
s,sk,sk
ç,ç,ç
sk,sk,s
ç,x,ç
sk,sk,sk
,jɡ,
n,n,n
n,nɡ,nɡ
s,sk,s
sk,sk,s
s,sk,sk
lç,lx,lx
s,sk,s
nɡ,nɡ,n
nɡ,n,nɡ
nç,nx,nx
s,s,sk
ɾç,ɾx,ɾç
sk,sk,s
n,nɡ,n
n,nɡ,nɡ
sk,sk,s
ç,x,ç
n,nɡ,n
s,ɡ,s
n,nɡ,n
s,s,sk
ɾs,ɾs,ɾs
s,s,sk
ç,ç,x
sk,sk,s
s,sk,s
sk,sk,s
ç,x,ç
s,sk,sk
n,nɡ,n
nɡ,n,nɡ
n,n,nɡ
s,sk,s
s,sk,sk
s,s,sk
n,nɡ,n
nɡ,nɡ,n
s,sk,sk
s,sk,s
ns,ns,ns
s,sk,sk
s,s,s
lç,lç,lç
s,sk,sk
s,sk,sk
n,nɡ,nɡ
n,nɡ,nɡ
ls,ls,ls
sk,sk,sk
ç,x,x
s,sk,sk
n,nɡ,nɡ
,,
n,nɡ,n
sk,sk,s
,jɡ,jɡ
sk,sk,sk
sk,sk,sk
nç,nç,nx
s,s,s
s,s,sk
s,sk,s
nɡ,nɡ,nɡ
ns,ns,ns
n,n,nɡ
nk,nk,nk
sk,sk,s
nk,nk,nk
x,x,x
ç,x,ç
ɾs,ɾs,ɾs
nk,nk,nk
s,sk,s
ç,x,x
sk,sk,sk
nɡ,n,n
s,ɡ,ɡ
ç,x,x
s,sk,sk
s,sk,s
nɡ,nɡ,nɡ
n,nɡ,nɡ
s,sk,s
s,s,s
ç,x,ç
ç,ç,ç
ns,ns,ns
s,s,sk
s,s,sk
s,sk,sk
nç,nx,nç
ç,x,ç
s,sk,sk
s,s,sk
nɡ,n,nɡ
nk,nk,nk
s,s,ɡ
ɾç,ɾç,ɾç
ç,x,ç
x,x,ç
k,k,k
ls,ls,ls
s,sk,s
x,x,ç
ɡ,ɡ,ɡ
s,sk,sk
s,s,sk
sk,sk,s
s,s,sk
s,sk,s
nɡ,nɡ,nɡ
nɡ,n,n
n,nɡ,nɡ
sk,sk,sk
nɡ,n,nɡ
n,n,n
s,sk,sk
ɾç,ɾx,ɾx
s,ɡ,ɡ
nɡ,n,n
s,s,sk
sk,sk,sk
x,x,ç
nɡ,nɡ,nɡ
nɡ,nɡ,nɡ
ɾs,ɾs,ɾs
s,sk,s
s,s,sk
s,sk,sk
n,n,nɡ
s,s,ɡ
nɡ,n,nɡ
sk,sk,sk
sk,sk,s
s,sk,s
nç,nç,nç
s,sk,sk
s,sk,sk
ç,x,x
n,n,n
s,sk,sk
s,s,sk
s,sk,s
nɡ,n,nɡ
ns,ns,ns
sk,sk,sk
s,sk,sk
sk,sk,sk
s,sk,sk
sk,sk,sk
ls,ls,ls
s,sk,sk
nɡ,n,nɡ
,jɡ,jɡ
ɾs,ɾs,ɾs
n,n,nɡ
ɡ,ɡ,ɡ
nɡ,nɡ,n
sk,sk,s
ç,ç,x
s,s,ɡ
nɡ,n,n
nɡ,n,n
s,sk,sk
s,sk,sk
nɡ,nɡ,n
sk,sk,s
s,sk,s
sk,sk,sk
s,sk,sk
ɡ,ɡ,s
sk,sk,sk
x,x,x
s,sk,s
l,lɡ,l
s,sk,sk
sk,sk,sk
nɡ,nɡ,nɡ
s,sk,s
sk,sk,sk
s,ɡ,ɡ
s,sk,s
ɾç,ɾx,ɾç
s,sk,sk
s,sk,sk
x,x,ç
ɡ,ɡ,s
sk,sk,s
s,s,s
nɡ,n,nɡ
ç,ç,ç
,,
nç,nç,nx
ɾç,ɾx,ɾç
ç,ç,x
ç,x,ç
s,sk,sk
s,sk,sk
n,n,n
nç,nx,nx
s,sk,sk
nk,nk,nk
s,sɡ,s
s,sk,sk
s,sk,sk
s,sk,sk
s,s,sk
nɡ,nɡ,nɡ
ns,ns,ns
sk,sk,sk
ɾç,ɾx,ɾx
s,ɡ,ɡ
s,sk,sk
ɡ,ɡ,ɡ
ç,x,ç
ç,x,ç
ns,ns,ns
nɡ,nɡ,nɡ
b,p,p
nɡ,nɡ,n
n,n,nɡ
s,sk,sk
sk,sk,s
s,sk,sk
s,sk,sk
s,s,s
sk,sk,s
ns,ns,ns
ɡ,ɡ,ɡ
s,sk,sk
s,s,sk
nx,nx,nç
s,sk,s
ç,x,x
nɡ,n,nɡ
s,sk,sk
ç,x,x
x,x,ç
sk,sk,s
nɡ,n,nɡ
nç,nx,nx
s,sk,s
s,s,sk
sk,sk,s
ç,x,ç
s,sk,s
sk,sk,sk
sk,sk,s
s,sk,sk
s,s,s
lɡ,lɡ,lɡ
nɡ,nɡ,n
x,x,ç
s,sk,s
s,s,s
nɡ,nɡ,nɡ
ɾç,ɾx,ɾç
n,nɡ,nɡ
s,sk,s
sk,sk,sk
ɾç,ɾç,ɾç
n,n,n
l,lɡ,l
ç,x,ç
nk,nk,nk
s,s,sk
nk,nk,nk
s,sk,s
l,lɡ,l
nɡ,nɡ,n
n,nɡ,nɡ
nɡ,nɡ,n
s,sk,s
nɡ,nɡ,n
s,sk,s
lç,lx,lx
sk,sk,s
s,sk,sk
x,x,x
sk,sk,sk
s,sk,s
x,x,ç
s,sk,sk
ɡ,ɡ,ɡ
s,ɡ,ɡ
ns,ns,ns
s,sk,sk
ç,ç,x
s,s,sk
s,sk,s
ɾs,ɾs,ɾs
nɡ,nɡ,nɡ
ç,x,x
nɡ,n,nɡ
s,sk,s
s,s,sk
sk,sk,sk
ns,ns,ns
sk,sk,s
ç,x,ç
s,s,s
s,sk,sk
s,s,s
l,lɡ,l
ɾx,ɾx,ɾx
ɾç,ɾç,ɾx
ç,x,x
sk,sk,sk
s,s,sk
s,sk,s
nx,nx,nx
sk,sk,s
s,s,s
sk,sk,sk
nɡ,nɡ,nɡ
s,sk,sk
n,nɡ,n
n,nɡ,n
s,sk,s
x,x,ç
sk,sk,sk
s,s,s
ɾç,ɾx,ɾx
s,ɡ,ɡ
s,s,sk
s,sk,s
s,sk,sk
ç,x,x
,,jɡ
sk,sk,sk
sk,sk,sk
s,sk,sk
s,s,sk
ɡ,ɡ,s
s,sk,sk
s,sk,s
ç,x,x
ns,ns,ns
s,s,sk
s,sk,sk
s,sk,sk
n,n,nɡ
s,sk,s
n,nɡ,n
,jɡ,jɡ
n,nɡ,nɡ
s,sk,sk
s,sk,s
s,sɡ,sɡ
sk,sk,s
s,sk,s
x,x,x
n,nɡ,n
s,sk,sk
sk,sk,s
nɡ,n,nɡ
s,sk,sk
sk,sk,sk
nɡ,nɡ,nɡ
s,s,s
sk,sk,s
n,nɡ,nɡ
s,sk,s
s,s,s
n,nɡ,nɡ
sk,sk,sk
s,sɡ,sɡ
sk,sk,sk
s,sk,s
l,l,lɡ
s,s,sk
s,sk,sk
nk,nk,nk
nk,nk,nk
sk,sk,s
s,sk,sk
jɡ,jɡ,
ɾs,ɾs,ɾs
nk,nk,nk
nɡ,nɡ,n
,jɡ,jɡ
s,sk,sk
s,sk,sk
nç,nç,nç
ɡ,ɡ,ɡ
s,sk,s
nɡ,nɡ,nɡ
ç,x,x
nk,nk,nk
s,sk,sk
s,sk,sk
jɡ,jɡ,jɡ
s,sk,sk
