src1_sf,src2_sf,tgt_sf
sk,sk,sk
s,sk,sk
ç,x,x
s,s,sk
s,sk,sk
s,sk,s
s,sk,sk
s,s,ɡ
ç,x,x
s,sk,s
s,s,sk
ɾs,ɾs,ɾs
s,sk,s
sk,sk,sk
x,x,ç
ç,x,x
x,x,ç
sk,sk,s
ç,x,x
n,n,nɡ
ɡ,ɡ,ɡ
sk,sk,sk
ɾs,ɾs,ɾs
s,s,sk
s,s,s
s,sk,s
nk,nk,nk
nɡ,n,nɡ
s,s,s
s,sk,s
sk,sk,sk
s,s,s
ç,x,x
x,x,ç
ç,x,ç
s,sk,s
s,s,s
sk,sk,s
sk,sk,sk
,jɡ,jɡ
,jɡ,jɡ
sk,sk,sk
s,ɡ,s
ç,x,x
s,sk,s
n,n,nɡ
ç,x,ç
sk,sk,s
ç,x,ç
n,nɡ,n
lç,lx,lç
,jɡ,
nk,nk,nk
nɡ,nɡ,nɡ
jɡ,jɡ,jɡ
sk,sk,s
sk,sk,sk
s,sk,sk
ɾs,ɾs,ɾs
sk,sk,s
s,sk,sk
s,s,sk
nɡ,nɡ,n
ç,x,x
s,s,sk
n,n,n
jɡ,jɡ,jɡ
nɡ,nɡ,nɡ
,,jɡ
nɡ,nɡ,n
ç,x,x
,jɡ,jɡ
s,sk,s
s,s,s
ç,x,ç
sk,sk,s
ç,x,x
s,s,sk
s,sk,s
nɡ,n,n
sk,sk,s
,,
s,sk,s
sk,sk,sk
ɾs,ɾs,ɾs
ç,x,x
s,sk,sk
x,x,ç
ç,x,ç
nk,nk,nk
s,sk,sk
x,x,ç
nɡ,nɡ,n
ç,x,x
sk,sk,sk
sk,sk,s
n,n,n
nɡ,nɡ,nɡ
ç,x,x
s,ɡ,ɡ
,jɡ,jɡ
s,sk,s
lç,lx,lx
sk,sk,sk
s,sk,sk
s,sk,sk
sk,sk,s
ç,x,ç
s,sk,sk
,jɡ,
ç,ç,x
nɡ,n,nɡ
s,s,sk
ç,x,ç
s,s,ɡ
x,x,x
s,sk,s
ç,x,x
s,sk,s
ç,ç,ç
s,sk,s
nɡ,nɡ,n
s,sk,sk
ç,x,x
sk,sk,s
x,x,x
ɾs,ɾs,ɾs
lx,lx,lç
nɡ,n,nɡ
s,sk,sk
s,s,sk
ç,x,ç
sk,sk,s
s,s,s
ɾs,ɾs,ɾs
sk,sk,sk
nɡ,nɡ,nɡ
lç,lx,lx
s,s,s
,,jɡ
s,sk,sk
nɡ,nɡ,nɡ
s,sk,s
sk,sk,s
s,ɡ,s
lç,lx,lx
sk,sk,s
s,sk,sk
ɾs,ɾs,ɾs
sk,sk,s
ç,ç,ç
s,s,sk
ɾs,ɾs,ɾs
s,s,sk
ç,x,ç
n,nɡ,nɡ
s,s,s
s,sk,sk
sk,sk,s
nɡ,nɡ,nɡ
sk,sk,s
sk,sk,sk
x,x,x
s,s,s
nk,nk,nk
nɡ,n,n
nk,nk,nk
nɡ,nɡ,n
sk,sk,s
sk,sk,sk
s,sk,sk
ɾs,ɾs,ɾs
nɡ,n,nɡ
s,sk,s
lç,lx,lx
s,ɡ,ɡ
s,sk,s
lç,lx,lç
s,sk,sk
jɡ,jɡ,
s,sk,sk
x,x,x
s,s,sk
ɾs,ɾs,ɾs
x,x,x
s,ɡ,ɡ
,jɡ,jɡ
jɡ,jɡ,jɡ
ɾs,ɾs,ɾs
s,sk,sk
,jɡ,
nk,nk,nk
sk,sk,s
,jɡ,
s,ɡ,s
ɾs,ɾs,ɾs
nɡ,n,nɡ
nk,nk,nk
,,jɡ
,jɡ,
ɾs,ɾs,ɾs
nɡ,n,nɡ
ç,x,ç
ç,x,ç
x,x,x
n,nɡ,nɡ
s,sk,s
ɾs,ɾs,ɾs
ç,x,x
ç,x,ç
s,sk,sk
sk,sk,sk
sk,sk,s
lx,lx,lx
ɾs,ɾs,ɾs
,jɡ,jɡ
,jɡ,
s,ɡ,ɡ
sk,sk,sk
s,sk,sk
ɾs,ɾs,ɾs
n,n,nɡ
sk,sk,s
s,ɡ,ɡ
ç,x,ç
nɡ,nɡ,nɡ
s,sk,s
x,x,ç
,jɡ,jɡ
ç,x,x
ç,x,ç
,jɡ,jɡ
ç,x,ç
s,sk,sk
n,nɡ,n
s,s,sk
nɡ,n,nɡ
nk,nk,nk
sk,sk,s
ç,ç,x
s,sk,sk
s,sk,sk
s,sk,sk
sk,sk,sk
sk,sk,sk
ç,x,ç
ç,x,ç
s,sk,sk
n,n,nɡ
sk,sk,s
ç,ç,ç
ç,x,x
nɡ,nɡ,n
s,s,sk
sk,sk,sk
s,s,sk
,jɡ,jɡ
s,sk,sk
s,s,s
s,sk,s
ɾs,ɾs,ɾs
s,s,sk
nk,nk,nk
s,s,sk
nɡ,nɡ,nɡ
sk,sk,s
sk,sk,s
nk,nk,nk
s,sk,sk
sk,sk,sk
s,sk,sk
x,x,ç
s,sk,s
sk,sk,s
s,sk,s
lç,lx,lx
nk,nk,nk
ɾs,ɾs,ɾs
sk,sk,sk
s,sk,sk
n,nɡ,nɡ
sk,sk,s
x,x,ç
ç,x,x
s,sk,sk
x,x,ç
ç,ç,ç
ç,ç,x
ç,ç,x
s,ɡ,s
sk,sk,s
s,sk,sk
sk,sk,sk
nk,nk,nk
sk,sk,sk
sk,sk,sk
lx,lx,lç
,,jɡ
sk,sk,sk
n,nɡ,n
ç,x,x
ç,x,ç
s,sk,sk
lç,lx,lç
ç,ç,x
ɾs,ɾs,ɾs
x,x,x
sk,sk,sk
nɡ,n,nɡ
s,s,sk
nɡ,n,nɡ
nɡ,n,n
nk,nk,nk
s,s,s
,jɡ,jɡ
nk,nk,nk
n,nɡ,n
x,x,ç
n,nɡ,nɡ
sk,sk,s
sk,sk,sk
lx,lx,lx
,jɡ,
ç,x,ç
s,sk,sk
s,ɡ,ɡ
s,sk,s
s,sk,sk
ç,x,x
sk,sk,sk
,,jɡ
n,n,nɡ
ç,x,x
ɡ,ɡ,s
s,sk,s
ç,ç,x
x,x,x
ɡ,ɡ,ɡ
ɾs,ɾs,ɾs
n,n,nɡ
s,s,sk
,jɡ,jɡ
,jɡ,
nɡ,nɡ,nɡ
jɡ,jɡ,
ɾs,ɾs,ɾs
s,s,sk
ç,x,x
sk,sk,s
nɡ,n,nɡ
nɡ,nɡ,n
s,sk,s
lç,lç,lx
ç,x,x
s,sk,s
sk,sk,sk
lç,lç,lx
,jɡ,jɡ
sk,sk,s
s,sk,sk
sk,sk,sk
x,x,ç
s,sk,s
s,s,sk
s,sk,sk
nɡ,nɡ,n
s,sk,sk
ç,x,x
n,nɡ,n
s,sk,sk
sk,sk,sk
ɡ,ɡ,ɡ
nk,nk,nk
nk,nk,nk
ç,x,x
,jɡ,jɡ
sk,sk,s
s,s,s
ɡ,ɡ,s
nk,nk,nk
sk,sk,sk
ɾs,ɾs,ɾs
s,sk,s
s,s,sk
ç,x,x
ɾs,ɾs,ɾs
nɡ,n,n
s,sk,sk
n,nɡ,nɡ
lç,lx,lx
,,jɡ
,jɡ,jɡ
ç,x,x
sk,sk,s
s,sk,s
sk,sk,sk
sk,sk,sk
s,sk,s
s,sk,sk
nɡ,n,n
s,s,s
,jɡ,
ç,x,x
ɾs,ɾs,ɾs
s,sk,s
ç,x,x
nk,nk,nk
nɡ,nɡ,n
nɡ,n,nɡ
,jɡ,
nɡ,n,nɡ
s,sk,s
sk,sk,s
s,ɡ,ɡ
,,jɡ
s,s,s
s,s,sk
s,s,sk
n,nɡ,n
ɡ,ɡ,ɡ
sk,sk,sk
ç,ç,x
ç,x,ç
nk,nk,nk
nk,nk,nk
s,sk,sk
nɡ,nɡ,n
sk,sk,s
lx,lx,lç
s,sk,sk
lx,lx,lx
sk,sk,s
ç,x,x
nk,nk,nk
sk,sk,sk
n,nɡ,n
nɡ,nɡ,nɡ
s,ɡ,ɡ
ç,ç,x
sk,sk,s
s,s,sk
nɡ,nɡ,nɡ
x,x,ç
x,x,ç
,jɡ,
sk,sk,s
ç,x,x
sk,sk,sk
s,sk,s
ç,x,ç
ç,x,x
s,sk,s
lç,lx,lx
,jɡ,jɡ
jɡ,jɡ,jɡ
x,x,ç
nɡ,nɡ,nɡ
nɡ,nɡ,nɡ
s,sk,s
,jɡ,
lç,lx,lx
sk,sk,s
x,x,ç
s,sk,sk
s,sk,s
sk,sk,s
sk,sk,sk
s,sk,sk
s,sk,s
nk,nk,nk
s,sk,sk
s,s,s
sk,sk,sk
x,x,x
s,s,sk
sk,sk,s
ɾs,ɾs,ɾs
ç,x,ç
nk,nk,nk
s,sk,s
ɾs,ɾs,ɾs
s,sk,s
s,sk,sk
ç,x,ç
s,sk,sk
sk,sk,s
ɾs,ɾs,ɾs
nk,nk,nk
s,sk,sk
lx,lx,lx
s,sk,s
ç,x,x
,jɡ,jɡ
lç,lx,lç
,jɡ,jɡ
s,sk,s
sk,sk,s
n,n,n
nk,nk,nk
ɾs,ɾs,ɾs
sk,sk,sk
s,ɡ,ɡ
s,sk,sk
,jɡ,jɡ
s,s,s
ç,x,x
ɾs,ɾs,ɾs
,,jɡ
s,sk,sk
s,sk,s
ç,x,x
sk,sk,s
s,sk,sk
s,s,sk
lx,lx,lç
s,ɡ,s
lx,lx,lç
s,ɡ,ɡ
ç,x,ç
s,s,sk
s,sk,sk
s,sk,s
s,sk,s
,jɡ,jɡ
sk,sk,s
nɡ,nɡ,nɡ
lç,lx,lx
sk,sk,sk
s,sk,sk
sk,sk,sk
s,sk,sk
,jɡ,
sk,sk,s
sk,sk,sk
sk,sk,s
s,sk,s
sk,sk,s
ç,x,ç
sk,sk,sk
ç,x,ç
sk,sk,s
,jɡ,
s,sk,s
s,sk,sk
sk,sk,sk
s,s,s
lç,lç,lx
sk,sk,s
nɡ,n,n
s,sk,sk
s,s,sk
,jɡ,jɡ
ç,x,ç
ɾs,ɾs,ɾs
ɡ,ɡ,s
ç,x,x
ç,x,ç
sk,sk,sk
ɾs,ɾs,ɾs
sk,sk,s
s,sk,s
ç,x,x
s,ɡ,ɡ
ç,ç,ç
s,sk,s
s,sk,sk
s,ɡ,ɡ
s,s,sk
s,sk,sk
ç,ç,x
s,ɡ,ɡ
ç,x,x
nɡ,n,n
nɡ,n,n
ç,ç,x
sk,sk,s
ç,x,ç
,jɡ,jɡ
ɾs,ɾs,ɾs
n,n,n
,jɡ,jɡ
sk,sk,s
s,sk,sk
s,sk,sk
sk,sk,sk
nɡ,nɡ,nɡ
s,ɡ,ɡ
ɾs,ɾs,ɾs
s,sk,sk
s,sk,sk
ç,x,x
ɾs,ɾs,ɾs
s,sk,s
ɾs,ɾs,ɾs
sk,sk,sk
s,sk,s
x,x,x
sk,sk,s
sk,sk,sk
s,sk,sk
sk,sk,sk
nk,nk,nk
sk,sk,s
nɡ,n,nɡ
nɡ,n,nɡ
sk,sk,sk
sk,sk,sk
x,x,ç
ç,x,ç
nɡ,nɡ,nɡ
x,x,x
s,sk,s
sk,sk,sk
sk,sk,s
,jɡ,jɡ
n,nɡ,nɡ
sk,sk,sk
lç,lx,lç
s,sk,s
s,sk,s
ç,x,x
ç,x,x
n,nɡ,nɡ
sk,sk,s
sk,sk,s
s,ɡ,ɡ
,jɡ,
s,s,sk
sk,sk,sk
n,nɡ,nɡ
lç,lx,lx
sk,sk,sk
nk,nk,nk
ç,x,x
nk,nk,nk
sk,sk,s
s,sk,s
n,nɡ,n
nk,nk,nk
ç,x,x
sk,sk,sk
,jɡ,jɡ
sk,sk,s
ɾs,ɾs,ɾs
,jɡ,
sk,sk,sk
jɡ,jɡ,
s,sk,sk
s,sk,s
s,sk,s
ç,ç,x
,,jɡ
s,sk,sk
s,sk,s
sk,sk,s
s,sk,s
sk,sk,s
nɡ,n,nɡ
s,sk,s
nɡ,nɡ,nɡ
s,sk,s
s,sk,s
,,jɡ
nɡ,n,n
s,sk,sk
sk,sk,sk
s,ɡ,ɡ
sk,sk,s
nk,nk,nk
s,s,s
s,sk,s
s,ɡ,ɡ
nɡ,nɡ,nɡ
s,s,sk
s,sk,sk
s,sk,sk
nk,nk,nk
sk,sk,sk
s,sk,sk
s,sk,s
,jɡ,jɡ
sk,sk,sk
n,n,n
lç,lx,lx
ç,ç,x
s,sk,sk
nk,nk,nk
,jɡ,jɡ
sk,sk,s
s,sk,sk
ç,x,x
n,nɡ,nɡ
sk,sk,s
s,ɡ,ɡ
s,sk,sk
nk,nk,nk
sk,sk,sk
s,sk,sk
nk,nk,nk
ç,ç,x
s,sk,sk
,jɡ,
s,sk,sk
s,sk,sk
ɾs,ɾs,ɾs
s,sk,sk
sk,sk,sk
s,sk,s
ç,x,x
sk,sk,sk
ç,x,ç
s,sk,sk
ç,ç,x
ɡ,ɡ,ɡ
sk,sk,s
s,s,sk
sk,sk,sk
nk,nk,nk
nɡ,nɡ,n
ɾs,ɾs,ɾs
ɡ,ɡ,ɡ
x,x,x
jɡ,jɡ,
s,sk,sk
x,x,x
sk,sk,sk
n,nɡ,nɡ
n,nɡ,nɡ
s,sk,s
nɡ,n,nɡ
s,sk,sk
ç,x,x
s,s,s
s,s,sk
nɡ,nɡ,n
n,n,n
s,s,sk
ç,x,ç
s,sk,s
sk,sk,sk
nɡ,nɡ,nɡ
sk,sk,sk
s,sk,sk
sk,sk,s
ç,x,x
ɡ,ɡ,s
n,n,nɡ
nɡ,nɡ,n
s,sk,sk
s,s,sk
s,sk,sk
s,s,s
s,s,sk
sk,sk,s
sk,sk,s
sk,sk,sk
,jɡ,jɡ
ç,x,x
,jɡ,
sk,sk,sk
ç,x,x
ɾs,ɾs,ɾs
s,s,s
s,s,ɡ
ç,x,x
sk,sk,sk
ç,x,ç
s,sk,s
nɡ,nɡ,nɡ
s,sk,s
s,sk,s
nɡ,n,nɡ
ɾs,ɾs,ɾs
s,sk,s
n,n,nɡ
ç,x,x
s,sk,sk
x,x,ç
s,sk,s
nɡ,nɡ,n
sk,sk,sk
nk,nk,nk
s,ɡ,s
x,x,x
s,sk,sk
s,sk,sk
s,s,sk
s,sk,sk
s,sk,sk
sk,sk,sk
ç,x,ç
ɾs,ɾs,ɾs
jɡ,jɡ,jɡ
s,sk,sk
ç,x,x
jɡ,jɡ,
x,x,ç
ç,ç,x
s,s,s
s,sk,sk
s,s,s
lç,lx,lx
n,nɡ,nɡ
ç,x,x
lx,lx,lç
ɾs,ɾs,ɾs
s,sk,sk
s,sk,s
s,sk,sk
ç,ç,x
n,nɡ,n
s,sk,sk
nɡ,nɡ,n
jɡ,jɡ,jɡ
ç,ç,x
ɾs,ɾs,ɾs
nɡ,n,nɡ
s,s,sk
ç,x,ç
sk,sk,s
jɡ,jɡ,
n,nɡ,nɡ
s,sk,s
s,sk,s
ç,x,x
sk,sk,s
s,sk,sk
lç,lx,lç
n,nɡ,n
x,x,ç
s,sk,s
nɡ,n,n
ç,x,x
s,s,sk
s,s,sk
sk,sk,sk
s,sk,sk
ç,ç,x
sk,sk,sk
s,sk,sk
,,jɡ
jɡ,jɡ,
jɡ,jɡ,
x,x,ç
n,nɡ,n
sk,sk,s
ç,x,ç
lx,lx,lç
x,x,ç
n,n,nɡ
s,s,sk
s,sk,sk
sk,sk,sk
s,sk,s
s,sk,sk
ç,x,x
jɡ,jɡ,
s,sk,s
nk,nk,nk
s,sk,sk
sk,sk,s
nɡ,nɡ,nɡ
nɡ,n,nɡ
lç,lx,lç
sk,sk,sk
s,sk,sk
s,s,sk
s,s,s
x,x,ç
n,n,nɡ
ç,x,x
ɾs,ɾs,ɾs
lx,lx,lç
x,x,x
,jɡ,jɡ
,jɡ,jɡ
,,jɡ
lç,lx,lç
ɾs,ɾs,ɾs
,jɡ,
s,sk,sk
ɾs,ɾs,ɾs
s,sk,sk
ç,x,ç
jɡ,jɡ,jɡ
s,s,sk
s,sk,s
ç,ç,x
ɾs,ɾs,ɾs
s,sk,s
ç,ç,x
s,s,sk
lx,lx,lx
,jɡ,jɡ
x,x,ç
nɡ,n,nɡ
ç,x,x
,,jɡ
x,x,ç
s,s,sk
n,n,nɡ
nk,nk,nk
ç,x,x
jɡ,jɡ,jɡ
nk,nk,nk
nk,nk,nk
n,n,n
sk,sk,sk
,jɡ,jɡ
s,sk,sk
sk,sk,s
sk,sk,sk
ç,ç,ç
lç,lç,lç
s,sk,s
x,x,ç
nɡ,nɡ,n
sk,sk,s
ç,x,x
ç,x,x
nɡ,n,n
ɾs,ɾs,ɾs
s,sk,s
n,nɡ,nɡ
s,sk,sk
nk,nk,nk
s,sk,s
sk,sk,sk
s,sk,s
s,sk,sk
ç,x,x
nɡ,n,nɡ
s,sk,s
ç,x,ç
x,x,ç
sk,sk,sk
s,ɡ,s
nɡ,nɡ,nɡ
nɡ,n,nɡ
s,sk,sk
ç,ç,x
ç,ç,ç
ɡ,ɡ,ɡ
sk,sk,sk
n,n,nɡ
sk,sk,sk
nk,nk,nk
sk,sk,sk
nk,nk,nk
s,sk,sk
n,nɡ,nɡ
sk,sk,sk
sk,sk,sk
nk,nk,nk
sk,sk,s
sk,sk,sk
ɾs,ɾs,ɾs
x,x,ç
ɾs,ɾs,ɾs
ç,x,x
s,sk,sk
s,sk,s
n,n,n
ç,x,x
ç,ç,x
ç,ç,ç
s,ɡ,s
ç,x,x
s,sk,sk
ç,ç,ç
,jɡ,jɡ
s,ɡ,ɡ
n,nɡ,nɡ
sk,sk,sk
s,sk,sk
nk,nk,nk
s,s,sk
nɡ,nɡ,n
s,sk,s
x,x,ç
lç,lx,lx
,jɡ,jɡ
ç,x,x
ç,x,x
n,nɡ,nɡ
,,
s,s,s
sk,sk,s
x,x,ç
s,sk,sk
nk,nk,nk
ɾs,ɾs,ɾs
ɾs,ɾs,ɾs
jɡ,jɡ,
nɡ,nɡ,n
sk,sk,sk
s,sk,s
,jɡ,
s,sk,sk
x,x,x
s,s,sk
ɾs,ɾs,ɾs
sk,sk,s
,jɡ,
sk,sk,s
s,sk,s
s,sk,sk
x,x,x
n,nɡ,nɡ
sk,sk,s
jɡ,jɡ,jɡ
lç,lx,lç
,jɡ,jɡ
nk,nk,nk
nk,nk,nk
x,x,ç
jɡ,jɡ,jɡ
ɾs,ɾs,ɾs
s,sk,sk
s,s,sk
s,sk,s
s,ɡ,ɡ
nɡ,n,nɡ
x,x,x
s,s,sk
lx,lx,lç
sk,sk,sk
sk,sk,s
jɡ,jɡ,jɡ
ç,x,x
jɡ,jɡ,jɡ
sk,sk,s
s,sk,s
nk,nk,nk
s,sk,sk
s,sk,s
s,sk,s
n,n,nɡ
s,s,sk
nɡ,nɡ,nɡ
,jɡ,jɡ
ç,x,x
n,nɡ,n
,,jɡ
ɡ,ɡ,s
ɾs,ɾs,ɾs
ɾs,ɾs,ɾs
nk,nk,nk
s,sk,sk
,jɡ,
lç,lx,lx
ç,x,ç
sk,sk,sk
sk,sk,sk
s,s,sk
,jɡ,
nɡ,n,n
n,nɡ,n
s,s,sk
ç,x,ç
nɡ,nɡ,nɡ
x,x,x
sk,sk,sk
s,sk,sk
x,x,x
sk,sk,sk
s,sk,sk
s,sk,sk
sk,sk,sk
s,sk,sk
ç,x,x
s,sk,s
s,sk,sk
s,s,sk
sk,sk,sk
lç,lx,lx
ç,x,x
sk,sk,s
n,nɡ,nɡ
s,sk,sk
sk,sk,sk
nɡ,nɡ,nɡ
sk,sk,sk
x,x,x
sk,sk,s
s,sk,sk
ç,x,x
n,n,n
nɡ,nɡ,n
nɡ,n,nɡ
s,sk,sk
nɡ,n,nɡ
nɡ,n,nɡ
sk,sk,sk
ç,ç,x
ɾs,ɾs,ɾs
s,sk,s
s,s,sk
,jɡ,
nɡ,n,nɡ
s,sk,sk
sk,sk,s
sk,sk,sk
s,sk,sk
ɾs,ɾs,ɾs
ç,x,x
s,sk,s
n,n,n
ç,x,x
nɡ,n,n
s,sk,s
lç,lx,lx
s,s,s
nɡ,nɡ,n
jɡ,jɡ,
nk,nk,nk
jɡ,jɡ,
s,sk,sk
x,x,x
nk,nk,nk
ɡ,ɡ,s
s,sk,sk
nɡ,nɡ,n
jɡ,jɡ,jɡ
sk,sk,sk
s,sk,s
,jɡ,
lç,lç,lx
s,sk,sk
s,sk,sk
s,ɡ,ɡ
s,sk,sk
sk,sk,sk
s,s,sk
s,sk,sk
nɡ,nɡ,n
ç,x,ç
s,ɡ,ɡ
x,x,ç
sk,sk,s
ç,ç,x
n,nɡ,n
lx,lx,lx
nɡ,n,nɡ
ç,x,ç
sk,sk,s
s,sk,sk
s,sk,sk
s,sk,s
s,sk,s
s,s,sk
ɾs,ɾs,ɾs
sk,sk,sk
n,nɡ,nɡ
ç,x,x
jɡ,jɡ,jɡ
ɾs,ɾs,ɾs
ç,x,x
x,x,ç
lç,lx,lç
nk,nk,nk
n,nɡ,nɡ
lç,lx,lx
sk,sk,sk
sk,sk,s
x,x,ç
lx,lx,lx
n,nɡ,nɡ
s,sk,sk
s,sk,sk
ç,x,x
s,sk,sk
sk,sk,sk
s,sk,s
s,sk,sk
s,sk,s
s,sk,sk
lx,lx,lç
jɡ,jɡ,jɡ
x,x,ç
x,x,x
s,sk,s
sk,sk,sk
lx,lx,lx
sk,sk,s
s,sk,sk
s,ɡ,s
nk,nk,nk
ɡ,ɡ,s
s,sk,s
s,s,sk
lx,lx,lç
nk,nk,nk
sk,sk,sk
s,sk,sk
s,sk,s
s,sk,sk
s,s,sk
n,nɡ,nɡ
nk,nk,nk
ç,x,x
,jɡ,jɡ
s,s,sk
nɡ,nɡ,nɡ
n,n,nɡ
ɾs,ɾs,ɾs
sk,sk,s
x,x,ç
ɾs,ɾs,ɾs
,jɡ,jɡ
n,n,nɡ
x,x,x
s,s,s
nɡ,nɡ,nɡ
ç,x,x
lç,lx,lç
lç,lx,lx
s,sk,s
nk,nk,nk
s,sk,s
s,sk,sk
x,x,ç
s,sk,s
lç,lç,lx
s,s,sk
ç,ç,ç
s,ɡ,ɡ
nɡ,n,nɡ
lç,lx,lç
s,sk,s
s,ɡ,ɡ
s,s,sk
s,sk,s
s,sk,sk
s,ɡ,ɡ
s,sk,s
s,sk,s
ç,ç,x
jɡ,jɡ,jɡ
sk,sk,sk
ɾs,ɾs,ɾs
lx,lx,lç
nɡ,n,nɡ
s,s,sk
jɡ,jɡ,
s,sk,s
ç,x,ç
lx,lx,lx
ç,x,ç
s,sk,sk
ɾs,ɾs,ɾs
ɾs,ɾs,ɾs
,jɡ,
sk,sk,sk
sk,sk,sk
x,x,x
nɡ,n,n
s,sk,sk
ɡ,ɡ,s
ɾs,ɾs,ɾs
s,s,sk
ç,x,x
nɡ,nɡ,nɡ
ɡ,ɡ,s
n,n,nɡ
