src1_sf,src2_sf,tgt_sf
s,sk,sk
s,sk,s
s,sk,s
s,sk,sk
n,nɡ,n
nç,nx,nx
s,ɡ,s
s,sk,s
s,sk,sk
sk,sk,s
s,sk,s
s,s,s
nɡ,n,n
sk,sk,sk
s,s,sk
s,sk,sk
sk,sk,sk
nɡ,n,n
s,ɡ,ɡ
ns,ns,ns
nç,nx,nç
s,sk,s
n,nɡ,nɡ
ɡ,ɡ,ɡ
nk,nk,nk
s,sk,sk
ç,x,x
s,sk,sk
nɡ,nɡ,nɡ
nç,nx,nx
n,nɡ,nɡ
s,sk,sk
s,s,s
n,nɡ,nɡ
s,sk,sk
sk,sk,sk
sk,sk,sk
ç,x,ç
sk,sk,sk
s,s,s
s,sk,sk
x,x,ç
n,n,nɡ
s,ɡ,s
s,s,s
ɾs,ɾs,ɾs
ç,x,ç
sk,sk,sk
sk,sk,sk
lç,lx,lx
ç,x,x
s,sk,s
s,sk,sk
s,ɡ,s
sk,sk,sk
s,sk,sk
ç,x,x
s,ɡ,ɡ
sk,sk,s
ç,x,x
,jɡ,
ç,x,x
ç,x,ç
s,sk,sk
,jɡ,jɡ
nɡ,nɡ,nɡ
sk,sk,s
s,sk,sk
s,sk,s
ns,ns,ns
ɾç,ɾx,ɾx
ɾç,ɾx,ɾx
s,s,sk
s,ɡ,s
sk,sk,s
s,s,sk
sk,sk,sk
s,sk,s
ç,ç,x
s,sk,sk
s,sk,sk
ɾç,ɾx,ɾç
nɡ,n,nɡ
s,sk,s
s,sk,s
s,sk,s
sk,sk,sk
ç,ç,ç
ç,x,x
x,x,ç
s,sk,sk
nɡ,nɡ,nɡ
ɡ,ɡ,s
s,sk,sk
sk,sk,s
nç,nx,nx
s,sk,s
sɡ,sɡ,s
n,n,n
ns,ns,ns
nɡ,nɡ,n
s,sk,s
n,nɡ,nɡ
nɡ,n,nɡ
s,sk,s
n,nɡ,nɡ
sk,sk,sk
ɾç,ɾx,ɾx
s,sk,s
sk,sk,sk
,,jɡ
lç,lx,lç
nɡ,n,nɡ
n,nɡ,n
s,sk,sk
s,s,sk
s,sk,sk
sk,sk,sk
k,k,k
s,ɡ,ɡ
ç,x,x
ɾç,ɾx,ɾx
sk,sk,s
nɡ,nɡ,nɡ
p,p,p
n,nɡ,nɡ
s,sk,s
sk,sk,sk
ç,x,ç
s,sk,sk
n,nɡ,nɡ
s,sk,sk
s,sk,sk
n,n,nɡ
sk,sk,s
s,sk,sk
ç,x,ç
,jɡ,
s,s,sk
x,x,ç
n,nɡ,nɡ
s,sk,sk
nɡ,nɡ,nɡ
s,sk,sk
s,sk,sk
sk,sk,sk
s,sk,sk
n,nɡ,n
s,ɡ,s
nç,nx,nx
s,s,sk
sk,sk,s
ç,x,x
,jɡ,jɡ
s,sk,sk
s,sk,sk
ɾç,ɾx,ɾx
nɡ,n,nɡ
s,sk,sk
nɡ,nɡ,n
nɡ,nɡ,n
sk,sk,sk
s,sk,sk
sk,sk,sk
sk,sk,s
sk,sk,s
ɾç,ɾç,ɾx
ɾs,ɾs,ɾs
s,sk,sk
s,sk,sk
ɡ,ɡ,ɡ
sk,sk,sk
sk,sk,s
s,s,s
sk,sk,s
s,sk,s
n,n,nɡ
sɡ,sɡ,s
,jɡ,jɡ
s,s,s
s,sk,s
s,ɡ,ɡ
s,sk,s
n,n,nɡ
n,nɡ,n
sk,sk,sk
sk,sk,sk
s,sk,sk
s,sk,sk
n,nɡ,n
nɡ,n,n
,jɡ,jɡ
s,sk,sk
ls,ls,ls
sk,sk,sk
sk,sk,sk
x,x,ç
s,sk,sk
s,s,sɡ
s,sk,sk
sk,sk,sk
n,nɡ,n
sk,sk,sk
s,s,sk
s,s,sk
ɾç,ɾx,ɾx
nɡ,n,nɡ
nç,nx,nç
s,sk,sk
ɾx,ɾx,ɾç
lç,lx,lx
n,nɡ,nɡ
sk,sk,s
sk,sk,sk
ɾs,ɾs,ɾs
sk,sk,s
s,ɡ,s
s,sk,sk
ɾx,ɾx,ɾç
s,sk,s
s,s,sk
s,sk,sk
nɡ,n,nɡ
ɡ,ɡ,s
s,s,sk
s,sk,sk
nɡ,nɡ,nɡ
s,sk,sk
nç,nx,nx
s,sk,sk
s,sk,s
s,sk,sk
n,n,nɡ
s,sk,s
s,s,sk
ɾç,ɾx,ɾx
lç,lx,lx
,jɡ,jɡ
s,s,sk
n,nɡ,nɡ
sk,sk,s
nɡ,nɡ,nɡ
s,sk,s
s,sk,sk
s,sk,sk
ɾç,ɾx,ɾç
s,sk,s
s,sk,sk
ɾç,ɾç,ɾç
s,sk,s
s,s,sk
s,sk,s
s,sk,s
x,x,ç
sk,sk,s
n,nɡ,nɡ
s,s,s
s,sk,sk
sk,sk,sk
s,sk,sk
s,s,ɡ
s,s,sk
ɾs,ɾs,ɾs
k,k,k
k,k,k
sk,sk,s
sk,sk,s
sk,sk,sk
s,sk,s
s,sk,s
s,sk,s
s,sk,sk
s,sk,sk
s,ɡ,ɡ
s,sk,s
sk,sk,sk
ç,ç,ç
s,sk,sk
ns,ns,ns
s,s,s
s,sk,sk
n,n,nɡ
sk,sk,s
nɡ,n,nɡ
n,nɡ,n
sk,sk,sk
n,n,nɡ
sk,sk,sk
s,sk,s
s,sk,sk
s,sk,s
ç,x,x
s,sk,s
lɡ,lɡ,lɡ
nɡ,n,n
s,sk,sk
nç,nx,nç
sk,sk,s
sk,sk,s
s,sk,sk
ç,x,x
n,nɡ,n
ç,x,ç
sk,sk,s
s,sk,s
ç,ç,ç
ɾç,ɾx,ɾç
ɾç,ɾx,ɾx
sk,sk,sk
s,sk,sk
ç,ç,x
sk,sk,sk
x,x,ç
ɾs,ɾs,ɾs
sk,sk,sk
ç,x,x
sk,sk,s
ns,ns,ns
s,sk,s
s,ɡ,s
s,sk,s
sk,sk,s
s,sk,sk
ɡ,ɡ,s
n,n,nɡ
k,k,k
ls,ls,ls
nk,nk,nk
s,ɡ,ɡ
sk,sk,s
s,sk,s
n,nɡ,nɡ
s,ɡ,s
s,ɡ,s
sk,sk,s
ç,x,x
s,s,sk
nɡ,n,nɡ
nɡ,nɡ,n
s,sk,sk
,,jɡ
nɡ,nɡ,nɡ
s,sk,sk
s,sk,s
n,nɡ,nɡ
ç,ç,x
sk,sk,sk
n,nɡ,n
s,sk,s
x,x,x
s,s,sk
s,sɡ,sɡ
ɾs,ɾs,ɾs
nɡ,nɡ,n
s,sk,sk
s,sk,sk
sk,sk,sk
s,s,sk
s,sk,sk
n,nɡ,n
nx,nx,nx
lç,lç,lç
ns,ns,ns
s,sk,sk
s,sk,sk
sk,sk,sk
sk,sk,s
s,s,s
s,sk,sk
nk,nk,nk
n,n,nɡ
s,s,sk
s,sk,s
,jɡ,jɡ
s,sk,sk
ɾs,ɾs,ɾs
sk,sk,sk
s,sk,sk
s,sk,sk
ɾç,ɾx,ɾx
s,sk,sk
nɡ,nɡ,n
nɡ,nɡ,nɡ
nɡ,n,nɡ
ɾx,ɾx,ɾç
nɡ,nɡ,n
sk,sk,sk
s,s,s
s,sk,sk
s,s,s
s,sk,sk
s,sk,s
s,sk,sk
s,s,s
n,n,nɡ
s,sk,sk
nɡ,n,nɡ
s,sk,sk
s,sk,sk
sk,sk,sk
sk,sk,sk
n,n,nɡ
sk,sk,sk
s,sk,s
lx,lx,lç
s,s,sk
nç,nç,nç
x,x,ç
p,p,p
sk,sk,sk
ç,ç,ç
sk,sk,sk
nɡ,nɡ,nɡ
n,n,nɡ
sk,sk,sk
n,nɡ,n
sk,sk,s
s,sk,sk
s,s,s
s,sk,sk
sk,sk,sk
x,x,x
ç,ç,x
x,x,ç
n,nɡ,n
,,
jɡ,jɡ,
s,sk,sk
n,nɡ,nɡ
sɡ,sɡ,sɡ
sk,sk,s
s,sk,s
sk,sk,sk
s,sk,sk
n,nɡ,nɡ
sk,sk,sk
x,x,x
nɡ,nɡ,n
sk,sk,sk
s,sk,sk
s,sk,s
s,sk,sk
sk,sk,sk
s,sk,sk
nɡ,n,nɡ
sk,sk,sk
x,x,ç
s,s,sk
nɡ,nɡ,n
nɡ,nɡ,nɡ
nç,nç,nç
s,sk,sk
sɡ,s,sɡ
ç,x,ç
s,ɡ,s
s,sk,s
nɡ,nɡ,n
sk,sk,sk
x,x,ç
s,s,s
s,sk,sk
n,nɡ,nɡ
s,sk,s
s,sk,sk
nɡ,nɡ,n
s,sk,sk
s,s,s
sk,sk,s
nɡ,n,nɡ
nɡ,nɡ,nɡ
s,sk,sk
sk,sk,sk
s,s,sk
s,sk,sk
lx,lx,lx
s,s,sk
s,sk,sk
sk,sk,sk
,,jɡ
nɡ,nɡ,nɡ
s,sk,s
ç,x,x
,jɡ,jɡ
sk,sk,s
s,sk,sk
sk,sk,s
ç,x,x
sk,sk,s
ç,x,x
s,s,s
sk,sk,s
n,nɡ,n
ç,x,x
ns,ns,ns
ç,x,x
s,sk,sk
s,sk,sk
s,ɡ,s
sk,sk,s
lɡ,lɡ,lɡ
,jɡ,jɡ
s,sk,sk
ns,ns,ns
ɡ,ɡ,ɡ
sk,sk,s
lç,lx,lç
l,l,lɡ
sk,sk,s
nɡ,nɡ,n
ɾs,ɾs,ɾs
sk,sk,sk
jɡ,jɡ,
s,s,s
s,sk,sk
ç,ç,x
ç,x,ç
n,nɡ,n
x,x,ç
s,ɡ,ɡ
s,sk,s
lx,lx,lx
s,sk,s
sk,sk,sk
n,nɡ,n
k,k,k
s,ɡ,ɡ
s,sk,sk
ɾs,ɾs,ɾs
n,nɡ,n
nɡ,n,nɡ
s,sk,sk
sk,sk,sk
s,sk,s
sk,sk,s
nk,nk,nk
nɡ,n,nɡ
ɾç,ɾx,ɾx
s,ɡ,ɡ
nɡ,n,nɡ
s,sk,s
s,sk,s
s,sk,s
ns,ns,ns
l,l,lɡ
s,s,sk
x,x,ç
s,sk,s
s,sk,s
sk,sk,s
sk,sk,s
s,sk,sk
ɾç,ɾx,ɾx
s,sk,s
s,s,sk
nɡ,nɡ,n
s,sk,sk
s,s,s
s,s,s
s,sk,s
sk,sk,sk
lɡ,lɡ,lɡ
s,sk,sk
ɾç,ɾx,ɾx
s,sk,s
sk,sk,sk
lç,lx,lç
ɾs,ɾs,ɾs
s,sk,sk
sk,sk,sk
s,sk,sk
ɾx,ɾx,ɾx
ɾç,ɾx,ɾx
nɡ,nɡ,n
ns,ns,ns
s,s,s
s,sk,s
lç,lç,lx
nɡ,nɡ,nɡ
s,sk,sk
ns,ns,ns
s,sk,s
s,sk,sk
nɡ,n,nɡ
s,sk,sk
s,sk,sk
ç,ç,x
s,s,sk
s,sk,sk
ɾç,ɾç,ɾç
nɡ,n,nɡ
s,s,sk
s,s,sk
nx,nx,nx
ns,ns,ns
sk,sk,sk
sk,sk,sk
n,nɡ,nɡ
s,sk,sk
ɾç,ɾx,ɾx
ç,x,x
s,sk,s
n,nɡ,nɡ
sk,sk,sk
n,nɡ,nɡ
nɡ,nɡ,n
s,sk,s
sk,sk,sk
n,nɡ,nɡ
s,sk,s
sk,sk,sk
s,s,sk
s,sk,sk
ç,x,ç
nç,nç,nx
s,sk,s
sk,sk,s
sk,sk,sk
sk,sk,s
s,s,sk
nɡ,nɡ,n
ɾx,ɾx,ɾç
n,n,nɡ
sk,sk,sk
nɡ,n,nɡ
s,sk,sk
s,sk,sk
s,sk,s
s,sk,sk
sk,sk,sk
n,nɡ,nɡ
ɡ,ɡ,s
s,sk,sk
ns,ns,ns
ɾs,ɾs,ɾs
ɾs,ɾs,ɾs
s,sk,sk
n,nɡ,nɡ
s,s,sk
nɡ,nɡ,n
s,sk,sk
sk,sk,s
s,sk,sk
sk,sk,sk
b,p,p
s,sk,s
nɡ,n,nɡ
s,sk,sk
jɡ,jɡ,jɡ
lç,lx,lx
s,sk,s
s,sk,s
s,s,sk
nç,nç,nç
s,sk,sk
ç,x,ç
ns,ns,ns
nç,nx,nç
s,s,sk
s,sk,sk
sk,sk,sk
nɡ,n,n
sk,sk,sk
s,ɡ,s
s,sk,s
s,s,sk
n,n,nɡ
sk,sk,s
sk,sk,sk
s,sk,sk
s,sk,sk
lɡ,l,lɡ
n,nɡ,n
sk,sk,s
s,s,s
ç,ç,x
s,sk,sk
nx,nx,nç
ɡ,ɡ,s
sk,sk,sk
n,nɡ,nɡ
nk,nk,nk
ɡ,ɡ,s
s,sk,sk
s,sk,s
s,s,sk
s,sk,sk
l,lɡ,lɡ
nɡ,n,nɡ
ɾç,ɾç,ɾx
ɾx,ɾx,ɾç
sk,sk,s
ɾs,ɾs,ɾs
n,nɡ,nɡ
s,ɡ,s
sk,sk,sk
s,s,sk
lç,lç,lx
s,sk,s
s,ɡ,ɡ
s,sk,s
nɡ,n,n
x,x,x
s,sk,sk
nɡ,nɡ,nɡ
nx,nx,nç
s,sk,s
sk,sk,sk
nɡ,nɡ,nɡ
s,s,sk
sk,sk,sk
nɡ,n,n
nx,nx,nç
s,s,sk
nɡ,nɡ,nɡ
sk,sk,sk
s,sk,sk
x,x,ç
s,sk,sk
s,sk,s
lç,lx,lx
sk,sk,s
s,ɡ,ɡ
s,sk,sk
s,sk,s
n,nɡ,nɡ
nɡ,n,nɡ
p,p,b
ç,x,ç
s,sk,s
nɡ,nɡ,n
nɡ,nɡ,n
s,sk,sk
ç,ç,x
nɡ,nɡ,nɡ
nɡ,nɡ,n
ç,x,ç
s,sk,sk
sk,sk,sk
x,x,x
s,sk,sk
s,s,sk
ɾç,ɾç,ɾx
n,n,n
n,n,nɡ
sk,sk,s
sk,sk,sk
s,sk,sk
nç,nx,nx
s,sk,sk
sk,sk,s
nɡ,nɡ,n
nç,nç,nx
s,s,s
s,sk,sk
s,sk,sk
s,sk,s
sk,sk,sk
nç,nx,nç
b,b,b
n,n,nɡ
s,sk,sk
s,ɡ,s
sk,sk,sk
sk,sk,sk
s,sk,sk
nk,nk,nk
s,s,s
s,sk,sk
s,s,sk
nɡ,n,nɡ
ç,x,x
lç,lx,lx
ɾç,ɾx,ɾx
l,lɡ,l
s,sk,s
n,nɡ,nɡ
x,x,ç
s,sk,sk
nɡ,n,nɡ
s,s,s
ç,x,x
sk,sk,s
k,k,k
sk,sk,sk
sk,sk,s
s,s,sk
nç,nx,nç
ɾç,ɾx,ɾx
n,n,nɡ
s,sk,sk
nç,nx,nx
n,nɡ,nɡ
ç,x,x
sk,sk,s
s,sk,s
sk,sk,sk
s,sk,s
nx,nx,nç
s,s,sk
s,sk,sk
nk,nk,nk
s,sk,sk
s,s,sk
s,sk,s
x,x,x
s,sk,s
nx,nx,nx
s,s,sk
ɾs,ɾs,ɾs
nɡ,nɡ,nɡ
nɡ,nɡ,nɡ
s,ɡ,ɡ
n,nɡ,nɡ
n,nɡ,nɡ
sk,sk,sk
s,s,sk
s,ɡ,ɡ
s,sk,sk
s,sk,s
ɾç,ɾç,ɾx
sk,sk,sk
s,sk,sk
sk,sk,sk
s,s,s
s,sk,s
ɾs,ɾs,ɾs
s,sk,sk
s,sk,sk
nɡ,nɡ,nɡ
nɡ,n,n
sk,sk,s
ɾç,ɾç,ɾx
nɡ,n,n
n,nɡ,nɡ
s,sk,s
ç,x,x
s,sk,s
sk,sk,sk
nɡ,n,n
ç,x,x
sk,sk,sk
s,ɡ,ɡ
s,sk,sk
s,s,sk
s,sk,sk
s,s,s
sk,sk,sk
n,n,nɡ
lç,lç,lx
s,ɡ,s
nç,nç,nx
sk,sk,s
ɡ,ɡ,s
ɾs,ɾs,ɾs
sk,sk,s
sk,sk,sk
s,sk,sk
nɡ,n,nɡ
ɾç,ɾx,ɾç
s,sk,sk
ɾs,ɾs,ɾs
sk,sk,sk
nç,nx,nx
sk,sk,sk
n,nɡ,n
s,sk,sk
nç,nx,nç
n,nɡ,n
n,nɡ,n
n,nɡ,nɡ
s,sk,s
s,sk,s
ç,x,ç
s,s,s
nç,nç,nx
nç,nx,nx
n,n,nɡ
nɡ,n,nɡ
s,sk,sk
s,sk,s
s,sk,sk
ɾç,ɾx,ɾx
s,s,ɡ
ɾç,ɾx,ɾx
,jɡ,jɡ
x,x,ç
nɡ,n,n
nɡ,n,n
sk,sk,sk
s,sk,sk
sk,sk,sk
s,sk,s
ç,x,x
s,sk,sk
ɾç,ɾx,ɾç
ɡ,ɡ,ɡ
n,nɡ,nɡ
s,ɡ,ɡ
ç,x,ç
s,sk,sk
s,sk,sk
n,nɡ,nɡ
s,sk,s
sk,sk,sk
s,sk,sk
sk,sk,s
sk,sk,sk
sk,sk,sk
x,x,ç
ç,x,ç
nɡ,nɡ,n
sk,sk,sk
s,sk,sk
s,sk,sk
,jɡ,
s,sk,s
,jɡ,jɡ
ɾç,ɾx,ɾx
x,x,x
n,nɡ,n
s,sk,sk
n,nɡ,nɡ
ns,ns,ns
s,sk,sk
n,nɡ,nɡ
s,sk,s
s,sk,s
sk,sk,s
s,s,sk
s,ɡ,s
ç,ç,ç
s,ɡ,s
s,sk,s
s,sk,sk
ɾç,ɾx,ɾx
s,sk,sk
nç,nç,nx
nk,nk,nk
s,sk,sk
nɡ,n,nɡ
nɡ,nɡ,n
nɡ,nɡ,nɡ
sk,sk,s
ɾç,ɾx,ɾx
s,sk,s
nɡ,nɡ,n
ç,x,ç
ɾç,ɾx,ɾç
nç,nç,nx
n,n,nɡ
s,sk,s
nç,nx,nx
ç,x,ç
ç,ç,x
ns,ns,ns
x,x,ç
lx,lx,lç
nɡ,nɡ,nɡ
s,sk,s
nɡ,nɡ,nɡ
sk,sk,s
nx,nx,nx
sk,sk,s
s,sk,sk
s,sk,sk
,jɡ,jɡ
sk,sk,sk
s,sk,sk
sk,sk,sk
s,sk,s
lç,lx,lç
x,x,x
s,sk,s
s,sk,sk
ɾç,ɾx,ɾx
s,sk,s
s,s,sk
sk,sk,sk
s,sk,sk
sk,sk,sk
sk,sk,sk
s,s,sk
s,sk,sk
sk,sk,s
s,s,s
ç,x,x
nɡ,n,nɡ
jɡ,jɡ,
nç,nx,nx
nɡ,nɡ,nɡ
l,lɡ,lɡ
nx,nx,nç
sk,sk,s
s,sk,s
ç,x,ç
s,sk,sk
nk,nk,nk
nɡ,n,nɡ
sk,sk,sk
s,sk,sk
s,sk,s
s,s,sk
sk,sk,s
s,s,sk
nk,nk,nk
sk,sk,sk
ç,x,x
ç,x,ç
s,ɡ,ɡ
sk,sk,sk
x,x,ç
sk,sk,sk
jɡ,jɡ,
sk,sk,s
sk,sk,s
sk,sk,sk
nɡ,n,n
sk,sk,s
sk,sk,sk
x,x,ç
ɡ,ɡ,ɡ
s,ɡ,ɡ
n,nɡ,n
s,sk,sk
ç,x,ç
sk,sk,sk
s,sk,s
s,sk,sk
nç,nx,nx
sk,sk,sk
s,sk,sk
ɡ,ɡ,s
n,n,n
sk,sk,sk
s,sk,sk
ç,ç,x
nç,nx,nx
nɡ,n,nɡ
n,nɡ,n
nɡ,nɡ,n
ç,ç,x
nɡ,nɡ,n
ç,x,x
nk,nk,nk
ns,ns,ns
sk,sk,sk
sk,sk,sk
sk,sk,sk
nɡ,nɡ,n
sk,sk,s
s,sk,sk
sk,sk,s
sk,sk,sk
lç,lx,lç
s,sk,sk
n,n,nɡ
s,sk,s
s,s,sk
ɾç,ɾx,ɾç
nɡ,nɡ,n
nɡ,nɡ,n
n,n,n
sk,sk,s
ç,x,ç
s,sk,sk
sɡ,s,sɡ
sk,sk,s
s,sk,s
sk,sk,s
s,s,s
s,s,sk
x,x,x
s,sk,s
s,s,sk
nç,nx,nç
s,sk,sk
lç,lx,lx
jɡ,jɡ,jɡ
ç,x,ç
s,sk,s
s,sk,sk
ɾç,ɾç,ɾç
s,sk,s
s,s,s
n,n,nɡ
ɾç,ɾx,ɾç
s,sk,sk
sk,sk,s
s,ɡ,s
sk,sk,s
s,sk,sk
nɡ,n,nɡ
s,sk,s
sk,sk,s
n,nɡ,n
sk,sk,sk
s,sk,s
nɡ,nɡ,n
nɡ,n,n
x,x,ç
ç,x,x
s,sk,s
ɾç,ɾç,ɾx
ɡ,ɡ,ɡ
nɡ,n,n
ɡ,ɡ,s
s,sk,sk
n,nɡ,nɡ
s,sk,sk
s,sk,sk
nç,nç,nx
n,nɡ,nɡ
nç,nx,nx
n,nɡ,n
n,nɡ,nɡ
sk,sk,s
sk,sk,s
s,sk,s
sk,sk,sk
s,s,sk
s,sk,sk
nɡ,nɡ,nɡ
ç,x,ç
s,sk,sk
s,sk,s
ɾs,ɾs,ɾs
sk,sk,sk
nɡ,nɡ,nɡ
s,sk,sk
x,x,ç
s,sk,s
nɡ,n,nɡ
nɡ,nɡ,n
s,sk,sk
s,sk,sk
sk,sk,sk
s,s,sk
sk,sk,sk
s,sk,sk
s,s,sk
s,s,sk
s,sk,s
s,sk,sk
x,x,x
s,sk,sk
nɡ,nɡ,n
s,s,sk
ls,ls,ls
,jɡ,
s,s,s
s,sk,s
ç,x,ç
sk,sk,s
s,s,sk
nɡ,nɡ,n
s,sk,s
,jɡ,
s,sk,sk
s,s,sk
ç,ç,ç
,,jɡ
s,s,s
s,sk,sk
s,sk,sk
s,s,s
s,sk,s
s,ɡ,s
nx,nx,nx
nç,nç,nx
sk,sk,sk
l,lɡ,lɡ
ç,x,ç
ɾs,ɾs,ɾs
s,sk,sk
sk,sk,s
s,sk,sk
nk,nk,nk
s,sk,s
s,ɡ,ɡ
