condition,run,model,triples_seen_in_training,test_frequency,training_frequency
90L_10NL,3,90L_10NL_3_3,"('ç', 'x', 'x')",3,935
90L_10NL,3,90L_10NL_3_3,"('ç', 'x', 'x')",3,935
90L_10NL,3,90L_10NL_3_3,"('ç', 'ç', 'x')",7,299
90L_10NL,3,90L_10NL_3_3,"('ç', 'x', 'x')",3,935
90L_10NL,3,90L_10NL_3_3,"('ç', 'ç', 'x')",7,299
90L_10NL,3,90L_10NL_3_3,"('ç', 'ç', 'x')",7,299
90L_10NL,3,90L_10NL_3_3,"('ç', 'ç', 'x')",7,299
90L_10NL,3,90L_10NL_3_3,"('ç', 'ç', 'x')",7,299
90L_10NL,3,90L_10NL_3_3,"('ç', 'ç', 'x')",7,299
90L_10NL,3,90L_10NL_3_3,"('s', 's', 's')",232,1270
90L_10NL,3,90L_10NL_3_3,"('s', 's', 's')",232,1270
90L_10NL,3,90L_10NL_3_3,"('s', 's', 's')",232,1270
90L_10NL,3,90L_10NL_3_3,"('s', 's', 'sk')",160,1802
90L_10NL,3,90L_10NL_3_3,"('s', 's', 'sk')",160,1802
90L_10NL,3,90L_10NL_3_3,"('s', 's', 'sk')",160,1802
90L_10NL,3,90L_10NL_3_3,"('s', 's', 'sk')",160,1802
90L_10NL,3,90L_10NL_3_3,"('s', 's', 'sk')",160,1802
90L_10NL,3,90L_10NL_3_3,"('s', 's', 'sk')",160,1802
90L_10NL,3,90L_10NL_3_3,"('s', 's', 'sk')",160,1802
90L_10NL,3,90L_10NL_3_3,"('s', 's', 'sk')",160,1802
90L_10NL,3,90L_10NL_3_3,"('s', 's', 'sk')",160,1802
90L_10NL,3,90L_10NL_3_3,"('s', 's', 'sk')",160,1802
90L_10NL,3,90L_10NL_3_3,"('s', 's', 'sk')",160,1802
90L_10NL,3,90L_10NL_3_3,"('s', 's', 'sk')",160,1802
90L_10NL,3,90L_10NL_3_3,"('s', 's', 'sk')",160,1802
90L_10NL,3,90L_10NL_3_3,"('s', 's', 's')",232,1270
90L_10NL,3,90L_10NL_3_3,"('s', 's', 's')",232,1270
90L_10NL,3,90L_10NL_3_3,"('s', 's', 's')",232,1270
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 's', 's')",232,1270
90L_10NL,3,90L_10NL_3_3,"('s', 's', 's')",232,1270
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 's', 's')",232,1270
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261,2680
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261,2680
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261,2680
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261,2680
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261,2680
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261,2680
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261,2680
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261,2680
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261,2680
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261,2680
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261,2680
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261,2680
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261,2680
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261,2680
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261,2680
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261,2680
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261,2680
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261,2680
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261,2680
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261,2680
90L_10NL,3,90L_10NL_3_3,"('sk', 'sk', 's')",261,2680
90L_10NL,3,90L_10NL_3_3,"('s', 's', 's')",232,1270
90L_10NL,3,90L_10NL_3_3,"('s', 's', 's')",232,1270
90L_10NL,3,90L_10NL_3_3,"('s', 's', 's')",232,1270
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 's', 's')",232,1270
90L_10NL,3,90L_10NL_3_3,"('s', 's', 's')",232,1270
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 's', 's')",232,1270
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
90L_10NL,3,90L_10NL_3_3,"('s', 'sk', 's')",365,3543
